page	record	at	word	role	render
f82r	F82_P1	f82r.1:5	okeeor	OTHER_TEXT	⟦okeeor⟧
f82r	F82_P1	f82r.1:6	cheey	OTHER_TEXT	⟦cheey⟧
f82r	F82_P1	f82r.1:7	daiin	OTHER_TEXT	⟦daiin⟧
f82r	F82_P1	f82r.1:8	shey	OTHER_TEXT	⟦shey⟧
f82r	F82_P1	f82r.2:1	dchedy	OTHER_TEXT	⟦dchedy⟧
f82r	F82_P1	f82r.2:2	qolchedy	OTHER_TEXT	⟦qolchedy⟧
f82r	F82_P1	f82r.2:3	qokain	OTHER_TEXT	⟦qokain⟧
f82r	F82_P1	f82r.2:4	dy	OTHER_TEXT	⟦dy⟧
f82r	F82_P1	f82r.2:5	qokeedy	OTHER_TEXT	⟦qokeedy⟧
f82r	F82_P1	f82r.2:6	qokal	OTHER_TEXT	⟦qokal⟧
f82r	F82_P1	f82r.2:7	lcheckhy	OTHER_TEXT	⟦lcheckhy⟧
f82r	F82_P1	f82r.2:8	lched	OTHER_TEXT	⟦lched⟧
f82r	F82_P1	f82r.3:1	qokeey	OTHER_TEXT	⟦qokeey⟧
f82r	F82_P1	f82r.3:2	lcheckhedy	OTHER_TEXT	⟦lcheckhedy⟧
f82r	F82_P1	f82r.3:3	qokaly	OTHER_TEXT	⟦qokaly⟧
f82r	F82_P1	f82r.3:4	solkaiin	OTHER_TEXT	⟦solkaiin⟧
f82r	F82_P1	f82r.3:5	chckhy	OTHER_TEXT	⟦chckhy⟧
f82r	F82_P1	f82r.3:6	qokaiin	OTHER_TEXT	⟦qokaiin⟧
f82r	F82_P1	f82r.4:1	qokaiin	OTHER_TEXT	⟦qokaiin⟧
f82r	F82_P1	f82r.4:2	octheol	OTHER_TEXT	⟦octheol⟧
f82r	F82_P1	f82r.4:3	chkeey	OTHER_TEXT	⟦chkeey⟧
f82r	F82_P1	f82r.4:4	ldy	OTHER_TEXT	⟦ldy⟧
f82r	F82_P1	f82r.4:5	oteey	OTHER_TEXT	⟦oteey⟧
f82r	F82_P1	f82r.4:6	qokal	OTHER_TEXT	⟦qokal⟧
f82r	F82_P1	f82r.4:7	sheckhy	OTHER_TEXT	⟦sheckhy⟧
f82r	F82_P1	f82r.4:8	qoky	OTHER_TEXT	⟦qoky⟧
f82r	F82_P1	f82r.5:1	sol	OTHER_TEXT	⟦sol⟧
f82r	F82_P1	f82r.5:2	lkchedy	OTHER_TEXT	⟦lkchedy⟧
f82r	F82_P1	f82r.5:3	qokeedy	OTHER_TEXT	⟦qokeedy⟧
f82r	F82_P1	f82r.5:4	qokal	OTHER_TEXT	⟦qokal⟧
f82r	F82_P1	f82r.5:5	cthol	OTHER_TEXT	⟦cthol⟧
f82r	F82_P1	f82r.5:6	chedy	OTHER_TEXT	⟦chedy⟧
f82r	F82_P1	f82r.5:7	qoteedy	OTHER_TEXT	⟦qoteedy⟧
f82r	F82_P1	f82r.5:8	qokal	OTHER_TEXT	⟦qokal⟧
f82r	F82_P1	f82r.6:1	sar	OTHER_TEXT	⟦sar⟧
f82r	F82_P1	f82r.6:2	shedy	OTHER_TEXT	⟦shedy⟧
f82r	F82_P1	f82r.6:3	qol	OTHER_TEXT	⟦qol⟧
f82r	F82_P1	f82r.6:4	shedaiin	OTHER_TEXT	⟦shedaiin⟧
f82r	F82_P1	f82r.6:5	sheckhy	OTHER_TEXT	⟦sheckhy⟧
f82r	F82_P1	f82r.6:6	okal	OTHER_TEXT	⟦okal⟧
f82r	F82_P1	f82r.6:7	sheky	OTHER_TEXT	⟦sheky⟧
f82r	F82_P1	f82r.6:8	qotaiin	OTHER_TEXT	⟦qotaiin⟧
f82r	F82_P1	f82r.6:9	chedol	OTHER_TEXT	⟦chedol⟧
f82r	F82_P1	f82r.7:1	dshedy	OTHER_TEXT	⟦dshedy⟧
f82r	F82_P1	f82r.7:2	sotaiin	OTHER_TEXT	⟦sotaiin⟧
f82r	F82_P1	f82r.7:3	qokar	OTHER_TEXT	⟦qokar⟧
f82r	F82_P1	f82r.7:4	shedy	OTHER_TEXT	⟦shedy⟧
f82r	F82_P1	f82r.7:5	solshedy	OTHER_TEXT	⟦solshedy⟧
f82r	F82_P1	f82r.7:6	qokeey	OTHER_TEXT	⟦qokeey⟧
f82r	F82_P1	f82r.7:7	qoky	OTHER_TEXT	⟦qoky⟧
f82r	F82_P1	f82r.7:8	ls	OTHER_TEXT	⟦ls⟧
f82r	F82_P1	f82r.7:9	cheey	OTHER_TEXT	⟦cheey⟧
f82r	F82_P1	f82r.8:1	qekeey	PROPOSED_BODY	⟦qekeey⟧
f82r	F82_P1	f82r.8:2	sheedy	PROPOSED_BODY	⟦sheedy⟧
f82r	F82_P1	f82r.8:3	qokedy	MARKER	[qokedy: U04/OUTSIDE_FROZEN_NAMES]
f82r	F82_P1	f82r.8:4	lcho	TARGET	«lcho»
f82r	F82_P1	f82r.8:5	r	OTHER_TEXT	⟦r⟧
f82r	F82_P1	f82r.8:6	cheey	OTHER_TEXT	⟦cheey⟧
f82r	F82_P1	f82r.8:7	qokey	OTHER_TEXT	⟦qokey⟧
f82r	F82_P1	f82r.8:8	qotal	OTHER_TEXT	⟦qotal⟧
f82r	F82_P1	f82r.8:9	chedy	OTHER_TEXT	⟦chedy⟧
f82r	F82_P1	f82r.8:10	qoteor	OTHER_TEXT	⟦qoteor⟧
f82r	F82_P1	f82r.9:1	ssholshecthy	OTHER_TEXT	⟦ssholshecthy⟧
f82r	F82_P1	f82r.9:2	qokaiin	OTHER_TEXT	⟦qokaiin⟧
f82r	F82_P1	f82r.9:3	chkedy	OTHER_TEXT	⟦chkedy⟧
f82r	F82_P1	f82r.9:4	rchey	OTHER_TEXT	⟦rchey⟧
f82r	F82_P1	f82r.9:5	dairchey	OTHER_TEXT	⟦dairchey⟧
f82r	F82_P1	f82r.9:6	qokaiin	OTHER_TEXT	⟦qokaiin⟧
f82r	F82_P2	f82r.11:1	kolchdy	PROPOSED_BODY	⟦kolchdy⟧
f82r	F82_P2	f82r.11:2	qokedy	MARKER	[qokedy: U05/OUTSIDE_FROZEN_NAMES]
f82r	F82_P2	f82r.11:3	qopol	TARGET	«qopol»
f82r	F82_P2	f82r.11:4	qotedor	OTHER_TEXT	⟦qotedor⟧
f82r	F82_P2	f82r.11:5	chopchedy	OTHER_TEXT	⟦chopchedy⟧
f82r	F82_P2	f82r.11:6	qotal	OTHER_TEXT	⟦qotal⟧
f82r	F82_P2	f82r.11:7	chedy	OTHER_TEXT	⟦chedy⟧
f82r	F82_P2	f82r.11:8	kam	OTHER_TEXT	⟦kam⟧
f82r	F82_P2	f82r.12:1	otedy	OTHER_TEXT	⟦otedy⟧
f82r	F82_P2	f82r.12:2	qodched	OTHER_TEXT	⟦qodched⟧
f82r	F82_P2	f82r.12:3	olqo	OTHER_TEXT	⟦olqo⟧
f82r	F82_P2	f82r.12:4	dar	OTHER_TEXT	⟦dar⟧
f82r	F82_P2	f82r.12:5	checkho	OTHER_TEXT	⟦checkho⟧
f82r	F82_P2	f82r.12:6	lolol	OTHER_TEXT	⟦lolol⟧
f82r	F82_P2	f82r.12:7	okal	OTHER_TEXT	⟦okal⟧
f82r	F82_P2	f82r.12:8	okarchedy	OTHER_TEXT	⟦okarchedy⟧
f82r	F82_P2	f82r.13:1	tcheol	OTHER_TEXT	⟦tcheol⟧
f82r	F82_P2	f82r.13:2	olchedy	OTHER_TEXT	⟦olchedy⟧
f82r	F82_P2	f82r.13:3	qokeedy	OTHER_TEXT	⟦qokeedy⟧
f82r	F82_P2	f82r.13:4	qotedy	OTHER_TEXT	⟦qotedy⟧
f82r	F82_P2	f82r.13:5	chedar	OTHER_TEXT	⟦chedar⟧
f82r	F82_P2	f82r.13:6	cheey	OTHER_TEXT	⟦cheey⟧
f82r	F82_P2	f82r.13:7	lchey	OTHER_TEXT	⟦lchey⟧
f82r	F82_P2	f82r.13:8	solarol	OTHER_TEXT	⟦solarol⟧
f82r	F82_P2	f82r.14:1	r	OTHER_TEXT	⟦r⟧
f82r	F82_P2	f82r.14:2	olchy	OTHER_TEXT	⟦olchy⟧
f82r	F82_P2	f82r.14:3	qokal	OTHER_TEXT	⟦qokal⟧
f82r	F82_P2	f82r.14:4	chey	OTHER_TEXT	⟦chey⟧
f82r	F82_P2	f82r.14:5	qokain	OTHER_TEXT	⟦qokain⟧
f82r	F82_P2	f82r.14:6	deeedy	OTHER_TEXT	⟦deeedy⟧
f82r	F82_P2	f82r.14:7	qokeey	OTHER_TEXT	⟦qokeey⟧
f82r	F82_P2	f82r.14:8	qokaiin	OTHER_TEXT	⟦qokaiin⟧
f82r	F82_P2	f82r.14:9	olchedy	OTHER_TEXT	⟦olchedy⟧
f82r	F82_P2	f82r.15:1	kedy	PROPOSED_BODY	⟦kedy⟧
f82r	F82_P2	f82r.15:2	lchedy	PROPOSED_BODY	⟦lchedy⟧
f82r	F82_P2	f82r.15:3	qokedy	MARKER	[qokedy: U06/OUTSIDE_FROZEN_NAMES]
f82r	F82_P2	f82r.15:4	qokeedy	TARGET	«qokeedy»
f82r	F82_P2	f82r.15:5	lkeedy	OTHER_TEXT	⟦lkeedy⟧
f82r	F82_P2	f82r.15:6	qokaiin	OTHER_TEXT	⟦qokaiin⟧
f82r	F82_P2	f82r.15:7	dy	OTHER_TEXT	⟦dy⟧
f82r	F82_P2	f82r.15:8	daiin	OTHER_TEXT	⟦daiin⟧
f82r	F82_P2	f82r.15:9	chdy	OTHER_TEXT	⟦chdy⟧
f82r	F82_P2	f82r.15:10	dy	OTHER_TEXT	⟦dy⟧
f82r	F82_P2	f82r.16:1	qokeedy	OTHER_TEXT	⟦qokeedy⟧
f82r	F82_P2	f82r.16:2	lchedy	OTHER_TEXT	⟦lchedy⟧
f82r	F82_P2	f82r.16:3	qokeedy	OTHER_TEXT	⟦qokeedy⟧
f82r	F82_P2	f82r.16:4	cheey	OTHER_TEXT	⟦cheey⟧
f82r	F82_P2	f82r.16:5	r	OTHER_TEXT	⟦r⟧
f82r	F82_P2	f82r.16:6	or	OTHER_TEXT	⟦or⟧
f82r	F82_P2	f82r.16:7	ol	OTHER_TEXT	⟦ol⟧
f82r	F82_P2	f82r.16:8	s	OTHER_TEXT	⟦s⟧
f82r	F82_P2	f82r.16:9	aiin	OTHER_TEXT	⟦aiin⟧
f82r	F82_P2	f82r.16:10	chey	OTHER_TEXT	⟦chey⟧
f82r	F82_P2	f82r.16:11	ra	OTHER_TEXT	⟦ra⟧
f82r	F82_P2	f82r.16:12	dam	OTHER_TEXT	⟦dam⟧
f82r	F82_P2	f82r.17:1	dshedy	PROPOSED_BODY	⟦dshedy⟧
f82r	F82_P2	f82r.17:2	qoteey	PROPOSED_BODY	⟦qoteey⟧
f82r	F82_P2	f82r.17:3	chedy	PROPOSED_BODY	⟦chedy⟧
f82r	F82_P2	f82r.17:4	qokeeey	PROPOSED_BODY	⟦qokeeey⟧
f82r	F82_P2	f82r.17:5	qokedy	MARKER	[qokedy: U07/OUTSIDE_FROZEN_NAMES]
f82r	F82_P2	f82r.17:6	lteedy	TARGET	«lteedy»
f82r	F82_P2	f82r.17:7	qokeedy	OTHER_TEXT	⟦qokeedy⟧
f82r	F82_P2	f82r.17:8	ralchey	OTHER_TEXT	⟦ralchey⟧
f82r	F82_P2	f82r.18:1	polched	OTHER_TEXT	⟦polched⟧
f82r	F82_P2	f82r.18:2	otain	OTHER_TEXT	⟦otain⟧
f82r	F82_P2	f82r.18:3	shedy	OTHER_TEXT	⟦shedy⟧
f82r	F82_P2	f82r.18:4	shedy	OTHER_TEXT	⟦shedy⟧
f82r	F82_P2	f82r.18:5	dal	OTHER_TEXT	⟦dal⟧
f82r	F82_P2	f82r.18:6	chedar	OTHER_TEXT	⟦chedar⟧
f82r	F82_P2	f82r.18:7	qokeey	OTHER_TEXT	⟦qokeey⟧
f82r	F82_P2	f82r.18:8	ykeey	OTHER_TEXT	⟦ykeey⟧
f82r	F82_P2	f82r.18:9	l	OTHER_TEXT	⟦l⟧
f82r	F82_P2	f82r.18:10	s	OTHER_TEXT	⟦s⟧
f82r	F82_P2	f82r.18:11	araiin	OTHER_TEXT	⟦araiin⟧
f82r	F82_P2	f82r.18:12	ory	OTHER_TEXT	⟦ory⟧
f82r	F82_P2	f82r.19:1	okain	OTHER_TEXT	⟦okain⟧
f82r	F82_P2	f82r.19:2	char	OTHER_TEXT	⟦char⟧
f82r	F82_P2	f82r.19:3	okain	OTHER_TEXT	⟦okain⟧
f82r	F82_P2	f82r.19:4	qokeedy	OTHER_TEXT	⟦qokeedy⟧
f82r	F82_P2	f82r.19:5	lchy	OTHER_TEXT	⟦lchy⟧
f82r	F82_P3	f82r.20:1	posalshy	PROPOSED_BODY	⟦posalshy⟧
f82r	F82_P3	f82r.20:2	qokedy	MARKER	[qokedy: U08/OUTSIDE_FROZEN_NAMES]
f82r	F82_P3	f82r.20:3	cphal	TARGET	«cphal»
f82r	F82_P3	f82r.20:4	shedy	OTHER_TEXT	⟦shedy⟧
f82r	F82_P3	f82r.20:5	sheol	OTHER_TEXT	⟦sheol⟧
f82r	F82_P3	f82r.20:6	keeedy	OTHER_TEXT	⟦keeedy⟧
f82r	F82_P3	f82r.20:7	lkaiin	OTHER_TEXT	⟦lkaiin⟧
f82r	F82_P3	f82r.20:8	shedy	OTHER_TEXT	⟦shedy⟧
f82r	F82_P3	f82r.20:9	qoly	OTHER_TEXT	⟦qoly⟧
f82r	F82_P3	f82r.21:1	daiin	OTHER_TEXT	⟦daiin⟧
f82r	F82_P3	f82r.21:2	cheoky	OTHER_TEXT	⟦cheoky⟧
f82r	F82_P3	f82r.21:3	lkedy	OTHER_TEXT	⟦lkedy⟧
f82r	F82_P3	f82r.21:4	salshey	OTHER_TEXT	⟦salshey⟧
f82r	F82_P3	f82r.21:5	daiin	OTHER_TEXT	⟦daiin⟧
f82r	F82_P3	f82r.21:6	chey	OTHER_TEXT	⟦chey⟧
f82r	F82_P3	f82r.21:7	qol	OTHER_TEXT	⟦qol⟧
f82r	F82_P3	f82r.21:8	chedy	OTHER_TEXT	⟦chedy⟧
f82r	F82_P3	f82r.21:9	qokeey	OTHER_TEXT	⟦qokeey⟧
f82r	F82_P3	f82r.21:10	dal	OTHER_TEXT	⟦dal⟧
f82r	F82_P3	f82r.22:1	qokaiin	OTHER_TEXT	⟦qokaiin⟧
f82r	F82_P3	f82r.22:2	cheor	OTHER_TEXT	⟦cheor⟧
f82r	F82_P3	f82r.22:3	sheey	OTHER_TEXT	⟦sheey⟧
f82r	F82_P3	f82r.22:4	qokaiin	OTHER_TEXT	⟦qokaiin⟧
f82r	F82_P3	f82r.22:5	shckhey	OTHER_TEXT	⟦shckhey⟧
f82r	F82_P3	f82r.22:6	qol	OTHER_TEXT	⟦qol⟧
f82r	F82_P3	f82r.22:7	keeedy	OTHER_TEXT	⟦keeedy⟧
f82r	F82_P3	f82r.22:8	qokeeey	OTHER_TEXT	⟦qokeeey⟧
f82r	F82_P3	f82r.22:9	rasy	OTHER_TEXT	⟦rasy⟧
f82r	F82_P3	f82r.23:1	cheey	OTHER_TEXT	⟦cheey⟧
f82r	F82_P3	f82r.23:2	qcthey	OTHER_TEXT	⟦qcthey⟧
f82r	F82_P3	f82r.23:3	qokeey	OTHER_TEXT	⟦qokeey⟧
f82r	F82_P3	f82r.23:4	lcheey	OTHER_TEXT	⟦lcheey⟧
f82r	F82_P3	f82r.23:5	daiin	OTHER_TEXT	⟦daiin⟧
f82r	F82_P3	f82r.23:6	chey	OTHER_TEXT	⟦chey⟧
f82r	F82_P3	f82r.23:7	qokeeedy	OTHER_TEXT	⟦qokeeedy⟧
f82r	F82_P3	f82r.23:8	lchedy	OTHER_TEXT	⟦lchedy⟧
f82r	F82_P3	f82r.23:9	lar	OTHER_TEXT	⟦lar⟧
f82r	F82_P3	f82r.24:1	qokeedy	OTHER_TEXT	⟦qokeedy⟧
f82r	F82_P3	f82r.24:2	lcheedy	OTHER_TEXT	⟦lcheedy⟧
f82r	F82_P3	f82r.24:3	qokeoy	OTHER_TEXT	⟦qokeoy⟧
f82r	F82_P3	f82r.24:4	sal	OTHER_TEXT	⟦sal⟧
f82r	F82_P3	f82r.24:5	raiin	OTHER_TEXT	⟦raiin⟧
f82r	F82_P3	f82r.24:6	qokeey	OTHER_TEXT	⟦qokeey⟧
f82r	F82_P3	f82r.24:7	lkeey	OTHER_TEXT	⟦lkeey⟧
f82r	F82_P3	f82r.24:8	qokeey	OTHER_TEXT	⟦qokeey⟧
f82r	F82_P3	f82r.24:9	raiin	OTHER_TEXT	⟦raiin⟧
f82r	F82_P3	f82r.24:10	ydy	OTHER_TEXT	⟦ydy⟧
f82r	F82_P3	f82r.25:1	dol	OTHER_TEXT	⟦dol⟧
f82r	F82_P3	f82r.25:2	qoesedy	OTHER_TEXT	⟦qoesedy⟧
f82r	F82_P3	f82r.25:3	sheeal	OTHER_TEXT	⟦sheeal⟧
f82r	F82_P3	f82r.25:4	sheedy	OTHER_TEXT	⟦sheedy⟧
f82r	F82_P3	f82r.25:5	lshed	OTHER_TEXT	⟦lshed⟧
f82r	F82_P3	f82r.25:6	qockhey	OTHER_TEXT	⟦qockhey⟧
f82r	F82_P3	f82r.25:7	lchedy	OTHER_TEXT	⟦lchedy⟧
f82r	F82_P3	f82r.25:8	lar	OTHER_TEXT	⟦lar⟧
f82r	F82_P3	f82r.25:9	sheey	OTHER_TEXT	⟦sheey⟧
f82r	F82_P3	f82r.25:10	ry	OTHER_TEXT	⟦ry⟧
f82r	F82_P3	f82r.26:1	tshey	OTHER_TEXT	⟦tshey⟧
f82r	F82_P3	f82r.26:2	qokeedy	OTHER_TEXT	⟦qokeedy⟧
f82r	F82_P3	f82r.26:3	cheal	OTHER_TEXT	⟦cheal⟧
f82r	F82_P3	f82r.26:4	lchedar	OTHER_TEXT	⟦lchedar⟧
f82r	F82_P3	f82r.26:5	ches	OTHER_TEXT	⟦ches⟧
f82r	F82_P3	f82r.26:6	aiin	OTHER_TEXT	⟦aiin⟧
f82r	F82_P3	f82r.26:7	oteey	OTHER_TEXT	⟦oteey⟧
f82r	F82_P3	f82r.26:8	qokaiin	OTHER_TEXT	⟦qokaiin⟧
f82r	F82_P3	f82r.26:9	okey	OTHER_TEXT	⟦okey⟧
f82r	F82_P3	f82r.27:1	pchedy	OTHER_TEXT	⟦pchedy⟧
f82r	F82_P3	f82r.27:2	rsheal	OTHER_TEXT	⟦rsheal⟧
f82r	F82_P3	f82r.27:3	daldy	OTHER_TEXT	⟦daldy⟧
f82r	F82_P3	f82r.27:4	qokeedy	OTHER_TEXT	⟦qokeedy⟧
f82r	F82_P3	f82r.27:5	rshedy	OTHER_TEXT	⟦rshedy⟧
f82r	F82_P3	f82r.27:6	qoteedy	OTHER_TEXT	⟦qoteedy⟧
f82r	F82_P3	f82r.27:7	qokeedy	OTHER_TEXT	⟦qokeedy⟧
f82r	F82_P3	f82r.27:8	lochedy	OTHER_TEXT	⟦lochedy⟧
f82r	F82_P3	f82r.28:1	qokoiin	OTHER_TEXT	⟦qokoiin⟧
f82r	F82_P3	f82r.28:2	shedy	OTHER_TEXT	⟦shedy⟧
f82r	F82_P3	f82r.28:3	qokeedy	OTHER_TEXT	⟦qokeedy⟧
f82r	F82_P3	f82r.28:4	qotaiin	OTHER_TEXT	⟦qotaiin⟧
f82r	F82_P3	f82r.28:5	chcthey	OTHER_TEXT	⟦chcthey⟧
f82r	F82_P3	f82r.28:6	qoteeol	OTHER_TEXT	⟦qoteeol⟧
f82r	F82_P3	f82r.28:7	chey	OTHER_TEXT	⟦chey⟧
f82r	F82_P3	f82r.28:8	qokaiin	OTHER_TEXT	⟦qokaiin⟧
f82r	F82_P3	f82r.28:9	oly	OTHER_TEXT	⟦oly⟧
f82r	F82_P3	f82r.29:1	d	OTHER_TEXT	⟦d⟧
f82r	F82_P3	f82r.29:2	cheey	OTHER_TEXT	⟦cheey⟧
f82r	F82_P3	f82r.29:3	lchedy	OTHER_TEXT	⟦lchedy⟧
f82r	F82_P3	f82r.29:4	qokeedy	OTHER_TEXT	⟦qokeedy⟧
f82r	F82_P3	f82r.29:5	lchedy	OTHER_TEXT	⟦lchedy⟧
f82r	F82_P3	f82r.29:6	rchedy	OTHER_TEXT	⟦rchedy⟧
f82r	F82_P3	f82r.29:7	oky	OTHER_TEXT	⟦oky⟧
f82r	F82_P3	f82r.29:8	qotedy	OTHER_TEXT	⟦qotedy⟧
f82r	F82_P3	f82r.29:9	qoty	OTHER_TEXT	⟦qoty⟧
f82r	F82_P3	f82r.29:10	qoty	OTHER_TEXT	⟦qoty⟧
f82r	F82_P3	f82r.30:1	qoteey	OTHER_TEXT	⟦qoteey⟧
f82r	F82_P3	f82r.30:2	raiin	OTHER_TEXT	⟦raiin⟧
f82r	F82_P3	f82r.30:3	cheol	OTHER_TEXT	⟦cheol⟧
f82r	F82_P3	f82r.30:4	qoteey	OTHER_TEXT	⟦qoteey⟧
f82r	F82_P3	f82r.30:5	shedy	OTHER_TEXT	⟦shedy⟧
f82r	F82_P3	f82r.30:6	qokeey	OTHER_TEXT	⟦qokeey⟧
f82r	F82_P3	f82r.30:7	lshedy	OTHER_TEXT	⟦lshedy⟧
f82r	F82_P3	f82r.30:8	qokeedy	OTHER_TEXT	⟦qokeedy⟧
f82r	F82_P3	f82r.30:9	rag	OTHER_TEXT	⟦rag⟧
f82r	F82_P3	f82r.31:1	cheol	OTHER_TEXT	⟦cheol⟧
f82r	F82_P3	f82r.31:2	ol	OTHER_TEXT	⟦ol⟧
f82r	F82_P3	f82r.31:3	rsheedy	OTHER_TEXT	⟦rsheedy⟧
f82r	F82_P3	f82r.31:4	lchedy	OTHER_TEXT	⟦lchedy⟧
f82r	F82_P3	f82r.31:5	qoty	OTHER_TEXT	⟦qoty⟧
f82r	F82_P3	f82r.31:6	lcheeor	OTHER_TEXT	⟦lcheeor⟧
f82r	F82_P3	f82r.31:7	qokain	OTHER_TEXT	⟦qokain⟧
f82r	F82_P3	f82r.31:8	cheedy	OTHER_TEXT	⟦cheedy⟧
f82r	F82_P3	f82r.31:9	lched	OTHER_TEXT	⟦lched⟧
f82r	F82_P3	f82r.32:1	taiin	OTHER_TEXT	⟦taiin⟧
f82r	F82_P3	f82r.32:2	shedaiin	OTHER_TEXT	⟦shedaiin⟧
f82r	F82_P3	f82r.32:3	chckhey	OTHER_TEXT	⟦chckhey⟧
f82r	F82_P3	f82r.32:4	lchey	OTHER_TEXT	⟦lchey⟧
f82r	F82_P3	f82r.32:5	lcheckhy	OTHER_TEXT	⟦lcheckhy⟧
f82r	F82_P3	f82r.32:6	sheey	OTHER_TEXT	⟦sheey⟧
f82r	F82_P3	f82r.32:7	lr	OTHER_TEXT	⟦lr⟧
f82r	F82_P3	f82r.32:8	chey	OTHER_TEXT	⟦chey⟧
f82r	F82_P3	f82r.32:9	rain	OTHER_TEXT	⟦rain⟧
f82r	F82_P3	f82r.33:1	sain	OTHER_TEXT	⟦sain⟧
f82r	F82_P3	f82r.33:2	ol	OTHER_TEXT	⟦ol⟧
f82r	F82_P3	f82r.33:3	cheol	OTHER_TEXT	⟦cheol⟧
f82r	F82_P3	f82r.33:4	ey	OTHER_TEXT	⟦ey⟧
f82r	F82_P3	f82r.33:5	cheor	OTHER_TEXT	⟦cheor⟧
f82r	F82_P3	f82r.33:6	chey	OTHER_TEXT	⟦chey⟧
