record	locus	at	word	version	render	read_status	row_status
F83_P5	f83r.41	f83r.41:2	lchedy	S	Zusatzstoff	HYPOTHESIS	recorded
F83_P5	f83r.41	f83r.41:3	qolkain	S	[qolkain — offen]	OPEN	recorded
F83_P5	f83r.41	f83r.41:4	dal	S	[dal — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:1	sol	S	[sol — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:2	ol	S	[ol — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:3	chcthdy	S	[chcthdy — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:4	l	S	[l — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:5	chedy	S	erwärme Flüssigkeit@f83r.44:2; COMPLETE	HYPOTHESIS	recorded
F83_P5	f83r.42	f83r.42:6	lchdy	S	[lchdy — offen]	OPEN	recorded
F83_P5	f83r.43	f83r.43:1	daiin	S	[daiin — offen]	OPEN	recorded
F83_P5	f83r.43	f83r.43:2	sheol	S	[sheol — offen]	OPEN	recorded
F83_P5	f83r.43	f83r.43:3	chedy	S	erwärme Flüssigkeit@f83r.44:2; COMPLETE	HYPOTHESIS	recorded
F83_P5	f83r.43	f83r.43:4	qotal	S	[qotal — offen]	OPEN	recorded
F83_P5	f83r.43	f83r.43:5	sar	S	[sar — offen]	OPEN	recorded
F83_P5	f83r.44	f83r.44:1	skar	S	[skar — offen]	OPEN	recorded
F83_P5	f83r.44	f83r.44:2	shedy	S	Flüssigkeit	HYPOTHESIS	recorded
F83_Q1	f83r.47	f83r.47:1	otchdy	S	[otchdy — offen]	OPEN	recorded
F83_Q1	f83r.47	f83r.47:2	qokchdy	S	[qokchdy — offen]	OPEN	recorded
F83_Q1	f83r.47	f83r.47:3	shedal	S	[shedal — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:1	dal	S	[dal — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:2	cheol	S	[cheol — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:3	lol	S	[lol — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:4	chdal	S	[chdal — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:5	aiin	S	[aiin — offen]	OPEN	recorded
F83_Q1	f83r.49	f83r.49:1	sol	S	[sol — offen]	OPEN	recorded
F83_Q1	f83r.49	f83r.49:2	daiiin	S	[daiiin — offen]	OPEN	recorded
F83_Q1	f83r.49	f83r.49:3	chedy	S	erwärme ?Material; MISSING_MATERIAL	HYPOTHESIS	recorded
F83_Q2	f83r.52	f83r.52:1	solkeey	S	[solkeey — offen]	OPEN	recorded
F83_Q2	f83r.52	f83r.52:2	qekey	S	[qekey — offen]	OPEN	recorded
F83_Q2	f83r.52	f83r.52:3	raly	S	[raly — offen]	OPEN	recorded
F83_Q2	f83r.52	f83r.52:4	ol	S	[ol — offen]	OPEN	recorded
F83_Q2	f83r.53	f83r.53:1	solchkal	S	[solchkal — offen]	OPEN	recorded
F83_Q2	f83r.53	f83r.53:2	cheol	S	[cheol — offen]	OPEN	recorded
F83_Q2	f83r.53	f83r.53:3	qotar	S	[qotar — offen]	OPEN	recorded
F83_Q2	f83r.53	f83r.53:4	ol	S	[ol — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:1	daiin	S	[daiin — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:2	ol	S	[ol — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:3	dain	S	[dain — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:4	chey	S	[chey — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:5	ldalor	S	[ldalor — offen]	OPEN	recorded
F83_Q2	f83r.55	f83r.55:1	sol	S	[sol — offen]	OPEN	recorded
F83_Q2	f83r.55	f83r.55:2	rtain	S	[rtain — offen]	OPEN	recorded
F83_Q2	f83r.55	f83r.55:3	cthal	S	[cthal — offen]	OPEN	recorded
