record	locus	at	word	version	render	read_status	row_status
F83_P5	f83r.41	f83r.41:2	lchedy	X	Zusatzstoff	HYPOTHESIS	recorded
F83_P5	f83r.41	f83r.41:3	qolkain	X	[qolkain — offen]	OPEN	recorded
F83_P5	f83r.41	f83r.41:4	dal	X	[dal — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:1	sol	X	[sol — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:2	ol	X	[ol — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:3	chcthdy	X	[chcthdy — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:4	l	X	[l — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:5	chedy	X	erwärme ?Material; MISSING_MATERIAL	HYPOTHESIS	recorded
F83_P5	f83r.42	f83r.42:6	lchdy	X	[lchdy — offen]	OPEN	recorded
F83_P5	f83r.43	f83r.43:1	daiin	X	[daiin — offen]	OPEN	recorded
F83_P5	f83r.43	f83r.43:2	sheol	X	[sheol — offen]	OPEN	recorded
F83_P5	f83r.43	f83r.43:3	chedy	X	erwärme Flüssigkeit@f83r.44:2; COMPLETE	HYPOTHESIS	recorded
F83_P5	f83r.43	f83r.43:4	qotal	X	[qotal — offen]	OPEN	recorded
F83_P5	f83r.43	f83r.43:5	sar	X	[sar — offen]	OPEN	recorded
F83_P5	f83r.44	f83r.44:1	skar	X	[skar — offen]	OPEN	recorded
F83_P5	f83r.44	f83r.44:2	shedy	X	Flüssigkeit	HYPOTHESIS	recorded
F83_Q1	f83r.47	f83r.47:1	otchdy	X	[otchdy — offen]	OPEN	recorded
F83_Q1	f83r.47	f83r.47:2	qokchdy	X	[qokchdy — offen]	OPEN	recorded
F83_Q1	f83r.47	f83r.47:3	shedal	X	[shedal — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:1	dal	X	[dal — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:2	cheol	X	[cheol — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:3	lol	X	[lol — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:4	chdal	X	[chdal — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:5	aiin	X	[aiin — offen]	OPEN	recorded
F83_Q1	f83r.49	f83r.49:1	sol	X	[sol — offen]	OPEN	recorded
F83_Q1	f83r.49	f83r.49:2	daiiin	X	[daiiin — offen]	OPEN	recorded
F83_Q1	f83r.49	f83r.49:3	chedy	X	erwärme ?Material; MISSING_MATERIAL	HYPOTHESIS	recorded
F83_Q2	f83r.52	f83r.52:1	solkeey	X	[solkeey — offen]	OPEN	recorded
F83_Q2	f83r.52	f83r.52:2	qekey	X	[qekey — offen]	OPEN	recorded
F83_Q2	f83r.52	f83r.52:3	raly	X	[raly — offen]	OPEN	recorded
F83_Q2	f83r.52	f83r.52:4	ol	X	[ol — offen]	OPEN	recorded
F83_Q2	f83r.53	f83r.53:1	solchkal	X	[solchkal — offen]	OPEN	recorded
F83_Q2	f83r.53	f83r.53:2	cheol	X	[cheol — offen]	OPEN	recorded
F83_Q2	f83r.53	f83r.53:3	qotar	X	[qotar — offen]	OPEN	recorded
F83_Q2	f83r.53	f83r.53:4	ol	X	[ol — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:1	daiin	X	[daiin — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:2	ol	X	[ol — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:3	dain	X	[dain — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:4	chey	X	[chey — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:5	ldalor	X	[ldalor — offen]	OPEN	recorded
F83_Q2	f83r.55	f83r.55:1	sol	X	[sol — offen]	OPEN	recorded
F83_Q2	f83r.55	f83r.55:2	rtain	X	[rtain — offen]	OPEN	recorded
F83_Q2	f83r.55	f83r.55:3	cthal	X	[cthal — offen]	OPEN	recorded
