page	locus	reader	proposal	source_text	literal_json	confidence
f75r	f75r.16	zl3b_clean	IF_AIR_IS_COLD	dshedy qokar sheedy lch shokain chy okshedy qokain chedy	"[""[dshedy]"", ""[qokar]"", ""wenn?"", ""[lch]"", ""[shokain]"", ""[chy]"", ""[okshedy]"", ""[qokain]"", ""[chedy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f75r	f75r.16	zl3b_clean	WITH_UNNAMED_CONTENT	dshedy qokar sheedy lch shokain chy okshedy qokain chedy	"[""[dshedy]"", ""[qokar]"", ""mit?"", ""[lch]"", ""[shokain]"", ""[chy]"", ""[okshedy]"", ""[qokain]"", ""[chedy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f75r	f75r.16	it2a_clean	IF_AIR_IS_COLD	dshedy qokar sheedy lch shokain chy otshedy qokain chedy	"[""[dshedy]"", ""[qokar]"", ""wenn?"", ""[lch]"", ""[shokain]"", ""[chy]"", ""[otshedy]"", ""[qokain]"", ""[chedy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f75r	f75r.16	it2a_clean	WITH_UNNAMED_CONTENT	dshedy qokar sheedy lch shokain chy otshedy qokain chedy	"[""[dshedy]"", ""[qokar]"", ""mit?"", ""[lch]"", ""[shokain]"", ""[chy]"", ""[otshedy]"", ""[qokain]"", ""[chedy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f75r	f75r.16	rf1b_clean	IF_AIR_IS_COLD	dshedy qokar sheedy lch shokain chy okedy qokain chedy	"[""[dshedy]"", ""[qokar]"", ""wenn?"", ""[lch]"", ""[shokain]"", ""[chy]"", ""[okedy]"", ""[qokain]"", ""[chedy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f75r	f75r.16	rf1b_clean	WITH_UNNAMED_CONTENT	dshedy qokar sheedy lch shokain chy okedy qokain chedy	"[""[dshedy]"", ""[qokar]"", ""mit?"", ""[lch]"", ""[shokain]"", ""[chy]"", ""[okedy]"", ""[qokain]"", ""[chedy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f75r	f75r.18	zl3b_clean	IF_AIR_IS_COLD	sol sheedy qol shedy qol otain char sar oly	"[""[sol]"", ""wenn?"", ""[qol]"", ""[shedy]"", ""[qol]"", ""[otain]"", ""[char]"", ""[sar]"", ""[oly]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f75r	f75r.18	zl3b_clean	WITH_UNNAMED_CONTENT	sol sheedy qol shedy qol otain char sar oly	"[""[sol]"", ""mit?"", ""[qol]"", ""[shedy]"", ""[qol]"", ""[otain]"", ""[char]"", ""[sar]"", ""[oly]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f75r	f75r.18	it2a_clean	IF_AIR_IS_COLD	sol sheedy qol shedy qol otain char sar oly	"[""[sol]"", ""wenn?"", ""[qol]"", ""[shedy]"", ""[qol]"", ""[otain]"", ""[char]"", ""[sar]"", ""[oly]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f75r	f75r.18	it2a_clean	WITH_UNNAMED_CONTENT	sol sheedy qol shedy qol otain char sar oly	"[""[sol]"", ""mit?"", ""[qol]"", ""[shedy]"", ""[qol]"", ""[otain]"", ""[char]"", ""[sar]"", ""[oly]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f75r	f75r.18	rf1b_clean	IF_AIR_IS_COLD	sol sheedy qol shedy qol otain char s r oly	"[""[sol]"", ""wenn?"", ""[qol]"", ""[shedy]"", ""[qol]"", ""[otain]"", ""[char]"", ""[s]"", ""[r]"", ""[oly]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f75r	f75r.18	rf1b_clean	WITH_UNNAMED_CONTENT	sol sheedy qol shedy qol otain char s r oly	"[""[sol]"", ""mit?"", ""[qol]"", ""[shedy]"", ""[qol]"", ""[otain]"", ""[char]"", ""[s]"", ""[r]"", ""[oly]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f75r	f75r.28	zl3b_clean	IF_AIR_IS_COLD	tchedy pchedy qokeey sol oldair shecthy qol l sheedy qokeedy lolchedy	"[""[tchedy]"", ""[pchedy]"", ""[qokeey]"", ""[sol]"", ""[oldair]"", ""[shecthy]"", ""[qol]"", ""[l]"", ""wenn?"", ""[qokeedy]"", ""[lolchedy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f75r	f75r.28	zl3b_clean	WITH_UNNAMED_CONTENT	tchedy pchedy qokeey sol oldair shecthy qol l sheedy qokeedy lolchedy	"[""[tchedy]"", ""[pchedy]"", ""[qokeey]"", ""[sol]"", ""[oldair]"", ""[shecthy]"", ""[qol]"", ""[l]"", ""mit?"", ""[qokeedy]"", ""[lolchedy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f75r	f75r.28	it2a_clean	IF_AIR_IS_COLD	tchedy pchedy qokeey sol ol dair shecthy qol l sheedy qokeedy lol chedy	"[""[tchedy]"", ""[pchedy]"", ""[qokeey]"", ""[sol]"", ""[ol]"", ""[dair]"", ""[shecthy]"", ""[qol]"", ""[l]"", ""wenn?"", ""[qokeedy]"", ""[lol]"", ""[chedy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f75r	f75r.28	it2a_clean	WITH_UNNAMED_CONTENT	tchedy pchedy qokeey sol ol dair shecthy qol l sheedy qokeedy lol chedy	"[""[tchedy]"", ""[pchedy]"", ""[qokeey]"", ""[sol]"", ""[ol]"", ""[dair]"", ""[shecthy]"", ""[qol]"", ""[l]"", ""mit?"", ""[qokeedy]"", ""[lol]"", ""[chedy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f75r	f75r.28	rf1b_clean	IF_AIR_IS_COLD	tchedy pchedy qokeey sol oldair shecthy qol l shee y qokeedy lolchedy	"[""[tchedy]"", ""[pchedy]"", ""[qokeey]"", ""[sol]"", ""[oldair]"", ""[shecthy]"", ""[qol]"", ""[l]"", ""[shee]"", ""[y]"", ""[qokeedy]"", ""[lolchedy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f75r	f75r.28	rf1b_clean	WITH_UNNAMED_CONTENT	tchedy pchedy qokeey sol oldair shecthy qol l shee y qokeedy lolchedy	"[""[tchedy]"", ""[pchedy]"", ""[qokeey]"", ""[sol]"", ""[oldair]"", ""[shecthy]"", ""[qol]"", ""[l]"", ""[shee]"", ""[y]"", ""[qokeedy]"", ""[lolchedy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f76r	f76r.23	zl3b_clean	IF_AIR_IS_COLD	sheedy qokedy chedy chedy qokain chckhy olchy l ain shedy olaiin chedy qokey	"[""wenn?"", ""[qokedy]"", ""[chedy]"", ""[chedy]"", ""[qokain]"", ""[chckhy]"", ""[olchy]"", ""[l]"", ""[ain]"", ""[shedy]"", ""[olaiin]"", ""[chedy]"", ""[qokey]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f76r	f76r.23	zl3b_clean	WITH_UNNAMED_CONTENT	sheedy qokedy chedy chedy qokain chckhy olchy l ain shedy olaiin chedy qokey	"[""mit?"", ""[qokedy]"", ""[chedy]"", ""[chedy]"", ""[qokain]"", ""[chckhy]"", ""[olchy]"", ""[l]"", ""[ain]"", ""[shedy]"", ""[olaiin]"", ""[chedy]"", ""[qokey]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f76r	f76r.23	it2a_clean	IF_AIR_IS_COLD	sheedy qokedy chedy chedy qokain chckhy olchy l ain shedy olain chedy qokey	"[""wenn?"", ""[qokedy]"", ""[chedy]"", ""[chedy]"", ""[qokain]"", ""[chckhy]"", ""[olchy]"", ""[l]"", ""[ain]"", ""[shedy]"", ""[olain]"", ""[chedy]"", ""[qokey]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f76r	f76r.23	it2a_clean	WITH_UNNAMED_CONTENT	sheedy qokedy chedy chedy qokain chckhy olchy l ain shedy olain chedy qokey	"[""mit?"", ""[qokedy]"", ""[chedy]"", ""[chedy]"", ""[qokain]"", ""[chckhy]"", ""[olchy]"", ""[l]"", ""[ain]"", ""[shedy]"", ""[olain]"", ""[chedy]"", ""[qokey]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f76r	f76r.23	rf1b_clean	IF_AIR_IS_COLD	sheedy qokedy chedy che y qokain chckhy olchy l ain shedy olaiin chedy qokey	"[""wenn?"", ""[qokedy]"", ""[chedy]"", ""[che]"", ""[y]"", ""[qokain]"", ""[chckhy]"", ""[olchy]"", ""[l]"", ""[ain]"", ""[shedy]"", ""[olaiin]"", ""[chedy]"", ""[qokey]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f76r	f76r.23	rf1b_clean	WITH_UNNAMED_CONTENT	sheedy qokedy chedy che y qokain chckhy olchy l ain shedy olaiin chedy qokey	"[""mit?"", ""[qokedy]"", ""[chedy]"", ""[che]"", ""[y]"", ""[qokain]"", ""[chckhy]"", ""[olchy]"", ""[l]"", ""[ain]"", ""[shedy]"", ""[olaiin]"", ""[chedy]"", ""[qokey]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f76r	f76r.24	zl3b_clean	IF_AIR_IS_COLD	dalshedy qol sheedy qokaldy chepy dain alolor olain chedy shecthy qokey lor	"[""[dalshedy]"", ""[qol]"", ""wenn?"", ""[qokaldy]"", ""[chepy]"", ""[dain]"", ""[alolor]"", ""[olain]"", ""[chedy]"", ""[shecthy]"", ""[qokey]"", ""[lor]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f76r	f76r.24	zl3b_clean	WITH_UNNAMED_CONTENT	dalshedy qol sheedy qokaldy chepy dain alolor olain chedy shecthy qokey lor	"[""[dalshedy]"", ""[qol]"", ""mit?"", ""[qokaldy]"", ""[chepy]"", ""[dain]"", ""[alolor]"", ""[olain]"", ""[chedy]"", ""[shecthy]"", ""[qokey]"", ""[lor]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f76r	f76r.24	it2a_clean	IF_AIR_IS_COLD	dalshedy qol sheedy qokaldy chepy dain alolor olain chedy shecthy qokeey lor	"[""[dalshedy]"", ""[qol]"", ""wenn?"", ""[qokaldy]"", ""[chepy]"", ""[dain]"", ""[alolor]"", ""[olain]"", ""[chedy]"", ""[shecthy]"", ""[qokeey]"", ""[lor]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f76r	f76r.24	it2a_clean	WITH_UNNAMED_CONTENT	dalshedy qol sheedy qokaldy chepy dain alolor olain chedy shecthy qokeey lor	"[""[dalshedy]"", ""[qol]"", ""mit?"", ""[qokaldy]"", ""[chepy]"", ""[dain]"", ""[alolor]"", ""[olain]"", ""[chedy]"", ""[shecthy]"", ""[qokeey]"", ""[lor]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f76r	f76r.24	rf1b_clean	IF_AIR_IS_COLD	dalshedy qoleedy qokaldy chepy dain alolor olain chedy shecthy qokey lar	"[""[dalshedy]"", ""[qoleedy]"", ""[qokaldy]"", ""[chepy]"", ""[dain]"", ""[alolor]"", ""[olain]"", ""[chedy]"", ""[shecthy]"", ""[qokey]"", ""[lar]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f76r	f76r.24	rf1b_clean	WITH_UNNAMED_CONTENT	dalshedy qoleedy qokaldy chepy dain alolor olain chedy shecthy qokey lar	"[""[dalshedy]"", ""[qoleedy]"", ""[qokaldy]"", ""[chepy]"", ""[dain]"", ""[alolor]"", ""[olain]"", ""[chedy]"", ""[shecthy]"", ""[qokey]"", ""[lar]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.12	zl3b_clean	IF_AIR_IS_COLD	solteedy qoteedy qodeedy chedaiin chedy shedaiin shealol ched	"[""[solteedy]"", ""[qoteedy]"", ""[qodeedy]"", ""ist?"", ""[chedy]"", ""[shedaiin]"", ""[shealol]"", ""[ched]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.12	zl3b_clean	WITH_UNNAMED_CONTENT	solteedy qoteedy qodeedy chedaiin chedy shedaiin shealol ched	"[""[solteedy]"", ""[qoteedy]"", ""[qodeedy]"", ""[chedaiin]"", ""[chedy]"", ""[shedaiin]"", ""[shealol]"", ""[ched]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.12	it2a_clean	IF_AIR_IS_COLD	solteedy qoteedy qodeedy shedaiin chedy shedaiin sheol ol ched	"[""[solteedy]"", ""[qoteedy]"", ""[qodeedy]"", ""[shedaiin]"", ""[chedy]"", ""[shedaiin]"", ""[sheol]"", ""[ol]"", ""[ched]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.12	it2a_clean	WITH_UNNAMED_CONTENT	solteedy qoteedy qodeedy shedaiin chedy shedaiin sheol ol ched	"[""[solteedy]"", ""[qoteedy]"", ""[qodeedy]"", ""[shedaiin]"", ""[chedy]"", ""[shedaiin]"", ""[sheol]"", ""[ol]"", ""[ched]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.12	rf1b_clean	IF_AIR_IS_COLD	soltee y qotee y qodeedy che aiin che y shedaiin sheolol che	"[""[soltee]"", ""[y]"", ""[qotee]"", ""[y]"", ""[qodeedy]"", ""[che]"", ""[aiin]"", ""[che]"", ""[y]"", ""[shedaiin]"", ""[sheolol]"", ""[che]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.12	rf1b_clean	WITH_UNNAMED_CONTENT	soltee y qotee y qodeedy che aiin che y shedaiin sheolol che	"[""[soltee]"", ""[y]"", ""[qotee]"", ""[y]"", ""[qodeedy]"", ""[che]"", ""[aiin]"", ""[che]"", ""[y]"", ""[shedaiin]"", ""[sheolol]"", ""[che]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.13	zl3b_clean	IF_AIR_IS_COLD	qokeedy qol sheedy shol tedy chedy lsheedy qokedy qolal chedy	"[""[qokeedy]"", ""[qol]"", ""wenn?"", ""[shol]"", ""[tedy]"", ""[chedy]"", ""[lsheedy]"", ""[qokedy]"", ""[qolal]"", ""[chedy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.13	zl3b_clean	WITH_UNNAMED_CONTENT	qokeedy qol sheedy shol tedy chedy lsheedy qokedy qolal chedy	"[""[qokeedy]"", ""[qol]"", ""mit?"", ""[shol]"", ""[tedy]"", ""[chedy]"", ""[lsheedy]"", ""[qokedy]"", ""[qolal]"", ""[chedy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.13	it2a_clean	IF_AIR_IS_COLD	qokeedy qolsheedy shol tedy chedy lsheedy qokedy qolal chedy	"[""[qokeedy]"", ""[qolsheedy]"", ""[shol]"", ""[tedy]"", ""[chedy]"", ""[lsheedy]"", ""[qokedy]"", ""[qolal]"", ""[chedy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.13	it2a_clean	WITH_UNNAMED_CONTENT	qokeedy qolsheedy shol tedy chedy lsheedy qokedy qolal chedy	"[""[qokeedy]"", ""[qolsheedy]"", ""[shol]"", ""[tedy]"", ""[chedy]"", ""[lsheedy]"", ""[qokedy]"", ""[qolal]"", ""[chedy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.13	rf1b_clean	IF_AIR_IS_COLD	qokeedy qol eedy shol tedy che y lshee y qoke y qol al chedy	"[""[qokeedy]"", ""[qol]"", ""[eedy]"", ""[shol]"", ""[tedy]"", ""[che]"", ""[y]"", ""[lshee]"", ""[y]"", ""[qoke]"", ""[y]"", ""[qol]"", ""[al]"", ""[chedy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.13	rf1b_clean	WITH_UNNAMED_CONTENT	qokeedy qol eedy shol tedy che y lshee y qoke y qol al chedy	"[""[qokeedy]"", ""[qol]"", ""[eedy]"", ""[shol]"", ""[tedy]"", ""[che]"", ""[y]"", ""[lshee]"", ""[y]"", ""[qoke]"", ""[y]"", ""[qol]"", ""[al]"", ""[chedy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.21	zl3b_clean	IF_AIR_IS_COLD	chedaiin shedy qokeedy qokedy qokeey chedy shear olaiiny	"[""ist?"", ""[shedy]"", ""[qokeedy]"", ""[qokedy]"", ""[qokeey]"", ""[chedy]"", ""[shear]"", ""[olaiiny]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.21	zl3b_clean	WITH_UNNAMED_CONTENT	chedaiin shedy qokeedy qokedy qokeey chedy shear olaiiny	"[""[chedaiin]"", ""[shedy]"", ""[qokeedy]"", ""[qokedy]"", ""[qokeey]"", ""[chedy]"", ""[shear]"", ""[olaiiny]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.21	it2a_clean	IF_AIR_IS_COLD	chedaiin shedy qokeedy qokedy qokeey chedy shear olaiiny	"[""ist?"", ""[shedy]"", ""[qokeedy]"", ""[qokedy]"", ""[qokeey]"", ""[chedy]"", ""[shear]"", ""[olaiiny]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.21	it2a_clean	WITH_UNNAMED_CONTENT	chedaiin shedy qokeedy qokedy qokeey chedy shear olaiiny	"[""[chedaiin]"", ""[shedy]"", ""[qokeedy]"", ""[qokedy]"", ""[qokeey]"", ""[chedy]"", ""[shear]"", ""[olaiiny]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.21	rf1b_clean	IF_AIR_IS_COLD	chedaiin shedy qokeedy qokedy qokeey chedy shear olaiiny	"[""ist?"", ""[shedy]"", ""[qokeedy]"", ""[qokedy]"", ""[qokeey]"", ""[chedy]"", ""[shear]"", ""[olaiiny]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.21	rf1b_clean	WITH_UNNAMED_CONTENT	chedaiin shedy qokeedy qokedy qokeey chedy shear olaiiny	"[""[chedaiin]"", ""[shedy]"", ""[qokeedy]"", ""[qokedy]"", ""[qokeey]"", ""[chedy]"", ""[shear]"", ""[olaiiny]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.22	zl3b_clean	IF_AIR_IS_COLD	qoteedy al lchedy r oin chy chedaiin cheey okedy qoky	"[""[qoteedy]"", ""[al]"", ""[lchedy]"", ""[r]"", ""[oin]"", ""[chy]"", ""ist?"", ""[cheey]"", ""[okedy]"", ""[qoky]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.22	zl3b_clean	WITH_UNNAMED_CONTENT	qoteedy al lchedy r oin chy chedaiin cheey okedy qoky	"[""[qoteedy]"", ""[al]"", ""[lchedy]"", ""[r]"", ""[oin]"", ""[chy]"", ""[chedaiin]"", ""[cheey]"", ""[okedy]"", ""[qoky]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.22	it2a_clean	IF_AIR_IS_COLD	qoteedy al lchedy r oin chy chedaiin cheey okedy qoky	"[""[qoteedy]"", ""[al]"", ""[lchedy]"", ""[r]"", ""[oin]"", ""[chy]"", ""ist?"", ""[cheey]"", ""[okedy]"", ""[qoky]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.22	it2a_clean	WITH_UNNAMED_CONTENT	qoteedy al lchedy r oin chy chedaiin cheey okedy qoky	"[""[qoteedy]"", ""[al]"", ""[lchedy]"", ""[r]"", ""[oin]"", ""[chy]"", ""[chedaiin]"", ""[cheey]"", ""[okedy]"", ""[qoky]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.22	rf1b_clean	IF_AIR_IS_COLD	qoteedy al lchedy r oin chy che aiin cheey okedy qoky	"[""[qoteedy]"", ""[al]"", ""[lchedy]"", ""[r]"", ""[oin]"", ""[chy]"", ""[che]"", ""[aiin]"", ""[cheey]"", ""[okedy]"", ""[qoky]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.22	rf1b_clean	WITH_UNNAMED_CONTENT	qoteedy al lchedy r oin chy che aiin cheey okedy qoky	"[""[qoteedy]"", ""[al]"", ""[lchedy]"", ""[r]"", ""[oin]"", ""[chy]"", ""[che]"", ""[aiin]"", ""[cheey]"", ""[okedy]"", ""[qoky]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.35	zl3b_clean	IF_AIR_IS_COLD	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy	"[""[solkeey]"", ""[okaiin]"", ""[chedy]"", ""[qokain]"", ""wenn?"", ""Luft?"", ""ist?"", ""kalt?""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.35	zl3b_clean	WITH_UNNAMED_CONTENT	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy	"[""[solkeey]"", ""[okaiin]"", ""[chedy]"", ""[qokain]"", ""mit?"", ""[qokaiin]"", ""[chedaiin]"", ""[chealy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.35	it2a_clean	IF_AIR_IS_COLD	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy	"[""[solkeey]"", ""[okaiin]"", ""[chedy]"", ""[qokain]"", ""wenn?"", ""Luft?"", ""ist?"", ""kalt?""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.35	it2a_clean	WITH_UNNAMED_CONTENT	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy	"[""[solkeey]"", ""[okaiin]"", ""[chedy]"", ""[qokain]"", ""mit?"", ""[qokaiin]"", ""[chedaiin]"", ""[chealy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.35	rf1b_clean	IF_AIR_IS_COLD	solkeey okaiin chedy qokain sheedy qotaiin che aiin chealy	"[""[solkeey]"", ""[okaiin]"", ""[chedy]"", ""[qokain]"", ""wenn?"", ""[qotaiin]"", ""[che]"", ""[aiin]"", ""kalt?""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.35	rf1b_clean	WITH_UNNAMED_CONTENT	solkeey okaiin chedy qokain sheedy qotaiin che aiin chealy	"[""[solkeey]"", ""[okaiin]"", ""[chedy]"", ""[qokain]"", ""mit?"", ""[qotaiin]"", ""[che]"", ""[aiin]"", ""[chealy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.39	zl3b_clean	IF_AIR_IS_COLD	olaiin cheey sheckhey lsheey qykaiin sheedy laiin	"[""[olaiin]"", ""[cheey]"", ""[sheckhey]"", ""[lsheey]"", ""[qykaiin]"", ""wenn?"", ""[laiin]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.39	zl3b_clean	WITH_UNNAMED_CONTENT	olaiin cheey sheckhey lsheey qykaiin sheedy laiin	"[""[olaiin]"", ""[cheey]"", ""[sheckhey]"", ""[lsheey]"", ""[qykaiin]"", ""mit?"", ""[laiin]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.39	it2a_clean	IF_AIR_IS_COLD	olaiin cheey sheckhey lsheey qykaiin sheedy laiin	"[""[olaiin]"", ""[cheey]"", ""[sheckhey]"", ""[lsheey]"", ""[qykaiin]"", ""wenn?"", ""[laiin]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.39	it2a_clean	WITH_UNNAMED_CONTENT	olaiin cheey sheckhey lsheey qykaiin sheedy laiin	"[""[olaiin]"", ""[cheey]"", ""[sheckhey]"", ""[lsheey]"", ""[qykaiin]"", ""mit?"", ""[laiin]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.39	rf1b_clean	IF_AIR_IS_COLD	olaiin cheey sheckhey lsheey qykaiin shee y laiin	"[""[olaiin]"", ""[cheey]"", ""[sheckhey]"", ""[lsheey]"", ""[qykaiin]"", ""[shee]"", ""[y]"", ""[laiin]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f77r	f77r.39	rf1b_clean	WITH_UNNAMED_CONTENT	olaiin cheey sheckhey lsheey qykaiin shee y laiin	"[""[olaiin]"", ""[cheey]"", ""[sheckhey]"", ""[lsheey]"", ""[qykaiin]"", ""[shee]"", ""[y]"", ""[laiin]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f81r	f81r.12	zl3b_clean	IF_AIR_IS_COLD	ychedy tedy ol sheedy qokeey loly	"[""[ychedy]"", ""[tedy]"", ""[ol]"", ""wenn?"", ""[qokeey]"", ""[loly]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f81r	f81r.12	zl3b_clean	WITH_UNNAMED_CONTENT	ychedy tedy ol sheedy qokeey loly	"[""[ychedy]"", ""[tedy]"", ""[ol]"", ""mit?"", ""[qokeey]"", ""[loly]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f81r	f81r.12	it2a_clean	IF_AIR_IS_COLD	ychedy tedy ol sheedy qokeey loly	"[""[ychedy]"", ""[tedy]"", ""[ol]"", ""wenn?"", ""[qokeey]"", ""[loly]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f81r	f81r.12	it2a_clean	WITH_UNNAMED_CONTENT	ychedy tedy ol sheedy qokeey loly	"[""[ychedy]"", ""[tedy]"", ""[ol]"", ""mit?"", ""[qokeey]"", ""[loly]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f81r	f81r.12	rf1b_clean	IF_AIR_IS_COLD	ychedy tedy ol sheedy qokeey loly	"[""[ychedy]"", ""[tedy]"", ""[ol]"", ""wenn?"", ""[qokeey]"", ""[loly]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f81r	f81r.12	rf1b_clean	WITH_UNNAMED_CONTENT	ychedy tedy ol sheedy qokeey loly	"[""[ychedy]"", ""[tedy]"", ""[ol]"", ""mit?"", ""[qokeey]"", ""[loly]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f81r	f81r.14	zl3b_clean	IF_AIR_IS_COLD	qokechedy qolsheedy or ain arol oeeedy	"[""[qokechedy]"", ""[qolsheedy]"", ""[or]"", ""[ain]"", ""[arol]"", ""[oeeedy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f81r	f81r.14	zl3b_clean	WITH_UNNAMED_CONTENT	qokechedy qolsheedy or ain arol oeeedy	"[""[qokechedy]"", ""[qolsheedy]"", ""[or]"", ""[ain]"", ""[arol]"", ""[oeeedy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f81r	f81r.14	it2a_clean	IF_AIR_IS_COLD	qokechedy qol sheedy orain arol oeeedy	"[""[qokechedy]"", ""[qol]"", ""wenn?"", ""[orain]"", ""[arol]"", ""[oeeedy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
