page	locus	reader	world	source_text	literal_json	confidence
f77r	f77r.33	rf1b_clean	B_CONTAINS	daiin chedy qol kee y qoteeedy sar iiiin cheety dy	"[""viel?"", ""enthält?"", ""[qol]"", ""[kee]"", ""[y]"", ""[qoteeedy]"", ""[sar]"", ""[iiiin]"", ""[cheety]"", ""[dy]""]"	C0_UNCONFIRMED
f77r	f77r.34	zl3b_clean	V_BECOMES	qokaiin shedy chedy qolchedy qokaiin qokaiin checkhy raiin	"[""[qokaiin]"", ""[shedy]"", ""wird?"", ""[qolchedy]"", ""[qokaiin]"", ""[qokaiin]"", ""[checkhy]"", ""[raiin]""]"	C0_UNCONFIRMED
f77r	f77r.34	zl3b_clean	B_BECOMES	qokaiin shedy chedy qolchedy qokaiin qokaiin checkhy raiin	"[""[qokaiin]"", ""[shedy]"", ""wird?"", ""[qolchedy]"", ""[qokaiin]"", ""[qokaiin]"", ""[checkhy]"", ""[raiin]""]"	C0_UNCONFIRMED
f77r	f77r.34	zl3b_clean	V_CONTAINS	qokaiin shedy chedy qolchedy qokaiin qokaiin checkhy raiin	"[""[qokaiin]"", ""[shedy]"", ""enthält?"", ""[qolchedy]"", ""[qokaiin]"", ""[qokaiin]"", ""[checkhy]"", ""[raiin]""]"	C0_UNCONFIRMED
f77r	f77r.34	zl3b_clean	B_CONTAINS	qokaiin shedy chedy qolchedy qokaiin qokaiin checkhy raiin	"[""[qokaiin]"", ""[shedy]"", ""enthält?"", ""[qolchedy]"", ""[qokaiin]"", ""[qokaiin]"", ""[checkhy]"", ""[raiin]""]"	C0_UNCONFIRMED
f77r	f77r.34	it2a_clean	V_BECOMES	qokaiin shedy chedy qol chedy qokaiin qokaiin checkhy raiin	"[""[qokaiin]"", ""[shedy]"", ""wird?"", ""[qol]"", ""wird?"", ""[qokaiin]"", ""[qokaiin]"", ""[checkhy]"", ""[raiin]""]"	C0_UNCONFIRMED
f77r	f77r.34	it2a_clean	B_BECOMES	qokaiin shedy chedy qol chedy qokaiin qokaiin checkhy raiin	"[""[qokaiin]"", ""[shedy]"", ""wird?"", ""[qol]"", ""wird?"", ""[qokaiin]"", ""[qokaiin]"", ""[checkhy]"", ""[raiin]""]"	C0_UNCONFIRMED
f77r	f77r.34	it2a_clean	V_CONTAINS	qokaiin shedy chedy qol chedy qokaiin qokaiin checkhy raiin	"[""[qokaiin]"", ""[shedy]"", ""enthält?"", ""[qol]"", ""enthält?"", ""[qokaiin]"", ""[qokaiin]"", ""[checkhy]"", ""[raiin]""]"	C0_UNCONFIRMED
f77r	f77r.34	it2a_clean	B_CONTAINS	qokaiin shedy chedy qol chedy qokaiin qokaiin checkhy raiin	"[""[qokaiin]"", ""[shedy]"", ""enthält?"", ""[qol]"", ""enthält?"", ""[qokaiin]"", ""[qokaiin]"", ""[checkhy]"", ""[raiin]""]"	C0_UNCONFIRMED
f77r	f77r.34	rf1b_clean	V_BECOMES	qokaiin shedy chedy qolche y qokaiin qokaiin checkhy aiin	"[""[qokaiin]"", ""[shedy]"", ""wird?"", ""[qolche]"", ""[y]"", ""[qokaiin]"", ""[qokaiin]"", ""[checkhy]"", ""[aiin]""]"	C0_UNCONFIRMED
f77r	f77r.34	rf1b_clean	B_BECOMES	qokaiin shedy chedy qolche y qokaiin qokaiin checkhy aiin	"[""[qokaiin]"", ""[shedy]"", ""wird?"", ""[qolche]"", ""[y]"", ""[qokaiin]"", ""[qokaiin]"", ""[checkhy]"", ""[aiin]""]"	C0_UNCONFIRMED
f77r	f77r.34	rf1b_clean	V_CONTAINS	qokaiin shedy chedy qolche y qokaiin qokaiin checkhy aiin	"[""[qokaiin]"", ""[shedy]"", ""enthält?"", ""[qolche]"", ""[y]"", ""[qokaiin]"", ""[qokaiin]"", ""[checkhy]"", ""[aiin]""]"	C0_UNCONFIRMED
f77r	f77r.34	rf1b_clean	B_CONTAINS	qokaiin shedy chedy qolche y qokaiin qokaiin checkhy aiin	"[""[qokaiin]"", ""[shedy]"", ""enthält?"", ""[qolche]"", ""[y]"", ""[qokaiin]"", ""[qokaiin]"", ""[checkhy]"", ""[aiin]""]"	C0_UNCONFIRMED
f77r	f77r.35	zl3b_clean	V_BECOMES	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy	"[""Dampf?"", ""dessen?"", ""wird?"", ""Wasser?"", ""[sheedy]"", ""[qokaiin]"", ""[chedaiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.35	zl3b_clean	B_BECOMES	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy	"[""Becken?"", ""dessen?"", ""wird?"", ""Wasser?"", ""[sheedy]"", ""[qokaiin]"", ""[chedaiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.35	zl3b_clean	V_CONTAINS	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy	"[""Dampf?"", ""dessen?"", ""enthält?"", ""Wasser?"", ""[sheedy]"", ""[qokaiin]"", ""[chedaiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.35	zl3b_clean	B_CONTAINS	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy	"[""Becken?"", ""dessen?"", ""enthält?"", ""Wasser?"", ""[sheedy]"", ""[qokaiin]"", ""[chedaiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.35	it2a_clean	V_BECOMES	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy	"[""Dampf?"", ""dessen?"", ""wird?"", ""Wasser?"", ""[sheedy]"", ""[qokaiin]"", ""[chedaiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.35	it2a_clean	B_BECOMES	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy	"[""Becken?"", ""dessen?"", ""wird?"", ""Wasser?"", ""[sheedy]"", ""[qokaiin]"", ""[chedaiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.35	it2a_clean	V_CONTAINS	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy	"[""Dampf?"", ""dessen?"", ""enthält?"", ""Wasser?"", ""[sheedy]"", ""[qokaiin]"", ""[chedaiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.35	it2a_clean	B_CONTAINS	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy	"[""Becken?"", ""dessen?"", ""enthält?"", ""Wasser?"", ""[sheedy]"", ""[qokaiin]"", ""[chedaiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.35	rf1b_clean	V_BECOMES	solkeey okaiin chedy qokain sheedy qotaiin che aiin chealy	"[""Dampf?"", ""dessen?"", ""wird?"", ""Wasser?"", ""[sheedy]"", ""[qotaiin]"", ""[che]"", ""[aiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.35	rf1b_clean	B_BECOMES	solkeey okaiin chedy qokain sheedy qotaiin che aiin chealy	"[""Becken?"", ""dessen?"", ""wird?"", ""Wasser?"", ""[sheedy]"", ""[qotaiin]"", ""[che]"", ""[aiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.35	rf1b_clean	V_CONTAINS	solkeey okaiin chedy qokain sheedy qotaiin che aiin chealy	"[""Dampf?"", ""dessen?"", ""enthält?"", ""Wasser?"", ""[sheedy]"", ""[qotaiin]"", ""[che]"", ""[aiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.35	rf1b_clean	B_CONTAINS	solkeey okaiin chedy qokain sheedy qotaiin che aiin chealy	"[""Becken?"", ""dessen?"", ""enthält?"", ""Wasser?"", ""[sheedy]"", ""[qotaiin]"", ""[che]"", ""[aiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.36	zl3b_clean	V_BECOMES	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	"[""[dshedy]"", ""[pchedy]"", ""[qotain]"", ""wird?"", ""[dolchl]"", ""[qokeedy]"", ""[qokol]"", ""[olchey]""]"	C0_UNCONFIRMED
f77r	f77r.36	zl3b_clean	B_BECOMES	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	"[""[dshedy]"", ""[pchedy]"", ""[qotain]"", ""wird?"", ""[dolchl]"", ""[qokeedy]"", ""[qokol]"", ""[olchey]""]"	C0_UNCONFIRMED
f77r	f77r.36	zl3b_clean	V_CONTAINS	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	"[""[dshedy]"", ""[pchedy]"", ""[qotain]"", ""enthält?"", ""[dolchl]"", ""[qokeedy]"", ""[qokol]"", ""[olchey]""]"	C0_UNCONFIRMED
f77r	f77r.36	zl3b_clean	B_CONTAINS	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	"[""[dshedy]"", ""[pchedy]"", ""[qotain]"", ""enthält?"", ""[dolchl]"", ""[qokeedy]"", ""[qokol]"", ""[olchey]""]"	C0_UNCONFIRMED
f77r	f77r.36	it2a_clean	V_BECOMES	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	"[""[dshedy]"", ""[pchedy]"", ""[qotain]"", ""wird?"", ""[dolchl]"", ""[qokeedy]"", ""[qokol]"", ""[olchey]""]"	C0_UNCONFIRMED
f77r	f77r.36	it2a_clean	B_BECOMES	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	"[""[dshedy]"", ""[pchedy]"", ""[qotain]"", ""wird?"", ""[dolchl]"", ""[qokeedy]"", ""[qokol]"", ""[olchey]""]"	C0_UNCONFIRMED
f77r	f77r.36	it2a_clean	V_CONTAINS	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	"[""[dshedy]"", ""[pchedy]"", ""[qotain]"", ""enthält?"", ""[dolchl]"", ""[qokeedy]"", ""[qokol]"", ""[olchey]""]"	C0_UNCONFIRMED
f77r	f77r.36	it2a_clean	B_CONTAINS	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	"[""[dshedy]"", ""[pchedy]"", ""[qotain]"", ""enthält?"", ""[dolchl]"", ""[qokeedy]"", ""[qokol]"", ""[olchey]""]"	C0_UNCONFIRMED
f77r	f77r.36	rf1b_clean	V_BECOMES	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	"[""[dshedy]"", ""[pchedy]"", ""[qotain]"", ""wird?"", ""[dolchl]"", ""[qokeedy]"", ""[qokol]"", ""[olchey]""]"	C0_UNCONFIRMED
f77r	f77r.36	rf1b_clean	B_BECOMES	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	"[""[dshedy]"", ""[pchedy]"", ""[qotain]"", ""wird?"", ""[dolchl]"", ""[qokeedy]"", ""[qokol]"", ""[olchey]""]"	C0_UNCONFIRMED
f77r	f77r.36	rf1b_clean	V_CONTAINS	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	"[""[dshedy]"", ""[pchedy]"", ""[qotain]"", ""enthält?"", ""[dolchl]"", ""[qokeedy]"", ""[qokol]"", ""[olchey]""]"	C0_UNCONFIRMED
f77r	f77r.36	rf1b_clean	B_CONTAINS	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	"[""[dshedy]"", ""[pchedy]"", ""[qotain]"", ""enthält?"", ""[dolchl]"", ""[qokeedy]"", ""[qokol]"", ""[olchey]""]"	C0_UNCONFIRMED
f77r	f77r.37	zl3b_clean	V_BECOMES	teeolain chey qoteedy qokain cheedy cheey lchedy	"[""[teeolain]"", ""[chey]"", ""[qoteedy]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lchedy]""]"	C0_UNCONFIRMED
f77r	f77r.37	zl3b_clean	B_BECOMES	teeolain chey qoteedy qokain cheedy cheey lchedy	"[""[teeolain]"", ""[chey]"", ""[qoteedy]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lchedy]""]"	C0_UNCONFIRMED
f77r	f77r.37	zl3b_clean	V_CONTAINS	teeolain chey qoteedy qokain cheedy cheey lchedy	"[""[teeolain]"", ""[chey]"", ""[qoteedy]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lchedy]""]"	C0_UNCONFIRMED
f77r	f77r.37	zl3b_clean	B_CONTAINS	teeolain chey qoteedy qokain cheedy cheey lchedy	"[""[teeolain]"", ""[chey]"", ""[qoteedy]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lchedy]""]"	C0_UNCONFIRMED
f77r	f77r.37	it2a_clean	V_BECOMES	teeolain chey qoteedy qokain cheedy cheey lchedy	"[""[teeolain]"", ""[chey]"", ""[qoteedy]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lchedy]""]"	C0_UNCONFIRMED
f77r	f77r.37	it2a_clean	B_BECOMES	teeolain chey qoteedy qokain cheedy cheey lchedy	"[""[teeolain]"", ""[chey]"", ""[qoteedy]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lchedy]""]"	C0_UNCONFIRMED
f77r	f77r.37	it2a_clean	V_CONTAINS	teeolain chey qoteedy qokain cheedy cheey lchedy	"[""[teeolain]"", ""[chey]"", ""[qoteedy]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lchedy]""]"	C0_UNCONFIRMED
f77r	f77r.37	it2a_clean	B_CONTAINS	teeolain chey qoteedy qokain cheedy cheey lchedy	"[""[teeolain]"", ""[chey]"", ""[qoteedy]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lchedy]""]"	C0_UNCONFIRMED
f77r	f77r.37	rf1b_clean	V_BECOMES	teeolain chey qotee y qokain cheedy cheey lche y	"[""[teeolain]"", ""[chey]"", ""[qotee]"", ""[y]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lche]"", ""[y]""]"	C0_UNCONFIRMED
f77r	f77r.37	rf1b_clean	B_BECOMES	teeolain chey qotee y qokain cheedy cheey lche y	"[""[teeolain]"", ""[chey]"", ""[qotee]"", ""[y]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lche]"", ""[y]""]"	C0_UNCONFIRMED
f77r	f77r.37	rf1b_clean	V_CONTAINS	teeolain chey qotee y qokain cheedy cheey lche y	"[""[teeolain]"", ""[chey]"", ""[qotee]"", ""[y]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lche]"", ""[y]""]"	C0_UNCONFIRMED
f77r	f77r.37	rf1b_clean	B_CONTAINS	teeolain chey qotee y qokain cheedy cheey lche y	"[""[teeolain]"", ""[chey]"", ""[qotee]"", ""[y]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lche]"", ""[y]""]"	C0_UNCONFIRMED
f81v	f81v.10	zl3b_clean	V_BECOMES	polshy ashyteed qop okeedy otedy okshedy qoty dairam	"[""[polshy]"", ""[ashyteed]"", ""[qop]"", ""[okeedy]"", ""Quelle?"", ""[okshedy]"", ""[qoty]"", ""[dairam]""]"	C0_UNCONFIRMED
f81v	f81v.10	zl3b_clean	B_BECOMES	polshy ashyteed qop okeedy otedy okshedy qoty dairam	"[""[polshy]"", ""[ashyteed]"", ""[qop]"", ""[okeedy]"", ""Quelle?"", ""[okshedy]"", ""[qoty]"", ""[dairam]""]"	C0_UNCONFIRMED
f81v	f81v.10	zl3b_clean	V_CONTAINS	polshy ashyteed qop okeedy otedy okshedy qoty dairam	"[""[polshy]"", ""[ashyteed]"", ""[qop]"", ""[okeedy]"", ""Quelle?"", ""[okshedy]"", ""[qoty]"", ""[dairam]""]"	C0_UNCONFIRMED
f81v	f81v.10	zl3b_clean	B_CONTAINS	polshy ashyteed qop okeedy otedy okshedy qoty dairam	"[""[polshy]"", ""[ashyteed]"", ""[qop]"", ""[okeedy]"", ""Quelle?"", ""[okshedy]"", ""[qoty]"", ""[dairam]""]"	C0_UNCONFIRMED
f81v	f81v.10	it2a_clean	V_BECOMES	polshy oshyteed qop okeedy otedy okshedy qoty dairam	"[""[polshy]"", ""[oshyteed]"", ""[qop]"", ""[okeedy]"", ""Quelle?"", ""[okshedy]"", ""[qoty]"", ""[dairam]""]"	C0_UNCONFIRMED
f81v	f81v.10	it2a_clean	B_BECOMES	polshy oshyteed qop okeedy otedy okshedy qoty dairam	"[""[polshy]"", ""[oshyteed]"", ""[qop]"", ""[okeedy]"", ""Quelle?"", ""[okshedy]"", ""[qoty]"", ""[dairam]""]"	C0_UNCONFIRMED
f81v	f81v.10	it2a_clean	V_CONTAINS	polshy oshyteed qop okeedy otedy okshedy qoty dairam	"[""[polshy]"", ""[oshyteed]"", ""[qop]"", ""[okeedy]"", ""Quelle?"", ""[okshedy]"", ""[qoty]"", ""[dairam]""]"	C0_UNCONFIRMED
f81v	f81v.10	it2a_clean	B_CONTAINS	polshy oshyteed qop okeedy otedy okshedy qoty dairam	"[""[polshy]"", ""[oshyteed]"", ""[qop]"", ""[okeedy]"", ""Quelle?"", ""[okshedy]"", ""[qoty]"", ""[dairam]""]"	C0_UNCONFIRMED
f81v	f81v.10	rf1b_clean	V_BECOMES	polshy oshytee qop okee y ote y okshed qok dair am	"[""[polshy]"", ""[oshytee]"", ""[qop]"", ""[okee]"", ""[y]"", ""[ote]"", ""[y]"", ""[okshed]"", ""[qok]"", ""[dair]"", ""[am]""]"	C0_UNCONFIRMED
f81v	f81v.10	rf1b_clean	B_BECOMES	polshy oshytee qop okee y ote y okshed qok dair am	"[""[polshy]"", ""[oshytee]"", ""[qop]"", ""[okee]"", ""[y]"", ""[ote]"", ""[y]"", ""[okshed]"", ""[qok]"", ""[dair]"", ""[am]""]"	C0_UNCONFIRMED
f81v	f81v.10	rf1b_clean	V_CONTAINS	polshy oshytee qop okee y ote y okshed qok dair am	"[""[polshy]"", ""[oshytee]"", ""[qop]"", ""[okee]"", ""[y]"", ""[ote]"", ""[y]"", ""[okshed]"", ""[qok]"", ""[dair]"", ""[am]""]"	C0_UNCONFIRMED
f81v	f81v.10	rf1b_clean	B_CONTAINS	polshy oshytee qop okee y ote y okshed qok dair am	"[""[polshy]"", ""[oshytee]"", ""[qop]"", ""[okee]"", ""[y]"", ""[ote]"", ""[y]"", ""[okshed]"", ""[qok]"", ""[dair]"", ""[am]""]"	C0_UNCONFIRMED
f81v	f81v.11	zl3b_clean	V_BECOMES	yshey qokeey okeey oky ykeey qoky oky lky olchy ky dsholyd	"[""[yshey]"", ""[qokeey]"", ""[okeey]"", ""[oky]"", ""[ykeey]"", ""[qoky]"", ""[oky]"", ""[lky]"", ""[olchy]"", ""[ky]"", ""[dsholyd]""]"	C0_UNCONFIRMED
f81v	f81v.11	zl3b_clean	B_BECOMES	yshey qokeey okeey oky ykeey qoky oky lky olchy ky dsholyd	"[""[yshey]"", ""[qokeey]"", ""[okeey]"", ""[oky]"", ""[ykeey]"", ""[qoky]"", ""[oky]"", ""[lky]"", ""[olchy]"", ""[ky]"", ""[dsholyd]""]"	C0_UNCONFIRMED
f81v	f81v.11	zl3b_clean	V_CONTAINS	yshey qokeey okeey oky ykeey qoky oky lky olchy ky dsholyd	"[""[yshey]"", ""[qokeey]"", ""[okeey]"", ""[oky]"", ""[ykeey]"", ""[qoky]"", ""[oky]"", ""[lky]"", ""[olchy]"", ""[ky]"", ""[dsholyd]""]"	C0_UNCONFIRMED
f81v	f81v.11	zl3b_clean	B_CONTAINS	yshey qokeey okeey oky ykeey qoky oky lky olchy ky dsholyd	"[""[yshey]"", ""[qokeey]"", ""[okeey]"", ""[oky]"", ""[ykeey]"", ""[qoky]"", ""[oky]"", ""[lky]"", ""[olchy]"", ""[ky]"", ""[dsholyd]""]"	C0_UNCONFIRMED
f81v	f81v.11	it2a_clean	V_BECOMES	oshey qokeey okeey oky ykeey qoky okylky olchy ky dsholyd	"[""[oshey]"", ""[qokeey]"", ""[okeey]"", ""[oky]"", ""[ykeey]"", ""[qoky]"", ""[okylky]"", ""[olchy]"", ""[ky]"", ""[dsholyd]""]"	C0_UNCONFIRMED
f81v	f81v.11	it2a_clean	B_BECOMES	oshey qokeey okeey oky ykeey qoky okylky olchy ky dsholyd	"[""[oshey]"", ""[qokeey]"", ""[okeey]"", ""[oky]"", ""[ykeey]"", ""[qoky]"", ""[okylky]"", ""[olchy]"", ""[ky]"", ""[dsholyd]""]"	C0_UNCONFIRMED
f81v	f81v.11	it2a_clean	V_CONTAINS	oshey qokeey okeey oky ykeey qoky okylky olchy ky dsholyd	"[""[oshey]"", ""[qokeey]"", ""[okeey]"", ""[oky]"", ""[ykeey]"", ""[qoky]"", ""[okylky]"", ""[olchy]"", ""[ky]"", ""[dsholyd]""]"	C0_UNCONFIRMED
f81v	f81v.11	it2a_clean	B_CONTAINS	oshey qokeey okeey oky ykeey qoky okylky olchy ky dsholyd	"[""[oshey]"", ""[qokeey]"", ""[okeey]"", ""[oky]"", ""[ykeey]"", ""[qoky]"", ""[okylky]"", ""[olchy]"", ""[ky]"", ""[dsholyd]""]"	C0_UNCONFIRMED
f81v	f81v.11	rf1b_clean	V_BECOMES	yshey qokeey okeey oky ykeey qoky oky lky olchy ky sholyd	"[""[yshey]"", ""[qokeey]"", ""[okeey]"", ""[oky]"", ""[ykeey]"", ""[qoky]"", ""[oky]"", ""[lky]"", ""[olchy]"", ""[ky]"", ""[sholyd]""]"	C0_UNCONFIRMED
f81v	f81v.11	rf1b_clean	B_BECOMES	yshey qokeey okeey oky ykeey qoky oky lky olchy ky sholyd	"[""[yshey]"", ""[qokeey]"", ""[okeey]"", ""[oky]"", ""[ykeey]"", ""[qoky]"", ""[oky]"", ""[lky]"", ""[olchy]"", ""[ky]"", ""[sholyd]""]"	C0_UNCONFIRMED
f81v	f81v.11	rf1b_clean	V_CONTAINS	yshey qokeey okeey oky ykeey qoky oky lky olchy ky sholyd	"[""[yshey]"", ""[qokeey]"", ""[okeey]"", ""[oky]"", ""[ykeey]"", ""[qoky]"", ""[oky]"", ""[lky]"", ""[olchy]"", ""[ky]"", ""[sholyd]""]"	C0_UNCONFIRMED
f81v	f81v.11	rf1b_clean	B_CONTAINS	yshey qokeey okeey oky ykeey qoky oky lky olchy ky sholyd	"[""[yshey]"", ""[qokeey]"", ""[okeey]"", ""[oky]"", ""[ykeey]"", ""[qoky]"", ""[oky]"", ""[lky]"", ""[olchy]"", ""[ky]"", ""[sholyd]""]"	C0_UNCONFIRMED
f81v	f81v.12	zl3b_clean	V_BECOMES	qol ol chdy shedy qokedy ytedy chetedy lkedey ytedy	"[""[qol]"", ""[ol]"", ""[chdy]"", ""[shedy]"", ""[qokedy]"", ""[ytedy]"", ""[chetedy]"", ""[lkedey]"", ""[ytedy]""]"	C0_UNCONFIRMED
f81v	f81v.12	zl3b_clean	B_BECOMES	qol ol chdy shedy qokedy ytedy chetedy lkedey ytedy	"[""[qol]"", ""[ol]"", ""[chdy]"", ""[shedy]"", ""[qokedy]"", ""[ytedy]"", ""[chetedy]"", ""[lkedey]"", ""[ytedy]""]"	C0_UNCONFIRMED
f81v	f81v.12	zl3b_clean	V_CONTAINS	qol ol chdy shedy qokedy ytedy chetedy lkedey ytedy	"[""[qol]"", ""[ol]"", ""[chdy]"", ""[shedy]"", ""[qokedy]"", ""[ytedy]"", ""[chetedy]"", ""[lkedey]"", ""[ytedy]""]"	C0_UNCONFIRMED
f81v	f81v.12	zl3b_clean	B_CONTAINS	qol ol chdy shedy qokedy ytedy chetedy lkedey ytedy	"[""[qol]"", ""[ol]"", ""[chdy]"", ""[shedy]"", ""[qokedy]"", ""[ytedy]"", ""[chetedy]"", ""[lkedey]"", ""[ytedy]""]"	C0_UNCONFIRMED
f81v	f81v.12	it2a_clean	V_BECOMES	qol ol chdy shedy qokedy ytedy chetedy lkedey ytedy	"[""[qol]"", ""[ol]"", ""[chdy]"", ""[shedy]"", ""[qokedy]"", ""[ytedy]"", ""[chetedy]"", ""[lkedey]"", ""[ytedy]""]"	C0_UNCONFIRMED
f81v	f81v.12	it2a_clean	B_BECOMES	qol ol chdy shedy qokedy ytedy chetedy lkedey ytedy	"[""[qol]"", ""[ol]"", ""[chdy]"", ""[shedy]"", ""[qokedy]"", ""[ytedy]"", ""[chetedy]"", ""[lkedey]"", ""[ytedy]""]"	C0_UNCONFIRMED
f81v	f81v.12	it2a_clean	V_CONTAINS	qol ol chdy shedy qokedy ytedy chetedy lkedey ytedy	"[""[qol]"", ""[ol]"", ""[chdy]"", ""[shedy]"", ""[qokedy]"", ""[ytedy]"", ""[chetedy]"", ""[lkedey]"", ""[ytedy]""]"	C0_UNCONFIRMED
f81v	f81v.12	it2a_clean	B_CONTAINS	qol ol chdy shedy qokedy ytedy chetedy lkedey ytedy	"[""[qol]"", ""[ol]"", ""[chdy]"", ""[shedy]"", ""[qokedy]"", ""[ytedy]"", ""[chetedy]"", ""[lkedey]"", ""[ytedy]""]"	C0_UNCONFIRMED
f81v	f81v.12	rf1b_clean	V_BECOMES	qol ol chdy e y qokedy ote y chetedy lkedey ytedy	"[""[qol]"", ""[ol]"", ""[chdy]"", ""[e]"", ""[y]"", ""[qokedy]"", ""[ote]"", ""[y]"", ""[chetedy]"", ""[lkedey]"", ""[ytedy]""]"	C0_UNCONFIRMED
f81v	f81v.12	rf1b_clean	B_BECOMES	qol ol chdy e y qokedy ote y chetedy lkedey ytedy	"[""[qol]"", ""[ol]"", ""[chdy]"", ""[e]"", ""[y]"", ""[qokedy]"", ""[ote]"", ""[y]"", ""[chetedy]"", ""[lkedey]"", ""[ytedy]""]"	C0_UNCONFIRMED
f81v	f81v.12	rf1b_clean	V_CONTAINS	qol ol chdy e y qokedy ote y chetedy lkedey ytedy	"[""[qol]"", ""[ol]"", ""[chdy]"", ""[e]"", ""[y]"", ""[qokedy]"", ""[ote]"", ""[y]"", ""[chetedy]"", ""[lkedey]"", ""[ytedy]""]"	C0_UNCONFIRMED
f81v	f81v.12	rf1b_clean	B_CONTAINS	qol ol chdy e y qokedy ote y chetedy lkedey ytedy	"[""[qol]"", ""[ol]"", ""[chdy]"", ""[e]"", ""[y]"", ""[qokedy]"", ""[ote]"", ""[y]"", ""[chetedy]"", ""[lkedey]"", ""[ytedy]""]"	C0_UNCONFIRMED
f81v	f81v.13	zl3b_clean	V_BECOMES	ykeshey dchsed ytedy ytedy dar ykeday qoty ykedy okal	"[""[ykeshey]"", ""[dchsed]"", ""[ytedy]"", ""[ytedy]"", ""[dar]"", ""[ykeday]"", ""[qoty]"", ""[ykedy]"", ""[okal]""]"	C0_UNCONFIRMED
f81v	f81v.13	zl3b_clean	B_BECOMES	ykeshey dchsed ytedy ytedy dar ykeday qoty ykedy okal	"[""[ykeshey]"", ""[dchsed]"", ""[ytedy]"", ""[ytedy]"", ""[dar]"", ""[ykeday]"", ""[qoty]"", ""[ykedy]"", ""[okal]""]"	C0_UNCONFIRMED
f81v	f81v.13	zl3b_clean	V_CONTAINS	ykeshey dchsed ytedy ytedy dar ykeday qoty ykedy okal	"[""[ykeshey]"", ""[dchsed]"", ""[ytedy]"", ""[ytedy]"", ""[dar]"", ""[ykeday]"", ""[qoty]"", ""[ykedy]"", ""[okal]""]"	C0_UNCONFIRMED
f81v	f81v.13	zl3b_clean	B_CONTAINS	ykeshey dchsed ytedy ytedy dar ykeday qoty ykedy okal	"[""[ykeshey]"", ""[dchsed]"", ""[ytedy]"", ""[ytedy]"", ""[dar]"", ""[ykeday]"", ""[qoty]"", ""[ykedy]"", ""[okal]""]"	C0_UNCONFIRMED
f81v	f81v.13	it2a_clean	V_BECOMES	ykecsey dched ytedy ytedy dar ykeda iphy qoty ykedy okal	"[""[ykecsey]"", ""[dched]"", ""[ytedy]"", ""[ytedy]"", ""[dar]"", ""[ykeda]"", ""[iphy]"", ""[qoty]"", ""[ykedy]"", ""[okal]""]"	C0_UNCONFIRMED
