paragraph	id	locus	index	form	role	offset	row_status
f19v|f19v.8-f19v.14	f19v.13:7	f19v.13	7	ytaiin	MATERIAL_DOSE	37	recorded
f19v|f19v.8-f19v.14	f19v.14:1	f19v.14	1	otchol	OPEN	38	recorded
f19v|f19v.8-f19v.14	f19v.14:2	f19v.14	2	cheaiin	OPEN	39	recorded
f19v|f19v.8-f19v.14	f19v.14:3	f19v.14	3	cthol	MATERIAL	40	recorded
f22v|f22v.6-f22v.16	f22v.6:1	f22v.6	1	fshor	OPEN	0	recorded
f22v|f22v.6-f22v.16	f22v.6:2	f22v.6	2	shy	STATE	1	recorded
f22v|f22v.6-f22v.16	f22v.6:3	f22v.6	3	tchor	MATERIAL	2	recorded
f22v|f22v.6-f22v.16	f22v.6:4	f22v.6	4	otaiin	MATERIAL_DOSE	3	recorded
f22v|f22v.6-f22v.16	f22v.7:1	f22v.7	1	ychor	LINK	4	recorded
f22v|f22v.6-f22v.16	f22v.7:2	f22v.7	2	chor	MATERIAL	5	recorded
f22v|f22v.6-f22v.16	f22v.7:3	f22v.7	3	qokchol	MATERIAL	6	recorded
f22v|f22v.6-f22v.16	f22v.7:4	f22v.7	4	chory	MATERIAL	7	recorded
f22v|f22v.6-f22v.16	f22v.8:1	f22v.8	1	qotchy	ACTION	8	recorded
f22v|f22v.6-f22v.16	f22v.8:2	f22v.8	2	cthy	MATERIAL	9	recorded
f22v|f22v.6-f22v.16	f22v.8:3	f22v.8	3	qokol	MATERIAL	10	recorded
f22v|f22v.6-f22v.16	f22v.8:4	f22v.8	4	daiin	AMOUNT	11	recorded
f22v|f22v.6-f22v.16	f22v.8:5	f22v.8	5	dam	AMOUNT	12	recorded
f22v|f22v.6-f22v.16	f22v.9:1	f22v.9	1	okshor	OPEN	13	recorded
f22v|f22v.6-f22v.16	f22v.9:2	f22v.9	2	shody	MATERIAL	14	recorded
f22v|f22v.6-f22v.16	f22v.9:3	f22v.9	3	chol	ACTION	15	recorded
f22v|f22v.6-f22v.16	f22v.9:4	f22v.9	4	tchol	MATERIAL	16	recorded
f22v|f22v.6-f22v.16	f22v.9:5	f22v.9	5	otaiin	MATERIAL_DOSE	17	recorded
f22v|f22v.6-f22v.16	f22v.9:6	f22v.9	6	daiin	AMOUNT	18	recorded
f22v|f22v.6-f22v.16	f22v.10:1	f22v.10	1	qokchy	MIX	19	recorded
f22v|f22v.6-f22v.16	f22v.10:2	f22v.10	2	daiin	AMOUNT	20	recorded
f22v|f22v.6-f22v.16	f22v.10:3	f22v.10	3	s	DISTRIBUTIVE	21	recorded
f22v|f22v.6-f22v.16	f22v.10:4	f22v.10	4	or	AMOUNT	22	recorded
f22v|f22v.6-f22v.16	f22v.10:5	f22v.10	5	ytal	OPEN	23	recorded
f22v|f22v.6-f22v.16	f22v.11:1	f22v.11	1	sokaiin	OPEN	24	recorded
f22v|f22v.6-f22v.16	f22v.11:2	f22v.11	2	oty	STATE	25	recorded
f22v|f22v.6-f22v.16	f22v.11:3	f22v.11	3	dy	STATE	26	recorded
f22v|f22v.6-f22v.16	f22v.12:1	f22v.12	1	ychky	OPEN	27	recorded
f22v|f22v.6-f22v.16	f22v.12:2	f22v.12	2	daiin	AMOUNT	28	recorded
f22v|f22v.6-f22v.16	f22v.12:3	f22v.12	3	cthy	MATERIAL	29	recorded
f22v|f22v.6-f22v.16	f22v.13:1	f22v.13	1	okchain	OPEN	30	recorded
f22v|f22v.6-f22v.16	f22v.13:2	f22v.13	2	chkoldy	OPEN	31	recorded
f22v|f22v.6-f22v.16	f22v.13:3	f22v.13	3	shotoly	OPEN	32	recorded
f22v|f22v.6-f22v.16	f22v.14:1	f22v.14	1	qotch[y:?]	OPEN	33	recorded
f22v|f22v.6-f22v.16	f22v.14:2	f22v.14	2	olshly	OPEN	34	recorded
f22v|f22v.6-f22v.16	f22v.14:3	f22v.14	3	shol	STATE	35	recorded
f22v|f22v.6-f22v.16	f22v.14:4	f22v.14	4	daiin	AMOUNT	36	recorded
f22v|f22v.6-f22v.16	f22v.15:1	f22v.15	1	sho	MATERIAL	37	recorded
f22v|f22v.6-f22v.16	f22v.15:2	f22v.15	2	cthy	MATERIAL	38	recorded
f22v|f22v.6-f22v.16	f22v.15:3	f22v.15	3	chocthy	OPEN	39	recorded
f22v|f22v.6-f22v.16	f22v.15:4	f22v.15	4	qokchy	MIX	40	recorded
f22v|f22v.6-f22v.16	f22v.15:5	f22v.15	5	dory	OPEN	41	recorded
f22v|f22v.6-f22v.16	f22v.16:1	f22v.16	1	saiinchy	OPEN	42	recorded
f22v|f22v.6-f22v.16	f22v.16:2	f22v.16	2	daldalol	OPEN	43	recorded
f23r|f23r.4-f23r.5	f23r.4:1	f23r.4	1	qokoldy	OPEN	0	recorded
f23r|f23r.4-f23r.5	f23r.4:2	f23r.4	2	okaiir	OPEN	1	recorded
f23r|f23r.4-f23r.5	f23r.4:3	f23r.4	3	ykaiil	OPEN	2	recorded
f23r|f23r.4-f23r.5	f23r.4:4	f23r.4	4	g	OPEN	3	recorded
f23r|f23r.4-f23r.5	f23r.4:5	f23r.4	5	qokeey	ACTION	4	recorded
f23r|f23r.4-f23r.5	f23r.4:6	f23r.4	6	ofchol	OPEN	5	recorded
f23r|f23r.4-f23r.5	f23r.4:7	f23r.4	7	dain	AMOUNT	6	recorded
f23r|f23r.4-f23r.5	f23r.4:8	f23r.4	8	yfchor	OPEN	7	recorded
f23r|f23r.4-f23r.5	f23r.4:9	f23r.4	9	olfchor	OPEN	8	recorded
f23r|f23r.4-f23r.5	f23r.4:10	f23r.4	10	otchald	OPEN	9	recorded
f23r|f23r.4-f23r.5	f23r.5:1	f23r.5	1	ychor	LINK	10	recorded
f23r|f23r.4-f23r.5	f23r.5:2	f23r.5	2	qokchol	MATERIAL	11	recorded
f23r|f23r.4-f23r.5	f23r.5:3	f23r.5	3	ytym	OPEN	12	recorded
f23r|f23r.4-f23r.5	f23r.5:4	f23r.5	4	chol	ACTION	13	recorded
f23r|f23r.4-f23r.5	f23r.5:5	f23r.5	5	da[ir:in]	OPEN	14	recorded
f23r|f23r.4-f23r.5	f23r.5:6	f23r.5	6	chol	ACTION	15	recorded
f23r|f23r.4-f23r.5	f23r.5:7	f23r.5	7	ar	AMOUNT	16	recorded
f23r|f23r.4-f23r.5	f23r.5:8	f23r.5	8	ol	RELATION	17	recorded
f23r|f23r.4-f23r.5	f23r.5:9	f23r.5	9	ol	RELATION	18	recorded
f23r|f23r.4-f23r.5	f23r.5:10	f23r.5	10	dol	AMOUNT	19	recorded
f23r|f23r.4-f23r.5	f23r.5:11	f23r.5	11	dain	AMOUNT	20	recorded
f24r|f24r.1-f24r.20	f24r.1:1	f24r.1	1	por	AMOUNT	0	recorded
f24r|f24r.1-f24r.20	f24r.1:2	f24r.1	2	or	AMOUNT	1	recorded
f24r|f24r.1-f24r.20	f24r.1:3	f24r.1	3	y	LINK	2	recorded
f24r|f24r.1-f24r.20	f24r.1:4	f24r.1	4	chor	MATERIAL	3	recorded
f24r|f24r.1-f24r.20	f24r.1:5	f24r.1	5	opchar	OPEN	4	recorded
f24r|f24r.1-f24r.20	f24r.1:6	f24r.1	6	she	ACTION	5	recorded
f24r|f24r.1-f24r.20	f24r.1:7	f24r.1	7	cheol	MATERIAL	6	recorded
f24r|f24r.1-f24r.20	f24r.1:8	f24r.1	8	daiin	AMOUNT	7	recorded
f24r|f24r.1-f24r.20	f24r.1:9	f24r.1	9	or	AMOUNT	8	recorded
f24r|f24r.1-f24r.20	f24r.2:1	f24r.2	1	qotaiin	OPEN	9	recorded
f24r|f24r.1-f24r.20	f24r.2:2	f24r.2	2	char	MATERIAL	10	recorded
f24r|f24r.1-f24r.20	f24r.2:3	f24r.2	3	odaiin	AMOUNT	11	recorded
f24r|f24r.1-f24r.20	f24r.2:4	f24r.2	4	okai{ikh}al	OPEN	12	recorded
f24r|f24r.1-f24r.20	f24r.2:5	f24r.2	5	oky	STATE	13	recorded
f24r|f24r.1-f24r.20	f24r.3:1	f24r.3	1	ycthar	OPEN	14	recorded
f24r|f24r.1-f24r.20	f24r.3:2	f24r.3	2	cthal	MATERIAL	15	recorded
f24r|f24r.1-f24r.20	f24r.3:3	f24r.3	3	okol	MATERIAL	16	recorded
f24r|f24r.1-f24r.20	f24r.3:4	f24r.3	4	qotar	AMOUNT	17	recorded
f24r|f24r.1-f24r.20	f24r.3:5	f24r.3	5	ckhy	ACTION	18	recorded
f24r|f24r.1-f24r.20	f24r.4:1	f24r.4	1	or	AMOUNT	19	recorded
f24r|f24r.1-f24r.20	f24r.4:2	f24r.4	2	chckhaly	OPEN	20	recorded
f24r|f24r.1-f24r.20	f24r.4:3	f24r.4	3	cthar	MATERIAL	21	recorded
f24r|f24r.1-f24r.20	f24r.4:4	f24r.4	4	eeor	OPEN	22	recorded
f24r|f24r.1-f24r.20	f24r.4:5	f24r.4	5	chees	OPEN	23	recorded
f24r|f24r.1-f24r.20	f24r.4:6	f24r.4	6	da	OPEN	24	recorded
f24r|f24r.1-f24r.20	f24r.5:1	f24r.5	1	qodar	OPEN	25	recorded
f24r|f24r.1-f24r.20	f24r.5:2	f24r.5	2	cho	REGION	26	recorded
f24r|f24r.1-f24r.20	f24r.5:3	f24r.5	3	r	LINK	27	recorded
f24r|f24r.1-f24r.20	f24r.5:4	f24r.5	4	chey	ACTION	28	recorded
f24r|f24r.1-f24r.20	f24r.5:5	f24r.5	5	cthy	MATERIAL	29	recorded
f24r|f24r.1-f24r.20	f24r.5:6	f24r.5	6	cthe	OPEN	30	recorded
f24r|f24r.1-f24r.20	f24r.5:7	f24r.5	7	keom	OPEN	31	recorded
f24r|f24r.1-f24r.20	f24r.6:1	f24r.6	1	oeeeos	OPEN	32	recorded
f24r|f24r.1-f24r.20	f24r.6:2	f24r.6	2	cthor	MATERIAL	33	recorded
f24r|f24r.1-f24r.20	f24r.6:3	f24r.6	3	otal	MATERIAL	34	recorded
f24r|f24r.1-f24r.20	f24r.6:4	f24r.6	4	qocthol	OPEN	35	recorded
f24r|f24r.1-f24r.20	f24r.6:5	f24r.6	5	qoky	ACTION	36	recorded
f24r|f24r.1-f24r.20	f24r.7:1	f24r.7	1	q@145;kar	OPEN	37	recorded
f24r|f24r.1-f24r.20	f24r.7:2	f24r.7	2	chtar	OPEN	38	recorded
f24r|f24r.1-f24r.20	f24r.7:3	f24r.7	3	s	DISTRIBUTIVE	39	recorded
f24r|f24r.1-f24r.20	f24r.7:4	f24r.7	4	cheor	MATERIAL	40	recorded
f24r|f24r.1-f24r.20	f24r.7:5	f24r.7	5	cthol	MATERIAL	41	recorded
f24r|f24r.1-f24r.20	f24r.7:6	f24r.7	6	qodol	OPEN	42	recorded
f24r|f24r.1-f24r.20	f24r.8:1	f24r.8	1	ychor	LINK	43	recorded
f24r|f24r.1-f24r.20	f24r.8:2	f24r.8	2	s	DISTRIBUTIVE	44	recorded
f24r|f24r.1-f24r.20	f24r.8:3	f24r.8	3	om	OPEN	45	recorded
f24r|f24r.1-f24r.20	f24r.8:4	f24r.8	4	qoear	OPEN	46	recorded
f24r|f24r.1-f24r.20	f24r.8:5	f24r.8	5	daiin	AMOUNT	47	recorded
f24r|f24r.1-f24r.20	f24r.8:6	f24r.8	6	qokeol	MATERIAL	48	recorded
f24r|f24r.1-f24r.20	f24r.9:1	f24r.9	1	odaiin	AMOUNT	49	recorded
f24r|f24r.1-f24r.20	f24r.9:2	f24r.9	2	ckham	OPEN	50	recorded
f24r|f24r.1-f24r.20	f24r.9:3	f24r.9	3	qodai{ikh}y	OPEN	51	recorded
f24r|f24r.1-f24r.20	f24r.9:4	f24r.9	4	dol	AMOUNT	52	recorded
f24r|f24r.1-f24r.20	f24r.9:5	f24r.9	5	dal	AMOUNT	53	recorded
f24r|f24r.1-f24r.20	f24r.10:1	f24r.10	1	q[?:e]or	OPEN	54	recorded
f24r|f24r.1-f24r.20	f24r.10:2	f24r.10	2	cfhar	OPEN	55	recorded
f24r|f24r.1-f24r.20	f24r.10:3	f24r.10	3	chor	MATERIAL	56	recorded
f24r|f24r.1-f24r.20	f24r.10:4	f24r.10	4	s	DISTRIBUTIVE	57	recorded
f24r|f24r.1-f24r.20	f24r.10:5	f24r.10	5	am	OPEN	58	recorded
f24r|f24r.1-f24r.20	f24r.10:6	f24r.10	6	chotaiin	OPEN	59	recorded
f24r|f24r.1-f24r.20	f24r.10:7	f24r.10	7	dy	STATE	60	recorded
f24r|f24r.1-f24r.20	f24r.11:1	f24r.11	1	sar	DISTRIBUTIVE	61	recorded
f24r|f24r.1-f24r.20	f24r.11:2	f24r.11	2	cheoiees	OPEN	62	recorded
f24r|f24r.1-f24r.20	f24r.11:3	f24r.11	3	okeem	OPEN	63	recorded
f24r|f24r.1-f24r.20	f24r.11:4	f24r.11	4	cheor	MATERIAL	64	recorded
f24r|f24r.1-f24r.20	f24r.11:5	f24r.11	5	qokain	MATERIAL_DOSE	65	recorded
f24r|f24r.1-f24r.20	f24r.12:1	f24r.12	1	qokchy	MIX	66	recorded
f24r|f24r.1-f24r.20	f24r.12:2	f24r.12	2	qotchy	ACTION	67	recorded
f24r|f24r.1-f24r.20	f24r.12:3	f24r.12	3	tol	MATERIAL	68	recorded
f24r|f24r.1-f24r.20	f24r.12:4	f24r.12	4	tod	MATERIAL	69	recorded
f24r|f24r.1-f24r.20	f24r.12:5	f24r.12	5	ckhy	ACTION	70	recorded
f24r|f24r.1-f24r.20	f24r.13:1	f24r.13	1	oees	STATE	71	recorded
f24r|f24r.1-f24r.20	f24r.13:2	f24r.13	2	ol	RELATION	72	recorded
f24r|f24r.1-f24r.20	f24r.13:3	f24r.13	3	s	DISTRIBUTIVE	73	recorded
f24r|f24r.1-f24r.20	f24r.13:4	f24r.13	4	chey	ACTION	74	recorded
f24r|f24r.1-f24r.20	f24r.13:5	f24r.13	5	chcth	OPEN	75	recorded
f24r|f24r.1-f24r.20	f24r.13:6	f24r.13	6	s	DISTRIBUTIVE	76	recorded
f24r|f24r.1-f24r.20	f24r.13:7	f24r.13	7	ar	AMOUNT	77	recorded
f24r|f24r.1-f24r.20	f24r.14:1	f24r.14	1	qor	OPEN	78	recorded
f24r|f24r.1-f24r.20	f24r.14:2	f24r.14	2	cheey	ACTION	79	recorded
f24r|f24r.1-f24r.20	f24r.14:3	f24r.14	3	qod	OPEN	80	recorded
f24r|f24r.1-f24r.20	f24r.14:4	f24r.14	4	char	MATERIAL	81	recorded
f24r|f24r.1-f24r.20	f24r.14:5	f24r.14	5	cthal	MATERIAL	82	recorded
f24r|f24r.1-f24r.20	f24r.15:1	f24r.15	1	ockhoees	OPEN	83	recorded
f24r|f24r.1-f24r.20	f24r.15:2	f24r.15	2	oeees	OPEN	84	recorded
f24r|f24r.1-f24r.20	f24r.15:3	f24r.15	3	ol	RELATION	85	recorded
f24r|f24r.1-f24r.20	f24r.15:4	f24r.15	4	dal	AMOUNT	86	recorded
f24r|f24r.1-f24r.20	f24r.15:5	f24r.15	5	s	DISTRIBUTIVE	87	recorded
f24r|f24r.1-f24r.20	f24r.16:1	f24r.16	1	sham	MATERIAL	88	recorded
f24r|f24r.1-f24r.20	f24r.16:2	f24r.16	2	okeal	OPEN	89	recorded
f24r|f24r.1-f24r.20	f24r.16:3	f24r.16	3	dal	AMOUNT	90	recorded
f24r|f24r.1-f24r.20	f24r.16:4	f24r.16	4	dam	AMOUNT	91	recorded
f24r|f24r.1-f24r.20	f24r.16:5	f24r.16	5	dal	AMOUNT	92	recorded
f24r|f24r.1-f24r.20	f24r.17:1	f24r.17	1	sshey	OPEN	93	recorded
f24r|f24r.1-f24r.20	f24r.17:2	f24r.17	2	otam	MATERIAL	94	recorded
f24r|f24r.1-f24r.20	f24r.17:3	f24r.17	3	sham	MATERIAL	95	recorded
f24r|f24r.1-f24r.20	f24r.17:4	f24r.17	4	cthoj	OPEN	96	recorded
f24r|f24r.1-f24r.20	f24r.17:5	f24r.17	5	oky	STATE	97	recorded
f24r|f24r.1-f24r.20	f24r.18:1	f24r.18	1	ycheol	LINK	98	recorded
f24r|f24r.1-f24r.20	f24r.18:2	f24r.18	2	chol	ACTION	99	recorded
f24r|f24r.1-f24r.20	f24r.18:3	f24r.18	3	daiin	AMOUNT	100	recorded
f24r|f24r.1-f24r.20	f24r.18:4	f24r.18	4	chol	ACTION	101	recorded
f24r|f24r.1-f24r.20	f24r.18:5	f24r.18	5	s	DISTRIBUTIVE	102	recorded
f24r|f24r.1-f24r.20	f24r.19:1	f24r.19	1	yol	OPEN	103	recorded
f24r|f24r.1-f24r.20	f24r.19:2	f24r.19	2	kol	OPEN	104	recorded
f24r|f24r.1-f24r.20	f24r.19:3	f24r.19	3	chol	ACTION	105	recorded
f24r|f24r.1-f24r.20	f24r.19:4	f24r.19	4	shom	OPEN	106	recorded
f24r|f24r.1-f24r.20	f24r.19:5	f24r.19	5	otacphy	OPEN	107	recorded
f24r|f24r.1-f24r.20	f24r.20:1	f24r.20	1	sam	OPEN	108	recorded
f24r|f24r.1-f24r.20	f24r.20:2	f24r.20	2	chorly	OPEN	109	recorded
f45v|f45v.5-f45v.11	f45v.5:1	f45v.5	1	qotol	MATERIAL	0	recorded
f45v|f45v.5-f45v.11	f45v.5:2	f45v.5	2	choiin	OPEN	1	recorded
f45v|f45v.5-f45v.11	f45v.5:3	f45v.5	3	okchar	OPEN	2	recorded
f45v|f45v.5-f45v.11	f45v.5:4	f45v.5	4	dar	AMOUNT	3	recorded
f45v|f45v.5-f45v.11	f45v.5:5	f45v.5	5	oty	STATE	4	recorded
f45v|f45v.5-f45v.11	f45v.5:6	f45v.5	6	shoto	OPEN	5	recorded
f45v|f45v.5-f45v.11	f45v.5:7	f45v.5	7	dol	AMOUNT	6	recorded
f45v|f45v.5-f45v.11	f45v.5:8	f45v.5	8	py	OPEN	7	recorded
f45v|f45v.5-f45v.11	f45v.5:9	f45v.5	9	otytam	OPEN	8	recorded
f45v|f45v.5-f45v.11	f45v.6:1	f45v.6	1	?s	OPEN	9	recorded
f45v|f45v.5-f45v.11	f45v.6:2	f45v.6	2	aiin	NUMBER	10	recorded
f45v|f45v.5-f45v.11	f45v.6:3	f45v.6	3	cphor	OPEN	11	recorded
f45v|f45v.5-f45v.11	f45v.6:4	f45v.6	4	qok{cy}	OPEN	12	recorded
f45v|f45v.5-f45v.11	f45v.6:5	f45v.6	5	tod	MATERIAL	13	recorded
f45v|f45v.5-f45v.11	f45v.6:6	f45v.6	6	ytchdy	OPEN	14	recorded
f45v|f45v.5-f45v.11	f45v.6:7	f45v.6	7	dy	STATE	15	recorded
f45v|f45v.5-f45v.11	f45v.6:8	f45v.6	8	dy	STATE	16	recorded
f45v|f45v.5-f45v.11	f45v.6:9	f45v.6	9	cheg	OPEN	17	recorded
f45v|f45v.5-f45v.11	f45v.7:1	f45v.7	1	tchtcho	OPEN	18	recorded
f45v|f45v.5-f45v.11	f45v.7:2	f45v.7	2	kchol	MATERIAL	19	recorded
f45v|f45v.5-f45v.11	f45v.7:3	f45v.7	3	dshy	OPEN	20	recorded
f45v|f45v.5-f45v.11	f45v.7:4	f45v.7	4	o	LINK	21	recorded
f45v|f45v.5-f45v.11	f45v.7:5	f45v.7	5	tyol	OPEN	22	recorded
f45v|f45v.5-f45v.11	f45v.7:6	f45v.7	6	ytchom	OPEN	23	recorded
f45v|f45v.5-f45v.11	f45v.8:1	f45v.8	1	yksheor	OPEN	24	recorded
f45v|f45v.5-f45v.11	f45v.8:2	f45v.8	2	odal	AMOUNT	25	recorded
f45v|f45v.5-f45v.11	f45v.8:3	f45v.8	3	sho	MATERIAL	26	recorded
f45v|f45v.5-f45v.11	f45v.8:4	f45v.8	4	dy	STATE	27	recorded
f45v|f45v.5-f45v.11	f45v.8:5	f45v.8	5	pchom	OPEN	28	recorded
f45v|f45v.5-f45v.11	f45v.8:6	f45v.8	6	otor	MATERIAL	29	recorded
f45v|f45v.5-f45v.11	f45v.8:7	f45v.8	7	oa[iir:iin]	OPEN	30	recorded
f45v|f45v.5-f45v.11	f45v.9:1	f45v.9	1	ychor	LINK	31	recorded
f45v|f45v.5-f45v.11	f45v.9:2	f45v.9	2	cthy	MATERIAL	32	recorded
f45v|f45v.5-f45v.11	f45v.9:3	f45v.9	3	chol	ACTION	33	recorded
f45v|f45v.5-f45v.11	f45v.9:4	f45v.9	4	qokom	ACTION	34	recorded
f45v|f45v.5-f45v.11	f45v.9:5	f45v.9	5	sy	STATE	35	recorded
f45v|f45v.5-f45v.11	f45v.9:6	f45v.9	6	sa	OPEN	36	recorded
f45v|f45v.5-f45v.11	f45v.9:7	f45v.9	7	ykchom	OPEN	37	recorded
f45v|f45v.5-f45v.11	f45v.10:1	f45v.10	1	dshor	OPEN	38	recorded
f45v|f45v.5-f45v.11	f45v.10:2	f45v.10	2	otshy	OPEN	39	recorded
f45v|f45v.5-f45v.11	f45v.10:3	f45v.10	3	oky	STATE	40	recorded
f45v|f45v.5-f45v.11	f45v.10:4	f45v.10	4	tsholol	OPEN	41	recorded
f45v|f45v.5-f45v.11	f45v.10:5	f45v.10	5	ytchord	OPEN	42	recorded
f45v|f45v.5-f45v.11	f45v.11:1	f45v.11	1	or	AMOUNT	43	recorded
f45v|f45v.5-f45v.11	f45v.11:2	f45v.11	2	chor	MATERIAL	44	recorded
f45v|f45v.5-f45v.11	f45v.11:3	f45v.11	3	ytchy	OPEN	45	recorded
f45v|f45v.5-f45v.11	f45v.11:4	f45v.11	4	doiin	OPEN	46	recorded
f45v|f45v.5-f45v.11	f45v.11:5	f45v.11	5	dcholdy	OPEN	47	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18:1	f86v5.18	1	poldaiin	OPEN	0	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18:2	f86v5.18	2	shea	OPEN	1	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18:3	f86v5.18	3	teraiin	OPEN	2	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18:4	f86v5.18	4	otcho	OPEN	3	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18:5	f86v5.18	5	lkaiin	OPEN	4	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18:6	f86v5.18	6	os	DISTRIBUTIVE	5	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18:7	f86v5.18	7	al	REFERENCE	6	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18:8	f86v5.18	8	ody	MATERIAL	7	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18:9	f86v5.18	9	qotar	AMOUNT	8	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18:10	f86v5.18	10	ytedy	OPEN	9	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18:11	f86v5.18	11	daiin	AMOUNT	10	recorded
f86v5|f86v5.18-f86v5.25	f86v5.19:1	f86v5.19	1	ycheeytydaiin	OPEN	11	recorded
f86v5|f86v5.18-f86v5.25	f86v5.19:2	f86v5.19	2	ykeeo	OPEN	12	recorded
f86v5|f86v5.18-f86v5.25	f86v5.19:3	f86v5.19	3	chey	ACTION	13	recorded
f86v5|f86v5.18-f86v5.25	f86v5.19:4	f86v5.19	4	shckhy	OPEN	14	recorded
f86v5|f86v5.18-f86v5.25	f86v5.19:5	f86v5.19	5	shoky	OPEN	15	recorded
f86v5|f86v5.18-f86v5.25	f86v5.19:6	f86v5.19	6	oty	STATE	16	recorded
f86v5|f86v5.18-f86v5.25	f86v5.19:7	f86v5.19	7	oty	STATE	17	recorded
f86v5|f86v5.18-f86v5.25	f86v5.19:8	f86v5.19	8	otain	OPEN	18	recorded
f86v5|f86v5.18-f86v5.25	f86v5.19:9	f86v5.19	9	olkchdy	OPEN	19	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20:1	f86v5.20	1	ychor	LINK	20	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20:2	f86v5.20	2	ar	AMOUNT	21	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20:3	f86v5.20	3	aiin	NUMBER	22	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20:4	f86v5.20	4	ytaly	OPEN	23	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20:5	f86v5.20	5	otaiin	MATERIAL_DOSE	24	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20:6	f86v5.20	6	ykaiin	MATERIAL_DOSE	25	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20:7	f86v5.20	7	otal	MATERIAL	26	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20:8	f86v5.20	8	ytar	AMOUNT	27	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20:9	f86v5.20	9	aiin	NUMBER	28	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20:10	f86v5.20	10	ytaiiil	OPEN	29	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21:1	f86v5.21	1	oar	AMOUNT	30	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21:2	f86v5.21	2	ar	AMOUNT	31	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21:3	f86v5.21	3	aiin	NUMBER	32	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21:4	f86v5.21	4	okaiin	MATERIAL_DOSE	33	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21:5	f86v5.21	5	yteey	REPEAT_COOL	34	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21:6	f86v5.21	6	ytaiin	MATERIAL_DOSE	35	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21:7	f86v5.21	7	qokees	OPEN	36	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21:8	f86v5.21	8	aiin	NUMBER	37	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21:9	f86v5.21	9	yteey	REPEAT_COOL	38	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21:10	f86v5.21	10	qotey	OPEN	39	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21:11	f86v5.21	11	lkey	OPEN	40	recorded
f86v5|f86v5.18-f86v5.25	f86v5.22:1	f86v5.22	1	ykaiin	MATERIAL_DOSE	41	recorded
f86v5|f86v5.18-f86v5.25	f86v5.22:2	f86v5.22	2	ykeey	REPEAT_ACTION	42	recorded
f86v5|f86v5.18-f86v5.25	f86v5.22:3	f86v5.22	3	ykal	OPEN	43	recorded
f86v5|f86v5.18-f86v5.25	f86v5.22:4	f86v5.22	4	chod	OPEN	44	recorded
f86v5|f86v5.18-f86v5.25	f86v5.22:5	f86v5.22	5	aiin	NUMBER	45	recorded
f86v5|f86v5.18-f86v5.25	f86v5.22:6	f86v5.22	6	oeey	OPEN	46	recorded
f86v5|f86v5.18-f86v5.25	f86v5.22:7	f86v5.22	7	teodkaiin	OPEN	47	recorded
f86v5|f86v5.18-f86v5.25	f86v5.22:8	f86v5.22	8	otodaiin	OPEN	48	recorded
f86v5|f86v5.18-f86v5.25	f86v5.22:9	f86v5.22	9	okain	OPEN	49	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23:1	f86v5.23	1	ykaiin	MATERIAL_DOSE	50	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23:2	f86v5.23	2	or	AMOUNT	51	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23:3	f86v5.23	3	aiin	NUMBER	52	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23:4	f86v5.23	4	okol	MATERIAL	53	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23:5	f86v5.23	5	chokar	OPEN	54	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23:6	f86v5.23	6	sheol	MATERIAL	55	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23:7	f86v5.23	7	qokar	MATERIAL	56	recorded
