audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_support_note	reader_exact	split_normalized	before_state	before_gloss	after_gloss	known_other_tokens	clean_known_other_tokens	local_before_de	local_after_de	flags	thermal_reader_rival	hard_collision	verdict	review_reason
G643-A02-022	2	oiin	f80v	f80v.31	B	B	2	3	MEDIAL	ol	olkain	qol ol oiin olkain ol chedy qokain olshey qokain	qol oloiin olkain ol chedy qokain olshey qokain	qol ol oiin olkain l che y qokain olshey qokain	READER_VARIANT	one or more readers change the target beyond boundary normalization	0	0	UNKNOWN_SURFACE	[oiin:?]	Zubereitungsform III	5	2	[qol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [oiin:?] | [olkain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | getrockneter Zustand | heiß, Grad II | [olshey:?] | heiß, Grad II	[qol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Zubereitungsform III | [olkain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | getrockneter Zustand | heiß, Grad II | [olshey:?] | heiß, Grad II	READER_VARIANT	0	0	READER_VARIANT_WARNING	one or more readers change the target beyond boundary normalization
G643-A02-023	2	oiin	f81v	f81v.22	B	B	2	3	MEDIAL	qol	cheey	qokal qol oiin cheey dal lchedy chedy salchtedytar	qokal qol oiin cheey dal lohedy shedy sal chtedytar	qokal qol oiin chee dal lchedy chedy salchtedytar	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[oiin:?]	Zubereitungsform III	3	1	heiße Substanz | [qol:?] | [oiin:?] | [cheey:?] | [dal:?] | getrocknetes Drogenholz | getrockneter Zustand | [salchtedytar:?]	heiße Substanz | [qol:?] | Zubereitungsform III | [cheey:?] | [dal:?] | getrocknetes Drogenholz | getrockneter Zustand | [salchtedytar:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G643-A02-024	2	oiin	f81v	f81v.26	B	B	2	3	MEDIAL	checholtar	okedy	ol checholtar oiin okedy dal shey olkeol olkeedy okeol	ol chechol tar oiin okedy dal shey olkeol olkeedy okeol	qol chechol tar iin oke y dal ey olkeol olkeedy okeol	READER_VARIANT	one or more readers change the target beyond boundary normalization	0	0	UNKNOWN_SURFACE	[oiin:?]	Zubereitungsform III	2	0	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [checholtar:?] | [oiin:?] | [okedy:?] | [dal:?] | feucht, attributiv gebunden | [olkeol:?] | [olkeedy:?] | [okeol:?]	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [checholtar:?] | Zubereitungsform III | [okedy:?] | [dal:?] | feucht, attributiv gebunden | [olkeol:?] | [olkeedy:?] | [okeol:?]	READER_VARIANT|FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	READER_VARIANT_WARNING	one or more readers change the target beyond boundary normalization
G643-A02-025	2	oiin	f99r	f99r.44	P	A	1	7	MEDIAL	ykeey	air	qokey chkeey chey ckhey ckhey ykeey oiin air chody oeksa	qokey chkeey chey ckhey ckhey ykeey oiin air chody oeksa	qokey chkeey chey ckhey ckhey ykeey oiin air cho y o eksy	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[oiin:?]	Zubereitungsform III	0	0	[qokey:?] | [chkeey:?] | [chey:?] | [ckhey:?] | [ckhey:?] | [ykeey:?] | [oiin:?] | [air:?] | [chody:?] | [oeksa:?]	[qokey:?] | [chkeey:?] | [chey:?] | [ckhey:?] | [ckhey:?] | [ykeey:?] | Zubereitungsform III | [air:?] | [chody:?] | [oeksa:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G643-A02-026	2	oiin	f99v	f99v.41	P	A	1	2	MEDIAL	qockhol	shody	qockhol oiin shody qokol aiidal aiidaiim	qockhol aiin shody qokol aiidal aii daiim	qockhol iin shody qokol aiidal aiidaiim	READER_VARIANT	one or more readers change the target beyond boundary normalization	0	0	UNKNOWN_SURFACE	[oiin:?]	Zubereitungsform III	0	0	[qockhol:?] | [oiin:?] | [shody:?] | [qokol:?] | [aiidal:?] | [aiidaiim:?]	[qockhol:?] | Zubereitungsform III | [shody:?] | [qokol:?] | [aiidal:?] | [aiidaiim:?]	READER_VARIANT|FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	READER_VARIANT_WARNING	one or more readers change the target beyond boundary normalization
G643-A03-001	3	choky	f102v1	f102v1.8	P	A	1	10	FINAL	qokey	<EOS>	dairn ol chey ctheol qokeor os aiin cheor qokey choky	daisn ol chey ckheol qokeor osaiin cheor qokey choky	dairn ol chey ctheol qokeor os aiin cheo r qokey choky	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[choky:?]	heiß-trockene Zubereitung, Grundform	3	0	[dairn:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chey:?] | [ctheol:?] | [qokeor:?] | [os:?] | Menge III | trockener Drogenteil | [qokey:?] | [choky:?]	[dairn:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chey:?] | [ctheol:?] | [qokeor:?] | [os:?] | Menge III | trockener Drogenteil | [qokey:?] | heiß-trockene Zubereitung, Grundform	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G643-A03-002	3	choky	f106r	f106r.35	S	B	3	2	MEDIAL	okaiin	lkar	okaiin choky lkar chdy lchedy	okaiin choky lkar chdy lchedy	okaiin choky lkar chdy lchedy	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[choky:?]	heiß-trockene Zubereitung, Grundform	2	2	heiß, Grad III, im Ansatzrahmen | [choky:?] | [lkar:?] | [chdy:?] | getrocknetes Drogenholz	heiß, Grad III, im Ansatzrahmen | heiß-trockene Zubereitung, Grundform | [lkar:?] | [chdy:?] | getrocknetes Drogenholz	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G643-A03-003	3	choky	f114v	f114v.16	S	B	3	10	MEDIAL	qokaiin	chol	ytchedy qool chey ol aiin chedar chdaiin chdal qokaiin choky chol dam	ytchedy qool chey ol aiin chedar chdaiin chdal qokaiin choky chol dam	ytchedy qool chey ol aiin chedar chdaiin chdal qokaiin choky chol dam	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[choky:?]	heiß-trockene Zubereitung, Grundform	4	3	[ytchedy:?] | [qool:?] | [chey:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge III | [chedar:?] | [chdaiin:?] | [chdal:?] | heiß, Grad III | [choky:?] | trocken; nominal trockenes Gut/Material | [dam:?]	[ytchedy:?] | [qool:?] | [chey:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge III | [chedar:?] | [chdaiin:?] | [chdal:?] | heiß, Grad III | heiß-trockene Zubereitung, Grundform | trocken; nominal trockenes Gut/Material | [dam:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G643-A03-004	3	choky	f115v	f115v.18	S	B	3	3	MEDIAL	chotain	lchain	pchodain chotain choky lchain lpchdain dalchedy qotolchedy qopchedy	pchodain chotain choky lchain lpchdain dalchedy qotalchedy qopchedy	pchodain chotain choky lchain lpchdain dalchedy qotolche y qopchedy	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[choky:?]	heiß-trockene Zubereitung, Grundform	0	0	[pchodain:?] | [chotain:?] | [choky:?] | [lchain:?] | [lpchdain:?] | [dalchedy:?] | [qotolchedy:?] | [qopchedy:?]	[pchodain:?] | [chotain:?] | heiß-trockene Zubereitung, Grundform | [lchain:?] | [lpchdain:?] | [dalchedy:?] | [qotolchedy:?] | [qopchedy:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G643-A03-005	3	choky	f14v	f14v.6	H	A	1	2	MEDIAL	qoty	cthy	qoty choky cthy chokchy dy dy dy chckhy dchyd n	qoty choky cthy chokchy dydydy chckhy dchyd n	qo ty choky cthy chokchy dydydy chckhy dchyd n	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[choky:?]	heiß-trockene Zubereitung, Grundform	2	1	kalt, Grundform | [choky:?] | CTH-Drogenmaterial | [chokchy:?] | [dy:?] | [dy:?] | [dy:?] | [chckhy:?] | [dchyd:?] | [n:?]	kalt, Grundform | heiß-trockene Zubereitung, Grundform | CTH-Drogenmaterial | [chokchy:?] | [dy:?] | [dy:?] | [dy:?] | [chckhy:?] | [dchyd:?] | [n:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G643-A03-006	3	choky	f15v	f15v.4	H	A	1	2	MEDIAL	doiin	shol	doiin choky shol qoky qotchod	doiin choky shol qoky qotchod	doiin choky shol qoky qotchod	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[choky:?]	heiß-trockene Zubereitung, Grundform	3	3	Zubereitungsmaß, Form III | [choky:?] | feucht; nominal feuchtes Gut/Material | heiße Grundform | [qotchod:?]	Zubereitungsmaß, Form III | heiß-trockene Zubereitung, Grundform | feucht; nominal feuchtes Gut/Material | heiße Grundform | [qotchod:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G643-A03-007	3	choky	f16r	f16r.3	H	A	1	6	MEDIAL	koiin	ykair	ydor sheal okchy qoy koiin choky ykair	ydor sheal okchy qoy koiin choky ykair	ydor sheal okchy qoykoiin choky ykair	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[choky:?]	heiß-trockene Zubereitung, Grundform	0	0	[ydor:?] | [sheal:?] | [okchy:?] | [qoy:?] | [koiin:?] | [choky:?] | [ykair:?]	[ydor:?] | [sheal:?] | [okchy:?] | [qoy:?] | [koiin:?] | heiß-trockene Zubereitung, Grundform | [ykair:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G643-A03-008	3	choky	f17r	f17r.2	H	A	1	2	MEDIAL	ydair	okshy	ydair choky okshy qodar ckhody dor otchol qodcthy ods	ydair shoky okshy qodar ckhody dor otchol qodcthy ods	ydair ch ky okshy qodar ckhody dor otchol qodcthy ods	READER_VARIANT	one or more readers change the target beyond boundary normalization	0	0	UNKNOWN_SURFACE	[choky:?]	heiß-trockene Zubereitung, Grundform	1	1	[ydair:?] | [choky:?] | [okshy:?] | [qodar:?] | [ckhody:?] | [dor:?] | kalt-trockener Zubereitungsstoff | [qodcthy:?] | [ods:?]	[ydair:?] | heiß-trockene Zubereitung, Grundform | [okshy:?] | [qodar:?] | [ckhody:?] | [dor:?] | kalt-trockener Zubereitungsstoff | [qodcthy:?] | [ods:?]	READER_VARIANT|FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	READER_VARIANT_WARNING	one or more readers change the target beyond boundary normalization
G643-A03-009	3	choky	f20r	f20r.10	H	A	1	6	MEDIAL	chetody	dchy	ochoaiin chor sody pchodaiin chetody choky dchy toy	ochoaiin chor sody pchodaiin chetody choky dchy toy	ochoaiin chor sody pchodaiin chetody choky dchy toy	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[choky:?]	heiß-trockene Zubereitung, Grundform	2	2	[ochoaiin:?] | Pflanzen-/Reproduktionsteil | Samen/Saatgut, fertig aufbereitet | [pchodaiin:?] | [chetody:?] | [choky:?] | [dchy:?] | [toy:?]	[ochoaiin:?] | Pflanzen-/Reproduktionsteil | Samen/Saatgut, fertig aufbereitet | [pchodaiin:?] | [chetody:?] | heiß-trockene Zubereitung, Grundform | [dchy:?] | [toy:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G643-A03-010	3	choky	f28r	f28r.4	H	A	1	7	MEDIAL	otol	qoty	choty chtol otol chotchy cthol otol choky qoty	choty chtol otol chotchy cthol otol choky qoty	choty chtol otol chotchy cthol otol choky qoty	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[choky:?]	heiß-trockene Zubereitung, Grundform	1	1	[choty:?] | [chtol:?] | [otol:?] | [chotchy:?] | [cthol:?] | [otol:?] | [choky:?] | kalt, Grundform	[choty:?] | [chtol:?] | [otol:?] | [chotchy:?] | [cthol:?] | [otol:?] | heiß-trockene Zubereitung, Grundform | kalt, Grundform	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G643-A03-011	3	choky	f29r	f29r.2	H	A	1	8	MEDIAL	chchoty	chy	dshe ykchy choty oky cho l chchoty choky chy ty dy	dshe ykchy choty oky chol chchoty choky chy ty dy	dshe kchy choty oky cho l chchoty choky chy ty dy	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[choky:?]	heiß-trockene Zubereitung, Grundform	1	1	[dshe:?] | [ykchy:?] | [choty:?] | [oky:?] | [cho:?] | [l:?] | [chchoty:?] | [choky:?] | trocken, Grundform | [ty:?] | [dy:?]	[dshe:?] | [ykchy:?] | [choty:?] | [oky:?] | [cho:?] | [l:?] | [chchoty:?] | heiß-trockene Zubereitung, Grundform | trocken, Grundform | [ty:?] | [dy:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G643-A03-012	3	choky	f35r	f35r.7	H	A	1	3	FINAL	tchor	<EOS>	shosaiin tchor choky	shosaiin tchor choky	shosaiin tchor choky	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[choky:?]	heiß-trockene Zubereitung, Grundform	0	0	[shosaiin:?] | [tchor:?] | [choky:?]	[shosaiin:?] | [tchor:?] | heiß-trockene Zubereitung, Grundform	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G643-A03-013	3	choky	f44r	f44r.10	H	A	1	5	MEDIAL	ykol	choky	qokchor okchy qoto ykol choky choky chol dam	qokchor okchy qoto ykol choky choky chol dam	qokchor okchy qoto ykol choky choky choldam	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[choky:?]	heiß-trockene Zubereitung, Grundform	1	0	[qokchor:?] | [okchy:?] | [qoto:?] | [ykol:?] | [choky:?] | [choky:?] | trocken; nominal trockenes Gut/Material | [dam:?]	[qokchor:?] | [okchy:?] | [qoto:?] | [ykol:?] | heiß-trockene Zubereitung, Grundform | heiß-trockene Zubereitung, Grundform | trocken; nominal trockenes Gut/Material | [dam:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G643-A03-014	3	choky	f44r	f44r.10	H	A	1	6	MEDIAL	choky	chol	qokchor okchy qoto ykol choky choky chol dam	qokchor okchy qoto ykol choky choky chol dam	qokchor okchy qoto ykol choky choky choldam	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[choky:?]	heiß-trockene Zubereitung, Grundform	1	0	[qokchor:?] | [okchy:?] | [qoto:?] | [ykol:?] | [choky:?] | [choky:?] | trocken; nominal trockenes Gut/Material | [dam:?]	[qokchor:?] | [okchy:?] | [qoto:?] | [ykol:?] | heiß-trockene Zubereitung, Grundform | heiß-trockene Zubereitung, Grundform | trocken; nominal trockenes Gut/Material | [dam:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G643-A03-015	3	choky	f44v	f44v.11	H	A	1	4	MEDIAL	chol	okaiin	okal chol chol choky okaiin cthy otal	okol chol chol choky okaiin cthy otal	ok l chol chol choky okaiin cthy otal	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[choky:?]	heiß-trockene Zubereitung, Grundform	5	4	Ansatz aus heißem Rohstoff, Form I | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | [choky:?] | heiß, Grad III, im Ansatzrahmen | CTH-Drogenmaterial | [otal:?]	Ansatz aus heißem Rohstoff, Form I | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | heiß-trockene Zubereitung, Grundform | heiß, Grad III, im Ansatzrahmen | CTH-Drogenmaterial | [otal:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G643-A03-016	3	choky	f46r	f46r.12	H	B	2	4	MEDIAL	sheockhy	r	techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham	techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham	techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[choky:?]	heiß-trockene Zubereitung, Grundform	3	3	[techy:?] | Grad-/Maßwert III | [sheockhy:?] | [choky:?] | [r:?] | Menge III | [ches:?] | feucht, attributiv gebunden | [kar:?] | [sheckhy:?] | [chdy:?] | [chckham:?]	[techy:?] | Grad-/Maßwert III | [sheockhy:?] | heiß-trockene Zubereitung, Grundform | [r:?] | Menge III | [ches:?] | feucht, attributiv gebunden | [kar:?] | [sheckhy:?] | [chdy:?] | [chckham:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G643-A03-017	3	choky	f49v	f49v.12	H	A	1	3	FINAL	chokchy	<EOS>	qotchy chokchy choky	qotchy chokchy choky	qotchy chokchy choky	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[choky:?]	heiß-trockene Zubereitung, Grundform	1	1	kalt-trocken | [chokchy:?] | [choky:?]	kalt-trocken | [chokchy:?] | heiß-trockene Zubereitung, Grundform	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G643-A03-018	3	choky	f49v	f49v.22	H	A	1	4	FINAL	daiin	<EOS>	dchol cthol daiin choky	dchol cthol daiin choky	dchol cthol daiin choky	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[choky:?]	heiß-trockene Zubereitung, Grundform	2	2	Maß trockenen Materials | [cthol:?] | Qualitätsgrad III | [choky:?]	Maß trockenen Materials | [cthol:?] | Qualitätsgrad III | heiß-trockene Zubereitung, Grundform	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G643-A03-019	3	choky	f50v	f50v.7	H	B	2	7	MEDIAL	daiin	qotchdy	tedaiin odaiin or okaiin ykor daiin choky qotchdy k dairam	tedaiin odaiin or okaiin ykor daiin choky qotchdy key daisam	tedaiin odaiin r okaiin ykor daiin choky qotch y k airam	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[choky:?]	heiß-trockene Zubereitung, Grundform	3	2	[tedaiin:?] | [odaiin:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | heiß, Grad III, im Ansatzrahmen | [ykor:?] | Menge/Portion III | [choky:?] | [qotchdy:?] | [k:?] | [dairam:?]	[tedaiin:?] | [odaiin:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | heiß, Grad III, im Ansatzrahmen | [ykor:?] | Menge/Portion III | heiß-trockene Zubereitung, Grundform | [qotchdy:?] | [k:?] | [dairam:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G643-A03-020	3	choky	f56r	f56r.7	H	A	1	4	MEDIAL	otchor	dal	sho kchol otchor choky dal	sho kchol otchor choky dal	sho kchol otchor choky dal	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[choky:?]	heiß-trockene Zubereitung, Grundform	1	1	feuchter Ansatz | [kchol:?] | [otchor:?] | [choky:?] | [dal:?]	feuchter Ansatz | [kchol:?] | [otchor:?] | heiß-trockene Zubereitung, Grundform | [dal:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G643-A03-021	3	choky	f56r	f56r.8	H	A	1	3	MEDIAL	choy	cheeckhody	schol choy choky cheeckhody	schol choy choky cheeckhody	schol choy choky cheeckhody	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[choky:?]	heiß-trockene Zubereitung, Grundform	1	1	trockener Samen/Saatgutstoff/Trockengut | [choy:?] | [choky:?] | [cheeckhody:?]	trockener Samen/Saatgutstoff/Trockengut | [choy:?] | heiß-trockene Zubereitung, Grundform | [cheeckhody:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G643-A03-022	3	choky	f56v	f56v.14	H	A	1	5	MEDIAL	chol	chotor	chol cheo kchol chol choky chotor	chol cheo kchol chol choky chotor	chol cheo kchol chol choky chotor	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[choky:?]	heiß-trockene Zubereitung, Grundform	3	3	trocken; nominal trockenes Gut/Material | trocken angesetzte Zubereitung | [kchol:?] | trocken; nominal trockenes Gut/Material | [choky:?] | [chotor:?]	trocken; nominal trockenes Gut/Material | trocken angesetzte Zubereitung | [kchol:?] | trocken; nominal trockenes Gut/Material | heiß-trockene Zubereitung, Grundform | [chotor:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G643-A03-023	3	choky	f58r	f58r.16	S	A	3	9	MEDIAL	pydaly	opy	typchey ar air ytashy qotyshey pchdy dshaly pydaly choky opy	typchey ar air ytashy qotyshey pchdy dshaly pydaly choky opy	typchey ar air ytashy qoty shey pchdy dshaly pydaly choky opy	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[choky:?]	heiß-trockene Zubereitung, Grundform	1	1	[typchey:?] | [ar:?] | [air:?] | [ytashy:?] | [qotyshey:?] | Pulver, getrocknete Kurz-/Kompaktform | [dshaly:?] | [pydaly:?] | [choky:?] | [opy:?]	[typchey:?] | [ar:?] | [air:?] | [ytashy:?] | [qotyshey:?] | Pulver, getrocknete Kurz-/Kompaktform | [dshaly:?] | [pydaly:?] | heiß-trockene Zubereitung, Grundform | [opy:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G643-A03-024	3	choky	f58r	f58r.23	S	A	3	8	MEDIAL	otal	sar	shol aleedy chotar okeal sheody qokalchar otal choky sar	shol aleedy chotar okeal sheody qokalchar otal choky sar	shol olee y chotar okeal sheo y qokalchar otal choky sar	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[choky:?]	heiß-trockene Zubereitung, Grundform	2	2	feucht; nominal feuchtes Gut/Material | [aleedy:?] | [chotar:?] | [okeal:?] | [sheody:?] | [qokalchar:?] | [otal:?] | [choky:?] | Samenfraktion I	feucht; nominal feuchtes Gut/Material | [aleedy:?] | [chotar:?] | [okeal:?] | [sheody:?] | [qokalchar:?] | [otal:?] | heiß-trockene Zubereitung, Grundform | Samenfraktion I	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G643-A03-025	3	choky	f58v	f58v.37	S	A	3	4	MEDIAL	ar	otair	olkeey okar ar choky otair otol chokey cheeky dalar	olkeey okar ar choky otair otol chokey cheeky dalar	olkeey okar ar choky otair otol chokey cheeky dalar	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[choky:?]	heiß-trockene Zubereitung, Grundform	0	0	[olkeey:?] | [okar:?] | [ar:?] | [choky:?] | [otair:?] | [otol:?] | [chokey:?] | [cheeky:?] | [dalar:?]	[olkeey:?] | [okar:?] | [ar:?] | heiß-trockene Zubereitung, Grundform | [otair:?] | [otol:?] | [chokey:?] | [cheeky:?] | [dalar:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G643-A03-026	3	choky	f6r	f6r.3	H	A	1	3	MEDIAL	kshor	os	foeear kshor choky os cheoeees ykeor ytaiin dam	poeear kshor choky os cheoees ykeor ytaiin dar	poeear kshor choky os cheoeees ykeor ytaiin dam	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[choky:?]	heiß-trockene Zubereitung, Grundform	0	0	[foeear:?] | [kshor:?] | [choky:?] | [os:?] | [cheoeees:?] | [ykeor:?] | [ytaiin:?] | [dam:?]	[foeear:?] | [kshor:?] | heiß-trockene Zubereitung, Grundform | [os:?] | [cheoeees:?] | [ykeor:?] | [ytaiin:?] | [dam:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G643-A03-027	3	choky	f86v5	f86v5.1	T	B	2	2	MEDIAL	pshdal	sheody	pshdal choky sheody lfchy fyshey qoty opy ypar o raiin ytor aiin opy	pshdal choky sheody lfchy fyshey qoky opy ypar oraiin ytor aiin opy	pshdal choky sheody lfchy fyshey qoty opy ypar or aiin ytor aiin opy	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[choky:?]	heiß-trockene Zubereitung, Grundform	3	1	[pshdal:?] | [choky:?] | [sheody:?] | [lfchy:?] | [fyshey:?] | kalt, Grundform | [opy:?] | [ypar:?] | [o:?] | Wurzel, Typ/Charge III | [ytor:?] | Menge III | [opy:?]	[pshdal:?] | heiß-trockene Zubereitung, Grundform | [sheody:?] | [lfchy:?] | [fyshey:?] | kalt, Grundform | [opy:?] | [ypar:?] | [o:?] | Wurzel, Typ/Charge III | [ytor:?] | Menge III | [opy:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
