corpus	statement_id	physical_pages	q_event_count	carrier_q_count	noncarrier_q_count	unanimous_role	event_ids	surfaces	recipes
OLD26	P1009-S301	f77r	3	2	1	MIXED	G407-E2395|G407-E2397|G407-E2398	qokol|qopchedy|qopchedy	OK+OL|CARRIER_Q+O+P+CHD+Y|CARRIER_Q+O+P+CHD+Y
OLD26	P1009-S302	f77r	2	0	2	NONCARRIER_Q	G407-E2405|G407-E2406	qotaiin|qotedy	OT+AIIN|OT+E+DY
OLD26	P1009-S303	f77r	3	0	3	NONCARRIER_Q	G407-E2407|G407-E2409|G407-E2412	qokol|qokain|qoteedy	OK+OL|OK+AIN|OT+EE+DY
OLD26	P1009-S304	f77r	1	0	1	NONCARRIER_Q	G407-E2413	qokaiin	OK+AIIN
OLD26	P1009-S306	f77r	1	0	1	NONCARRIER_Q	G407-E2418	qokeedy	OK+EE+DY
OLD26	P1009-S309	f77r	1	0	1	NONCARRIER_Q	G407-E2422	qoteedy	OT+EE+DY
OLD26	P1009-S310	f77r	1	0	1	NONCARRIER_Q	G407-E2423	qodeedy	O+D_ADDR+EE+DY
OLD26	P1009-S311	f77r	1	0	1	NONCARRIER_Q	G407-E2429	qokeedy	OK+EE+DY
OLD26	P1009-S312	f77r	1	0	1	NONCARRIER_Q	G407-E2430	qol	OL
OLD26	P1009-S314	f77r	1	0	1	NONCARRIER_Q	G407-E2436	qokedy	OK+E+DY
OLD26	P1009-S315	f77r	2	0	2	NONCARRIER_Q	G407-E2437|G407-E2442	qolal|qoteedy	OL+AL|OT+EE+DY
OLD26	P1009-S316	f77r	1	0	1	NONCARRIER_Q	G407-E2443	qokaiin	OK+AIIN
OLD26	P1009-S317	f77r	1	0	1	NONCARRIER_Q	G407-E2445	qokeedy	OK+EE+DY
OLD26	P1009-S318	f77r	1	0	1	NONCARRIER_Q	G407-E2446	qotedy	OT+E+DY
OLD26	P1009-S319	f77r	1	0	1	NONCARRIER_Q	G407-E2447	qokeedy	OK+EE+DY
OLD26	P1009-S321	f77r	1	0	1	NONCARRIER_Q	G407-E2449	qotol	OT+OL
OLD26	P1009-S322	f77r	2	0	2	NONCARRIER_Q	G407-E2451|G407-E2453	qokaiin|qokeed	OK+AIIN|OK+EE+D_ADDR
OLD26	P1009-S324	f77r	2	0	2	NONCARRIER_Q	G407-E2458|G407-E2460	qotaiin|qokaiin	OT+AIIN|OK+AIIN
OLD26	P1009-S325	f77r	1	0	1	NONCARRIER_Q	G407-E2462	qolcheedy	OL+SH+EE+DY
OLD26	P1009-S326	f77r	1	0	1	NONCARRIER_Q	G407-E2463	qokeedy	OK+EE+DY
OLD26	P1009-S327	f77r	1	0	1	NONCARRIER_Q	G407-E2465	qoteedy	OT+EE+DY
OLD26	P1009-S328	f77r	1	0	1	NONCARRIER_Q	G407-E2466	qoteedy	OT+EE+DY
OLD26	P1009-S329	f77r	1	0	1	NONCARRIER_Q	G407-E2467	qokedy	OK+E+DY
OLD26	P1009-S330	f77r	2	1	1	MIXED	G407-E2469|G407-E2472	qeey|qokeedy	CARRIER_Q+EE+Y|OK+EE+DY
OLD26	P1009-S331	f77r	1	0	1	NONCARRIER_Q	G407-E2477	qo	O
OLD26	P1009-S332	f77r	3	0	3	NONCARRIER_Q	G407-E2482|G407-E2484|G407-E2485	qol|qotaiin|qokeedy	OL|OT+AIIN|OK+EE+DY
OLD26	P1009-S333	f77r	1	0	1	NONCARRIER_Q	G407-E2488	qokeedy	OK+EE+DY
OLD26	P1009-S334	f77r	1	0	1	NONCARRIER_Q	G407-E2489	qokeedy	OK+EE+DY
OLD26	P1009-S335	f77r	4	0	4	NONCARRIER_Q	G407-E2490|G407-E2491|G407-E2494|G407-E2496	qokar|qokeey|qotain|qokeedy	OK+AR|OK+EE+Y|OT+AIN|OK+EE+DY
OLD26	P1009-S336	f77r	3	0	3	NONCARRIER_Q	G407-E2497|G407-E2498|G407-E2500	qoteey|qokain|qotedy	OT+EE+Y|OK+AIN|OT+E+DY
OLD26	P1009-S339	f77r	1	0	1	NONCARRIER_Q	G407-E2504	qokeedy	OK+EE+DY
OLD26	P1009-S340	f77r	1	0	1	NONCARRIER_Q	G407-E2505	qokedy	OK+E+DY
OLD26	P1009-S341	f77r	2	0	2	NONCARRIER_Q	G407-E2506|G407-E2510	qokeey|qoteedy	OK+EE+Y|OT+EE+DY
OLD26	P1009-S344	f77r	2	0	2	NONCARRIER_Q	G407-E2519|G407-E2521	qoky|qokaiin	OK+Y|OK+AIIN
OLD26	P1009-S346	f77r	1	0	1	NONCARRIER_Q	G407-E2525	qokeedy	OK+EE+DY
OLD26	P1009-S347	f77r	2	0	2	NONCARRIER_Q	G407-E2527|G407-E2534	qokal|qolchy	OK+AL|OL+CH+Y
OLD26	P1009-S348	f77r	1	0	1	NONCARRIER_Q	G407-E2536	qokar	OK+AR
OLD26	P1009-S349	f77r	2	0	2	NONCARRIER_Q	G407-E2538|G407-E2543	qokal|qoteedy	OK+AL|OT+EE+DY
OLD26	P1009-S350	f77r	1	0	1	NONCARRIER_Q	G407-E2544	qokeedy	OK+EE+DY
OLD26	P1009-S351	f77r	1	0	1	NONCARRIER_Q	G407-E2545	qokaiin	OK+AIIN
OLD26	P1009-S352	f77r	2	0	2	NONCARRIER_Q	G407-E2548|G407-E2550	qokaly|qokain	OK+AL+Y|OK+AIN
OLD26	P1009-S353	f77r	1	0	1	NONCARRIER_Q	G407-E2553	qokeedy	OK+EE+DY
OLD26	P1009-S354	f77r	1	0	1	NONCARRIER_Q	G407-E2554	qotedy	OT+E+DY
OLD26	P1009-S355	f77r	2	0	2	NONCARRIER_Q	G407-E2556|G407-E2557	qotey|qokain	OT+E+Y|OK+AIN
OLD26	P1009-S356	f77r	1	0	1	NONCARRIER_Q	G407-E2563	qokeedy	OK+EE+DY
OLD26	P1009-S357	f77r	1	0	1	NONCARRIER_Q	G407-E2564	qokeedy	OK+EE+DY
OLD26	P1009-S358	f77r	6	0	6	NONCARRIER_Q	G407-E2565|G407-E2566|G407-E2570|G407-E2573|G407-E2575|G407-E2576	qotal|qokaiin|qolkain|qokain|qokeey|qotedy	OT+AL|OK+AIIN|OL+K+AIN|OK+AIN|OK+EE+Y|OT+E+DY
OLD26	P1009-S359	f77r	1	0	1	NONCARRIER_Q	G407-E2577	qotedy	OT+E+DY
OLD26	P1009-S360	f77r	4	1	3	MIXED	G407-E2578|G407-E2579|G407-E2585|G407-E2589	qotary|qor|qeteiiin|qol	OT+AR+Y|OR|CARRIER_Q+E+T+IIN|OL
OLD26	P1009-S361	f77r	1	0	1	NONCARRIER_Q	G407-E2591	qoteeedy	OT+EEE+DY
OLD26	P1009-S362	f77r	1	0	1	NONCARRIER_Q	G407-E2596	qokaiin	OK+AIIN
OLD26	P1009-S363	f77r	1	0	1	NONCARRIER_Q	G407-E2599	qolchedy	OL+CHD+DY
OLD26	P1009-S364	f77r	3	0	3	NONCARRIER_Q	G407-E2600|G407-E2601|G407-E2607	qokaiin|qokaiin|qokain	OK+AIIN|OK+AIIN|OK+AIN
OLD26	P1009-S365	f77r	1	0	1	NONCARRIER_Q	G407-E2609	qokaiin	OK+AIIN
OLD26	P1009-S367	f77r	2	0	2	NONCARRIER_Q	G407-E2614|G407-E2617	qotain|qokeedy	OT+AIN|OK+EE+DY
OLD26	P1009-S368	f77r	2	0	2	NONCARRIER_Q	G407-E2618|G407-E2622	qokol|qoteedy	OK+OL|OT+EE+DY
OLD26	P1009-S369	f77r	1	0	1	NONCARRIER_Q	G407-E2623	qokain	OK+AIN
OLD26	P1009-S371	f77r	3	1	2	MIXED	G407-E2629|G407-E2630|G407-E2632	qoeedy|qokaiin|qol	CARRIER_Q+O+EE+D_ADDR+Y|OK+AIIN|OL
OLD26	P1009-S372	f77r	2	0	2	NONCARRIER_Q	G407-E2635|G407-E2640	qol|qykaiin	OL|Y+K+AIIN
OLD26	P1009-S374	f77r	1	0	1	NONCARRIER_Q	G407-E2648	qotaiin	OT+AIIN
OLD26	P1009-S375	f77r	3	0	3	NONCARRIER_Q	G407-E2650|G407-E2653|G407-E2654	qoty|qolchey|qotedy	OT+Y|OL+Y|OT+E+DY
OLD26	P1009-S376	f77r	2	0	2	NONCARRIER_Q	G407-E2655|G407-E2661	qotal|qokeedy	OT+AL|OK+EE+DY
OLD26	P1009-S377	f77r	1	0	1	NONCARRIER_Q	G407-E2662	qotedy	OT+E+DY
OLD26	P1009-S378	f77r	1	0	1	NONCARRIER_Q	G407-E2663	qokeedy	OK+EE+DY
OLD26	P1009-S379	f77r	1	0	1	NONCARRIER_Q	G407-E2664	qokeedy	OK+EE+DY
OLD26	P1009-S380	f77r	3	0	3	NONCARRIER_Q	G407-E2665|G407-E2673|G407-E2674	qokeey|qotaiin|qoteedy	OK+EE+Y|OT+AIIN|OT+EE+DY
OLD26	P1009-S381	f77r	1	0	1	NONCARRIER_Q	G407-E2675	qotedy	OT+E+DY
OLD26	P1009-S382	f77r	4	1	3	MIXED	G407-E2678|G407-E2679|G407-E2681|G407-E2685	qepchedy|qol|qokear|qokaiin	CARRIER_Q+E+P+CHD+Y|OL|OK+E+AR|OK+AIIN
OLD26	P1009-S385	f81v	1	0	1	NONCARRIER_Q	G407-E2935	qokedy	OK+E+DY
OLD26	P1009-S389	f81v	1	0	1	NONCARRIER_Q	G407-E2956	qokaiin	OK+AIIN
OLD26	P1009-S390	f81v	2	0	2	NONCARRIER_Q	G407-E2971|G407-E2975	qoky|qokain	OK+Y|OK+AIN
OLD26	P1009-S391	f81v	1	0	1	NONCARRIER_Q	G407-E2990	qokeedal	OK+EE+AL
OLD26	P1009-S392	f81v	1	0	1	NONCARRIER_Q	G407-E2994	qol	OL
OLD26	P1009-S394	f81v	1	0	1	NONCARRIER_Q	G407-E2999	qolkeedy	OL+K+EE+D_ADDR+Y
OLD26	P1009-S397	f81v	1	1	0	CARRIER_Q	G407-E3014	qop	CARRIER_Q+O+P
OLD26	P1009-S400	f81v	4	0	4	NONCARRIER_Q	G407-E3018|G407-E3021|G407-E3025|G407-E3031	qoty|qokeey|qoky|qol	OT+Y|OK+EE+Y|OK+Y|OL
OLD26	P1009-S401	f81v	1	0	1	NONCARRIER_Q	G407-E3035	qokedy	OK+E+DY
OLD26	P1009-S406	f81v	1	0	1	NONCARRIER_Q	G407-E3046	qoty	OT+Y
OLD26	P1009-S409	f81v	2	0	2	NONCARRIER_Q	G407-E3054|G407-E3055	qokeed|qokedy	OK+EE+D_ADDR|OK+E+DY
OLD26	P1009-S410	f81v	2	1	1	MIXED	G407-E3057|G407-E3062	qokal|qofchedy	OK+AL|CARRIER_Q+O+LOCAL_CHAR_F+CHD+Y
OLD26	P1009-S411	f81v	1	1	0	CARRIER_Q	G407-E3068	qoeedy	CARRIER_Q+O+EE+D_ADDR+Y
OLD26	P1009-S414	f81v	1	0	1	NONCARRIER_Q	G407-E3080	qolchedy	OL+CHD+DY
OLD26	P1009-S415	f81v	2	0	2	NONCARRIER_Q	G407-E3081|G407-E3085	qokain|qokchdy	OK+AIN|OK+CHD+DY
OLD26	P1009-S417	f81v	1	0	1	NONCARRIER_Q	G407-E3091	qokedy	OK+E+DY
OLD26	P1009-S418	f81v	1	0	1	NONCARRIER_Q	G407-E3092	qokedy	OK+E+DY
OLD26	P1009-S419	f81v	1	0	1	NONCARRIER_Q	G407-E3094	qoky	OK+Y
OLD26	P1009-S420	f81v	1	0	1	NONCARRIER_Q	G407-E3098	qokar	OK+AR
OLD26	P1009-S421	f81v	4	1	3	MIXED	G407-E3101|G407-E3102|G407-E3105|G407-E3108	qokar|qokal|qocthey|qokedy	OK+AR|OK+AL|CARRIER_Q+O+CH+T+E+Y|OK+E+DY
OLD26	P1009-S422	f81v	1	0	1	NONCARRIER_Q	G407-E3110	qoldy	OL+DY
OLD26	P1009-S424	f81v	2	0	2	NONCARRIER_Q	G407-E3112|G407-E3114	qotain|qokey	OT+AIN|OK+E+Y
OLD26	P1009-S426	f81v	4	0	4	NONCARRIER_Q	G407-E3118|G407-E3120|G407-E3122|G407-E3123	qolky|qol|qokal|qol	OL+K+Y|OL|OK+AL|OL
OLD26	P1009-S427	f81v	1	1	0	CARRIER_Q	G407-E3131	qetchy	CARRIER_Q+E+T+CH+Y
OLD26	P1009-S428	f81v	1	0	1	NONCARRIER_Q	G407-E3135	qoky	OK+Y
OLD26	P1009-S429	f81v	2	0	2	NONCARRIER_Q	G407-E3141|G407-E3143	qokal|qol	OK+AL|OL
OLD26	P1009-S430	f81v	1	0	1	NONCARRIER_Q	G407-E3150	qotedy	OT+E+DY
OLD26	P1009-S431	f81v	1	0	1	NONCARRIER_Q	G407-E3157	qol	OL
OLD26	P1009-S437	f82r	3	1	2	MIXED	G407-E3177|G407-E3178|G407-E3186	qosheedy|qokeol|qolchedy	CARRIER_Q+O+SH+EE+D_ADDR+Y|OK+E+OL|OL+CHD+DY
OLD26	P1009-S438	f82r	2	0	2	NONCARRIER_Q	G407-E3187|G407-E3189	qokain|qokeedy	OK+AIN|OK+EE+DY
OLD26	P1009-S439	f82r	2	0	2	NONCARRIER_Q	G407-E3190|G407-E3193	qokal|qokeey	OK+AL|OK+EE+Y
OLD26	P1009-S440	f82r	3	0	3	NONCARRIER_Q	G407-E3195|G407-E3198|G407-E3199	qokaly|qokaiin|qokaiin	OK+AL+Y|OK+AIIN|OK+AIIN
OLD26	P1009-S441	f82r	3	0	3	NONCARRIER_Q	G407-E3204|G407-E3206|G407-E3209	qokal|qoky|qokeedy	OK+AL|OK+Y|OK+EE+DY
OLD26	P1009-S442	f82r	2	0	2	NONCARRIER_Q	G407-E3210|G407-E3213	qokal|qoteedy	OK+AL|OT+EE+DY
OLD26	P1009-S443	f82r	1	0	1	NONCARRIER_Q	G407-E3214	qokal	OK+AL
OLD26	P1009-S444	f82r	2	0	2	NONCARRIER_Q	G407-E3217|G407-E3222	qol|qotaiin	OL|OT+AIIN
OLD26	P1009-S445	f82r	1	0	1	NONCARRIER_Q	G407-E3226	qokar	OK+AR
OLD26	P1009-S447	f82r	3	1	2	MIXED	G407-E3229|G407-E3230|G407-E3233	qokeey|qoky|qekeey	OK+EE+Y|OK+Y|CARRIER_Q+E+K+EE+Y
OLD26	P1009-S448	f82r	1	0	1	NONCARRIER_Q	G407-E3235	qokedy	OK+E+DY
OLD26	P1009-S449	f82r	5	0	5	NONCARRIER_Q	G407-E3239|G407-E3240|G407-E3242|G407-E3244|G407-E3248	qokey|qotal|qoteor|qokaiin|qokaiin	OK+E+Y|OT+AL|OT+E+OR|OK+AIIN|OK+AIIN
OLD26	P1009-S450	f82r	1	0	1	NONCARRIER_Q	G407-E3250	qokedy	OK+E+DY
OLD26	P1009-S451	f82r	3	1	2	MIXED	G407-E3251|G407-E3252|G407-E3254	qopol|qotedor|qotal	CARRIER_Q+O+P+OL|OT+E+D_ADDR+OR|OT+AL
OLD26	P1009-S452	f82r	1	1	0	CARRIER_Q	G407-E3258	qodched	CARRIER_Q+O+D_ADDR+CHD
OLD26	P1009-S453	f82r	1	0	1	NONCARRIER_Q	G407-E3267	qokeedy	OK+EE+DY
OLD26	P1009-S454	f82r	1	0	1	NONCARRIER_Q	G407-E3268	qotedy	OT+E+DY
OLD26	P1009-S455	f82r	4	0	4	NONCARRIER_Q	G407-E3275|G407-E3277|G407-E3279|G407-E3280	qokal|qokain|qokeey|qokaiin	OK+AL|OK+AIN|OK+EE+Y|OK+AIIN
OLD26	P1009-S458	f82r	1	0	1	NONCARRIER_Q	G407-E3284	qokedy	OK+E+DY
OLD26	P1009-S459	f82r	1	0	1	NONCARRIER_Q	G407-E3285	qokeedy	OK+EE+DY
OLD26	P1009-S460	f82r	2	0	2	NONCARRIER_Q	G407-E3287|G407-E3292	qokaiin|qokeedy	OK+AIIN|OK+EE+DY
OLD26	P1009-S462	f82r	1	0	1	NONCARRIER_Q	G407-E3294	qokeedy	OK+EE+DY
OLD26	P1009-S464	f82r	3	0	3	NONCARRIER_Q	G407-E3305|G407-E3307|G407-E3308	qoteey|qokeeey|qokedy	OT+EE+Y|OK+EEE+Y|OK+E+DY
OLD26	P1009-S465	f82r	1	0	1	NONCARRIER_Q	G407-E3310	qokeedy	OK+EE+DY
OLD26	P1009-S468	f82r	2	0	2	NONCARRIER_Q	G407-E3318|G407-E3327	qokeey|qokeedy	OK+EE+Y|OK+EE+DY
OLD26	P1009-S469	f82r	1	0	1	NONCARRIER_Q	G407-E3330	qokedy	OK+E+DY
OLD26	P1009-S472	f82r	1	0	1	NONCARRIER_Q	G407-E3337	qoly	OL+Y
OLD26	P1009-S473	f82r	9	0	9	NONCARRIER_Q	G407-E3344|G407-E3346|G407-E3348|G407-E3351|G407-E3353|G407-E3355|G407-E3358|G407-E3359|G407-E3363	qol|qokeey|qokaiin|qokaiin|qol|qokeeey|qcthey|qokeey|qokeeedy	OL|OK+EE+Y|OK+AIIN|OK+AIIN|OL|OK+EEE+Y|CH+T+E+Y|OK+EE+Y|OK+EEE+DY
OLD26	P1009-S475	f82r	1	0	1	NONCARRIER_Q	G407-E3366	qokeedy	OK+EE+DY
OLD26	P1009-S476	f82r	3	0	3	NONCARRIER_Q	G407-E3368|G407-E3371|G407-E3373	qokeoy|qokeey|qokeey	OK+E+O+Y|OK+EE+Y|OK+EE+Y
OLD26	P1009-S477	f82r	1	1	0	CARRIER_Q	G407-E3377	qoesedy	CARRIER_Q+O+E+S+E+DY
OLD26	P1009-S479	f82r	1	0	1	NONCARRIER_Q	G407-E3381	qockhey	O+CH+K+E+Y
OLD26	P1009-S480	f82r	1	0	1	NONCARRIER_Q	G407-E3387	qokeedy	OK+EE+DY
OLD26	P1009-S481	f82r	1	0	1	NONCARRIER_Q	G407-E3393	qokaiin	OK+AIIN
OLD26	P1009-S483	f82r	1	0	1	NONCARRIER_Q	G407-E3398	qokeedy	OK+EE+DY
OLD26	P1009-S485	f82r	1	0	1	NONCARRIER_Q	G407-E3400	qoteedy	OT+EE+DY
OLD26	P1009-S486	f82r	1	0	1	NONCARRIER_Q	G407-E3401	qokeedy	OK+EE+DY
OLD26	P1009-S488	f82r	1	0	1	NONCARRIER_Q	G407-E3403	qokoiin	OK+O+IIN
OLD26	P1009-S489	f82r	1	0	1	NONCARRIER_Q	G407-E3405	qokeedy	OK+EE+DY
OLD26	P1009-S490	f82r	3	0	3	NONCARRIER_Q	G407-E3406|G407-E3408|G407-E3410	qotaiin|qoteeol|qokaiin	OT+AIIN|OT+EE+OL|OK+AIIN
OLD26	P1009-S491	f82r	1	0	1	NONCARRIER_Q	G407-E3415	qokeedy	OK+EE+DY
OLD26	P1009-S493	f82r	1	0	1	NONCARRIER_Q	G407-E3419	qotedy	OT+E+DY
OLD26	P1009-S494	f82r	4	0	4	NONCARRIER_Q	G407-E3420|G407-E3421|G407-E3422|G407-E3425	qoty|qoty|qoteey|qoteey	OT+Y|OT+Y|OT+EE+Y|OT+EE+Y
OLD26	P1009-S495	f82r	1	0	1	NONCARRIER_Q	G407-E3427	qokeey	OK+EE+Y
OLD26	P1009-S496	f82r	1	0	1	NONCARRIER_Q	G407-E3429	qokeedy	OK+EE+DY
OLD26	P1009-S498	f82r	2	0	2	NONCARRIER_Q	G407-E3435|G407-E3437	qoty|qokain	OT+Y|OK+AIN
OLD26	P1009-S501	f83r	3	1	2	MIXED	G407-E3461|G407-E3464|G407-E3468	qopchedy|qokaiin|qoteedy	CARRIER_Q+O+P+CHD+Y|OK+AIIN|OT+EE+DY
OLD26	P1009-S503	f83r	1	0	1	NONCARRIER_Q	G407-E3474	qotal	OT+AL
OLD26	P1009-S505	f83r	3	0	3	NONCARRIER_Q	G407-E3480|G407-E3481|G407-E3483	qokaiin|qotal|qokshedy	OK+AIIN|OT+AL|OK+SH+E+DY
OLD26	P1009-S506	f83r	1	0	1	NONCARRIER_Q	G407-E3485	qokedy	OK+E+DY
OLD26	P1009-S508	f83r	3	1	2	MIXED	G407-E3490|G407-E3493|G407-E3495	qekaiin|qotaiin|qoty	CARRIER_Q+E+K+AIIN|OT+AIIN|OT+Y
OLD26	P1009-S509	f83r	2	0	2	NONCARRIER_Q	G407-E3498|G407-E3500	qokeey|qoteedy	OK+EE+Y|OT+EE+DY
OLD26	P1009-S511	f83r	1	0	1	NONCARRIER_Q	G407-E3504	qokal	OK+AL
OLD26	P1009-S512	f83r	2	0	2	NONCARRIER_Q	G407-E3506|G407-E3508	qokaiin|qokeedy	OK+AIIN|OK+EE+DY
OLD26	P1009-S514	f83r	5	1	4	MIXED	G407-E3510|G407-E3513|G407-E3514|G407-E3516|G407-E3518	qoky|qeeedy|qoky|qol|qokedy	OK+Y|CARRIER_Q+EEE+D_ADDR+Y|OK+Y|OL|OK+E+DY
OLD26	P1009-S515	f83r	1	0	1	NONCARRIER_Q	G407-E3519	qoteedy	OT+EE+DY
OLD26	P1009-S516	f83r	1	0	1	NONCARRIER_Q	G407-E3520	qoteedy	OT+EE+DY
OLD26	P1009-S518	f83r	1	0	1	NONCARRIER_Q	G407-E3524	qoky	OK+Y
OLD26	P1009-S519	f83r	1	0	1	NONCARRIER_Q	G407-E3529	qokedy	OK+E+DY
OLD26	P1009-S520	f83r	1	0	1	NONCARRIER_Q	G407-E3531	qokchdy	OK+CHD+DY
OLD26	P1009-S521	f83r	2	2	0	CARRIER_Q	G407-E3534|G407-E3535	qopshdy|qopy	CARRIER_Q+O+P+SH+D_ADDR+Y|CARRIER_Q+O+P+Y
OLD26	P1009-S522	f83r	2	0	2	NONCARRIER_Q	G407-E3551|G407-E3554	qokaiin|qokedy	OK+AIIN|OK+E+DY
OLD26	P1009-S525	f83r	2	1	1	MIXED	G407-E3559|G407-E3562	qockhol|qokeal	CARRIER_Q+O+CH+K+OL|OK+E+AL
OLD26	P1009-S526	f83r	1	0	1	NONCARRIER_Q	G407-E3566	qokedy	OK+E+DY
OLD26	P1009-S527	f83r	1	0	1	NONCARRIER_Q	G407-E3567	qokal	OK+AL
OLD26	P1009-S528	f83r	1	0	1	NONCARRIER_Q	G407-E3574	qokedy	OK+E+DY
OLD26	P1009-S529	f83r	1	1	0	CARRIER_Q	G407-E3575	qedy	CARRIER_Q+E+DY
OLD26	P1009-S531	f83r	2	0	2	NONCARRIER_Q	G407-E3578|G407-E3579	qokchedy|qokeedy	OK+CHD+Y|OK+EE+DY
OLD26	P1009-S533	f83r	1	0	1	NONCARRIER_Q	G407-E3581	qokshedy	OK+SH+E+DY
OLD26	P1009-S535	f83r	1	0	1	NONCARRIER_Q	G407-E3584	qokaiin	OK+AIIN
OLD26	P1009-S536	f83r	1	0	1	NONCARRIER_Q	G407-E3595	qotchedy	OT+CHD+DY
OLD26	P1009-S538	f83r	1	0	1	NONCARRIER_Q	G407-E3598	qokchdy	OK+CHD+DY
OLD26	P1009-S539	f83r	1	0	1	NONCARRIER_Q	G407-E3602	qokain	OK+AIN
OLD26	P1009-S541	f83r	1	0	1	NONCARRIER_Q	G407-E3617	qokedol	OK+E+D_ADDR+OL
OLD26	P1009-S542	f83r	1	1	0	CARRIER_Q	G407-E3626	qetal	CARRIER_Q+E+T+AL
OLD26	P1009-S544	f83r	1	0	1	NONCARRIER_Q	G407-E3632	qoteedy	OT+EE+DY
OLD26	P1009-S545	f83r	2	0	2	NONCARRIER_Q	G407-E3633|G407-E3634	qokeey|qokedy	OK+EE+Y|OK+E+DY
OLD26	P1009-S546	f83r	1	0	1	NONCARRIER_Q	G407-E3637	qokedy	OK+E+DY
OLD26	P1009-S547	f83r	2	0	2	NONCARRIER_Q	G407-E3638|G407-E3641	qoky|qokedy	OK+Y|OK+E+DY
OLD26	P1009-S550	f83r	2	0	2	NONCARRIER_Q	G407-E3646|G407-E3647	qokchedy|qokedy	OK+CHD+Y|OK+E+DY
OLD26	P1009-S552	f83r	1	0	1	NONCARRIER_Q	G407-E3652	qokeedy	OK+EE+DY
OLD26	P1009-S553	f83r	1	0	1	NONCARRIER_Q	G407-E3655	qotedaiin	OT+E+AIIN
OLD26	P1009-S555	f83r	1	0	1	NONCARRIER_Q	G407-E3660	qotedy	OT+E+DY
OLD26	P1009-S556	f83r	1	0	1	NONCARRIER_Q	G407-E3661	qokal	OK+AL
OLD26	P1009-S557	f83r	1	0	1	NONCARRIER_Q	G407-E3663	qokedy	OK+E+DY
OLD26	P1009-S559	f83r	1	0	1	NONCARRIER_Q	G407-E3674	qokeedy	OK+EE+DY
OLD26	P1009-S560	f83r	3	0	3	NONCARRIER_Q	G407-E3675|G407-E3676|G407-E3677	qolchey|qokeey|qokedy	OL+Y|OK+EE+Y|OK+E+DY
OLD26	P1009-S561	f83r	2	0	2	NONCARRIER_Q	G407-E3681|G407-E3682	qokeey|qoky	OK+EE+Y|OK+Y
OLD26	P1009-S562	f83r	1	0	1	NONCARRIER_Q	G407-E3685	qokylddy	OK+Y+L+D_ADDR+DY
OLD26	P1009-S563	f83r	1	0	1	NONCARRIER_Q	G407-E3688	qokeedy	OK+EE+DY
OLD26	P1009-S566	f83r	1	0	1	NONCARRIER_Q	G407-E3694	qokedy	OK+E+DY
OLD26	P1009-S569	f83r	1	1	0	CARRIER_Q	G407-E3699	qody	CARRIER_Q+O+DY
OLD26	P1009-S572	f83r	1	0	1	NONCARRIER_Q	G407-E3704	qokeedy	OK+EE+DY
OLD26	P1009-S573	f83r	2	0	2	NONCARRIER_Q	G407-E3705|G407-E3708	qoky|qotchedy	OK+Y|OT+CHD+DY
OLD26	P1009-S576	f83r	1	0	1	NONCARRIER_Q	G407-E3712	qokchedy	OK+CHD+Y
OLD26	P1009-S577	f83r	2	0	2	NONCARRIER_Q	G407-E3714|G407-E3719	qokey|qokey	OK+E+Y|OK+E+Y
OLD26	P1009-S578	f83r	1	0	1	NONCARRIER_Q	G407-E3724	qokchy	OK+Y
OLD26	P1009-S579	f83r	1	0	1	NONCARRIER_Q	G407-E3735	qoky	OK+Y
OLD26	P1009-S581	f83r	1	0	1	NONCARRIER_Q	G407-E3739	qokol	OK+OL
OLD26	P1009-S582	f83r	1	0	1	NONCARRIER_Q	G407-E3743	qockhey	O+CH+K+E+Y
OLD26	P1009-S583	f83r	1	0	1	NONCARRIER_Q	G407-E3745	qokain	OK+AIN
OLD26	P1009-S585	f83r	2	0	2	NONCARRIER_Q	G407-E3754|G407-E3765	qolkain|qotal	OL+K+AIN|OT+AL
OLD26	P1009-S587	f83r	1	0	1	NONCARRIER_Q	G407-E3770	qokchdy	OK+CHD+DY
OLD26	P1009-S589	f83r	2	0	2	NONCARRIER_Q	G407-E3781|G407-E3786	qekey|qotar	E+K+E+Y|OT+AR
OLD26	P1009-S590	f88r	5	1	4	MIXED	G407-E3798|G407-E3809|G407-E3822|G407-E3827|G407-E3838	qockhey|qokor|qokeody|qokeol|qoor	O+CH+K+E+Y|OK+OR|OK+E+O+D_ADDR+Y|OK+E+OL|CARRIER_Q+O+OR
OLD26	P1009-S592	f88r	5	3	2	MIXED	G407-E3853|G407-E3854|G407-E3855|G407-E3859|G407-E3871	qoekol|qoekol|qockhol|qokeey|qokeol	CARRIER_Q+O+E+K+OL|CARRIER_Q+O+E+K+OL|CARRIER_Q+O+CH+K+OL|OK+EE+Y|OK+E+OL
OLD26	P1009-S594	f88r	7	1	6	MIXED	G407-E3889|G407-E3891|G407-E3892|G407-E3910|G407-E3913|G407-E3921|G407-E3928	qokol|qokol|qokol|qokol|qokol|qokeor|qoekeor	OK+OL|OK+OL|OK+OL|OK+OL|OK+OL|OK+E+OR|CARRIER_Q+O+E+K+E+OR
OLD26	P1009-S595	f88v	5	1	4	MIXED	G407-E3940|G407-E3941|G407-E3944|G407-E3946|G407-E3947	qokeody|qokeo|qokeey|qokeom|qoaiin	OK+E+O+D_ADDR+Y|OK+E+O|OK+EE+Y|OK+E+O+AM_ADDR|CARRIER_Q+O+AIIN
