corpus	statement_id	target_event_id	target_surface	target_recipe	actual_q_role	other_q_event_count	predicted_q_role	prediction_correct	other_event_ids	other_surfaces	other_recipes	relation
OLD26	P1009-S109	G407-E1617	qokain	OK+AIN	NONCARRIER_Q	12	NONCARRIER_Q	YES	G407-E1591|G407-E1593|G407-E1596|G407-E1600|G407-E1606|G407-E1609|G407-E1626|G407-E1627|G407-E1629|G407-E1631|G407-E1633|G407-E1640	qol|qoky|qokain|qor|qokain|qckhsy|qokeey|qokal|qol|qokain|qolkary|qokeedy	OL|OK+Y|OK+AIN|OR|OK+AIN|CH+K+Y|OK+EE+Y|OK+AL|OL|OK+AIN|OL+K+AR+Y|OK+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S109	G407-E1626	qokeey	OK+EE+Y	NONCARRIER_Q	12	NONCARRIER_Q	YES	G407-E1591|G407-E1593|G407-E1596|G407-E1600|G407-E1606|G407-E1609|G407-E1617|G407-E1627|G407-E1629|G407-E1631|G407-E1633|G407-E1640	qol|qoky|qokain|qor|qokain|qckhsy|qokain|qokal|qol|qokain|qolkary|qokeedy	OL|OK+Y|OK+AIN|OR|OK+AIN|CH+K+Y|OK+AIN|OK+AL|OL|OK+AIN|OL+K+AR+Y|OK+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S109	G407-E1627	qokal	OK+AL	NONCARRIER_Q	12	NONCARRIER_Q	YES	G407-E1591|G407-E1593|G407-E1596|G407-E1600|G407-E1606|G407-E1609|G407-E1617|G407-E1626|G407-E1629|G407-E1631|G407-E1633|G407-E1640	qol|qoky|qokain|qor|qokain|qckhsy|qokain|qokeey|qol|qokain|qolkary|qokeedy	OL|OK+Y|OK+AIN|OR|OK+AIN|CH+K+Y|OK+AIN|OK+EE+Y|OL|OK+AIN|OL+K+AR+Y|OK+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S109	G407-E1629	qol	OL	NONCARRIER_Q	12	NONCARRIER_Q	YES	G407-E1591|G407-E1593|G407-E1596|G407-E1600|G407-E1606|G407-E1609|G407-E1617|G407-E1626|G407-E1627|G407-E1631|G407-E1633|G407-E1640	qol|qoky|qokain|qor|qokain|qckhsy|qokain|qokeey|qokal|qokain|qolkary|qokeedy	OL|OK+Y|OK+AIN|OR|OK+AIN|CH+K+Y|OK+AIN|OK+EE+Y|OK+AL|OK+AIN|OL+K+AR+Y|OK+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S109	G407-E1631	qokain	OK+AIN	NONCARRIER_Q	12	NONCARRIER_Q	YES	G407-E1591|G407-E1593|G407-E1596|G407-E1600|G407-E1606|G407-E1609|G407-E1617|G407-E1626|G407-E1627|G407-E1629|G407-E1633|G407-E1640	qol|qoky|qokain|qor|qokain|qckhsy|qokain|qokeey|qokal|qol|qolkary|qokeedy	OL|OK+Y|OK+AIN|OR|OK+AIN|CH+K+Y|OK+AIN|OK+EE+Y|OK+AL|OL|OL+K+AR+Y|OK+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S109	G407-E1633	qolkary	OL+K+AR+Y	NONCARRIER_Q	12	NONCARRIER_Q	YES	G407-E1591|G407-E1593|G407-E1596|G407-E1600|G407-E1606|G407-E1609|G407-E1617|G407-E1626|G407-E1627|G407-E1629|G407-E1631|G407-E1640	qol|qoky|qokain|qor|qokain|qckhsy|qokain|qokeey|qokal|qol|qokain|qokeedy	OL|OK+Y|OK+AIN|OR|OK+AIN|CH+K+Y|OK+AIN|OK+EE+Y|OK+AL|OL|OK+AIN|OK+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S109	G407-E1640	qokeedy	OK+EE+DY	NONCARRIER_Q	12	NONCARRIER_Q	YES	G407-E1591|G407-E1593|G407-E1596|G407-E1600|G407-E1606|G407-E1609|G407-E1617|G407-E1626|G407-E1627|G407-E1629|G407-E1631|G407-E1633	qol|qoky|qokain|qor|qokain|qckhsy|qokain|qokeey|qokal|qol|qokain|qolkary	OL|OK+Y|OK+AIN|OR|OK+AIN|CH+K+Y|OK+AIN|OK+EE+Y|OK+AL|OL|OK+AIN|OL+K+AR+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S112	G407-E1651	qoly	OL+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E1656	qoty	OT+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S112	G407-E1656	qoty	OT+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E1651	qoly	OL+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S116	G407-E1667	qokeey	OK+EE+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E1671	qol	OL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S116	G407-E1671	qol	OL	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E1667	qokeey	OK+EE+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S120	G407-E1687	qotan	OT+AN	NONCARRIER_Q	4	NONCARRIER_Q	YES	G407-E1688|G407-E1691|G407-E1692|G407-E1694	qo|qokey|qokain|qokal	O|OK+E+Y|OK+AIN|OK+AL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S120	G407-E1688	qo	O	NONCARRIER_Q	4	NONCARRIER_Q	YES	G407-E1687|G407-E1691|G407-E1692|G407-E1694	qotan|qokey|qokain|qokal	OT+AN|OK+E+Y|OK+AIN|OK+AL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S120	G407-E1691	qokey	OK+E+Y	NONCARRIER_Q	4	NONCARRIER_Q	YES	G407-E1687|G407-E1688|G407-E1692|G407-E1694	qotan|qo|qokain|qokal	OT+AN|O|OK+AIN|OK+AL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S120	G407-E1692	qokain	OK+AIN	NONCARRIER_Q	4	NONCARRIER_Q	YES	G407-E1687|G407-E1688|G407-E1691|G407-E1694	qotan|qo|qokey|qokal	OT+AN|O|OK+E+Y|OK+AL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S120	G407-E1694	qokal	OK+AL	NONCARRIER_Q	4	NONCARRIER_Q	YES	G407-E1687|G407-E1688|G407-E1691|G407-E1692	qotan|qo|qokey|qokain	OT+AN|O|OK+E+Y|OK+AIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S122	G407-E1703	qokey	OK+E+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E1705	qokar	OK+AR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S122	G407-E1705	qokar	OK+AR	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E1703	qokey	OK+E+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S123	G407-E1708	qoked	OK+E+D_ADDR	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E1709	qokedy	OK+E+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S123	G407-E1709	qokedy	OK+E+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E1708	qoked	OK+E+D_ADDR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S131	G407-E1724	qo	O	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E1727	qokain	OK+AIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S131	G407-E1727	qokain	OK+AIN	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E1724	qo	O	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S135	G407-E1741	qokain	OK+AIN	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E1743	qokain	OK+AIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S135	G407-E1743	qokain	OK+AIN	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E1741	qokain	OK+AIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S166	G407-E1792	qoteey	OT+EE+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E1793	qoteedy	OT+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S166	G407-E1793	qoteedy	OT+EE+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E1792	qoteey	OT+EE+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S179	G407-E1824	qokey	OK+E+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E1825	qokedy	OK+E+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S179	G407-E1825	qokedy	OK+E+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E1824	qokey	OK+E+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S183	G407-E1836	qolp	OL+P	NONCARRIER_Q	1	CARRIER_Q	NO	G407-E1840	qofshy	CARRIER_Q+O+P+SH+D_ADDR+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S183	G407-E1840	qofshy	CARRIER_Q+O+P+SH+D_ADDR+Y	CARRIER_Q	1	NONCARRIER_Q	NO	G407-E1836	qolp	OL+P	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S184	G407-E1846	qotddyar	OT+D_ADDR+D_ADDR+Y+AR	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E1851	qokeor	OK+E+OR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S184	G407-E1851	qokeor	OK+E+OR	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E1846	qotddyar	OT+D_ADDR+D_ADDR+Y+AR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S185	G407-E1853	qol	OL	NONCARRIER_Q	4	NONCARRIER_Q	YES	G407-E1856|G407-E1858|G407-E1859|G407-E1860	qokeey|qokeey|qokey|qokeed	OK+EE+Y|OK+EE+Y|OK+E+Y|OK+EE+D_ADDR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S185	G407-E1856	qokeey	OK+EE+Y	NONCARRIER_Q	4	NONCARRIER_Q	YES	G407-E1853|G407-E1858|G407-E1859|G407-E1860	qol|qokeey|qokey|qokeed	OL|OK+EE+Y|OK+E+Y|OK+EE+D_ADDR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S185	G407-E1858	qokeey	OK+EE+Y	NONCARRIER_Q	4	NONCARRIER_Q	YES	G407-E1853|G407-E1856|G407-E1859|G407-E1860	qol|qokeey|qokey|qokeed	OL|OK+EE+Y|OK+E+Y|OK+EE+D_ADDR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S185	G407-E1859	qokey	OK+E+Y	NONCARRIER_Q	4	NONCARRIER_Q	YES	G407-E1853|G407-E1856|G407-E1858|G407-E1860	qol|qokeey|qokeey|qokeed	OL|OK+EE+Y|OK+EE+Y|OK+EE+D_ADDR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S185	G407-E1860	qokeed	OK+EE+D_ADDR	NONCARRIER_Q	4	NONCARRIER_Q	YES	G407-E1853|G407-E1856|G407-E1858|G407-E1859	qol|qokeey|qokeey|qokey	OL|OK+EE+Y|OK+EE+Y|OK+E+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S190	G407-E1871	qokeey	OK+EE+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E1877	qokedy	OK+E+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S190	G407-E1877	qokedy	OK+E+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E1871	qokeey	OK+EE+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S193	G407-E1881	qokal	OK+AL	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E1884	qokeedy	OK+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S193	G407-E1884	qokeedy	OK+EE+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E1881	qokal	OK+AL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S194	G407-E1885	qopchedy	CARRIER_Q+O+P+CHD+Y	CARRIER_Q	1	NONCARRIER_Q	NO	G407-E1886	qokeeo	OK+EE+O	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S194	G407-E1886	qokeeo	OK+EE+O	NONCARRIER_Q	1	CARRIER_Q	NO	G407-E1885	qopchedy	CARRIER_Q+O+P+CHD+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S197	G407-E1896	qoaiin	CARRIER_Q+O+AIIN	CARRIER_Q	2	NONCARRIER_Q	NO	G407-E1899|G407-E1900	qoked|qokeey	OK+E+D_ADDR|OK+EE+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S205	G407-E1937	qool	CARRIER_Q+O+OL	CARRIER_Q	2	NONCARRIER_Q	NO	G407-E1938|G407-E1940	qctheed|qa	CH+T+E+Y|A_ADDR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S213	G407-E1974	qolair	OL+D_ADDR+AIR	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E1976|G407-E1979|G407-E1983	qotes|qokeey|qokeedy	OT+E+S|OK+EE+Y|OK+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S213	G407-E1976	qotes	OT+E+S	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E1974|G407-E1979|G407-E1983	qolair|qokeey|qokeedy	OL+D_ADDR+AIR|OK+EE+Y|OK+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S213	G407-E1979	qokeey	OK+EE+Y	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E1974|G407-E1976|G407-E1983	qolair|qotes|qokeedy	OL+D_ADDR+AIR|OT+E+S|OK+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S213	G407-E1983	qokeedy	OK+EE+DY	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E1974|G407-E1976|G407-E1979	qolair|qotes|qokeey	OL+D_ADDR+AIR|OT+E+S|OK+EE+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S214	G407-E1990	qeeey	CARRIER_Q+EEE+Y	CARRIER_Q	2	NONCARRIER_Q	NO	G407-E1984|G407-E1985	qotey|qotain	OT+E+Y|OT+AIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S218	G407-E2000	qolchey	OL+Y	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E2001|G407-E2002|G407-E2004	qokeey|qokeey|qokar	OK+EE+Y|OK+EE+Y|OK+AR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S218	G407-E2001	qokeey	OK+EE+Y	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E2000|G407-E2002|G407-E2004	qolchey|qokeey|qokar	OL+Y|OK+EE+Y|OK+AR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S218	G407-E2002	qokeey	OK+EE+Y	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E2000|G407-E2001|G407-E2004	qolchey|qokeey|qokar	OL+Y|OK+EE+Y|OK+AR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S218	G407-E2004	qokar	OK+AR	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E2000|G407-E2001|G407-E2002	qolchey|qokeey|qokeey	OL+Y|OK+EE+Y|OK+EE+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S225	G407-E2014	qokey	OK+E+Y	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2015|G407-E2016	qolchey|qotain	OL+Y|OT+AIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S225	G407-E2015	qolchey	OL+Y	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2014|G407-E2016	qokey|qotain	OK+E+Y|OT+AIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S225	G407-E2016	qotain	OT+AIN	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2014|G407-E2015	qokey|qolchey	OK+E+Y|OL+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S236	G407-E2050	qokaldy	OK+AL+Y	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E2057|G407-E2059|G407-E2061	qokey|qoloin|qokeey	OK+E+Y|OL+O+IIN|OK+EE+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S236	G407-E2057	qokey	OK+E+Y	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E2050|G407-E2059|G407-E2061	qokaldy|qoloin|qokeey	OK+AL+Y|OL+O+IIN|OK+EE+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S236	G407-E2059	qoloin	OL+O+IIN	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E2050|G407-E2057|G407-E2061	qokaldy|qokey|qokeey	OK+AL+Y|OK+E+Y|OK+EE+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S236	G407-E2061	qokeey	OK+EE+Y	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E2050|G407-E2057|G407-E2059	qokaldy|qokey|qoloin	OK+AL+Y|OK+E+Y|OL+O+IIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S238	G407-E2075	qokey	OK+E+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2076	qolchedy	OL+CHD+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S238	G407-E2076	qolchedy	OL+CHD+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2075	qokey	OK+E+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S239	G407-E2077	qolain	OL+AIN	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2080	qokaiin	OK+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S239	G407-E2080	qokaiin	OK+AIIN	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2077	qolain	OL+AIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S240	G407-E2093	qokaiin	OK+AIIN	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2095|G407-E2100	qokalchey|qokar	OK+AL+CH+E+Y|OK+AR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S240	G407-E2095	qokalchey	OK+AL+CH+E+Y	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2093|G407-E2100	qokaiin|qokar	OK+AIIN|OK+AR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S240	G407-E2100	qokar	OK+AR	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2093|G407-E2095	qokaiin|qokalchey	OK+AIIN|OK+AL+CH+E+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S243	G407-E2105	qokain	OK+AIN	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E2118|G407-E2119|G407-E2122	qo|qokey|qokain	O|OK+E+Y|OK+AIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S243	G407-E2118	qo	O	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E2105|G407-E2119|G407-E2122	qokain|qokey|qokain	OK+AIN|OK+E+Y|OK+AIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S243	G407-E2119	qokey	OK+E+Y	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E2105|G407-E2118|G407-E2122	qokain|qo|qokain	OK+AIN|O|OK+AIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S243	G407-E2122	qokain	OK+AIN	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E2105|G407-E2118|G407-E2119	qokain|qo|qokey	OK+AIN|O|OK+E+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S245	G407-E2133	qokaiin	OK+AIIN	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2140	qokedy	OK+E+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S245	G407-E2140	qokedy	OK+E+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2133	qokaiin	OK+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S248	G407-E2144	qopchey	O+P+E+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2145	qo	O	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S248	G407-E2145	qo	O	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2144	qopchey	O+P+E+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S253	G407-E2171	qokal	OK+AL	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2177|G407-E2180	qol|qokal	OL|OK+AL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S253	G407-E2177	qol	OL	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2171|G407-E2180	qokal|qokal	OK+AL|OK+AL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S253	G407-E2180	qokal	OK+AL	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2171|G407-E2177	qokal|qol	OK+AL|OL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S259	G407-E2204	qokas	OK+A_ADDR+S	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2206	qokeedy	OK+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S259	G407-E2206	qokeedy	OK+EE+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2204	qokas	OK+A_ADDR+S	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S261	G407-E2211	qolchey	OL+Y	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2213|G407-E2218	qokey|qokedar	OK+E+Y|OK+E+D_ADDR+AR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S261	G407-E2213	qokey	OK+E+Y	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2211|G407-E2218	qolchey|qokedar	OL+Y|OK+E+D_ADDR+AR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S261	G407-E2218	qokedar	OK+E+D_ADDR+AR	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2211|G407-E2213	qolchey|qokey	OL+Y|OK+E+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S265	G407-E2231	qokal	OK+AL	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2233|G407-E2236	qoky|qokchdyl	OK+Y|OK+CHD+DY+L	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S265	G407-E2233	qoky	OK+Y	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2231|G407-E2236	qokal|qokchdyl	OK+AL|OK+CHD+DY+L	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S265	G407-E2236	qokchdyl	OK+CHD+DY+L	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2231|G407-E2233	qokal|qoky	OK+AL|OK+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S267	G407-E2243	qolain	OL+AIN	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2244	qotal	OT+AL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S267	G407-E2244	qotal	OT+AL	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2243	qolain	OL+AIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S268	G407-E2251	qokey	OK+E+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2252	qokar	OK+AR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S268	G407-E2252	qokar	OK+AR	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2251	qokey	OK+E+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S272	G407-E2273	qo	O	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2277	qokaiin	OK+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S272	G407-E2277	qokaiin	OK+AIIN	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2273	qo	O	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S301	G407-E2395	qokol	OK+OL	NONCARRIER_Q	2	CARRIER_Q	NO	G407-E2397|G407-E2398	qopchedy|qopchedy	CARRIER_Q+O+P+CHD+Y|CARRIER_Q+O+P+CHD+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S302	G407-E2405	qotaiin	OT+AIIN	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2406	qotedy	OT+E+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S302	G407-E2406	qotedy	OT+E+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2405	qotaiin	OT+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S303	G407-E2407	qokol	OK+OL	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2409|G407-E2412	qokain|qoteedy	OK+AIN|OT+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S303	G407-E2409	qokain	OK+AIN	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2407|G407-E2412	qokol|qoteedy	OK+OL|OT+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S303	G407-E2412	qoteedy	OT+EE+DY	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2407|G407-E2409	qokol|qokain	OK+OL|OK+AIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S315	G407-E2437	qolal	OL+AL	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2442	qoteedy	OT+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S315	G407-E2442	qoteedy	OT+EE+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2437	qolal	OL+AL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
