date	experiment	status	live_scope	forbidden_inference	primary_report
2026-08-08	post_S103_ordered_multiroot_novelty_audit	PASS_CONDITIONAL_NEW_PANEL_ONLY	exact complete ordered parsed-root tuples confined to one visible written word have never received a relation-conditioned manuscript score, although adjacent-root and unrun S100 primitives are not generally novel	only one test on an entirely new text-unexposed human relation panel is admissible; never rescue S99 S102 S103 or the archived 35 pairs with this mechanism	results/post_s103_ordered_multiroot_mechanism_novelty_audit.md
2026-08-08	future_ordered_multiroot_prescore_specification	PASS_NEW_SCORER_REQUIRED	a target-blind independent specification freezes exact complete ordered multi-root words plus parser planted null permutation alternate-reading concentration deletion sealing and reconstruction controls	do not run dormant S100 because its code contradicts its design and lacks the required controls; a future panel result cannot by itself name a component plant language or plaintext	results/future_exact_ordered_multiroot_prescore_control_spec.md
2026-08-08	public_multirater_plant_panel_recovery	PASS_33_RATED_ROWS_AND_TWO_NEW_TEXTUAL_RELATIONS	the exact 2025 ODS and live workbook recover 32 static plus one current qualifying human-rated relations with exact coordinates and six-rater provenance; thread 4266 adds strict-prior-disjoint f32v-f57r and f37v-f55r relations	do not infer label ownership from drawing proximity or score text yet; freeze coordinate aliases prior exposure endpoint roles coverage and one primary statistic first	results/human_internal_plant_panel_source_recovery_report.md
2026-08-08	public_multirater_full_source_materialization	PASS_164_EXACT_HUMAN_COMPARISONS	the complete live rating sheet is frozen as 164 source rows with all A-Q cells preserved, independent H-M rater counts and recalculated means; two XLSX exports agree cell-for-cell despite container serialization differences	ratings are human comparison judgments rather than botanical truth label ownership text-image linkage a Voynich lexeme or translation; audit exposure and roles before any text statistic	results/internal_plant_match_full164_source_schema.md
2026-08-08	full164_human_rating_reliability	PASS_138_INDEPENDENTLY_RATED_ROWS	all 15 pairwise rank correlations are positive from .501 to .791 and the 108 complete rows have alpha .915778; proposer exclusion leaves at least two independent ratings on 138 rows and lowers MK rows by .175309 point on average	use the proposer-excluded mean as primary and drop 25 WD-only rows; retain repeated-page object originator and folio dependence and do not call ratings botanical truth ownership or translation	results/full164_human_rating_reliability_audit.md
2026-08-08	recovered_plant_relation_exposure_audit	STOP_ONLY_TWO_STRICT_UNTOUCHED_RELATIONS	among 33 retained rated rows 17 exact relations were text-scored one S102 pair is retired five were excluded before corrected scoring and ten are exact-new; only f43r-f101v[2,5] and f52v-f101r[1,1] are also endpoint and physical-folio untouched	do not manufacture a five-pair untouched assignment panel; f95r1-f55r is exact and endpoint untouched but shares the f95 physical base with S102 and is sensitivity-only	results/recovered_human_plant_relation_exposure_audit.md
2026-08-08	multirater_pharma_label_ownership	STOP_ZERO_EXPLICIT_SINGULAR_OWNERS	all 164 workbook coordinates were audited against the human relation layer and current-locus crosswalk; 70 have no exact mention 65 one and 29 multiple but zero have an unhedged singular label-to-drawing ownership assertion	do not score an object-label-to-Herbal panel or infer ownership from proximity row order equal counts plural summaries or page aliases; only an explicitly page-level unordered-label-bag question remains possible	results/multirater_pharma_label_ownership_audit_report.md
2026-08-08	active_registry_capacity_for_full164_route	PASS_COMPACT_CEILING_MAINTENANCE	the compact material-ledger ceiling rises from 472 to 500 for source triage page-bag feasibility preregistration controls one score and reconstruction of the graded 164-row route	bookkeeping changes no relation rating label ownership text feature structural tag English meaning plaintext or translation	tests/verify_reset.py
2026-08-08	public_Herbal_internal_relation_recovery	PASS_17_RESOLVED_TEXT_ONLY_RELATIONS	a complete text-only crawl of the 627-thread public Imagery index recovers 17 exact Herbal-Herbal pairs plus one supplemental taxonomic pair and preserves eight unresolved records without guessing; f39v-f95r2 is the strongest new whole-plant relation and is distinct from S102 f39r-f95r2	human resemblance and component statements are external test labels rather than botanical truth; stratify relation scope and strength and do not use hidden images OCR neural vision or unresolved endpoints	results/voynich_ninja_herbal_internal_relation_recovery_report.md
2026-08-08	full164_unowned_pagebag_design_audit	STOP_AS_STATED_REPEATED_A_FALLBACK_ONLY	proposer-excluded reliability leaves 102 distinct H-prose to pharmaceutical-label page pairs on 15 pages but only six physical B folios; coordinate loss requires page-pair exposure removal and makes unrestricted within-B rating shuffles nonexchangeable; repeated-A matched contrasts are the only defensible no-ownership fallback	even a future pass would be ecological page-bag covariation rather than item ownership plant name label meaning lexeme or translation; require full page-pair exposure audit and root-hidden capacity before scoring	results/full164_unowned_pagebag_fallback_audit.md
2026-08-08	full164_pagepair_exposure_and_repeated_A_capacity	STOP_NO_OWNERSHIP_PANEL_BELOW_FROZEN_CAPACITY	the independently reproduced all-164 audit leaves 54 page-pair-clean eligible relations but only nine repeated-A blocks and eight common-rater blocks, below the prerequired ten blocks, after the full valid excluded feasibility flawed and forbidden page-pair exposure union	open no tuple identity or score and do not weaken the block gate use unrestricted within-B shuffles or infer object-label ownership from the 57 exact-relation-eligible rows	results/full164_exact_relation_exposure_audit.md
2026-08-08	recovered_component_relation_panel_independent_audit	PASS_OMNIBUS_ONLY_STOP_COMPONENT_GLOSSES	an independent target-blind audit admits one 16-page seven-family 11-edge exact-relation coherence test with ordered multi-root words after donor and power gates; it rejects a direct ROOT LEAF FLOWER scan because there are no explicit negatives or authorial component-text links and prior valid trait-marker tests already failed	a pass can establish only anonymous text coherence across new exact human relations; endpoint exposure prevents independent lexical confirmation and no component plant-name English lexeme or translation may be assigned	results/recovered_component_relation_panel_independent_audit.md
2026-08-08	S104_source_inventory_NONE_normalization_stop	CORRECTED_BEFORE_ARTIFACT_OR_TEXT_ACCESS	the first source-only inventory build stopped before writing output because two literal NONE prior-inventory fields were concatenated as NONE;NONE and rejected by the zero-prior-outcome assertion; normalization now drops empty and literal NONE values	no transcription string root tuple overlap score or image was opened and the fixed 16 pages seven families 11 edges sources metadata and gates remain unchanged	component_relation_family/build_s104_source_inventory.py
2026-08-08	S104_source_inventory_relation_inventory_scope_stop	CORRECTED_BEFORE_ARTIFACT_OR_TEXT_ACCESS	the second source-only build stopped because R012's presence in the independent live human workbook was mislabeled as a prior valid text outcome; the builder now records human-inventory overlap separately and takes the independent archive audit's zero-valid-exact-score conclusion as the outcome field	no transcription string root tuple overlap score or image was opened and no panel source page family edge or inferential gate changed	component_relation_family/build_s104_source_inventory.py
2026-08-08	S104_component_relation_source_inventory	PASS_SOURCE_FROZEN_16_PAGE_7_FAMILY_PANEL	the fixed primary has 16 distinct all-reading Herbal prose pages in nine H-A-hand1 three H-B-hand2 and four H-B-hand5 cells; seven independent human source families contribute 11 exact-new edges with triads retained as one downstream family weight	endpoint reuse makes this a blind mechanism follow-up rather than an independent lexical holdout; no root tuple overlap component gloss plant name English meaning or translation follows	results/s104_component_relation_family_inventory_report.md
2026-08-08	S104_ordered_tuple_donor_coverage	STOP_UNSCORED_28_OF_48_ROWS_FAIL	the frozen root-hidden gate finds at least 13 eligible multi-root words per endpoint-reading but exact role-shell root-count entry carrier and stratum donor coverage falls below 70 percent on 28 of 48 rows with a minimum .142857; hand5 and several hand2 pages are especially sparse	open no tuple identity overlap similarity or component candidate and do not weaken keys thresholds pool hands delete families or change representation on this panel; the human relations remain semantically untested	results/s104_root_hidden_coverage_report.md
2026-08-08	PP001_planted_crossproduct_control_stop	CORRECTED_PREMANUSCRIPT_NO_OUTPUT	the first local-window feasibility invocation stopped in its synthetic-only fixture because two x-occurrences crossed with two y-occurrences to form four valid events rather than the asserted two; the assertion now checks the full Cartesian event count and unchanged substitution identity	no manuscript interlinear was loaded and no root tuple event page pair score or output was opened; window unit gates and planned all-reading audit remain unchanged	parallel_passages/audit_pp001_local_window_substitution_coverage.py
2026-08-08	PP001_local_window_substitution_capacity	PASS_51_ANONYMOUS_HELD_TRANSFERS	strict three-word within-line windows yield 674 all-reading-stable exact root-word substitution types; 67 recur across at least two disjoint odd-folio pairs and 51 also recur on even folios with 120 held disjoint-pair units and maximum support seven odd plus seven even	capacity is not frequency-corrected and supplies no synonym antonym paradigm word identity meaning or translation; freeze a role root-frequency and page-preserving null before opening candidates	results/pp001_local_window_substitution_coverage_report.md
2026-08-08	PP001_cross_page_window_novelty_audit	PASS_CONDITIONALLY_NOVEL_PAIRWISE_CONTROL_REQUIRED	the exact centered three-visible-word complete-root substitution event is distinct from archived adjacent-line whole-line suffix template transition distributional and L-serial routes and meets the closed-family reopening condition in anonymous capacity	a simple role-cell middle-word shuffle is invalid because known pairwise adjacency can manufacture the event; require two contexts and disjoint pairs in discovery and held plus pairwise-aware null power selection and deletion gates before identities or claims	results/cross_page_three_word_substitution_novelty_audit.md
2026-08-08	PP001_centered_variable_scope_correction	CORRECTED_PRESCORE_ANONYMOUS_CAPACITY_ONLY	the preliminary local-window builders incorrectly allowed the differing word at positions left middle or right although the independently audited invariant fixes LEFT-VARIABLE-RIGHT with VARIABLE centered; both builders are narrowed to index one before any identity or frequency-corrected score	the earlier 674-type 67-discovery 51-loose-held and 29-strict-held counts are superseded and cannot support feasibility or inference; no root tuple word locus page-pair or candidate identity was exposed	parallel_passages/audit_pp001_local_window_substitution_coverage.py
2026-08-08	PP001_centered_strict_support_capacity	PASS_14_DISCOVERY_4_HELD_ANONYMOUS_CANDIDATES	the corrected centered-only window has 267 all-reading-stable substitution types; 14 have two disjoint odd physical-folio pairs plus two anchor contexts and four independently have the same minimum held-even support, with one already three-pair three-context deletion-ready on both sides	capacity is aggregate and not pairwise-frequency-corrected; no candidate identity synonym antonym paradigm meaning or translation may open before a bigram-margin-preserving null and full planted controls	results/pp001_strict_support_report.md
2026-08-08	active_registry_capacity_PP001	PASS_COMPACT_CEILING_MAINTENANCE	the active-hypothesis ceiling rises from 40 to 44 so the centered cross-page substitution hypothesis and its control result and reconstruction lifecycle remain in the compact registry while the material ledger stays below 500	bookkeeping changes no transcription event candidate root statistic structural function meaning plaintext or translation	tests/verify_reset.py
2026-08-08	PP001_centered_substitution_preregistration	REGISTERED_UNSCORED_PAIRWISE_MARGIN_NULL	the fixed 14 anonymous odd candidates will be tested once on even folios by count of strict two-pair two-context transfers under 65536 aligned right-context permutations that preserve every LEFT-CENTER occurrence and each CENTER-RIGHT bigram multiset inside exact joint grammar cells	no candidate identity may open before coverage planted pairwise-only negative hash no-overwrite and independent controls pass; even a validated pass establishes only anonymous formal alternatives not synonym antonym meaning or translation	hypotheses/PP001_CROSS_PAGE_CENTERED_SUBSTITUTION_PREREGISTRATION.md
2026-08-08	PP001_pairwise_null_movable_coverage	STOP_UNSCORED_ONLY_5_POINT_6_PERCENT_MOVABLE	the frozen exact joint cells leave 137 movable held groups but only 269 of 4797 relevant candidate-member occurrences movable or .056077 against the preregistered .70 gate; all four raw held candidates have movable members but the null cannot randomize most evidential opportunities	open no candidate root context locus page-pair null rank or semantic claim and do not weaken grammar cells or pairwise margins to rescue PP001; pursue a genuinely different text-internal invariant	results/pp001_pairwise_null_coverage_report.md
2026-08-08	PP001_independent_prescore_audit_and_threshold_correction	FINAL_UNSCORED_STOP_WITH_DOCUMENTATION_CORRECTION	independent audit confirms only 269 of 4797 relevant occurrences movable and corrects the prior ledger wording because .70 was added by later coverage code rather than numerically preregistered; it also identifies page-vocabulary nonexchangeability ordinal-index span uncertainty prefreeze exposure of raw T candidate-hub risk and incomplete deletion formulas	supersede only the claim that .70 was preregistered; the qualitative insufficient-support stop remains and no null rank root candidate context page pair meaning or translation may open	results/pp001_independent_prescore_audit.md
2026-08-08	post_PP001_morphosyntactic_invariant_novelty_audit	PASS_ONE_STRONG_TWO_CONDITIONAL_DESIGNS	a root-hidden archive audit ranks cross-operation same-base external-context transfer first and identifies joined-versus-detached role transfer plus residual line-level realization coherence as conditional backups; none repeats exact centered windows pooled substitution construction slots primitive completion or factorial squares	run an exact anonymous capacity and exchangeability audit before any base context retrieval score or identity; a future pass licenses only stem-like persistence or constructional realization rather than meaning language plaintext or translation	results/post_pp001_morphosyntactic_invariant_novelty_audit.md
2026-08-08	post_PP001_source_free_system_invariant_audit	PASS_CR001_ROOT_FREE_CROSS_RECORD_DESIGN	a separate archive audit identifies a distributed 16-channel skew-symmetric adjacent-minus-skip line-state operator as genuinely distinct and metadata-only capacity gives 258 complete paragraphs 90 physical folios and 1632 middle-line adjacent pairs	audit formula identifiability nuisance removal planted power and independent reconstruction before scoring; cross-operation same-base transfer remains backup because of higher word-local overlap and sparse-cell risk	results/post_pp001_source_free_system_invariant_audit.md
2026-08-08	CR001_metadata_only_coverage	PASS_258_PARAGRAPH_90_FOLIO_PANEL	the reproducible all-reading panel contains 1632 interior adjacent and 1374 one-line-skip pairs; odd/even sides have 43/47 folios and 745/887 adjacent pairs, pair retention is 100 percent in every reading, all 90 folios have both pair types, and maximum folio weight is .043505	proceed only to root-free nuisance residualization and synthetic controls; no line-state vector skew operator direction effect root word meaning plaintext or translation has been computed	results/cr001_metadata_coverage_report.md
2026-08-08	CR001_independent_prescore_design_audit	REVISE_BEFORE_CODE_ROUTE_REMAINS_ADMISSIBLE	fixed-score folio sign flips are not the randomization distribution because each folio trains the opposite-parity operator; valid inference must recompute both operators from signed equal-folio skew sufficient statistics and the .05 plant needs an explicit attainable denominator	freeze ZCA nuisance formulas norm guards refitted shared-sign null sharp time-reversal assumption and prewhitening family deletions before any target operator; no manuscript channel vector or effect was computed	results/cr001_independent_prescore_design_audit.md
2026-08-08	cross_operation_stem_context_capacity_spec	PASS_FOUR_PROVISIONAL_ROOT_HIDDEN_OPERATION_PAIRS	an exact single-canonical-unit unstacked operation definition retains about 42 to 43 percent of prose words and four operation pairs have at least ten anonymously replicated bases in every reading before nuisance-donor removal; multi-unit targets and REL_I are excluded	treat as CR001 backup and run the frozen occurrence-level donor backoff before any context similarity or identity; a future pass licenses only anonymous stem-like persistence across morphology	results/cross_operation_stem_context_capacity_spec.md
2026-08-08	active_registry_capacity_CR001	PASS_COMPACT_CEILING_MAINTENANCE	the compact material-ledger ceiling rises from 500 to 520 for CR001 correction nuisance controls preregistration one target and reconstruction while the active-hypothesis ceiling remains 44	bookkeeping changes no line-state channel operator effect structural function meaning plaintext or translation	tests/verify_reset.py
2026-08-08	CR001_corrected_preregistration	REGISTERED_UNSCORED_REFITTED_TIME_REVERSAL_NULL	the corrected root-free protocol freezes 16 IL019 channels training-only equal-folio ZCA skew folio sufficient statistics two refitted cross-fit operators per shared sign draw and an explicit synthetic rotation plant under source and panel hashes	build nuisance and synthetic controls plus independent nonimporting validation before any observed B_f operator direction or target effect; even a pass licenses only a chained record architecture	hypotheses/CR001_CROSS_RECORD_SKEW_OPERATOR_PREREGISTRATION.md
2026-08-08	CR001_nuisance_and_ZCA_controls	PROVISIONAL_UNSCORED_PRESCORE_SUPPORT_STOP_AWAITING_RECONSTRUCTION	the frozen 16-channel gate has minimum nonzero numerator support nine folios and minimum opportunity fraction .106481 against 20 and .80; maximum nuisance imbalance .107231 and held ordinal correlation .103427 also exceed .10 while ordinal R2 and all ZCA rank floor and condition gates pass	do not tune support imbalance correlation channels or thresholds and do not construct observed B_f operator direction or effect; pending independent reconstruction this stops only the exact CR001 implementation rather than the general cross-record question	results/cr001_nuisance_controls_report.md
2026-08-08	COS001_cross_operation_nuisance_donor_coverage	PROVISIONAL_UNSCORED_FOUR_PAIR_FAMILY_STOP_AWAITING_RECONSTRUCTION	the frozen donor backoff retains 88.0 to90.2 percent of clean targets and BARE-BOUND_E plus BARE-FREE_L pass every reading, but BARE-FREE_R retains only 8/8/9 bases and FREE_L-FREE_R 7/7/8 against the binding ten-base all-four-pair family gate	do not drop the two failed pairs relax donor or replication thresholds pool readings expose bases or calculate any context similarity; pending reconstruction this is a capacity stop rather than evidence against stem-like persistence	results/cos001_nuisance_donor_coverage_report.md
2026-08-08	CR001_independent_prescore_stop_validation	PASS_FINAL_181440_SCALAR_RECONSTRUCTION	a nonimporting validator exactly matches all 181440 channel scalars and reproduces all 48 fold diagnostics within 3.33e-16 including the four support opportunity nuisance and ordinal-correlation failures; file audit confirms no observed B_f operator effect score or target artifact	the exact CR001 representation and thresholds are closed without target scoring; this says nothing about record-chain direction words meaning plaintext or translation	results/cr001_nuisance_controls_independent_validation_report.md
2026-08-08	COS001_independent_donor_coverage_validation	PASS_FINAL_96_MARGIN_RECONSTRUCTION_STOP	a nonimporting validator matches all transcription totals four-level donor allocations pair counts and all 96 operation/parity occurrence and folio margins; two pairs pass but BARE-FREE_R and FREE_L-FREE_R independently fail the frozen ten-base all-reading gate	close the frozen four-pair COS001 family without identities or context-transfer scores; do not delete pairs relax donor rules pool readings or infer against stem-like persistence meaning plaintext or translation	results/cos001_nuisance_donor_coverage_independent_validation_report.md
2026-08-08	JD001_joined_detached_role_transfer_capacity	STOP_SCORE_BLIND_BASE_AND_EXCHANGEABILITY_CAPACITY	the corrected CORE_ISOLATED joined/detached inventory leaves only 8 to18 distinct anonymous bases per role against the frozen 20 in every panel; preserving both page-role and base-role margins requires alternating cycles and optimistic mobility ceilings already fall below .70 in required panels	do not weaken the base or mobility gates restore overlaps add FREE_A pool readings or compute context classifier identities or scores; this is not evidence against the confirmed joined/detached paradigm or for any linguistic role meaning or translation	results/jd001_joined_detached_transfer_capacity_audit.md
2026-08-08	joined_detached_line_coherence_rank3_capacity	STOP_SCORE_BLIND_LINE_CAPACITY_AND_NULL_DEFECT	generous multi-event-line upper bounds are ZL 78/97 and IT 62/64 odd/even against 100 in every reading/parity and IT-even has only 29 candidate pages; fitted binary residuals with different propensities and exact bases are not exchangeable under the proposed shuffle	do not lower line/page gates use RF to replace failed readings or compute a realization-coherence statistic; the stop says nothing about whether a latent line-level joined/detached mode exists and supplies no meaning plaintext or translation	results/rank3_join_detached_realization_coherence_prescore_audit.md
2026-08-08	independent_semantic_anchor_route_audit	STOP_ZERO_CURRENT_REPLICATED_OWNED_READABLE_CONTRASTS	a source-only audit finds zero existing human annotation families with explicit one-to-one author-visible ownership observed readable values replication on three physical folios unique all-reading mapping and two untouched folios; the strongest color and star-count panels each occupy one folio	do not score manuscript patterns convert proximity or row order to ownership treat missing tags as negatives or promote modern descriptions to glosses; new provenance-clean replicated owned contrast evidence is required for semantic grounding	results/semantic_anchor_route_independent_audit.md
2026-08-08	post_rank123_rootfree_invariant_shortlist	PASS_LB001_EXPOSED_HARD_ROLE_ORDER_DESIGN	a design-only audit selects non-adjacent order of exposed D/E selector-side and q-side roles after the five confirmed hard adjacencies are frozen into maximal blocks; aggregate provisional capacity is 1260/1268/1339 ZL/IT/RF lines across 43 to45 folios per parity	run a score-blind exact capacity and balanced-subset audit before controls or target scoring; any future pass means only residual line-global ordering and cannot revive rejected q/D balance stack resource link semantics plaintext or translation	results/post_rank123_rootfree_invariant_shortlist_audit.md
2026-08-08	explicit_array_graphical_family_bridge_capacity	STOP_FAMILY_NOT_IDENTIFIABLE_AFTER_METADATA_AND_QUIRE	on 114 non-bath array records section hand and topology absorb two of three family degrees of freedom; the only remaining Herbal-row versus pharma-row contrast has shared skeleton capacity on five folios but is perfectly aliased to quire S versus O	do not run a family classifier or call quire/block register prediction graphical semantics; new arrays must distribute the same families across shared independent quires and no root word meaning plaintext or translation follows	results/pp001_explicit_array_family_bridge_capacity_audit.md
2026-08-08	live_web_replicated_owned_contrast_search	STOP_NO_ADMISSIBLE_NEW_PUBLIC_SOURCE_NO_INGEST	a targeted human-source search finds one meaningful un-ingested 74-row zodiac attribute near-miss on only f70 and f72 whose label ownership is inferred from spacing or clockwise order; other sources are aggregate-only duplicate already tested inaccessible speculative or lack text-to-referent ownership	do not ingest the near-miss relax ownership or folio replication treat aggregate counts as individual mappings or use OCR/vision/proposed translations; no manuscript feature score meaning plaintext or translation is authorized	results/live_web_replicated_owned_contrast_source_audit.md
2026-08-08	LB001_independent_position_null_design_audit	REVISE_ORIGINAL_DESIGN_BEFORE_CAPACITY_OR_SCORE	the unrestricted block null erases known horizontal role position; a coherent corrected design protects all six primary positive D/E-to-q edges in maximal blocks freezes role-blind word-mass thirds and endpoints requires one intervening block and uses joint line-conditional randomization	the original 1260/1268/1339 counts and thresholds are void; rebuild aggregate mobility balanced-subset and target/reverse variance without target scores and never infer balance stack resource syntax labels meaning plaintext or translation	results/lb001_independent_position_null_design_audit.md
2026-08-08	LB001_corrected_zone_conditioned_capacity	PROVISIONAL_170_169_209_LINES_SYNTHETIC_POWER_REQUIRED	the six-edge role-blind word-mass-third fixed-endpoint null retains 170/169/209 ZL/IT/RF lines with nonzero forward and label-exchanged variance and 122 common lines on 35 folios; balanced O=C retains only 68/65/83 lines with ZL on 32 folios	the old 200-line floor belonged to the invalid unrestricted design and is not silently lowered; predeclare synthetic power for the observed capacity and stop if the balanced control cannot work; no order expectation residual effect identity meaning plaintext or translation is open	exposed_hard_role_order/LB001_CAPACITY_REPORT.md
2026-08-08	LB001_capacity_independent_validation	PASS_EXACT_170_169_209_RECONSTRUCTION_TARGET_UNSCORED	a nonimporting reconstruction exactly matches eligible and balanced panels all six protected edges zone ties endpoints multiset arrangements forward/reverse gap-two variance the 122-line common panel and every guarded input hash	capacity validation supplies no power result observed order null expectation residual effect significance syntax label meaning plaintext or translation; the frozen synthetic controls remain mandatory before any target access	results/lb001_capacity_independent_validation_report.md
2026-08-08	LB001_synthetic_spec_independent_audit	AMEND_BEFORE_SYNTHETIC_RUN_TARGET_UNTOUCHED	the threshold-local mixture is target-blind and linear in expectation but the frozen draft omits exact folio and leave-one-out baselines keyed RNG calibration uncertainty independent-reference error control and mirrored polarity; its one-folio amplitude gate is geometrically guaranteed and its pairwise-only negative duplicates the null	replace and independently re-audit the instrument before execution; no synthetic control or manuscript order score residual significance label meaning plaintext or translation was opened	results/lb001_synthetic_control_spec_independent_audit.md
2026-08-08	LB001_calibration_runner_independent_prescore_audit	HOLD_THREE_PROVENANCE_DEFECTS_BEFORE_EXECUTION	the calibration algebra canonicalized-order blinding keyed randomization mirrored direction and equal-amplitude concentration pass static trace but the runner imports before its hash guard omits live geometry-source and canonical-digest guards and silently overwrites its result	amend and re-audit before calibration; no synthetic calibration material trial manuscript target order effect identity meaning plaintext or translation was opened	results/lb001_calibration_runner_independent_prescore_audit.md
2026-08-08	LB001_backup_exact_label_hard_edge_capacity	STOP_ZERO_PAIRED_ENDPOINT_CAPACITY_CORRECTED	a whole-token correction removes invalid intraword che plus VALUE scoring; among 73 frozen single-word label-control pairs stable all-reading hard-edge endpoints occur for five target events from one type and 146 control events from 13 types but zero pairs expose both arms	do not rescue with che plus VALUE substrings roots stems joined windows generic q unmatched controls or lower gates; no selector-dependent direction identity label role meaning plaintext or translation was scored	results/lb001_backup_exact_label_payload_role_route.md
2026-08-08	LB001_synthetic_calibration	PROVISIONAL_STOP_PRIMARY_FORWARD_CI_MISSES_BY_0_POINT_000274	a repaired independently admitted calibration-only runner passes three of four panels but primary-forward validation mean .0579086 has CI [.0547257,.0610914] against the frozen [.055,.065] gate; the artifact contains zero material false-positive or target trials	do not rerun add draws change seeds tune rho or relax the bound; pending independent reconstruction LB001 stops without observed order residual effect significance identity meaning plaintext or translation	exposed_hard_role_order/LB001_SYNTHETIC_CALIBRATION.json
2026-08-08	LB001_calibration_stop_independent_validation	PASS_EXACT_RECONSTRUCTION_FINAL_STOP	a nonimporting validator independently rebuilds 170 primary and 68 balanced geometries keyed draws best-of-16 mixtures all 24 calibration scalars four pass booleans and concentration counts exactly; primary-forward CI still crosses below .055 and no target artifact exists	finalize LB001 without material false-positive or manuscript target scoring; do not rerun retune or infer distant order syntax labels meaning plaintext or translation	results/lb001_calibration_stop_independent_validation_report.md
2026-08-08	post_LB001_star_entry_nonadjacent_order_capacity	STOP_SCORE_BLIND_SPARSE_HUB_DOMINATED_PANEL	the only novel star formulation is nonadjacent root-pair orientation after scalar-position and adjacency protection but all-reading 3/3 discovery-held support leaves 10 pairs 44 held events 28 held entries and a 60 percent root hub; raw scalar field position refits the exposed first-body-last coordinate	do not lower to 2/2 select pairs pool readings remove gradient or adjacency controls or rename scalar position as meaning; no root pair direction field recipe role plaintext or translation was scored	results/post_lb001_star_entry_nonadjacent_order_route_audit.md
2026-08-08	active_registry_capacity_post_LB001	PASS_COMPACT_CEILING_MAINTENANCE	the compact material-ledger ceiling rises from 520 to 540 for post-LB001 route audits controls targets and reconstruction while the active-hypothesis ceiling remains 44	bookkeeping changes no input evidence threshold result structural role meaning plaintext or translation	tests/verify_reset.py
2026-08-08	post_LB001_independent_next_route_recommendation	STOP_NO_CURRENT_LOCAL_LEXICAL_ROUTE	independent comparison finds the star-field route underpowered every existing human relation lacking replicated explicitly owned readable contrast and a new generator useful only for structural exclusion; lexical progress requires new provenance-clean authorial contrast evidence	do not launch another current-data semantic score weaken consumed panels or confuse generator falsification with English labels meaning plaintext or translation	results/post_lb001_independent_next_route_recommendation.md
2026-08-08	f67r_f68r_historical_homologue_search	STOP_NO_EXACT_LABELLED_SLOT_HOMOLOGUE_FOUND	a bounded source search finds no thirteenth-to-fifteenth-century diagram with readable labels and one-to-one correspondence to f67r1 f67r2 f68r1 f68r2 or f68r3; Liber Nemroth and Basel UB F.III.8 remain topology-mismatched near-misses	do not transfer Moon Pleiades zodiac planet or other historical labels from conceptual resemblance; this bounded no-find does not prove no homologue exists	results/f67r_f68r_historical_homologue_search.md
2026-08-08	f57v_manual_glyph_substitution_prose_capacity	STOP_ZERO_DISCOVERY_HELD_MATCHED_CONTEXT_TYPES	the authorially aligned fourfold f57v sequence preserves a cross-reading two-versus-two f/p slot partition and 22 all-reading prose word-pair types but zero matched formal types occur in both odd discovery and even held folios; the apparent ZL i/c slot is transcription-unstable and has zero prose types	preserve f/p only as a diagram-internal binary slot relation; do not use ZL alone weaken to substrings pool readings select the lone even context or infer allography sound code opposition meaning plaintext or translation	results/f57v_manual_glyph_substitution_prose_capacity_audit.md
2026-08-08	f57v_period_and_alternate_reading_correction	KEEP_F_P_EXCLUDE_I_C_READING_SENSITIVE	the human source explicitly marks four 17-item periods while normalized 14-symbol views omit or reduce special signs; position nine is f/f/p/p across readings but position16 is I/c/c/c in ZL/RF and c/c/c/c in IT	do not infer slot count from normalized chunks pool alternate readings or promote i/c; this correction changes no prose capacity stop and assigns no alphabet sound code opposition meaning plaintext or translation	results/f57v_manual_glyph_substitution_prose_capacity_audit.md
2026-08-08	explicit_array_fixed_glyph_substitution_audit	STOP_NO_THREE_FOLIO_REPLICATION	among 391 human-registered slots in 46 arrays on 13 folios there are 17 all-reading one-glyph whole-slot pairs but no f/p pair and no context-bearing substitution appears beyond one physical folio; multiword sensitivity finds zero candidates	preserve f57v f/p only as a single-folio relation and do not pool arrays on one folio align starts weaken to substrings or promote the seven one-folio survivors to diagram states sounds meanings plaintext or translation	results/explicit_array_fixed_glyph_substitution_audit.md
2026-08-08	f57v_fp_figure_partition_audit	PROVISIONAL_SINGLE_FOLIO_SEX_PARTITION_CANDIDATE_NO_TRANSFER	clockwise period order from the NW divider gives North East South West and stable slot9 f/f/p/p matches the human-described male male female female partition while view and arm count alternate; it is equally an adjacent half-wheel split and was found post hoc	retain only f57v position9 f/p equals SEX_PARTITION_CANDIDATE; do not assign f male p female MAN WOMAN gender grammar polarity sound code meaning plaintext or translation without an independent owned binary panel	results/f57v_fp_figure_partition_audit.md
2026-08-08	f57v_Cod_Sang_756_geomantic_comparator	STOP_INPUT_TYPE_GATE_DOCUMENT_CLASS_NEAR_MATCH_ONLY	fifteenth-century Cod Sang 756 p9 is a quartered 16-figure four-row binary geomantic inventory in a mixed medical astronomical alchemical manual but f57v has only one stable binary column not sixteen and the historical wheel has 16 total sectors rather than four 16-item repetitions plus boundary	do not transpose or recode glyphs fit row-specific bit rules call f57v geomancy transfer Latin figure or cardinal names or infer meaning plaintext or translation; reopen only with a diplomatic fixed binary pair at every independently delimited content slot	results/f57v_csg756_geomantic_comparator_audit.md
