page	unit_id	locus	group_count	local_owner	local_namespace	selected_local_action_de	selected_instrument_reading_de	orientation	crosspage_key
f67r2	A1	f67r2.48	3	A1_LEFT_LOCAL_FIELD_48	A1_LEFT_WHEEL_ONLY	Zeige gegenwärtiges lokales Radial-/Ringfeld 48 des linken f67r2-Rades; kopiere alle 3 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes oder rechtes Wahlrad getrennt öffnen. Einen Himmelssektor oder Sternort wählen, Bedingungsfeld und Ringrubrik zeigen, das Himmelszeichen kopieren und Kalenderzeichen oder Wahlzeichen nur mit dem Ortsschlüssel dieses Rades lesen. Beim Radwechsel neu beginnen.	NONE	NONE
f67r2	A1	f67r2.49	3	A1_LEFT_LOCAL_FIELD_49	A1_LEFT_WHEEL_ONLY	Zeige gegenwärtiges lokales Radial-/Ringfeld 49 des linken f67r2-Rades; kopiere alle 3 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes oder rechtes Wahlrad getrennt öffnen. Einen Himmelssektor oder Sternort wählen, Bedingungsfeld und Ringrubrik zeigen, das Himmelszeichen kopieren und Kalenderzeichen oder Wahlzeichen nur mit dem Ortsschlüssel dieses Rades lesen. Beim Radwechsel neu beginnen.	NONE	NONE
f67r2	A1	f67r2.50	2	A1_LEFT_LOCAL_FIELD_50	A1_LEFT_WHEEL_ONLY	Zeige gegenwärtiges lokales Radial-/Ringfeld 50 des linken f67r2-Rades; kopiere alle 2 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes oder rechtes Wahlrad getrennt öffnen. Einen Himmelssektor oder Sternort wählen, Bedingungsfeld und Ringrubrik zeigen, das Himmelszeichen kopieren und Kalenderzeichen oder Wahlzeichen nur mit dem Ortsschlüssel dieses Rades lesen. Beim Radwechsel neu beginnen.	NONE	NONE
f67r2	A1	f67r2.51	1	A1_LEFT_LOCAL_FIELD_51	A1_LEFT_WHEEL_ONLY	Zeige gegenwärtiges lokales Radial-/Ringfeld 51 des linken f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes oder rechtes Wahlrad getrennt öffnen. Einen Himmelssektor oder Sternort wählen, Bedingungsfeld und Ringrubrik zeigen, das Himmelszeichen kopieren und Kalenderzeichen oder Wahlzeichen nur mit dem Ortsschlüssel dieses Rades lesen. Beim Radwechsel neu beginnen.	NONE	NONE
f67r2	A1	f67r2.52	1	A1_LEFT_OUTER_STAR_STATION_01	A1_LEFT_WHEEL_ONLY	Zeige äußerer Sternplatz 01 des linken f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes oder rechtes Wahlrad getrennt öffnen. Einen Himmelssektor oder Sternort wählen, Bedingungsfeld und Ringrubrik zeigen, das Himmelszeichen kopieren und Kalenderzeichen oder Wahlzeichen nur mit dem Ortsschlüssel dieses Rades lesen. Beim Radwechsel neu beginnen.	NONE	NONE
f67r2	A1	f67r2.53	1	A1_LEFT_OUTER_STAR_STATION_02	A1_LEFT_WHEEL_ONLY	Zeige äußerer Sternplatz 02 des linken f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes oder rechtes Wahlrad getrennt öffnen. Einen Himmelssektor oder Sternort wählen, Bedingungsfeld und Ringrubrik zeigen, das Himmelszeichen kopieren und Kalenderzeichen oder Wahlzeichen nur mit dem Ortsschlüssel dieses Rades lesen. Beim Radwechsel neu beginnen.	NONE	NONE
f67r2	A1	f67r2.54	2	A1_LEFT_OUTER_STAR_STATION_03	A1_LEFT_WHEEL_ONLY	Zeige äußerer Sternplatz 03 des linken f67r2-Rades; kopiere alle 2 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes oder rechtes Wahlrad getrennt öffnen. Einen Himmelssektor oder Sternort wählen, Bedingungsfeld und Ringrubrik zeigen, das Himmelszeichen kopieren und Kalenderzeichen oder Wahlzeichen nur mit dem Ortsschlüssel dieses Rades lesen. Beim Radwechsel neu beginnen.	NONE	NONE
f67r2	A1	f67r2.55	1	A1_LEFT_OUTER_STAR_STATION_04	A1_LEFT_WHEEL_ONLY	Zeige äußerer Sternplatz 04 des linken f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes oder rechtes Wahlrad getrennt öffnen. Einen Himmelssektor oder Sternort wählen, Bedingungsfeld und Ringrubrik zeigen, das Himmelszeichen kopieren und Kalenderzeichen oder Wahlzeichen nur mit dem Ortsschlüssel dieses Rades lesen. Beim Radwechsel neu beginnen.	NONE	NONE
f67r2	A1	f67r2.56	2	A1_LEFT_OUTER_STAR_STATION_05	A1_LEFT_WHEEL_ONLY	Zeige äußerer Sternplatz 05 des linken f67r2-Rades; kopiere alle 2 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes oder rechtes Wahlrad getrennt öffnen. Einen Himmelssektor oder Sternort wählen, Bedingungsfeld und Ringrubrik zeigen, das Himmelszeichen kopieren und Kalenderzeichen oder Wahlzeichen nur mit dem Ortsschlüssel dieses Rades lesen. Beim Radwechsel neu beginnen.	NONE	NONE
f67r2	A1	f67r2.57	2	A1_LEFT_OUTER_STAR_STATION_06	A1_LEFT_WHEEL_ONLY	Zeige äußerer Sternplatz 06 des linken f67r2-Rades; kopiere alle 2 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes oder rechtes Wahlrad getrennt öffnen. Einen Himmelssektor oder Sternort wählen, Bedingungsfeld und Ringrubrik zeigen, das Himmelszeichen kopieren und Kalenderzeichen oder Wahlzeichen nur mit dem Ortsschlüssel dieses Rades lesen. Beim Radwechsel neu beginnen.	NONE	NONE
f67r2	A1	f67r2.58	3	A1_LEFT_OUTER_STAR_STATION_07	A1_LEFT_WHEEL_ONLY	Zeige äußerer Sternplatz 07 des linken f67r2-Rades; kopiere alle 3 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes oder rechtes Wahlrad getrennt öffnen. Einen Himmelssektor oder Sternort wählen, Bedingungsfeld und Ringrubrik zeigen, das Himmelszeichen kopieren und Kalenderzeichen oder Wahlzeichen nur mit dem Ortsschlüssel dieses Rades lesen. Beim Radwechsel neu beginnen.	NONE	NONE
f67r2	A1	f67r2.59	1	A1_LEFT_OUTER_STAR_STATION_08	A1_LEFT_WHEEL_ONLY	Zeige äußerer Sternplatz 08 des linken f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes oder rechtes Wahlrad getrennt öffnen. Einen Himmelssektor oder Sternort wählen, Bedingungsfeld und Ringrubrik zeigen, das Himmelszeichen kopieren und Kalenderzeichen oder Wahlzeichen nur mit dem Ortsschlüssel dieses Rades lesen. Beim Radwechsel neu beginnen.	NONE	NONE
f67r2	A1	f67r2.60	1	A1_LEFT_OUTER_STAR_STATION_09	A1_LEFT_WHEEL_ONLY	Zeige äußerer Sternplatz 09 des linken f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes oder rechtes Wahlrad getrennt öffnen. Einen Himmelssektor oder Sternort wählen, Bedingungsfeld und Ringrubrik zeigen, das Himmelszeichen kopieren und Kalenderzeichen oder Wahlzeichen nur mit dem Ortsschlüssel dieses Rades lesen. Beim Radwechsel neu beginnen.	NONE	NONE
f67r2	A1	f67r2.61	1	A1_LEFT_OUTER_STAR_STATION_10	A1_LEFT_WHEEL_ONLY	Zeige äußerer Sternplatz 10 des linken f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes oder rechtes Wahlrad getrennt öffnen. Einen Himmelssektor oder Sternort wählen, Bedingungsfeld und Ringrubrik zeigen, das Himmelszeichen kopieren und Kalenderzeichen oder Wahlzeichen nur mit dem Ortsschlüssel dieses Rades lesen. Beim Radwechsel neu beginnen.	NONE	NONE
f67r2	A1	f67r2.62	1	A1_LEFT_OUTER_STAR_STATION_11	A1_LEFT_WHEEL_ONLY	Zeige äußerer Sternplatz 11 des linken f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes oder rechtes Wahlrad getrennt öffnen. Einen Himmelssektor oder Sternort wählen, Bedingungsfeld und Ringrubrik zeigen, das Himmelszeichen kopieren und Kalenderzeichen oder Wahlzeichen nur mit dem Ortsschlüssel dieses Rades lesen. Beim Radwechsel neu beginnen.	NONE	NONE
f67r2	A1	f67r2.63	1	A1_LEFT_OUTER_STAR_STATION_12	A1_LEFT_WHEEL_ONLY	Zeige äußerer Sternplatz 12 des linken f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes oder rechtes Wahlrad getrennt öffnen. Einen Himmelssektor oder Sternort wählen, Bedingungsfeld und Ringrubrik zeigen, das Himmelszeichen kopieren und Kalenderzeichen oder Wahlzeichen nur mit dem Ortsschlüssel dieses Rades lesen. Beim Radwechsel neu beginnen.	NONE	NONE
f67r2	A1	f67r2.64	2	A1_RIGHT_PHASE_STATION_01	A1_RIGHT_WHEEL_ONLY	Zeige lokaler Scheiben-/Bedingungsplatz 01 des rechten f67r2-Rades; kopiere alle 2 Gruppen; lies den Wert nur unter A1_RIGHT_WHEEL_ONLY.	Linkes oder rechtes Wahlrad getrennt öffnen. Einen Himmelssektor oder Sternort wählen, Bedingungsfeld und Ringrubrik zeigen, das Himmelszeichen kopieren und Kalenderzeichen oder Wahlzeichen nur mit dem Ortsschlüssel dieses Rades lesen. Beim Radwechsel neu beginnen.	NONE	NONE
f67r2	A1	f67r2.65	1	A1_RIGHT_PHASE_STATION_02	A1_RIGHT_WHEEL_ONLY	Zeige lokaler Scheiben-/Bedingungsplatz 02 des rechten f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_RIGHT_WHEEL_ONLY.	Linkes oder rechtes Wahlrad getrennt öffnen. Einen Himmelssektor oder Sternort wählen, Bedingungsfeld und Ringrubrik zeigen, das Himmelszeichen kopieren und Kalenderzeichen oder Wahlzeichen nur mit dem Ortsschlüssel dieses Rades lesen. Beim Radwechsel neu beginnen.	NONE	NONE
f67r2	A1	f67r2.66	1	A1_RIGHT_PHASE_STATION_03	A1_RIGHT_WHEEL_ONLY	Zeige lokaler Scheiben-/Bedingungsplatz 03 des rechten f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_RIGHT_WHEEL_ONLY.	Linkes oder rechtes Wahlrad getrennt öffnen. Einen Himmelssektor oder Sternort wählen, Bedingungsfeld und Ringrubrik zeigen, das Himmelszeichen kopieren und Kalenderzeichen oder Wahlzeichen nur mit dem Ortsschlüssel dieses Rades lesen. Beim Radwechsel neu beginnen.	NONE	NONE
f67r2	A1	f67r2.67	1	A1_RIGHT_PHASE_STATION_04	A1_RIGHT_WHEEL_ONLY	Zeige lokaler Scheiben-/Bedingungsplatz 04 des rechten f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_RIGHT_WHEEL_ONLY.	Linkes oder rechtes Wahlrad getrennt öffnen. Einen Himmelssektor oder Sternort wählen, Bedingungsfeld und Ringrubrik zeigen, das Himmelszeichen kopieren und Kalenderzeichen oder Wahlzeichen nur mit dem Ortsschlüssel dieses Rades lesen. Beim Radwechsel neu beginnen.	NONE	NONE
f67r2	A1	f67r2.68	1	A1_RIGHT_PHASE_STATION_05	A1_RIGHT_WHEEL_ONLY	Zeige lokaler Scheiben-/Bedingungsplatz 05 des rechten f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_RIGHT_WHEEL_ONLY.	Linkes oder rechtes Wahlrad getrennt öffnen. Einen Himmelssektor oder Sternort wählen, Bedingungsfeld und Ringrubrik zeigen, das Himmelszeichen kopieren und Kalenderzeichen oder Wahlzeichen nur mit dem Ortsschlüssel dieses Rades lesen. Beim Radwechsel neu beginnen.	NONE	NONE
f67r2	A1	f67r2.69	2	A1_RIGHT_PHASE_STATION_06	A1_RIGHT_WHEEL_ONLY	Zeige lokaler Scheiben-/Bedingungsplatz 06 des rechten f67r2-Rades; kopiere alle 2 Gruppen; lies den Wert nur unter A1_RIGHT_WHEEL_ONLY.	Linkes oder rechtes Wahlrad getrennt öffnen. Einen Himmelssektor oder Sternort wählen, Bedingungsfeld und Ringrubrik zeigen, das Himmelszeichen kopieren und Kalenderzeichen oder Wahlzeichen nur mit dem Ortsschlüssel dieses Rades lesen. Beim Radwechsel neu beginnen.	NONE	NONE
f67r2	A1	f67r2.70	1	A1_RIGHT_PHASE_STATION_07	A1_RIGHT_WHEEL_ONLY	Zeige lokaler Scheiben-/Bedingungsplatz 07 des rechten f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_RIGHT_WHEEL_ONLY.	Linkes oder rechtes Wahlrad getrennt öffnen. Einen Himmelssektor oder Sternort wählen, Bedingungsfeld und Ringrubrik zeigen, das Himmelszeichen kopieren und Kalenderzeichen oder Wahlzeichen nur mit dem Ortsschlüssel dieses Rades lesen. Beim Radwechsel neu beginnen.	NONE	NONE
f67r2	A1	f67r2.71	1	A1_RIGHT_PHASE_STATION_08	A1_RIGHT_WHEEL_ONLY	Zeige lokaler Scheiben-/Bedingungsplatz 08 des rechten f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_RIGHT_WHEEL_ONLY.	Linkes oder rechtes Wahlrad getrennt öffnen. Einen Himmelssektor oder Sternort wählen, Bedingungsfeld und Ringrubrik zeigen, das Himmelszeichen kopieren und Kalenderzeichen oder Wahlzeichen nur mit dem Ortsschlüssel dieses Rades lesen. Beim Radwechsel neu beginnen.	NONE	NONE
f67r2	A1	f67r2.72	12	A1_LEFT_OUTER_RING_TEXT	A1_LEFT_WHEEL_ONLY	Zeige äußeres Textband des linken f67r2-Rades; kopiere alle 12 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes oder rechtes Wahlrad getrennt öffnen. Einen Himmelssektor oder Sternort wählen, Bedingungsfeld und Ringrubrik zeigen, das Himmelszeichen kopieren und Kalenderzeichen oder Wahlzeichen nur mit dem Ortsschlüssel dieses Rades lesen. Beim Radwechsel neu beginnen.	NONE	NONE
f67r2	A1	f67r2.73	11	A1_RIGHT_OUTER_RING_TEXT	A1_RIGHT_WHEEL_ONLY	Zeige äußeres Textband des rechten f67r2-Rades; kopiere alle 11 Gruppen; lies den Wert nur unter A1_RIGHT_WHEEL_ONLY.	Linkes oder rechtes Wahlrad getrennt öffnen. Einen Himmelssektor oder Sternort wählen, Bedingungsfeld und Ringrubrik zeigen, das Himmelszeichen kopieren und Kalenderzeichen oder Wahlzeichen nur mit dem Ortsschlüssel dieses Rades lesen. Beim Radwechsel neu beginnen.	NONE	NONE
f67r2	A1	f67r2.74	13	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	A1_OWNER_UNRESOLVED_NO_JOIN	Zeige seitenlokale Legende; das Exemplar entscheidet linkes oder rechtes Rad; kopiere alle 13 Gruppen; lies den Wert nur unter A1_OWNER_UNRESOLVED_NO_JOIN.	Linkes oder rechtes Wahlrad getrennt öffnen. Einen Himmelssektor oder Sternort wählen, Bedingungsfeld und Ringrubrik zeigen, das Himmelszeichen kopieren und Kalenderzeichen oder Wahlzeichen nur mit dem Ortsschlüssel dieses Rades lesen. Beim Radwechsel neu beginnen.	NONE	NONE
f68r1	A2	f68r1.1	9	A2_LEFT_PANEL_HEADER	A2_LEFT_PANEL_ONLY	Zeige lokale Kopf-/Legendenangabe des zugeordneten f68r1-Paneels; kopiere alle 9 Gruppen; lies den Wert nur unter A2_LEFT_PANEL_ONLY.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.2	9	A2_MIDDLE_PANEL_HEADER	A2_MIDDLE_PANEL_ONLY	Zeige lokale Kopf-/Legendenangabe des zugeordneten f68r1-Paneels; kopiere alle 9 Gruppen; lies den Wert nur unter A2_MIDDLE_PANEL_ONLY.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.3	8	A2_RIGHT_PANEL_HEADER	A2_RIGHT_PANEL_ONLY	Zeige lokale Kopf-/Legendenangabe des zugeordneten f68r1-Paneels; kopiere alle 8 Gruppen; lies den Wert nur unter A2_RIGHT_PANEL_ONLY.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.4	2	A2_MULTIPANEL_HEADER_FRAGMENT_04	A2_LOCAL_OWNER_UNRESOLVED	Zeige mehrpaneelige Seitenlegende laut Exemplar; kopiere alle 2 Gruppen; lies den Wert nur unter A2_LOCAL_OWNER_UNRESOLVED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.5	1	A2_MULTIPANEL_HEADER_FRAGMENT_05	A2_LOCAL_OWNER_UNRESOLVED	Zeige mehrpaneelige Seitenlegende laut Exemplar; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_OWNER_UNRESOLVED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.6	1	A2_MULTIPANEL_HEADER_FRAGMENT_06	A2_LOCAL_OWNER_UNRESOLVED	Zeige mehrpaneelige Seitenlegende laut Exemplar; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_OWNER_UNRESOLVED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.7	1	A2_MULTIPANEL_HEADER_FRAGMENT_07	A2_LOCAL_OWNER_UNRESOLVED	Zeige mehrpaneelige Seitenlegende laut Exemplar; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_OWNER_UNRESOLVED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.8	1	A2_CENTRE_KEY_UNRESOLVED	A2_LOCAL_OWNER_UNRESOLVED	Zeige eines der sichtbaren Gesichtmedaillons; genaue Wahl nur aus dem Exemplar; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_OWNER_UNRESOLVED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.9	1	A2_STAR_STATION_01	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	Zeige sichtbarer lokal beschrifteter Sternplatz 01 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.10	1	A2_STAR_STATION_02	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	Zeige sichtbarer lokal beschrifteter Sternplatz 02 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.11	1	A2_STAR_STATION_03	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	Zeige sichtbarer lokal beschrifteter Sternplatz 03 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.12	1	A2_STAR_STATION_04	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	Zeige sichtbarer lokal beschrifteter Sternplatz 04 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.13	1	A2_STAR_STATION_05	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	Zeige sichtbarer lokal beschrifteter Sternplatz 05 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.14	1	A2_STAR_STATION_06	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	Zeige sichtbarer lokal beschrifteter Sternplatz 06 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.15	1	A2_STAR_STATION_07	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	Zeige sichtbarer lokal beschrifteter Sternplatz 07 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.16	1	A2_STAR_STATION_08	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	Zeige sichtbarer lokal beschrifteter Sternplatz 08 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.17	1	A2_STAR_STATION_09	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	Zeige sichtbarer lokal beschrifteter Sternplatz 09 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.18	1	A2_STAR_STATION_10	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	Zeige sichtbarer lokal beschrifteter Sternplatz 10 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.19	1	A2_STAR_STATION_11	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	Zeige sichtbarer lokal beschrifteter Sternplatz 11 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.20	1	A2_STAR_STATION_12	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	Zeige sichtbarer lokal beschrifteter Sternplatz 12 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.21	1	A2_STAR_STATION_13	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	Zeige sichtbarer lokal beschrifteter Sternplatz 13 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
