endpoint	held_domain	representation	n	positives	auc	average_precision	prevalence	full_gain_vs_nuisance_bits	representation_gain_vs_nuisance_bits
COORDINATOR	HARLEIAN_COOKERY	STRUCTURE_MINUS_NUISANCE_DELTA	40826	2551	0.965793525	0.444135091	0.062484691	7602.887760768	nan
COORDINATOR	HARLEIAN_COOKERY	DOMAIN_STANDARDIZED	40826	2551	0.965793525	0.444135091	0.062484691	7602.887760768	nan
COORDINATOR	HARLEIAN_COOKERY	SCOPE_HORIZON	40826	2551	0.907450062	0.402420564	0.062484691	7602.887760768	4813.811769377
COORDINATOR	HARLEIAN_COOKERY	NEIGHBOR_RECURRENCE	40826	2551	0.965975459	0.447017731	0.062484691	7602.887760768	7335.906343513
COORDINATOR	HARLEIAN_COOKERY	FIXED_RANK_COMBINATION	40826	2551	0.976450735	0.600827900	0.062484691	7602.887760768	nan
COORDINATOR	QUINTE_ESSENCE	ABSOLUTE_PROBABILITY	15673	601	0.993645698	0.771176241	0.038346200	2588.321287476	2588.321287476
COORDINATOR	QUINTE_ESSENCE	WITHIN_RECORD_RANK	15673	601	0.980150740	0.595997634	0.038346200	2588.321287476	nan
COORDINATOR	QUINTE_ESSENCE	STRUCTURE_MINUS_NUISANCE_DELTA	15673	601	0.995845455	0.885665623	0.038346200	2588.321287476	nan
COORDINATOR	QUINTE_ESSENCE	DOMAIN_STANDARDIZED	15673	601	0.995845455	0.885665623	0.038346200	2588.321287476	nan
COORDINATOR	QUINTE_ESSENCE	SCOPE_HORIZON	15673	601	0.743641171	0.099788770	0.038346200	2588.321287476	165.721254201
COORDINATOR	QUINTE_ESSENCE	NEIGHBOR_RECURRENCE	15673	601	0.994780461	0.790009431	0.038346200	2588.321287476	2639.834305644
COORDINATOR	QUINTE_ESSENCE	FIXED_RANK_COMBINATION	15673	601	0.962343038	0.502507834	0.038346200	2588.321287476	nan
ALTERNATIVE_OR	COREMA	ABSOLUTE_PROBABILITY	27349	486	0.374459784	0.012753380	0.017770302	-2536.000875969	-2536.000875969
ALTERNATIVE_OR	COREMA	WITHIN_RECORD_RANK	27349	486	0.356793210	0.012414233	0.017770302	-2536.000875969	nan
ALTERNATIVE_OR	COREMA	STRUCTURE_MINUS_NUISANCE_DELTA	27349	486	0.363882259	0.012567957	0.017770302	-2536.000875969	nan
ALTERNATIVE_OR	COREMA	DOMAIN_STANDARDIZED	27349	486	0.363882259	0.012567957	0.017770302	-2536.000875969	nan
ALTERNATIVE_OR	COREMA	SCOPE_HORIZON	27349	486	0.574406273	0.021544432	0.017770302	-2536.000875969	-660.487893357
ALTERNATIVE_OR	COREMA	NEIGHBOR_RECURRENCE	27349	486	0.375692988	0.012770028	0.017770302	-2536.000875969	-2610.032266298
ALTERNATIVE_OR	COREMA	FIXED_RANK_COMBINATION	27349	486	0.385405890	0.012941880	0.017770302	-2536.000875969	nan
ALTERNATIVE_OR	PCEEC2	ABSOLUTE_PROBABILITY	27518	114	0.893714133	0.037203270	0.004142743	7.375990248	7.375990248
ALTERNATIVE_OR	PCEEC2	WITHIN_RECORD_RANK	27518	114	0.888449023	0.033129097	0.004142743	7.375990248	nan
ALTERNATIVE_OR	PCEEC2	STRUCTURE_MINUS_NUISANCE_DELTA	27518	114	0.877929205	0.019901261	0.004142743	7.375990248	nan
ALTERNATIVE_OR	PCEEC2	DOMAIN_STANDARDIZED	27518	114	0.877929205	0.019901261	0.004142743	7.375990248	nan
ALTERNATIVE_OR	PCEEC2	SCOPE_HORIZON	27518	114	0.753057884	0.009963052	0.004142743	7.375990248	-6.643517581
ALTERNATIVE_OR	PCEEC2	NEIGHBOR_RECURRENCE	27518	114	0.901870197	0.049254222	0.004142743	7.375990248	13.295263623
ALTERNATIVE_OR	PCEEC2	FIXED_RANK_COMBINATION	27518	114	0.893992297	0.037219184	0.004142743	7.375990248	nan
ALTERNATIVE_OR	CURIOUS_CURES	ABSOLUTE_PROBABILITY	21817	130	0.935140868	0.086076712	0.005958656	196.536676218	196.536676218
ALTERNATIVE_OR	CURIOUS_CURES	WITHIN_RECORD_RANK	21817	130	0.946535322	0.101216699	0.005958656	196.536676218	nan
ALTERNATIVE_OR	CURIOUS_CURES	STRUCTURE_MINUS_NUISANCE_DELTA	21817	130	0.922075614	0.063824805	0.005958656	196.536676218	nan
ALTERNATIVE_OR	CURIOUS_CURES	DOMAIN_STANDARDIZED	21817	130	0.922075614	0.063824805	0.005958656	196.536676218	nan
ALTERNATIVE_OR	CURIOUS_CURES	SCOPE_HORIZON	21817	130	0.742651925	0.013023696	0.005958656	196.536676218	-0.078854060
ALTERNATIVE_OR	CURIOUS_CURES	NEIGHBOR_RECURRENCE	21817	130	0.923458222	0.085716600	0.005958656	196.536676218	181.218579004
ALTERNATIVE_OR	CURIOUS_CURES	FIXED_RANK_COMBINATION	21817	130	0.932063164	0.075302574	0.005958656	196.536676218	nan
ALTERNATIVE_OR	HARLEIAN_COOKERY	ABSOLUTE_PROBABILITY	40826	372	0.900427859	0.287499586	0.009111840	507.661959145	507.661959145
ALTERNATIVE_OR	HARLEIAN_COOKERY	WITHIN_RECORD_RANK	40826	372	0.907477250	0.315840989	0.009111840	507.661959145	nan
ALTERNATIVE_OR	HARLEIAN_COOKERY	STRUCTURE_MINUS_NUISANCE_DELTA	40826	372	0.890927622	0.193642745	0.009111840	507.661959145	nan
ALTERNATIVE_OR	HARLEIAN_COOKERY	DOMAIN_STANDARDIZED	40826	372	0.890927622	0.193642745	0.009111840	507.661959145	nan
ALTERNATIVE_OR	HARLEIAN_COOKERY	SCOPE_HORIZON	40826	372	0.720725611	0.016584738	0.009111840	507.661959145	9.819430160
ALTERNATIVE_OR	HARLEIAN_COOKERY	NEIGHBOR_RECURRENCE	40826	372	0.899069818	0.246494772	0.009111840	507.661959145	487.721305518
ALTERNATIVE_OR	HARLEIAN_COOKERY	FIXED_RANK_COMBINATION	40826	372	0.898949544	0.229244816	0.009111840	507.661959145	nan
ALTERNATIVE_OR	QUINTE_ESSENCE	ABSOLUTE_PROBABILITY	15673	208	0.824510371	0.079470911	0.013271231	106.576318414	106.576318414
ALTERNATIVE_OR	QUINTE_ESSENCE	WITHIN_RECORD_RANK	15673	208	0.819174812	0.077280149	0.013271231	106.576318414	nan
ALTERNATIVE_OR	QUINTE_ESSENCE	STRUCTURE_MINUS_NUISANCE_DELTA	15673	208	0.803698177	0.070529608	0.013271231	106.576318414	nan
ALTERNATIVE_OR	QUINTE_ESSENCE	DOMAIN_STANDARDIZED	15673	208	0.803698177	0.070529608	0.013271231	106.576318414	nan
ALTERNATIVE_OR	QUINTE_ESSENCE	SCOPE_HORIZON	15673	208	0.662132856	0.019510761	0.013271231	106.576318414	-34.070412660
ALTERNATIVE_OR	QUINTE_ESSENCE	NEIGHBOR_RECURRENCE	15673	208	0.827498197	0.075937893	0.013271231	106.576318414	105.011011590
ALTERNATIVE_OR	QUINTE_ESSENCE	FIXED_RANK_COMBINATION	15673	208	0.813848890	0.065727207	0.013271231	106.576318414	nan
POLARITY_EXCLUSION	COREMA	ABSOLUTE_PROBABILITY	27349	231	0.603726411	0.010676838	0.008446378	-351.374048088	-351.374048088
POLARITY_EXCLUSION	COREMA	WITHIN_RECORD_RANK	27349	231	0.609423415	0.010416762	0.008446378	-351.374048088	nan
POLARITY_EXCLUSION	COREMA	STRUCTURE_MINUS_NUISANCE_DELTA	27349	231	0.583794601	0.010225591	0.008446378	-351.374048088	nan
POLARITY_EXCLUSION	COREMA	DOMAIN_STANDARDIZED	27349	231	0.583794601	0.010225591	0.008446378	-351.374048088	nan
POLARITY_EXCLUSION	COREMA	SCOPE_HORIZON	27349	231	0.541794256	0.010070985	0.008446378	-351.374048088	-1327.720615138
POLARITY_EXCLUSION	COREMA	NEIGHBOR_RECURRENCE	27349	231	0.605713717	0.010789368	0.008446378	-351.374048088	-350.193752714
POLARITY_EXCLUSION	COREMA	FIXED_RANK_COMBINATION	27349	231	0.621042428	0.011013217	0.008446378	-351.374048088	nan
POLARITY_EXCLUSION	PCEEC2	ABSOLUTE_PROBABILITY	27518	261	0.770909002	0.022664592	0.009484701	89.413761061	89.413761061
POLARITY_EXCLUSION	PCEEC2	WITHIN_RECORD_RANK	27518	261	0.777577611	0.023939674	0.009484701	89.413761061	nan
POLARITY_EXCLUSION	PCEEC2	STRUCTURE_MINUS_NUISANCE_DELTA	27518	261	0.712025608	0.016669691	0.009484701	89.413761061	nan
POLARITY_EXCLUSION	PCEEC2	DOMAIN_STANDARDIZED	27518	261	0.712025608	0.016669691	0.009484701	89.413761061	nan
POLARITY_EXCLUSION	PCEEC2	SCOPE_HORIZON	27518	261	0.669014125	0.016917595	0.009484701	89.413761061	11.197455444
POLARITY_EXCLUSION	PCEEC2	NEIGHBOR_RECURRENCE	27518	261	0.779969348	0.023027872	0.009484701	89.413761061	93.764594182
POLARITY_EXCLUSION	PCEEC2	FIXED_RANK_COMBINATION	27518	261	0.770150646	0.024925358	0.009484701	89.413761061	nan
POLARITY_EXCLUSION	CURIOUS_CURES	ABSOLUTE_PROBABILITY	21817	53	0.597772676	0.006668999	0.002429298	-25.850993440	-25.850993440
POLARITY_EXCLUSION	CURIOUS_CURES	WITHIN_RECORD_RANK	21817	53	0.589886189	0.005951264	0.002429298	-25.850993440	nan
POLARITY_EXCLUSION	CURIOUS_CURES	STRUCTURE_MINUS_NUISANCE_DELTA	21817	53	0.570075042	0.004200262	0.002429298	-25.850993440	nan
POLARITY_EXCLUSION	CURIOUS_CURES	DOMAIN_STANDARDIZED	21817	53	0.570075042	0.004200262	0.002429298	-25.850993440	nan
POLARITY_EXCLUSION	CURIOUS_CURES	SCOPE_HORIZON	21817	53	0.617813561	0.011476242	0.002429298	-25.850993440	5.571055562
POLARITY_EXCLUSION	CURIOUS_CURES	NEIGHBOR_RECURRENCE	21817	53	0.598257292	0.006777595	0.002429298	-25.850993440	-19.701733161
POLARITY_EXCLUSION	CURIOUS_CURES	FIXED_RANK_COMBINATION	21817	53	0.602505262	0.015817432	0.002429298	-25.850993440	nan
POLARITY_EXCLUSION	HARLEIAN_COOKERY	ABSOLUTE_PROBABILITY	40826	70	0.845388234	0.005778480	0.001714594	57.550145028	57.550145028
POLARITY_EXCLUSION	HARLEIAN_COOKERY	WITHIN_RECORD_RANK	40826	70	0.851367897	0.006085230	0.001714594	57.550145028	nan
POLARITY_EXCLUSION	HARLEIAN_COOKERY	STRUCTURE_MINUS_NUISANCE_DELTA	40826	70	0.825384168	0.004803419	0.001714594	57.550145028	nan
POLARITY_EXCLUSION	HARLEIAN_COOKERY	DOMAIN_STANDARDIZED	40826	70	0.825384168	0.004803419	0.001714594	57.550145028	nan
POLARITY_EXCLUSION	HARLEIAN_COOKERY	SCOPE_HORIZON	40826	70	0.814837430	0.006139571	0.001714594	57.550145028	69.696819703
POLARITY_EXCLUSION	HARLEIAN_COOKERY	NEIGHBOR_RECURRENCE	40826	70	0.843336301	0.005672292	0.001714594	57.550145028	54.931878497
POLARITY_EXCLUSION	HARLEIAN_COOKERY	FIXED_RANK_COMBINATION	40826	70	0.868858222	0.008368036	0.001714594	57.550145028	nan
POLARITY_EXCLUSION	QUINTE_ESSENCE	ABSOLUTE_PROBABILITY	15673	174	0.748646001	0.040592082	0.011101895	90.034995050	90.034995050
POLARITY_EXCLUSION	QUINTE_ESSENCE	WITHIN_RECORD_RANK	15673	174	0.762059918	0.040991698	0.011101895	90.034995050	nan
POLARITY_EXCLUSION	QUINTE_ESSENCE	STRUCTURE_MINUS_NUISANCE_DELTA	15673	174	0.741749746	0.033125248	0.011101895	90.034995050	nan
POLARITY_EXCLUSION	QUINTE_ESSENCE	DOMAIN_STANDARDIZED	15673	174	0.741749746	0.033125248	0.011101895	90.034995050	nan
POLARITY_EXCLUSION	QUINTE_ESSENCE	SCOPE_HORIZON	15673	174	0.595105506	0.015996306	0.011101895	90.034995050	6.273513248
POLARITY_EXCLUSION	QUINTE_ESSENCE	NEIGHBOR_RECURRENCE	15673	174	0.770314436	0.041508104	0.011101895	90.034995050	102.213751451
POLARITY_EXCLUSION	QUINTE_ESSENCE	FIXED_RANK_COMBINATION	15673	174	0.741007392	0.045030224	0.011101895	90.034995050	nan
COMPARISON	COREMA	ABSOLUTE_PROBABILITY	27349	333	0.565025864	0.014450371	0.012175948	-254.687597460	-254.687597460
COMPARISON	COREMA	WITHIN_RECORD_RANK	27349	333	0.568740880	0.014836358	0.012175948	-254.687597460	nan
COMPARISON	COREMA	STRUCTURE_MINUS_NUISANCE_DELTA	27349	333	0.593924877	0.015484542	0.012175948	-254.687597460	nan
COMPARISON	COREMA	DOMAIN_STANDARDIZED	27349	333	0.593924877	0.015484542	0.012175948	-254.687597460	nan
COMPARISON	COREMA	SCOPE_HORIZON	27349	333	0.547651998	0.013404820	0.012175948	-254.687597460	-223.328667548
COMPARISON	COREMA	NEIGHBOR_RECURRENCE	27349	333	0.539644619	0.013334181	0.012175948	-254.687597460	-236.401258396
COMPARISON	COREMA	FIXED_RANK_COMBINATION	27349	333	0.567992185	0.014538413	0.012175948	-254.687597460	nan
COMPARISON	PCEEC2	ABSOLUTE_PROBABILITY	27518	957	0.610050948	0.046382543	0.034777237	-460.664515259	-460.664515259
COMPARISON	PCEEC2	WITHIN_RECORD_RANK	27518	957	0.545063950	0.038870067	0.034777237	-460.664515259	nan
COMPARISON	PCEEC2	STRUCTURE_MINUS_NUISANCE_DELTA	27518	957	0.554787727	0.040712708	0.034777237	-460.664515259	nan
COMPARISON	PCEEC2	DOMAIN_STANDARDIZED	27518	957	0.554787727	0.040712708	0.034777237	-460.664515259	nan
COMPARISON	PCEEC2	SCOPE_HORIZON	27518	957	0.560348929	0.041530663	0.034777237	-460.664515259	-73.174982314
COMPARISON	PCEEC2	NEIGHBOR_RECURRENCE	27518	957	0.598294881	0.045158042	0.034777237	-460.664515259	-510.418723444
COMPARISON	PCEEC2	FIXED_RANK_COMBINATION	27518	957	0.579827169	0.043135550	0.034777237	-460.664515259	nan
COMPARISON	CURIOUS_CURES	ABSOLUTE_PROBABILITY	21817	240	0.632083546	0.015914359	0.011000596	134.403750202	134.403750202
COMPARISON	CURIOUS_CURES	WITHIN_RECORD_RANK	21817	240	0.641702198	0.020795929	0.011000596	134.403750202	nan
COMPARISON	CURIOUS_CURES	STRUCTURE_MINUS_NUISANCE_DELTA	21817	240	0.613255241	0.017404984	0.011000596	134.403750202	nan
COMPARISON	CURIOUS_CURES	DOMAIN_STANDARDIZED	21817	240	0.613255241	0.017404984	0.011000596	134.403750202	nan
COMPARISON	CURIOUS_CURES	SCOPE_HORIZON	21817	240	0.452868795	0.009495427	0.011000596	134.403750202	-14.613354745
COMPARISON	CURIOUS_CURES	NEIGHBOR_RECURRENCE	21817	240	0.644175125	0.016435690	0.011000596	134.403750202	125.014308983
COMPARISON	CURIOUS_CURES	FIXED_RANK_COMBINATION	21817	240	0.609053236	0.014884686	0.011000596	134.403750202	nan
COMPARISON	HARLEIAN_COOKERY	ABSOLUTE_PROBABILITY	40826	228	0.713813467	0.059451207	0.005584676	123.156997081	123.156997081
COMPARISON	HARLEIAN_COOKERY	WITHIN_RECORD_RANK	40826	228	0.759379891	0.028760743	0.005584676	123.156997081	nan
COMPARISON	HARLEIAN_COOKERY	STRUCTURE_MINUS_NUISANCE_DELTA	40826	228	0.706538672	0.051222291	0.005584676	123.156997081	nan
COMPARISON	HARLEIAN_COOKERY	DOMAIN_STANDARDIZED	40826	228	0.706538672	0.051222291	0.005584676	123.156997081	nan
COMPARISON	HARLEIAN_COOKERY	SCOPE_HORIZON	40826	228	0.558433546	0.007768431	0.005584676	123.156997081	60.633200136
COMPARISON	HARLEIAN_COOKERY	NEIGHBOR_RECURRENCE	40826	228	0.701213028	0.050562495	0.005584676	123.156997081	47.310395436
COMPARISON	HARLEIAN_COOKERY	FIXED_RANK_COMBINATION	40826	228	0.732461650	0.047088570	0.005584676	123.156997081	nan
COMPARISON	QUINTE_ESSENCE	ABSOLUTE_PROBABILITY	15673	67	0.694707929	0.024098807	0.004274868	-27.349462319	-27.349462319
COMPARISON	QUINTE_ESSENCE	WITHIN_RECORD_RANK	15673	67	0.723018414	0.019268367	0.004274868	-27.349462319	nan
COMPARISON	QUINTE_ESSENCE	STRUCTURE_MINUS_NUISANCE_DELTA	15673	67	0.677044420	0.028476795	0.004274868	-27.349462319	nan
COMPARISON	QUINTE_ESSENCE	DOMAIN_STANDARDIZED	15673	67	0.677044420	0.028476795	0.004274868	-27.349462319	nan
COMPARISON	QUINTE_ESSENCE	SCOPE_HORIZON	15673	67	0.512468415	0.004292347	0.004274868	-27.349462319	-24.283805780
COMPARISON	QUINTE_ESSENCE	NEIGHBOR_RECURRENCE	15673	67	0.689523356	0.030332353	0.004274868	-27.349462319	-5.388379049
COMPARISON	QUINTE_ESSENCE	FIXED_RANK_COMBINATION	15673	67	0.680448201	0.008973811	0.004274868	-27.349462319	nan
FUNCTION_WORD	PCEEC2	ABSOLUTE_PROBABILITY	27518	13062	0.856462092	0.860771068	0.474671124	2497.885070216	2497.885070216
FUNCTION_WORD	PCEEC2	WITHIN_RECORD_RANK	27518	13062	0.848823551	0.849431182	0.474671124	2497.885070216	nan
FUNCTION_WORD	PCEEC2	STRUCTURE_MINUS_NUISANCE_DELTA	27518	13062	0.795581047	0.800742678	0.474671124	2497.885070216	nan
FUNCTION_WORD	PCEEC2	DOMAIN_STANDARDIZED	27518	13062	0.795581047	0.800742678	0.474671124	2497.885070216	nan
FUNCTION_WORD	PCEEC2	SCOPE_HORIZON	27518	13062	0.633249824	0.649797832	0.474671124	2497.885070216	-4990.375172448
FUNCTION_WORD	PCEEC2	NEIGHBOR_RECURRENCE	27518	13062	0.854460273	0.858822196	0.474671124	2497.885070216	1504.346308727
FUNCTION_WORD	PCEEC2	FIXED_RANK_COMBINATION	27518	13062	0.837895694	0.842564829	0.474671124	2497.885070216	nan
FUNCTION_WORD	CURIOUS_CURES	ABSOLUTE_PROBABILITY	21817	2634	0.933407011	0.807910908	0.120731540	7461.132626438	7461.132626438
FUNCTION_WORD	CURIOUS_CURES	WITHIN_RECORD_RANK	21817	2634	0.933289740	0.798573153	0.120731540	7461.132626438	nan
FUNCTION_WORD	CURIOUS_CURES	STRUCTURE_MINUS_NUISANCE_DELTA	21817	2634	0.940023419	0.888056578	0.120731540	7461.132626438	nan
FUNCTION_WORD	CURIOUS_CURES	DOMAIN_STANDARDIZED	21817	2634	0.940023419	0.888056578	0.120731540	7461.132626438	nan
FUNCTION_WORD	CURIOUS_CURES	SCOPE_HORIZON	21817	2634	0.755593124	0.231718203	0.120731540	7461.132626438	1866.349524125
FUNCTION_WORD	CURIOUS_CURES	NEIGHBOR_RECURRENCE	21817	2634	0.930641140	0.794878984	0.120731540	7461.132626438	7051.262779537
FUNCTION_WORD	CURIOUS_CURES	FIXED_RANK_COMBINATION	21817	2634	0.922479609	0.740861268	0.120731540	7461.132626438	nan
FUNCTION_WORD	HARLEIAN_COOKERY	ABSOLUTE_PROBABILITY	40826	3359	0.893341592	0.634270231	0.082276001	7606.907669732	7606.907669732
FUNCTION_WORD	HARLEIAN_COOKERY	WITHIN_RECORD_RANK	40826	3359	0.873709625	0.428660660	0.082276001	7606.907669732	nan
FUNCTION_WORD	HARLEIAN_COOKERY	STRUCTURE_MINUS_NUISANCE_DELTA	40826	3359	0.886896265	0.620850514	0.082276001	7606.907669732	nan
FUNCTION_WORD	HARLEIAN_COOKERY	DOMAIN_STANDARDIZED	40826	3359	0.886896265	0.620850514	0.082276001	7606.907669732	nan
FUNCTION_WORD	HARLEIAN_COOKERY	SCOPE_HORIZON	40826	3359	0.760438578	0.160992724	0.082276001	7606.907669732	1806.105150975
FUNCTION_WORD	HARLEIAN_COOKERY	NEIGHBOR_RECURRENCE	40826	3359	0.890683136	0.577323092	0.082276001	7606.907669732	7060.326241108
FUNCTION_WORD	HARLEIAN_COOKERY	FIXED_RANK_COMBINATION	40826	3359	0.891440151	0.650668448	0.082276001	7606.907669732	nan
FUNCTION_WORD	QUINTE_ESSENCE	ABSOLUTE_PROBABILITY	15673	1113	0.845064386	0.612075478	0.071013845	-396.598497906	-396.598497906
FUNCTION_WORD	QUINTE_ESSENCE	WITHIN_RECORD_RANK	15673	1113	0.843684219	0.550813727	0.071013845	-396.598497906	nan
FUNCTION_WORD	QUINTE_ESSENCE	STRUCTURE_MINUS_NUISANCE_DELTA	15673	1113	0.845228407	0.668034527	0.071013845	-396.598497906	nan
FUNCTION_WORD	QUINTE_ESSENCE	DOMAIN_STANDARDIZED	15673	1113	0.845228407	0.668034527	0.071013845	-396.598497906	nan
FUNCTION_WORD	QUINTE_ESSENCE	SCOPE_HORIZON	15673	1113	0.670349972	0.108570004	0.071013845	-396.598497906	73.910214613
FUNCTION_WORD	QUINTE_ESSENCE	NEIGHBOR_RECURRENCE	15673	1113	0.844652669	0.632628875	0.071013845	-396.598497906	-270.279876805
FUNCTION_WORD	QUINTE_ESSENCE	FIXED_RANK_COMBINATION	15673	1113	0.832318294	0.470958423	0.071013845	-396.598497906	nan
STATE_TRANSITION	CURIOUS_CURES	ABSOLUTE_PROBABILITY	21817	18	0.849827464	0.005022300	0.000825045	19.174356121	19.174356121
STATE_TRANSITION	CURIOUS_CURES	WITHIN_RECORD_RANK	21817	18	0.865415590	0.003314109	0.000825045	19.174356121	nan
STATE_TRANSITION	CURIOUS_CURES	STRUCTURE_MINUS_NUISANCE_DELTA	21817	18	0.858912998	0.004601808	0.000825045	19.174356121	nan
STATE_TRANSITION	CURIOUS_CURES	DOMAIN_STANDARDIZED	21817	18	0.858912998	0.004601808	0.000825045	19.174356121	nan
STATE_TRANSITION	CURIOUS_CURES	SCOPE_HORIZON	21817	18	0.821971956	0.004138252	0.000825045	19.174356121	15.235163398
STATE_TRANSITION	CURIOUS_CURES	NEIGHBOR_RECURRENCE	21817	18	0.845117768	0.004592332	0.000825045	19.174356121	18.168368736
STATE_TRANSITION	CURIOUS_CURES	FIXED_RANK_COMBINATION	21817	18	0.867374141	0.006087410	0.000825045	19.174356121	nan
STATE_TRANSITION	HARLEIAN_COOKERY	ABSOLUTE_PROBABILITY	40826	60	0.777522527	0.003187502	0.001469652	-7.126520302	-7.126520302
STATE_TRANSITION	HARLEIAN_COOKERY	WITHIN_RECORD_RANK	40826	60	0.766664009	0.002992204	0.001469652	-7.126520302	nan
STATE_TRANSITION	HARLEIAN_COOKERY	STRUCTURE_MINUS_NUISANCE_DELTA	40826	60	0.790801567	0.003479502	0.001469652	-7.126520302	nan
STATE_TRANSITION	HARLEIAN_COOKERY	DOMAIN_STANDARDIZED	40826	60	0.790801567	0.003479502	0.001469652	-7.126520302	nan
STATE_TRANSITION	HARLEIAN_COOKERY	SCOPE_HORIZON	40826	60	0.724101375	0.002608831	0.001469652	-7.126520302	38.224067140
STATE_TRANSITION	HARLEIAN_COOKERY	NEIGHBOR_RECURRENCE	40826	60	0.772134867	0.003093469	0.001469652	-7.126520302	-10.534322610
STATE_TRANSITION	HARLEIAN_COOKERY	FIXED_RANK_COMBINATION	40826	60	0.784946197	0.003325798	0.001469652	-7.126520302	nan
STATE_TRANSITION	QUINTE_ESSENCE	ABSOLUTE_PROBABILITY	15673	8	0.692211937	0.001009346	0.000510432	-13.990024295	-13.990024295
STATE_TRANSITION	QUINTE_ESSENCE	WITHIN_RECORD_RANK	15673	8	0.623041015	0.000715406	0.000510432	-13.990024295	nan
STATE_TRANSITION	QUINTE_ESSENCE	STRUCTURE_MINUS_NUISANCE_DELTA	15673	8	0.642586977	0.000867570	0.000510432	-13.990024295	nan
STATE_TRANSITION	QUINTE_ESSENCE	DOMAIN_STANDARDIZED	15673	8	0.642586977	0.000867570	0.000510432	-13.990024295	nan
STATE_TRANSITION	QUINTE_ESSENCE	SCOPE_HORIZON	15673	8	0.461267156	0.000501961	0.000510432	-13.990024295	-10.602276789
STATE_TRANSITION	QUINTE_ESSENCE	NEIGHBOR_RECURRENCE	15673	8	0.770355889	0.003524638	0.000510432	-13.990024295	-10.662371837
STATE_TRANSITION	QUINTE_ESSENCE	FIXED_RANK_COMBINATION	15673	8	0.627489627	0.000720226	0.000510432	-13.990024295	nan
CLOSER	COREMA	ABSOLUTE_PROBABILITY	27349	600	0.957253324	0.498544474	0.021938645	-1071.226635136	-1071.226635136
CLOSER	COREMA	WITHIN_RECORD_RANK	27349	600	0.954670299	0.320601596	0.021938645	-1071.226635136	nan
CLOSER	COREMA	STRUCTURE_MINUS_NUISANCE_DELTA	27349	600	0.663726058	0.029911245	0.021938645	-1071.226635136	nan
CLOSER	COREMA	DOMAIN_STANDARDIZED	27349	600	0.663726058	0.029911245	0.021938645	-1071.226635136	nan
CLOSER	COREMA	SCOPE_HORIZON	27349	600	0.936800192	0.349255388	0.021938645	-1071.226635136	447.656260867
CLOSER	COREMA	NEIGHBOR_RECURRENCE	27349	600	0.965030967	0.547419755	0.021938645	-1071.226635136	-865.320132352
CLOSER	COREMA	FIXED_RANK_COMBINATION	27349	600	0.949874606	0.279079603	0.021938645	-1071.226635136	nan
CLOSER	CURIOUS_CURES	ABSOLUTE_PROBABILITY	21817	20	0.130999679	0.000516339	0.000916716	-25.233234453	-25.233234453
CLOSER	CURIOUS_CURES	WITHIN_RECORD_RANK	21817	20	0.203050879	0.000565259	0.000916716	-25.233234453	nan
CLOSER	CURIOUS_CURES	STRUCTURE_MINUS_NUISANCE_DELTA	21817	20	0.269101252	0.000606539	0.000916716	-25.233234453	nan
CLOSER	CURIOUS_CURES	DOMAIN_STANDARDIZED	21817	20	0.269101252	0.000606539	0.000916716	-25.233234453	nan
CLOSER	CURIOUS_CURES	SCOPE_HORIZON	21817	20	0.401704363	0.000908699	0.000916716	-25.233234453	0.668961162
CLOSER	CURIOUS_CURES	NEIGHBOR_RECURRENCE	21817	20	0.106776162	0.000510978	0.000916716	-25.233234453	-28.010784972
CLOSER	CURIOUS_CURES	FIXED_RANK_COMBINATION	21817	20	0.160182594	0.000529712	0.000916716	-25.233234453	nan
CLOSER	HARLEIAN_COOKERY	ABSOLUTE_PROBABILITY	40826	291	0.991313264	0.265817909	0.007127811	1003.392557324	1003.392557324
CLOSER	HARLEIAN_COOKERY	WITHIN_RECORD_RANK	40826	291	0.981877822	0.171429461	0.007127811	1003.392557324	nan
CLOSER	HARLEIAN_COOKERY	STRUCTURE_MINUS_NUISANCE_DELTA	40826	291	0.851431350	0.050903641	0.007127811	1003.392557324	nan
CLOSER	HARLEIAN_COOKERY	DOMAIN_STANDARDIZED	40826	291	0.851431350	0.050903641	0.007127811	1003.392557324	nan
CLOSER	HARLEIAN_COOKERY	SCOPE_HORIZON	40826	291	0.923016849	0.172733231	0.007127811	1003.392557324	-46.929726132
CLOSER	HARLEIAN_COOKERY	NEIGHBOR_RECURRENCE	40826	291	0.991343784	0.269017782	0.007127811	1003.392557324	1079.571332432
CLOSER	HARLEIAN_COOKERY	FIXED_RANK_COMBINATION	40826	291	0.983225646	0.194309384	0.007127811	1003.392557324	nan
CLOSER	QUINTE_ESSENCE	ABSOLUTE_PROBABILITY	15673	11	0.663087264	0.001337412	0.000701844	297.997374822	297.997374822
CLOSER	QUINTE_ESSENCE	WITHIN_RECORD_RANK	15673	11	0.700215345	0.001738632	0.000701844	297.997374822	nan
CLOSER	QUINTE_ESSENCE	STRUCTURE_MINUS_NUISANCE_DELTA	15673	11	0.578922929	0.001282550	0.000701844	297.997374822	nan
CLOSER	QUINTE_ESSENCE	DOMAIN_STANDARDIZED	15673	11	0.578922929	0.001282550	0.000701844	297.997374822	nan
CLOSER	QUINTE_ESSENCE	SCOPE_HORIZON	15673	11	0.564603383	0.001147540	0.000701844	297.997374822	16.227461042
