endpoint	representation	available_domains	scored_domains	transfer_auc_floor	mean_domain_auc	positive_full_gain_domains	domain_aucs_json	domain_full_gains_json	local_p	max_family_p
POLARITY_EXCLUSION	FIXED_RANK_COMBINATION	5	5	0.741007392	0.720712790	3	"{""COREMA"":0.621042428,""CURIOUS_CURES"":0.602505262,""HARLEIAN_COOKERY"":0.868858222,""PCEEC2"":0.770150646,""QUINTE_ESSENCE"":0.741007392}"	"{""COREMA"":-351.374048088,""CURIOUS_CURES"":-25.85099344,""HARLEIAN_COOKERY"":57.550145028,""PCEEC2"":89.413761061,""QUINTE_ESSENCE"":90.03499505}"	0.003891051	0.003891051
COMPARISON	ABSOLUTE_PROBABILITY	5	5	0.632083546	0.643136351	2	"{""COREMA"":0.565025864,""CURIOUS_CURES"":0.632083546,""HARLEIAN_COOKERY"":0.713813467,""PCEEC2"":0.610050948,""QUINTE_ESSENCE"":0.694707929}"	"{""COREMA"":-254.68759746,""CURIOUS_CURES"":134.403750202,""HARLEIAN_COOKERY"":123.156997081,""PCEEC2"":-460.664515259,""QUINTE_ESSENCE"":-27.349462319}"	0.003891051	1.000000000
COMPARISON	WITHIN_RECORD_RANK	5	5	0.641702198	0.647581067	2	"{""COREMA"":0.56874088,""CURIOUS_CURES"":0.641702198,""HARLEIAN_COOKERY"":0.759379891,""PCEEC2"":0.54506395,""QUINTE_ESSENCE"":0.723018414}"	"{""COREMA"":-254.68759746,""CURIOUS_CURES"":134.403750202,""HARLEIAN_COOKERY"":123.156997081,""PCEEC2"":-460.664515259,""QUINTE_ESSENCE"":-27.349462319}"	0.003891051	1.000000000
COMPARISON	STRUCTURE_MINUS_NUISANCE_DELTA	5	5	0.613255241	0.629110187	2	"{""COREMA"":0.593924877,""CURIOUS_CURES"":0.613255241,""HARLEIAN_COOKERY"":0.706538672,""PCEEC2"":0.554787727,""QUINTE_ESSENCE"":0.67704442}"	"{""COREMA"":-254.68759746,""CURIOUS_CURES"":134.403750202,""HARLEIAN_COOKERY"":123.156997081,""PCEEC2"":-460.664515259,""QUINTE_ESSENCE"":-27.349462319}"	0.003891051	1.000000000
COMPARISON	DOMAIN_STANDARDIZED	5	5	0.613255241	0.629110187	2	"{""COREMA"":0.593924877,""CURIOUS_CURES"":0.613255241,""HARLEIAN_COOKERY"":0.706538672,""PCEEC2"":0.554787727,""QUINTE_ESSENCE"":0.67704442}"	"{""COREMA"":-254.68759746,""CURIOUS_CURES"":134.403750202,""HARLEIAN_COOKERY"":123.156997081,""PCEEC2"":-460.664515259,""QUINTE_ESSENCE"":-27.349462319}"	0.003891051	1.000000000
COMPARISON	SCOPE_HORIZON	5	5	0.547651998	0.526354337	2	"{""COREMA"":0.547651998,""CURIOUS_CURES"":0.452868795,""HARLEIAN_COOKERY"":0.558433546,""PCEEC2"":0.560348929,""QUINTE_ESSENCE"":0.512468415}"	"{""COREMA"":-254.68759746,""CURIOUS_CURES"":134.403750202,""HARLEIAN_COOKERY"":123.156997081,""PCEEC2"":-460.664515259,""QUINTE_ESSENCE"":-27.349462319}"	0.105058366	1.000000000
COMPARISON	NEIGHBOR_RECURRENCE	5	5	0.644175125	0.634570202	2	"{""COREMA"":0.539644619,""CURIOUS_CURES"":0.644175125,""HARLEIAN_COOKERY"":0.701213028,""PCEEC2"":0.598294881,""QUINTE_ESSENCE"":0.689523356}"	"{""COREMA"":-254.68759746,""CURIOUS_CURES"":134.403750202,""HARLEIAN_COOKERY"":123.156997081,""PCEEC2"":-460.664515259,""QUINTE_ESSENCE"":-27.349462319}"	0.003891051	1.000000000
COMPARISON	FIXED_RANK_COMBINATION	5	5	0.609053236	0.633956488	2	"{""COREMA"":0.567992185,""CURIOUS_CURES"":0.609053236,""HARLEIAN_COOKERY"":0.73246165,""PCEEC2"":0.579827169,""QUINTE_ESSENCE"":0.680448201}"	"{""COREMA"":-254.68759746,""CURIOUS_CURES"":134.403750202,""HARLEIAN_COOKERY"":123.156997081,""PCEEC2"":-460.664515259,""QUINTE_ESSENCE"":-27.349462319}"	0.003891051	1.000000000
FUNCTION_WORD	ABSOLUTE_PROBABILITY	4	4	0.856462092	0.882068770	3	"{""CURIOUS_CURES"":0.933407011,""HARLEIAN_COOKERY"":0.893341592,""PCEEC2"":0.856462092,""QUINTE_ESSENCE"":0.845064386}"	"{""CURIOUS_CURES"":7461.132626438,""HARLEIAN_COOKERY"":7606.907669732,""PCEEC2"":2497.885070216,""QUINTE_ESSENCE"":-396.598497906}"	0.003891051	0.003891051
FUNCTION_WORD	WITHIN_RECORD_RANK	4	4	0.848823551	0.874876784	3	"{""CURIOUS_CURES"":0.93328974,""HARLEIAN_COOKERY"":0.873709625,""PCEEC2"":0.848823551,""QUINTE_ESSENCE"":0.843684219}"	"{""CURIOUS_CURES"":7461.132626438,""HARLEIAN_COOKERY"":7606.907669732,""PCEEC2"":2497.885070216,""QUINTE_ESSENCE"":-396.598497906}"	0.003891051	0.003891051
FUNCTION_WORD	STRUCTURE_MINUS_NUISANCE_DELTA	4	4	0.845228407	0.866932284	3	"{""CURIOUS_CURES"":0.940023419,""HARLEIAN_COOKERY"":0.886896265,""PCEEC2"":0.795581047,""QUINTE_ESSENCE"":0.845228407}"	"{""CURIOUS_CURES"":7461.132626438,""HARLEIAN_COOKERY"":7606.907669732,""PCEEC2"":2497.885070216,""QUINTE_ESSENCE"":-396.598497906}"	0.003891051	0.003891051
FUNCTION_WORD	DOMAIN_STANDARDIZED	4	4	0.845228407	0.866932284	3	"{""CURIOUS_CURES"":0.940023419,""HARLEIAN_COOKERY"":0.886896265,""PCEEC2"":0.795581047,""QUINTE_ESSENCE"":0.845228407}"	"{""CURIOUS_CURES"":7461.132626438,""HARLEIAN_COOKERY"":7606.907669732,""PCEEC2"":2497.885070216,""QUINTE_ESSENCE"":-396.598497906}"	0.003891051	0.003891051
FUNCTION_WORD	SCOPE_HORIZON	4	4	0.670349972	0.704907875	3	"{""CURIOUS_CURES"":0.755593124,""HARLEIAN_COOKERY"":0.760438578,""PCEEC2"":0.633249824,""QUINTE_ESSENCE"":0.670349972}"	"{""CURIOUS_CURES"":7461.132626438,""HARLEIAN_COOKERY"":7606.907669732,""PCEEC2"":2497.885070216,""QUINTE_ESSENCE"":-396.598497906}"	0.097276265	0.490272374
FUNCTION_WORD	NEIGHBOR_RECURRENCE	4	4	0.854460273	0.880109305	3	"{""CURIOUS_CURES"":0.93064114,""HARLEIAN_COOKERY"":0.890683136,""PCEEC2"":0.854460273,""QUINTE_ESSENCE"":0.844652669}"	"{""CURIOUS_CURES"":7461.132626438,""HARLEIAN_COOKERY"":7606.907669732,""PCEEC2"":2497.885070216,""QUINTE_ESSENCE"":-396.598497906}"	0.003891051	0.003891051
FUNCTION_WORD	FIXED_RANK_COMBINATION	4	4	0.837895694	0.871033437	3	"{""CURIOUS_CURES"":0.922479609,""HARLEIAN_COOKERY"":0.891440151,""PCEEC2"":0.837895694,""QUINTE_ESSENCE"":0.832318294}"	"{""CURIOUS_CURES"":7461.132626438,""HARLEIAN_COOKERY"":7606.907669732,""PCEEC2"":2497.885070216,""QUINTE_ESSENCE"":-396.598497906}"	0.003891051	0.003891051
STATE_TRANSITION	ABSOLUTE_PROBABILITY	3	3	0.692211937	0.773187309	1	"{""CURIOUS_CURES"":0.849827464,""HARLEIAN_COOKERY"":0.777522527,""QUINTE_ESSENCE"":0.692211937}"	"{""CURIOUS_CURES"":19.174356121,""HARLEIAN_COOKERY"":-7.126520302,""QUINTE_ESSENCE"":-13.990024295}"	0.003891051	0.019455253
STATE_TRANSITION	WITHIN_RECORD_RANK	3	3	0.623041015	0.751706871	1	"{""CURIOUS_CURES"":0.86541559,""HARLEIAN_COOKERY"":0.766664009,""QUINTE_ESSENCE"":0.623041015}"	"{""CURIOUS_CURES"":19.174356121,""HARLEIAN_COOKERY"":-7.126520302,""QUINTE_ESSENCE"":-13.990024295}"	0.027237354	1.000000000
STATE_TRANSITION	STRUCTURE_MINUS_NUISANCE_DELTA	3	3	0.642586977	0.764100514	1	"{""CURIOUS_CURES"":0.858912998,""HARLEIAN_COOKERY"":0.790801567,""QUINTE_ESSENCE"":0.642586977}"	"{""CURIOUS_CURES"":19.174356121,""HARLEIAN_COOKERY"":-7.126520302,""QUINTE_ESSENCE"":-13.990024295}"	0.003891051	1.000000000
STATE_TRANSITION	DOMAIN_STANDARDIZED	3	3	0.642586977	0.764100514	1	"{""CURIOUS_CURES"":0.858912998,""HARLEIAN_COOKERY"":0.790801567,""QUINTE_ESSENCE"":0.642586977}"	"{""CURIOUS_CURES"":19.174356121,""HARLEIAN_COOKERY"":-7.126520302,""QUINTE_ESSENCE"":-13.990024295}"	0.003891051	1.000000000
STATE_TRANSITION	SCOPE_HORIZON	3	3	0.461267156	0.669113496	1	"{""CURIOUS_CURES"":0.821971956,""HARLEIAN_COOKERY"":0.724101375,""QUINTE_ESSENCE"":0.461267156}"	"{""CURIOUS_CURES"":19.174356121,""HARLEIAN_COOKERY"":-7.126520302,""QUINTE_ESSENCE"":-13.990024295}"	0.964980545	1.000000000
STATE_TRANSITION	NEIGHBOR_RECURRENCE	3	3	0.770355889	0.795869508	1	"{""CURIOUS_CURES"":0.845117768,""HARLEIAN_COOKERY"":0.772134867,""QUINTE_ESSENCE"":0.770355889}"	"{""CURIOUS_CURES"":19.174356121,""HARLEIAN_COOKERY"":-7.126520302,""QUINTE_ESSENCE"":-13.990024295}"	0.003891051	0.003891051
STATE_TRANSITION	FIXED_RANK_COMBINATION	3	3	0.627489627	0.759936655	1	"{""CURIOUS_CURES"":0.867374141,""HARLEIAN_COOKERY"":0.784946197,""QUINTE_ESSENCE"":0.627489627}"	"{""CURIOUS_CURES"":19.174356121,""HARLEIAN_COOKERY"":-7.126520302,""QUINTE_ESSENCE"":-13.990024295}"	0.042801556	1.000000000
CLOSER	ABSOLUTE_PROBABILITY	4	4	0.663087264	0.685663383	2	"{""COREMA"":0.957253324,""CURIOUS_CURES"":0.130999679,""HARLEIAN_COOKERY"":0.991313264,""QUINTE_ESSENCE"":0.663087264}"	"{""COREMA"":-1071.226635136,""CURIOUS_CURES"":-25.233234453,""HARLEIAN_COOKERY"":1003.392557324,""QUINTE_ESSENCE"":297.997374822}"	0.003891051	0.813229572
CLOSER	WITHIN_RECORD_RANK	4	4	0.700215345	0.709953586	2	"{""COREMA"":0.954670299,""CURIOUS_CURES"":0.203050879,""HARLEIAN_COOKERY"":0.981877822,""QUINTE_ESSENCE"":0.700215345}"	"{""COREMA"":-1071.226635136,""CURIOUS_CURES"":-25.233234453,""HARLEIAN_COOKERY"":1003.392557324,""QUINTE_ESSENCE"":297.997374822}"	0.003891051	0.007782101
CLOSER	STRUCTURE_MINUS_NUISANCE_DELTA	4	4	0.578922929	0.590795397	2	"{""COREMA"":0.663726058,""CURIOUS_CURES"":0.269101252,""HARLEIAN_COOKERY"":0.85143135,""QUINTE_ESSENCE"":0.578922929}"	"{""COREMA"":-1071.226635136,""CURIOUS_CURES"":-25.233234453,""HARLEIAN_COOKERY"":1003.392557324,""QUINTE_ESSENCE"":297.997374822}"	0.003891051	1.000000000
CLOSER	DOMAIN_STANDARDIZED	4	4	0.578922929	0.590795397	2	"{""COREMA"":0.663726058,""CURIOUS_CURES"":0.269101252,""HARLEIAN_COOKERY"":0.85143135,""QUINTE_ESSENCE"":0.578922929}"	"{""COREMA"":-1071.226635136,""CURIOUS_CURES"":-25.233234453,""HARLEIAN_COOKERY"":1003.392557324,""QUINTE_ESSENCE"":297.997374822}"	0.003891051	1.000000000
CLOSER	SCOPE_HORIZON	4	4	0.564603383	0.706531197	2	"{""COREMA"":0.936800192,""CURIOUS_CURES"":0.401704363,""HARLEIAN_COOKERY"":0.923016849,""QUINTE_ESSENCE"":0.564603383}"	"{""COREMA"":-1071.226635136,""CURIOUS_CURES"":-25.233234453,""HARLEIAN_COOKERY"":1003.392557324,""QUINTE_ESSENCE"":297.997374822}"	0.116731518	1.000000000
CLOSER	NEIGHBOR_RECURRENCE	4	4	0.651815047	0.678741490	2	"{""COREMA"":0.965030967,""CURIOUS_CURES"":0.106776162,""HARLEIAN_COOKERY"":0.991343784,""QUINTE_ESSENCE"":0.651815047}"	"{""COREMA"":-1071.226635136,""CURIOUS_CURES"":-25.233234453,""HARLEIAN_COOKERY"":1003.392557324,""QUINTE_ESSENCE"":297.997374822}"	0.003891051	0.992217899
CLOSER	FIXED_RANK_COMBINATION	4	4	0.693595384	0.696719558	2	"{""COREMA"":0.949874606,""CURIOUS_CURES"":0.160182594,""HARLEIAN_COOKERY"":0.983225646,""QUINTE_ESSENCE"":0.693595384}"	"{""COREMA"":-1071.226635136,""CURIOUS_CURES"":-25.233234453,""HARLEIAN_COOKERY"":1003.392557324,""QUINTE_ESSENCE"":297.997374822}"	0.003891051	0.015564202
