families	profile_ids	all_carrier_alternatives	status	injectivity_deficits	all_count_deficits
AQUA,STOMACH	5,800	"[[""aii""], [""okain""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f79v|f79v.10-f79v.11"",""f82v|f82v.11-f82v.14""]},{""signature"":[2,0],""required"":8,""observed"":2,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f77v|f77v.6-f77v.15"",""f83r|f83r.47-f83r.49""]},{""signature"":[3,0],""required"":4,""observed"":2,""source_records"":[12,19,29,33],""target_paragraphs"":[""f76v|f76v.10-f76v.15"",""f76v|f76v.16-f76v.24""]},{""signature"":[4,1],""required"":3,""observed"":1,""source_records"":[14,21,32],""target_paragraphs"":[""f76v|f76v.1-f76v.9""]}]"
AQUA,STOMACH	5,802	"[[""aii""], [""okal""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":1,""source_records"":[2,5,9],""target_paragraphs"":[""f76r|f76r.39-f76r.43""]},{""signature"":[2,0],""required"":8,""observed"":4,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f79r|f79r.21-f79r.25"",""f79v|f79v.28-f79v.32"",""f80v|f80v.27-f80v.29"",""f83r|f83r.47-f83r.49""]},{""signature"":[2,1],""required"":5,""observed"":3,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75r|f75r.32-f75r.46"",""f79r|f79r.26-f79r.30"",""f81r|f81r.16-f81r.23""]},{""signature"":[4,0],""required"":3,""observed"":2,""source_records"":[11,23,24],""target_paragraphs"":[""f76v|f76v.34-f76v.36"",""f80r|f80r.34-f80r.39""]}]"
AQUA,STOMACH	5,805	"[[""aii""], [""okar""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,0],""required"":8,""observed"":7,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f77v|f77v.6-f77v.15"",""f79r|f79r.26-f79r.30"",""f80r|f80r.28-f80r.33"",""f80v|f80v.27-f80v.29"",""f80v|f80v.38-f80v.44"",""f81r|f81r.16-f81r.23"",""f83r|f83r.47-f83r.49""]},{""signature"":[2,1],""required"":5,""observed"":2,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75v|f75v.57-f75v.70"",""f79r|f79r.21-f79r.25""]}]"
AQUA,STOMACH	5,807	"[[""aii""], [""okc"", ""okch""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f76r|f76r.39-f76r.43"",""f82v|f82v.15-f82v.19""]},{""signature"":[2,0],""required"":8,""observed"":7,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f75v|f75v.38-f75v.42"",""f77v|f77v.6-f77v.15"",""f79r|f79r.21-f79r.25"",""f79v|f79v.28-f79v.32"",""f80v|f80v.27-f80v.29"",""f80v|f80v.38-f80v.44"",""f81r|f81r.16-f81r.23""]},{""signature"":[2,1],""required"":5,""observed"":3,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75v|f75v.57-f75v.70"",""f80r|f80r.28-f80r.33"",""f83r|f83r.47-f83r.49""]},{""signature"":[4,1],""required"":3,""observed"":2,""source_records"":[14,21,32],""target_paragraphs"":[""f81r|f81r.24-f81r.31"",""f82v|f82v.33-f82v.38""]}]"
AQUA,STOMACH	5,810	"[[""aii""], [""okche""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f79v|f79v.1-f79v.9"",""f82v|f82v.15-f82v.19""]},{""signature"":[2,1],""required"":5,""observed"":2,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f80r|f80r.28-f80r.33"",""f81v|f81v.10-f81v.27""]},{""signature"":[3,1],""required"":2,""observed"":1,""source_records"":[6,20],""target_paragraphs"":[""f79r|f79r.39-f79r.44""]},{""signature"":[4,1],""required"":3,""observed"":2,""source_records"":[14,21,32],""target_paragraphs"":[""f81r|f81r.24-f81r.31"",""f82v|f82v.33-f82v.38""]}]"
AQUA,STOMACH	5,823	"[[""aii""], [""okeed""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":1,""source_records"":[2,5,9],""target_paragraphs"":[""f76r|f76r.39-f76r.43""]},{""signature"":[2,0],""required"":8,""observed"":3,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f75v|f75v.38-f75v.42"",""f79r|f79r.21-f79r.25"",""f83r|f83r.47-f83r.49""]},{""signature"":[3,1],""required"":2,""observed"":1,""source_records"":[6,20],""target_paragraphs"":[""f79v|f79v.23-f79v.27""]},{""signature"":[4,0],""required"":3,""observed"":2,""source_records"":[11,23,24],""target_paragraphs"":[""f80v|f80v.19-f80v.22"",""f81r|f81r.24-f81r.31""]},{""signature"":[4,1],""required"":3,""observed"":1,""source_records"":[14,21,32],""target_paragraphs"":[""f80r|f80r.34-f80r.39""]}]"
AQUA,STOMACH	5,824	"[[""aii""], [""okeedy""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":1,""source_records"":[2,5,9],""target_paragraphs"":[""f76r|f76r.39-f76r.43""]},{""signature"":[2,0],""required"":8,""observed"":3,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f75v|f75v.38-f75v.42"",""f79r|f79r.21-f79r.25"",""f83r|f83r.47-f83r.49""]},{""signature"":[3,1],""required"":2,""observed"":1,""source_records"":[6,20],""target_paragraphs"":[""f79v|f79v.23-f79v.27""]},{""signature"":[4,0],""required"":3,""observed"":2,""source_records"":[11,23,24],""target_paragraphs"":[""f80v|f80v.19-f80v.22"",""f81r|f81r.24-f81r.31""]},{""signature"":[4,1],""required"":3,""observed"":1,""source_records"":[14,21,32],""target_paragraphs"":[""f80r|f80r.34-f80r.39""]}]"
AQUA,STOMACH	5,828	"[[""aii""], [""okeey""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,0],""required"":8,""observed"":7,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f77v|f77v.6-f77v.15"",""f79r|f79r.21-f79r.25"",""f79r|f79r.26-f79r.30"",""f79v|f79v.28-f79v.32"",""f80v|f80v.27-f80v.29"",""f80v|f80v.38-f80v.44"",""f83r|f83r.47-f83r.49""]},{""signature"":[3,0],""required"":4,""observed"":3,""source_records"":[12,19,29,33],""target_paragraphs"":[""f79r|f79r.7-f79r.12"",""f80v|f80v.14-f80v.18"",""f80v|f80v.7-f80v.13""]},{""signature"":[4,1],""required"":3,""observed"":2,""source_records"":[14,21,32],""target_paragraphs"":[""f76v|f76v.34-f76v.36"",""f82v|f82v.33-f82v.38""]}]"
AQUA,STOMACH	5,832	"[[""aii""], [""okey""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":1,""source_records"":[2,5,9],""target_paragraphs"":[""f80v|f80v.30-f80v.37""]},{""signature"":[2,0],""required"":8,""observed"":7,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f75v|f75v.38-f75v.42"",""f79r|f79r.21-f79r.25"",""f79r|f79r.26-f79r.30"",""f80r|f80r.28-f80r.33"",""f80v|f80v.38-f80v.44"",""f81r|f81r.16-f81r.23"",""f83r|f83r.47-f83r.49""]},{""signature"":[2,1],""required"":5,""observed"":3,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f77v|f77v.6-f77v.15"",""f80v|f80v.27-f80v.29"",""f81v|f81v.10-f81v.27""]},{""signature"":[3,1],""required"":2,""observed"":1,""source_records"":[6,20],""target_paragraphs"":[""f80v|f80v.23-f80v.26""]},{""signature"":[4,1],""required"":3,""observed"":1,""source_records"":[14,21,32],""target_paragraphs"":[""f81r|f81r.24-f81r.31""]}]"
AQUA,STOMACH	5,834	"[[""aii""], [""oko""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f81r|f81r.1-f81r.15"",""f82v|f82v.15-f82v.19""]},{""signature"":[2,1],""required"":5,""observed"":4,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75r|f75r.32-f75r.46"",""f75v|f75v.57-f75v.70"",""f80v|f80v.38-f80v.44"",""f81r|f81r.16-f81r.23""]},{""signature"":[3,0],""required"":4,""observed"":3,""source_records"":[12,19,29,33],""target_paragraphs"":[""f80v|f80v.14-f80v.18"",""f80v|f80v.23-f80v.26"",""f82v|f82v.28-f82v.32""]},{""signature"":[4,1],""required"":3,""observed"":2,""source_records"":[14,21,32],""target_paragraphs"":[""f80r|f80r.34-f80r.39"",""f80v|f80v.19-f80v.22""]}]"
AQUA,STOMACH	5,835	"[[""aii""], [""okol""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f81r|f81r.1-f81r.15"",""f82v|f82v.15-f82v.19""]},{""signature"":[2,1],""required"":5,""observed"":3,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75r|f75r.32-f75r.46"",""f75v|f75v.57-f75v.70"",""f80v|f80v.38-f80v.44""]},{""signature"":[3,0],""required"":4,""observed"":3,""source_records"":[12,19,29,33],""target_paragraphs"":[""f80v|f80v.14-f80v.18"",""f80v|f80v.23-f80v.26"",""f82v|f82v.28-f82v.32""]},{""signature"":[4,1],""required"":3,""observed"":0,""source_records"":[14,21,32],""target_paragraphs"":[]}]"
AQUA,STOMACH	5,841	"[[""aii""], [""oky""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,0],""required"":8,""observed"":6,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f77v|f77v.6-f77v.15"",""f79r|f79r.21-f79r.25"",""f80v|f80v.27-f80v.29"",""f80v|f80v.38-f80v.44"",""f81r|f81r.16-f81r.23"",""f83r|f83r.47-f83r.49""]},{""signature"":[2,1],""required"":5,""observed"":4,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75r|f75r.32-f75r.46"",""f75v|f75v.38-f75v.42"",""f79r|f79r.26-f79r.30"",""f79v|f79v.28-f79v.32""]},{""signature"":[4,1],""required"":3,""observed"":1,""source_records"":[14,21,32],""target_paragraphs"":[""f76v|f76v.34-f76v.36""]}]"
AQUA,STOMACH	5,843	"[[""aii""], [""ola""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":1,""source_records"":[2,5,9],""target_paragraphs"":[""f80v|f80v.30-f80v.37""]},{""signature"":[3,1],""required"":2,""observed"":0,""source_records"":[6,20],""target_paragraphs"":[]},{""signature"":[4,1],""required"":3,""observed"":1,""source_records"":[14,21,32],""target_paragraphs"":[""f76v|f76v.1-f76v.9""]}]"
AQUA,STOMACH	5,848	"[[""aii""], [""olc"", ""olch""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,0],""required"":8,""observed"":4,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f75r|f75r.32-f75r.46"",""f79r|f79r.26-f79r.30"",""f79v|f79v.28-f79v.32"",""f83r|f83r.47-f83r.49""]},{""signature"":[4,1],""required"":3,""observed"":2,""source_records"":[14,21,32],""target_paragraphs"":[""f76v|f76v.1-f76v.9"",""f80r|f80r.34-f80r.39""]}]"
AQUA,STOMACH	5,851	"[[""aii""], [""olche""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,0],""required"":8,""observed"":5,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f75r|f75r.32-f75r.46"",""f79r|f79r.26-f79r.30"",""f79v|f79v.28-f79v.32"",""f81r|f81r.16-f81r.23"",""f83r|f83r.47-f83r.49""]},{""signature"":[4,1],""required"":3,""observed"":1,""source_records"":[14,21,32],""target_paragraphs"":[""f80r|f80r.34-f80r.39""]}]"
AQUA,STOMACH	5,852	"[[""aii""], [""olched""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,1],""required"":5,""observed"":3,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f77v|f77v.6-f77v.15"",""f80v|f80v.38-f80v.44"",""f81v|f81v.10-f81v.27""]},{""signature"":[4,1],""required"":3,""observed"":0,""source_records"":[14,21,32],""target_paragraphs"":[]}]"
AQUA,STOMACH	5,853	"[[""aii""], [""olchedy""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f79v|f79v.1-f79v.9"",""f82v|f82v.11-f82v.14""]},{""signature"":[2,1],""required"":5,""observed"":3,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f77v|f77v.6-f77v.15"",""f80v|f80v.38-f80v.44"",""f81v|f81v.10-f81v.27""]},{""signature"":[4,1],""required"":3,""observed"":0,""source_records"":[14,21,32],""target_paragraphs"":[]}]"
AQUA,STOMACH	5,857	"[[""aii""], [""olchey""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,1],""required"":5,""observed"":3,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75v|f75v.38-f75v.42"",""f77v|f77v.6-f77v.15"",""f79r|f79r.21-f79r.25""]},{""signature"":[4,1],""required"":3,""observed"":1,""source_records"":[14,21,32],""target_paragraphs"":[""f80r|f80r.34-f80r.39""]}]"
AQUA,STOMACH	5,864	"[[""aii""], [""olka""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f81r|f81r.1-f81r.15"",""f82v|f82v.11-f82v.14""]},{""signature"":[2,0],""required"":8,""observed"":6,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f75r|f75r.32-f75r.46"",""f75v|f75v.57-f75v.70"",""f77v|f77v.6-f77v.15"",""f79r|f79r.21-f79r.25"",""f81r|f81r.16-f81r.23"",""f83r|f83r.47-f83r.49""]},{""signature"":[4,1],""required"":3,""observed"":0,""source_records"":[14,21,32],""target_paragraphs"":[]}]"
AQUA,STOMACH	5,865	"[[""aii""], [""olkai""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":1,""source_records"":[2,5,9],""target_paragraphs"":[""f82v|f82v.11-f82v.14""]},{""signature"":[2,1],""required"":5,""observed"":4,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75v|f75v.38-f75v.42"",""f79r|f79r.26-f79r.30"",""f79v|f79v.28-f79v.32"",""f81v|f81v.10-f81v.27""]},{""signature"":[4,1],""required"":3,""observed"":0,""source_records"":[14,21,32],""target_paragraphs"":[]}]"
AQUA,STOMACH	5,867	"[[""aii""], [""olkain""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":0,""source_records"":[2,5,9],""target_paragraphs"":[]},{""signature"":[2,1],""required"":5,""observed"":2,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75v|f75v.38-f75v.42"",""f81v|f81v.10-f81v.27""]},{""signature"":[4,1],""required"":3,""observed"":0,""source_records"":[14,21,32],""target_paragraphs"":[]}]"
AQUA,STOMACH	5,870	"[[""aii""], [""olke""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,0],""required"":8,""observed"":5,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f77v|f77v.6-f77v.15"",""f79r|f79r.26-f79r.30"",""f80v|f80v.27-f80v.29"",""f80v|f80v.38-f80v.44"",""f83r|f83r.47-f83r.49""]},{""signature"":[2,1],""required"":5,""observed"":4,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75v|f75v.38-f75v.42"",""f79v|f79v.28-f79v.32"",""f80r|f80r.28-f80r.33"",""f81r|f81r.16-f81r.23""]},{""signature"":[4,0],""required"":3,""observed"":2,""source_records"":[11,23,24],""target_paragraphs"":[""f76v|f76v.34-f76v.36"",""f80v|f80v.19-f80v.22""]},{""signature"":[4,1],""required"":3,""observed"":0,""source_records"":[14,21,32],""target_paragraphs"":[]}]"
AQUA,STOMACH	5,873	"[[""aii""], [""olkee""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,0],""required"":8,""observed"":7,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f75v|f75v.38-f75v.42"",""f75v|f75v.57-f75v.70"",""f77v|f77v.6-f77v.15"",""f79r|f79r.26-f79r.30"",""f80v|f80v.27-f80v.29"",""f80v|f80v.38-f80v.44"",""f83r|f83r.47-f83r.49""]},{""signature"":[2,1],""required"":5,""observed"":4,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75r|f75r.32-f75r.46"",""f79v|f79v.28-f79v.32"",""f80r|f80r.28-f80r.33"",""f81r|f81r.16-f81r.23""]},{""signature"":[4,1],""required"":3,""observed"":0,""source_records"":[14,21,32],""target_paragraphs"":[]}]"
AQUA,STOMACH	5,874	"[[""aii""], [""olkeed"", ""olkeedy""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,1],""required"":5,""observed"":2,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75r|f75r.32-f75r.46"",""f79r|f79r.21-f79r.25""]},{""signature"":[4,1],""required"":3,""observed"":0,""source_records"":[14,21,32],""target_paragraphs"":[]}]"
AQUA,STOMACH	5,876	"[[""aii""], [""olkeey""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":1,""source_records"":[2,5,9],""target_paragraphs"":[""f83r|f83r.52-f83r.55""]},{""signature"":[4,1],""required"":3,""observed"":1,""source_records"":[14,21,32],""target_paragraphs"":[""f80r|f80r.34-f80r.39""]}]"
AQUA,STOMACH	5,880	"[[""aii""], [""olo""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":0,""source_records"":[2,5,9],""target_paragraphs"":[]},{""signature"":[2,1],""required"":5,""observed"":1,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75r|f75r.32-f75r.46""]},{""signature"":[4,0],""required"":3,""observed"":1,""source_records"":[11,23,24],""target_paragraphs"":[""f81r|f81r.24-f81r.31""]}]"
AQUA,STOMACH	5,888	"[[""aii""], [""ols""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f79v|f79v.1-f79v.9"",""f81r|f81r.1-f81r.15""]},{""signature"":[2,0],""required"":8,""observed"":7,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f79r|f79r.21-f79r.25"",""f79r|f79r.26-f79r.30"",""f79v|f79v.28-f79v.32"",""f80r|f80r.28-f80r.33"",""f80v|f80v.27-f80v.29"",""f80v|f80v.38-f80v.44"",""f83r|f83r.47-f83r.49""]},{""signature"":[4,1],""required"":3,""observed"":2,""source_records"":[14,21,32],""target_paragraphs"":[""f76v|f76v.1-f76v.9"",""f80r|f80r.34-f80r.39""]}]"
AQUA,STOMACH	5,890	"[[""aii""], [""olsh""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f79v|f79v.1-f79v.9"",""f81r|f81r.1-f81r.15""]},{""signature"":[2,0],""required"":8,""observed"":7,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f79r|f79r.21-f79r.25"",""f79r|f79r.26-f79r.30"",""f79v|f79v.28-f79v.32"",""f80r|f80r.28-f80r.33"",""f80v|f80v.27-f80v.29"",""f80v|f80v.38-f80v.44"",""f83r|f83r.47-f83r.49""]},{""signature"":[4,1],""required"":3,""observed"":1,""source_records"":[14,21,32],""target_paragraphs"":[""f80r|f80r.34-f80r.39""]}]"
AQUA,STOMACH	5,893	"[[""aii""], [""olshe""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f79v|f79v.1-f79v.9"",""f81r|f81r.1-f81r.15""]},{""signature"":[2,1],""required"":5,""observed"":3,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75v|f75v.38-f75v.42"",""f75v|f75v.57-f75v.70"",""f81r|f81r.16-f81r.23""]},{""signature"":[4,1],""required"":3,""observed"":1,""source_records"":[14,21,32],""target_paragraphs"":[""f80r|f80r.34-f80r.39""]}]"
AQUA,STOMACH	5,904	"[[""aii""], [""olt""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f80v|f80v.30-f80v.37"",""f81r|f81r.1-f81r.15""]},{""signature"":[2,1],""required"":5,""observed"":2,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f79r|f79r.26-f79r.30"",""f80v|f80v.27-f80v.29""]},{""signature"":[4,1],""required"":3,""observed"":1,""source_records"":[14,21,32],""target_paragraphs"":[""f80v|f80v.19-f80v.22""]}]"
AQUA,STOMACH	5,910	"[[""aii""], [""oly""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f76r|f76r.39-f76r.43"",""f80v|f80v.30-f80v.37""]},{""signature"":[2,1],""required"":5,""observed"":4,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f79r|f79r.26-f79r.30"",""f80r|f80r.28-f80r.33"",""f81r|f81r.16-f81r.23"",""f81v|f81v.10-f81v.27""]},{""signature"":[3,1],""required"":2,""observed"":1,""source_records"":[6,20],""target_paragraphs"":[""f78v|f78v.1-f78v.19""]},{""signature"":[4,1],""required"":3,""observed"":2,""source_records"":[14,21,32],""target_paragraphs"":[""f76v|f76v.1-f76v.9"",""f81r|f81r.24-f81r.31""]}]"
AQUA,STOMACH	5,912	"[[""aii""], [""op""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f79v|f79v.10-f79v.11"",""f81r|f81r.1-f81r.15""]},{""signature"":[2,1],""required"":5,""observed"":4,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f77v|f77v.6-f77v.15"",""f79r|f79r.26-f79r.30"",""f79v|f79v.28-f79v.32"",""f81v|f81v.10-f81v.27""]},{""signature"":[4,0],""required"":3,""observed"":1,""source_records"":[11,23,24],""target_paragraphs"":[""f81r|f81r.24-f81r.31""]}]"
AQUA,STOMACH	5,916	"[[""aii""], [""opc""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f79v|f79v.10-f79v.11"",""f81r|f81r.1-f81r.15""]},{""signature"":[2,1],""required"":5,""observed"":2,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f79r|f79r.26-f79r.30"",""f79v|f79v.28-f79v.32""]},{""signature"":[4,0],""required"":3,""observed"":2,""source_records"":[11,23,24],""target_paragraphs"":[""f80v|f80v.19-f80v.22"",""f81r|f81r.24-f81r.31""]}]"
AQUA,STOMACH	5,917	"[[""aii""], [""opch""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f79v|f79v.10-f79v.11"",""f81r|f81r.1-f81r.15""]},{""signature"":[2,1],""required"":5,""observed"":2,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f79r|f79r.26-f79r.30"",""f79v|f79v.28-f79v.32""]},{""signature"":[4,0],""required"":3,""observed"":2,""source_records"":[11,23,24],""target_paragraphs"":[""f80v|f80v.19-f80v.22"",""f81r|f81r.24-f81r.31""]}]"
AQUA,STOMACH	5,918	"[[""aii""], [""opche""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f79v|f79v.10-f79v.11"",""f81r|f81r.1-f81r.15""]},{""signature"":[2,1],""required"":5,""observed"":3,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f79r|f79r.26-f79r.30"",""f79v|f79v.28-f79v.32"",""f81r|f81r.16-f81r.23""]},{""signature"":[3,1],""required"":2,""observed"":1,""source_records"":[6,20],""target_paragraphs"":[""f78v|f78v.1-f78v.19""]},{""signature"":[4,0],""required"":3,""observed"":2,""source_records"":[11,23,24],""target_paragraphs"":[""f80v|f80v.19-f80v.22"",""f81r|f81r.24-f81r.31""]}]"
AQUA,STOMACH	5,919	"[[""aii""], [""opched"", ""opchedy""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,1],""required"":5,""observed"":3,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f79r|f79r.26-f79r.30"",""f79v|f79v.28-f79v.32"",""f81r|f81r.16-f81r.23""]},{""signature"":[3,1],""required"":2,""observed"":1,""source_records"":[6,20],""target_paragraphs"":[""f78v|f78v.1-f78v.19""]},{""signature"":[4,1],""required"":3,""observed"":2,""source_records"":[14,21,32],""target_paragraphs"":[""f80r|f80r.34-f80r.39"",""f82v|f82v.33-f82v.38""]}]"
AQUA,STOMACH	5,941	"[[""aii""], [""oro""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":1,""source_records"":[2,5,9],""target_paragraphs"":[""f79v|f79v.1-f79v.9""]},{""signature"":[3,1],""required"":2,""observed"":1,""source_records"":[6,20],""target_paragraphs"":[""f82v|f82v.28-f82v.32""]},{""signature"":[4,1],""required"":3,""observed"":2,""source_records"":[14,21,32],""target_paragraphs"":[""f76v|f76v.1-f76v.9"",""f80r|f80r.34-f80r.39""]}]"
AQUA,STOMACH	5,954	"[[""aii""], [""otai""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,1],""required"":5,""observed"":4,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75v|f75v.38-f75v.42"",""f75v|f75v.57-f75v.70"",""f79v|f79v.28-f79v.32"",""f81v|f81v.10-f81v.27""]},{""signature"":[4,0],""required"":3,""observed"":1,""source_records"":[11,23,24],""target_paragraphs"":[""f80v|f80v.19-f80v.22""]}]"
AQUA,STOMACH	5,956	"[[""aii""], [""otain""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,1],""required"":5,""observed"":3,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75v|f75v.38-f75v.42"",""f75v|f75v.57-f75v.70"",""f81v|f81v.10-f81v.27""]},{""signature"":[3,1],""required"":2,""observed"":1,""source_records"":[6,20],""target_paragraphs"":[""f79r|f79r.39-f79r.44""]},{""signature"":[4,0],""required"":3,""observed"":1,""source_records"":[11,23,24],""target_paragraphs"":[""f80v|f80v.19-f80v.22""]}]"
