page	locus	complete_surface	surface_occurrences	namespace	namespace_plus_surface_occurrences	image_owner	owner_plus_surface_occurrences	recovered_instrument_de	recovered_local_use_de	resolution_class	external_master_value_recovered_from_surface
f68r1	f68r1.15	otydy	1	F68_LOCAL_STAR_SLOT_NS	1	A2_STAR_STATION_07	1	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.16	okear	1	F68_LOCAL_STAR_SLOT_NS	1	A2_STAR_STATION_08	1	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.17	cphocthy	1	F68_LOCAL_STAR_SLOT_NS	1	A2_STAR_STATION_09	1	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.18	ytchody	1	F68_LOCAL_STAR_SLOT_NS	1	A2_STAR_STATION_10	1	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.19	otys	1	F68_LOCAL_STAR_SLOT_NS	1	A2_STAR_STATION_11	1	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.20	olor	1	F68_LOCAL_STAR_SLOT_NS	1	A2_STAR_STATION_12	1	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.21	ockhy	1	F68_LOCAL_STAR_SLOT_NS	1	A2_STAR_STATION_13	1	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.22	ofcheor	1	F68_LOCAL_STAR_SLOT_NS	1	A2_STAR_STATION_14	1	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.23	otchdy	1	F68_LOCAL_STAR_SLOT_NS	1	A2_STAR_STATION_15	1	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.24	otykchs	1	F68_LOCAL_STAR_SLOT_NS	1	A2_STAR_STATION_16	1	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.25	otol	1	F68_LOCAL_STAR_SLOT_NS	1	A2_STAR_STATION_17	1	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.26	otor	1	F68_LOCAL_STAR_SLOT_NS	1	A2_STAR_STATION_18	1	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.27	oiinar	1	F68_LOCAL_STAR_SLOT_NS	1	A2_STAR_STATION_19	1	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.28	okoldy	1	F68_LOCAL_STAR_SLOT_NS	1	A2_STAR_STATION_20	1	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.29	ykchdy	1	F68_LOCAL_STAR_SLOT_NS	1	A2_STAR_STATION_21	1	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.30	oeeody	1	F68_LOCAL_STAR_SLOT_NS	1	A2_STAR_STATION_22	1	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.31	ocphy	1	F68_LOCAL_STAR_SLOT_NS	1	A2_STAR_STATION_23	1	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.32	okeeodal	1	F68_LOCAL_STAR_SLOT_NS	1	A2_STAR_STATION_24	1	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.33	okshor	1	F68_LOCAL_STAR_SLOT_NS	1	A2_STAR_STATION_25	1	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.34	osdaiin	1	F68_LOCAL_STAR_SLOT_NS	1	A2_STAR_STATION_26	1	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.35	otochedy	1	F68_LOCAL_STAR_SLOT_NS	1	A2_STAR_STATION_27	1	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.36	dolchedy	1	F68_LOCAL_STAR_SLOT_NS	1	A2_STAR_STATION_28	1	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.37	oky okchdy okardy qear oygy	1	F68_CENTRAL_LEGEND_QUARANTINE_NS	1	A2_CENTRAL_LEGEND_UNRESOLVED	1	ungeloeste Zentrallegende	als lokalen Schluesselbereich behandeln, ohne ein einziges Seitenzentrum zu erfinden	FULL_LOCUS_SURFACE_UNIQUE	NO
f69v	f69v.1	dair cheyky otaza sar ar chykar okoirsh ar chetody okeeos o tey otokeeey okeeody okeey doiir teeo y chey ot y okedy chsdy okeod y dy choaiin okar okar chol chees yto odair oty oteeo dar o eykeody dchor char	1	F69_LEFT_WHEEL_NS	1	A3_LEFT_WHEEL_RING_TEXT	1	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	FULL_LOCUS_SURFACE_UNIQUE	NO
f69v	f69v.2	yka chol ykar dal ykady iokeeor cheey choly ykeeal cheo oaram ockhy sheey aiin y daiial cheody cheal yetey chear y dy ykey ch y dy chol ykar ol y ykeeody chey dal ody airchy choky ychey chey	1	F69_MIDDLE_WHEEL_NS	1	A3_MIDDLE_WHEEL_RING_TEXT	1	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f69v	f69v.3	doair otaldal dair chdy otoar ar chy qoteor cho qotair chda oteeal cheor ar air oteody ytyd a dchy otoly okeodal oteoarar cheteeser dair chey okody dal oteey oteey	1	F69_RIGHT_WHEEL_NS	1	A3_RIGHT_WHEEL_RING_TEXT	1	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f69v	f69v.4	okeey sar	1	F69_LEFT_WHEEL_NS	1	A3_LEFT_RADIAL_SLOT_01	1	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	FULL_LOCUS_SURFACE_UNIQUE	NO
f69v	f69v.5	okeo dy	1	F69_LEFT_WHEEL_NS	1	A3_LEFT_RADIAL_SLOT_02	1	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	FULL_LOCUS_SURFACE_UNIQUE	NO
f69v	f69v.6	ochoyk	1	F69_LEFT_WHEEL_NS	1	A3_LEFT_RADIAL_SLOT_03	1	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	FULL_LOCUS_SURFACE_UNIQUE	NO
f69v	f69v.7	ykeey	1	F69_LEFT_WHEEL_NS	1	A3_LEFT_RADIAL_SLOT_04	1	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	FULL_LOCUS_SURFACE_UNIQUE	NO
f69v	f69v.8	ytory	1	F69_LEFT_WHEEL_NS	1	A3_LEFT_RADIAL_SLOT_05	1	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	FULL_LOCUS_SURFACE_UNIQUE	NO
f69v	f69v.9	oeesy	1	F69_LEFT_WHEEL_NS	1	A3_LEFT_RADIAL_SLOT_06	1	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	FULL_LOCUS_SURFACE_UNIQUE	NO
f69v	f69v.10	ytody	1	F69_LEFT_WHEEL_NS	1	A3_LEFT_RADIAL_SLOT_07	1	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	FULL_LOCUS_SURFACE_UNIQUE	NO
f69v	f69v.11	okody	1	F69_LEFT_WHEEL_NS	1	A3_LEFT_RADIAL_SLOT_08	1	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	FULL_LOCUS_SURFACE_UNIQUE	NO
f69v	f69v.12	otody	1	F69_LEFT_WHEEL_NS	1	A3_LEFT_RADIAL_SLOT_09	1	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	FULL_LOCUS_SURFACE_UNIQUE	NO
f69v	f69v.13	okeal	1	F69_LEFT_WHEEL_NS	1	A3_LEFT_RADIAL_SLOT_10	1	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	FULL_LOCUS_SURFACE_UNIQUE	NO
f69v	f69v.14	okeod	3	F69_LEFT_WHEEL_NS	3	A3_LEFT_RADIAL_SLOT_11	1	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	IMAGE_OWNER_RESOLVES	NO
f69v	f69v.15	oteeys	1	F69_LEFT_WHEEL_NS	1	A3_LEFT_RADIAL_SLOT_12	1	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	FULL_LOCUS_SURFACE_UNIQUE	NO
f69v	f69v.16	oteol	1	F69_LEFT_WHEEL_NS	1	A3_LEFT_RADIAL_SLOT_13	1	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	FULL_LOCUS_SURFACE_UNIQUE	NO
f69v	f69v.17	ykeydy	1	F69_LEFT_WHEEL_NS	1	A3_LEFT_RADIAL_SLOT_14	1	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	FULL_LOCUS_SURFACE_UNIQUE	NO
f69v	f69v.18	okeod	3	F69_LEFT_WHEEL_NS	3	A3_LEFT_RADIAL_SLOT_15	1	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	IMAGE_OWNER_RESOLVES	NO
f69v	f69v.19	saral	1	F69_LEFT_WHEEL_NS	1	A3_LEFT_RADIAL_SLOT_16	1	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	FULL_LOCUS_SURFACE_UNIQUE	NO
f69v	f69v.20	saiir	1	F69_LEFT_WHEEL_NS	1	A3_LEFT_RADIAL_SLOT_17	1	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	FULL_LOCUS_SURFACE_UNIQUE	NO
f69v	f69v.21	okolar	1	F69_LEFT_WHEEL_NS	1	A3_LEFT_RADIAL_SLOT_18	1	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	FULL_LOCUS_SURFACE_UNIQUE	NO
f69v	f69v.22	ykeody	1	F69_LEFT_WHEEL_NS	1	A3_LEFT_RADIAL_SLOT_19	1	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	FULL_LOCUS_SURFACE_UNIQUE	NO
f69v	f69v.23	sarydy	1	F69_LEFT_WHEEL_NS	1	A3_LEFT_RADIAL_SLOT_20	1	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	FULL_LOCUS_SURFACE_UNIQUE	NO
f69v	f69v.24	otchy	1	F69_LEFT_WHEEL_NS	1	A3_LEFT_RADIAL_SLOT_21	1	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	FULL_LOCUS_SURFACE_UNIQUE	NO
f69v	f69v.25	okeey dy	1	F69_LEFT_WHEEL_NS	1	A3_LEFT_RADIAL_SLOT_22	1	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	FULL_LOCUS_SURFACE_UNIQUE	NO
f69v	f69v.26	okey d	1	F69_LEFT_WHEEL_NS	1	A3_LEFT_RADIAL_SLOT_23	1	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	FULL_LOCUS_SURFACE_UNIQUE	NO
f69v	f69v.27	okeod	3	F69_LEFT_WHEEL_NS	3	A3_LEFT_RADIAL_SLOT_24	1	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	IMAGE_OWNER_RESOLVES	NO
f69v	f69v.28	okodchy	1	F69_LEFT_WHEEL_NS	1	A3_LEFT_RADIAL_SLOT_25	1	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	FULL_LOCUS_SURFACE_UNIQUE	NO
f69v	f69v.29	okeody	1	F69_LEFT_WHEEL_NS	1	A3_LEFT_RADIAL_SLOT_26	1	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	FULL_LOCUS_SURFACE_UNIQUE	NO
f69v	f69v.30	okcheys	1	F69_LEFT_WHEEL_NS	1	A3_LEFT_RADIAL_SLOT_27	1	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	FULL_LOCUS_SURFACE_UNIQUE	NO
f69v	f69v.31	oar alys	1	F69_LEFT_WHEEL_NS	1	A3_LEFT_RADIAL_SLOT_28	1	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	FULL_LOCUS_SURFACE_UNIQUE	NO
