opaque_local_id	page	locus	surface_fragment	surface_fragment_occurrences	namespace	namespace_plus_fragment_occurrences	fragment_self_identifying	corrector_rule_de
A1:G156	f67r2	f67r2.72	aldaiin	1	F67_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G157	f67r2	f67r2.72	ydaiin	2	F67_LEFT_WHEEL_NS	2	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G158	f67r2	f67r2.72	qkoy	1	F67_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G159	f67r2	f67r2.72	ydaiin	2	F67_LEFT_WHEEL_NS	2	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G160	f67r2	f67r2.72	qofair	1	F67_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G161	f67r2	f67r2.72	ypair	1	F67_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G162	f67r2	f67r2.72	ykoaiin	1	F67_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G163	f67r2	f67r2.72	ydoly	1	F67_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G164	f67r2	f67r2.72	ytalchos	1	F67_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G165	f67r2	f67r2.72	oly	1	F67_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G166	f67r2	f67r2.72	okey	2	F67_LEFT_WHEEL_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G167	f67r2	f67r2.73	sshey	1	F67_RIGHT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G168	f67r2	f67r2.73	sy	1	F67_RIGHT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G169	f67r2	f67r2.73	shees	1	F67_RIGHT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G170	f67r2	f67r2.73	qeykeey	1	F67_RIGHT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G171	f67r2	f67r2.73	ykchey	2	F67_RIGHT_WHEEL_NS	2	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G172	f67r2	f67r2.73	ykchey	2	F67_RIGHT_WHEEL_NS	2	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G173	f67r2	f67r2.73	qokeochy	1	F67_RIGHT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G174	f67r2	f67r2.73	oaiin	1	F67_RIGHT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G175	f67r2	f67r2.73	okol	2	F67_RIGHT_WHEEL_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G176	f67r2	f67r2.73	ar	9	F67_RIGHT_WHEEL_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G177	f67r2	f67r2.73	olar	1	F67_RIGHT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G178	f67r2	f67r2.74	yshey	1	F67_PAIRED_LEGEND_QUARANTINE_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G179	f67r2	f67r2.74	qokeeody	1	F67_PAIRED_LEGEND_QUARANTINE_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G180	f67r2	f67r2.74	cheos	1	F67_PAIRED_LEGEND_QUARANTINE_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G181	f67r2	f67r2.74	oeeos	1	F67_PAIRED_LEGEND_QUARANTINE_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G182	f67r2	f67r2.74	qockhy	1	F67_PAIRED_LEGEND_QUARANTINE_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G183	f67r2	f67r2.74	chos	2	F67_PAIRED_LEGEND_QUARANTINE_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G184	f67r2	f67r2.74	aiin	6	F67_PAIRED_LEGEND_QUARANTINE_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G185	f67r2	f67r2.74	okeeody	2	F67_PAIRED_LEGEND_QUARANTINE_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G186	f67r2	f67r2.74	qokoaiin	1	F67_PAIRED_LEGEND_QUARANTINE_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G187	f67r2	f67r2.74	odain	1	F67_PAIRED_LEGEND_QUARANTINE_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G188	f67r2	f67r2.74	ar	9	F67_PAIRED_LEGEND_QUARANTINE_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G189	f67r2	f67r2.74	air	4	F67_PAIRED_LEGEND_QUARANTINE_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A1:G190	f67r2	f67r2.74	ay	2	F67_PAIRED_LEGEND_QUARANTINE_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G001	f68r1	f68r1.1	shokchy	1	F68_LEFT_PANEL_HEADER_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G002	f68r1	f68r1.1	chteey	1	F68_LEFT_PANEL_HEADER_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G003	f68r1	f68r1.1	choteey	1	F68_LEFT_PANEL_HEADER_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G004	f68r1	f68r1.1	cphol	1	F68_LEFT_PANEL_HEADER_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G005	f68r1	f68r1.1	cheor	2	F68_LEFT_PANEL_HEADER_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G006	f68r1	f68r1.1	opcheeol	1	F68_LEFT_PANEL_HEADER_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G007	f68r1	f68r1.1	otor	2	F68_LEFT_PANEL_HEADER_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G008	f68r1	f68r1.1	choctheeey	1	F68_LEFT_PANEL_HEADER_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G009	f68r1	f68r1.1	okchoal	1	F68_LEFT_PANEL_HEADER_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G010	f68r1	f68r1.2	tochso	1	F68_MIDDLE_PANEL_HEADER_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G011	f68r1	f68r1.2	otchl	1	F68_MIDDLE_PANEL_HEADER_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G012	f68r1	f68r1.2	qokeeedy	1	F68_MIDDLE_PANEL_HEADER_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G013	f68r1	f68r1.2	cheey	2	F68_MIDDLE_PANEL_HEADER_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G014	f68r1	f68r1.2	cheeteey	1	F68_MIDDLE_PANEL_HEADER_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G015	f68r1	f68r1.2	yteody	1	F68_MIDDLE_PANEL_HEADER_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G016	f68r1	f68r1.2	chpor	1	F68_MIDDLE_PANEL_HEADER_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G017	f68r1	f68r1.2	cheokorchey	1	F68_MIDDLE_PANEL_HEADER_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G018	f68r1	f68r1.2	chod	1	F68_MIDDLE_PANEL_HEADER_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G019	f68r1	f68r1.3	ykor	2	F68_RIGHT_PANEL_HEADER_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G020	f68r1	f68r1.3	shey	1	F68_RIGHT_PANEL_HEADER_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G021	f68r1	f68r1.3	qocheey	1	F68_RIGHT_PANEL_HEADER_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G022	f68r1	f68r1.3	chokal	1	F68_RIGHT_PANEL_HEADER_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G023	f68r1	f68r1.3	okeey	4	F68_RIGHT_PANEL_HEADER_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G024	f68r1	f68r1.3	ror	1	F68_RIGHT_PANEL_HEADER_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G025	f68r1	f68r1.3	eckhear	1	F68_RIGHT_PANEL_HEADER_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G026	f68r1	f68r1.3	daram	1	F68_RIGHT_PANEL_HEADER_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G027	f68r1	f68r1.4	dchor	2	F68_MULTIPANEL_HEADER_QUARANTINE_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G028	f68r1	f68r1.4	okaiiin	1	F68_MULTIPANEL_HEADER_QUARANTINE_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G029	f68r1	f68r1.5	yky	1	F68_MULTIPANEL_HEADER_QUARANTINE_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G030	f68r1	f68r1.6	dary	1	F68_MULTIPANEL_HEADER_QUARANTINE_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G031	f68r1	f68r1.7	chkchykoly	1	F68_MULTIPANEL_HEADER_QUARANTINE_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G032	f68r1	f68r1.8	okodaly	1	F68_CENTRE_KEY_QUARANTINE_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G033	f68r1	f68r1.9	odchecthy	1	F68_LOCAL_STAR_SLOT_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G034	f68r1	f68r1.10	otcheody	1	F68_LOCAL_STAR_SLOT_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G035	f68r1	f68r1.11	okoaly	1	F68_LOCAL_STAR_SLOT_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G036	f68r1	f68r1.12	chocfhy	2	F68_LOCAL_STAR_SLOT_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G037	f68r1	f68r1.13	octhey	1	F68_LOCAL_STAR_SLOT_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G038	f68r1	f68r1.14	otshey	1	F68_LOCAL_STAR_SLOT_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G039	f68r1	f68r1.15	otydy	1	F68_LOCAL_STAR_SLOT_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G040	f68r1	f68r1.16	okear	1	F68_LOCAL_STAR_SLOT_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G041	f68r1	f68r1.17	cphocthy	1	F68_LOCAL_STAR_SLOT_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G042	f68r1	f68r1.18	ytchody	1	F68_LOCAL_STAR_SLOT_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G043	f68r1	f68r1.19	otys	1	F68_LOCAL_STAR_SLOT_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G044	f68r1	f68r1.20	olor	1	F68_LOCAL_STAR_SLOT_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G045	f68r1	f68r1.21	ockhy	3	F68_LOCAL_STAR_SLOT_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G046	f68r1	f68r1.22	ofcheor	1	F68_LOCAL_STAR_SLOT_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G047	f68r1	f68r1.23	otchdy	1	F68_LOCAL_STAR_SLOT_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G048	f68r1	f68r1.24	otykchs	1	F68_LOCAL_STAR_SLOT_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G049	f68r1	f68r1.25	otol	1	F68_LOCAL_STAR_SLOT_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G050	f68r1	f68r1.26	otor	2	F68_LOCAL_STAR_SLOT_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G051	f68r1	f68r1.27	oiinar	1	F68_LOCAL_STAR_SLOT_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G052	f68r1	f68r1.28	okoldy	1	F68_LOCAL_STAR_SLOT_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G053	f68r1	f68r1.29	ykchdy	1	F68_LOCAL_STAR_SLOT_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G054	f68r1	f68r1.30	oeeody	1	F68_LOCAL_STAR_SLOT_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G055	f68r1	f68r1.31	ocphy	1	F68_LOCAL_STAR_SLOT_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G056	f68r1	f68r1.32	okeeodal	1	F68_LOCAL_STAR_SLOT_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G057	f68r1	f68r1.33	okshor	1	F68_LOCAL_STAR_SLOT_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G058	f68r1	f68r1.34	osdaiin	1	F68_LOCAL_STAR_SLOT_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G059	f68r1	f68r1.35	otochedy	1	F68_LOCAL_STAR_SLOT_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G060	f68r1	f68r1.36	dolchedy	1	F68_LOCAL_STAR_SLOT_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G061	f68r1	f68r1.37	oky	1	F68_CENTRAL_LEGEND_QUARANTINE_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G062	f68r1	f68r1.37	okchdy	1	F68_CENTRAL_LEGEND_QUARANTINE_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G063	f68r1	f68r1.37	okardy	1	F68_CENTRAL_LEGEND_QUARANTINE_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G064	f68r1	f68r1.37	qear	1	F68_CENTRAL_LEGEND_QUARANTINE_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A2:G065	f68r1	f68r1.37	oygy	1	F68_CENTRAL_LEGEND_QUARANTINE_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G001	f69v	f69v.1	dair	3	F69_LEFT_WHEEL_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G002	f69v	f69v.1	cheyky	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G003	f69v	f69v.1	otaza	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G004	f69v	f69v.1	sar	2	F69_LEFT_WHEEL_NS	2	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G005	f69v	f69v.1	ar	9	F69_LEFT_WHEEL_NS	2	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G006	f69v	f69v.1	chykar	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G007	f69v	f69v.1	okoirsh	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G008	f69v	f69v.1	ar	9	F69_LEFT_WHEEL_NS	2	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G009	f69v	f69v.1	chetody	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G010	f69v	f69v.1	okeeos	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G011	f69v	f69v.1	o	2	F69_LEFT_WHEEL_NS	2	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G012	f69v	f69v.1	tey	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G013	f69v	f69v.1	otokeeey	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G014	f69v	f69v.1	okeeody	2	F69_LEFT_WHEEL_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G015	f69v	f69v.1	okeey	4	F69_LEFT_WHEEL_NS	3	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G016	f69v	f69v.1	doiir	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G017	f69v	f69v.1	teeo	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G018	f69v	f69v.1	y	9	F69_LEFT_WHEEL_NS	3	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G019	f69v	f69v.1	chey	4	F69_LEFT_WHEEL_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G020	f69v	f69v.1	ot	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G021	f69v	f69v.1	y	9	F69_LEFT_WHEEL_NS	3	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G022	f69v	f69v.1	okedy	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G023	f69v	f69v.1	chsdy	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G024	f69v	f69v.1	okeod	4	F69_LEFT_WHEEL_NS	4	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G025	f69v	f69v.1	y	9	F69_LEFT_WHEEL_NS	3	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G026	f69v	f69v.1	dy	9	F69_LEFT_WHEEL_NS	3	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G027	f69v	f69v.1	choaiin	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G028	f69v	f69v.1	okar	4	F69_LEFT_WHEEL_NS	2	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G029	f69v	f69v.1	okar	4	F69_LEFT_WHEEL_NS	2	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G030	f69v	f69v.1	chol	4	F69_LEFT_WHEEL_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G031	f69v	f69v.1	chees	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G032	f69v	f69v.1	yto	2	F69_LEFT_WHEEL_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G033	f69v	f69v.1	odair	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G034	f69v	f69v.1	oty	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G035	f69v	f69v.1	oteeo	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G036	f69v	f69v.1	dar	2	F69_LEFT_WHEEL_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G037	f69v	f69v.1	o	2	F69_LEFT_WHEEL_NS	2	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G038	f69v	f69v.1	eykeody	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G039	f69v	f69v.1	dchor	2	F69_LEFT_WHEEL_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G040	f69v	f69v.1	char	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G041	f69v	f69v.2	yka	1	F69_MIDDLE_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G042	f69v	f69v.2	chol	4	F69_MIDDLE_WHEEL_NS	2	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G043	f69v	f69v.2	ykar	3	F69_MIDDLE_WHEEL_NS	2	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G044	f69v	f69v.2	dal	5	F69_MIDDLE_WHEEL_NS	2	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G045	f69v	f69v.2	ykady	1	F69_MIDDLE_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G046	f69v	f69v.2	iokeeor	1	F69_MIDDLE_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G047	f69v	f69v.2	cheey	2	F69_MIDDLE_WHEEL_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G048	f69v	f69v.2	choly	1	F69_MIDDLE_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G049	f69v	f69v.2	ykeeal	1	F69_MIDDLE_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G050	f69v	f69v.2	cheo	1	F69_MIDDLE_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G051	f69v	f69v.2	oaram	1	F69_MIDDLE_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
