event_id	case_id	record	statement_id	invariant_command_de	selected_card_no	desk	candidate_surfaces	selected_surface	why_not_semantically_determined_de
E237	C3	B3	B3-S004	DANACH · ZIELSTELLE	PROC131	S_STATION_DESK	otal|qotal	qotal	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E238	C3	B3	B3-S004	VORRAT	PROC003	S_STATION_DESK	char|dar|sar	dar	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E239	C3	B3	B3-S005	UMSETZEN; SCHLUSS	PROC076	S_STATION_DESK	schedy|tchedy	schedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E241	C3	B3	B3-S006	ANSETZEN · ZIELSTELLE	PROC048	S_STATION_DESK	okal|qokal	qokal	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E242	C3	B3	B3-S006	FORTSETZEN · UMSETZEN; SCHLUSS	PROC079	S_STATION_DESK	olchedy|qolchedy	olchedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E243	C3	B3	B3-S007	ANSETZEN · SOLLMASS	PROC038	S_STATION_DESK	okaiin|qokaiin	qokaiin	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E244	C3	B3	B3-S007	UMSETZEN · ARBEITSPOSTEN	PROC042	S_STATION_DESK	chdy|chedy	chedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E252	C3	B3	B3-S011	UMSETZEN · ARBEITSPOSTEN	PROC042	S_STATION_DESK	chdy|chedy	chedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E254	C3	B3	B3-S012	ANSATZ	PROC016	S_STATION_DESK	chor|or|shor|sor	sor	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E255	C3	B3	B3-S012	ABSETZEN; SCHLUSS	PROC078	S_STATION_DESK	cheedy|shedy|tedy	shedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E256	C3	B3	B3-S013	ANSETZEN · SOLLMASS	PROC038	S_STATION_DESK	okaiin|qokaiin	qokaiin	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E257	C3	B3	B3-S013	ZUDOSIEREN · PORTION	PROC069	S_STATION_DESK	chkain|kain	chkain	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E258	C3	B3	B3-S013	BEREIT · KURZ · ARBEITSPOSTEN	PROC117	S_STATION_DESK	qcthey|shcthey	shcthey	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E266	C3	B3	B3-S018	ABSETZEN; SCHLUSS	PROC078	S_STATION_DESK	cheedy|shedy|tedy	shedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E268	C3	B3	B3-S020	ZIELSTELLE	PROC055	S_STATION_DESK	al|chal|cheal|dal|sal|tal	dal	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E270	C3	B3	B3-S021	ANSETZEN · SOLLMASS	PROC038	S_STATION_DESK	okaiin|qokaiin	qokaiin	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E271	C3	B3	B3-S021	BEREIT · ARBEITSPOSTEN	PROC014	S_STATION_DESK	checthy|cthy|shcthy	shcthy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E272	C3	B3	B3-S021	ZIELSTELLE	PROC055	S_STATION_DESK	al|chal|cheal|dal|sal|tal	dal	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E273	C3	B3	B3-S021	ARBEITSPOSTEN	PROC019	S_STATION_DESK	chey|chy|dy|shy|sy|y	sy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E274	C3	B3	B3-S021	SOLLMASS	PROC009	S_STATION_DESK	aiin|chaiin|daiin|saiin|taiin	saiin	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E277	C3	B3	B3-S021	ARBEITSPOSTEN	PROC019	S_STATION_DESK	chey|chy|dy|shy|sy|y	chey	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E278	C3	B3	B3-S021	ZIELSTELLE	PROC055	S_STATION_DESK	al|chal|cheal|dal|sal|tal	tal	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E279	C3	B3	B3-S021	BEREIT · ARBEITSPOSTEN	PROC014	S_STATION_DESK	checthy|cthy|shcthy	shcthy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E281	C3	B3	B3-S022	DANACH · UMSETZEN; SCHLUSS	PROC145	S_STATION_DESK	otchedy|qotchedy	qotchedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E283	C3	B3	B3-S024	UMSETZEN; SCHLUSS	PROC076	S_STATION_DESK	schedy|tchedy	tchedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E287	C3	B3	B3-S026	UMSETZEN · ARBEITSPOSTEN	PROC042	S_STATION_DESK	chdy|chedy	chedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E288	C3	B3	B3-S026	ANSETZEN · PORTION	PROC080	S_STATION_DESK	okain|qokain	qokain	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E289	C3	B3	B3-S026	BEREIT · ARBEITSPOSTEN	PROC014	S_STATION_DESK	checthy|cthy|shcthy	checthy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E291	C3	B3	B3-S026	AUFFANGEN · LANG; SCHLUSS	PROC098	S_STATION_DESK	olkeedy|solkeedy	solkeedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E293	C3	B3	B3-S028	ANSETZEN · LANG · ARBEITSPOSTEN	PROC092	S_STATION_DESK	okeey|qokeey	qokeey	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E295	C3	B3	B3-S029	FORTSETZEN	PROC013	S_STATION_DESK	cheol|ol|sol|tol	sol	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E299	C3	B3	B3-S030	SOLLMASS	PROC009	S_STATION_DESK	aiin|chaiin|daiin|saiin|taiin	saiin	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E301	C3	B3	B3-S030	DANACH · UMSETZEN; SCHLUSS	PROC145	S_STATION_DESK	otchedy|qotchedy	otchedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E304	C3	B3	B3-S032	UMSETZEN · ARBEITSPOSTEN	PROC042	S_STATION_DESK	chdy|chedy	chedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E306	C3	B3	B3-S032	DANACH · SOLLMASS	PROC112	S_STATION_DESK	otaiin|sotaiin	otaiin	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E309	C3	B3	B3-S034	ARBEITSGANG · ARBEITSSTUFE	PROC097	S_STATION_DESK	oiiin|soiiin	soiiin	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E310	C3	B3	B3-S034	BEREIT · ARBEITSPOSTEN	PROC014	S_STATION_DESK	checthy|cthy|shcthy	checthy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E311	C3	B3	B3-S034	EINTRAGEN · ARBEITSPOSTEN	PROC004	S_STATION_DESK	chety|chty	chety	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E312	C3	B3	B3-S034	DANACH · SOLLMASS	PROC112	S_STATION_DESK	otaiin|sotaiin	otaiin	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E314	C3	B3	B3-S034	ABSETZEN; SCHLUSS	PROC078	S_STATION_DESK	cheedy|shedy|tedy	shedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E317	C4	B4	B4-S002	ANSETZEN · LANG · ARBEITSPOSTEN	PROC092	S_STATION_DESK	okeey|qokeey	qokeey	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E319	C4	B4	B4-S003	UMSETZEN · ARBEITSPOSTEN	PROC042	S_STATION_DESK	chdy|chedy	chedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E320	C4	B4	B4-S003	DANACH · ZIELSTELLE	PROC131	S_STATION_DESK	otal|qotal	otal	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E322	C4	B4	B4-S003	ANSETZEN · LANG · ARBEITSPOSTEN	PROC092	S_STATION_DESK	okeey|qokeey	qokeey	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E324	C4	B4	B4-S003	FORTSETZEN	PROC013	S_STATION_DESK	cheol|ol|sol|tol	tol	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E325	C4	B4	B4-S003	ABSETZEN; SCHLUSS	PROC078	S_STATION_DESK	cheedy|shedy|tedy	shedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E328	C4	B4	B4-S005	UMSETZEN · ARBEITSPOSTEN	PROC042	S_STATION_DESK	chdy|chedy	chedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E332	C4	B4	B4-S008	SOLLMASS	PROC009	S_STATION_DESK	aiin|chaiin|daiin|saiin|taiin	saiin	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E336	C4	B4	B4-S009	ABSETZEN; SCHLUSS	PROC078	S_STATION_DESK	cheedy|shedy|tedy	shedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E338	C4	B4	B4-S011	SOLLMASS	PROC009	S_STATION_DESK	aiin|chaiin|daiin|saiin|taiin	saiin	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E341	C4	B4	B4-S011	ANSETZEN · PORTION	PROC080	S_STATION_DESK	okain|qokain	okain	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E342	C4	B4	B4-S011	UMSETZEN · ARBEITSPOSTEN	PROC042	S_STATION_DESK	chdy|chedy	chdy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E343	C4	B4	B4-S011	FORTSETZEN	PROC013	S_STATION_DESK	cheol|ol|sol|tol	sol	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E347	C4	B4	B4-S013	ABSETZEN; SCHLUSS	PROC078	S_STATION_DESK	cheedy|shedy|tedy	shedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E348	C4	B4	B4-S014	ANSATZ	PROC016	S_STATION_DESK	chor|or|shor|sor	or	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E349	C4	B4	B4-S014	ARBEITSPOSTEN	PROC019	S_STATION_DESK	chey|chy|dy|shy|sy|y	chey	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E352	C4	B4	B4-S015	ANSETZEN · PORTION	PROC080	S_STATION_DESK	okain|qokain	qokain	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E354	C4	B4	B4-S015	ZUDOSIEREN · PORTION	PROC069	S_STATION_DESK	chkain|kain	kain	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E358	C4	B4	B4-S016	FORTSETZEN · ZUDOSIEREN · PORTION	PROC070	S_STATION_DESK	olkain|qolkain	qolkain	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E359	C4	B4	B4-S016	ZIELSTELLE	PROC055	S_STATION_DESK	al|chal|cheal|dal|sal|tal	dal	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E361	C4	B4	B4-S016	ABSETZEN; SCHLUSS	PROC078	S_STATION_DESK	cheedy|shedy|tedy	shedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E365	C5	B5	B5-S003	ZIELSTELLE	PROC055	S_STATION_DESK	al|chal|cheal|dal|sal|tal	dal	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E366	C5	B5	B5-S003	FORTSETZEN	PROC013	S_STATION_DESK	cheol|ol|sol|tol	cheol	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E369	C5	B5	B5-S003	SOLLMASS	PROC009	S_STATION_DESK	aiin|chaiin|daiin|saiin|taiin	aiin	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E370	C5	B5	B5-S003	FORTSETZEN	PROC013	S_STATION_DESK	cheol|ol|sol|tol	sol	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E372	C5	B5	B5-S003	UMSETZEN · ARBEITSPOSTEN	PROC042	S_STATION_DESK	chdy|chedy	chedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
