event_id	case_id	page	record	statement_id	source_instruction_de	semantic_component_parse	invariant_command_de	command_card_candidates	card_selection_mode	card_selection_reason	selected_card_no	observed_card_no	desk	all_licensed_surfaces	desk_surface_candidates	surface_selection_mode	local_exemplar_needed	selected_surface	surface_roundtrip
E061	C4	f55v	H4	H4-S002	Die naechste gemessene Pflanzenmasse umsetzen und im kleinen Vorratstopf verwahren.	AIIN	SOLLMASS	PROC009	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC009	PROC009	P_PREPARATION_DESK	aiin|chaiin|daiin|saiin|taiin	aiin|chaiin|daiin|saiin|taiin	LOCAL_EXEMPLAR_REQUIRED	YES	daiin	YES
E062	C4	f55v	H4	H4-S002	Die naechste gemessene Pflanzenmasse umsetzen und im kleinen Vorratstopf verwahren.	CHD+Y	UMSETZEN · ARBEITSPOSTEN	PROC042|PROC133	CONTEXT_RULE_TO_CARD	DEFAULT_CARD	PROC042	PROC042	P_PREPARATION_DESK	chdy|chedy	chedy	DESK_RULE_UNIQUE	NO	chedy	YES
E063	C4	f55v	H4	H4-S002	Die naechste gemessene Pflanzenmasse umsetzen und im kleinen Vorratstopf verwahren.	TALAM	VERWAHREN	PROC043	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC043	PROC043	P_PREPARATION_DESK	talam	talam	UNIQUE_CARD_SURFACE	NO	talam	YES
E064	C4	f55v	H4	H4-S003	Eine Dosis zugeben, den benoetigten Anteil entnehmen, temperieren und den Zubereitungsgang schliessen.	Y+K+AIIN	ARBEITSPOSTEN · ZUDOSIEREN · SOLLMASS	PROC044	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC044	PROC044	P_PREPARATION_DESK	ykaiin	ykaiin	UNIQUE_CARD_SURFACE	NO	ykaiin	YES
E065	C4	f55v	H4	H4-S003	Eine Dosis zugeben, den benoetigten Anteil entnehmen, temperieren und den Zubereitungsgang schliessen.	CH+E+O+AR	ABNEHMEN · KURZ · ARBEITSGANG · VORRAT	PROC045	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC045	PROC045	P_PREPARATION_DESK	cheoar	cheoar	UNIQUE_CARD_SURFACE	NO	cheoar	YES
E066	C4	f55v	H4	H4-S003	Eine Dosis zugeben, den benoetigten Anteil entnehmen, temperieren und den Zubereitungsgang schliessen.	CHK+EE+Y	WAERMEN · LANG · ARBEITSPOSTEN	PROC046|PROC107	CONTEXT_RULE_TO_CARD	DEFAULT_CARD	PROC046	PROC046	P_PREPARATION_DESK	cheeky	cheeky	UNIQUE_CARD_SURFACE	NO	cheeky	YES
E067	C4	f55v	H4	H4-S003	Eine Dosis zugeben, den benoetigten Anteil entnehmen, temperieren und den Zubereitungsgang schliessen.	OL+DY	FORTSETZEN; SCHLUSS	PROC047	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC047	PROC047	P_PREPARATION_DESK	oldy	oldy	UNIQUE_CARD_SURFACE	NO	oldy	YES
E068	C4	f55v	H4	H4-S004	Die gemessene temperierte Ansatzportion an die bezeichnete Stelle legen oder dort eintragen.	AIIN	SOLLMASS	PROC009	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC009	PROC009	P_PREPARATION_DESK	aiin|chaiin|daiin|saiin|taiin	aiin|chaiin|daiin|saiin|taiin	LOCAL_EXEMPLAR_REQUIRED	YES	aiin	YES
E069	C4	f55v	H4	H4-S004	Die gemessene temperierte Ansatzportion an die bezeichnete Stelle legen oder dort eintragen.	OK+AL	ANSETZEN · ZIELSTELLE	PROC048	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC048	PROC048	P_PREPARATION_DESK	okal|qokal	okal|qokal	LOCAL_EXEMPLAR_REQUIRED	YES	okal	YES
E070	C4	f55v	H4	H4-S004	Die gemessene temperierte Ansatzportion an die bezeichnete Stelle legen oder dort eintragen.	OL+T+Y	FORTSETZEN · EINTRAGEN · ARBEITSPOSTEN	PROC049	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC049	PROC049	P_PREPARATION_DESK	oltchy	oltchy	UNIQUE_CARD_SURFACE	NO	oltchy	YES
E071	C4	f55v	H4	H4-S004	Die gemessene temperierte Ansatzportion an die bezeichnete Stelle legen oder dort eintragen.	OR	ANSATZ	PROC016	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC016	PROC016	P_PREPARATION_DESK	chor|or|shor|sor	chor|or|shor|sor	LOCAL_EXEMPLAR_REQUIRED	YES	or	YES
E072	C4	f55v	H4	H4-S004	Die gemessene temperierte Ansatzportion an die bezeichnete Stelle legen oder dort eintragen.	Y	ARBEITSPOSTEN	PROC019	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC019	PROC019	P_PREPARATION_DESK	chey|chy|dy|shy|sy|y	chey|chy|dy|shy|sy|y	LOCAL_EXEMPLAR_REQUIRED	YES	y	YES
E073	C4	f55v	H4	H4-S004	Die gemessene temperierte Ansatzportion an die bezeichnete Stelle legen oder dort eintragen.	OR+AIN	ANSATZ · PORTION	PROC050	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC050	PROC050	P_PREPARATION_DESK	orain	orain	UNIQUE_CARD_SURFACE	NO	orain	YES
E074	C5	f56r	H5	H5-S001	Eine erste Pflanzengabe abziehen und zum Gefaess fuehren; eine zweite nach Mass abnehmen und in den Ansatz geben.	HO+CH+OR	ZUTAT · ABNEHMEN · ANSATZ	PROC051	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC051	PROC051	P_PREPARATION_DESK	chochor	chochor	UNIQUE_CARD_SURFACE	NO	chochor	YES
E075	C5	f56r	H5	H5-S001	Eine erste Pflanzengabe abziehen und zum Gefaess fuehren; eine zweite nach Mass abnehmen und in den Ansatz geben.	HO	ZUTAT	PROC052	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC052	PROC052	P_PREPARATION_DESK	cho|sho	cho|sho	LOCAL_EXEMPLAR_REQUIRED	YES	cho	YES
E076	C5	f56r	H5	H5-S001	Eine erste Pflanzengabe abziehen und zum Gefaess fuehren; eine zweite nach Mass abnehmen und in den Ansatz geben.	HO+AL+Y	ZUTAT · ZIELSTELLE · ARBEITSPOSTEN	PROC053	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC053	PROC053	P_PREPARATION_DESK	chodaly	chodaly	UNIQUE_CARD_SURFACE	NO	chodaly	YES
E077	C5	f56r	H5	H5-S001	Eine erste Pflanzengabe abziehen und zum Gefaess fuehren; eine zweite nach Mass abnehmen und in den Ansatz geben.	AIIN	SOLLMASS	PROC009	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC009	PROC009	P_PREPARATION_DESK	aiin|chaiin|daiin|saiin|taiin	aiin|chaiin|daiin|saiin|taiin	LOCAL_EXEMPLAR_REQUIRED	YES	daiin	YES
E078	C5	f56r	H5	H5-S001	Eine erste Pflanzengabe abziehen und zum Gefaess fuehren; eine zweite nach Mass abnehmen und in den Ansatz geben.	HO	ZUTAT	PROC052	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC052	PROC052	P_PREPARATION_DESK	cho|sho	cho|sho	LOCAL_EXEMPLAR_REQUIRED	YES	sho	YES
E079	C5	f56r	H5	H5-S001	Eine erste Pflanzengabe abziehen und zum Gefaess fuehren; eine zweite nach Mass abnehmen und in den Ansatz geben.	K+OL	ZUDOSIEREN · FORTSETZEN	PROC054	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC054	PROC054	P_PREPARATION_DESK	kchol	kchol	UNIQUE_CARD_SURFACE	NO	kchol	YES
E080	C5	f56r	H5	H5-S001	Eine erste Pflanzengabe abziehen und zum Gefaess fuehren; eine zweite nach Mass abnehmen und in den Ansatz geben.	OT+CH+OR	DANACH · ABNEHMEN · ANSATZ	PROC020	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC020	PROC020	P_PREPARATION_DESK	otchor|qotchor	otchor|qotchor	LOCAL_EXEMPLAR_REQUIRED	YES	otchor	YES
E081	C5	f56r	H5	H5-S001	Eine erste Pflanzengabe abziehen und zum Gefaess fuehren; eine zweite nach Mass abnehmen und in den Ansatz geben.	OK+Y	ANSETZEN · ARBEITSPOSTEN	PROC008|PROC011	CONTEXT_RULE_TO_CARD	DEFAULT_CARD	PROC008	PROC008	P_PREPARATION_DESK	choky|oky|qoky	choky|oky	LOCAL_EXEMPLAR_REQUIRED	YES	choky	YES
E082	C5	f56r	H5	H5-S001	Eine erste Pflanzengabe abziehen und zum Gefaess fuehren; eine zweite nach Mass abnehmen und in den Ansatz geben.	AL	ZIELSTELLE	PROC055	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC055	PROC055	P_PREPARATION_DESK	al|chal|cheal|dal|sal|tal	al|chal|cheal|dal|sal|tal	LOCAL_EXEMPLAR_REQUIRED	YES	dal	YES
E083	C5	f56r	H5	H5-S002	Den vorherigen Arbeitsfaden wieder aufnehmen, die folgende Pflanzengabe ansetzen und den Auszug lange durch den Durchlass laufen lassen; Schritt schliessen.	RESUME_CARD	WIEDERAUFNEHMEN	PROC034	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC034	PROC034	P_PREPARATION_DESK	dchol|schol	dchol|schol	LOCAL_EXEMPLAR_REQUIRED	YES	schol	YES
E084	C5	f56r	H5	H5-S002	Den vorherigen Arbeitsfaden wieder aufnehmen, die folgende Pflanzengabe ansetzen und den Auszug lange durch den Durchlass laufen lassen; Schritt schliessen.	HO+Y	ZUTAT · ARBEITSPOSTEN	PROC056	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC056	PROC056	P_PREPARATION_DESK	choy	choy	UNIQUE_CARD_SURFACE	NO	choy	YES
E085	C5	f56r	H5	H5-S002	Den vorherigen Arbeitsfaden wieder aufnehmen, die folgende Pflanzengabe ansetzen und den Auszug lange durch den Durchlass laufen lassen; Schritt schliessen.	OK+Y	ANSETZEN · ARBEITSPOSTEN	PROC008|PROC011	CONTEXT_RULE_TO_CARD	DEFAULT_CARD	PROC008	PROC008	P_PREPARATION_DESK	choky|oky|qoky	choky|oky	LOCAL_EXEMPLAR_REQUIRED	YES	choky	YES
E086	C5	f56r	H5	H5-S002	Den vorherigen Arbeitsfaden wieder aufnehmen, die folgende Pflanzengabe ansetzen und den Auszug lange durch den Durchlass laufen lassen; Schritt schliessen.	CH+EE+CKH+O+DY	ABNEHMEN · LANG · DURCHLASSKANAL · ARBEITSGANG; SCHLUSS	PROC057	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC057	PROC057	P_PREPARATION_DESK	cheeckhody	cheeckhody	UNIQUE_CARD_SURFACE	NO	cheeckhody	YES
E087	C5	f56r	H5	H5-S003	Die Gabe ziehen lassen, dem Ansatz zufuehren und denselben Einsatz zweimal wiederholen.	SH	HALTEN	PROC058	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC058	PROC058	P_PREPARATION_DESK	sh	sh	UNIQUE_CARD_SURFACE	NO	sh	YES
E088	C5	f56r	H5	H5-S003	Die Gabe ziehen lassen, dem Ansatz zufuehren und denselben Einsatz zweimal wiederholen.	HO	ZUTAT	PROC052	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC052	PROC052	P_PREPARATION_DESK	cho|sho	cho|sho	LOCAL_EXEMPLAR_REQUIRED	YES	cho	YES
E089	C5	f56r	H5	H5-S003	Die Gabe ziehen lassen, dem Ansatz zufuehren und denselben Einsatz zweimal wiederholen.	K+E+Y	ZUDOSIEREN · KURZ · ARBEITSPOSTEN	PROC059	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC059	PROC059	P_PREPARATION_DESK	kchey	kchey	UNIQUE_CARD_SURFACE	NO	kchey	YES
E090	C5	f56r	H5	H5-S003	Die Gabe ziehen lassen, dem Ansatz zufuehren und denselben Einsatz zweimal wiederholen.	OK+OK+Y	ANSETZEN · ANSETZEN · ARBEITSPOSTEN	PROC060	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC060	PROC060	P_PREPARATION_DESK	qokokchy	qokokchy	UNIQUE_CARD_SURFACE	NO	qokokchy	YES
E091	C5	f56r	H5	H5-S004	Den naechsten Pflanzenteil in den Ansatz geben, ansetzen, wieder abziehen und zum folgenden Gefaess fuehren.	OK+Y	ANSETZEN · ARBEITSPOSTEN	PROC008|PROC011	CONTEXT_RULE_TO_CARD	SR06_EXCEPTION	PROC011	PROC011	P_PREPARATION_DESK	chokchy|okchy|qokchy	chokchy|okchy|qokchy	LOCAL_EXEMPLAR_REQUIRED	YES	okchy	YES
E092	C5	f56r	H5	H5-S004	Den naechsten Pflanzenteil in den Ansatz geben, ansetzen, wieder abziehen und zum folgenden Gefaess fuehren.	OK+CH+E+O	ANSETZEN · ABNEHMEN · KURZ · ARBEITSGANG	PROC061	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC061	PROC061	P_PREPARATION_DESK	chokcheo	chokcheo	UNIQUE_CARD_SURFACE	NO	chokcheo	YES
E093	C5	f56r	H5	H5-S004	Den naechsten Pflanzenteil in den Ansatz geben, ansetzen, wieder abziehen und zum folgenden Gefaess fuehren.	K+AL	ZUDOSIEREN · ZIELSTELLE	PROC062	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC062	PROC062	P_PREPARATION_DESK	kchal	kchal	UNIQUE_CARD_SURFACE	NO	kchal	YES
E094	C5	f56r	H5	H5-S005	Eine weitere Gabe ansetzen, zufuehren und danach die naechste abgeteilte Portion in den Gang ordnen.	HO	ZUTAT	PROC052	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC052	PROC052	P_PREPARATION_DESK	cho|sho	cho|sho	LOCAL_EXEMPLAR_REQUIRED	YES	sho	YES
E095	C5	f56r	H5	H5-S005	Eine weitere Gabe ansetzen, zufuehren und danach die naechste abgeteilte Portion in den Gang ordnen.	OK+Y	ANSETZEN · ARBEITSPOSTEN	PROC008|PROC011	CONTEXT_RULE_TO_CARD	SR06_EXCEPTION	PROC011	PROC011	P_PREPARATION_DESK	chokchy|okchy|qokchy	chokchy|okchy|qokchy	LOCAL_EXEMPLAR_REQUIRED	YES	chokchy	YES
E096	C5	f56r	H5	H5-S005	Eine weitere Gabe ansetzen, zufuehren und danach die naechste abgeteilte Portion in den Gang ordnen.	K+HO+AR	ZUDOSIEREN · ZUTAT · VORRAT	PROC063	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC063	PROC063	P_PREPARATION_DESK	kchoar	kchoar	UNIQUE_CARD_SURFACE	NO	kchoar	YES
E097	C5	f56r	H5	H5-S005	Eine weitere Gabe ansetzen, zufuehren und danach die naechste abgeteilte Portion in den Gang ordnen.	OT+O+AIN	DANACH · ARBEITSGANG · PORTION	PROC064	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC064	PROC064	P_PREPARATION_DESK	sotodan	sotodan	UNIQUE_CARD_SURFACE	NO	sotodan	YES
E098	C5	f56r	H5	H5-S006	Die letzte aktuelle Portion nach Mass zur gemeinsamen Auszugscharge geben.	OT+Y	DANACH · ARBEITSPOSTEN	PROC036|PROC065	CONTEXT_RULE_TO_CARD	DEFAULT_CARD	PROC065	PROC065	P_PREPARATION_DESK	otchey	otchey	UNIQUE_CARD_SURFACE	NO	otchey	YES
E099	C5	f56r	H5	H5-S006	Die letzte aktuelle Portion nach Mass zur gemeinsamen Auszugscharge geben.	K+E+OL	ZUDOSIEREN · KURZ · FORTSETZEN	PROC066	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC066	PROC066	P_PREPARATION_DESK	keol	keol	UNIQUE_CARD_SURFACE	NO	keol	YES
E100	C5	f56r	H5	H5-S006	Die letzte aktuelle Portion nach Mass zur gemeinsamen Auszugscharge geben.	AIIN	SOLLMASS	PROC009	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC009	PROC009	P_PREPARATION_DESK	aiin|chaiin|daiin|saiin|taiin	aiin|chaiin|daiin|saiin|taiin	LOCAL_EXEMPLAR_REQUIRED	YES	daiin	YES
E101	C1	f81v	B1	B1-S001	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: einwirken lassen.	OK+E+DY	ANSETZEN · KURZ; SCHLUSS	PROC067	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC067	PROC067	B_BATH_DESK	qokedy	qokedy	UNIQUE_CARD_SURFACE	NO	qokedy	YES
E102	C1	f81v	B1	B1-S002	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: setze nach Maß an → einspeisen → anlegen → dosiert zugeben → dosiert zugeben → abkühlen lassen → führen → zurückhalten → anlegen → durchleiten. Angaben: davon | fort | Ziel | fort | fort · Ansatz | fort | Maß | Maß | Durchlass · dies.	OK+AIIN	ANSETZEN · SOLLMASS	PROC038	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC038	PROC038	B_BATH_DESK	okaiin|qokaiin	okaiin|qokaiin	LOCAL_EXEMPLAR_REQUIRED	YES	okaiin	YES
E103	C1	f81v	B1	B1-S002	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: setze nach Maß an → einspeisen → anlegen → dosiert zugeben → dosiert zugeben → abkühlen lassen → führen → zurückhalten → anlegen → durchleiten. Angaben: davon | fort | Ziel | fort | fort · Ansatz | fort | Maß | Maß | Durchlass · dies.	K+AIR	ZUDOSIEREN · FLUESSIGKEITSLAUF	PROC068	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC068	PROC068	B_BATH_DESK	kair	kair	UNIQUE_CARD_SURFACE	NO	kair	YES
E104	C1	f81v	B1	B1-S002	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: setze nach Maß an → einspeisen → anlegen → dosiert zugeben → dosiert zugeben → abkühlen lassen → führen → zurückhalten → anlegen → durchleiten. Angaben: davon | fort | Ziel | fort | fort · Ansatz | fort | Maß | Maß | Durchlass · dies.	OK+AL	ANSETZEN · ZIELSTELLE	PROC048	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC048	PROC048	B_BATH_DESK	okal|qokal	okal|qokal	LOCAL_EXEMPLAR_REQUIRED	YES	okal	YES
E105	C1	f81v	B1	B1-S002	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: setze nach Maß an → einspeisen → anlegen → dosiert zugeben → dosiert zugeben → abkühlen lassen → führen → zurückhalten → anlegen → durchleiten. Angaben: davon | fort | Ziel | fort | fort · Ansatz | fort | Maß | Maß | Durchlass · dies.	AR	VORRAT	PROC003	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC003	PROC003	B_BATH_DESK	char|dar|sar	char|dar|sar	LOCAL_EXEMPLAR_REQUIRED	YES	sar	YES
E106	C1	f81v	B1	B1-S002	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: setze nach Maß an → einspeisen → anlegen → dosiert zugeben → dosiert zugeben → abkühlen lassen → führen → zurückhalten → anlegen → durchleiten. Angaben: davon | fort | Ziel | fort | fort · Ansatz | fort | Maß | Maß | Durchlass · dies.	OL	FORTSETZEN	PROC013|PROC115	CONTEXT_RULE_TO_CARD	DEFAULT_CARD	PROC013	PROC013	B_BATH_DESK	cheol|chol|ol|qol|sol|tol	ol|qol	LOCAL_EXEMPLAR_REQUIRED	YES	ol	YES
E107	C1	f81v	B1	B1-S002	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: setze nach Maß an → einspeisen → anlegen → dosiert zugeben → dosiert zugeben → abkühlen lassen → führen → zurückhalten → anlegen → durchleiten. Angaben: davon | fort | Ziel | fort | fort · Ansatz | fort | Maß | Maß | Durchlass · dies.	K+AIN	ZUDOSIEREN · PORTION	PROC069	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC069	PROC069	B_BATH_DESK	chkain|kain	chkain|kain	LOCAL_EXEMPLAR_REQUIRED	YES	kain	YES
E108	C1	f81v	B1	B1-S002	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: setze nach Maß an → einspeisen → anlegen → dosiert zugeben → dosiert zugeben → abkühlen lassen → führen → zurückhalten → anlegen → durchleiten. Angaben: davon | fort | Ziel | fort | fort · Ansatz | fort | Maß | Maß | Durchlass · dies.	OL+K+AIN	FORTSETZEN · ZUDOSIEREN · PORTION	PROC070	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC070	PROC070	B_BATH_DESK	olkain|qolkain	olkain|qolkain	LOCAL_EXEMPLAR_REQUIRED	YES	olkain	YES
E109	C1	f81v	B1	B1-S002	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: setze nach Maß an → einspeisen → anlegen → dosiert zugeben → dosiert zugeben → abkühlen lassen → führen → zurückhalten → anlegen → durchleiten. Angaben: davon | fort | Ziel | fort | fort · Ansatz | fort | Maß | Maß | Durchlass · dies.	AL	ZIELSTELLE	PROC055	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC055	PROC055	B_BATH_DESK	al|chal|cheal|dal|sal|tal	al|chal|cheal|dal|sal|tal	LOCAL_EXEMPLAR_REQUIRED	YES	al	YES
E110	C1	f81v	B1	B1-S002	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: setze nach Maß an → einspeisen → anlegen → dosiert zugeben → dosiert zugeben → abkühlen lassen → führen → zurückhalten → anlegen → durchleiten. Angaben: davon | fort | Ziel | fort | fort · Ansatz | fort | Maß | Maß | Durchlass · dies.	OL	FORTSETZEN	PROC013|PROC115	CONTEXT_RULE_TO_CARD	DEFAULT_CARD	PROC013	PROC013	B_BATH_DESK	cheol|chol|ol|qol|sol|tol	ol|qol	LOCAL_EXEMPLAR_REQUIRED	YES	ol	YES
E111	C1	f81v	B1	B1-S002	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: setze nach Maß an → einspeisen → anlegen → dosiert zugeben → dosiert zugeben → abkühlen lassen → führen → zurückhalten → anlegen → durchleiten. Angaben: davon | fort | Ziel | fort | fort · Ansatz | fort | Maß | Maß | Durchlass · dies.	R+OL	KUEHLEN · FORTSETZEN	PROC071	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC071	PROC071	B_BATH_DESK	rol	rol	UNIQUE_CARD_SURFACE	NO	rol	YES
E112	C1	f81v	B1	B1-S002	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: setze nach Maß an → einspeisen → anlegen → dosiert zugeben → dosiert zugeben → abkühlen lassen → führen → zurückhalten → anlegen → durchleiten. Angaben: davon | fort | Ziel | fort | fort · Ansatz | fort | Maß | Maß | Durchlass · dies.	L	WEITERLEITEN	PROC072	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC072	PROC072	B_BATH_DESK	dl	dl	UNIQUE_CARD_SURFACE	NO	dl	YES
E113	C1	f81v	B1	B1-S002	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: setze nach Maß an → einspeisen → anlegen → dosiert zugeben → dosiert zugeben → abkühlen lassen → führen → zurückhalten → anlegen → durchleiten. Angaben: davon | fort | Ziel | fort | fort · Ansatz | fort | Maß | Maß | Durchlass · dies.	OL+OR	FORTSETZEN · ANSATZ	PROC022	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC022	PROC022	B_BATH_DESK	cholor|olor	cholor|olor	LOCAL_EXEMPLAR_REQUIRED	YES	olor	YES
E114	C1	f81v	B1	B1-S002	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: setze nach Maß an → einspeisen → anlegen → dosiert zugeben → dosiert zugeben → abkühlen lassen → führen → zurückhalten → anlegen → durchleiten. Angaben: davon | fort | Ziel | fort | fort · Ansatz | fort | Maß | Maß | Durchlass · dies.	OL	FORTSETZEN	PROC013|PROC115	CONTEXT_RULE_TO_CARD	DEFAULT_CARD	PROC013	PROC013	B_BATH_DESK	cheol|chol|ol|qol|sol|tol	ol|qol	LOCAL_EXEMPLAR_REQUIRED	YES	ol	YES
