case_id	surface	page	locus	token_index	section	hand	line_position	reader_status	composition	quality_core	state_card	default_de	ol_function	context_mode	contextual_renderer_de	head_policy	degree_expression_id	degree_roman	visible_part_surface	visible_part_role	local_materia_surface	local_materia_gloss_de	local_materia_offset	all_local_materia_neighbors	left_surface	left_gloss_de	right_surface	right_gloss_de	old_generic_gloss_de	rejected_universal_default_de	live_rival_de	decision	surface_line
G685-O0085	chol	f116r	f116r.20	1	S	3	FIRST	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	<START>	OPEN	keedy	heiß am Ende des Grades, abgeschlossen	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	chol keedy ol cheey raiin y chedy otar o kal okain olar otedy qoty sfm
G685-O0086	chol	f116r	f116r.25	1	S	3	FIRST	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	<START>	OPEN	sheky	bis zur Mittelstufe einweichen, erhitzen und abschließen	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	chol sheky shedy qokeey qokeedy shckhy qokain otal ches oin ain al om
G685-O0087	chol	f11r	f11r.3	2	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	qoty	kalt am Anfang des Grades	cthy	CTH-Drogenmaterial	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	qoty chol cthy dor ykychy choty dain chaiin daiin dod
G685-O0088	chol	f13r	f13r.2	2	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	dchol	Maß trockenen Materials	dol	Materialmaß	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	dchol chol dol shkchy ydal shy ykchy qoty daiin s y
G685-O0089	chol	f13r	f13r.7	3	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	qoky	heiß am Anfang des Grades	dy	OPEN	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	dchy qoky chol dy qoy d oldy okchor doaiin
G685-O0090	chol	f13r	f13r.9	3	H	1	MIDDLE	ZL3B_EXACT__ALTERNATE_READER_VARIANT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	shey	feucht in der Mitte des Grades	doiin	Zubereitungsmaß, Form III	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	oldy shey chol doiin ykoly okchal daldy
G685-O0091	chol	f14r	f14r.8	2	H	1	MIDDLE	ZL3B_EXACT__ALTERNATE_READER_VARIANT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Saatgutzubereitung leicht einweichen: trocken	LOCAL_CANDIDATE:soshy	NONE	NONE	NONE	NONE	soshy	Saatgutzubereitung leicht einweichen	-1	-1:soshy=Saatgutzubereitung leicht einweichen | +1:shor=Blüten-/Fruchtstand; reproduktiver Teil	soshy	Saatgutzubereitung leicht einweichen	shor	Blüten-/Fruchtstand; reproduktiver Teil	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	soshy chol shor cheos ykaiin s
G685-O0092	chol	f14v	f14v.2	9	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_DEGREE_HEAD_OPEN	trocken, Grad III; Kopf offen	OUTER_OR_INHERITED_HEAD_OPEN	G630-E017	III	NONE	NONE	NONE	NONE	0	NONE	ty	kalt am Anfang des Grades	daiin	Grad-/Maßwert III	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	okchor d chytshy oty chy cthy otchy ty chol daiin
G685-O0093	chol	f15r	f15r.14	3	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_DEGREE_HEAD_OPEN	trocken, Grad III; Kopf offen	OUTER_OR_INHERITED_HEAD_OPEN	G630-E018	III	NONE	NONE	NONE	NONE	0	NONE	kchy	heiß und trocken am Anfang des Grades	daiin	Grad-/Maßwert III	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	otcho kchy chol daiin ar ytol dor dom
G685-O0094	chol	f15r	f15r.3	5	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	daiin	Grad-/Maßwert III	cthy	CTH-Drogenmaterial	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	qokaiin qotchy tydy daiin chol cthy
G685-O0095	chol	f15v	f15v.11	4	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_DEGREE_WITH_VISIBLE_PART_HEAD	Blattgut/Blattdroge: trocken, Grad III	VISIBLE_PART:cthy	G630-E020	III	cthy	BLATTGUT	NONE	NONE	0	NONE	cheor	trockener Drogenteil	daiin	Grad-/Maßwert III	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	sol oiin cheor chol daiin cthy
G685-O0096	chol	f15v	f15v.12	3	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge: trocken	LOCAL_CANDIDATE:cthor	NONE	NONE	NONE	NONE	cthor	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	-1	-1:cthor=Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	cthor	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	chor	Pflanzen-/Reproduktionsteil	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	daiin cthor chol chor
G685-O0097	chol	f15v	f15v.9	3	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Krautdroge im Ansatz: trocken	LOCAL_CANDIDATE:octhol	NONE	NONE	NONE	NONE	octhol	Krautdroge im Ansatz	-1	-1:octhol=Krautdroge im Ansatz	octhol	Krautdroge im Ansatz	chol	trocken; nominal trockenes Gut/Material	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	otchol octhol chol chol chody kan
G685-O0098	chol	f15v	f15v.9	4	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Krautdroge im Ansatz: trocken	LOCAL_CANDIDATE:octhol	NONE	NONE	NONE	NONE	octhol	Krautdroge im Ansatz	-2	-2:octhol=Krautdroge im Ansatz	chol	trocken; nominal trockenes Gut/Material	chody	Trockenansatz, abgeschlossen	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	otchol octhol chol chol chody kan
G685-O0099	chol	f16v	f16v.5	4	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	chor	Pflanzen-/Reproduktionsteil	ytchy	Eintrag: kalt-trockene Grundform	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	ytchy chyty chor chol ytchy dan
G685-O0100	chol	f16v	f16v.6	6	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	chkar	erste heiß getrocknete Fraktion	dairin	abgemessene zweite Fraktion, Zubereitungsform II	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	sor ch kar oty chkar chol dairin
G685-O0101	chol	f16v	f16v.8	2	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	daiin	Grad-/Maßwert III	y	OPEN	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	daiin chol y daiin chcthy qot char chor sholo
G685-O0102	chol	f16v	f16v.9	4	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge: trocken	LOCAL_CANDIDATE:cthor	NONE	NONE	NONE	NONE	cthor	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	2	+2:cthor=Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	okaiin	heiß, Grad III, im Ansatzrahmen	chor	Pflanzen-/Reproduktionsteil	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	dshy okaiin okaiin chol chor cthor ty chody
G685-O0103	chol	f17r	f17r.11	4	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_DEGREE_HEAD_OPEN	trocken, Grad IV; Kopf offen	OUTER_OR_INHERITED_HEAD_OPEN	G630-E022	IV	NONE	NONE	cthar	CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I	-2	-2:cthar=CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I	okaiin	heiß, Grad III, im Ansatzrahmen	daiiin	Grad-/Maßwert IV	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	otchol cthar okaiin chol daiiin
G685-O0104	chol	f17r	f17r.3	1	H	1	FIRST	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	<START>	OPEN	or	Drogenportion	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	chol or chy qodam okor chor okchom
G685-O0105	chol	f17v	f17v.11	4	H	1	LAST	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Krautdrogenstoff der Mittelstufe: trocken	LOCAL_CANDIDATE:ctheol	NONE	NONE	NONE	NONE	ctheol	Krautdrogenstoff der Mittelstufe	-1	-1:ctheol=Krautdrogenstoff der Mittelstufe	ctheol	Krautdrogenstoff der Mittelstufe	<END>	OPEN	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	qokcheo qokoiir ctheol chol
G685-O0106	chol	f17v	f17v.13	2	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge: trocken	LOCAL_CANDIDATE:cthol	NONE	NONE	NONE	NONE	cthol	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	2	+2:cthol=CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	ykeor	erhitze hiervon eine Portion bis zur Mittelstufe	chol	trocken; nominal trockenes Gut/Material	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	ykeor chol chol cthol chkor sheol
G685-O0107	chol	f17v	f17v.13	3	H	1	MIDDLE	ZL3B_EXACT__ALTERNATE_READER_VARIANT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge: trocken	LOCAL_CANDIDATE:cthol	NONE	NONE	NONE	NONE	cthol	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	1	+1:cthol=CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	chol	trocken; nominal trockenes Gut/Material	cthol	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	ykeor chol chol cthol chkor sheol
G685-O0108	chol	f17v	f17v.16	2	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge: trocken	LOCAL_CANDIDATE:cthol	NONE	NONE	NONE	NONE	cthol	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	2	+2:cthol=CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	okcheol	OPEN	okeol	Grundansatz bis zur mittleren Heizstufe erwärmt	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	okcheol chol okeol cthol otcheolom
G685-O0109	chol	f17v	f17v.18	4	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_CELL_NEXT_TO_OL_CONTACT	trocken; benachbartes ol separat beziehungsweise lesergebunden prüfen	DO_NOT_SILENTLY_ABSORB_ADJACENT_OL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	dor	miss eine Portion Droge ab	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	otor cheeor ol chol dor chr or eees
G685-O0110	chol	f17v	f17v.20	4	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	cheor	trockener Drogenteil	sho	feuchter Ansatz	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	ykeey okeey cheor chol sho odaiin
G685-O0111	chol	f17v	f17v.5	2	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	ychol	trockne hiervon den Drogenstoff	dolcheey	Drogenstoff abmessen, vollständig trocknen und abschließen	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	ychol chol dolcheey tchol dar ckhy
G685-O0112	chol	f18r	f18r.2	7	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_DEGREE_HEAD_OPEN	trocken, Grad II; Kopf offen	OUTER_OR_INHERITED_HEAD_OPEN	G630-E025	II	NONE	NONE	NONE	NONE	0	NONE	dy	OPEN	dain	Grad-/Maßwert II	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	otshol qokchol chykchy okchal daiin dy chol dain
G685-O0113	chol	f18r	f18r.9	1	H	1	FIRST	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	<START>	OPEN	chcthal	OPEN	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	chol chcthal okshal chykald
G685-O0114	chol	f19r	f19r.10	3	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge: trocken	LOCAL_CANDIDATE:cthor	NONE	NONE	NONE	NONE	cthor	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	-1	-1:cthor=Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	cthor	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	ykchor	erhitze hiervon den Pflanzenteil	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	daiin cthor chol ykchor chordy
G685-O0115	chol	f19r	f19r.2	5	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	tchy	kalt und trocken am Anfang des Grades	dytchy	OPEN	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	dshy chor y tchy chol dytchy chordy daiin dyty cho
G685-O0116	chol	f19r	f19r.3	4	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	tdaiin	OPEN	dor	miss eine Portion Droge ab	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	oscheor shy tdaiin chol dor yky
G685-O0117	chol	f19v	f19v.3	2	H	1	MIDDLE	ZL3B_EXACT__ALTERNATE_READER_VARIANT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_DEGREE_HEAD_OPEN	trocken, Grad III; Kopf offen	OUTER_OR_INHERITED_HEAD_OPEN	G630-E028	III	NONE	NONE	NONE	NONE	0	NONE	otchy	kalt-trockener Ansatz am Anfang des Grades	daiin	Grad-/Maßwert III	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	otchy chol daiin qotol ytol daiiin
