resolution_id	ambiguity_id	attachment_id	physical_page	register	statement_id	current_event_id	current_card_ordinal	statement_card_count	current_locus	owner_de	surface_card	component_recipe	focus_core	focus_value_de	previous_card_recipe	inherited_action_before_card	current_scope_cues	next_event_id	next_card_ordinal	next_locus	next_surface_card	next_component_recipe	next_scope_cues	next_action	next_action_value_de	next_action_atom_ordinal	head_distance_cards	owner_boundary	proseblock_boundary	locus_relation	next_closes_dy	decision	attachment_target	decision_rule	rationale_de
OWNERNEXT-045	SAA0115	SA01565	f75r	BIOLOGICAL	P1009-S154	P912-E0788	1	2	f75r.39	großes Bad-/Stationsblatt mit dreieckiger Insel	otey	OT+E+Y	E	GRAD I	STATEMENT_START	NONE	OT	P912-E0789	2	f75r.39	koldy	K+OL+DY	DY|OL	K	GEBEN	1	1	NO	NO	SAME_LOCUS	YES	BOUNDED_FORWARD	K=GEBEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.
OWNERNEXT-046	SAA0116	SA01566	f75r	BIOLOGICAL	P1009-S154	P912-E0788	1	2	f75r.39	großes Bad-/Stationsblatt mit dreieckiger Insel	otey	OT+E+Y	Y	AKTIVER POSTEN	STATEMENT_START	NONE	OT	P912-E0789	2	f75r.39	koldy	K+OL+DY	DY|OL	K	GEBEN	1	1	NO	NO	SAME_LOCUS	YES	BOUNDED_FORWARD	K=GEBEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.
OWNERNEXT-047	SAA0117	SA01567	f75r	BIOLOGICAL	P1009-S155	P912-E0790	1	2	f75r.40	großes Bad-/Stationsblatt mit dreieckiger Insel	dar	D_ADDR+AR	AR	AUSGANG	STATEMENT_START	NONE	NONE	P912-E0791	2	f75r.40	shedy	SH+E+DY	DY	SH	HALTEN	1	1	NO	NO	SAME_LOCUS	YES	OWNER_ONLY	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[AR=AUSGANG]	AR_AL_DEFAULT_OWNER	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.
OWNERNEXT-048	SAA0118	SA01571	f75r	BIOLOGICAL	P1009-S157	P912-E0794	1	2	f75r.40	großes Bad-/Stationsblatt mit dreieckiger Insel	dal	AL	AL	ZIELORT	STATEMENT_START	NONE	NONE	P912-E0795	2	f75r.40	keedy	K+EE+DY	DY	K	GEBEN	1	1	NO	NO	SAME_LOCUS	YES	OWNER_ONLY	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[AL=ZIELORT]	AR_AL_DEFAULT_OWNER	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.
OWNERNEXT-049	SAA0119	SA01580	f75r	BIOLOGICAL	P1009-S163	P912-E0803	1	2	f75r.41	großes Bad-/Stationsblatt mit dreieckiger Insel	sy	Y	Y	AKTIVER POSTEN	STATEMENT_START	NONE	NONE	P912-E0804	2	f75r.42	dshedy	SH+E+DY	DY	SH	HALTEN	1	1	NO	NO	WRAP_WITHIN_SAME_OWNER	YES	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.
OWNERNEXT-050	SAA0120	SA01587	f75r	BIOLOGICAL	P1009-S167	P912-E0809	1	2	f75r.42	großes Bad-/Stationsblatt mit dreieckiger Insel	dor	D_ADDR+OR	OR	EINHEIT	STATEMENT_START	NONE	NONE	P912-E0810	2	f75r.43	yshedy	Y+SH+E+DY	DY	SH	HALTEN	2	1	NO	NO	WRAP_WITHIN_SAME_OWNER	YES	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	OPENING_ARGUMENT_FORWARD	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.
OWNERNEXT-051	SAA0121	SA01600	f75r	BIOLOGICAL	P1009-S174	P912-E0825	3	7	f75r.44	großes Bad-/Stationsblatt mit dreieckiger Insel	olaiin	OL+AIIN	AIIN	WERT	OT+AM_ADDR	NONE	OL	P912-E0826	4	f75r.44	ch	CH	NONE	CH	NEHMEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.
OWNERNEXT-052	SAA0122	SA01619	f75r	BIOLOGICAL	P1009-S181	P912-E0843	1	2	f75r.46	großes Bad-/Stationsblatt mit dreieckiger Insel	dain	AIN	AIN	ANTEIL	STATEMENT_START	NONE	NONE	P912-E0844	2	f75r.46	shedy	SH+E+DY	DY	SH	HALTEN	1	1	NO	NO	SAME_LOCUS	YES	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.
OWNERNEXT-053	SAA0123	SA01637	f76r	BIOLOGICAL	P1009-S184	P1008-E0482	1	7	f76r.2	unbebilderter Textabschnitt A0	qotddyar	OT+D_ADDR+D_ADDR+Y+AR	Y	AKTIVER POSTEN	STATEMENT_START	NONE	OT	P1008-E0483	2	f76r.2	cthar	CH+T+AR	NONE	CH	NEHMEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.
OWNERNEXT-054	SAA0124	SA01638	f76r	BIOLOGICAL	P1009-S184	P1008-E0482	1	7	f76r.2	unbebilderter Textabschnitt A0	qotddyar	OT+D_ADDR+D_ADDR+Y+AR	AR	AUSGANG	STATEMENT_START	NONE	OT	P1008-E0483	2	f76r.2	cthar	CH+T+AR	NONE	CH	NEHMEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.
OWNERNEXT-055	SAA0125	SA01646	f76r	BIOLOGICAL	P1009-S185	P1008-E0490	2	9	f76r.2	unbebilderter Textabschnitt A0	ain	AIN	AIN	ANTEIL	OL	NONE	NONE	P1008-E0491	3	f76r.2	sheals	SH+E+AL	NONE	SH	HALTEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.
OWNERNEXT-056	SAA0126	SA01695	f76r	BIOLOGICAL	P1009-S197	P1008-E0534	1	6	f76r.8	unbebilderter Textabschnitt A2	qoaiin	CARRIER_Q+O+AIIN	AIIN	WERT	STATEMENT_START	NONE	CARRIER_Q	P1008-E0535	2	f76r.8	ches	CH+E+S	NONE	CH	NEHMEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	Q_PACKET_FORWARD	Q oeffnet das lokale Paket, dessen erster Kopf auf der unmittelbar folgenden Karte steht.
OWNERNEXT-057	SAA0128	SA01703	f76r	BIOLOGICAL	P1009-S198	P1008-E0540	1	7	f76r.8	unbebilderter Textabschnitt A2	chey	Y	Y	AKTIVER POSTEN	STATEMENT_START	NONE	NONE	P1008-E0541	2	f76r.8	lkeedy	L+K+EE+D_ADDR+Y	L	K	GEBEN	2	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	K=GEBEN@NÄCHSTE_KARTE_ATOM2	OPENING_ARGUMENT_FORWARD	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.
OWNERNEXT-058	SAA0129	SA01713	f76r	BIOLOGICAL	P1009-S200	P1008-E0548	1	5	f76r.9	unbebilderter Textabschnitt A2	al	AL	AL	ZIELORT	STATEMENT_START	NONE	NONE	P1008-E0549	2	f76r.9	shckhy	SH+CH+K+Y	NONE	SH	HALTEN	1	1	NO	NO	SAME_LOCUS	NO	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt A2[AL=ZIELORT]	AR_AL_DEFAULT_OWNER	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.
OWNERNEXT-059	SAA0131	SA01718	f76r	BIOLOGICAL	P1009-S201	P1008-E0553	1	9	f76r.9	unbebilderter Textabschnitt A2	ain	AIN	AIN	ANTEIL	STATEMENT_START	NONE	NONE	P1008-E0554	2	f76r.9	olkeey	OL+K+EE+Y	OL	K	GEBEN	2	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	K=GEBEN@NÄCHSTE_KARTE_ATOM2	OPENING_ARGUMENT_FORWARD	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.
OWNERNEXT-060	SAA0134	SA01767	f76r	BIOLOGICAL	P1009-S209	P1008-E0598	3	6	f76r.13	unbebilderter Textabschnitt A3	y	Y	Y	AKTIVER POSTEN	AL	NONE	NONE	P1008-E0599	4	f76r.13	kal	K+AL	NONE	K	GEBEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	K=GEBEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.
OWNERNEXT-061	SAA0136	SA01785	f76r	BIOLOGICAL	P1009-S213	P1008-E0614	1	10	f76r.15	unbebilderter Textabschnitt A4	qolair	OL+D_ADDR+AIR	AIR	LAUF	STATEMENT_START	NONE	OL|AIR	P1008-E0615	2	f76r.15	chedy	CHD+Y	NONE	CHD	UMSETZEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.
OWNERNEXT-062	SAA0138	SA01801	f76r	BIOLOGICAL	P1009-S214	P1008-E0625	2	10	f76r.16	unbebilderter Textabschnitt A4	qotain	OT+AIN	AIN	ANTEIL	OT+E+Y	NONE	OT	P1008-E0626	3	f76r.16	chekair	CH+K+AR	NONE	CH	NEHMEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.
OWNERNEXT-063	SAA0139	SA01847	f76r	BIOLOGICAL	P1009-S228	P1008-E0668	3	4	f76r.21	unbebilderter Textabschnitt A5	ot	OT+Y	Y	AKTIVER POSTEN	OL+AIIN	NONE	OT	P1008-E0669	4	f76r.21	shedy	SH+E+DY	DY	SH	HALTEN	1	1	NO	NO	SAME_LOCUS	YES	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.
OWNERNEXT-064	SAA0140	SA01850	f76r	BIOLOGICAL	P1009-S229	P1008-E0671	2	4	f76r.21	unbebilderter Textabschnitt A5	dar	D_ADDR+AR	AR	AUSGANG	OT+AL	NONE	NONE	P1008-E0672	3	f76r.21	sain	S+AIN	NONE	S	WÄHLEN	1	1	NO	NO	SAME_LOCUS	NO	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt A5[AR=AUSGANG]	AR_AL_DEFAULT_OWNER	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.
OWNERNEXT-065	SAA0141	SA01864	f76r	BIOLOGICAL	P1009-S234	P1008-E0686	1	4	f76r.23	unbebilderter Textabschnitt A6	olaiin	OL+AIIN	AIIN	WERT	STATEMENT_START	NONE	OL	P1008-E0687	2	f76r.23	chedy	CHD+Y	NONE	CHD	UMSETZEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.
OWNERNEXT-066	SAA0143	SA01898	f76r	BIOLOGICAL	P1009-S238	P1008-E0714	3	7	f76r.25	unbebilderter Textabschnitt A6	y	Y	Y	AKTIVER POSTEN	L+AIIN	NONE	NONE	P1008-E0715	4	f76r.26	shedal	SH+E+AL	NONE	SH	HALTEN	1	1	NO	NO	WRAP_WITHIN_SAME_OWNER	NO	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.
OWNERNEXT-067	SAA0149	SA02048	f76r	BIOLOGICAL	P1009-S255	P1008-E0842	3	6	f76r.38	unbebilderter Textabschnitt A9	chey	Y	Y	AKTIVER POSTEN	L+Y	NONE	NONE	P1008-E0843	4	f76r.38	olsheol	OL+K+E+OL	OL	K	GEBEN	2	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	K=GEBEN@NÄCHSTE_KARTE_ATOM2	OPENING_ARGUMENT_FORWARD	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.
OWNERNEXT-068	SAA0150	SA02057	f76r	BIOLOGICAL	P1009-S260	P1008-E0852	1	3	f76r.39	unbebilderter Textabschnitt B	oty	OT+Y	Y	AKTIVER POSTEN	STATEMENT_START	NONE	OT	P1008-E0853	2	f76r.39	lshed	L+SH+E	L	SH	HALTEN	2	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	OT_SIBLING_FORWARD	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.
OWNERNEXT-069	SAA0151	SA02080	f76r	BIOLOGICAL	P1009-S264	P1008-E0872	1	4	f76r.41	unbebilderter Textabschnitt B	lcheey	L+EE+Y	L	VERBINDUNG	STATEMENT_START	NONE	L	P1008-E0873	2	f76r.41	qokey	OK+E+Y	NONE	OK	SETZEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.
OWNERNEXT-070	SAA0152	SA02081	f76r	BIOLOGICAL	P1009-S264	P1008-E0872	1	4	f76r.41	unbebilderter Textabschnitt B	lcheey	L+EE+Y	EE	GRAD II	STATEMENT_START	NONE	L	P1008-E0873	2	f76r.41	qokey	OK+E+Y	NONE	OK	SETZEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.
OWNERNEXT-071	SAA0153	SA02082	f76r	BIOLOGICAL	P1009-S264	P1008-E0872	1	4	f76r.41	unbebilderter Textabschnitt B	lcheey	L+EE+Y	Y	AKTIVER POSTEN	STATEMENT_START	NONE	L	P1008-E0873	2	f76r.41	qokey	OK+E+Y	NONE	OK	SETZEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.
OWNERNEXT-072	SAA0154	SA02094	f76r	BIOLOGICAL	P1009-S266	P1008-E0883	2	6	f76r.42	unbebilderter Textabschnitt B	chey	Y	Y	AKTIVER POSTEN	AIN	NONE	NONE	P1008-E0884	3	f76r.42	lsh	L+SH+O	L	SH	HALTEN	2	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	OPENING_ARGUMENT_FORWARD	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.
OWNERNEXT-073	SAA0155	SA02102	f76r	BIOLOGICAL	P1009-S268	P1008-E0891	1	13	f76r.42	unbebilderter Textabschnitt B	dy	Y	Y	AKTIVER POSTEN	STATEMENT_START	NONE	NONE	P1008-E0892	2	f76r.42	shecthy	SH+E+CH+T+Y	NONE	SH	HALTEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.
OWNERNEXT-074	SAA0157	SA02128	f76r	BIOLOGICAL	P1009-S270	P1008-E0912	1	4	f76r.44	unbebilderter Textabschnitt C	otain	OT+AIN	AIN	ANTEIL	STATEMENT_START	NONE	OT	P1008-E0913	2	f76r.44	okar	OK+AR	NONE	OK	SETZEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.
OWNERNEXT-075	SAA0158	SA02131	f76r	BIOLOGICAL	P1009-S271	P1008-E0916	1	2	f76r.45	unbebilderter Textabschnitt C	y	Y	Y	AKTIVER POSTEN	STATEMENT_START	NONE	NONE	P1008-E0917	2	f76r.45	shedy	SH+E+DY	DY	SH	HALTEN	1	1	NO	NO	SAME_LOCUS	YES	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.
OWNERNEXT-076	SAA0159	SA02133	f76r	BIOLOGICAL	P1009-S272	P1008-E0919	2	6	f76r.45	unbebilderter Textabschnitt C	or	OR	OR	EINHEIT	O	NONE	NONE	P1008-E0920	3	f76r.45	okain	OK+AIN	NONE	OK	SETZEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.
OWNERNEXT-077	SAA0160	SA02167	f76r	BIOLOGICAL	P1009-S278	P1008-E0948	1	9	f76r.47	unbebilderter Textabschnitt C	olain	OL+AIIN	AIIN	WERT	STATEMENT_START	NONE	OL	P1008-E0949	2	f76r.47	oky	OK+Y	NONE	OK	SETZEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.
OWNERNEXT-078	SAA0162	SA02202	f76r	BIOLOGICAL	P1009-S283	P1008-E0980	1	2	f76r.51	unbebilderter Textabschnitt D	qkor	OR	OR	EINHEIT	STATEMENT_START	NONE	NONE	P1008-E0981	2	f76r.51	shedy	SH+E+DY	DY	SH	HALTEN	1	1	NO	NO	SAME_LOCUS	YES	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.
OWNERNEXT-079	SAA0164	SA02225	f76r	BIOLOGICAL	P1009-S291	P1008-E0999	1	4	f76r.52	unbebilderter Textabschnitt D	otain	OT+AIN	AIN	ANTEIL	STATEMENT_START	NONE	OT	P1008-E1000	2	f76r.53	saiin	S+AIIN	NONE	S	WÄHLEN	1	1	NO	NO	WRAP_WITHIN_SAME_OWNER	NO	BOUNDED_FORWARD	S=WÄHLEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.
OWNERNEXT-080	SAA0165	SA02243	f76r	BIOLOGICAL	P1009-S297	P1008-E1021	3	9	f76r.54	unbebilderter Textabschnitt D	y	Y	Y	AKTIVER POSTEN	AIIN	NONE	NONE	P1008-E1022	4	f76r.55	sain	S+AIN	NONE	S	WÄHLEN	1	1	NO	NO	WRAP_WITHIN_SAME_OWNER	NO	BOUNDED_FORWARD	S=WÄHLEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.
OWNERNEXT-081	SAA0166	SA02252	f76r	BIOLOGICAL	P1009-S299	P1008-E1029	1	6	f76r.55	unbebilderter Textabschnitt D	ldaiin	AIIN	AIIN	WERT	STATEMENT_START	NONE	NONE	P1008-E1030	2	f76r.55	checkhey	CH+E+CH+K+Y	NONE	CH	NEHMEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.
OWNERNEXT-082	SAA0170	SA02272	f77r	BIOLOGICAL	P1009-S302	P1003-E0097	1	6	f77r.9	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	loly	L+OL+Y	L	VERBINDUNG	STATEMENT_START	NONE	OL|L	P1003-E0098	2	f77r.10	tolchd	T+OL+CHD	OL	T	EINSTELLEN	1	1	NO	NO	WRAP_WITHIN_SAME_OWNER	NO	BOUNDED_FORWARD	T=EINSTELLEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.
OWNERNEXT-083	SAA0171	SA02273	f77r	BIOLOGICAL	P1009-S302	P1003-E0097	1	6	f77r.9	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	loly	L+OL+Y	Y	AKTIVER POSTEN	STATEMENT_START	NONE	OL|L	P1003-E0098	2	f77r.10	tolchd	T+OL+CHD	OL	T	EINSTELLEN	1	1	NO	NO	WRAP_WITHIN_SAME_OWNER	NO	BOUNDED_FORWARD	T=EINSTELLEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.
OWNERNEXT-084	SAA0173	SA02310	f77r	BIOLOGICAL	P1009-S315	P1003-E0133	1	6	f77r.13	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qolal	OL+AL	AL	ZIELORT	STATEMENT_START	NONE	OL	P1003-E0134	2	f77r.13	chedy	CHD+Y	NONE	CHD	UMSETZEN	1	1	NO	NO	SAME_LOCUS	NO	OWNER_ONLY	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[AL=ZIELORT]	AR_AL_DEFAULT_OWNER	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.
OWNERNEXT-085	SAA0175	SA02330	f77r	BIOLOGICAL	P1009-S323	P1003-E0152	1	2	f77r.15	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	lol	L+OL	L	VERBINDUNG	STATEMENT_START	NONE	OL|L	P1003-E0153	2	f77r.16	sshedy	S+SH+E+DY	DY	S	WÄHLEN	1	1	NO	NO	WRAP_WITHIN_SAME_OWNER	YES	BOUNDED_FORWARD	S=WÄHLEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.
OWNERNEXT-086	SAA0176	SA02332	f77r	BIOLOGICAL	P1009-S324	P1003-E0154	1	4	f77r.16	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qotaiin	OT+AIIN	AIIN	WERT	STATEMENT_START	NONE	OT	P1003-E0155	2	f77r.16	chedy	CHD+Y	NONE	CHD	UMSETZEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.
OWNERNEXT-087	SAA0178	SA02350	f77r	BIOLOGICAL	P1009-S331	P1003-E0170	2	9	f77r.18	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	daiin	AIIN	AIIN	WERT	L+OL	NONE	NONE	P1003-E0171	3	f77r.18	cheedy	CH+EE+D_ADDR+Y	NONE	CH	NEHMEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.
OWNERNEXT-088	SAA0180	SA02365	f77r	BIOLOGICAL	P1009-S333	P1003-E0182	1	3	f77r.19	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	lchey	L+Y	L	VERBINDUNG	STATEMENT_START	NONE	L	P1003-E0183	2	f77r.19	lsheey	L+SH+EE+Y	L	SH	HALTEN	2	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	L_OR_AIR_RIGHT_FRAME	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.
OWNERNEXT-089	SAA0181	SA02366	f77r	BIOLOGICAL	P1009-S333	P1003-E0182	1	3	f77r.19	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	lchey	L+Y	Y	AKTIVER POSTEN	STATEMENT_START	NONE	L	P1003-E0183	2	f77r.19	lsheey	L+SH+EE+Y	L	SH	HALTEN	2	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	L_OR_AIR_RIGHT_FRAME	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.
