resolution_id	source_ambiguity_id	source_attachment_id	physical_page	register	statement_id	event_id	card_ordinal_in_statement	locus	owner_de	surface_card	component_recipe	focus_core	focus_value_de	focus_family	focus_atom_ordinal	left_action_core	left_action_value_de	left_action_atom_ordinal	right_action_core	right_action_value_de	right_action_atom_ordinal	equal_distance	between_left_and_focus	between_focus_and_right	pass1021_duplicate_overlap	pass1021_duplicate_rule	tie_rule_branch	decision	direct_governor_core	direct_governor_value_de	direct_governor_atom_ordinal	package_reading	reason_de	pass1022_binding_trace_de	pass1022_trace_match	active_head_before_de	active_head_after_de
ED039	SAA0092	SA01271	f75r	BIOLOGICAL	P1009-S081	P912-E0504	1	f75r.8	großes Bad-/Stationsblatt mit dreieckiger Insel	dsheckhy	D_ADDR+SH+E+CH+K+Y	E	GRAD I	GRADE	3	SH	HALTEN	2	CH	NEHMEN	4	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	2	SH@2[E@3; CH@4[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HIER→BESITZER | HALTEN=KOPF | GRAD I→HALTEN | NEHMEN=KOPF | GEBEN=KOPF | AKTIVER POSTEN→GEBEN	YES	NONE	HALTEN
ED040	SAA0093	SA01281	f75r	BIOLOGICAL	P1009-S085	P912-E0514	2	f75r.9	großes Bad-/Stationsblatt mit dreieckiger Insel	checkhy	CH+E+CH+K+Y	E	GRAD I	GRADE	2	CH	NEHMEN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	CH	NEHMEN	1	CH@1[E@2; CH@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	NEHMEN=KOPF | GRAD I→NEHMEN | NEHMEN=KOPF | GEBEN=KOPF | AKTIVER POSTEN→GEBEN	YES	SETZEN	NEHMEN
ED041	SAA0096	SA01306	f75r	BIOLOGICAL	P1009-S091	P912-E0538	3	f75r.12	großes Bad-/Stationsblatt mit dreieckiger Insel	ssheckhy	S+SH+E+CH+K+Y	E	GRAD I	GRADE	3	SH	HALTEN	2	CH	NEHMEN	4	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	2	SH@2[E@3; CH@4[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	WÄHLEN=KOPF | HALTEN=KOPF | GRAD I→HALTEN | NEHMEN=KOPF | GEBEN=KOPF | AKTIVER POSTEN→GEBEN	YES	NEHMEN	WÄHLEN
ED042	SAA0097	SA01328	f75r	BIOLOGICAL	P1009-S099	P912-E0559	3	f75r.14	großes Bad-/Stationsblatt mit dreieckiger Insel	keishy	K+E+SH+Y	E	GRAD I	GRADE	2	K	GEBEN	1	SH	HALTEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	K	GEBEN	1	K@1[E@2; SH@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	GEBEN=KOPF | GRAD I→GEBEN | HALTEN=KOPF | AKTIVER POSTEN→HALTEN	YES	WÄHLEN	GEBEN
ED043	SAA0098	SA01358	f75r	BIOLOGICAL	P1009-S105	P912-E0588	4	f75r.17	großes Bad-/Stationsblatt mit dreieckiger Insel	shepchy	SH+E+P+Y	E	GRAD I	GRADE	2	SH	HALTEN	1	P	EINSETZEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[E@2; P@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD I→HALTEN | EINSETZEN=KOPF | AKTIVER POSTEN→EINSETZEN	YES	EINSETZEN	HALTEN
ED044	SAA0101	SA01425	f75r	BIOLOGICAL	P1009-S109	P912-E0645	40	f75r.23	großes Bad-/Stationsblatt mit dreieckiger Insel	chedyqokam	CHD+Y+OK+AM_ADDR	Y	AKTIVER POSTEN	ARGUMENT	2	CHD	UMSETZEN	1	OK	SETZEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	CHD	UMSETZEN	1	CHD@1[Y@2; OK@3[…]]	Das Argument vervollständigt den offenen linken Kopf; der rechte Handlungskopf beginnt erst an seiner eigenen Position.	UMSETZEN=KOPF | AKTIVER POSTEN→UMSETZEN | SETZEN=KOPF | HIER→BESITZER	YES	WÄHLEN	UMSETZEN
ED045	SAA0104	SA01461	f75r	BIOLOGICAL	P1009-S116	P912-E0685	4	f75r.28	großes Bad-/Stationsblatt mit dreieckiger Insel	shecthy	SH+E+CH+T+Y	E	GRAD I	GRADE	2	SH	HALTEN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[E@2; CH@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD I→HALTEN | NEHMEN=KOPF | EINSTELLEN=KOPF | AKTIVER POSTEN→EINSTELLEN	YES	SETZEN	HALTEN
ED046	SAA0110	SA01531	f75r	BIOLOGICAL	P1009-S135	P912-E0757	2	f75r.35	großes Bad-/Stationsblatt mit dreieckiger Insel	sheety	SH+EE+T+Y	EE	GRAD II	GRADE	2	SH	HALTEN	1	T	EINSTELLEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[EE@2; T@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD II→HALTEN | EINSTELLEN=KOPF | AKTIVER POSTEN→EINSTELLEN	YES	SETZEN	HALTEN
ED047	SAA0112	SA01548	f75r	BIOLOGICAL	P1009-S141	P912-E0773	2	f75r.37	großes Bad-/Stationsblatt mit dreieckiger Insel	sheety	SH+EE+T+Y	EE	GRAD II	GRADE	2	SH	HALTEN	1	T	EINSTELLEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[EE@2; T@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD II→HALTEN | EINSTELLEN=KOPF | AKTIVER POSTEN→EINSTELLEN	YES	NONE	HALTEN
ED048	SAA0113	SA01552	f75r	BIOLOGICAL	P1009-S143	P912-E0776	1	f75r.37	großes Bad-/Stationsblatt mit dreieckiger Insel	qokechdy	OK+E+CHD+DY	E	GRAD I	GRADE	2	OK	SETZEN	1	CHD	UMSETZEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	OK	SETZEN	1	OK@1[E@2; CHD@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	SETZEN=KOPF | GRAD I→SETZEN | UMSETZEN=KOPF | SCHLUSS→GANG	YES	NONE	NONE
ED049	SAA0127	SA01696	f76r	BIOLOGICAL	P1009-S197	P1008-E0535	2	f76r.8	unbebilderter Textabschnitt A2	ches	CH+E+S	E	GRAD I	GRADE	2	CH	NEHMEN	1	S	WÄHLEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	CH	NEHMEN	1	CH@1[E@2; S@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	NEHMEN=KOPF | GRAD I→NEHMEN | WÄHLEN=KOPF	YES	NONE	NEHMEN
ED050	SAA0133	SA01760	f76r	BIOLOGICAL	P1009-S208	P1008-E0594	5	f76r.13	unbebilderter Textabschnitt A3	sheckhey	SH+E+CH+K+E+Y	E	GRAD I	GRADE	2	SH	HALTEN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[E@2; CH@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD I→HALTEN | NEHMEN=KOPF | GEBEN=KOPF | GRAD I→GEBEN | AKTIVER POSTEN→GEBEN	YES	SETZEN	HALTEN
ED051	SAA0135	SA01771	f76r	BIOLOGICAL	P1009-S210	P1008-E0603	1	f76r.15	unbebilderter Textabschnitt A4	chorshedy	CH+OR+SH+E+DY	OR	EINHEIT	ARGUMENT	2	CH	NEHMEN	1	SH	HALTEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	CH	NEHMEN	1	CH@1[OR@2; SH@3[…]]	Das Argument vervollständigt den offenen linken Kopf; der rechte Handlungskopf beginnt erst an seiner eigenen Position.	NEHMEN=KOPF | EINHEIT→NEHMEN | HALTEN=KOPF | GRAD I→HALTEN | SCHLUSS→GANG	YES	NONE	NONE
ED052	SAA0137	SA01796	f76r	BIOLOGICAL	P1009-S213	P1008-E0622	9	f76r.16	unbebilderter Textabschnitt A4	checkhy	CH+E+CH+K+Y	E	GRAD I	GRADE	2	CH	NEHMEN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	CH	NEHMEN	1	CH@1[E@2; CH@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	NEHMEN=KOPF | GRAD I→NEHMEN | NEHMEN=KOPF | GEBEN=KOPF | AKTIVER POSTEN→GEBEN	YES	GEBEN	NEHMEN
ED053	SAA0142	SA01877	f76r	BIOLOGICAL	P1009-S236	P1008-E0698	7	f76r.24	unbebilderter Textabschnitt A6	shecthy	SH+E+CH+T+Y	E	GRAD I	GRADE	2	SH	HALTEN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[E@2; CH@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD I→HALTEN | NEHMEN=KOPF | EINSTELLEN=KOPF | AKTIVER POSTEN→EINSTELLEN	YES	UMSETZEN	HALTEN
ED054	SAA0144	SA01926	f76r	BIOLOGICAL	P1009-S240	P1008-E0738	9	f76r.28	unbebilderter Textabschnitt A7	qokalchey	OK+AL+CH+E+Y	AL	ZIELORT	RELATION	2	OK	SETZEN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	OK	SETZEN	1	OK@1[AL@2; CH@3[…]]	AUSGANG/ZIELORT schließen nach der festen Beziehungsseite an den linken Kopf an.	SETZEN=KOPF | ZIELORT→SETZEN | NEHMEN=KOPF | GRAD I→NEHMEN | AKTIVER POSTEN→NEHMEN	YES	SETZEN	SETZEN
ED055	SAA0145	SA01961	f76r	BIOLOGICAL	P1009-S243	P1008-E0764	17	f76r.30	unbebilderter Textabschnitt A7	sheeky	SH+EE+K+Y	EE	GRAD II	GRADE	2	SH	HALTEN	1	K	GEBEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[EE@2; K@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD II→HALTEN | GEBEN=KOPF | AKTIVER POSTEN→GEBEN	YES	SETZEN	HALTEN
ED056	SAA0148	SA02009	f76r	BIOLOGICAL	P1009-S252	P1008-E0808	2	f76r.34	unbebilderter Textabschnitt A8	shlches	D_ADDR+Y+L+CH+E+S	E	GRAD I	GRADE	5	CH	NEHMEN	4	S	WÄHLEN	6	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	CH	NEHMEN	4	CH@4[E@5; S@6[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HIER→BESITZER | AKTIVER POSTEN→NEHMEN | VERBINDUNG→NEHMEN | NEHMEN=KOPF | GRAD I→NEHMEN | WÄHLEN=KOPF	YES	NEHMEN	NEHMEN
ED057	SAA0156	SA02103	f76r	BIOLOGICAL	P1009-S268	P1008-E0892	2	f76r.42	unbebilderter Textabschnitt B	shecthy	SH+E+CH+T+Y	E	GRAD I	GRADE	2	SH	HALTEN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[E@2; CH@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD I→HALTEN | NEHMEN=KOPF | EINSTELLEN=KOPF | AKTIVER POSTEN→EINSTELLEN	YES	NONE	HALTEN
ED058	SAA0167	SA02253	f76r	BIOLOGICAL	P1009-S299	P1008-E1030	2	f76r.55	unbebilderter Textabschnitt D	checkhey	CH+E+CH+K+Y	E	GRAD I	GRADE	2	CH	NEHMEN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	CH	NEHMEN	1	CH@1[E@2; CH@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	NEHMEN=KOPF | GRAD I→NEHMEN | NEHMEN=KOPF | GEBEN=KOPF | AKTIVER POSTEN→GEBEN	YES	NONE	NEHMEN
ED059	SAA0168	SA02264	f77r	BIOLOGICAL	P1009-S301	P1003-E0089	1	f77r.9	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	poldarais	P+OL+D_ADDR+AR+A_ADDR+IIN+S	AR	AUSGANG	RELATION	4	P	EINSETZEN	1	S	WÄHLEN	7	3	OL+D_ADDR	A_ADDR+IIN	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	P	EINSETZEN	1	P@1[AR@4; S@7[…]]	AUSGANG/ZIELORT schließen nach der festen Beziehungsseite an den linken Kopf an.	EINSETZEN=KOPF | FORTSETZEN→WÄHLEN | HIER→BESITZER | AUSGANG→EINSETZEN | HIER→BESITZER | STUFE→WÄHLEN | WÄHLEN=KOPF	YES	NONE	EINSETZEN
ED060	SAA0169	SA02270	f77r	BIOLOGICAL	P1009-S301	P1003-E0095	7	f77r.9	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	dylches	D_ADDR+Y+L+CH+E+S	E	GRAD I	GRADE	5	CH	NEHMEN	4	S	WÄHLEN	6	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	CH	NEHMEN	4	CH@4[E@5; S@6[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HIER→BESITZER | AKTIVER POSTEN→NEHMEN | VERBINDUNG→NEHMEN | NEHMEN=KOPF | GRAD I→NEHMEN | WÄHLEN=KOPF	YES	EINSETZEN	NEHMEN
ED061	SAA0172	SA02281	f77r	BIOLOGICAL	P1009-S303	P1003-E0106	4	f77r.10	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chetey	CH+E+T+E+Y	E	GRAD I	GRADE	2	CH	NEHMEN	1	T	EINSTELLEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	CH	NEHMEN	1	CH@1[E@2; T@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	NEHMEN=KOPF | GRAD I→NEHMEN | EINSTELLEN=KOPF | GRAD I→EINSTELLEN | AKTIVER POSTEN→EINSTELLEN	YES	SETZEN	NEHMEN
ED062	SAA0174	SA02325	f77r	BIOLOGICAL	P1009-S322	P1003-E0148	2	f77r.15	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sheety	SH+EE+T+Y	EE	GRAD II	GRADE	2	SH	HALTEN	1	T	EINSTELLEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[EE@2; T@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD II→HALTEN | EINSTELLEN=KOPF | AKTIVER POSTEN→EINSTELLEN	YES	SETZEN	HALTEN
ED063	SAA0177	SA02346	f77r	BIOLOGICAL	P1009-S330	P1003-E0167	4	f77r.17	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sheety	SH+EE+T+Y	EE	GRAD II	GRADE	2	SH	HALTEN	1	T	EINSTELLEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[EE@2; T@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD II→HALTEN | EINSTELLEN=KOPF | AKTIVER POSTEN→EINSTELLEN	YES	WÄHLEN	HALTEN
ED064	SAA0179	SA02359	f77r	BIOLOGICAL	P1009-S331	P1003-E0177	9	f77r.18	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sheckhedy	SH+E+CH+K+E+DY	E	GRAD I	GRADE	2	SH	HALTEN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[E@2; CH@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD I→HALTEN | NEHMEN=KOPF | GEBEN=KOPF | GRAD I→GEBEN | SCHLUSS→GANG	YES	HALTEN	NONE
ED065	SAA0185	SA02409	f77r	BIOLOGICAL	P1009-S344	P1003-E0216	2	f77r.23	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sheoky	SH+E+OK+Y	E	GRAD I	GRADE	2	SH	HALTEN	1	OK	SETZEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[E@2; OK@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD I→HALTEN | SETZEN=KOPF | AKTIVER POSTEN→SETZEN	YES	SETZEN	HALTEN
ED066	SAA0192	SA02493	f77r	BIOLOGICAL	P1009-S362	P1003-E0290	3	f77r.33	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	cheety	CH+EE+T+Y	EE	GRAD II	GRADE	2	CH	NEHMEN	1	T	EINSTELLEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	CH	NEHMEN	1	CH@1[EE@2; T@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	NEHMEN=KOPF | GRAD II→NEHMEN | EINSTELLEN=KOPF | AKTIVER POSTEN→EINSTELLEN	YES	WÄHLEN	NEHMEN
ED067	SAA0193	SA02501	f77r	BIOLOGICAL	P1009-S364	P1003-E0298	3	f77r.34	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	checkhy	CH+E+CH+K+Y	E	GRAD I	GRADE	2	CH	NEHMEN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	CH	NEHMEN	1	CH@1[E@2; CH@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	NEHMEN=KOPF | GRAD I→NEHMEN | NEHMEN=KOPF | GEBEN=KOPF | AKTIVER POSTEN→GEBEN	YES	SETZEN	NEHMEN
ED068	SAA0199	SA02542	f77r	BIOLOGICAL	P1009-S372	P1003-E0334	4	f77r.39	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sheckhey	SH+E+CH+K+E+Y	E	GRAD I	GRADE	2	SH	HALTEN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[E@2; CH@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD I→HALTEN | NEHMEN=KOPF | GEBEN=KOPF | GRAD I→GEBEN | AKTIVER POSTEN→GEBEN	YES	HALTEN	HALTEN
ED069	SAA0202	SA02594	f77r	BIOLOGICAL	P1009-S382	P1003-E0382	11	f77r.45	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	ches	CH+E+S	E	GRAD I	GRADE	2	CH	NEHMEN	1	S	WÄHLEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	CH	NEHMEN	1	CH@1[E@2; S@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	NEHMEN=KOPF | GRAD I→NEHMEN | WÄHLEN=KOPF	YES	SETZEN	NEHMEN
ED070	SAA0206	SA02604	f77r	BIOLOGICAL	P1009-S382	P1003-E0393	22	f77r.46	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chlchpsheey	CH+L+CH+P+SH+EE+Y	L	VERBINDUNG	RELATION	2	CH	NEHMEN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	FORWARD_RELATION_FRAME	RIGHT	CH	NEHMEN	3	CH@1[(L@2→CH@3)[…]]	L ist ein vorwärts öffnender Beziehungsrahmen; der rechte Kopf beginnt seinen Inhalt.	NEHMEN=KOPF | VERBINDUNG→NEHMEN | NEHMEN=KOPF | EINSETZEN=KOPF | HALTEN=KOPF | GRAD II→HALTEN | AKTIVER POSTEN→HALTEN	YES	MARKIEREN	NEHMEN
ED071	SAA0209	SA02627	f81v	BIOLOGICAL	P1009-S384	P912-E0861	1	f81v.1	gemeinsames zweireihiges Badfeld	shekal	SH+E+K+AL	E	GRAD I	GRADE	2	SH	HALTEN	1	K	GEBEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[E@2; K@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD I→HALTEN | GEBEN=KOPF | ZIELORT→GEBEN	YES	NONE	HALTEN
ED072	SAA0210	SA02631	f81v	BIOLOGICAL	P1009-S385	P912-E0866	1	f81v.1	gemeinsames zweireihiges Badfeld	shek	SH+E+K	E	GRAD I	GRADE	2	SH	HALTEN	1	K	GEBEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[E@2; K@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD I→HALTEN | GEBEN=KOPF	YES	NONE	HALTEN
ED073	SAA0211	SA02634	f81v	BIOLOGICAL	P1009-S385	P912-E0868	3	f81v.1	gemeinsames zweireihiges Badfeld	ofalsheky	O+LOCAL_CHAR_F+A_ADDR+L+SH+E+K+Y	E	GRAD I	GRADE	6	SH	HALTEN	5	K	GEBEN	7	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	5	SH@5[E@6; K@7[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	AUSFÜHRUNG→HALTEN | HIER→BESITZER | HIER→BESITZER | VERBINDUNG→HALTEN | HALTEN=KOPF | GRAD I→HALTEN | GEBEN=KOPF | AKTIVER POSTEN→GEBEN	YES	HALTEN	HALTEN
ED074	SAA0213	SA02651	f81v	BIOLOGICAL	P1009-S388	P912-E0886	2	f81v.3	gemeinsames zweireihiges Badfeld	shek	SH+E+K	E	GRAD I	GRADE	2	SH	HALTEN	1	K	GEBEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[E@2; K@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD I→HALTEN | GEBEN=KOPF	YES	GEBEN	HALTEN
ED075	SAA0214	SA02686	f81v	BIOLOGICAL	P1009-S391	P912-E0922	3	f81v.7	gemeinsames zweireihiges Badfeld	sheckhal	SH+E+CH+K+AL	E	GRAD I	GRADE	2	SH	HALTEN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[E@2; CH@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD I→HALTEN | NEHMEN=KOPF | GEBEN=KOPF | ZIELORT→GEBEN	YES	NONE	HALTEN
ED076	SAA0216	SA02710	f81v	BIOLOGICAL	P1009-S396	P912-E0944	7	f81v.9	gemeinsames zweireihiges Badfeld	checkhy	CH+E+CH+K+Y	E	GRAD I	GRADE	2	CH	NEHMEN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	CH	NEHMEN	1	CH@1[E@2; CH@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	NEHMEN=KOPF | GRAD I→NEHMEN | NEHMEN=KOPF | GEBEN=KOPF | AKTIVER POSTEN→GEBEN	YES	SETZEN	NEHMEN
ED077	SAA0217	SA02713	f81v	BIOLOGICAL	P1009-S397	P912-E0947	2	f81v.10	gemeinsames zweireihiges Badfeld	ashyteed	A_ADDR+SH+Y+T+EE+D_ADDR	Y	AKTIVER POSTEN	ARGUMENT	3	SH	HALTEN	2	T	EINSTELLEN	4	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	2	SH@2[Y@3; T@4[…]]	Das Argument vervollständigt den offenen linken Kopf; der rechte Handlungskopf beginnt erst an seiner eigenen Position.	HIER→BESITZER | HALTEN=KOPF | AKTIVER POSTEN→HALTEN | EINSTELLEN=KOPF | GRAD II→EINSTELLEN | HIER→BESITZER	YES	EINSETZEN	HALTEN
