resolution_id	attachment_id	ambiguity_ids	ambiguity_classes	physical_page	register	statement_id	event_id	locus	card_ordinal_in_statement	surface_card	component_recipe	focus_core	focus_value_de	pass1022_attachment_class	pass1022_chosen_attachment_de	pass1023_decisions	pass1023_selected_target_de	pass1023_scope_de	pass1023_rule_ids	changed_from_pass1022	reason_de	former_alternatives_de	resolution_status
P1023-R0042	SA00711	SAA0042	EQUAL_DISTANCE_TWO_HEADS	f68r1	CELESTIAL	P1009-S043	P912-E1952	f68r1.2	2	cheeteey	CH+EE+T+EE+Y	EE	GRAD II	SAME_CARD_LEFT_ACTION	CH=NEHMEN[EE=GRAD II]	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM1	CH@1[EE@2; T@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	T=EINSTELLEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0043	SA00718	SAA0043	EQUAL_DISTANCE_TWO_HEADS	f68r1	CELESTIAL	P1009-S044	P912-E1955	f68r1.2	2	cheokorchey	CH+E+O+K+OR+CH+E+Y	OR	EINHEIT	SAME_CARD_LEFT_ACTION	K=GEBEN[OR=EINHEIT]	EQUAL_LEFT	K=GEBEN@CURRENT_CARD_ATOM4	K@4[OR@5; CH@6[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Das Argument vervollständigt den offenen linken Kopf; der rechte Handlungskopf beginnt erst an seiner eigenen Position.	CH=NEHMEN@ATOM6	SELECTED_WORKSHOP_SCOPE
P1023-R0044	SA00730	SAA0044	R_HEAD_OR_TAIL	f68r1	CELESTIAL	P1009-S044	P912-E1962	f68r1.3	9	ror	R+OR	OR	EINHEIT	SAME_CARD_LEFT_ACTION	R=MARKIEREN[OR=EINHEIT]	R_HEAD	R=MARKIEREN[OR=EINHEIT]	R=MARKIEREN[OR=EINHEIT]	R1_HEAD_WITH_LOCAL_RIGHT	NO	R ist der erste Handlungskopf des Pakets und erhält rechts vor jeder neuen Handlung OR; es eröffnet MARKIEREN.	OK=SETZEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0045	SA00737	SAA0045	R_HEAD_OR_TAIL	f68r1	CELESTIAL	P1009-S044	P912-E1968	f68r1.6	15	dary	DA+R+Y	Y	AKTIVER POSTEN	SAME_CARD_LEFT_ACTION	R=MARKIEREN[Y=AKTIVER POSTEN]	R_HEAD	R=MARKIEREN[Y=AKTIVER POSTEN]	R=MARKIEREN[Y=AKTIVER POSTEN]	R1_HEAD_WITH_LOCAL_RIGHT	NO	R ist der erste Handlungskopf des Pakets und erhält rechts vor jeder neuen Handlung Y; es eröffnet MARKIEREN.	K=GEBEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0046	SA00738	SAA0046	EQUAL_DISTANCE_TWO_HEADS	f68r1	CELESTIAL	P1009-S044	P912-E1969	f68r1.7	16	chkchykoly	CH+K+CH+Y+K+OL+Y	Y	AKTIVER POSTEN	SAME_CARD_LEFT_ACTION	CH=NEHMEN[Y=AKTIVER POSTEN]	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM3	CH@3[Y@4; K@5[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Das Argument vervollständigt den offenen linken Kopf; der rechte Handlungskopf beginnt erst an seiner eigenen Position.	K=GEBEN@ATOM5	SELECTED_WORKSHOP_SCOPE
P1023-R0047	SA00801	SAA0047	EQUAL_DISTANCE_TWO_HEADS	f71v	CELESTIAL	P1009-S047	P1003-E0614	f71v.12	4	sheky	SH+E+K+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; K@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	K=GEBEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0048	SA00813	SAA0048	EQUAL_DISTANCE_TWO_HEADS	f71v	CELESTIAL	P1009-S047	P1003-E0627	f71v.12	17	shepchol	SH+E+P+CH+OL	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; P@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	P=EINSETZEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0049	SA00825	SAA0049	OWNER_OR_NEXT_CARD_ACTION	f71v	CELESTIAL	P1009-S048	P1003-E0638	f71v.12	1	otaly	OT+AL+Y	AL	ZIELORT	OWNER_ONLY	BESITZER=zweite lokale Figuren-/Sternringgruppe[AL=ZIELORT]	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0050	SA00826	SAA0050	OWNER_OR_NEXT_CARD_ACTION	f71v	CELESTIAL	P1009-S048	P1003-E0638	f71v.12	1	otaly	OT+AL+Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=zweite lokale Figuren-/Sternringgruppe[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0051	SA00837	SAA0051	EQUAL_DISTANCE_TWO_HEADS	f71v	CELESTIAL	P1009-S049	P1003-E0652	f71v.18	6	cheekaiin	CH+K+EE+K+AIIN	EE	GRAD II	SAME_CARD_LEFT_ACTION	K=GEBEN[EE=GRAD II]	EQUAL_LEFT	K=GEBEN@CURRENT_CARD_ATOM2	K@2[EE@3; K@4[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	K=GEBEN@ATOM4	SELECTED_WORKSHOP_SCOPE
P1023-R0052	SA00845	SAA0052	OWNER_OR_NEXT_CARD_ACTION	f72r	CELESTIAL	P1009-S050	P1008-E0085	f72r1.1	1	oteeo	OT+EE+Y	EE	GRAD II	OWNER_ONLY	BESITZER=Tierkreis-Ringgruppe A[EE=GRAD II]	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0053	SA00846	SAA0053	OWNER_OR_NEXT_CARD_ACTION	f72r	CELESTIAL	P1009-S050	P1008-E0085	f72r1.1	1	oteeo	OT+EE+Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=Tierkreis-Ringgruppe A[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0054	SA00853	SAA0054	OWNER_OR_NEXT_CARD_ACTION	f72r	CELESTIAL	P1009-S051	P1008-E0091	f72r1.1	2	oteey	OT+EE+Y	EE	GRAD II	OWNER_ONLY	BESITZER=Tierkreis-Ringgruppe A[EE=GRAD II]	BOUNDED_FORWARD	P=EINSETZEN@NÄCHSTE_KARTE_ATOM1	P=EINSETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	P=EINSETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0055	SA00854	SAA0055	OWNER_OR_NEXT_CARD_ACTION	f72r	CELESTIAL	P1009-S051	P1008-E0091	f72r1.1	2	oteey	OT+EE+Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=Tierkreis-Ringgruppe A[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	P=EINSETZEN@NÄCHSTE_KARTE_ATOM1	P=EINSETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	P=EINSETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0056	SA00868	SAA0056	R_HEAD_OR_TAIL	f72r	CELESTIAL	P1009-S053	P1008-E0102	f72r1.1	3	aiin	AIIN	AIIN	WERT	PREVIOUS_CARD_ACTION	R=MARKIEREN⟨VORIGE KARTE⟩[AIIN=WERT]	R_TAIL	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	R3_TAIL_AFTER_ACTION	YES	CH=NEHMEN steht bereits links im selben Paket; rechts von R folgt darin kein eigenes Argument. R markiert den äußeren Kopf, statt einen neuen offenen Kopf zu beginnen.	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0057	SA00869	SAA0057	R_HEAD_OR_TAIL	f72r	CELESTIAL	P1009-S053	P1008-E0103	f72r1.1	4	ydal	Y+AL	Y	AKTIVER POSTEN	INHERITED_ACTION	R=MARKIEREN⟨GEERBT⟩[Y=AKTIVER POSTEN]	R_TAIL	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	R3_TAIL_AFTER_ACTION	YES	CH=NEHMEN steht bereits links im selben Paket; rechts von R folgt darin kein eigenes Argument. R markiert den äußeren Kopf, statt einen neuen offenen Kopf zu beginnen.	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0058	SA00870	SAA0058	R_HEAD_OR_TAIL	f72r	CELESTIAL	P1009-S053	P1008-E0103	f72r1.1	4	ydal	Y+AL	AL	ZIELORT	INHERITED_ACTION	R=MARKIEREN⟨GEERBT⟩[AL=ZIELORT]	R_TAIL	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	R3_TAIL_AFTER_ACTION	YES	CH=NEHMEN steht bereits links im selben Paket; rechts von R folgt darin kein eigenes Argument. R markiert den äußeren Kopf, statt einen neuen offenen Kopf zu beginnen.	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0059	SA00891	SAA0059	OWNER_OR_NEXT_CARD_ACTION	f72r	CELESTIAL	P1009-S054	P1008-E0144	f72r1.12	1	oteodar	OT+E+O+D_ADDR+AR	E	GRAD I	OWNER_ONLY	BESITZER=Tierkreis-Ringgruppe B[E=GRAD I]	BOUNDED_FORWARD	T=EINSTELLEN@NÄCHSTE_KARTE_ATOM1	T=EINSTELLEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	T=EINSTELLEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0060	SA00892	SAA0060	OWNER_OR_NEXT_CARD_ACTION	f72r	CELESTIAL	P1009-S054	P1008-E0144	f72r1.12	1	oteodar	OT+E+O+D_ADDR+AR	AR	AUSGANG	OWNER_ONLY	BESITZER=Tierkreis-Ringgruppe B[AR=AUSGANG]	BOUNDED_FORWARD	T=EINSTELLEN@NÄCHSTE_KARTE_ATOM1	T=EINSTELLEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	T=EINSTELLEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0061	SA00906	SAA0061	EQUAL_DISTANCE_TWO_HEADS	f72r	CELESTIAL	P1009-S054	P1008-E0153	f72r1.12	10	chetey	CH+E+T+E+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	CH=NEHMEN[E=GRAD I]	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM1	CH@1[E@2; T@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	T=EINSTELLEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0062	SA00911	SAA0062	OWNER_OR_NEXT_CARD_ACTION	f72r	CELESTIAL	P1009-S055	P1008-E0157	f72r1.12	1	otar	OT+AR	AR	AUSGANG	OWNER_ONLY	BESITZER=Tierkreis-Ringgruppe B[AR=AUSGANG]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0063	SA00941	SAA0063	OWNER_OR_NEXT_CARD_ACTION	f72r	CELESTIAL	P1009-S057	P1008-E0196	f72r2.6	2	aiin	AIIN	AIIN	WERT	OWNER_ONLY	BESITZER=Tierkreis-Ringgruppe D[AIIN=WERT]	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0064	SA00970	SAA0064	EQUAL_DISTANCE_TWO_HEADS	f72r	CELESTIAL	P1009-S057	P1008-E0221	f72r2.6	27	chekaiin	CH+K+EE+K+AIIN	EE	GRAD II	SAME_CARD_LEFT_ACTION	K=GEBEN[EE=GRAD II]	EQUAL_LEFT	K=GEBEN@CURRENT_CARD_ATOM2	K@2[EE@3; K@4[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	K=GEBEN@ATOM4	SELECTED_WORKSHOP_SCOPE
P1023-R0065	SA00974	SAA0065	R_HEAD_OR_TAIL	f72r	CELESTIAL	P1009-S057	P1008-E0226	f72r2.6	32	aiin	AIIN	AIIN	WERT	PREVIOUS_CARD_ACTION	R=MARKIEREN⟨VORIGE KARTE⟩[AIIN=WERT]	R_HEAD	R=MARKIEREN⟨VORIGE KARTE⟩[AIIN=WERT]	R=MARKIEREN⟨VORIGE KARTE⟩[AIIN=WERT]	R1_HEAD_STANDALONE	NO	R steht als eigene Karte und die nächste Karte beginnt sofort mit seinem Zusatz; damit eröffnet R den Kopf MARKIEREN.	K=GEBEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0066	SA00975	SAA0066	R_HEAD_OR_TAIL	f72r	CELESTIAL	P1009-S057	P1008-E0227	f72r2.6	33	al	AL	AL	ZIELORT	INHERITED_ACTION	R=MARKIEREN⟨GEERBT⟩[AL=ZIELORT]	R_HEAD	R=MARKIEREN⟨GEERBT⟩[AL=ZIELORT]	R=MARKIEREN⟨GEERBT⟩[AL=ZIELORT]	R1_HEAD_STANDALONE	NO	R steht als eigene Karte und die nächste Karte beginnt sofort mit seinem Zusatz; damit eröffnet R den Kopf MARKIEREN.	K=GEBEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0067	SA00976	SAA0067	R_HEAD_OR_TAIL	f72r	CELESTIAL	P1009-S057	P1008-E0228	f72r2.6	34	y	Y	Y	AKTIVER POSTEN	INHERITED_ACTION	R=MARKIEREN⟨GEERBT⟩[Y=AKTIVER POSTEN]	R_HEAD	R=MARKIEREN⟨GEERBT⟩[Y=AKTIVER POSTEN]	R=MARKIEREN⟨GEERBT⟩[Y=AKTIVER POSTEN]	R1_HEAD_STANDALONE	NO	R steht als eigene Karte und die nächste Karte beginnt sofort mit seinem Zusatz; damit eröffnet R den Kopf MARKIEREN.	K=GEBEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0068	SA00977	SAA0068	EQUAL_DISTANCE_TWO_HEADS	f72r	CELESTIAL	P1009-S057	P1008-E0230	f72r2.6	36	chekaiin	CH+K+EE+K+AIIN	EE	GRAD II	SAME_CARD_LEFT_ACTION	K=GEBEN[EE=GRAD II]	EQUAL_LEFT	K=GEBEN@CURRENT_CARD_ATOM2	K@2[EE@3; K@4[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	K=GEBEN@ATOM4	SELECTED_WORKSHOP_SCOPE
P1023-R0069	SA00985	SAA0069	OWNER_OR_NEXT_CARD_ACTION	f72r	CELESTIAL	P1009-S058	P1008-E0253	f72r2.22	1	oteey	OT+EE+Y	EE	GRAD II	OWNER_ONLY	BESITZER=Tierkreis-Ringgruppe E[EE=GRAD II]	BOUNDED_FORWARD	T=EINSTELLEN@NÄCHSTE_KARTE_ATOM1	T=EINSTELLEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	T=EINSTELLEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0070	SA00986	SAA0070	OWNER_OR_NEXT_CARD_ACTION	f72r	CELESTIAL	P1009-S058	P1008-E0253	f72r2.22	1	oteey	OT+EE+Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=Tierkreis-Ringgruppe E[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	T=EINSTELLEN@NÄCHSTE_KARTE_ATOM1	T=EINSTELLEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	T=EINSTELLEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0071	SA01011	SAA0071	EQUAL_DISTANCE_TWO_HEADS	f72r	CELESTIAL	P1009-S060	P1008-E0274	f72r2.22	1	sheycthy	SH+E+CH+T+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0072	SA01019	SAA0072	OWNER_OR_NEXT_CARD_ACTION	f72r	CELESTIAL	P1009-S061	P1008-E0290	f72r2.32	3	aloy	AL+Y	AL	ZIELORT	OWNER_ONLY	BESITZER=Tierkreis-Ringgruppe F[AL=ZIELORT]	OWNER_ONLY	BESITZER=Tierkreis-Ringgruppe F[AL=ZIELORT]	BESITZER=Tierkreis-Ringgruppe F[AL=ZIELORT]	AR_AL_DEFAULT_OWNER	NO	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0073	SA01020	SAA0073	OWNER_OR_NEXT_CARD_ACTION	f72r	CELESTIAL	P1009-S061	P1008-E0290	f72r2.32	3	aloy	AL+Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=Tierkreis-Ringgruppe F[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0074	SA01068	SAA0074	EQUAL_DISTANCE_TWO_HEADS	f72r	CELESTIAL	P1009-S063	P1008-E0330	f72r3.1	17	chekackhy	CH+E+CH+K+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	CH=NEHMEN[E=GRAD I]	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM1	CH@1[E@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0075	SA01076	SAA0075	EQUAL_DISTANCE_TWO_HEADS	f72r	CELESTIAL	P1009-S064	P1008-E0336	f72r3.1	4	ches	CH+E+S	E	GRAD I	SAME_CARD_LEFT_ACTION	CH=NEHMEN[E=GRAD I]	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM1	CH@1[E@2; S@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	S=WÄHLEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0076	SA01081	SAA0076	EQUAL_DISTANCE_TWO_HEADS	f72r	CELESTIAL	P1009-S064	P1008-E0341	f72r3.1	9	ches	CH+E+S	E	GRAD I	SAME_CARD_LEFT_ACTION	CH=NEHMEN[E=GRAD I]	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM1	CH@1[E@2; S@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	S=WÄHLEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0077	SA01099	SAA0077	OWNER_OR_NEXT_CARD_ACTION	f72r	CELESTIAL	P1009-S067	P1008-E0373	f72r3.14	1	oteodar	OT+E+O+D_ADDR+AR	E	GRAD I	OWNER_ONLY	BESITZER=Tierkreis-Ringgruppe H[E=GRAD I]	BOUNDED_FORWARD	K=GEBEN@NÄCHSTE_KARTE_ATOM2	K=GEBEN@NÄCHSTE_KARTE_ATOM2	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	K=GEBEN@NÄCHSTE_KARTE_ATOM2	SELECTED_WORKSHOP_SCOPE
P1023-R0078	SA01100	SAA0078	OWNER_OR_NEXT_CARD_ACTION	f72r	CELESTIAL	P1009-S067	P1008-E0373	f72r3.14	1	oteodar	OT+E+O+D_ADDR+AR	AR	AUSGANG	OWNER_ONLY	BESITZER=Tierkreis-Ringgruppe H[AR=AUSGANG]	BOUNDED_FORWARD	K=GEBEN@NÄCHSTE_KARTE_ATOM2	K=GEBEN@NÄCHSTE_KARTE_ATOM2	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	K=GEBEN@NÄCHSTE_KARTE_ATOM2	SELECTED_WORKSHOP_SCOPE
P1023-R0079	SA01107	SAA0079	R_HEAD_OR_TAIL	f72r	CELESTIAL	P1009-S067	P1008-E0379	f72r3.14	7	l	L	L	VERBINDUNG	PREVIOUS_CARD_ACTION	R=MARKIEREN⟨VORIGE KARTE⟩[L=VERBINDUNG]	R_TAIL	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	R3_TAIL_AFTER_ACTION	YES	CH=NEHMEN steht bereits links im selben Paket; rechts von R folgt darin kein eigenes Argument. R markiert den äußeren Kopf, statt einen neuen offenen Kopf zu beginnen.	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0080	SA01108	SAA0080	R_HEAD_OR_TAIL	f72r	CELESTIAL	P1009-S067	P1008-E0380	f72r3.14	8	aiin	AIIN	AIIN	WERT	INHERITED_ACTION	R=MARKIEREN⟨GEERBT⟩[AIIN=WERT]	R_TAIL	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	R3_TAIL_AFTER_ACTION	YES	CH=NEHMEN steht bereits links im selben Paket; rechts von R folgt darin kein eigenes Argument. R markiert den äußeren Kopf, statt einen neuen offenen Kopf zu beginnen.	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0081	SA01147	SAA0081	OWNER_OR_NEXT_CARD_ACTION	f72r	CELESTIAL	P1009-S068	P1008-E0425	f72r3.26	1	oteey	OT+EE+Y	EE	GRAD II	OWNER_ONLY	BESITZER=Tierkreis-Ringgruppe I[EE=GRAD II]	BOUNDED_FORWARD	P=EINSETZEN@NÄCHSTE_KARTE_ATOM1	P=EINSETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	P=EINSETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0082	SA01148	SAA0082	OWNER_OR_NEXT_CARD_ACTION	f72r	CELESTIAL	P1009-S068	P1008-E0425	f72r3.26	1	oteey	OT+EE+Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=Tierkreis-Ringgruppe I[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	P=EINSETZEN@NÄCHSTE_KARTE_ATOM1	P=EINSETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	P=EINSETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
