source_position_id	visible_event_ids	instruction_id	clause_id	card_no	surface	card_clause_type	attachment_direction	action_anchor_source_position_id	role_contribution	component_values_unchanged
SRC_E173	E173	I031	I031-C02	PROC101	lcheckhy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E173	ACTION+PATH_MEDIUM+ITEM	YES
SRC_E174	E174	I031	I031-C03	PROC102	lched	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E174	ACTION+ACTION	YES
SRC_E175	E175	I031	I031-C04	PROC092	qokeey	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E175	ACTION+GRADE+ITEM	YES
SRC_E176	E176	I031	I031-C05	PROC103	lcheckhedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E176	ACTION+PATH_MEDIUM+GRADE+CLOSE	YES
SRC_E177	E177	I032	I032-C01	PROC104	qokaly	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E177	ACTION+TARGET+ITEM	YES
SRC_E178	E178	I032	I032-C02	PROC105	solkaiin	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E178	ACTION+QUANTITY	YES
SRC_E179	E179	I032	I032-C03	PROC075	chckhy	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E180_E181	PATH_MEDIUM+ITEM	YES
SRC_E180_E181	E180|E181	I032	I032-C03	PROC038	qokaiin	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E180_E181	ACTION+QUANTITY	YES
SRC_E182	E182	I032	I032-C04	PROC106	octheol	STATE_OR_GRADE_PHRASE	RIGHT_TO_NEXT_ACTION	SRC_E183	PROCESS+STATE+GRADE+SEQUENCE	YES
SRC_E183	E183	I032	I032-C04	PROC107	chkeey	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E183	ACTION+GRADE+ITEM	YES
SRC_E184	E184	I032	I032-C05	PROC108	ldy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E184	ACTION+CLOSE	YES
SRC_E185	E185	I033	I033-C01	PROC109	oteey	STATE_OR_GRADE_PHRASE	RIGHT_TO_NEXT_ACTION	SRC_E186	SEQUENCE+GRADE+ITEM	YES
SRC_E186	E186	I033	I033-C01	PROC048	qokal	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E186	ACTION+TARGET	YES
SRC_E187	E187	I033	I033-C02	PROC110	sheckhy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E187	ACTION+GRADE+PATH_MEDIUM+ITEM	YES
SRC_E188	E188	I033	I033-C03	PROC008	qoky	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E188	ACTION+ITEM	YES
SRC_E189	E189	I033	I033-C04	PROC111	dshedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E189	ACTION+GRADE+CLOSE	YES
SRC_E190	E190	I034	I034-C01	PROC112	sotaiin	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E191	SEQUENCE+QUANTITY	YES
SRC_E191	E191	I034	I034-C01	PROC113	qokar	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E191	ACTION+SOURCE	YES
SRC_E192	E192	I034	I034-C02	PROC078	shedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E192	ACTION+CLOSE	YES
SRC_E193	E193	I035	I035-C01	PROC114	solshedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E193	SEQUENCE+ACTION+GRADE+CLOSE	YES
SRC_E194	E194	I036	I036-C01	PROC092	qokeey	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E194	ACTION+GRADE+ITEM	YES
SRC_E195	E195	I036	I036-C02	PROC008	qoky	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E195	ACTION+ITEM	YES
SRC_E196	E196	I036	I036-C03	PROC115	ls	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E197	SEQUENCE	YES
SRC_E197	E197	I036	I036-C03	PROC031	cheey	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E197	ACTION+GRADE+ITEM	YES
SRC_E198	E198	I036	I036-C04	PROC080	okain	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E198	ACTION+QUANTITY	YES
SRC_E199	E199	I036	I036-C05	PROC003	char	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E200	SOURCE	YES
SRC_E200	E200	I036	I036-C05	PROC080	okain	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E200	ACTION+QUANTITY	YES
SRC_E201	E201	I036	I036-C06	PROC100	qokeedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E201	ACTION+GRADE+CLOSE	YES
SRC_E202	E202	I037	I037-C01	PROC116	lchy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E202	ACTION+ACTION+ITEM	YES
SRC_E203	E203	I037	I037-C02	PROC031	cheey	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E203	ACTION+GRADE+ITEM	YES
SRC_E204	E204	I037	I037-C03	PROC117	qcthey	STATE_OR_GRADE_PHRASE	RIGHT_TO_NEXT_ACTION	SRC_E205	STATE+GRADE+ITEM	YES
SRC_E205	E205	I037	I037-C03	PROC092	qokeey	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E205	ACTION+GRADE+ITEM	YES
SRC_E206	E206	I037	I037-C04	PROC118	lcheey	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E206	ACTION+GRADE+ITEM	YES
SRC_E207	E207	I037	I037-C05	PROC009	daiin	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E209	QUANTITY	YES
SRC_E208	E208	I037	I037-C05	PROC019	chey	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E209	ITEM	YES
SRC_E209	E209	I037	I037-C05	PROC119	qokeeedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E209	ACTION+GRADE+CLOSE	YES
SRC_E210	E210	I038	I038-C01	PROC120	lchedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E210	ACTION+ACTION+CLOSE	YES
SRC_E211	E211	I039	I039-C01	PROC121	lar	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E211	ACTION+SOURCE	YES
SRC_E212	E212	I039	I039-C02	PROC122	tshey	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E212	ACTION+GRADE+ITEM	YES
SRC_E213	E213	I039	I039-C03	PROC100	qokeedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E213	ACTION+GRADE+CLOSE	YES
SRC_E214	E214	I040	I040-C01	PROC055	cheal	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E215	TARGET	YES
SRC_E215	E215	I040	I040-C01	PROC123	lchedar	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E215	ACTION+ACTION+SOURCE	YES
SRC_E216	E216	I040	I040-C02	PROC124	ches	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E216	ACTION+GRADE+ACTION	YES
SRC_E217	E217	I040	I040-C03	PROC009	aiin	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E219	QUANTITY	YES
SRC_E218	E218	I040	I040-C03	PROC109	oteey	STATE_OR_GRADE_PHRASE	RIGHT_TO_NEXT_ACTION	SRC_E219	SEQUENCE+GRADE+ITEM	YES
SRC_E219	E219	I040	I040-C03	PROC038	qokaiin	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E219	ACTION+QUANTITY	YES
SRC_E220	E220	I040	I040-C04	PROC085	okey	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E220	ACTION+GRADE+ITEM	YES
SRC_E221	E221	I040	I040-C05	PROC125	pchedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E221	ACTION+ACTION+CLOSE	YES
SRC_E222	E222	I041	I041-C01	PROC126	rsheal	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E222	ACTION+ACTION+GRADE+TARGET	YES
SRC_E223	E223	I041	I041-C01	PROC127	daldy	CLOSE_WITHOUT_ACTION	LEFT_TO_PREVIOUS_ACTION	SRC_E222	TARGET+CLOSE	YES
SRC_E224	E224	I042	I042-C01	PROC100	qokeedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E224	ACTION+GRADE+CLOSE	YES
SRC_E225	E225	I043	I043-C01	PROC128	rshedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E225	ACTION+ACTION+CLOSE	YES
SRC_E226	E226	I044	I044-C01	PROC129	qoteedy	CLOSE_WITHOUT_ACTION	ELLIPTIC_ACTION_FROM_RECORD	INHERITED_FROM_RECORD	SEQUENCE+GRADE+CLOSE	YES
SRC_E227	E227	I045	I045-C01	PROC100	qokeedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E227	ACTION+GRADE+CLOSE	YES
SRC_E228	E228	I046	I046-C01	PROC130	lochedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E228	ACTION+PROCESS+ACTION+CLOSE	YES
SRC_E229	E229	I047	I047-C01	PROC098	olkeedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E229	ACTION+GRADE+CLOSE	YES
SRC_E230	E230	I048	I048-C01	PROC131	qotal	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E231	SEQUENCE+TARGET	YES
SRC_E231	E231	I048	I048-C01	PROC132	chkeedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E231	ACTION+GRADE+CLOSE	YES
SRC_E232	E232	I049	I049-C01	PROC019	chey	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E235	ITEM	YES
SRC_E233	E233	I049	I049-C01	PROC009	daiin	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E235	QUANTITY	YES
SRC_E234	E234	I049	I049-C01	PROC019	chey	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E235	ITEM	YES
SRC_E235	E235	I049	I049-C01	PROC120	lchedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E235	ACTION+ACTION+CLOSE	YES
SRC_E236	E236	I050	I050-C01	PROC038	qokaiin	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E236	ACTION+QUANTITY	YES
SRC_E237	E237	I050	I050-C02	PROC131	qotal	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E239	SEQUENCE+TARGET	YES
SRC_E238	E238	I050	I050-C02	PROC003	dar	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E239	SOURCE	YES
SRC_E239	E239	I050	I050-C02	PROC076	schedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E239	ACTION+CLOSE	YES
SRC_E240	E240	I051	I051-C01	PROC133	chedchy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E240	ACTION+ITEM	YES
SRC_E241	E241	I051	I051-C02	PROC048	qokal	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E241	ACTION+TARGET	YES
SRC_E242	E242	I051	I051-C03	PROC079	olchedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E242	SEQUENCE+ACTION+CLOSE	YES
SRC_E243	E243	I052	I052-C01	PROC038	qokaiin	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E243	ACTION+QUANTITY	YES
SRC_E244	E244	I052	I052-C02	PROC042	chedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E244	ACTION+ITEM	YES
SRC_E245	E245	I052	I052-C03	PROC100	qokeedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E245	ACTION+GRADE+CLOSE	YES
SRC_E246	E246	I053	I053-C01	PROC120	lchedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E246	ACTION+ACTION+CLOSE	YES
SRC_E247	E247	I054	I054-C01	PROC008	qoky	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E247	ACTION+ITEM	YES
SRC_E248	E248	I054	I054-C02	PROC134	pchedal	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E248	ACTION+ACTION+TARGET	YES
SRC_E249	E249	I054	I054-C02	PROC135	otedy	CLOSE_WITHOUT_ACTION	LEFT_TO_PREVIOUS_ACTION	SRC_E248	SEQUENCE+GRADE+CLOSE	YES
SRC_E250	E250	I055	I055-C01	PROC136	shecthedchy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E250	ACTION+GRADE+STATE+ACTION+ITEM	YES
SRC_E251	E251	I055	I055-C02	PROC008	qoky	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E251	ACTION+ITEM	YES
SRC_E252	E252	I055	I055-C03	PROC042	chedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E252	ACTION+ITEM	YES
SRC_E253	E253	I055	I055-C04	PROC137	chary	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E255	SOURCE+ITEM	YES
SRC_E254	E254	I055	I055-C04	PROC016	sor	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E255	PREPARATION	YES
SRC_E255	E255	I055	I055-C04	PROC078	shedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E255	ACTION+CLOSE	YES
SRC_E256	E256	I056	I056-C01	PROC038	qokaiin	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E256	ACTION+QUANTITY	YES
SRC_E257	E257	I056	I056-C02	PROC069	chkain	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E257	ACTION+QUANTITY	YES
SRC_E258	E258	I056	I056-C03	PROC117	shcthey	STATE_OR_GRADE_PHRASE	RIGHT_TO_NEXT_ACTION	SRC_E259	STATE+GRADE+ITEM	YES
SRC_E259	E259	I056	I056-C03	PROC067	qokedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E259	ACTION+GRADE+CLOSE	YES
SRC_E260	E260	I057	I057-C01	PROC138	okair	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E260	ACTION+PATH_MEDIUM	YES
SRC_E261	E261	I057	I057-C02	PROC139	sheedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E261	ACTION+GRADE+CLOSE	YES
SRC_E262	E262	I058	I058-C01	PROC120	lchedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E262	ACTION+ACTION+CLOSE	YES
SRC_E263	E263	I059	I059-C01	PROC140	lo	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E263	ACTION+PROCESS	YES
SRC_E264	E264	I059	I059-C02	PROC091	qokchedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E264	ACTION+ACTION+CLOSE	YES
SRC_E265	E265	I060	I060-C01	PROC100	qokeedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E265	ACTION+GRADE+CLOSE	YES
SRC_E266	E266	I061	I061-C01	PROC078	shedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E266	ACTION+CLOSE	YES
SRC_E267	E267	I062	I062-C01	PROC141	qokshedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E267	ACTION+ACTION+GRADE+CLOSE	YES
SRC_E268	E268	I063	I063-C01	PROC055	dal	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E269	TARGET	YES
SRC_E269	E269	I063	I063-C01	PROC120	lchedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E269	ACTION+ACTION+CLOSE	YES
SRC_E270	E270	I064	I064-C01	PROC038	qokaiin	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E270	ACTION+QUANTITY	YES
SRC_E271	E271	I064	I064-C02	PROC014	shcthy	STATE_OR_GRADE_PHRASE	RIGHT_TO_NEXT_ACTION	SRC_E275	STATE+ITEM	YES
SRC_E272	E272	I064	I064-C02	PROC055	dal	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E275	TARGET	YES
SRC_E273	E273	I064	I064-C02	PROC019	sy	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E275	ITEM	YES
SRC_E274	E274	I064	I064-C02	PROC009	saiin	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E275	QUANTITY	YES
SRC_E275	E275	I064	I064-C02	PROC142	shedal	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E275	ACTION+TARGET	YES
SRC_E276	E276	I064	I064-C03	PROC143	shecthy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E276	ACTION+GRADE+STATE+ITEM	YES
SRC_E277	E277	I064	I064-C04	PROC019	chey	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E280	ITEM	YES
SRC_E278	E278	I064	I064-C04	PROC055	tal	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E280	TARGET	YES
SRC_E279	E279	I064	I064-C04	PROC014	shcthy	STATE_OR_GRADE_PHRASE	RIGHT_TO_NEXT_ACTION	SRC_E280	STATE+ITEM	YES
SRC_E280	E280	I064	I064-C04	PROC144	dalchdy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E280	TARGET+ACTION+CLOSE	YES
SRC_E281	E281	I065	I065-C01	PROC145	qotchedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E281	SEQUENCE+ACTION+CLOSE	YES
SRC_E282	E282	I066	I066-C01	PROC120	lchedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E282	ACTION+ACTION+CLOSE	YES
SRC_E283	E283	I067	I067-C01	PROC076	tchedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E283	ACTION+CLOSE	YES
SRC_E284	E284	I068	I068-C01	PROC082	qokchdy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E284	ACTION+ACTION+CLOSE	YES
SRC_E285	E285	I069	I069-C01	PROC146	cheedar	STATE_OR_GRADE_PHRASE	RIGHT_TO_NEXT_ACTION	SRC_E286	GRADE+SOURCE	YES
SRC_E286	E286	I069	I069-C01	PROC147	chldaiin	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E286	ACTION+QUANTITY	YES
SRC_E287	E287	I069	I069-C02	PROC042	chedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E287	ACTION+ITEM	YES
SRC_E288	E288	I069	I069-C03	PROC080	qokain	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E288	ACTION+QUANTITY	YES
SRC_E289	E289	I069	I069-C04	PROC014	checthy	STATE_OR_GRADE_PHRASE	RIGHT_TO_NEXT_ACTION	SRC_E290	STATE+ITEM	YES
SRC_E290	E290	I069	I069-C04	PROC148	chealror	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E290	TARGET+ACTION+PREPARATION	YES
SRC_E291	E291	I069	I069-C05	PROC098	solkeedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E291	ACTION+GRADE+CLOSE	YES
SRC_E292	E292	I070	I070-C01	PROC129	qoteedy	CLOSE_WITHOUT_ACTION	ELLIPTIC_ACTION_FROM_RECORD	INHERITED_FROM_RECORD	SEQUENCE+GRADE+CLOSE	YES
SRC_E293	E293	I071	I071-C01	PROC092	qokeey	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E293	ACTION+GRADE+ITEM	YES
SRC_E294	E294	I071	I071-C02	PROC067	qokedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E294	ACTION+GRADE+CLOSE	YES
SRC_E295	E295	I072	I072-C01	PROC013	sol	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E296	SEQUENCE	YES
SRC_E296	E296	I072	I072-C01	PROC149	cheeety	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E296	GRADE+ACTION+ITEM	YES
SRC_E297	E297	I072	I072-C02	PROC067	qokedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E297	ACTION+GRADE+CLOSE	YES
SRC_E298	E298	I073	I073-C01	PROC008	qoky	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E298	ACTION+ITEM	YES
SRC_E299	E299	I073	I073-C02	PROC009	saiin	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E300	QUANTITY	YES
SRC_E300	E300	I073	I073-C02	PROC150	schedair	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E300	ACTION+PATH_MEDIUM	YES
SRC_E301	E301	I073	I073-C03	PROC145	otchedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E301	SEQUENCE+ACTION+CLOSE	YES
SRC_E302	E302	I074	I074-C01	PROC100	qokeedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E302	ACTION+GRADE+CLOSE	YES
SRC_E303	E303	I075	I075-C01	PROC151	chedain	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E303	ACTION+QUANTITY	YES
SRC_E304	E304	I075	I075-C02	PROC042	chedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E304	ACTION+ITEM	YES
SRC_E305	E305	I075	I075-C02	PROC152	qotedaiin	STATE_OR_GRADE_PHRASE	LEFT_TO_PREVIOUS_ACTION	SRC_E304	SEQUENCE+GRADE+QUANTITY	YES
SRC_E306	E306	I075	I075-C02	PROC112	otaiin	SEQUENCE_OR_CONTINUATION	LEFT_TO_PREVIOUS_ACTION	SRC_E304	SEQUENCE+QUANTITY	YES
SRC_E307	E307	I075	I075-C02	PROC135	otedy	CLOSE_WITHOUT_ACTION	LEFT_TO_PREVIOUS_ACTION	SRC_E304	SEQUENCE+GRADE+CLOSE	YES
SRC_E308	E308	I076	I076-C01	PROC108	ldy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E308	ACTION+CLOSE	YES
SRC_E309	E309	I077	I077-C01	PROC097	soiiin	STATE_OR_GRADE_PHRASE	RIGHT_TO_NEXT_ACTION	SRC_E311	PROCESS+STATE	YES
SRC_E310	E310	I077	I077-C01	PROC014	checthy	STATE_OR_GRADE_PHRASE	RIGHT_TO_NEXT_ACTION	SRC_E311	STATE+ITEM	YES
SRC_E311	E311	I077	I077-C01	PROC004	chety	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E311	ACTION+ITEM	YES
SRC_E312	E312	I077	I077-C02	PROC112	otaiin	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E314	SEQUENCE+QUANTITY	YES
SRC_E313	E313	I077	I077-C02	PROC153	olsaly	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E314	SEQUENCE+TARGET+ITEM	YES
SRC_E314	E314	I077	I077-C02	PROC078	shedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E314	ACTION+CLOSE	YES
SRC_E315	E315	I078	I078-C01	PROC100	qokeedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E315	ACTION+GRADE+CLOSE	YES
SRC_E316	E316	I079	I079-C01	PROC154	qolchey	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E317	SEQUENCE+ITEM	YES
SRC_E317	E317	I079	I079-C01	PROC092	qokeey	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E317	ACTION+GRADE+ITEM	YES
SRC_E318	E318	I079	I079-C02	PROC067	qokedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E318	ACTION+GRADE+CLOSE	YES
SRC_E319	E319	I080	I080-C01	PROC042	chedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E319	ACTION+ITEM	YES
SRC_E320	E320	I080	I080-C02	PROC131	otal	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E322	SEQUENCE+TARGET	YES
SRC_E321	E321	I080	I080-C02	PROC065	otchey	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E322	SEQUENCE+ITEM	YES
SRC_E322	E322	I080	I080-C02	PROC092	qokeey	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E322	ACTION+GRADE+ITEM	YES
SRC_E323	E323	I080	I080-C03	PROC008	qoky	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E323	ACTION+ITEM	YES
SRC_E324	E324	I080	I080-C04	PROC013	tol	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E325	SEQUENCE	YES
SRC_E325	E325	I080	I080-C04	PROC078	shedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E325	ACTION+CLOSE	YES
SRC_E326	E326	I081	I081-C01	PROC155	qokylddy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E326	ACTION+ITEM+ACTION+CLOSE	YES
SRC_E327	E327	I082	I082-C01	PROC156	dain	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E328	QUANTITY	YES
SRC_E328	E328	I082	I082-C01	PROC042	chedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E328	ACTION+ITEM	YES
SRC_E329	E329	I082	I082-C02	PROC100	qokeedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E329	ACTION+GRADE+CLOSE	YES
SRC_E330	E330	I083	I083-C01	PROC099	shckhedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E330	ACTION+PATH_MEDIUM+GRADE+CLOSE	YES
SRC_E331	E331	I084	I084-C01	PROC099	shckhedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E331	ACTION+PATH_MEDIUM+GRADE+CLOSE	YES
SRC_E332	E332	I085	I085-C01	PROC009	saiin	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E333	QUANTITY	YES
SRC_E333	E333	I085	I085-C01	PROC046	cheeky	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E333	ACTION+GRADE+ITEM	YES
SRC_E334	E334	I085	I085-C02	PROC157	sheey	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E334	ACTION+GRADE+ITEM	YES
SRC_E335	E335	I085	I085-C03	PROC067	qokedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E335	ACTION+GRADE+CLOSE	YES
SRC_E336	E336	I086	I086-C01	PROC078	shedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E336	ACTION+CLOSE	YES
SRC_E337	E337	I087	I087-C01	PROC047	oldy	CLOSE_WITHOUT_ACTION	ELLIPTIC_ACTION_FROM_RECORD	INHERITED_FROM_RECORD	SEQUENCE+CLOSE	YES
SRC_E338	E338	I088	I088-C01	PROC009	saiin	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E339	QUANTITY	YES
SRC_E339	E339	I088	I088-C01	PROC083	cheky	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E339	ACTION+GRADE+ITEM	YES
SRC_E340	E340	I088	I088-C02	PROC158	okeeol	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E340	ACTION+GRADE+SEQUENCE	YES
SRC_E341	E341	I088	I088-C03	PROC080	okain	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E341	ACTION+QUANTITY	YES
SRC_E342	E342	I088	I088-C04	PROC042	chdy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E342	ACTION+ITEM	YES
SRC_E343	E343	I088	I088-C05	PROC013	sol	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E344	SEQUENCE	YES
SRC_E344	E344	I088	I088-C05	PROC159	lkedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E344	ACTION+ACTION+GRADE+CLOSE	YES
SRC_E345	E345	I089	I089-C01	PROC120	lchedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E345	ACTION+ACTION+CLOSE	YES
SRC_E346	E346	I090	I090-C01	PROC160	qokol	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E346	ACTION+SEQUENCE	YES
