name_slot_ordinal	slot_id	source_event_id	local_card_host_key	physical_page	register	locus	owner_de	record_governor_key	bundle_governor_key	surface	surface_template	name_placeholder	name_slot_in_label	name_span_start_zero_based	name_span_end_exclusive	raw_name_core	content_class	assignment_mode	boundary_class	fill_status	primary_governor_kind	primary_governor_key	guard
39	LOCAL_NAME:P1008-E0356:NAME_1	P1008-E0356	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0356	f72r	CELESTIAL	f72r3.7	lokale Kennung für Tierkreis-Ringgruppe G	LOCAL_RECORD:G475-R064	LOCAL_BUNDLE:G474-B066	opoiiinoin	{NAME_1}oin	NAME_1	1	0	7	opoiiin	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0356	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
40	LOCAL_NAME:P1008-E0359:NAME_1	P1008-E0359	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0359	f72r	CELESTIAL	f72r3.8	lokale Kennung für Tierkreis-Ringgruppe G	LOCAL_RECORD:G475-R065	LOCAL_BUNDLE:G474-B067	ypaiin	{NAME_1}aiin	NAME_1	1	0	2	yp	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0359	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
41	LOCAL_NAME:P1008-E0363:NAME_1	P1008-E0363	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0363	f72r	CELESTIAL	f72r3.10	lokale Kennung für Tierkreis-Ringgruppe G	LOCAL_RECORD:G475-R067	LOCAL_BUNDLE:G474-B069	oeeodaiin	{NAME_1}daiin	NAME_1	1	0	4	oeeo	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0363	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
42	LOCAL_NAME:P1008-E0364:NAME_1	P1008-E0364	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0364	f72r	CELESTIAL	f72r3.11	lokale Kennung für Tierkreis-Ringgruppe G	LOCAL_RECORD:G475-R068	LOCAL_BUNDLE:G474-B070	ofsholdy	ofshol{NAME_1}	NAME_1	1	6	8	dy	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0364	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
43	LOCAL_NAME:P1008-E0365:NAME_1	P1008-E0365	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0365	f72r	CELESTIAL	f72r3.12	lokale Kennung für Tierkreis-Ringgruppe G	LOCAL_RECORD:G475-R069	LOCAL_BUNDLE:G474-B071	opoeey	{NAME_1}eey	NAME_1	1	0	3	opo	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0365	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
44	LOCAL_NAME:P1008-E0367:NAME_1	P1008-E0367	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0367	f72r	CELESTIAL	f72r3.13	lokale Kennung für Tierkreis-Ringgruppe G	LOCAL_RECORD:G475-R069	LOCAL_BUNDLE:G474-B072	ykolairol	{NAME_1}olairol	NAME_1	1	0	2	yk	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0367	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
45	LOCAL_NAME:P1008-E0409:NAME_1	P1008-E0409	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0409	f72r	CELESTIAL	f72r3.15	lokale Kennung für Tierkreis-Ringgruppe H	LOCAL_RECORD:G475-R070	LOCAL_BUNDLE:G474-B073	oralkam	oral{NAME_1}am	NAME_1	1	4	5	k	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0409	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
46	LOCAL_NAME:P1008-E0410:NAME_1	P1008-E0410	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0410	f72r	CELESTIAL	f72r3.16	lokale Kennung für Tierkreis-Ringgruppe H	LOCAL_RECORD:G475-R071	LOCAL_BUNDLE:G474-B074	ytairal	{NAME_1}airal	NAME_1	1	0	2	yt	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0410	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
47	LOCAL_NAME:P1008-E0411:NAME_1	P1008-E0411	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0411	f72r	CELESTIAL	f72r3.17	lokale Kennung für Tierkreis-Ringgruppe H	LOCAL_RECORD:G475-R072	LOCAL_BUNDLE:G474-B075	oeeesaiin	{NAME_1}aiin	NAME_1	1	0	5	oeees	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0411	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
48	LOCAL_NAME:P1008-E0414:NAME_1	P1008-E0414	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0414	f72r	CELESTIAL	f72r3.19	lokale Kennung für Tierkreis-Ringgruppe H	LOCAL_RECORD:G475-R074	LOCAL_BUNDLE:G474-B077	fydy	{NAME_1}ydy	NAME_1	1	0	1	f	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0414	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
49	LOCAL_NAME:P1008-E0417:NAME_1	P1008-E0417	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0417	f72r	CELESTIAL	f72r3.20	lokale Kennung für Tierkreis-Ringgruppe H	LOCAL_RECORD:G475-R075	LOCAL_BUNDLE:G474-B078	eeesaly	{NAME_1}aly	NAME_1	1	0	4	eees	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0417	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
50	LOCAL_NAME:P1008-E0418:NAME_1	P1008-E0418	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0418	f72r	CELESTIAL	f72r3.21	lokale Kennung für Tierkreis-Ringgruppe H	LOCAL_RECORD:G475-R076	LOCAL_BUNDLE:G474-B079	ykaraiin	{NAME_1}araiin	NAME_1	1	0	2	yk	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0418	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
51	LOCAL_NAME:P1008-E0421:NAME_1	P1008-E0421	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0421	f72r	CELESTIAL	f72r3.23	lokale Kennung für Tierkreis-Ringgruppe H	LOCAL_RECORD:G475-R078	LOCAL_BUNDLE:G474-B081	orara	orar{NAME_1}	NAME_1	1	4	5	a	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0421	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
52	LOCAL_NAME:P1008-E0423:NAME_1	P1008-E0423	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0423	f72r	CELESTIAL	f72r3.24	lokale Kennung für Tierkreis-Ringgruppe H	LOCAL_RECORD:G475-R078	LOCAL_BUNDLE:G474-B082	olay	ol{NAME_1}	NAME_1	1	2	4	ay	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0423	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
53	LOCAL_NAME:P1008-E0424:NAME_1	P1008-E0424	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0424	f72r	CELESTIAL	f72r3.25	lokale Kennung für Tierkreis-Ringgruppe H	LOCAL_RECORD:G475-R078	LOCAL_BUNDLE:G474-B083	olfsheoral	ol{NAME_1}sh{NAME_2}al	NAME_1	1	2	3	f	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0424	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
54	LOCAL_NAME:P1008-E0424:NAME_2	P1008-E0424	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0424	f72r	CELESTIAL	f72r3.25	lokale Kennung für Tierkreis-Ringgruppe H	LOCAL_RECORD:G475-R078	LOCAL_BUNDLE:G474-B083	olfsheoral	ol{NAME_1}sh{NAME_2}al	NAME_2	2	5	8	eor	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0424	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
55	LOCAL_NAME:P1008-E0452:NAME_1	P1008-E0452	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0452	f72r	CELESTIAL	f72r3.27	lokale Kennung für Tierkreis-Ringgruppe I	LOCAL_RECORD:G475-R079	LOCAL_BUNDLE:G474-B084	opalal	{NAME_1}alal	NAME_1	1	0	2	op	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0452	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
56	LOCAL_NAME:P1008-E0453:NAME_1	P1008-E0453	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0453	f72r	CELESTIAL	f72r3.28	lokale Kennung für Tierkreis-Ringgruppe I	LOCAL_RECORD:G475-R080	LOCAL_BUNDLE:G474-B085	yfary	{NAME_1}ar{NAME_2}	NAME_1	1	0	2	yf	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0453	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
57	LOCAL_NAME:P1008-E0453:NAME_2	P1008-E0453	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0453	f72r	CELESTIAL	f72r3.28	lokale Kennung für Tierkreis-Ringgruppe I	LOCAL_RECORD:G475-R080	LOCAL_BUNDLE:G474-B085	yfary	{NAME_1}ar{NAME_2}	NAME_2	2	4	5	y	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0453	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
58	LOCAL_NAME:P1008-E0454:NAME_1	P1008-E0454	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0454	f72r	CELESTIAL	f72r3.29	lokale Kennung für Tierkreis-Ringgruppe I	LOCAL_RECORD:G475-R081	LOCAL_BUNDLE:G474-B086	oraiiral	or{NAME_1}al	NAME_1	1	2	6	aiir	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0454	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
59	LOCAL_NAME:P1008-E0455:NAME_1	P1008-E0455	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0455	f72r	CELESTIAL	f72r3.30	lokale Kennung für Tierkreis-Ringgruppe I	LOCAL_RECORD:G475-R082	LOCAL_BUNDLE:G474-B087	ytoar	{NAME_1}ar	NAME_1	1	0	3	yto	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0455	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
60	LOCAL_NAME:P1008-E0457:NAME_1	P1008-E0457	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0457	f72r	CELESTIAL	f72r3.31	lokale Kennung für Tierkreis-Ringgruppe I	LOCAL_RECORD:G475-R083	LOCAL_BUNDLE:G474-B088	octho	{NAME_1}cth{NAME_2}	NAME_1	1	0	1	o	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0457	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
61	LOCAL_NAME:P1008-E0457:NAME_2	P1008-E0457	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0457	f72r	CELESTIAL	f72r3.31	lokale Kennung für Tierkreis-Ringgruppe I	LOCAL_RECORD:G475-R083	LOCAL_BUNDLE:G474-B088	octho	{NAME_1}cth{NAME_2}	NAME_2	2	4	5	o	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0457	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
62	LOCAL_NAME:P1008-E0459:NAME_1	P1008-E0459	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0459	f72r	CELESTIAL	f72r3.33	lokale Kennung für Tierkreis-Ringgruppe I	LOCAL_RECORD:G475-R084	LOCAL_BUNDLE:G474-B090	oletal	ol{NAME_1}al	NAME_1	1	2	4	et	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0459	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
63	LOCAL_NAME:P1003-E0081:NAME_1	P1003-E0081	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0081	f77r	BIOLOGICAL	f77r.1	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	LOCAL_RECORD:G475-R085	LOCAL_BUNDLE:G474-B091	darchdar	{NAME_1}ar{NAME_2}ar	NAME_1	1	0	1	d	BATH_OR_OUTLET_STATION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0081	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
64	LOCAL_NAME:P1003-E0081:NAME_2	P1003-E0081	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0081	f77r	BIOLOGICAL	f77r.1	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	LOCAL_RECORD:G475-R085	LOCAL_BUNDLE:G474-B091	darchdar	{NAME_1}ar{NAME_2}ar	NAME_2	2	3	6	chd	BATH_OR_OUTLET_STATION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0081	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
65	LOCAL_NAME:P1003-E0082:NAME_1	P1003-E0082	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0082	f77r	BIOLOGICAL	f77r.2	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	LOCAL_RECORD:G475-R085	LOCAL_BUNDLE:G474-B092	olkchs	ol{NAME_1}	NAME_1	1	2	6	kchs	BATH_OR_OUTLET_STATION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0082	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
66	LOCAL_NAME:P1003-E0084:NAME_1	P1003-E0084	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0084	f77r	BIOLOGICAL	f77r.4	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	LOCAL_RECORD:G475-R087	LOCAL_BUNDLE:G474-B094	otork	ot{NAME_1}	NAME_1	1	2	5	ork	BATH_OR_OUTLET_STATION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0084	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
67	LOCAL_NAME:P1003-E0087:NAME_1	P1003-E0087	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0087	f77r	BIOLOGICAL	f77r.7	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	LOCAL_RECORD:G475-R090	LOCAL_BUNDLE:G474-B097	soral	{NAME_1}al	NAME_1	1	0	3	sor	BATH_OR_OUTLET_STATION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0087	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
68	LOCAL_NAME:P1003-E0088:NAME_1	P1003-E0088	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0088	f77r	BIOLOGICAL	f77r.8	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	LOCAL_RECORD:G475-R091	LOCAL_BUNDLE:G474-B098	dotedy	{NAME_1}ot{NAME_2}	NAME_1	1	0	1	d	BATH_OR_OUTLET_STATION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0088	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
69	LOCAL_NAME:P1003-E0088:NAME_2	P1003-E0088	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0088	f77r	BIOLOGICAL	f77r.8	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	LOCAL_RECORD:G475-R091	LOCAL_BUNDLE:G474-B098	dotedy	{NAME_1}ot{NAME_2}	NAME_2	2	3	6	edy	BATH_OR_OUTLET_STATION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0088	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
70	LOCAL_NAME:P1003-E0413:NAME_1	P1003-E0413	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0413	f88v	PHARMA	f88v.1	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	LOCAL_RECORD:G475-R094	LOCAL_BUNDLE:G474-B101	okalyd	okal{NAME_1}	NAME_1	1	4	6	yd	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0413	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
71	LOCAL_NAME:P1003-E0414:NAME_1	P1003-E0414	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0414	f88v	PHARMA	f88v.2	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	LOCAL_RECORD:G475-R095	LOCAL_BUNDLE:G474-B102	cheocthy	{NAME_1}cthy	NAME_1	1	0	4	cheo	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0414	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
72	LOCAL_NAME:P1003-E0415:NAME_1	P1003-E0415	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0415	f88v	PHARMA	f88v.3	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	LOCAL_RECORD:G475-R096	LOCAL_BUNDLE:G474-B103	cpheor	{NAME_1}or	NAME_1	1	0	4	cphe	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0415	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
73	LOCAL_NAME:P1003-E0417:NAME_1	P1003-E0417	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0417	f88v	PHARMA	f88v.4	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	LOCAL_RECORD:G475-R097	LOCAL_BUNDLE:G474-B104	arody	ar{NAME_1}	NAME_1	1	2	5	ody	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0417	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
74	LOCAL_NAME:P1003-E0458:NAME_1	P1003-E0458	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0458	f88v	PHARMA	f88v.11	Name oder Kennung fuer zweite Gefaess-/Zutatengruppe	LOCAL_RECORD:G475-R099	LOCAL_BUNDLE:G474-B106	otoram	ot{NAME_1}am	NAME_1	1	2	4	or	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0458	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
75	LOCAL_NAME:P1003-E0459:NAME_1	P1003-E0459	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0459	f88v	PHARMA	f88v.12	Name oder Kennung fuer zweite Gefaess-/Zutatengruppe	LOCAL_RECORD:G475-R100	LOCAL_BUNDLE:G474-B107	otora	ot{NAME_1}	NAME_1	1	2	5	ora	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0459	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
76	LOCAL_NAME:P1003-E0460:NAME_1	P1003-E0460	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0460	f88v	PHARMA	f88v.13	Name oder Kennung fuer zweite Gefaess-/Zutatengruppe	LOCAL_RECORD:G475-R101	LOCAL_BUNDLE:G474-B108	cheosdy	{NAME_1}	NAME_1	1	0	7	cheosdy	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0460	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
