modifier_host_ordinal	slot_id	event_id	statement_id	physical_page	register	owner_id	surface	final_recipe	atom_position	atom_root	modifier_subtype	primary_governor_kind	primary_governor_key	host_source	guard
485	RUNNING:G407-E0946@1	G407-E0946	G407-S046	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	odas	O+DA+S	1	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0946@3:S	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
486	RUNNING:G407-E0946@2	G407-E0946	G407-S046	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	odas	O+DA+S	2	DA	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0946@3:S	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
487	RUNNING:G407-E0949@1	G407-E0949	G407-S046	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	dokan	D_ADDR+OK+AN	1	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E0949@2:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
488	RUNNING:G407-E0949@3	G407-E0949	G407-S046	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	dokan	D_ADDR+OK+AN	3	AN	CLASS	SAME_CARD_ACTION	ACTION:G407-E0949@2:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
489	RUNNING:G407-E0950@1	G407-E0950	G407-S046	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	oear	O+E+AR	1	O	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E0949@2:OK	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
490	RUNNING:G407-E0951@1	G407-E0951	G407-S046	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	odal	O+DA+L	1	O	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E0949@2:OK	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
491	RUNNING:G407-E0951@2	G407-E0951	G407-S046	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	odal	O+DA+L	2	DA	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E0949@2:OK	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
492	RUNNING:G407-E0953@1	G407-E0953	G407-S047	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	giin	LOCAL_CHAR_G+IIN	1	LOCAL_CHAR_G	LEARNED_SIGLA	INHERITED_ACTION_ALIAS	OWNER_DEFAULT:zwei getrennte Himmelsräder und Tabelle:OK	GDT581-I0364	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
493	RUNNING:G407-E0953@2	G407-E0953	G407-S047	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	giin	LOCAL_CHAR_G+IIN	2	IIN	FORM_STAGE	INHERITED_ACTION_ALIAS	OWNER_DEFAULT:zwei getrennte Himmelsräder und Tabelle:OK	GDT581-I0364	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
494	RUNNING:G407-E0958@3	G407-E0958	G407-S048	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	otoldos	OT+OL+D_ADDR+O+S	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E0958@5:S	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
495	RUNNING:G407-E0958@4	G407-E0958	G407-S048	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	otoldos	OT+OL+D_ADDR+O+S	4	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0958@5:S	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
496	RUNNING:G407-E0959@1	G407-E0959	G407-S048	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	octhole	O+CH+T+OL+E	1	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0959@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
497	RUNNING:G407-E0963@4	G407-E0963	G407-S048	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	yteos	Y+T+E+O+S_ADDR	4	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0963@2:T	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
498	RUNNING:G407-E0963@5	G407-E0963	G407-S048	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	yteos	Y+T+E+O+S_ADDR	5	S_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E0963@2:T	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
499	RUNNING:G407-E0964@1	G407-E0964	G407-S048	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	oiin	O+IIN	1	O	FORM_STAGE	INHERITED_ACTION_ALIAS	G407-E0963@2:T	GDT581-I0368	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
500	RUNNING:G407-E0964@2	G407-E0964	G407-S048	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	oiin	O+IIN	2	IIN	FORM_STAGE	INHERITED_ACTION_ALIAS	G407-E0963@2:T	GDT581-I0368	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
501	RUNNING:G407-E0965@1	G407-E0965	G407-S048	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	og	O+G_LABEL	1	O	FORM_STAGE	INHERITED_ACTION_ALIAS	G407-E0963@2:T	GDT581-I0369	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
502	RUNNING:G407-E0965@2	G407-E0965	G407-S048	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	og	O+G_LABEL	2	G_LABEL	LEARNED_SIGLA	INHERITED_ACTION_ALIAS	G407-E0963@2:T	GDT581-I0369	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
503	RUNNING:G407-E0966@3	G407-E0966	G407-S048	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	ytoeopchey	Y+T+O+E+O+P+CH+E+Y	3	O	FORM_STAGE	GDT577_ACTION_OCCURRENCE	ACTION:G407-E0966@2:T	GDT577_EXPLICIT_REPEAT_SLOT	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
504	RUNNING:G407-E0966@5	G407-E0966	G407-S048	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	ytoeopchey	Y+T+O+E+O+P+CH+E+Y	5	O	FORM_STAGE	GDT577_ACTION_OCCURRENCE	ACTION:G407-E0966@6:P	GDT577_EXPLICIT_REPEAT_SLOT	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
505	RUNNING:G407-E0967@3	G407-E0967	G407-S048	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	chekody	CH+K+O+D_ADDR+Y	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0967@2:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
506	RUNNING:G407-E0967@4	G407-E0967	G407-S048	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	chekody	CH+K+O+D_ADDR+Y	4	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E0967@2:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
507	RUNNING:G407-E0968@2	G407-E0968	G407-S048	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	sosho	S+O+SH+O	2	O	FORM_STAGE	GDT577_ACTION_OCCURRENCE	ACTION:G407-E0968@1:S	GDT577_EXPLICIT_REPEAT_SLOT	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
508	RUNNING:G407-E0968@4	G407-E0968	G407-S048	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	sosho	S+O+SH+O	4	O	FORM_STAGE	GDT577_ACTION_OCCURRENCE	ACTION:G407-E0968@3:SH	GDT577_EXPLICIT_REPEAT_SLOT	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
509	RUNNING:G407-E0969@2	G407-E0969	G407-S048	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	chos	CH+O+S	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0969@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
510	RUNNING:G407-E0970@1	G407-E0970	G407-S048	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	ockhy	O+CH+K+Y	1	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0970@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
511	RUNNING:G407-E0973@1	G407-E0973	G407-S048	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	os	OS	1	OS	OS_VORBEZUG	INHERITED_ACTION_ALIAS	G407-E0970@3:K	GDT581-I0372	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
512	RUNNING:G407-E0974@1	G407-E0974	G407-S048	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	qsg	CARRIER_Q+S+G_LABEL	1	CARRIER_Q	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0974@2:S	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
513	RUNNING:G407-E0974@3	G407-E0974	G407-S048	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	qsg	CARRIER_Q+S+G_LABEL	3	G_LABEL	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E0974@2:S	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
514	RUNNING:G407-E0975@1	G407-E0975	G407-S048	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	ofydy	O+LOCAL_CHAR_F+Y+DY	1	O	FORM_STAGE	CONTROL_ENVELOPE	CONTROL:G407-E0975:STATE_CARD	VISIBLE_STATE_CONTROL_ENVELOPE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
515	RUNNING:G407-E0975@2	G407-E0975	G407-S048	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	ofydy	O+LOCAL_CHAR_F+Y+DY	2	LOCAL_CHAR_F	LEARNED_SIGLA	CONTROL_ENVELOPE	CONTROL:G407-E0975:STATE_CARD	VISIBLE_STATE_CONTROL_ENVELOPE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
516	RUNNING:G407-E0976@3	G407-E0976	G407-S049	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	sheody	SH+E+O+D_ADDR+Y	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0976@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
517	RUNNING:G407-E0976@4	G407-E0976	G407-S049	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	sheody	SH+E+O+D_ADDR+Y	4	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E0976@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
518	RUNNING:G407-E0978@4	G407-E0978	G407-S049	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	ycheody	Y+CH+E+O+D_ADDR+Y	4	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0978@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
519	RUNNING:G407-E0978@5	G407-E0978	G407-S049	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	ycheody	Y+CH+E+O+D_ADDR+Y	5	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E0978@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
520	RUNNING:G407-E0980@1	G407-E0980	G407-S049	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	odaiiin	O+DA+LOCAL_CHAR_I+IIN	1	O	FORM_STAGE	INHERITED_ACTION_ALIAS	G407-E0979@2:S	GDT581-I0375	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
521	RUNNING:G407-E0980@2	G407-E0980	G407-S049	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	odaiiin	O+DA+LOCAL_CHAR_I+IIN	2	DA	FORM_STAGE	INHERITED_ACTION_ALIAS	G407-E0979@2:S	GDT581-I0375	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
522	RUNNING:G407-E0980@3	G407-E0980	G407-S049	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	odaiiin	O+DA+LOCAL_CHAR_I+IIN	3	LOCAL_CHAR_I	LEARNED_SIGLA	INHERITED_ACTION_ALIAS	G407-E0979@2:S	GDT581-I0375	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
523	RUNNING:G407-E0980@4	G407-E0980	G407-S049	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	odaiiin	O+DA+LOCAL_CHAR_I+IIN	4	IIN	FORM_STAGE	INHERITED_ACTION_ALIAS	G407-E0979@2:S	GDT581-I0375	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
524	RUNNING:G407-E0983@2	G407-E0983	G407-S050	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	todaiin	T+O+AIIN	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0983@1:T	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
525	RUNNING:G407-E0986@1	G407-E0986	G407-S050	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	os	OS	1	OS	OS_VORBEZUG	INHERITED_ACTION_ALIAS	G407-E0983@1:T	GDT581-I0379	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
526	RUNNING:G407-E0987@2	G407-E0987	G407-S050	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	choer	CH+O+E+R	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0987@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
527	RUNNING:G407-E0989@2	G407-E0989	G407-S050	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	choeea	CH+O+EE+A_ADDR	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0989@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
528	RUNNING:G407-E0989@4	G407-E0989	G407-S050	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	choeea	CH+O+EE+A_ADDR	4	A_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E0989@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
529	RUNNING:G407-E0991@1	G407-E0991	G407-S050	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	dadaiin	DA+D_ADDR+AIIN	1	DA	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E0990@1:S	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
530	RUNNING:G407-E0991@2	G407-E0991	G407-S050	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	dadaiin	DA+D_ADDR+AIIN	2	D_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E0990@1:S	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
531	RUNNING:G407-E0992@1	G407-E0992	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	dar	D_ADDR+AR	1	D_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_OWNER_CONTEXT	OWNER:zwei getrennte Himmelsräder und Tabelle	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
532	RUNNING:G407-E0993@2	G407-E0993	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	aldaiin	AL+D_ADDR+AIIN	2	D_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_OWNER_CONTEXT	OWNER:zwei getrennte Himmelsräder und Tabelle	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
533	RUNNING:G407-E0994@2	G407-E0994	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	ydaiin	Y+D_ADDR+AIIN	2	D_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E0995@2:K	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
534	RUNNING:G407-E0995@1	G407-E0995	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	qkoy	CARRIER_Q+K+O+Y	1	CARRIER_Q	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0995@2:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
535	RUNNING:G407-E0995@3	G407-E0995	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	qkoy	CARRIER_Q+K+O+Y	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0995@2:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
536	RUNNING:G407-E0996@2	G407-E0996	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	ydaiin	Y+D_ADDR+AIIN	2	D_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E0995@2:K	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
537	RUNNING:G407-E0997@1	G407-E0997	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	qofair	CARRIER_Q+O+LOCAL_CHAR_F+AIR	1	CARRIER_Q	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E0995@2:K	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
538	RUNNING:G407-E0997@2	G407-E0997	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	qofair	CARRIER_Q+O+LOCAL_CHAR_F+AIR	2	O	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E0995@2:K	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
539	RUNNING:G407-E0997@3	G407-E0997	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	qofair	CARRIER_Q+O+LOCAL_CHAR_F+AIR	3	LOCAL_CHAR_F	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E0995@2:K	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
540	RUNNING:G407-E0999@3	G407-E0999	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	ykoaiin	Y+K+O+AIIN	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0999@2:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
541	RUNNING:G407-E1000@2	G407-E1000	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	ydoly	Y+D_ADDR+OL+Y	2	D_ADDR	LEARNED_SIGLA	CONTROL_ENVELOPE	CONTROL:G407-E1000:STATE_CARD	VISIBLE_STATE_CONTROL_ENVELOPE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
542	RUNNING:G407-E1001@5	G407-E1001	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	ytalchos	Y+T+AL+CH+O+S	5	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1001@4:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
543	RUNNING:G407-E1007@1	G407-E1007	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	qeykeey	CARRIER_Q+E+Y+K+EE+Y	1	CARRIER_Q	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1007@4:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
544	RUNNING:G407-E1010@3	G407-E1010	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	qokeochy	OK+E+O+CH+Y	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1010@4:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
545	RUNNING:G407-E1011@1	G407-E1011	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	oaiin	O+AIIN	1	O	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E1010@4:CH	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
546	RUNNING:G407-E1016@3	G407-E1016	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	qokeeody	OK+EE+O+D_ADDR+Y	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1016@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
547	RUNNING:G407-E1016@4	G407-E1016	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	qokeeody	OK+EE+O+D_ADDR+Y	4	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E1016@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
548	RUNNING:G407-E1017@3	G407-E1017	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	cheos	CH+E+O+S	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1017@4:S	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
549	RUNNING:G407-E1018@1	G407-E1018	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	oeeos	O+EE+O+S	1	O	FORM_STAGE	GDT577_ACTION_OCCURRENCE	ACTION:G407-E1018@4:S	GDT577_EXPLICIT_REPEAT_SLOT	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
550	RUNNING:G407-E1018@3	G407-E1018	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	oeeos	O+EE+O+S	3	O	FORM_STAGE	GDT577_ACTION_OCCURRENCE	ACTION:G407-E1018@4:S	GDT577_EXPLICIT_REPEAT_SLOT	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
551	RUNNING:G407-E1019@1	G407-E1019	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	qockhy	CARRIER_Q+O+CH+K+Y	1	CARRIER_Q	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1019@3:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
552	RUNNING:G407-E1019@2	G407-E1019	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	qockhy	CARRIER_Q+O+CH+K+Y	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1019@3:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
