record	locus	word	kind	reading	event_index	before	after
F83_P2	f83r.9:2	checphedy	OPEN	[checphedy]	0	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P2	f83r.9:3	qokedy	STATE	ist eingefüllt: ?Stoff in ?Gefäß	0	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P2	f83r.9:4	lsheedy	OPEN	[lsheedy]	0	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P2	f83r.9:5	qokchdy	OPEN	[qokchdy]	0	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P2	f83r.9:6	r	OPEN	[r]	0	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P2	f83r.9:7	shedkedy	OPEN	[shedkedy]	0	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P2	f83r.9:8	qopshdy	OPEN	[qopshdy]	0	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P2	f83r.9:9	qopy	OPEN	[qopy]	0	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P2	f83r.10:1	olkeey	OPEN	[olkeey]	0	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P2	f83r.10:2	rchs	OPEN	[rchs]	0	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P2	f83r.10:3	cheeb	OPEN	[cheeb]	0	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P2	f83r.10:4	ols	OPEN	[ols]	0	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P2	f83r.10:5	aiin	OPEN	[aiin]	0	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P2	f83r.10:6	skal	OPEN	[skal]	0	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P2	f83r.10:7	dain	OPEN	[dain]	0	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P2	f83r.10:8	cthal	OPEN	[cthal]	0	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P2	f83r.10:9	s	OPEN	[s]	0	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P2	f83r.10:10	aiin	OPEN	[aiin]	0	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P2	f83r.10:11	chky	OPEN	[chky]	0	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P2	f83r.10:12	lal	OPEN	[lal]	0	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P2	f83r.10:13	sam	OPEN	[sam]	0	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P2	f83r.11:1	sor	OPEN	[sor]	0	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P2	f83r.11:2	shedy	MENTION	Flüssigkeit A	0	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P2	f83r.11:3	qokaiin	MENTION	Gefäß B	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": ""B""}"
F83_P2	f83r.11:4	chkain	OPEN	[chkain]	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": ""B""}"
F83_P2	f83r.11:5	shcthey	OPEN	[shcthey]	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": ""B""}"
F83_P2	f83r.11:6	qokedy	STATE	ist eingefüllt: A in B	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6""}, ""vessel"": ""B""}"
F83_P2	f83r.11:7	okair	OPEN	[okair]	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6""}, ""vessel"": ""B""}"
F83_P2	f83r.11:8	sheedy	OPEN	[sheedy]	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6""}, ""vessel"": ""B""}"
F83_P2	f83r.11:9	lchedy	MENTION	Zusatzstoff C	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6""}, ""vessel"": ""B""}"
F83_P2	f83r.11:10	lo	OPEN	[lo]	0	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6""}, ""vessel"": ""B""}"
F83_P2	f83r.12:1	qockhol	OPEN	[qockhol]	0	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6""}, ""vessel"": ""B""}"
F83_P2	f83r.12:2	sheckhy	OPEN	[sheckhy]	0	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6""}, ""vessel"": ""B""}"
F83_P2	f83r.12:3	otal	OPEN	[otal]	0	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6""}, ""vessel"": ""B""}"
F83_P2	f83r.12:4	qokeal	OPEN	[qokeal]	0	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6""}, ""vessel"": ""B""}"
F83_P2	f83r.12:5	sheckhdy	OPEN	[sheckhdy]	0	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6""}, ""vessel"": ""B""}"
F83_P2	f83r.12:6	al	OPEN	[al]	0	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6""}, ""vessel"": ""B""}"
F83_P2	f83r.12:7	okedy	OPEN	[okedy]	0	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6""}, ""vessel"": ""B""}"
F83_P2	f83r.12:8	qokedy	STATE	ist eingefüllt: C in B	0	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.12:9	qokal	OPEN	[qokal]	0	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.13:1	salcheol	OPEN	[salcheol]	0	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.13:2	tar	OPEN	[tar]	0	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.13:3	shedy	MENTION	Flüssigkeit A	0	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.13:4	s	OPEN	[s]	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.13:5	altedy	OPEN	[altedy]	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.13:6	sair	OPEN	[sair]	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.13:7	qokedy	STATE	ist eingefüllt: A in B	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.11:6"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.13:7"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.13:8	qedy	OPEN	[qedy]	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.13:7"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.13:7"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.13:9	lchcphedy	OPEN	[lchcphedy]	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.13:7"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.13:7"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.13:10	ldar	OPEN	[ldar]	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.13:7"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.13:7"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.14:1	qokchedy	OPEN	[qokchedy]	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.13:7"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.13:7"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.14:2	qokeedy	DIRECT	fülle ein: A in B	1	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.13:7"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.14:3	shedy	MENTION	Flüssigkeit A	1	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.14:4	qokshedy	OPEN	[qokshedy]	1	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.14:5	dal	OPEN	[dal]	1	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.14:6	lchedy	MENTION	Zusatzstoff C	1	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.14:7	qokaiin	MENTION	Gefäß B	1	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.14:8	shcthy	OPEN	[shcthy]	1	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.14:9	dal	OPEN	[dal]	1	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.14:10	sy	OPEN	[sy]	1	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.15:1	saiin	OPEN	[saiin]	1	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.15:2	shedal	OPEN	[shedal]	1	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.15:3	shecthy	OPEN	[shecthy]	1	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.15:4	chey	OPEN	[chey]	1	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.15:5	tal	OPEN	[tal]	1	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.15:6	shcthy	OPEN	[shcthy]	1	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.15:7	dalchdy	OPEN	[dalchdy]	1	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.15:8	qotchedy	OPEN	[qotchedy]	1	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.15:9	lchedy	MENTION	Zusatzstoff C	1	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.16:1	tchedy	OPEN	[tchedy]	1	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.16:2	qokchdy	OPEN	[qokchdy]	1	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.16:3	cheedar	OPEN	[cheedar]	1	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.16:4	chldaiin	OPEN	[chldaiin]	1	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.16:5	chedy	HEAT	erwärme C	2	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.16:6	qokain	OPEN	[qokain]	2	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.16:7	checthy	OPEN	[checthy]	2	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.16:8	chealror	OPEN	[chealror]	2	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
