event_id	page	locus	record_unit_id	statement_id	field_id	master_card_id	short_value_de	imperative_de	original_surface	original_wrapper	fresh_surface	fresh_wrapper	surface_changed	renderer_profile	choice_reason	line_first	prev_dy	terminal_scope	owner_reset_or_break	reverse_decoded_master_card_id	reverse_identity_match
E220	f82r	f82r.26	B2	B2-S016	F063	MC007	kurz einwirken lassen	Lass ihn kurz einwirken	okey	NONE	qokey	q	YES	B2_STATION_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC007	YES
E221	f82r	f82r.27	B2	B2-S016	F064	MC070	Zuführung	Führe ihn zu	pchedy	NONE	pchedy	NONE	NO	B2_STATION_SHEET	SINGLE_SURFACE_CARD	1	0	TERMINAL	NO	MC070	YES
E222	f82r	f82r.27	B2	B2-S017	F065	MC102	Kurzhalt am Ziel	Halte den zugeführten Posten kurz am Ziel	rsheal	NONE	rsheal	NONE	NO	B2_STATION_SHEET	SINGLE_SURFACE_CARD	0	1	NONCLOSE	NO	MC102	YES
E223	f82r	f82r.27	B2	B2-S017	F065	MC079	Zielschluss	Schließe den Schritt am Ziel ab	daldy	d	daldy	d	NO	B2_STATION_SHEET	SINGLE_SURFACE_CARD	0	0	TERMINAL	NO	MC079	YES
E224	f82r	f82r.27	B2	B2-S018	F066	MC082	lange einwirken	Lass ihn lange einwirken	qokeedy	q	qokeedy	q	NO	B2_STATION_SHEET	SINGLE_SURFACE_CARD	0	1	TERMINAL	NO	MC082	YES
E225	f82r	f82r.27	B2	B2-S019	F067	MC084	Vollwaschung	Wasche ihn vollständig	rshedy	NONE	rshedy	NONE	NO	B2_STATION_SHEET	SINGLE_SURFACE_CARD	0	1	TERMINAL	NO	MC084	YES
E226	f82r	f82r.27	B2	B2-S020	F068	MC173	lange Folgestufe	Führe die lange Folgestufe aus	qoteedy	q	qoteedy	q	NO	B2_STATION_SHEET	SINGLE_SURFACE_CARD	0	1	TERMINAL	NO	MC173	YES
E227	f82r	f82r.27	B2	B2-S021	F069	MC082	lange einwirken	Lass ihn lange einwirken	qokeedy	q	qokeedy	q	NO	B2_STATION_SHEET	SINGLE_SURFACE_CARD	0	1	TERMINAL	NO	MC082	YES
E228	f82r	f82r.27	B2	B2-S022	F070	MC167	Abführung	Führe ihn ab	lochedy	NONE	lochedy	NONE	NO	B2_STATION_SHEET	SINGLE_SURFACE_CARD	0	1	TERMINAL	NO	MC167	YES
E229	f83r	f83r.3	B3	B3-S001	F071	MC045	lange sammeln	Sammle ihn lange	olkeedy	NONE	solkeedy	s	YES	B3_TRANSFER_SHEET	S_LINE_ENTRY_PREFERENCE	1	0	TERMINAL	YES	MC045	YES
E230	f83r	f83r.3	B3	B3-S002	F072	MC093	danach dorthin	Führe ihn danach dorthin	qotal	q	qotal	q	NO	B3_TRANSFER_SHEET	Q_AFTER_DY_PREFERENCE	0	1	NONCLOSE	NO	MC093	YES
E231	f83r	f83r.3	B3	B3-S002	F072	MC110	Langwärmen	Wärme ihn lange	chkeedy	ch	chkeedy	ch	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	0	TERMINAL	NO	MC110	YES
E232	f83r	f83r.3	B3	B3-S003	F073	MC123	dies	Halte diesen Posten aktiv	chey	che	dy	d	YES	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	1	NONCLOSE	NO	MC123	YES
E233	f83r	f83r.3	B3	B3-S003	F073	MC039	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	daiin	d	daiin	d	NO	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC039	YES
E234	f83r	f83r.3	B3	B3-S003	F073	MC123	dies	Halte diesen Posten aktiv	chey	che	dy	d	YES	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC123	YES
E235	f83r	f83r.3	B3	B3-S003	F073	MC155	abführen	Führe ihn ab	lchedy	NONE	lchedy	NONE	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	0	TERMINAL	NO	MC155	YES
E236	f83r	f83r.3	B3	B3-S004	F074	MC120	bemessen	Messe den Posten ab	qokaiin	q	qokaiin	q	NO	B3_TRANSFER_SHEET	Q_AFTER_DY_PREFERENCE	0	1	NONCLOSE	NO	MC120	YES
E237	f83r	f83r.3	B3	B3-S004	F074	MC093	danach dorthin	Führe ihn danach dorthin	qotal	q	otal	NONE	YES	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC093	YES
E238	f83r	f83r.3	B3	B3-S004	F074	MC055	davon	Nimm davon	dar	d	dar	d	NO	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC055	YES
E239	f83r	f83r.6	B3	B3-S005	F075	MC025	überführen	Führe den Posten über	schedy	s	schedy	s	NO	B3_TRANSFER_SHEET	S_LINE_ENTRY_PREFERENCE	1	0	TERMINAL	YES	MC025	YES
E240	f83r	f83r.6	B3	B3-S006	F076	MC064	Postentransfer	Führe den aktuellen Posten über	chedchy	che	chedchy	che	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	1	NONCLOSE	NO	MC064	YES
E241	f83r	f83r.6	B3	B3-S006	F076	MC040	dorthin einsetzen	Setze ihn dort ein	qokal	q	okal	NONE	YES	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC040	YES
E242	f83r	f83r.6	B3	B3-S006	F076	MC028	weiterführen	Führe ihn weiter	olchedy	NONE	olchedy	NONE	NO	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	0	TERMINAL	NO	MC028	YES
E243	f83r	f83r.6	B3	B3-S007	F077	MC120	bemessen	Messe den Posten ab	qokaiin	q	qokaiin	q	NO	B3_TRANSFER_SHEET	Q_AFTER_DY_PREFERENCE	0	1	NONCLOSE	NO	MC120	YES
E244	f83r	f83r.6	B3	B3-S007	F077	MC074	überführen	Führe den Posten über	chedy	che	chedy	che	NO	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC074	YES
E245	f83r	f83r.6	B3	B3-S007	F077	MC082	lange einwirken	Lass ihn lange einwirken	qokeedy	q	qokeedy	q	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	0	TERMINAL	NO	MC082	YES
E246	f83r	f83r.6	B3	B3-S008	F078	MC155	abführen	Führe ihn ab	lchedy	NONE	lchedy	NONE	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	1	TERMINAL	NO	MC155	YES
E247	f83r	f83r.6	B3	B3-S009	F079	MC026	einsetzen	Setze den Posten ein	qoky	q	qoky	q	NO	B3_TRANSFER_SHEET	Q_AFTER_DY_PREFERENCE	0	1	NONCLOSE	NO	MC026	YES
E248	f83r	f83r.8	B3	B3-S010	F080	MC126	Zielzuführung	Führe ihn dem Ziel zu	pchedal	NONE	pchedal	NONE	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	1	0	NONCLOSE	YES	MC126	YES
E249	f83r	f83r.8	B3	B3-S010	F080	MC135	Kurzfolge	Führe ihn kurz zum Folgeschritt weiter	otedy	NONE	otedy	NONE	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	0	TERMINAL	NO	MC135	YES
E250	f83r	f83r.8	B3	B3-S011	F081	MC043	Vorbereitungstransfer	Führe die vorbereitete Portion über	shecthedchy	sh	shecthedchy	sh	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	1	NONCLOSE	NO	MC043	YES
E251	f83r	f83r.8	B3	B3-S011	F081	MC026	einsetzen	Setze den Posten ein	qoky	q	choky	ch	YES	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC026	YES
E252	f83r	f83r.8	B3	B3-S011	F081	MC074	überführen	Führe den Posten über	chedy	che	chedy	che	NO	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC074	YES
E253	f83r	f83r.8	B3	B3-S011	F081	MC009	Quellposten	Nimm den Posten aus der Quelle	chary	ch	chary	ch	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	0	NONCLOSE	NO	MC009	YES
E254	f83r	f83r.11	B3	B3-S012	F082	MC080	Ansatz	Verwende den Ansatz	sor	s	sor	s	NO	B3_TRANSFER_SHEET	S_LINE_ENTRY_PREFERENCE	1	0	NONCLOSE	NO	MC080	YES
E255	f83r	f83r.11	B3	B3-S012	F082	MC128	kurz absetzen	Lass ihn kurz absetzen	shedy	sh	tedy	t	YES	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	0	TERMINAL	NO	MC128	YES
E256	f83r	f83r.11	B3	B3-S013	F083	MC120	bemessen	Messe den Posten ab	qokaiin	q	qokaiin	q	NO	B3_TRANSFER_SHEET	Q_AFTER_DY_PREFERENCE	0	1	NONCLOSE	NO	MC120	YES
E257	f83r	f83r.11	B3	B3-S013	F083	MC105	Portion	Nimm eine Portion	chkain	ch	chkain	ch	NO	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC105	YES
E258	f83r	f83r.11	B3	B3-S013	F083	MC073	kurz vorbereiten	Bereite ihn kurz vor	shcthey	sh	qcthey	q	YES	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC073	YES
E259	f83r	f83r.11	B3	B3-S013	F083	MC083	kurz einwirken	Lass ihn kurz einwirken	qokedy	q	qokedy	q	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	0	TERMINAL	NO	MC083	YES
E260	f83r	f83r.11	B3	B3-S014	F084	MC081	Laufeinsatz	Setze ihn in den Lauf ein	okair	NONE	okair	NONE	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	1	NONCLOSE	NO	MC081	YES
E261	f83r	f83r.11	B3	B3-S014	F084	MC003	Langabsetzen	Lass ihn lange absetzen	sheedy	sh	sheedy	sh	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	0	TERMINAL	NO	MC003	YES
E262	f83r	f83r.11	B3	B3-S015	F085	MC155	abführen	Führe ihn ab	lchedy	NONE	lchedy	NONE	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	1	TERMINAL	NO	MC155	YES
E263	f83r	f83r.11	B3	B3-S016	F086	MC030	Abzug	Ziehe ihn ab	lo	NONE	lo	NONE	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	1	NONCLOSE	NO	MC030	YES
E264	f83r	f83r.14	B3	B3-S016	F087	MC005	vorigen Posten überführen	Führe den vorigen Posten über	qokchedy	q	okchedy	NONE	YES	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	1	0	TERMINAL	YES	MC005	YES
E265	f83r	f83r.14	B3	B3-S017	F088	MC082	lange einwirken	Lass ihn lange einwirken	qokeedy	q	qokeedy	q	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	1	TERMINAL	NO	MC082	YES
E266	f83r	f83r.14	B3	B3-S018	F089	MC128	kurz absetzen	Lass ihn kurz absetzen	shedy	sh	tedy	t	YES	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	1	TERMINAL	NO	MC128	YES
E267	f83r	f83r.14	B3	B3-S019	F090	MC151	Einsatzabsetzen	Lass ihn nach dem Einsatz absetzen	qokshedy	q	qokshedy	q	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	1	TERMINAL	NO	MC151	YES
E268	f83r	f83r.14	B3	B3-S020	F091	MC154	dorthin	Führe ihn dorthin	dal	d	dal	d	NO	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	1	NONCLOSE	NO	MC154	YES
E269	f83r	f83r.14	B3	B3-S020	F091	MC155	abführen	Führe ihn ab	lchedy	NONE	lchedy	NONE	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	0	TERMINAL	NO	MC155	YES
E270	f83r	f83r.14	B3	B3-S021	F092	MC120	bemessen	Messe den Posten ab	qokaiin	q	qokaiin	q	NO	B3_TRANSFER_SHEET	Q_AFTER_DY_PREFERENCE	0	1	NONCLOSE	NO	MC120	YES
E271	f83r	f83r.14	B3	B3-S021	F092	MC161	bereit	Halte ihn bereit	shcthy	sh	checthy	che	YES	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC161	YES
E272	f83r	f83r.14	B3	B3-S021	F092	MC154	dorthin	Führe ihn dorthin	dal	d	dal	d	NO	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC154	YES
E273	f83r	f83r.14	B3	B3-S021	F092	MC123	dies	Halte diesen Posten aktiv	sy	s	dy	d	YES	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC123	YES
E274	f83r	f83r.15	B3	B3-S021	F093	MC039	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	saiin	s	saiin	s	NO	B3_TRANSFER_SHEET	S_LINE_ENTRY_PREFERENCE	1	0	NONCLOSE	NO	MC039	YES
E275	f83r	f83r.15	B3	B3-S021	F093	MC113	am Ziel absetzen	Lass ihn am Ziel absetzen	shedal	sh	shedal	sh	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	0	NONCLOSE	NO	MC113	YES
E276	f83r	f83r.15	B3	B3-S021	F093	MC137	Kurzvorbereitung	Bereite ihn kurz vor	shecthy	sh	shecthy	sh	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	0	NONCLOSE	NO	MC137	YES
E277	f83r	f83r.15	B3	B3-S021	F093	MC123	dies	Halte diesen Posten aktiv	chey	che	dy	d	YES	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC123	YES
E278	f83r	f83r.15	B3	B3-S021	F093	MC154	dorthin	Führe ihn dorthin	tal	t	dal	d	YES	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC154	YES
E279	f83r	f83r.15	B3	B3-S021	F093	MC161	bereit	Halte ihn bereit	shcthy	sh	checthy	che	YES	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC161	YES
E280	f83r	f83r.15	B3	B3-S021	F093	MC031	Zieltransfer	Führe ihn zum Ziel über	dalchdy	d	dalchdy	d	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	0	TERMINAL	NO	MC031	YES
E281	f83r	f83r.15	B3	B3-S022	F094	MC057	Folgetransfer	Führe danach den nächsten Posten über	qotchedy	q	qotchedy	q	NO	B3_TRANSFER_SHEET	Q_AFTER_DY_PREFERENCE	0	1	TERMINAL	NO	MC057	YES
E282	f83r	f83r.15	B3	B3-S023	F095	MC155	abführen	Führe ihn ab	lchedy	NONE	lchedy	NONE	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	1	TERMINAL	NO	MC155	YES
E283	f83r	f83r.16	B3	B3-S024	F096	MC025	überführen	Führe den Posten über	tchedy	t	schedy	s	YES	B3_TRANSFER_SHEET	S_LINE_ENTRY_PREFERENCE	1	0	TERMINAL	NO	MC025	YES
E284	f83r	f83r.16	B3	B3-S025	F097	MC088	neuen Posten einsetzen	Setze einen neuen Posten ein	qokchdy	q	qokchdy	q	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	1	TERMINAL	NO	MC088	YES
E285	f83r	f83r.16	B3	B3-S026	F098	MC042	Quelltransfer	Führe ihn von der Quelle über	cheedar	che	cheedar	che	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	1	NONCLOSE	NO	MC042	YES
E286	f83r	f83r.16	B3	B3-S026	F098	MC144	Sollabsetzung	Lass ihn bis zum Sollstand absetzen	chldaiin	ch	chldaiin	ch	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	0	NONCLOSE	NO	MC144	YES
E287	f83r	f83r.16	B3	B3-S026	F098	MC074	überführen	Führe den Posten über	chedy	che	chedy	che	NO	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC074	YES
E288	f83r	f83r.16	B3	B3-S026	F098	MC017	Anteil zugeben	Gib einen Anteil zu	qokain	q	okain	NONE	YES	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC017	YES
E289	f83r	f83r.16	B3	B3-S026	F098	MC161	bereit	Halte ihn bereit	checthy	che	checthy	che	NO	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC161	YES
E290	f83r	f83r.16	B3	B3-S026	F098	MC146	Zielbereitung	Stelle ihn am Zielgefäß bereit	chealror	che	chealror	che	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	0	NONCLOSE	NO	MC146	YES
E291	f83r	f83r.20	B3	B3-S026	F099	MC045	lange sammeln	Sammle ihn lange	solkeedy	s	solkeedy	s	NO	B3_TRANSFER_SHEET	S_LINE_ENTRY_PREFERENCE	1	0	TERMINAL	YES	MC045	YES
E292	f83r	f83r.20	B3	B3-S027	F100	MC173	lange Folgestufe	Führe die lange Folgestufe aus	qoteedy	q	qoteedy	q	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	1	TERMINAL	NO	MC173	YES
E293	f83r	f83r.20	B3	B3-S028	F101	MC002	länger einwirken lassen	Lass ihn länger einwirken	qokeey	q	qokeey	q	NO	B3_TRANSFER_SHEET	Q_AFTER_DY_PREFERENCE	0	1	NONCLOSE	NO	MC002	YES
E294	f83r	f83r.20	B3	B3-S028	F101	MC083	kurz einwirken	Lass ihn kurz einwirken	qokedy	q	qokedy	q	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	0	TERMINAL	NO	MC083	YES
E295	f83r	f83r.20	B3	B3-S029	F102	MC153	weiter	Arbeite weiter	sol	s	qol	q	YES	B3_TRANSFER_SHEET	Q_AFTER_DY_PREFERENCE	0	1	NONCLOSE	NO	MC153	YES
E296	f83r	f83r.20	B3	B3-S029	F102	MC094	Vollteil	Nimm den ganzen bezeichneten Teil	cheeety	che	cheeety	che	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	0	NONCLOSE	NO	MC094	YES
E297	f83r	f83r.20	B3	B3-S029	F102	MC083	kurz einwirken	Lass ihn kurz einwirken	qokedy	q	qokedy	q	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	0	TERMINAL	NO	MC083	YES
E298	f83r	f83r.20	B3	B3-S030	F103	MC026	einsetzen	Setze den Posten ein	qoky	q	qoky	q	NO	B3_TRANSFER_SHEET	Q_AFTER_DY_PREFERENCE	0	1	NONCLOSE	NO	MC026	YES
E299	f83r	f83r.20	B3	B3-S030	F103	MC039	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	saiin	s	daiin	d	YES	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC039	YES
E300	f83r	f83r.22	B3	B3-S030	F104	MC116	Weiterlauf	Führe ihn im Lauf weiter	schedair	s	schedair	s	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	1	0	NONCLOSE	NO	MC116	YES
E301	f83r	f83r.22	B3	B3-S030	F104	MC057	Folgetransfer	Führe danach den nächsten Posten über	otchedy	NONE	otchedy	NONE	NO	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	0	TERMINAL	NO	MC057	YES
E302	f83r	f83r.22	B3	B3-S031	F105	MC082	lange einwirken	Lass ihn lange einwirken	qokeedy	q	qokeedy	q	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	1	TERMINAL	NO	MC082	YES
E303	f83r	f83r.22	B3	B3-S032	F106	MC145	Anteilstransfer	Führe einen Anteil über	chedain	che	chedain	che	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	1	NONCLOSE	NO	MC145	YES
E304	f83r	f83r.22	B3	B3-S032	F106	MC074	überführen	Führe den Posten über	chedy	che	chedy	che	NO	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC074	YES
E305	f83r	f83r.22	B3	B3-S032	F106	MC018	Kurzsoll	Halte die kurze Sollstufe ein	qotedaiin	q	qotedaiin	q	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	0	NONCLOSE	NO	MC018	YES
E306	f83r	f83r.22	B3	B3-S032	F106	MC060	Folgemaß	Arbeite danach nach dem nächsten Maß	otaiin	NONE	otaiin	NONE	NO	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC060	YES
E307	f83r	f83r.22	B3	B3-S032	F106	MC135	Kurzfolge	Führe ihn kurz zum Folgeschritt weiter	otedy	NONE	otedy	NONE	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	0	TERMINAL	NO	MC135	YES
E308	f83r	f83r.22	B3	B3-S033	F107	MC004	abziehen	Ziehe ihn ab	ldy	NONE	ldy	NONE	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	1	TERMINAL	NO	MC004	YES
E309	f83r	f83r.24	B3	B3-S034	F108	MC033	Arbeitsstufe	Stelle die Arbeitsstufe ein	soiiin	s	soiiin	s	NO	B3_TRANSFER_SHEET	S_LINE_ENTRY_PREFERENCE	1	0	NONCLOSE	NO	MC033	YES
E310	f83r	f83r.24	B3	B3-S034	F108	MC161	bereit	Halte ihn bereit	checthy	che	checthy	che	NO	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC161	YES
E311	f83r	f83r.24	B3	B3-S034	F108	MC086	Teil	Nimm den bezeichneten Teil	chety	che	chety	che	NO	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC086	YES
E312	f83r	f83r.24	B3	B3-S034	F108	MC060	Folgemaß	Arbeite danach nach dem nächsten Maß	otaiin	NONE	otaiin	NONE	NO	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC060	YES
E313	f83r	f83r.24	B3	B3-S034	F108	MC078	Zwischenziel	Führe zum Zwischenziel	olsaly	NONE	olsaly	NONE	NO	B3_TRANSFER_SHEET	SINGLE_SURFACE_CARD	0	0	NONCLOSE	NO	MC078	YES
E314	f83r	f83r.24	B3	B3-S034	F108	MC128	kurz absetzen	Lass ihn kurz absetzen	shedy	sh	tedy	t	YES	B3_TRANSFER_SHEET	RECORD_COPY_HABIT	0	0	TERMINAL	NO	MC128	YES
E315	f83r	f83r.25	B4	B4-S001	F109	MC082	lange einwirken	Lass ihn lange einwirken	qokeedy	q	qokeedy	q	NO	B4_APPLICATION_SHEET	SINGLE_SURFACE_CARD	1	0	TERMINAL	YES	MC082	YES
E316	f83r	f83r.25	B4	B4-S002	F110	MC162	Weiterposten	Nimm den nächsten Einsatzposten	qolchey	q	qolchey	q	NO	B4_APPLICATION_SHEET	SINGLE_SURFACE_CARD	0	1	NONCLOSE	NO	MC162	YES
E317	f83r	f83r.25	B4	B4-S002	F110	MC002	länger einwirken lassen	Lass ihn länger einwirken	qokeey	q	okeey	NONE	YES	B4_APPLICATION_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC002	YES
E318	f83r	f83r.25	B4	B4-S002	F110	MC083	kurz einwirken	Lass ihn kurz einwirken	qokedy	q	qokedy	q	NO	B4_APPLICATION_SHEET	SINGLE_SURFACE_CARD	0	0	TERMINAL	NO	MC083	YES
E319	f83r	f83r.25	B4	B4-S003	F111	MC074	überführen	Führe den Posten über	chedy	che	chedy	che	NO	B4_APPLICATION_SHEET	RECORD_COPY_HABIT	0	1	NONCLOSE	NO	MC074	YES
E320	f83r	f83r.25	B4	B4-S003	F111	MC093	danach dorthin	Führe ihn danach dorthin	otal	NONE	otal	NONE	NO	B4_APPLICATION_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC093	YES
E321	f83r	f83r.26	B4	B4-S003	F112	MC171	das nächste	Nimm das nächste	otchey	NONE	otchey	NONE	NO	B4_APPLICATION_SHEET	SINGLE_SURFACE_CARD	1	0	NONCLOSE	NO	MC171	YES
E322	f83r	f83r.26	B4	B4-S003	F112	MC002	länger einwirken lassen	Lass ihn länger einwirken	qokeey	q	okeey	NONE	YES	B4_APPLICATION_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC002	YES
E323	f83r	f83r.26	B4	B4-S003	F112	MC026	einsetzen	Setze den Posten ein	qoky	q	choky	ch	YES	B4_APPLICATION_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC026	YES
E324	f83r	f83r.26	B4	B4-S003	F112	MC153	weiter	Arbeite weiter	tol	t	cheol	che	YES	B4_APPLICATION_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC153	YES
E325	f83r	f83r.26	B4	B4-S003	F112	MC128	kurz absetzen	Lass ihn kurz absetzen	shedy	sh	cheedy	che	YES	B4_APPLICATION_SHEET	RECORD_COPY_HABIT	0	0	TERMINAL	NO	MC128	YES
E326	f83r	f83r.26	B4	B4-S004	F113	MC164	befestigen	Befestige ihn	qokylddy	q	qokylddy	q	NO	B4_APPLICATION_SHEET	SINGLE_SURFACE_CARD	0	1	TERMINAL	NO	MC164	YES
E327	f83r	f83r.27	B4	B4-S005	F114	MC059	Einlage	Lege die Einlage ein	dain	d	dain	d	NO	B4_APPLICATION_SHEET	SINGLE_SURFACE_CARD	1	0	NONCLOSE	NO	MC059	YES
E328	f83r	f83r.27	B4	B4-S005	F114	MC074	überführen	Führe den Posten über	chedy	che	chedy	che	NO	B4_APPLICATION_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC074	YES
E329	f83r	f83r.27	B4	B4-S005	F114	MC082	lange einwirken	Lass ihn lange einwirken	qokeedy	q	qokeedy	q	NO	B4_APPLICATION_SHEET	SINGLE_SURFACE_CARD	0	0	TERMINAL	NO	MC082	YES
E330	f83r	f83r.27	B4	B4-S006	F115	MC143	durchlassen	Lass ihn hindurch	shckhedy	sh	shckhedy	sh	NO	B4_APPLICATION_SHEET	SINGLE_SURFACE_CARD	0	1	TERMINAL	NO	MC143	YES
E331	f83r	f83r.27	B4	B4-S007	F116	MC143	durchlassen	Lass ihn hindurch	shckhedy	sh	shckhedy	sh	NO	B4_APPLICATION_SHEET	SINGLE_SURFACE_CARD	0	1	TERMINAL	NO	MC143	YES
E332	f83r	f83r.28	B4	B4-S008	F117	MC039	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	saiin	s	saiin	s	NO	B4_APPLICATION_SHEET	S_LINE_ENTRY_PREFERENCE	1	0	NONCLOSE	NO	MC039	YES
E333	f83r	f83r.28	B4	B4-S008	F117	MC032	länger bearbeiten	Bearbeite ihn länger	cheeky	che	cheeky	che	NO	B4_APPLICATION_SHEET	SINGLE_SURFACE_CARD	0	0	NONCLOSE	NO	MC032	YES
E334	f83r	f83r.28	B4	B4-S008	F117	MC095	Langhalt	Halte ihn lange	sheey	sh	sheey	sh	NO	B4_APPLICATION_SHEET	SINGLE_SURFACE_CARD	0	0	NONCLOSE	NO	MC095	YES
E335	f83r	f83r.28	B4	B4-S008	F117	MC083	kurz einwirken	Lass ihn kurz einwirken	qokedy	q	qokedy	q	NO	B4_APPLICATION_SHEET	SINGLE_SURFACE_CARD	0	0	TERMINAL	NO	MC083	YES
E336	f83r	f83r.28	B4	B4-S009	F118	MC128	kurz absetzen	Lass ihn kurz absetzen	shedy	sh	cheedy	che	YES	B4_APPLICATION_SHEET	RECORD_COPY_HABIT	0	1	TERMINAL	NO	MC128	YES
