edition	form_a	form_b	distance	operation_note	occurrence_count_a	occurrences_a_json	occurrence_count_b	occurrences_b_json
IT2a	ar	dar	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	2	"[{""block"":""W"",""locus"":""f85r2.20"",""source_group_id"":""IT2a|f85r2.20|G001"",""index"":1,""position"":""first""},{""block"":""W"",""locus"":""f85r2.22"",""source_group_id"":""IT2a|f85r2.22|G002"",""index"":2,""position"":""interior""}]"	1	"[{""block"":""S"",""locus"":""f85r2.15"",""source_group_id"":""IT2a|f85r2.15|G002"",""index"":2,""position"":""interior""}]"
IT2a	ar	or	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	2	"[{""block"":""W"",""locus"":""f85r2.20"",""source_group_id"":""IT2a|f85r2.20|G001"",""index"":1,""position"":""first""},{""block"":""W"",""locus"":""f85r2.22"",""source_group_id"":""IT2a|f85r2.22|G002"",""index"":2,""position"":""interior""}]"	6	"[{""block"":""N"",""locus"":""f85r2.2"",""source_group_id"":""IT2a|f85r2.2|G002"",""index"":2,""position"":""interior""},{""block"":""N"",""locus"":""f85r2.2"",""source_group_id"":""IT2a|f85r2.2|G003"",""index"":3,""position"":""interior""},{""block"":""S"",""locus"":""f85r2.13"",""source_group_id"":""IT2a|f85r2.13|G001"",""index"":1,""position"":""first""},{""block"":""S"",""locus"":""f85r2.15"",""source_group_id"":""IT2a|f85r2.15|G004"",""index"":4,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.20"",""source_group_id"":""IT2a|f85r2.20|G004"",""index"":4,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.22"",""source_group_id"":""IT2a|f85r2.22|G006"",""index"":6,""position"":""interior""}]"
IT2a	ary	sary	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""N"",""locus"":""f85r2.3"",""source_group_id"":""IT2a|f85r2.3|G005"",""index"":5,""position"":""last""}]"	1	"[{""block"":""W"",""locus"":""f85r2.18"",""source_group_id"":""IT2a|f85r2.18|G005"",""index"":5,""position"":""last""}]"
IT2a	chckhey	chckhy	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""E"",""locus"":""f85r2.9"",""source_group_id"":""IT2a|f85r2.9|G006"",""index"":6,""position"":""last""}]"	1	"[{""block"":""W"",""locus"":""f85r2.19"",""source_group_id"":""IT2a|f85r2.19|G003"",""index"":3,""position"":""interior""}]"
IT2a	chdy	chedy	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""W"",""locus"":""f85r2.18"",""source_group_id"":""IT2a|f85r2.18|G004"",""index"":4,""position"":""interior""}]"	2	"[{""block"":""S"",""locus"":""f85r2.15"",""source_group_id"":""IT2a|f85r2.15|G003"",""index"":3,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.19"",""source_group_id"":""IT2a|f85r2.19|G005"",""index"":5,""position"":""last""}]"
IT2a	chdy	chey	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""W"",""locus"":""f85r2.18"",""source_group_id"":""IT2a|f85r2.18|G004"",""index"":4,""position"":""interior""}]"	2	"[{""block"":""S"",""locus"":""f85r2.12"",""source_group_id"":""IT2a|f85r2.12|G003"",""index"":3,""position"":""interior""},{""block"":""S"",""locus"":""f85r2.16"",""source_group_id"":""IT2a|f85r2.16|G005"",""index"":5,""position"":""last""}]"
IT2a	chdy	chy	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""W"",""locus"":""f85r2.18"",""source_group_id"":""IT2a|f85r2.18|G004"",""index"":4,""position"":""interior""}]"	1	"[{""block"":""S"",""locus"":""f85r2.13"",""source_group_id"":""IT2a|f85r2.13|G005"",""index"":5,""position"":""last""}]"
IT2a	chedy	chey	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	2	"[{""block"":""S"",""locus"":""f85r2.15"",""source_group_id"":""IT2a|f85r2.15|G003"",""index"":3,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.19"",""source_group_id"":""IT2a|f85r2.19|G005"",""index"":5,""position"":""last""}]"	2	"[{""block"":""S"",""locus"":""f85r2.12"",""source_group_id"":""IT2a|f85r2.12|G003"",""index"":3,""position"":""interior""},{""block"":""S"",""locus"":""f85r2.16"",""source_group_id"":""IT2a|f85r2.16|G005"",""index"":5,""position"":""last""}]"
IT2a	chedy	ckhedy	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	2	"[{""block"":""S"",""locus"":""f85r2.15"",""source_group_id"":""IT2a|f85r2.15|G003"",""index"":3,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.19"",""source_group_id"":""IT2a|f85r2.19|G005"",""index"":5,""position"":""last""}]"	1	"[{""block"":""W"",""locus"":""f85r2.20"",""source_group_id"":""IT2a|f85r2.20|G003"",""index"":3,""position"":""interior""}]"
IT2a	chedy	csedy	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	2	"[{""block"":""S"",""locus"":""f85r2.15"",""source_group_id"":""IT2a|f85r2.15|G003"",""index"":3,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.19"",""source_group_id"":""IT2a|f85r2.19|G005"",""index"":5,""position"":""last""}]"	1	"[{""block"":""W"",""locus"":""f85r2.21"",""source_group_id"":""IT2a|f85r2.21|G004"",""index"":4,""position"":""interior""}]"
IT2a	chedy	shedy	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	2	"[{""block"":""S"",""locus"":""f85r2.15"",""source_group_id"":""IT2a|f85r2.15|G003"",""index"":3,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.19"",""source_group_id"":""IT2a|f85r2.19|G005"",""index"":5,""position"":""last""}]"	3	"[{""block"":""S"",""locus"":""f85r2.13"",""source_group_id"":""IT2a|f85r2.13|G002"",""index"":2,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.20"",""source_group_id"":""IT2a|f85r2.20|G008"",""index"":8,""position"":""last""},{""block"":""W"",""locus"":""f85r2.22"",""source_group_id"":""IT2a|f85r2.22|G003"",""index"":3,""position"":""interior""}]"
IT2a	chedy	tchedy	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	2	"[{""block"":""S"",""locus"":""f85r2.15"",""source_group_id"":""IT2a|f85r2.15|G003"",""index"":3,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.19"",""source_group_id"":""IT2a|f85r2.19|G005"",""index"":5,""position"":""last""}]"	1	"[{""block"":""E"",""locus"":""f85r2.9"",""source_group_id"":""IT2a|f85r2.9|G003"",""index"":3,""position"":""interior""}]"
IT2a	chey	chy	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	2	"[{""block"":""S"",""locus"":""f85r2.12"",""source_group_id"":""IT2a|f85r2.12|G003"",""index"":3,""position"":""interior""},{""block"":""S"",""locus"":""f85r2.16"",""source_group_id"":""IT2a|f85r2.16|G005"",""index"":5,""position"":""last""}]"	1	"[{""block"":""S"",""locus"":""f85r2.13"",""source_group_id"":""IT2a|f85r2.13|G005"",""index"":5,""position"":""last""}]"
IT2a	dair	dar	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""N"",""locus"":""f85r2.4"",""source_group_id"":""IT2a|f85r2.4|G001"",""index"":1,""position"":""first""}]"	1	"[{""block"":""S"",""locus"":""f85r2.15"",""source_group_id"":""IT2a|f85r2.15|G002"",""index"":2,""position"":""interior""}]"
IT2a	odain	qodain	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""S"",""locus"":""f85r2.16"",""source_group_id"":""IT2a|f85r2.16|G003"",""index"":3,""position"":""interior""}]"	2	"[{""block"":""S"",""locus"":""f85r2.16"",""source_group_id"":""IT2a|f85r2.16|G002"",""index"":2,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.19"",""source_group_id"":""IT2a|f85r2.19|G002"",""index"":2,""position"":""interior""}]"
IT2a	ol	or	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	3	"[{""block"":""E"",""locus"":""f85r2.8"",""source_group_id"":""IT2a|f85r2.8|G005"",""index"":5,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.23"",""source_group_id"":""IT2a|f85r2.23|G001"",""index"":1,""position"":""first""},{""block"":""W"",""locus"":""f85r2.23"",""source_group_id"":""IT2a|f85r2.23|G004"",""index"":4,""position"":""interior""}]"	6	"[{""block"":""N"",""locus"":""f85r2.2"",""source_group_id"":""IT2a|f85r2.2|G002"",""index"":2,""position"":""interior""},{""block"":""N"",""locus"":""f85r2.2"",""source_group_id"":""IT2a|f85r2.2|G003"",""index"":3,""position"":""interior""},{""block"":""S"",""locus"":""f85r2.13"",""source_group_id"":""IT2a|f85r2.13|G001"",""index"":1,""position"":""first""},{""block"":""S"",""locus"":""f85r2.15"",""source_group_id"":""IT2a|f85r2.15|G004"",""index"":4,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.20"",""source_group_id"":""IT2a|f85r2.20|G004"",""index"":4,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.22"",""source_group_id"":""IT2a|f85r2.22|G006"",""index"":6,""position"":""interior""}]"
IT2a	olaiin	oraiin	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""W"",""locus"":""f85r2.18"",""source_group_id"":""IT2a|f85r2.18|G002"",""index"":2,""position"":""interior""}]"	1	"[{""block"":""N"",""locus"":""f85r2.4"",""source_group_id"":""IT2a|f85r2.4|G003"",""index"":3,""position"":""interior""}]"
IT2a	oldar	olfar	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""S"",""locus"":""f85r2.17"",""source_group_id"":""IT2a|f85r2.17|G002"",""index"":2,""position"":""interior""}]"	1	"[{""block"":""N"",""locus"":""f85r2.3"",""source_group_id"":""IT2a|f85r2.3|G004"",""index"":4,""position"":""interior""}]"
IT2a	otchedy	qtchedy	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""E"",""locus"":""f85r2.8"",""source_group_id"":""IT2a|f85r2.8|G001"",""index"":1,""position"":""first""}]"	1	"[{""block"":""E"",""locus"":""f85r2.10"",""source_group_id"":""IT2a|f85r2.10|G001"",""index"":1,""position"":""first""}]"
IT2a	otchedy	tchedy	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""E"",""locus"":""f85r2.8"",""source_group_id"":""IT2a|f85r2.8|G001"",""index"":1,""position"":""first""}]"	1	"[{""block"":""E"",""locus"":""f85r2.9"",""source_group_id"":""IT2a|f85r2.9|G003"",""index"":3,""position"":""interior""}]"
IT2a	otedy	oteey	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""E"",""locus"":""f85r2.9"",""source_group_id"":""IT2a|f85r2.9|G004"",""index"":4,""position"":""interior""}]"	2	"[{""block"":""E"",""locus"":""f85r2.8"",""source_group_id"":""IT2a|f85r2.8|G004"",""index"":4,""position"":""interior""},{""block"":""S"",""locus"":""f85r2.16"",""source_group_id"":""IT2a|f85r2.16|G001"",""index"":1,""position"":""first""}]"
IT2a	otedy	tedy	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""E"",""locus"":""f85r2.9"",""source_group_id"":""IT2a|f85r2.9|G004"",""index"":4,""position"":""interior""}]"	1	"[{""block"":""S"",""locus"":""f85r2.13"",""source_group_id"":""IT2a|f85r2.13|G003"",""index"":3,""position"":""interior""}]"
IT2a	qodaiin	qodain	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""W"",""locus"":""f85r2.21"",""source_group_id"":""IT2a|f85r2.21|G005"",""index"":5,""position"":""last""}]"	2	"[{""block"":""S"",""locus"":""f85r2.16"",""source_group_id"":""IT2a|f85r2.16|G002"",""index"":2,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.19"",""source_group_id"":""IT2a|f85r2.19|G002"",""index"":2,""position"":""interior""}]"
IT2a	qodaiin	qotaiin	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""W"",""locus"":""f85r2.21"",""source_group_id"":""IT2a|f85r2.21|G005"",""index"":5,""position"":""last""}]"	1	"[{""block"":""E"",""locus"":""f85r2.9"",""source_group_id"":""IT2a|f85r2.9|G002"",""index"":2,""position"":""interior""}]"
IT2a	qodar	qokar	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""E"",""locus"":""f85r2.10"",""source_group_id"":""IT2a|f85r2.10|G002"",""index"":2,""position"":""interior""}]"	1	"[{""block"":""E"",""locus"":""f85r2.10"",""source_group_id"":""IT2a|f85r2.10|G004"",""index"":4,""position"":""interior""}]"
IT2a	qoekedy	qokedy	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""W"",""locus"":""f85r2.21"",""source_group_id"":""IT2a|f85r2.21|G002"",""index"":2,""position"":""interior""}]"	1	"[{""block"":""E"",""locus"":""f85r2.7"",""source_group_id"":""IT2a|f85r2.7|G003"",""index"":3,""position"":""interior""}]"
IT2a	qokal	qokar	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	2	"[{""block"":""W"",""locus"":""f85r2.18"",""source_group_id"":""IT2a|f85r2.18|G003"",""index"":3,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.20"",""source_group_id"":""IT2a|f85r2.20|G007"",""index"":7,""position"":""interior""}]"	1	"[{""block"":""E"",""locus"":""f85r2.10"",""source_group_id"":""IT2a|f85r2.10|G004"",""index"":4,""position"":""interior""}]"
IT2a	qokedy	qokeody	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""E"",""locus"":""f85r2.7"",""source_group_id"":""IT2a|f85r2.7|G003"",""index"":3,""position"":""interior""}]"	1	"[{""block"":""W"",""locus"":""f85r2.21"",""source_group_id"":""IT2a|f85r2.21|G001"",""index"":1,""position"":""first""}]"
IT2a	qokshedy	qokshey	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""W"",""locus"":""f85r2.19"",""source_group_id"":""IT2a|f85r2.19|G001"",""index"":1,""position"":""first""}]"	1	"[{""block"":""W"",""locus"":""f85r2.22"",""source_group_id"":""IT2a|f85r2.22|G004"",""index"":4,""position"":""interior""}]"
IT2a	qotchd	qotchdy	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""E"",""locus"":""f85r2.10"",""source_group_id"":""IT2a|f85r2.10|G005"",""index"":5,""position"":""interior""}]"	1	"[{""block"":""E"",""locus"":""f85r2.9"",""source_group_id"":""IT2a|f85r2.9|G005"",""index"":5,""position"":""interior""}]"
IT2a	qotom	qotor	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""E"",""locus"":""f85r2.10"",""source_group_id"":""IT2a|f85r2.10|G006"",""index"":6,""position"":""last""}]"	1	"[{""block"":""N"",""locus"":""f85r2.3"",""source_group_id"":""IT2a|f85r2.3|G001"",""index"":1,""position"":""first""}]"
IT2a	qtchedy	tchedy	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""E"",""locus"":""f85r2.10"",""source_group_id"":""IT2a|f85r2.10|G001"",""index"":1,""position"":""first""}]"	1	"[{""block"":""E"",""locus"":""f85r2.9"",""source_group_id"":""IT2a|f85r2.9|G003"",""index"":3,""position"":""interior""}]"
IT2a	shedaiin	shodaiin	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""E"",""locus"":""f85r2.11"",""source_group_id"":""IT2a|f85r2.11|G003"",""index"":3,""position"":""interior""}]"	1	"[{""block"":""N"",""locus"":""f85r2.3"",""source_group_id"":""IT2a|f85r2.3|G003"",""index"":3,""position"":""interior""}]"
IT2a	shedy	sheedy	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	3	"[{""block"":""S"",""locus"":""f85r2.13"",""source_group_id"":""IT2a|f85r2.13|G002"",""index"":2,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.20"",""source_group_id"":""IT2a|f85r2.20|G008"",""index"":8,""position"":""last""},{""block"":""W"",""locus"":""f85r2.22"",""source_group_id"":""IT2a|f85r2.22|G003"",""index"":3,""position"":""interior""}]"	1	"[{""block"":""N"",""locus"":""f85r2.3"",""source_group_id"":""IT2a|f85r2.3|G002"",""index"":2,""position"":""interior""}]"
IT2a	sheo	sheos	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""N"",""locus"":""f85r2.4"",""source_group_id"":""IT2a|f85r2.4|G002"",""index"":2,""position"":""interior""}]"	1	"[{""block"":""E"",""locus"":""f85r2.7"",""source_group_id"":""IT2a|f85r2.7|G004"",""index"":4,""position"":""interior""}]"
RF1b	aiin	ain	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	5	"[{""block"":""N"",""locus"":""f85r2.2"",""source_group_id"":""RF1b|f85r2.2|G004"",""index"":4,""position"":""interior""},{""block"":""E"",""locus"":""f85r2.11"",""source_group_id"":""RF1b|f85r2.11|G002"",""index"":2,""position"":""interior""},{""block"":""S"",""locus"":""f85r2.14"",""source_group_id"":""RF1b|f85r2.14|G003"",""index"":3,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.20"",""source_group_id"":""RF1b|f85r2.20|G002"",""index"":2,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.22"",""source_group_id"":""RF1b|f85r2.22|G008"",""index"":8,""position"":""interior""}]"	2	"[{""block"":""S"",""locus"":""f85r2.17"",""source_group_id"":""RF1b|f85r2.17|G003"",""index"":3,""position"":""last""},{""block"":""W"",""locus"":""f85r2.20"",""source_group_id"":""RF1b|f85r2.20|G005"",""index"":5,""position"":""interior""}]"
RF1b	aiin	daiin	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	5	"[{""block"":""N"",""locus"":""f85r2.2"",""source_group_id"":""RF1b|f85r2.2|G004"",""index"":4,""position"":""interior""},{""block"":""E"",""locus"":""f85r2.11"",""source_group_id"":""RF1b|f85r2.11|G002"",""index"":2,""position"":""interior""},{""block"":""S"",""locus"":""f85r2.14"",""source_group_id"":""RF1b|f85r2.14|G003"",""index"":3,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.20"",""source_group_id"":""RF1b|f85r2.20|G002"",""index"":2,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.22"",""source_group_id"":""RF1b|f85r2.22|G008"",""index"":8,""position"":""interior""}]"	2	"[{""block"":""N"",""locus"":""f85r2.4"",""source_group_id"":""RF1b|f85r2.4|G005"",""index"":5,""position"":""last""},{""block"":""E"",""locus"":""f85r2.9"",""source_group_id"":""RF1b|f85r2.9|G001"",""index"":1,""position"":""first""}]"
RF1b	ain	an	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	2	"[{""block"":""S"",""locus"":""f85r2.17"",""source_group_id"":""RF1b|f85r2.17|G003"",""index"":3,""position"":""last""},{""block"":""W"",""locus"":""f85r2.20"",""source_group_id"":""RF1b|f85r2.20|G005"",""index"":5,""position"":""interior""}]"	1	"[{""block"":""S"",""locus"":""f85r2.16"",""source_group_id"":""RF1b|f85r2.16|G004"",""index"":4,""position"":""interior""}]"
RF1b	ain	sain	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	2	"[{""block"":""S"",""locus"":""f85r2.17"",""source_group_id"":""RF1b|f85r2.17|G003"",""index"":3,""position"":""last""},{""block"":""W"",""locus"":""f85r2.20"",""source_group_id"":""RF1b|f85r2.20|G005"",""index"":5,""position"":""interior""}]"	1	"[{""block"":""N"",""locus"":""f85r2.2"",""source_group_id"":""RF1b|f85r2.2|G001"",""index"":1,""position"":""first""}]"
RF1b	am	an	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""S"",""locus"":""f85r2.15"",""source_group_id"":""RF1b|f85r2.15|G005"",""index"":5,""position"":""last""}]"	1	"[{""block"":""S"",""locus"":""f85r2.16"",""source_group_id"":""RF1b|f85r2.16|G004"",""index"":4,""position"":""interior""}]"
RF1b	am	ar	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""S"",""locus"":""f85r2.15"",""source_group_id"":""RF1b|f85r2.15|G005"",""index"":5,""position"":""last""}]"	2	"[{""block"":""W"",""locus"":""f85r2.20"",""source_group_id"":""RF1b|f85r2.20|G001"",""index"":1,""position"":""first""},{""block"":""W"",""locus"":""f85r2.22"",""source_group_id"":""RF1b|f85r2.22|G002"",""index"":2,""position"":""interior""}]"
RF1b	an	ar	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""S"",""locus"":""f85r2.16"",""source_group_id"":""RF1b|f85r2.16|G004"",""index"":4,""position"":""interior""}]"	2	"[{""block"":""W"",""locus"":""f85r2.20"",""source_group_id"":""RF1b|f85r2.20|G001"",""index"":1,""position"":""first""},{""block"":""W"",""locus"":""f85r2.22"",""source_group_id"":""RF1b|f85r2.22|G002"",""index"":2,""position"":""interior""}]"
RF1b	ar	ary	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	2	"[{""block"":""W"",""locus"":""f85r2.20"",""source_group_id"":""RF1b|f85r2.20|G001"",""index"":1,""position"":""first""},{""block"":""W"",""locus"":""f85r2.22"",""source_group_id"":""RF1b|f85r2.22|G002"",""index"":2,""position"":""interior""}]"	1	"[{""block"":""N"",""locus"":""f85r2.3"",""source_group_id"":""RF1b|f85r2.3|G005"",""index"":5,""position"":""last""}]"
RF1b	ar	dar	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	2	"[{""block"":""W"",""locus"":""f85r2.20"",""source_group_id"":""RF1b|f85r2.20|G001"",""index"":1,""position"":""first""},{""block"":""W"",""locus"":""f85r2.22"",""source_group_id"":""RF1b|f85r2.22|G002"",""index"":2,""position"":""interior""}]"	1	"[{""block"":""S"",""locus"":""f85r2.15"",""source_group_id"":""RF1b|f85r2.15|G002"",""index"":2,""position"":""interior""}]"
RF1b	ar	or	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	2	"[{""block"":""W"",""locus"":""f85r2.20"",""source_group_id"":""RF1b|f85r2.20|G001"",""index"":1,""position"":""first""},{""block"":""W"",""locus"":""f85r2.22"",""source_group_id"":""RF1b|f85r2.22|G002"",""index"":2,""position"":""interior""}]"	6	"[{""block"":""N"",""locus"":""f85r2.2"",""source_group_id"":""RF1b|f85r2.2|G002"",""index"":2,""position"":""interior""},{""block"":""N"",""locus"":""f85r2.2"",""source_group_id"":""RF1b|f85r2.2|G003"",""index"":3,""position"":""interior""},{""block"":""S"",""locus"":""f85r2.13"",""source_group_id"":""RF1b|f85r2.13|G001"",""index"":1,""position"":""first""},{""block"":""S"",""locus"":""f85r2.15"",""source_group_id"":""RF1b|f85r2.15|G004"",""index"":4,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.20"",""source_group_id"":""RF1b|f85r2.20|G004"",""index"":4,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.22"",""source_group_id"":""RF1b|f85r2.22|G007"",""index"":7,""position"":""interior""}]"
RF1b	ary	sary	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""N"",""locus"":""f85r2.3"",""source_group_id"":""RF1b|f85r2.3|G005"",""index"":5,""position"":""last""}]"	1	"[{""block"":""W"",""locus"":""f85r2.18"",""source_group_id"":""RF1b|f85r2.18|G005"",""index"":5,""position"":""last""}]"
RF1b	chckhey	chckhy	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""E"",""locus"":""f85r2.9"",""source_group_id"":""RF1b|f85r2.9|G006"",""index"":6,""position"":""last""}]"	1	"[{""block"":""W"",""locus"":""f85r2.19"",""source_group_id"":""RF1b|f85r2.19|G003"",""index"":3,""position"":""interior""}]"
RF1b	chdy	chedy	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""W"",""locus"":""f85r2.18"",""source_group_id"":""RF1b|f85r2.18|G004"",""index"":4,""position"":""interior""}]"	2	"[{""block"":""S"",""locus"":""f85r2.15"",""source_group_id"":""RF1b|f85r2.15|G003"",""index"":3,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.19"",""source_group_id"":""RF1b|f85r2.19|G005"",""index"":5,""position"":""last""}]"
RF1b	chdy	chey	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""W"",""locus"":""f85r2.18"",""source_group_id"":""RF1b|f85r2.18|G004"",""index"":4,""position"":""interior""}]"	2	"[{""block"":""S"",""locus"":""f85r2.12"",""source_group_id"":""RF1b|f85r2.12|G003"",""index"":3,""position"":""interior""},{""block"":""S"",""locus"":""f85r2.16"",""source_group_id"":""RF1b|f85r2.16|G005"",""index"":5,""position"":""last""}]"
RF1b	chdy	chy	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""W"",""locus"":""f85r2.18"",""source_group_id"":""RF1b|f85r2.18|G004"",""index"":4,""position"":""interior""}]"	1	"[{""block"":""S"",""locus"":""f85r2.13"",""source_group_id"":""RF1b|f85r2.13|G005"",""index"":5,""position"":""last""}]"
RF1b	chedy	chey	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	2	"[{""block"":""S"",""locus"":""f85r2.15"",""source_group_id"":""RF1b|f85r2.15|G003"",""index"":3,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.19"",""source_group_id"":""RF1b|f85r2.19|G005"",""index"":5,""position"":""last""}]"	2	"[{""block"":""S"",""locus"":""f85r2.12"",""source_group_id"":""RF1b|f85r2.12|G003"",""index"":3,""position"":""interior""},{""block"":""S"",""locus"":""f85r2.16"",""source_group_id"":""RF1b|f85r2.16|G005"",""index"":5,""position"":""last""}]"
RF1b	chedy	shedy	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	2	"[{""block"":""S"",""locus"":""f85r2.15"",""source_group_id"":""RF1b|f85r2.15|G003"",""index"":3,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.19"",""source_group_id"":""RF1b|f85r2.19|G005"",""index"":5,""position"":""last""}]"	1	"[{""block"":""W"",""locus"":""f85r2.21"",""source_group_id"":""RF1b|f85r2.21|G004"",""index"":4,""position"":""interior""}]"
RF1b	chedy	tchedy	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	2	"[{""block"":""S"",""locus"":""f85r2.15"",""source_group_id"":""RF1b|f85r2.15|G003"",""index"":3,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.19"",""source_group_id"":""RF1b|f85r2.19|G005"",""index"":5,""position"":""last""}]"	1	"[{""block"":""E"",""locus"":""f85r2.9"",""source_group_id"":""RF1b|f85r2.9|G003"",""index"":3,""position"":""interior""}]"
RF1b	chey	chy	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	2	"[{""block"":""S"",""locus"":""f85r2.12"",""source_group_id"":""RF1b|f85r2.12|G003"",""index"":3,""position"":""interior""},{""block"":""S"",""locus"":""f85r2.16"",""source_group_id"":""RF1b|f85r2.16|G005"",""index"":5,""position"":""last""}]"	1	"[{""block"":""S"",""locus"":""f85r2.13"",""source_group_id"":""RF1b|f85r2.13|G005"",""index"":5,""position"":""last""}]"
RF1b	dair	dar	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""N"",""locus"":""f85r2.4"",""source_group_id"":""RF1b|f85r2.4|G001"",""index"":1,""position"":""first""}]"	1	"[{""block"":""S"",""locus"":""f85r2.15"",""source_group_id"":""RF1b|f85r2.15|G002"",""index"":2,""position"":""interior""}]"
