card_rank	family	surface	card_type	composition	working_meaning_de	applied_render_de	strongest_rival_de	confidence	action_license	page	locus	section	language	hand	ordinal	token_count	line_position	left_surface	right_surface	context_decision	neighbor_override	it2a_operation	it2a_render	rf1b_operation	rf1b_render	reader_support	all_three_present	all_present_exact	zl3b_line	context_before_de	context_after_de	literal_after_de	review_note
5	COLD_DRY_FRACTION	chotar	LEARNED_BLOCK_COMPOUND	CHOT_COOLED_DRY_PREP+AR_FRACTION_I	erste Fraktion des abgekühlten Trockenansatzes	erste Fraktion des abgekühlten Trockenansatzes	Trockenansatz zuerst fraktionieren und dann kühlen	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f113v	f113v.3	S	B	3	3	7	MEDIAL	aiin	okeeodar	HOLD_SAME_CARD	NONE	EXACT	chotar	EXACT	chotar	BOTH_EXACT	1	0	sar aiin chotar okeeodar qokain olol olam	Samenfraktion I · Menge III · ⟦chotar:?⟧ · ⟦okeeodar:?⟧ · heiß, Grad II · Holzdrogen-Grundansatz · ein Maß Ansatz-/Drogenmaterial; Holzbindung offen.	Samenfraktion I · Menge III · erste Fraktion des abgekühlten Trockenansatzes · ⟦okeeodar:?⟧ · heiß, Grad II · Holzdrogen-Grundansatz · ein Maß Ansatz-/Drogenmaterial; Holzbindung offen.	Samenfraktion I | Menge III | erste Fraktion des abgekühlten Trockenansatzes | [okeeodar:?] | heiß, Grad II | Holzdrogen-Grundansatz | ein Maß Ansatz-/Drogenmaterial; Holzbindung offen	chot is the cooled dry preparation and ar remains fraction I in all nine nominal contexts
5	COLD_DRY_FRACTION	chotar	LEARNED_BLOCK_COMPOUND	CHOT_COOLED_DRY_PREP+AR_FRACTION_I	erste Fraktion des abgekühlten Trockenansatzes	erste Fraktion des abgekühlten Trockenansatzes	Trockenansatz zuerst fraktionieren und dann kühlen	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f114r	f114r.28	S	B	3	3	11	MEDIAL	oeail	qokeedair	HOLD_SAME_CARD	NONE	EXACT	chotar	EXACT	chotar	BOTH_EXACT	1	0	pchedairs oeail chotar qokeedair olkaiin opdaiin otoldair chdy tedair aiir aim	⟦pchedairs:?⟧ · ⟦oeail:?⟧ · ⟦chotar:?⟧ · ⟦qokeedair:?⟧ · heiße Drogenbasis, Stufe III · ⟦opdaiin:?⟧ · ⟦otoldair:?⟧ · trocken am Anfang des Grades, abgeschlossen · ⟦tedair:?⟧ · ⟦aiir:?⟧ · ⟦aim:?⟧.	⟦pchedairs:?⟧ · ⟦oeail:?⟧ · erste Fraktion des abgekühlten Trockenansatzes · ⟦qokeedair:?⟧ · heiße Drogenbasis, Stufe III · ⟦opdaiin:?⟧ · ⟦otoldair:?⟧ · trocken am Anfang des Grades, abgeschlossen · ⟦tedair:?⟧ · ⟦aiir:?⟧ · ⟦aim:?⟧.	[pchedairs:?] | [oeail:?] | erste Fraktion des abgekühlten Trockenansatzes | [qokeedair:?] | heiße Drogenbasis, Stufe III | [opdaiin:?] | [otoldair:?] | trocken am Anfang des Grades, abgeschlossen | [tedair:?] | [aiir:?] | [aim:?]	chot is the cooled dry preparation and ar remains fraction I in all nine nominal contexts
5	COLD_DRY_FRACTION	chotar	LEARNED_BLOCK_COMPOUND	CHOT_COOLED_DRY_PREP+AR_FRACTION_I	erste Fraktion des abgekühlten Trockenansatzes	erste Fraktion des abgekühlten Trockenansatzes	Trockenansatz zuerst fraktionieren und dann kühlen	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f115r	f115r.43	S	B	@	7	10	MEDIAL	qokchedy	orar	HOLD_SAME_CARD	NONE	EXACT	chotar	EXACT	chotar	BOTH_EXACT	1	0	dcheo dain sheol qotchedy qokchedy qokchedy chotar orar oiin olchdy	Dosis bis Mittelstufe trocknen und ansetzen · Grad-/Maßwert II · feuchtes Material · kalt und trocken in der Mitte des Grades, abgeschlossen · heiß und trocken in der Mitte des Grades, abgeschlossen · heiß und trocken in der Mitte des Grades, abgeschlossen · ⟦chotar:?⟧ · ⟦orar:?⟧ · Zubereitungsform III · Drogenstoff trocknen und fertigstellen.	Dosis bis Mittelstufe trocknen und ansetzen · Grad-/Maßwert II · feuchtes Material · kalt und trocken in der Mitte des Grades, abgeschlossen · heiß und trocken in der Mitte des Grades, abgeschlossen · heiß und trocken in der Mitte des Grades, abgeschlossen · erste Fraktion des abgekühlten Trockenansatzes · ⟦orar:?⟧ · Zubereitungsform III · Drogenstoff trocknen und fertigstellen.	Dosis bis Mittelstufe trocknen und ansetzen | Grad-/Maßwert II | feuchtes Material | kalt und trocken in der Mitte des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades, abgeschlossen | erste Fraktion des abgekühlten Trockenansatzes | [orar:?] | Zubereitungsform III | Drogenstoff trocknen und fertigstellen	chot is the cooled dry preparation and ar remains fraction I in all nine nominal contexts
5	COLD_DRY_FRACTION	chotar	LEARNED_BLOCK_COMPOUND	CHOT_COOLED_DRY_PREP+AR_FRACTION_I	erste Fraktion des abgekühlten Trockenansatzes	erste Fraktion des abgekühlten Trockenansatzes	Trockenansatz zuerst fraktionieren und dann kühlen	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f42r	f42r.3	H	A	1	3	5	MEDIAL	chtshar	chain	HOLD_SAME_CARD	NONE	EXACT	chotar	EXACT	chotar	BOTH_EXACT	1	1	toshy chtshar chotar chain dal	⟦toshy:?⟧ · ⟦chtshar:?⟧ · ⟦chotar:?⟧ · trocken, Grad II · abgemessene Rohstoffmenge I.	⟦toshy:?⟧ · ⟦chtshar:?⟧ · erste Fraktion des abgekühlten Trockenansatzes · trocken, Grad II · abgemessene Rohstoffmenge I.	[toshy:?] | [chtshar:?] | erste Fraktion des abgekühlten Trockenansatzes | trocken, Grad II | abgemessene Rohstoffmenge I	chot is the cooled dry preparation and ar remains fraction I in all nine nominal contexts
5	COLD_DRY_FRACTION	chotar	LEARNED_BLOCK_COMPOUND	CHOT_COOLED_DRY_PREP+AR_FRACTION_I	erste Fraktion des abgekühlten Trockenansatzes	erste Fraktion des abgekühlten Trockenansatzes	Trockenansatz zuerst fraktionieren und dann kühlen	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f58r	f58r.23	S	A	3	3	9	MEDIAL	aleedy	okeal	HOLD_SAME_CARD	NONE	EXACT	chotar	EXACT	chotar	BOTH_EXACT	1	0	shol aleedy chotar okeal sheody qokalchar otal choky sar	feucht; nominal feuchtes Gut/Material · ⟦aleedy:?⟧ · ⟦chotar:?⟧ · Rohstoffklasse I im Ansatz, heiß in der Gradmitte · angefeuchteter Ansatz, abgeschlossen · ⟦qokalchar:?⟧ · Rohstoffklasse I im Ansatz, kalt am Gradanfang · heiß-trockene Zubereitung, Grundform · Samenfraktion I.	feucht; nominal feuchtes Gut/Material · ⟦aleedy:?⟧ · erste Fraktion des abgekühlten Trockenansatzes · Rohstoffklasse I im Ansatz, heiß in der Gradmitte · angefeuchteter Ansatz, abgeschlossen · ⟦qokalchar:?⟧ · Rohstoffklasse I im Ansatz, kalt am Gradanfang · heiß-trockene Zubereitung, Grundform · Samenfraktion I.	feucht; nominal feuchtes Gut/Material | [aleedy:?] | erste Fraktion des abgekühlten Trockenansatzes | Rohstoffklasse I im Ansatz, heiß in der Gradmitte | angefeuchteter Ansatz, abgeschlossen | [qokalchar:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | heiß-trockene Zubereitung, Grundform | Samenfraktion I	chot is the cooled dry preparation and ar remains fraction I in all nine nominal contexts
5	COLD_DRY_FRACTION	chotar	LEARNED_BLOCK_COMPOUND	CHOT_COOLED_DRY_PREP+AR_FRACTION_I	erste Fraktion des abgekühlten Trockenansatzes	erste Fraktion des abgekühlten Trockenansatzes	Trockenansatz zuerst fraktionieren und dann kühlen	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f93r	f93r.25	H	A	1	2	3	MEDIAL	ysaiin	shody	HOLD_SAME_CARD	NONE	EXACT	chotar	EXACT	chotar	BOTH_EXACT	1	1	ysaiin chotar shody	⟦ysaiin:?⟧ · ⟦chotar:?⟧ · vollständig eingeweichter Ansatz.	⟦ysaiin:?⟧ · erste Fraktion des abgekühlten Trockenansatzes · vollständig eingeweichter Ansatz.	[ysaiin:?] | erste Fraktion des abgekühlten Trockenansatzes | vollständig eingeweichter Ansatz	chot is the cooled dry preparation and ar remains fraction I in all nine nominal contexts
6	HEATED_PREP_FRACTION	okeeodar	READER_CONDITIONED_COMPOUND	O_PREP+KEEO_FULL_HEAT_PREP+DAR_MEASURE_FRACTION_I	erste abgemessene Fraktion des vollständig erhitzten Ansatzes	erste abgemessene Fraktion des vollständig erhitzten Ansatzes	Ansatz vollständig erhitzen und seine erste Fraktion abmessen	MEDIUM_EXACT_WHOLE	0	f113v	f113v.3	S	B	3	4	7	MEDIAL	chotar	qokain	HOLD_SAME_CARD	NONE	EXACT	okeeodar	ONE	keeodar	IT2A_ONLY_EXACT	1	0	sar aiin chotar okeeodar qokain olol olam	Samenfraktion I · Menge III · ⟦chotar:?⟧ · ⟦okeeodar:?⟧ · heiß, Grad II · Holzdrogen-Grundansatz · ein Maß Ansatz-/Drogenmaterial; Holzbindung offen.	Samenfraktion I · Menge III · ⟦chotar:?⟧ · erste abgemessene Fraktion des vollständig erhitzten Ansatzes · heiß, Grad II · Holzdrogen-Grundansatz · ein Maß Ansatz-/Drogenmaterial; Holzbindung offen.	Samenfraktion I | Menge III | [chotar:?] | erste abgemessene Fraktion des vollständig erhitzten Ansatzes | heiß, Grad II | Holzdrogen-Grundansatz | ein Maß Ansatz-/Drogenmaterial; Holzbindung offen	the source register favors a measured product; known keodar keeps the action rival visible
7	HEAT_CLOSE_COMMAND	qokeod	LEARNED_BLOCK_COMPOUND	QOKEO_PREPARE_HOT_EXTRACT+D_TERM_CLOSE	heißen Auszug bereiten und abschließen	heißen Auszug bereiten und abschließen	erhitzter und abgeschlossener Ansatz der Mittelstufe	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f102v2	f102v2.30	P	A	1	6	9	MEDIAL	oteey	sheey	HOLD_SAME_CARD	NONE	EXACT	qokeod	MERGE_2	qokeodsheey	IT2A_ONLY_EXACT	1	0	pydchy odiy pcheady qoekeey oteey qokeod sheey opaiin deear	⟦pydchy:?⟧ · ⟦odiy:?⟧ · ⟦pcheady:?⟧ · ⟦qoekeey:?⟧ · kalter Ansatz am Ende des Grades · ⟦qokeod:?⟧ · feucht am Ende des Grades · ⟦opaiin:?⟧ · ⟦deear:?⟧.	⟦pydchy:?⟧ · ⟦odiy:?⟧ · ⟦pcheady:?⟧ · ⟦qoekeey:?⟧ · kalter Ansatz am Ende des Grades · heißen Auszug bereiten und abschließen · feucht am Ende des Grades · ⟦opaiin:?⟧ · ⟦deear:?⟧.	[pydchy:?] | [odiy:?] | [pcheady:?] | [qoekeey:?] | kalter Ansatz am Ende des Grades | heißen Auszug bereiten und abschließen | feucht am Ende des Grades | [opaiin:?] | [deear:?]	known qokeo supplies the hot-extract instruction and terminal d closes it; qoked remains the named stage rival
7	HEAT_CLOSE_COMMAND	qokeod	LEARNED_BLOCK_COMPOUND	QOKEO_PREPARE_HOT_EXTRACT+D_TERM_CLOSE	heißen Auszug bereiten und abschließen	heißen Auszug bereiten und abschließen	erhitzter und abgeschlossener Ansatz der Mittelstufe	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f106r	f106r.5	S	B	3	7	11	MEDIAL	checkhy	ar	HOLD_SAME_CARD	NONE	EXACT	qokeod	SPLIT_2	qokeod	IT2A_ONLY_EXACT	1	0	ysheor aiin char okaiin qokeechy checkhy qokeod ar qokeo lkeo lchorom	⟦ysheor:?⟧ · Menge III · Trockenfraktion I · heiß, Grad III, im Ansatzrahmen · ⟦qokeechy:?⟧ · trockenes Arzneikompositum am Gradanfang · ⟦qokeod:?⟧ · Drogenfraktion I · bereite einen heißen Auszug · ⟦lkeo:?⟧ · ⟦lchorom:?⟧.	⟦ysheor:?⟧ · Menge III · Trockenfraktion I · heiß, Grad III, im Ansatzrahmen · ⟦qokeechy:?⟧ · trockenes Arzneikompositum am Gradanfang · heißen Auszug bereiten und abschließen · Drogenfraktion I · bereite einen heißen Auszug · ⟦lkeo:?⟧ · ⟦lchorom:?⟧.	[ysheor:?] | Menge III | Trockenfraktion I | heiß, Grad III, im Ansatzrahmen | [qokeechy:?] | trockenes Arzneikompositum am Gradanfang | heißen Auszug bereiten und abschließen | Drogenfraktion I | bereite einen heißen Auszug | [lkeo:?] | [lchorom:?]	known qokeo supplies the hot-extract instruction and terminal d closes it; qoked remains the named stage rival
7	HEAT_CLOSE_COMMAND	qokeod	LEARNED_BLOCK_COMPOUND	QOKEO_PREPARE_HOT_EXTRACT+D_TERM_CLOSE	heißen Auszug bereiten und abschließen	heißen Auszug bereiten und abschließen	erhitzter und abgeschlossener Ansatz der Mittelstufe	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f111r	f111r.28	S	B	3	3	12	MEDIAL	shedy	cheokeey	HOLD_SAME_CARD	NONE	EXACT	qokeod	EXACT	qokeod	BOTH_EXACT	1	0	qokeeol shedy qokeod cheokeey sheokar shekeey qotees al dain chedy qotain alam	⟦qokeeol:?⟧ · feucht in der Mitte des Grades, abgeschlossen · ⟦qokeod:?⟧ · trocken angesetzte heiße Zubereitung am Gradende · ⟦sheokar:?⟧ · ⟦shekeey:?⟧ · ⟦qotees:?⟧ · Rohstoffklasse I · Grad-/Maßwert II · trocken in der Mitte des Grades, abgeschlossen · kalt im qo-Rahmen, Grad II · ein Maß Rohdroge I.	⟦qokeeol:?⟧ · feucht in der Mitte des Grades, abgeschlossen · heißen Auszug bereiten und abschließen · trocken angesetzte heiße Zubereitung am Gradende · ⟦sheokar:?⟧ · ⟦shekeey:?⟧ · ⟦qotees:?⟧ · Rohstoffklasse I · Grad-/Maßwert II · trocken in der Mitte des Grades, abgeschlossen · kalt im qo-Rahmen, Grad II · ein Maß Rohdroge I.	[qokeeol:?] | feucht in der Mitte des Grades, abgeschlossen | heißen Auszug bereiten und abschließen | trocken angesetzte heiße Zubereitung am Gradende | [sheokar:?] | [shekeey:?] | [qotees:?] | Rohstoffklasse I | Grad-/Maßwert II | trocken in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | ein Maß Rohdroge I	known qokeo supplies the hot-extract instruction and terminal d closes it; qoked remains the named stage rival
7	HEAT_CLOSE_COMMAND	qokeod	LEARNED_BLOCK_COMPOUND	QOKEO_PREPARE_HOT_EXTRACT+D_TERM_CLOSE	heißen Auszug bereiten und abschließen	heißen Auszug bereiten und abschließen	erhitzter und abgeschlossener Ansatz der Mittelstufe	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f115r	f115r.23	S	B	@	3	13	MEDIAL	keey	chody	HOLD_SAME_CARD	NONE	EXACT	qokeod	EXACT	qokeod	BOTH_EXACT	1	0	dchey keey qokeod chody qokcho s checthy qokeeey keeey lol chedy qokchedy ldy	eine Dosis bis zur Mittelstufe trocknen und abschließen · heiß am Ende des Grades · ⟦qokeod:?⟧ · Trockenansatz, abgeschlossen · erhitze, trockne und setze an · Samen-/Saatgutposten · trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut · stark erhitzt, Endstufe III · ⟦keeey:?⟧ · Holzstoff · trocken in der Mitte des Grades, abgeschlossen · heiß und trocken in der Mitte des Grades, abgeschlossen · Holzdroge, fertig aufbereitet.	eine Dosis bis zur Mittelstufe trocknen und abschließen · heiß am Ende des Grades · heißen Auszug bereiten und abschließen · Trockenansatz, abgeschlossen · erhitze, trockne und setze an · Samen-/Saatgutposten · trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut · stark erhitzt, Endstufe III · ⟦keeey:?⟧ · Holzstoff · trocken in der Mitte des Grades, abgeschlossen · heiß und trocken in der Mitte des Grades, abgeschlossen · Holzdroge, fertig aufbereitet.	eine Dosis bis zur Mittelstufe trocknen und abschließen | heiß am Ende des Grades | heißen Auszug bereiten und abschließen | Trockenansatz, abgeschlossen | erhitze, trockne und setze an | Samen-/Saatgutposten | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | stark erhitzt, Endstufe III | [keeey:?] | Holzstoff | trocken in der Mitte des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades, abgeschlossen | Holzdroge, fertig aufbereitet	known qokeo supplies the hot-extract instruction and terminal d closes it; qoked remains the named stage rival
7	HEAT_CLOSE_COMMAND	qokeod	LEARNED_BLOCK_COMPOUND	QOKEO_PREPARE_HOT_EXTRACT+D_TERM_CLOSE	heißen Auszug bereiten und abschließen	heißen Auszug bereiten und abschließen	erhitzter und abgeschlossener Ansatz der Mittelstufe	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f87v	f87v.7	H	A	1	4	5	MEDIAL	cthey	qokeog	HOLD_SAME_CARD	NONE	EXACT	qokeod	EXACT	qokeod	BOTH_EXACT	1	1	qotechoep cheos cthey qokeod qokeog	⟦qotechoep:?⟧ · Charge eines mitteltrockenen Ansatzes · CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I · ⟦qokeod:?⟧ · ⟦qokeog:?⟧.	⟦qotechoep:?⟧ · Charge eines mitteltrockenen Ansatzes · CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I · heißen Auszug bereiten und abschließen · ⟦qokeog:?⟧.	[qotechoep:?] | Charge eines mitteltrockenen Ansatzes | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | heißen Auszug bereiten und abschließen | [qokeog:?]	known qokeo supplies the hot-extract instruction and terminal d closes it; qoked remains the named stage rival
8	HEAT_FINAL_GRADE	keeey	PRODUCTIVE_COMPOUND	K_HOT+EEE_LONG_OR_FINAL+Y_CLOSE	stark erhitzt, Endstufe III	stark erhitzt, Endstufe III	lange oder letzte Heizstufe ohne numerisches III	MEDIUM_EXACT_WHOLE	0	f104v	f104v.43	S	B	3	2	11	MEDIAL	chey	qockheey	HOLD_SAME_CARD	NONE	EXACT	keeey	EXACT	keeey	BOTH_EXACT	1	0	chey keeey qockheey lkeey o keeedy qokeey okchey qotodaiin okain orom	trocken in der Mitte des Grades · ⟦keeey:?⟧ · ⟦qockheey:?⟧ · Drogenholz, heiß am Gradende · Ansatz mit keeedy · ⟦keeedy:?⟧ · heiß am Ende des Grades · heiß-trockener Ansatz in der Mitte des Grades · ⟦qotodaiin:?⟧ · heiß im Zubereitungsrahmen, Grad II · ⟦orom:?⟧.	trocken in der Mitte des Grades · stark erhitzt, Endstufe III · ⟦qockheey:?⟧ · Drogenholz, heiß am Gradende · Ansatz mit keeedy · ⟦keeedy:?⟧ · heiß am Ende des Grades · heiß-trockener Ansatz in der Mitte des Grades · ⟦qotodaiin:?⟧ · heiß im Zubereitungsrahmen, Grad II · ⟦orom:?⟧.	trocken in der Mitte des Grades | stark erhitzt, Endstufe III | [qockheey:?] | Drogenholz, heiß am Gradende | Ansatz mit keeedy | [keeedy:?] | heiß am Ende des Grades | heiß-trockener Ansatz in der Mitte des Grades | [qotodaiin:?] | heiß im Zubereitungsrahmen, Grad II | [orom:?]	qokeeey supplies the exact sister value and all nine contexts are state or quantity registers
8	HEAT_FINAL_GRADE	keeey	PRODUCTIVE_COMPOUND	K_HOT+EEE_LONG_OR_FINAL+Y_CLOSE	stark erhitzt, Endstufe III	stark erhitzt, Endstufe III	lange oder letzte Heizstufe ohne numerisches III	MEDIUM_EXACT_WHOLE	0	f111r	f111r.45	S	B	3	3	13	MEDIAL	ain	teed	HOLD_SAME_CARD	NONE	EXACT	keeey	EXACT	keeey	BOTH_EXACT	1	0	oain ain keeey teed checkhed iir okeey lkeeey okeeo lkeey lkeey lkeedy qoky	zwei Teile Ansatz · Menge-/Klassenwert II · ⟦keeey:?⟧ · ⟦teed:?⟧ · ⟦checkhed:?⟧ · ⟦iir:?⟧ · heißer Ansatz am Ende des Grades · ⟦lkeeey:?⟧ · ⟦okeeo:?⟧ · Drogenholz, heiß am Gradende · Drogenholz, heiß am Gradende · Drogenholz, heiß am Gradende, abgeschlossen · heiß am Anfang des Grades.	zwei Teile Ansatz · Menge-/Klassenwert II · stark erhitzt, Endstufe III · ⟦teed:?⟧ · ⟦checkhed:?⟧ · ⟦iir:?⟧ · heißer Ansatz am Ende des Grades · ⟦lkeeey:?⟧ · ⟦okeeo:?⟧ · Drogenholz, heiß am Gradende · Drogenholz, heiß am Gradende · Drogenholz, heiß am Gradende, abgeschlossen · heiß am Anfang des Grades.	zwei Teile Ansatz | Menge-/Klassenwert II | stark erhitzt, Endstufe III | [teed:?] | [checkhed:?] | [iir:?] | heißer Ansatz am Ende des Grades | [lkeeey:?] | [okeeo:?] | Drogenholz, heiß am Gradende | Drogenholz, heiß am Gradende | Drogenholz, heiß am Gradende, abgeschlossen | heiß am Anfang des Grades	qokeeey supplies the exact sister value and all nine contexts are state or quantity registers
8	HEAT_FINAL_GRADE	keeey	PRODUCTIVE_COMPOUND	K_HOT+EEE_LONG_OR_FINAL+Y_CLOSE	stark erhitzt, Endstufe III	stark erhitzt, Endstufe III	lange oder letzte Heizstufe ohne numerisches III	MEDIUM_EXACT_WHOLE	0	f111r	f111r.49	S	B	3	2	11	MEDIAL	dcheey	qockhey	HOLD_SAME_CARD	NONE	EXACT	keeey	EXACT	keeey	BOTH_EXACT	1	0	dcheey keeey qockhey qokeey lchedy keeor okeey lkeedy lkeey qokaiin ol	eine Dosis vollständig trocknen und abschließen · ⟦keeey:?⟧ · Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten · heiß am Ende des Grades · getrocknetes Drogenholz · ⟦keeor:?⟧ · heißer Ansatz am Ende des Grades · Drogenholz, heiß am Gradende, abgeschlossen · Drogenholz, heiß am Gradende · heiß, Grad III · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz.	eine Dosis vollständig trocknen und abschließen · stark erhitzt, Endstufe III · Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten · heiß am Ende des Grades · getrocknetes Drogenholz · ⟦keeor:?⟧ · heißer Ansatz am Ende des Grades · Drogenholz, heiß am Gradende, abgeschlossen · Drogenholz, heiß am Gradende · heiß, Grad III · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz.	eine Dosis vollständig trocknen und abschließen | stark erhitzt, Endstufe III | Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten | heiß am Ende des Grades | getrocknetes Drogenholz | [keeor:?] | heißer Ansatz am Ende des Grades | Drogenholz, heiß am Gradende, abgeschlossen | Drogenholz, heiß am Gradende | heiß, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	qokeeey supplies the exact sister value and all nine contexts are state or quantity registers
8	HEAT_FINAL_GRADE	keeey	PRODUCTIVE_COMPOUND	K_HOT+EEE_LONG_OR_FINAL+Y_CLOSE	stark erhitzt, Endstufe III	stark erhitzt, Endstufe III	lange oder letzte Heizstufe ohne numerisches III	MEDIUM_EXACT_WHOLE	0	f112r	f112r.45	S	B	3	4	11	MEDIAL	o	teey	HOLD_JOIN_LEFT_SAME_CORE	NONE	MERGE_2	okeeey	MERGE_2	okeeey	NEITHER_EXACT	1	0	yor aiin o keeey teey shkar oteeedyqokeey okeey okary oin yky	nimm hiervon eine Portion · Menge III · Ansatz mit keeey · ⟦keeey:?⟧ · kalt am Ende des Grades · ⟦shkar:?⟧ · ⟦oteeedyqokeey:?⟧ · heißer Ansatz am Ende des Grades · heiße Ansatzfraktion I, abgeschlossen · bereite einen zweiten Ansatz · hierzu leicht erhitzen.	nimm hiervon eine Portion · Menge III · Ansatz mit keeey · stark erhitzt, Endstufe III · kalt am Ende des Grades · ⟦shkar:?⟧ · ⟦oteeedyqokeey:?⟧ · heißer Ansatz am Ende des Grades · heiße Ansatzfraktion I, abgeschlossen · bereite einen zweiten Ansatz · hierzu leicht erhitzen.	nimm hiervon eine Portion | Menge III | Ansatz mit keeey | stark erhitzt, Endstufe III | kalt am Ende des Grades | [shkar:?] | [oteeedyqokeey:?] | heißer Ansatz am Ende des Grades | heiße Ansatzfraktion I, abgeschlossen | bereite einen zweiten Ansatz | hierzu leicht erhitzen	Both alternate readers join preceding o as okeeey; the target remains the final strong-heat component.
8	HEAT_FINAL_GRADE	keeey	PRODUCTIVE_COMPOUND	K_HOT+EEE_LONG_OR_FINAL+Y_CLOSE	stark erhitzt, Endstufe III	stark erhitzt, Endstufe III	lange oder letzte Heizstufe ohne numerisches III	MEDIUM_EXACT_WHOLE	0	f115r	f115r.23	S	B	@	9	13	MEDIAL	qokeeey	lol	HOLD_SAME_CARD	NONE	EXACT	keeey	EXACT	keeey	BOTH_EXACT	1	0	dchey keey qokeod chody qokcho s checthy qokeeey keeey lol chedy qokchedy ldy	eine Dosis bis zur Mittelstufe trocknen und abschließen · heiß am Ende des Grades · ⟦qokeod:?⟧ · Trockenansatz, abgeschlossen · erhitze, trockne und setze an · Samen-/Saatgutposten · trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut · stark erhitzt, Endstufe III · ⟦keeey:?⟧ · Holzstoff · trocken in der Mitte des Grades, abgeschlossen · heiß und trocken in der Mitte des Grades, abgeschlossen · Holzdroge, fertig aufbereitet.	eine Dosis bis zur Mittelstufe trocknen und abschließen · heiß am Ende des Grades · ⟦qokeod:?⟧ · Trockenansatz, abgeschlossen · erhitze, trockne und setze an · Samen-/Saatgutposten · trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut · stark erhitzt, Endstufe III · stark erhitzt, Endstufe III · Holzstoff · trocken in der Mitte des Grades, abgeschlossen · heiß und trocken in der Mitte des Grades, abgeschlossen · Holzdroge, fertig aufbereitet.	eine Dosis bis zur Mittelstufe trocknen und abschließen | heiß am Ende des Grades | [qokeod:?] | Trockenansatz, abgeschlossen | erhitze, trockne und setze an | Samen-/Saatgutposten | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | stark erhitzt, Endstufe III | stark erhitzt, Endstufe III | Holzstoff | trocken in der Mitte des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades, abgeschlossen | Holzdroge, fertig aufbereitet	qokeeey supplies the exact sister value and all nine contexts are state or quantity registers
8	HEAT_FINAL_GRADE	keeey	PRODUCTIVE_COMPOUND	K_HOT+EEE_LONG_OR_FINAL+Y_CLOSE	stark erhitzt, Endstufe III	stark erhitzt, Endstufe III	lange oder letzte Heizstufe ohne numerisches III	MEDIUM_EXACT_WHOLE	0	f115r	f115r.34	S	B	@	3	6	MEDIAL	l	okeey	HOLD_JOIN_LEFT_SAME_CORE	NONE	MERGE_2	lkeeey	MERGE_2	lkeeey	NEITHER_EXACT	1	0	cheeo l keeey okeey raiin cheky	⟦cheeo:?⟧ · Holzdroge in der gebundenen Anschlussform · ⟦keeey:?⟧ · heißer Ansatz am Ende des Grades · Wurzel, Typ/Charge III · bis zur mittleren Trockenstufe, dann leicht erhitzen.	⟦cheeo:?⟧ · Holzdroge in der gebundenen Anschlussform · stark erhitzt, Endstufe III · heißer Ansatz am Ende des Grades · Wurzel, Typ/Charge III · bis zur mittleren Trockenstufe, dann leicht erhitzen.	[cheeo:?] | Holzdroge in der gebundenen Anschlussform | stark erhitzt, Endstufe III | heißer Ansatz am Ende des Grades | Wurzel, Typ/Charge III | bis zur mittleren Trockenstufe, dann leicht erhitzen	Both alternate readers join preceding l as lkeeey; the target remains the final strong-heat component.
