page	locus	section	target_occurrences	target_ordinals	target_surfaces	rendering_classes	zl3b_line	v47_token_glosses_de	v48_token_glosses_de	v48_working_translation_de	v47_unknown_tokens	v48_unknown_tokens	v48_complete
f114r	f114r.6	S	1	1	qoeedy	EXACT_WHOLE	qoeedy okchedy doiiin chedy daiin ykeedy okeeedy chedol chdaiin ykar dary	[qoeedy:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | [doiiin:?] | trocken in der Mitte des Grades, abgeschlossen | Grad-/Maßwert III | Eintrag/Bezug: heiß am Gradende, abgeschlossen | [okeeedy:?] | Drogenstoff bis zur Mittelstufe trocknen und abmessen | [chdaiin:?] | nimm hiervon die erste erhitzte Drogenfraktion | abgemessene Fraktion I, abgeschlossen	nimm den vollständig fertiggestellten Ansatz | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | [doiiin:?] | trocken in der Mitte des Grades, abgeschlossen | Grad-/Maßwert III | Eintrag/Bezug: heiß am Gradende, abgeschlossen | [okeeedy:?] | Drogenstoff bis zur Mittelstufe trocknen und abmessen | [chdaiin:?] | nimm hiervon die erste erhitzte Drogenfraktion | abgemessene Fraktion I, abgeschlossen	nimm den vollständig fertiggestellten Ansatz; heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen; [doiiin:?]; bis zur mittleren Trockenstufe gebracht; drei Maße; Eintrag/Bezug: heiß am Gradende, abgeschlossen; [okeeedy:?]; Drogenstoff bis zur Mittelstufe trocknen und abmessen; [chdaiin:?]; nimm hiervon die erste erhitzte Drogenfraktion; abgemessene Fraktion I, abgeschlossen	4	3	0
f114v	f114v.26	S	1	10	qoeedy	EXACT_WHOLE	pcheodal chopcheod qoto s araiin qota l cheo pchdal qoeedy chcthey	[pcheodal:?] | [chopcheod:?] | [qoto:?] | Samen-/Saatgutposten | [araiin:?] | [qota:?] | trockene Drogenholzzubereitung/Trockenansatz | trocken angesetzte Zubereitung | [pchdal:?] | [qoeedy:?] | Krautdroge bis zur mittleren Stufe trocknen	[pcheodal:?] | [chopcheod:?] | [qoto:?] | Samen-/Saatgutposten | [araiin:?] | [qota:?] | trockene Drogenholzzubereitung/Trockenansatz | trocken angesetzte Zubereitung | [pchdal:?] | nimm den vollständig fertiggestellten Ansatz | Krautdroge bis zur mittleren Stufe trocknen	[pcheodal:?]; [chopcheod:?]; [qoto:?]; Samen-/Saatgutposten; [araiin:?]; [qota:?]; trockene Drogenholzzubereitung/Trockenansatz; [pchdal:?]; nimm den vollständig fertiggestellten Ansatz; Krautdroge bis zur mittleren Stufe trocknen	7	6	0
f114v	f114v.8	S	1	7	qoeedy	EXACT_WHOLE	pchedchdy qoteedy qokedain chdaiin qokedy chedain qoeedy qotey qotaiin	[pchedchdy:?] | kalt am Ende des Grades, abgeschlossen | [qokedain:?] | [chdaiin:?] | heiß in der Mitte des Grades, abgeschlossen | zwei Dosen bis zur Mittelstufe getrockneter Droge | [qoeedy:?] | kalt in der Mitte des Grades | kalt, Grad III	[pchedchdy:?] | kalt am Ende des Grades, abgeschlossen | [qokedain:?] | [chdaiin:?] | heiß in der Mitte des Grades, abgeschlossen | zwei Dosen bis zur Mittelstufe getrockneter Droge | nimm den vollständig fertiggestellten Ansatz | kalt in der Mitte des Grades | kalt, Grad III	[pchedchdy:?]; bis zur Kühlendstufe gebracht; [qokedain:?]; [chdaiin:?]; bis zur mittleren Heizstufe gebracht; zwei Dosen bis zur Mittelstufe getrockneter Droge; nimm den vollständig fertiggestellten Ansatz; bis zur mittleren Kühlstufe; kalt, Grad III	4	3	0
f115v	f115v.34	S	1	4	ldar	EXACT_WHOLE	taiin sheeey lchckhy ldar shdar qotchdy qoky shedy qokar chckhy	kalt, Grad III | [sheeey:?] | [lchckhy:?] | [ldar:?] | [shdar:?] | kalt und trocken am Anfang des Grades, abgeschlossen | heiß am Anfang des Grades | feucht in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | Arzneikompositum: trocken, Gradanfang	kalt, Grad III | [sheeey:?] | [lchckhy:?] | erste Holzdrogenfraktion abmessen | [shdar:?] | kalt und trocken am Anfang des Grades, abgeschlossen | heiß am Anfang des Grades | feucht in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | Arzneikompositum: trocken, Gradanfang	kalt, Grad III; [sheeey:?]; [lchckhy:?]; erste Holzdrogenfraktion abmessen; [shdar:?]; kalt und angetrocknet; leicht erhitzt; bis zur mittleren Einweichstufe gebracht; heiße Drogenfraktion I; Arzneikompositum: trocken, Gradanfang	4	3	0
f116r	f116r.10	S	1	11	teol	EXACT_WHOLE	chdin checkhy dar shedy qokeedy shdy rain sheedy cphol r teol chcpham	[chdin:?] | trockenes Arzneikompositum am Gradanfang | abgemessene Fraktion I | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | feucht am Anfang des Grades, abgeschlossen | Wurzeldroge in Charge II | feucht am Ende des Grades, abgeschlossen | zusammengesetzter Drogenstoff | Wurzel | [teol:?] | [chcpham:?]	[chdin:?] | trockenes Arzneikompositum am Gradanfang | abgemessene Fraktion I | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | feucht am Anfang des Grades, abgeschlossen | Wurzeldroge in Charge II | feucht am Ende des Grades, abgeschlossen | zusammengesetzter Drogenstoff | Wurzel | Drogenstoff auf mittlerer Kühlstufe | [chcpham:?]	[chdin:?]; trockenes Arzneikompositum am Gradanfang; abgemessene Fraktion I; bis zur mittleren Einweichstufe gebracht; bis zur Heizendstufe gebracht; leicht angefeuchtet, abgeschlossen; Wurzeldroge in Charge II; vollständig eingeweicht; zusammengesetzter Drogenstoff; Wurzel; Drogenstoff auf mittlerer Kühlstufe; [chcpham:?]	3	2	0
f116r	f116r.42	S	1	5	shekain	EXACT_WHOLE	qo qokain sheckhy qokain shekain shkain shedy shey qokan cham	nehmen | heiß, Grad II | feuchtes Arzneikompositum am Gradanfang | heiß, Grad II | [shekain:?] | eingeweichte und erhitzte Droge auf Stufe II | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades | heiß im qo-Rahmen, Grad I | ein Maß Trockendroge	nehmen | heiß, Grad II | feuchtes Arzneikompositum am Gradanfang | heiß, Grad II | bis zur Mittelstufe eingeweichte und auf Stufe II erhitzte Droge | eingeweichte und erhitzte Droge auf Stufe II | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades | heiß im qo-Rahmen, Grad I | ein Maß Trockendroge	nimm Folgendes: heiß, Grad II; feuchtes Arzneikompositum am Gradanfang; heiß, Grad II; bis zur Mittelstufe eingeweichte und auf Stufe II erhitzte Droge; eingeweichte und erhitzte Droge auf Stufe II; bis zur mittleren Einweichstufe gebracht; bis zur mittleren Einweichstufe; heiß im qo-Rahmen, Grad I; ein Maß Trockendroge	1	0	1
f15r	f15r.7	H	1	5	keocthy	EXACT_WHOLE	daiin shkaiin cthy sho keocthy	Grad-/Maßwert III | eingeweichte und erhitzte Droge auf Stufe III | CTH-Drogenmaterial | feuchter Ansatz | [keocthy:?]	Grad-/Maßwert III | eingeweichte und erhitzte Droge auf Stufe III | CTH-Drogenmaterial | feuchter Ansatz | Krautansatz bis zur Mittelstufe erhitzen und abschließen	drei Maße; eingeweichte und erhitzte Droge auf Stufe III; Krautdroge; feuchter Ansatz; Krautansatz bis zur Mittelstufe erhitzen und abschließen	1	0	1
f17v	f17v.4	H	1	4	olcheol	EXACT_WHOLE	kchor fchol cphol olcheol okeeey	Drogenportion, heiß-trocken | [fchol:?] | zusammengesetzter Drogenstoff | [olcheol:?] | [okeeey:?]	Drogenportion, heiß-trocken | [fchol:?] | zusammengesetzter Drogenstoff | Holzdrogenstoff im Ansatz bis zur Mittelstufe trocknen | [okeeey:?]	Drogenportion, heiß-trocken; [fchol:?]; zusammengesetzter Drogenstoff; Holzdrogenstoff im Ansatz bis zur Mittelstufe trocknen; [okeeey:?]	3	2	0
f18r	f18r.14	H	1	1	ychekch	EXACT_WHOLE	ychekch y kchaiin	[ychekch:?] | Eintragsteil abgeschlossen | heiß-getrocknete Droge auf Stufe III	trockne hiervon bis zur Mittelstufe, erhitze und trockne erneut | Eintragsteil abgeschlossen | heiß-getrocknete Droge auf Stufe III	trockne hiervon bis zur Mittelstufe, erhitze und trockne erneut; heiß-getrocknete Droge auf Stufe III	1	0	1
f23r	f23r.3	H	1	6	cth	EXACT_WHOLE	dchar ykor y kaiin daiin cth g	[dchar:?] | [ykor:?] | ; hierzu: | heiß, Grad III | Grad-/Maßwert III | [cth:?] | vorstehenden Rezeptposten abschließen	[dchar:?] | [ykor:?] | ; hierzu: | heiß, Grad III | Grad-/Maßwert III | Kraut- oder Blattdroge | vorstehenden Rezeptposten abschließen	[dchar:?]; [ykor:?]; hierzu: heiß, Grad III; drei Maße; Kraut- oder Blattdroge; vorstehenden Rezeptposten abschließen	3	2	0
f37r	f37r.10	H	1	8	ychey	EXACT_WHOLE	qoto o kchochor dchor chy shy daiin ychey kol daiir	[qoto:?] | Ansatz mit kchochor | [kchochor:?] | abgemessener Pflanzenteil | trocken am Anfang des Grades | feucht am Anfang des Grades | Grad-/Maßwert III | [ychey:?] | heiß; nominal heißes Gut/Material | abgemessene Fraktion III	[qoto:?] | Ansatz mit kchochor | [kchochor:?] | abgemessener Pflanzenteil | trocken am Anfang des Grades | feucht am Anfang des Grades | Grad-/Maßwert III | trockne hiervon bis zur Mittelstufe und schließe ab | heiß; nominal heißes Gut/Material | abgemessene Fraktion III	[qoto:?]; Ansatz mit kchochor; abgemessener Pflanzenteil; angetrocknet; leicht angefeuchtet; drei Maße; trockne hiervon bis zur Mittelstufe und schließe ab; heiß; nominal heißes Gut/Material; abgemessene Fraktion III	3	2	0
f40r	f40r.10	H	1	4	ychey	EXACT_WHOLE	saiin olcheey chdy ychey ka ar oky ykedy okair ody	Samen/Saatgut, Typ/Charge III | Holzdrogenansatz vollständig trocknen | trocken am Anfang des Grades, abgeschlossen | [ychey:?] | erhitzte Wurzelfraktion I | Drogenfraktion I | heißer Ansatz am Anfang des Grades | erhitze hiervon bis zur Mittelstufe und schließe ab | heiße Drogenfraktion II im Ansatz | fertiggestellter Ansatz	Samen/Saatgut, Typ/Charge III | Holzdrogenansatz vollständig trocknen | trocken am Anfang des Grades, abgeschlossen | trockne hiervon bis zur Mittelstufe und schließe ab | erhitzte Wurzelfraktion I | Drogenfraktion I | heißer Ansatz am Anfang des Grades | erhitze hiervon bis zur Mittelstufe und schließe ab | heiße Drogenfraktion II im Ansatz | fertiggestellter Ansatz	Samen/Saatgut, Typ/Charge III; Holzdrogenansatz vollständig trocknen; angetrocknet; trockne hiervon bis zur Mittelstufe und schließe ab; erhitzte Wurzelfraktion I; leicht erhitzter Ansatz; erhitze hiervon bis zur Mittelstufe und schließe ab; heiße Drogenfraktion II im Ansatz; fertiggestellter Ansatz	1	0	1
f43r	f43r.11	H	1	4	toldy	EXACT_WHOLE	ytchedy ty shol toldy shody oteedy shdy otolol shd olky ytol otary cheky dy	[ytchedy:?] | kalt am Anfang des Grades | feucht; nominal feuchtes Gut/Material | [toldy:?] | vollständig eingeweichter Ansatz | kalter Ansatz am Ende des Grades, abgeschlossen | feucht am Anfang des Grades, abgeschlossen | [otolol:?] | [shd:?] | [olky:?] | kühle hiervon den Drogenstoff ab | [otary:?] | bis zur mittleren Trockenstufe, dann leicht erhitzen | Qualitäts-/Wertfeld geschlossen	[ytchedy:?] | kalt am Anfang des Grades | feucht; nominal feuchtes Gut/Material | fertiggestellter kalter Drogenstoff | vollständig eingeweichter Ansatz | kalter Ansatz am Ende des Grades, abgeschlossen | feucht am Anfang des Grades, abgeschlossen | [otolol:?] | [shd:?] | [olky:?] | kühle hiervon den Drogenstoff ab | [otary:?] | bis zur mittleren Trockenstufe, dann leicht erhitzen | Qualitäts-/Wertfeld geschlossen	[ytchedy:?]; leicht gekühlt; Feuchtgut; fertiggestellter kalter Drogenstoff; vollständig eingeweichter Ansatz; Ansatz auf Kühlendstufe abgeschlossen; leicht angefeuchtet, abgeschlossen; [otolol:?]; [shd:?]; [olky:?]; kühle hiervon den Drogenstoff ab; [otary:?]; bis zur mittleren Trockenstufe, dann leicht erhitzen.	6	5	0
f44v	f44v.12	H	2	1|2	ychey|teol	EXACT_WHOLE|EXACT_WHOLE	ychey teol chaiin chcthy ctho cthol	[ychey:?] | [teol:?] | trocken, Grad III | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | Krautansatz | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	trockne hiervon bis zur Mittelstufe und schließe ab | Drogenstoff auf mittlerer Kühlstufe | trocken, Grad III | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | Krautansatz | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	trockne hiervon bis zur Mittelstufe und schließe ab; Drogenstoff auf mittlerer Kühlstufe; trocken, Grad III; getrocknete Krautdroge; Krautansatz; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	2	0	1
f47v	f47v.2	H	1	7	daiiy	EXACT_WHOLE	dsheey shy cphy otchey daiidy chory daiiy	abgemessene, vollständig angefeuchtete Droge | feucht am Anfang des Grades | Arzneikompositum in Grundform | kalt-trockener Ansatz in der Mitte des Grades | drei Maße, vollständig abgeteilt | Pflanzenteil in Grundform | [daiiy:?]	abgemessene, vollständig angefeuchtete Droge | feucht am Anfang des Grades | Arzneikompositum in Grundform | kalt-trockener Ansatz in der Mitte des Grades | drei Maße, vollständig abgeteilt | Pflanzenteil in Grundform | abgemessene Drogenportion, abgeschlossen	abgemessene, vollständig angefeuchtete Droge; leicht angefeuchtet; Arzneikompositum in Grundform; kalt-trockener Ansatz in der Mitte des Grades; drei Maße, vollständig abgeteilt; Pflanzenteil in Grundform; abgemessene Drogenportion, abgeschlossen	1	0	1
f48r	f48r.5	H	1	2	teol	EXACT_WHOLE	yteey teol okeody cheockhy olsheey qoekaiin octhey cholkar aiin cthar od	kühle hiervon bis zur Endstufe ab | [teol:?] | [okeody:?] | trocken angesetztes Arzneikompositum am Gradanfang | [olsheey:?] | [qoekaiin:?] | CTH-Zubereitung/Ansatz, Form I | Trockengut: heiße Fraktion I | Menge III | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | miss vom Ansatz ab	kühle hiervon bis zur Endstufe ab | Drogenstoff auf mittlerer Kühlstufe | [okeody:?] | trocken angesetztes Arzneikompositum am Gradanfang | [olsheey:?] | [qoekaiin:?] | CTH-Zubereitung/Ansatz, Form I | Trockengut: heiße Fraktion I | Menge III | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | miss vom Ansatz ab	kühle hiervon bis zur Endstufe ab; Drogenstoff auf mittlerer Kühlstufe; [okeody:?]; trocken angesetztes Arzneikompositum am Gradanfang; [olsheey:?]; [qoekaiin:?]; Krautzubereitung, Form I; Trockengut: heiße Fraktion I; drei Teile; CTH-Drogenfraktion I; Blatt-/Krautfraktion I; miss vom Ansatz ab	4	3	0
f50v	f50v.1	H	1	3	ldar	EXACT_WHOLE	tchy do ldar shotchdy qokchdy opchedy qokol shor ofar fardam	kalt und trocken am Anfang des Grades | [do:?] | [ldar:?] | [shotchdy:?] | heiß und trocken am Anfang des Grades, abgeschlossen | vollständig getrocknetes Pulverpräparat | erhitzen | Blüten-/Fruchtstand; reproduktiver Teil | [ofar:?] | [fardam:?]	kalt und trocken am Anfang des Grades | [do:?] | erste Holzdrogenfraktion abmessen | [shotchdy:?] | heiß und trocken am Anfang des Grades, abgeschlossen | vollständig getrocknetes Pulverpräparat | erhitzen | Blüten-/Fruchtstand; reproduktiver Teil | [ofar:?] | [fardam:?]	kalt und angetrocknet; [do:?]; erste Holzdrogenfraktion abmessen; [shotchdy:?]; heiß und angetrocknet; vollständig getrocknetes Pulverpräparat; erhitze Folgendes: Blüten-/Fruchtstand; Blüten- oder Fruchtdroge; [ofar:?]; [fardam:?]	5	4	0
f51r	f51r.14	H	1	1	daiiy	EXACT_WHOLE	daiiy qodaiin kaiiidal cphodal s al dam	[daiiy:?] | Qualitätsgrad III | [kaiiidal:?] | [cphodal:?] | Samen-/Saatgutposten | Rohstoffklasse I | Dosis I	abgemessene Drogenportion, abgeschlossen | Qualitätsgrad III | [kaiiidal:?] | [cphodal:?] | Samen-/Saatgutposten | Rohstoffklasse I | Dosis I	abgemessene Drogenportion, abgeschlossen; Stufe III; [kaiiidal:?]; [cphodal:?]; Samen-/Saatgutposten; Rohstoff I; Dosis I	3	2	0
f53v	f53v.7	H	1	5	qotod	EXACT_WHOLE	todaiin shodaiin qotea dchy qotod odaiin	[todaiin:?] | drei Dosen Feuchtansatz | [qotea:?] | Dosis Trockendroge, Grundform | [qotod:?] | Zubereitungsdosis III	[todaiin:?] | drei Dosen Feuchtansatz | [qotea:?] | Dosis Trockendroge, Grundform | kühle den Ansatz und schließe ab | Zubereitungsdosis III	[todaiin:?]; drei Dosen Feuchtansatz; [qotea:?]; Dosis Trockendroge, Grundform; kühle den Ansatz und schließe ab; Zubereitungsdosis III	3	2	0
f75r	f75r.48	B	1	2	ychey	EXACT_WHOLE	daly ychey	abgemessene Rohstoffmenge I, Grundform | [ychey:?]	abgemessene Rohstoffmenge I, Grundform | trockne hiervon bis zur Mittelstufe und schließe ab	abgemessene Rohstoffmenge I, Grundform; trockne hiervon bis zur Mittelstufe und schließe ab	1	0	1
f75v	f75v.46	B	1	1	ychey	EXACT_WHOLE	ychey qotain sheckhy qokedy qokedy lsheckhy qokain dal tol olchedy	[ychey:?] | kalt im qo-Rahmen, Grad II | feuchtes Arzneikompositum am Gradanfang | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [lsheckhy:?] | heiß, Grad II | abgemessene Rohstoffmenge I | kalt; nominal kaltes Gut/Material | Holzdroge im Ansatz fertig getrocknet	trockne hiervon bis zur Mittelstufe und schließe ab | kalt im qo-Rahmen, Grad II | feuchtes Arzneikompositum am Gradanfang | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [lsheckhy:?] | heiß, Grad II | abgemessene Rohstoffmenge I | kalt; nominal kaltes Gut/Material | Holzdroge im Ansatz fertig getrocknet	trockne hiervon bis zur Mittelstufe und schließe ab; kalt im qo-Rahmen, Grad II; feuchtes Arzneikompositum am Gradanfang; bis zur mittleren Heizstufe gebracht; bis zur mittleren Heizstufe gebracht; [lsheckhy:?]; heiß, Grad II; abgemessene Rohstoffmenge I; kalt; nominal kaltes Gut/Material; Holzdroge im Ansatz fertig getrocknet	2	1	0
f76v	f76v.37	B	1	1	qoeedy	EXACT_WHOLE	qoeedy lchedy chees ol oiiin chchky shekeey qokey qoky saiin sy	[qoeedy:?] | getrocknetes Drogenholz | vollständig getrocknete Kräutermischung | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Zubereitung in Form IV | [chchky:?] | [shekeey:?] | heiß in der Mitte des Grades | heiß am Anfang des Grades | Samen/Saatgut, Typ/Charge III | Saatgut in Grundform	nimm den vollständig fertiggestellten Ansatz | getrocknetes Drogenholz | vollständig getrocknete Kräutermischung | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Zubereitung in Form IV | [chchky:?] | [shekeey:?] | heiß in der Mitte des Grades | heiß am Anfang des Grades | Samen/Saatgut, Typ/Charge III | Saatgut in Grundform	nimm den vollständig fertiggestellten Ansatz; getrocknetes Drogenholz; vollständig getrocknete Kräutermischung; Grundansatz; Zubereitung in Form IV; [chchky:?]; [shekeey:?]; bis zur mittleren Heizstufe; leicht erhitzt; Samen/Saatgut, Typ/Charge III; Saatgut in Grundform	3	2	0
f77r	f77r.38	B	1	3	qoeedy	EXACT_WHOLE	pol shedy qoeedy qokaiin chcphey qol ltaiin shedy qol	Pulverstoff | feucht in der Mitte des Grades, abgeschlossen | [qoeedy:?] | heiß, Grad III | [chcphey:?] | Drogenstoff zugeben | [ltaiin:?] | feucht in der Mitte des Grades, abgeschlossen | Drogenstoff zugeben	Pulverstoff | feucht in der Mitte des Grades, abgeschlossen | nimm den vollständig fertiggestellten Ansatz | heiß, Grad III | [chcphey:?] | Drogenstoff zugeben | [ltaiin:?] | feucht in der Mitte des Grades, abgeschlossen | Drogenstoff zugeben	Pulverstoff; bis zur mittleren Einweichstufe gebracht; nimm den vollständig fertiggestellten Ansatz; heiß, Grad III; [chcphey:?]; gib Folgendes hinzu: [ltaiin:?]; bis zur mittleren Einweichstufe gebracht; gib Vorstehendes hinzu	3	2	0
f79r	f79r.34	B	1	5	teol	EXACT_WHOLE	lcheol kchedy qotas sheey teol oteedy	[lcheol:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | [qotas:?] | feucht am Ende des Grades | [teol:?] | kalter Ansatz am Ende des Grades, abgeschlossen	[lcheol:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | [qotas:?] | feucht am Ende des Grades | Drogenstoff auf mittlerer Kühlstufe | kalter Ansatz am Ende des Grades, abgeschlossen	[lcheol:?]; heiß und bis zur mittleren Trockenstufe gebracht; [qotas:?]; vollständig eingeweicht; Drogenstoff auf mittlerer Kühlstufe; Ansatz auf Kühlendstufe abgeschlossen	3	2	0
f7r	f7r.4	H	1	5	ychey	EXACT_WHOLE	qokcho cho lochey daiin ychey kchos odaiin	erhitze, trockne und setze an | Trockenansatz | [lochey:?] | Grad-/Maßwert III | [ychey:?] | [kchos:?] | Zubereitungsdosis III	erhitze, trockne und setze an | Trockenansatz | [lochey:?] | Grad-/Maßwert III | trockne hiervon bis zur Mittelstufe und schließe ab | [kchos:?] | Zubereitungsdosis III	erhitze, trockne und setze an; Trockenansatz; [lochey:?]; drei Maße; trockne hiervon bis zur Mittelstufe und schließe ab; [kchos:?]; Zubereitungsdosis III	3	2	0
f80r	f80r.21	B	1	7	teol	EXACT_WHOLE	shedy qokey shckhey qotar chckhy otol teol sheol qotal oltain chcthy	feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades | Arzneikompositum: feucht, Gradmitte | kalte Drogenfraktion I | Arzneikompositum: trocken, Gradanfang | kaltes Zubereitungsgut | [teol:?] | feuchtes Material | Rohstoffklasse I, kalt am Gradanfang | [oltain:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades | Arzneikompositum: feucht, Gradmitte | kalte Drogenfraktion I | Arzneikompositum: trocken, Gradanfang | kaltes Zubereitungsgut | Drogenstoff auf mittlerer Kühlstufe | feuchtes Material | Rohstoffklasse I, kalt am Gradanfang | [oltain:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	bis zur mittleren Einweichstufe gebracht; bis zur mittleren Heizstufe; Arzneikompositum: feucht, Gradmitte; kalte Drogenfraktion I; Arzneikompositum: trocken, Gradanfang; kaltes Zubereitungsgut; Drogenstoff auf mittlerer Kühlstufe; feuchtes Material; Rohstoff I, kalt am Gradanfang; [oltain:?]; getrocknete Krautdroge	2	1	0
f80r	f80r.25	B	1	12	teol	EXACT_WHOLE	dar sheal cheeky okain sol lshedy dol checthy orol eeesal olo teol ory	abgemessene Fraktion I | Rohstoffklasse I, feucht in der Gradmitte | trocken am Gradende, dann heiß am Gradanfang | heiß im Zubereitungsrahmen, Grad II | Samenmaterial/Saatgut | eingeweichtes Drogenholz | Materialmaß | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | Drogenstoffportion | [eeesal:?] | [olo:?] | [teol:?] | [ory:?]	abgemessene Fraktion I | Rohstoffklasse I, feucht in der Gradmitte | trocken am Gradende, dann heiß am Gradanfang | heiß im Zubereitungsrahmen, Grad II | Samenmaterial/Saatgut | eingeweichtes Drogenholz | Materialmaß | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | Drogenstoffportion | [eeesal:?] | [olo:?] | Drogenstoff auf mittlerer Kühlstufe | [ory:?]	abgemessene Fraktion I; Rohstoff I bis zur mittleren Einweichstufe; trocken am Gradende, dann heiß am Gradanfang; heiß im Zubereitungsrahmen, Grad II; Samenmaterial/Saatgut; eingeweichtes Drogenholz; Materialmaß; trockenes Krautdroge; trockenes Blatt-/Krautgut; Drogenstoffportion; [eeesal:?]; [olo:?]; Drogenstoff auf mittlerer Kühlstufe; [ory:?]	4	3	0
f80v	f80v.28	B	1	1	olcheol	EXACT_WHOLE	olcheol qokain or al chain qokain ol kaiin okeedy qokey ly	[olcheol:?] | heiß, Grad II | Drogenportion | Rohstoffklasse I | trocken, Grad II | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III | heißer Ansatz am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades | rohes Drogenholz	Holzdrogenstoff im Ansatz bis zur Mittelstufe trocknen | heiß, Grad II | Drogenportion | Rohstoffklasse I | trocken, Grad II | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III | heißer Ansatz am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades | rohes Drogenholz	Holzdrogenstoff im Ansatz bis zur Mittelstufe trocknen; heiß, Grad II; Drogenportion; Rohstoff I; trocken, Grad II; heiß, Grad II; Grundansatz; heiß, Grad III; Ansatz auf Heizendstufe abgeschlossen; bis zur mittleren Heizstufe; rohes Drogenholz	1	0	1
f81v	f81v.16	B	1	3	qoeedy	EXACT_WHOLE	lor shedy qoeedy ol chy rshdy lshedy dar chdy pchdy	Holzportion | feucht in der Mitte des Grades, abgeschlossen | [qoeedy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Anfang des Grades | [rshdy:?] | eingeweichtes Drogenholz | abgemessene Fraktion I | trocken am Anfang des Grades, abgeschlossen | Pulver, getrocknete Kurz-/Kompaktform	Holzportion | feucht in der Mitte des Grades, abgeschlossen | nimm den vollständig fertiggestellten Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Anfang des Grades | [rshdy:?] | eingeweichtes Drogenholz | abgemessene Fraktion I | trocken am Anfang des Grades, abgeschlossen | Pulver, getrocknete Kurz-/Kompaktform	Holzportion; bis zur mittleren Einweichstufe gebracht; nimm den vollständig fertiggestellten Ansatz; Grundansatz; angetrocknet; [rshdy:?]; eingeweichtes Drogenholz; abgemessene Fraktion I; angetrocknet; Pulver, getrocknete Kurz-/Kompaktform	2	1	0
f81v	f81v.24	B	1	8	teol	EXACT_WHOLE	ytey okchedy qokal okeey qol cheedy sal teol dchdy ly	kühle hiervon bis zur Mittelstufe ab und schließe ab | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | heißer Ansatz am Ende des Grades | Drogenstoff zugeben | trocken am Ende des Grades, abgeschlossen | Saat-Rohstoff I | [teol:?] | Trockendroge abmessen und fertigstellen | rohes Drogenholz	kühle hiervon bis zur Mittelstufe ab und schließe ab | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | heißer Ansatz am Ende des Grades | Drogenstoff zugeben | trocken am Ende des Grades, abgeschlossen | Saat-Rohstoff I | Drogenstoff auf mittlerer Kühlstufe | Trockendroge abmessen und fertigstellen | rohes Drogenholz	kühle hiervon bis zur Mittelstufe ab und schließe ab; heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen; Rohstoff I, heiß am Gradanfang; Ansatz auf Heizendstufe; gib Folgendes hinzu: vollständig getrocknet; Saat-Rohstoff I; Drogenstoff auf mittlerer Kühlstufe; Trockendroge abmessen und fertigstellen; rohes Drogenholz	1	0	1
