candidate	trigger	raw_span	head_role	status	reader_occurrences	loci	source_ids	interpretation
T_W	l	l ar	COORDINATION	CONFLICT	3	f103v.23	IT2a|f103v.23|G002|RF1b|f103v.23|G002|ZL3b|f103v.23|G002	CONTRACT_ONLY_NOT_WORD_REFUTATION
T_W	l	l chcthy	RATE	CONFLICT	1	f81r.29	RF1b|f81r.29|G004	CONTRACT_ONLY_NOT_WORD_REFUTATION
T_W	l	l chedy	TEMPORAL_ANAPHOR	CONFLICT	13	f104v.29|f104v.6|f111r.26|f111r.42|f111r.50|f111v.41|f34r.5|f46v.7|f75r.33|f83r.42	IT2a|f104v.6|G006|IT2a|f46v.7|G005|RF1b|f104v.29|G009|RF1b|f104v.6|G006|RF1b|f111v.41|G002|RF1b|f83r.42|G004|ZL3b|f104v.6|G006|ZL3b|f111r.26|G009|ZL3b|f111r.42|G006|ZL3b|f111r.50|G002|ZL3b|f34r.5|G008|ZL3b|f75r.33|G005|ZL3b|f83r.42|G004	CONTRACT_ONLY_NOT_WORD_REFUTATION
T_W	l	l cheey	MATERIAL_ANAPHOR	CONFLICT	1	f107v.41	RF1b|f107v.41|G005	CONTRACT_ONLY_NOT_WORD_REFUTATION
T_W	l	l chey	CONDITION	CONFLICT	3	f103v.31	IT2a|f103v.31|G002|RF1b|f103v.31|G002|ZL3b|f103v.31|G002	CONTRACT_ONLY_NOT_WORD_REFUTATION
T_W	l	l dain	LOW_AMOUNT	CONFLICT	3	f116r.36	IT2a|f116r.36|G006|RF1b|f116r.36|G006|ZL3b|f116r.36|G006	CONTRACT_ONLY_NOT_WORD_REFUTATION
T_W	l	l dal	COORDINATION	CONFLICT	1	f104r.43	RF1b|f104r.43|G010	CONTRACT_ONLY_NOT_WORD_REFUTATION
T_W	l	l kaiin	PATH	CONFLICT	5	f111v.6|f113r.6	IT2a|f113r.6|G014|RF1b|f111v.6|G008|RF1b|f113r.6|G014|ZL3b|f111v.6|G008|ZL3b|f113r.6|G014	CONTRACT_ONLY_NOT_WORD_REFUTATION
T_W	l	l o	DEFINITE_DETERMINER	CONFLICT	1	f102v2.19	ZL3b|f102v2.19|G007	CONTRACT_ONLY_NOT_WORD_REFUTATION
T_W	l	l okaiin	VESSEL	COMPATIBLE	3	f45r.11	IT2a|f45r.11|G001|RF1b|f45r.11|G001|ZL3b|f45r.11|G001	CONTRACT_ONLY_NOT_WORD_REFUTATION
T_W	l	l ol	LIMITER	CONFLICT	2	f103r.49	IT2a|f103r.49|G004|ZL3b|f103r.49|G004	CONTRACT_ONLY_NOT_WORD_REFUTATION
T_W	l	l otain	APERTURE	COMPATIBLE	4	f111v.15|f113v.30	IT2a|f111v.15|G003|RF1b|f111v.15|G003|ZL3b|f111v.15|G003|ZL3b|f113v.30|G006	CONTRACT_ONLY_NOT_WORD_REFUTATION
T_W	l	l qokaiin	SOURCE	CONFLICT	1	f107r.11	RF1b|f107r.11|G003	CONTRACT_ONLY_NOT_WORD_REFUTATION
T_W	l	l qokal	LOCATION	CONFLICT	1	f111r.42	RF1b|f111r.42|G002	CONTRACT_ONLY_NOT_WORD_REFUTATION
T_W	l	l r	VESSEL	COMPATIBLE	5	f111v.18|f115v.38	IT2a|f111v.18|G011|RF1b|f111v.18|G011|RF1b|f115v.38|G008|ZL3b|f111v.18|G011|ZL3b|f115v.38|G009	CONTRACT_ONLY_NOT_WORD_REFUTATION
T_W	l	l shedy	MATERIAL	COMPATIBLE	3	f81r.30|f83v.21	IT2a|f81r.30|G001|IT2a|f83v.21|G006|ZL3b|f81r.30|G001	CONTRACT_ONLY_NOT_WORD_REFUTATION
T_W	l	l sheey	MATERIAL_CLASS	COMPATIBLE	3	f75v.42|f86v6.33	RF1b|f86v6.33|G010|ZL3b|f75v.42|G002|ZL3b|f86v6.33|G009	CONTRACT_ONLY_NOT_WORD_REFUTATION
T_W	l	l shey	DEMONSTRATIVE	CONFLICT	4	f103r.50|f103v.41|f80r.23	IT2a|f80r.23|G002|RF1b|f103r.50|G002|RF1b|f103v.41|G003|ZL3b|f80r.23|G002	CONTRACT_ONLY_NOT_WORD_REFUTATION
T_W	o	o ar	COORDINATION	CONFLICT	3	f4v.3|f55r.10	IT2a|f4v.3|G007|RF1b|f55r.10|G006|ZL3b|f55r.10|G006	CONTRACT_ONLY_NOT_WORD_REFUTATION
T_W	o	o chedy	TEMPORAL_ANAPHOR	CONFLICT	3	f104v.7|f112r.9	IT2a|f112r.9|G005|RF1b|f104v.7|G008|RF1b|f112r.9|G005	CONTRACT_ONLY_NOT_WORD_REFUTATION
T_W	o	o dain	LOW_AMOUNT	CONFLICT	1	f2v.1	IT2a|f2v.1|G005	CONTRACT_ONLY_NOT_WORD_REFUTATION
T_W	o	o l o	DEFINITE_DETERMINER	CONFLICT	1	f102v2.19	ZL3b|f102v2.19|G006	CONTRACT_ONLY_NOT_WORD_REFUTATION
T_W	o	o l r	VESSEL	COMPATIBLE	5	f111v.18|f115v.38	IT2a|f111v.18|G010|RF1b|f111v.18|G010|RF1b|f115v.38|G007|ZL3b|f111v.18|G010|ZL3b|f115v.38|G008	CONTRACT_ONLY_NOT_WORD_REFUTATION
T_W	o	o shey	DEMONSTRATIVE	CONFLICT	2	f30r.1	IT2a|f30r.1|G009|ZL3b|f30r.1|G009	CONTRACT_ONLY_NOT_WORD_REFUTATION
