edition	page	physical_leaf	locus	source_group_id	raw	gloss	role	left_raw	right_raw	left_separator	right_separator	source_path	applies_to	meaning_status
IT2a	f7r	7	f7r.7	IT2a|f7r.7|G005	dain	wenig	LOW_AMOUNT	otchol	shody	DEFINITE_SPACE	DRAWING_INTERRUPTION	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f7r	7	f7r.8	IT2a|f7r.8|G008	dain	wenig	LOW_AMOUNT	choty		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f7v	7	f7v.3	IT2a|f7v.3|G009	ol	nur	LIMITER	cheey	cheol	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f7v	7	f7v.4	IT2a|f7v.4|G004	dain	wenig	LOW_AMOUNT	choschy	sho	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81r	81	f81r.10	IT2a|f81r.10|G002	dain	wenig	LOW_AMOUNT	chol	otedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81r	81	f81r.12	IT2a|f81r.12|G003	ol	nur	LIMITER	tedy	sheedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81r	81	f81r.15	IT2a|f81r.15|G002	ol	nur	LIMITER	sain	cheedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81r	81	f81r.17	IT2a|f81r.17|G005	ol	nur	LIMITER	qokedy	ochedar	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81r	81	f81r.18	IT2a|f81r.18|G003	ol	nur	LIMITER	shedy	shedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81r	81	f81r.22	IT2a|f81r.22|G004	ol	nur	LIMITER	qol	daiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81r	81	f81r.22	IT2a|f81r.22|G006	ol	nur	LIMITER	daiin	chedar	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81r	81	f81r.22	IT2a|f81r.22|G008	ol	nur	LIMITER	chedar	oly	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81r	81	f81r.23	IT2a|f81r.23|G002	okain	weiterhin	PERSISTENCE	chey	sheckhy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81r	81	f81r.29	IT2a|f81r.29|G008	ol	nur	LIMITER	olkaiin		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81r	81	f81r.3	IT2a|f81r.3|G004	ol	nur	LIMITER	olkal	chedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81r	81	f81r.30	IT2a|f81r.30|G001	l	andere	OTHER		shedy	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81r	81	f81r.31	IT2a|f81r.31|G003	ol	nur	LIMITER	shedy	lchedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81r	81	f81r.4	IT2a|f81r.4|G003	ol	nur	LIMITER	qokain	ol	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81r	81	f81r.4	IT2a|f81r.4|G004	ol	nur	LIMITER	ol	chcthy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81r	81	f81r.5	IT2a|f81r.5|G004	ol	nur	LIMITER	okeey	ol	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81r	81	f81r.5	IT2a|f81r.5|G005	ol	nur	LIMITER	ol	ol	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81r	81	f81r.5	IT2a|f81r.5|G006	ol	nur	LIMITER	ol	aiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81r	81	f81r.5	IT2a|f81r.5|G008	ol	nur	LIMITER	aiin	orain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81r	81	f81r.6	IT2a|f81r.6|G002	ol	nur	LIMITER	sar	eses	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81r	81	f81r.6	IT2a|f81r.6|G007	ol	nur	LIMITER	qokeey		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81r	81	f81r.7	IT2a|f81r.7|G002	okain	weiterhin	PERSISTENCE	dshees	chcthy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81r	81	f81r.7	IT2a|f81r.7|G005	okain	weiterhin	PERSISTENCE	otey		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81v	81	f81v.1	IT2a|f81v.1|G007	ol	nur	LIMITER	dar	pchedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81v	81	f81v.1	IT2a|f81v.1|G010	dain	wenig	LOW_AMOUNT	shek	ofal	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81v	81	f81v.12	IT2a|f81v.12|G002	ol	nur	LIMITER	qol	chdy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81v	81	f81v.15	IT2a|f81v.15|G003	ol	nur	LIMITER	chedy	sheey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81v	81	f81v.15	IT2a|f81v.15|G007	r	Gefäß	VESSEL	qofchedy	chedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81v	81	f81v.16	IT2a|f81v.16|G004	ol	nur	LIMITER	qoeedy	chy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81v	81	f81v.17	IT2a|f81v.17|G003	ol	nur	LIMITER	chedy	shedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81v	81	f81v.18	IT2a|f81v.18|G003	ol	nur	LIMITER	chey	cheky	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81v	81	f81v.18	IT2a|f81v.18|G005	ol	nur	LIMITER	cheky	shedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81v	81	f81v.19	IT2a|f81v.19|G002	ol	nur	LIMITER	solkeey	shedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81v	81	f81v.2	IT2a|f81v.2|G006	ol	nur	LIMITER	sar	kain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81v	81	f81v.2	IT2a|f81v.2|G010	ol	nur	LIMITER	al	rol	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81v	81	f81v.23	IT2a|f81v.23|G009	ol	nur	LIMITER	rol	cthdy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81v	81	f81v.25	IT2a|f81v.25|G006	ol	nur	LIMITER	yshchey	chey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81v	81	f81v.26	IT2a|f81v.26|G001	ol	nur	LIMITER		chechol	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81v	81	f81v.4	IT2a|f81v.4|G002	okain	weiterhin	PERSISTENCE	qokaiin	cheeky	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81v	81	f81v.4	IT2a|f81v.4|G005	ol	nur	LIMITER	dy	kaiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81v	81	f81v.4	IT2a|f81v.4|G006	kaiin	durch	PATH	ol	dain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81v	81	f81v.4	IT2a|f81v.4|G007	dain	wenig	LOW_AMOUNT	kaiin	dy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81v	81	f81v.6	IT2a|f81v.6|G003	ol	nur	LIMITER	okaiin	chedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81v	81	f81v.6	IT2a|f81v.6|G009	okain	weiterhin	PERSISTENCE	aiin	daldy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81v	81	f81v.7	IT2a|f81v.7|G002	ol	nur	LIMITER	olor	sheckhal	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f81v	81	f81v.9	IT2a|f81v.9|G003	kaiin	durch	PATH	olchey	okeey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f83r	83	f83r.10	IT2a|f83r.10|G007	dain	wenig	LOW_AMOUNT	skal	cthal	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f83r	83	f83r.27	IT2a|f83r.27|G001	dain	wenig	LOW_AMOUNT		chedy	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f83r	83	f83r.35	IT2a|f83r.35|G004	okain	weiterhin	PERSISTENCE	okeeol	chdy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f83r	83	f83r.42	IT2a|f83r.42|G002	ol	nur	LIMITER	sol	chcthdy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f83r	83	f83r.52	IT2a|f83r.52|G004	ol	nur	LIMITER	raly		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f83r	83	f83r.53	IT2a|f83r.53|G004	ol	nur	LIMITER	qotar		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f83r	83	f83r.54	IT2a|f83r.54|G002	ol	nur	LIMITER	daiin	dain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f83r	83	f83r.54	IT2a|f83r.54|G003	dain	wenig	LOW_AMOUNT	ol	chey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f83r	83	f83r.9	IT2a|f83r.9|G006	r	Gefäß	VESSEL	qokchdy	shedkedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f83v	83	f83v.13	IT2a|f83v.13|G012	ol	nur	LIMITER	cheor	lal	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f83v	83	f83v.21	IT2a|f83v.21|G006	l	andere	OTHER	olkeedy	shedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f83v	83	f83v.24	IT2a|f83v.24|G001	ol	nur	LIMITER		cheedy	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f83v	83	f83v.28	IT2a|f83v.28|G007	ol	nur	LIMITER	qokain	sheam	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f83v	83	f83v.29	IT2a|f83v.29|G001	ol	nur	LIMITER		cheal	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f83v	83	f83v.4	IT2a|f83v.4|G001	dain	wenig	LOW_AMOUNT		sheedy	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f85r1	85	f85r1.11	IT2a|f85r1.11|G002	ol	nur	LIMITER	pdar	shdair	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f85r1	85	f85r1.13	IT2a|f85r1.13|G007	ol	nur	LIMITER	qotal	s	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f85r1	85	f85r1.13	IT2a|f85r1.13|G010	ol	nur	LIMITER	aiin	daldy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f85r1	85	f85r1.15	IT2a|f85r1.15|G009	ol	nur	LIMITER	cheokain	keeo	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f85r1	85	f85r1.21	IT2a|f85r1.21|G004	ol	nur	LIMITER	oraiin	okaiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f85r1	85	f85r1.24	IT2a|f85r1.24|G003	dain	wenig	LOW_AMOUNT	ykeedy	cheedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f85r1	85	f85r1.27	IT2a|f85r1.27|G007	ol	nur	LIMITER	saiin	karar	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f85r1	85	f85r1.6	IT2a|f85r1.6|G006	ol	nur	LIMITER	chor	shedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f85r2	85	f85r2.1	IT2a|f85r2.1|G027	ol	nur	LIMITER	daiin	lkech?	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f85r2	85	f85r2.23	IT2a|f85r2.23|G001	ol	nur	LIMITER		lcheol	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f85r2	85	f85r2.23	IT2a|f85r2.23|G004	ol	nur	LIMITER	chol	sheoly	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f85r2	85	f85r2.24	IT2a|f85r2.24|G011	ol	nur	LIMITER	air	otees	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f85r2	85	f85r2.8	IT2a|f85r2.8|G005	ol	nur	LIMITER	oteey	oloeorain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f87v	87	f87v.11	IT2a|f87v.11|G002	ol	nur	LIMITER	kchor	cheeol	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f87v	87	f87v.12	IT2a|f87v.12|G008	dain	wenig	LOW_AMOUNT	sal		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f89r1	89	f89r1.16	IT2a|f89r1.16|G004	l	andere	OTHER	qokey	daiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f89r1	89	f89r1.21	IT2a|f89r1.21|G008	ol	nur	LIMITER	otcham	rchs	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f89r1	89	f89r1.22	IT2a|f89r1.22|G002	r	Gefäß	VESSEL	ysheeo	sheol	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f89r1	89	f89r1.23	IT2a|f89r1.23|G001	dain	wenig	LOW_AMOUNT		oteor	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f89v1	89	f89v1.11	IT2a|f89v1.11|G003	ol	nur	LIMITER	sain	shodain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f89v1	89	f89v1.6	IT2a|f89v1.6|G007	dain	wenig	LOW_AMOUNT	qockhy	yteey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
