edition	grammar	operation	patient	location	form	kind	D_before	H_before	D_after	H_after	D_status	H_status	assertion	debts	row_status
ZL3b	J	f93r.2:3	f93r.2:6	f93r.11:5	sheo	BARE_NOMINAL	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	MATCH	MATCH	CONSTITUTION:moisture=wet		recorded
ZL3b	J	f93r.2:3	f93r.2:6	f93r.12:1	qokor	ACTION	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f93r.11:7;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	M	f93r.2:3	f93r.2:6	f93r.11:5	sheo	MATERIAL	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION		SAME_FORM_IDENTITY_ASSUMED	recorded
ZL3b	M	f93r.2:3	f93r.2:6	f93r.11:5	sheo	BARE_NOMINAL	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	MATCH	MATCH	CONSTITUTION:moisture=wet		recorded
ZL3b	M	f93r.2:3	f93r.2:6	f93r.12:1	qokor	ACTION	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f93r.11:7;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	B	f99r.48:4	f99r.48:2	f99r.49:6	okeol	MATERIAL	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION		SAME_FORM_IDENTITY_ASSUMED	recorded
ZL3b	B	f99r.48:4	f99r.48:2	f99r.49:6	okeol	BARE_NOMINAL	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	MATCH	MATCH	CONSTITUTION:thermal=warm		recorded
ZL3b	B	f99r.48:4	f99r.48:2	f99r.49:4	okeey	ACTION	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"		recorded
ZL3b	B	f99r.48:4	f99r.48:2	f99r.50:2	okeey	ACTION	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	B	f99r.48:4	f99r.48:2	f99r.50:3	qokeey	ACTION	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	B	f99r.48:4	f99r.48:2	f99r.51:7	okeey	ACTION	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:1;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:5;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	J	f99r.48:4	f99r.48:2	f99r.49:6	okeol	MATERIAL	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION		SAME_FORM_IDENTITY_ASSUMED	recorded
ZL3b	J	f99r.48:4	f99r.48:2	f99r.49:6	okeol	BARE_NOMINAL	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	MATCH	MATCH	CONSTITUTION:thermal=warm		recorded
ZL3b	J	f99r.48:4	f99r.48:2	f99r.49:4	okeey	ACTION	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"		recorded
ZL3b	J	f99r.48:4	f99r.48:2	f99r.50:2	okeey	ACTION	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	J	f99r.48:4	f99r.48:2	f99r.50:3	qokeey	ACTION	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	J	f99r.48:4	f99r.48:2	f99r.51:7	okeey	ACTION	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:1;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:5;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	M	f99r.48:4	f99r.48:2	f99r.49:6	okeol	MATERIAL	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION		SAME_FORM_IDENTITY_ASSUMED	recorded
ZL3b	M	f99r.48:4	f99r.48:2	f99r.49:6	okeol	BARE_NOMINAL	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	MATCH	MATCH	CONSTITUTION:thermal=warm		recorded
ZL3b	M	f99r.48:4	f99r.48:2	f99r.49:4	okeey	ACTION	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"		recorded
ZL3b	M	f99r.48:4	f99r.48:2	f99r.50:2	okeey	ACTION	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	M	f99r.48:4	f99r.48:2	f99r.50:3	qokeey	ACTION	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	M	f99r.48:4	f99r.48:2	f99r.51:7	okeey	ACTION	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:1;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:5;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	B	f6v.14:2	f6v.14:3	f6v.15:1	chockhy	ACTION	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED		IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	recorded
IT2a	B	f6v.14:2	f6v.14:3	f6v.18:2	cthol	MATERIAL	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION		SAME_FORM_IDENTITY_ASSUMED	recorded
IT2a	B	f6v.14:2	f6v.14:3	f6v.18:3	ches	ACTION	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED			recorded
IT2a	J	f6v.14:2	f6v.14:3	f6v.15:1	chockhy	ACTION	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED		IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	recorded
IT2a	J	f6v.14:2	f6v.14:3	f6v.18:2	cthol	MATERIAL	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION		SAME_FORM_IDENTITY_ASSUMED	recorded
IT2a	J	f6v.14:2	f6v.14:3	f6v.18:3	ches	ACTION	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED			recorded
IT2a	M	f6v.14:2	f6v.14:3	f6v.15:1	chockhy	ACTION	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED		IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	recorded
IT2a	M	f6v.14:2	f6v.14:3	f6v.18:2	cthol	MATERIAL	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION		SAME_FORM_IDENTITY_ASSUMED	recorded
IT2a	M	f6v.14:2	f6v.14:3	f6v.18:3	ches	ACTION	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED			recorded
IT2a	B	f9v.7:2	f9v.7:5	f9v.8:3	qokcho	ACTION	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	UNREAD_BETWEEN:f9v.7:7;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	J	f9v.7:2	f9v.7:5	f9v.8:3	qokcho	ACTION	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	UNREAD_BETWEEN:f9v.7:7;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	M	f9v.7:2	f9v.7:5	f9v.8:3	qokcho	ACTION	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	UNREAD_BETWEEN:f9v.7:7;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	B	f17v.5:2	f17v.5:4	f17v.5:6	ckhy	ACTION	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED			recorded
IT2a	B	f17v.13:3	f17v.13:4	f17v.16:4	cthol	MATERIAL	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION		SAME_FORM_IDENTITY_ASSUMED	recorded
IT2a	B	f17v.19:5	f17v.19:4	f17v.20:1	ykeey	ACTION	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	UNREAD_BETWEEN:f17v.19:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	J	f17v.5:2	f17v.5:4	f17v.5:6	ckhy	ACTION	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED			recorded
IT2a	J	f17v.13:2	f17v.13:4	f17v.13:3	chol	ACTION	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"		recorded
IT2a	J	f17v.13:2	f17v.13:4	f17v.16:4	cthol	MATERIAL	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION		SAME_FORM_IDENTITY_ASSUMED	recorded
IT2a	J	f17v.13:3	f17v.13:4	f17v.16:4	cthol	MATERIAL	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION		SAME_FORM_IDENTITY_ASSUMED	recorded
IT2a	M	f17v.5:2	f17v.5:4	f17v.5:6	ckhy	ACTION	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED			recorded
IT2a	M	f17v.13:2	f17v.13:4	f17v.13:3	chol	ACTION	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"		recorded
IT2a	M	f17v.13:2	f17v.13:4	f17v.16:4	cthol	MATERIAL	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION		SAME_FORM_IDENTITY_ASSUMED	recorded
IT2a	M	f17v.13:3	f17v.13:4	f17v.16:4	cthol	MATERIAL	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION		SAME_FORM_IDENTITY_ASSUMED	recorded
IT2a	B	f19v.9:5	f19v.9:3	f19v.10:2	chor	MATERIAL	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION		SAME_FORM_IDENTITY_ASSUMED	recorded
