edition	grammar	paragraph	world	candidate	conflicts	different_not_opposed	unbound_assertions	row_status
RF1b	M	f22v|f22v.6-f22v.16	E|RF1b|M|f22v|f22v.6-f22v.16	D	0	0	0	recorded
RF1b	M	f22v|f22v.6-f22v.16	E|RF1b|M|f22v|f22v.6-f22v.16	H	0	0	0	recorded
RF1b	M	f22v|f22v.6-f22v.16	R0033	D	0	0	0	recorded
RF1b	M	f22v|f22v.6-f22v.16	R0033	H	1	0	0	recorded
RF1b	B	f23r|f23r.4-f23r.5	E|RF1b|B|f23r|f23r.4-f23r.5	D	0	0	0	recorded
RF1b	B	f23r|f23r.4-f23r.5	E|RF1b|B|f23r|f23r.4-f23r.5	H	0	0	0	recorded
RF1b	J	f23r|f23r.4-f23r.5	E|RF1b|J|f23r|f23r.4-f23r.5	D	0	0	0	recorded
RF1b	J	f23r|f23r.4-f23r.5	E|RF1b|J|f23r|f23r.4-f23r.5	H	0	0	0	recorded
RF1b	M	f23r|f23r.4-f23r.5	E|RF1b|M|f23r|f23r.4-f23r.5	D	0	0	0	recorded
RF1b	M	f23r|f23r.4-f23r.5	E|RF1b|M|f23r|f23r.4-f23r.5	H	0	0	0	recorded
RF1b	B	f24r|f24r.1-f24r.20	E|RF1b|B|f24r|f24r.1-f24r.20	D	0	0	0	recorded
RF1b	B	f24r|f24r.1-f24r.20	E|RF1b|B|f24r|f24r.1-f24r.20	H	0	0	0	recorded
RF1b	B	f24r|f24r.1-f24r.20	R0034	D	0	0	0	recorded
RF1b	B	f24r|f24r.1-f24r.20	R0034	H	0	0	0	recorded
RF1b	J	f24r|f24r.1-f24r.20	E|RF1b|J|f24r|f24r.1-f24r.20	D	0	0	0	recorded
RF1b	J	f24r|f24r.1-f24r.20	E|RF1b|J|f24r|f24r.1-f24r.20	H	0	0	0	recorded
RF1b	J	f24r|f24r.1-f24r.20	R0035	D	0	0	0	recorded
RF1b	J	f24r|f24r.1-f24r.20	R0035	H	0	0	0	recorded
RF1b	M	f24r|f24r.1-f24r.20	E|RF1b|M|f24r|f24r.1-f24r.20	D	0	0	0	recorded
RF1b	M	f24r|f24r.1-f24r.20	E|RF1b|M|f24r|f24r.1-f24r.20	H	0	0	0	recorded
RF1b	M	f24r|f24r.1-f24r.20	R0036	D	0	0	0	recorded
RF1b	M	f24r|f24r.1-f24r.20	R0036	H	0	0	0	recorded
RF1b	B	f45v|f45v.5-f45v.11	E|RF1b|B|f45v|f45v.5-f45v.11	D	0	0	0	recorded
RF1b	B	f45v|f45v.5-f45v.11	E|RF1b|B|f45v|f45v.5-f45v.11	H	0	0	0	recorded
RF1b	J	f45v|f45v.5-f45v.11	E|RF1b|J|f45v|f45v.5-f45v.11	D	0	0	0	recorded
RF1b	J	f45v|f45v.5-f45v.11	E|RF1b|J|f45v|f45v.5-f45v.11	H	0	0	0	recorded
RF1b	M	f45v|f45v.5-f45v.11	E|RF1b|M|f45v|f45v.5-f45v.11	D	0	0	0	recorded
RF1b	M	f45v|f45v.5-f45v.11	E|RF1b|M|f45v|f45v.5-f45v.11	H	0	0	0	recorded
RF1b	B	f86v5|f86v5.18-f86v5.25	E|RF1b|B|f86v5|f86v5.18-f86v5.25	D	0	0	0	recorded
RF1b	B	f86v5|f86v5.18-f86v5.25	E|RF1b|B|f86v5|f86v5.18-f86v5.25	H	0	0	0	recorded
RF1b	B	f86v5|f86v5.18-f86v5.25	R0037	D	0	0	0	recorded
RF1b	B	f86v5|f86v5.18-f86v5.25	R0037	H	0	0	0	recorded
RF1b	J	f86v5|f86v5.18-f86v5.25	E|RF1b|J|f86v5|f86v5.18-f86v5.25	D	0	0	0	recorded
RF1b	J	f86v5|f86v5.18-f86v5.25	E|RF1b|J|f86v5|f86v5.18-f86v5.25	H	0	0	0	recorded
RF1b	J	f86v5|f86v5.18-f86v5.25	R0038	D	0	0	0	recorded
RF1b	J	f86v5|f86v5.18-f86v5.25	R0038	H	0	0	0	recorded
RF1b	M	f86v5|f86v5.18-f86v5.25	E|RF1b|M|f86v5|f86v5.18-f86v5.25	D	0	0	0	recorded
RF1b	M	f86v5|f86v5.18-f86v5.25	E|RF1b|M|f86v5|f86v5.18-f86v5.25	H	0	0	0	recorded
RF1b	M	f86v5|f86v5.18-f86v5.25	R0039	D	0	0	0	recorded
RF1b	M	f86v5|f86v5.18-f86v5.25	R0039	H	0	0	0	recorded
RF1b	B	f93r|f93r.1-f93r.32	E|RF1b|B|f93r|f93r.1-f93r.32	D	0	0	0	recorded
RF1b	B	f93r|f93r.1-f93r.32	E|RF1b|B|f93r|f93r.1-f93r.32	H	0	0	0	recorded
RF1b	B	f93r|f93r.1-f93r.32	R0040	D	0	0	0	recorded
RF1b	B	f93r|f93r.1-f93r.32	R0040	H	0	0	0	recorded
RF1b	B	f93r|f93r.1-f93r.32	R0041	D	0	0	0	recorded
RF1b	B	f93r|f93r.1-f93r.32	R0041	H	0	0	0	recorded
RF1b	J	f93r|f93r.1-f93r.32	E|RF1b|J|f93r|f93r.1-f93r.32	D	0	0	0	recorded
RF1b	J	f93r|f93r.1-f93r.32	E|RF1b|J|f93r|f93r.1-f93r.32	H	0	0	0	recorded
RF1b	J	f93r|f93r.1-f93r.32	R0042	D	0	0	0	recorded
RF1b	J	f93r|f93r.1-f93r.32	R0042	H	0	0	0	recorded
RF1b	J	f93r|f93r.1-f93r.32	R0043	D	0	0	0	recorded
RF1b	J	f93r|f93r.1-f93r.32	R0043	H	0	0	0	recorded
RF1b	M	f93r|f93r.1-f93r.32	E|RF1b|M|f93r|f93r.1-f93r.32	D	0	0	0	recorded
RF1b	M	f93r|f93r.1-f93r.32	E|RF1b|M|f93r|f93r.1-f93r.32	H	0	0	0	recorded
RF1b	M	f93r|f93r.1-f93r.32	R0044	D	0	0	0	recorded
RF1b	M	f93r|f93r.1-f93r.32	R0044	H	0	0	0	recorded
RF1b	M	f93r|f93r.1-f93r.32	R0045	D	0	0	0	recorded
RF1b	M	f93r|f93r.1-f93r.32	R0045	H	0	0	0	recorded
RF1b	B	f99r|f99r.47-f99r.52	E|RF1b|B|f99r|f99r.47-f99r.52	D	0	0	0	recorded
RF1b	B	f99r|f99r.47-f99r.52	E|RF1b|B|f99r|f99r.47-f99r.52	H	0	0	0	recorded
RF1b	J	f99r|f99r.47-f99r.52	E|RF1b|J|f99r|f99r.47-f99r.52	D	0	0	0	recorded
RF1b	J	f99r|f99r.47-f99r.52	E|RF1b|J|f99r|f99r.47-f99r.52	H	0	0	0	recorded
RF1b	M	f99r|f99r.47-f99r.52	E|RF1b|M|f99r|f99r.47-f99r.52	D	0	0	0	recorded
RF1b	M	f99r|f99r.47-f99r.52	E|RF1b|M|f99r|f99r.47-f99r.52	H	0	0	0	recorded
RF1b	B	f102v2|f102v2.30-f102v2.39	E|RF1b|B|f102v2|f102v2.30-f102v2.39	D	0	0	0	recorded
RF1b	B	f102v2|f102v2.30-f102v2.39	E|RF1b|B|f102v2|f102v2.30-f102v2.39	H	0	0	0	recorded
RF1b	J	f102v2|f102v2.30-f102v2.39	E|RF1b|J|f102v2|f102v2.30-f102v2.39	D	0	0	0	recorded
RF1b	J	f102v2|f102v2.30-f102v2.39	E|RF1b|J|f102v2|f102v2.30-f102v2.39	H	0	0	0	recorded
RF1b	M	f102v2|f102v2.30-f102v2.39	E|RF1b|M|f102v2|f102v2.30-f102v2.39	D	0	0	0	recorded
RF1b	M	f102v2|f102v2.30-f102v2.39	E|RF1b|M|f102v2|f102v2.30-f102v2.39	H	0	0	0	recorded
RF1b	B	f106r|f106r.8-f106r.9	E|RF1b|B|f106r|f106r.8-f106r.9	D	0	0	0	recorded
RF1b	B	f106r|f106r.8-f106r.9	E|RF1b|B|f106r|f106r.8-f106r.9	H	0	0	0	recorded
RF1b	J	f106r|f106r.8-f106r.9	E|RF1b|J|f106r|f106r.8-f106r.9	D	0	0	0	recorded
RF1b	J	f106r|f106r.8-f106r.9	E|RF1b|J|f106r|f106r.8-f106r.9	H	0	0	0	recorded
RF1b	M	f106r|f106r.8-f106r.9	E|RF1b|M|f106r|f106r.8-f106r.9	D	0	0	0	recorded
RF1b	M	f106r|f106r.8-f106r.9	E|RF1b|M|f106r|f106r.8-f106r.9	H	0	0	0	recorded
