id,reader,paragraph_id,page,leaf,groups,known_positions,unknown_positions,known_type_count,unknown_type_count,known_fraction_numerator,known_fraction_denominator,operation_values,strict_anchor_eligible,eligible,reasons,pair_id
ZL3b|f27r|f27r.1-f27r.6,ZL3b,f27r|f27r.1-f27r.6,f27r,27,50,18,32,11,28,18,50,GRIND|KEEP|SPREAD,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f27r|f27r.1,f27r.2,f27r.3,f27r.4,f27r.5,f27r.6"
ZL3b|f27r|f27r.7-f27r.13,ZL3b,f27r|f27r.7-f27r.13,f27r,27,44,12,32,6,28,12,44,GRIND|SPREAD,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f27r|f27r.7,f27r.8,f27r.9,f27r.10,f27r.11,f27r.12,f27r.13"
ZL3b|f28r|f28r.1-f28r.9,ZL3b,f28r|f28r.1-f28r.9,f28r,28,68,17,51,10,47,17,68,GRIND|KEEP|STORE_SEPARATELY,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f28r|f28r.1,f28r.2,f28r.3,f28r.4,f28r.5,f28r.6,f28r.7,f28r.8,f28r.9"
ZL3b|f28v|f28v.1-f28v.3,ZL3b,f28v|f28v.1-f28v.3,f28v,28,22,5,17,3,15,5,22,GRIND,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f28v|f28v.1,f28v.2,f28v.3"
ZL3b|f28v|f28v.4-f28v.6,ZL3b,f28v|f28v.4-f28v.6,f28v,28,20,8,12,5,12,8,20,DRY,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f28v|f28v.4,f28v.5,f28v.6"
ZL3b|f28v|f28v.7-f28v.9,ZL3b,f28v|f28v.7-f28v.9,f28v,28,26,8,18,6,18,8,26,GRIND,False,False,BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f28v|f28v.7,f28v.8,f28v.9"
ZL3b|f29r|f29r.1-f29r.4,ZL3b,f29r|f29r.1-f29r.4,f29r,29,30,8,22,7,21,8,30,DRY|GRIND|SORT,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f29r|f29r.1,f29r.2,f29r.3,f29r.4"
ZL3b|f29r|f29r.5-f29r.9,ZL3b,f29r|f29r.5-f29r.9,f29r,29,35,6,29,5,27,6,35,SIEVE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f29r|f29r.5,f29r.6,f29r.7,f29r.8,f29r.9"
ZL3b|f29v|f29v.1-f29v.4,ZL3b,f29v|f29v.1-f29v.4,f29v,29,40,17,23,10,22,17,40,DRY|RINSE|SORT,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f29v|f29v.1,f29v.2,f29v.3,f29v.4"
ZL3b|f29v|f29v.5-f29v.9,ZL3b,f29v|f29v.5-f29v.9,f29v,29,38,11,27,10,27,11,38,GRIND,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f29v|f29v.5,f29v.6,f29v.7,f29v.8,f29v.9"
ZL3b|f29v|f29v.10-f29v.12,ZL3b,f29v|f29v.10-f29v.12,f29v,29,16,3,13,3,13,3,16,RINSE,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f29v|f29v.10,f29v.11,f29v.12"
ZL3b|f2r|f2r.1-f2r.7,ZL3b,f2r|f2r.1-f2r.7,f2r,2,47,13,34,10,31,13,47,GRIND|SEPARATE_BY_GRADE|SPREAD,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f2r|f2r.1,f2r.2,f2r.3,f2r.4,f2r.5,f2r.6,f2r.7"
ZL3b|f2r|f2r.8-f2r.13,ZL3b,f2r|f2r.8-f2r.13,f2r,2,54,20,34,15,33,20,54,GRIND|KEEP|RETRIEVE|SIEVE|SPREAD,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f2r|f2r.8,f2r.9,f2r.10,f2r.11,f2r.12,f2r.13"
ZL3b|f2v|f2v.1-f2v.4,ZL3b,f2v|f2v.1-f2v.4,f2v,2,29,12,17,8,17,12,29,KEEP|LIFT_OUT,False,False,BELOW_MIN_KNOWN_FRACTION,"f2v|f2v.1,f2v.2,f2v.3,f2v.4"
ZL3b|f2v|f2v.5-f2v.8,ZL3b,f2v|f2v.5-f2v.8,f2v,2,32,14,18,8,17,14,32,DRY|GRIND,False,False,BELOW_MIN_KNOWN_FRACTION,"f2v|f2v.5,f2v.6,f2v.7,f2v.8"
ZL3b|f30r|f30r.1-f30r.7,ZL3b,f30r|f30r.1-f30r.7,f30r,30,55,8,47,6,44,8,55,DRY,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f30r|f30r.1,f30r.2,f30r.3,f30r.4,f30r.5,f30r.6,f30r.7"
ZL3b|f30r|f30r.8-f30r.13,ZL3b,f30r|f30r.8-f30r.13,f30r,30,44,8,36,6,32,8,44,SORT,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f30r|f30r.8,f30r.9,f30r.10,f30r.11,f30r.12,f30r.13"
ZL3b|f30v|f30v.1-f30v.11,ZL3b,f30v|f30v.1-f30v.11,f30v,30,63,22,41,12,40,22,63,DRY|GRIND|SIEVE,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f30v|f30v.1,f30v.2,f30v.3,f30v.4,f30v.5,f30v.6,f30v.7,f30v.8,f30v.9,f30v.10,f30v.11"
ZL3b|f31r|f31r.1-f31r.5,ZL3b,f31r|f31r.1-f31r.5,f31r,31,37,9,28,5,25,9,37,GRIND,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f31r|f31r.1,f31r.2,f31r.3,f31r.4,f31r.5"
ZL3b|f31r|f31r.6-f31r.9,ZL3b,f31r|f31r.6-f31r.9,f31r,31,27,4,23,3,21,4,27,DRY|SPREAD,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f31r|f31r.6,f31r.7,f31r.8,f31r.9"
ZL3b|f31r|f31r.10-f31r.16,ZL3b,f31r|f31r.10-f31r.16,f31r,31,39,4,35,4,32,4,39,DRY|RETRIEVE|SIEVE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f31r|f31r.10,f31r.11,f31r.12,f31r.13,f31r.14,f31r.15,f31r.16"
ZL3b|f32r|f32r.1-f32r.5,ZL3b,f32r|f32r.1-f32r.5,f32r,32,31,12,19,9,19,12,31,SORT,False,False,EXCLUDED_LEAF|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f32r|f32r.1,f32r.2,f32r.3,f32r.4,f32r.5"
ZL3b|f32r|f32r.6-f32r.19,ZL3b,f32r|f32r.6-f32r.19,f32r,32,45,14,31,10,30,14,45,,False,False,EXCLUDED_LEAF|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f32r|f32r.6,f32r.7,f32r.8,f32r.9,f32r.10,f32r.11,f32r.12,f32r.13,f32r.14,f32r.15,f32r.16,f32r.17,f32r.18,f32r.19"
ZL3b|f32v|f32v.1-f32v.6,ZL3b,f32v|f32v.1-f32v.6,f32v,32,50,19,31,9,30,19,50,GRIND|SEPARATE_BY_GRADE,False,False,EXCLUDED_LEAF|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f32v|f32v.1,f32v.2,f32v.3,f32v.4,f32v.5,f32v.6"
ZL3b|f32v|f32v.7-f32v.11,ZL3b,f32v|f32v.7-f32v.11,f32v,32,39,39,0,33,0,39,39,CRUSH|DRY|GRIND|KEEP|KNEAD|LIFT_OUT|MIX|SEPARATE_BY_GRADE|SORT,False,False,EXCLUDED_LEAF,"f32v|f32v.7,f32v.8,f32v.9,f32v.10,f32v.11"
ZL3b|f33r|f33r.1-f33r.7,ZL3b,f33r|f33r.1-f33r.7,f33r,33,74,11,63,8,52,11,74,RINSE,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f33r|f33r.1,f33r.2,f33r.3,f33r.4,f33r.5,f33r.6,f33r.7"
ZL3b|f33v|f33v.1-f33v.6,ZL3b,f33v|f33v.1-f33v.6,f33v,33,63,9,54,7,40,9,63,RINSE|SPREAD,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f33v|f33v.1,f33v.2,f33v.3,f33v.4,f33v.5,f33v.6"
ZL3b|f33v|f33v.7-f33v.11,ZL3b,f33v|f33v.7-f33v.11,f33v,33,51,10,41,7,33,10,51,DRY|GRIND|KEEP|SIEVE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f33v|f33v.7,f33v.8,f33v.9,f33v.10,f33v.11"
ZL3b|f34r|f34r.1-f34r.9,ZL3b,f34r|f34r.1-f34r.9,f34r,34,90,10,80,7,75,10,90,RINSE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f34r|f34r.1,f34r.2,f34r.3,f34r.4,f34r.5,f34r.6,f34r.7,f34r.8,f34r.9"
ZL3b|f34r|f34r.10-f34r.15,ZL3b,f34r|f34r.10-f34r.15,f34r,34,59,9,50,6,45,9,59,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f34r|f34r.10,f34r.11,f34r.12,f34r.13,f34r.14,f34r.15"
ZL3b|f34v|f34v.1-f34v.5,ZL3b,f34v|f34v.1-f34v.5,f34v,34,54,3,51,3,47,3,54,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f34v|f34v.1,f34v.2,f34v.3,f34v.4,f34v.5"
ZL3b|f34v|f34v.6-f34v.11,ZL3b,f34v|f34v.6-f34v.11,f34v,34,63,7,56,5,46,7,63,DRY|GRIND,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f34v|f34v.6,f34v.7,f34v.8,f34v.9,f34v.10,f34v.11"
ZL3b|f35r|f35r.1-f35r.8,ZL3b,f35r|f35r.1-f35r.8,f35r,35,42,12,30,8,29,12,42,GRIND|SORT|SPREAD,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f35r|f35r.1,f35r.2,f35r.3,f35r.4,f35r.5,f35r.6,f35r.7,f35r.8"
ZL3b|f35r|f35r.9-f35r.15,ZL3b,f35r|f35r.9-f35r.15,f35r,35,52,16,36,11,29,16,52,GRIND|KEEP|SEPARATE_BY_GRADE|SORT,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f35r|f35r.9,f35r.10,f35r.11,f35r.12,f35r.13,f35r.14,f35r.15"
ZL3b|f35v|f35v.1-f35v.21,ZL3b,f35v|f35v.1-f35v.21,f35v,35,91,30,61,18,55,30,91,DRY|KEEP|SORT,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f35v|f35v.1,f35v.2,f35v.3,f35v.4,f35v.5,f35v.6,f35v.7,f35v.8,f35v.9,f35v.10,f35v.11,f35v.12,f35v.13,f35v.14,f35v.15,f35v.16,f35v.17,f35v.18,f35v.19,f35v.20,f35v.21"
ZL3b|f36r|f36r.1-f36r.3,ZL3b,f36r|f36r.1-f36r.3,f36r,36,22,6,16,6,16,6,22,CRUSH|SEPARATE_BY_GRADE|SORT,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f36r|f36r.1,f36r.2,f36r.3"
ZL3b|f36r|f36r.4-f36r.9,ZL3b,f36r|f36r.4-f36r.9,f36r,36,41,12,29,8,29,12,41,GRIND|RINSE,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f36r|f36r.4,f36r.5,f36r.6,f36r.7,f36r.8,f36r.9"
ZL3b|f36v|f36v.1-f36v.4,ZL3b,f36v|f36v.1-f36v.4,f36v,36,34,11,23,6,22,11,34,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f36v|f36v.1,f36v.2,f36v.3,f36v.4"
ZL3b|f36v|f36v.5-f36v.14,ZL3b,f36v|f36v.5-f36v.14,f36v,36,42,14,28,9,27,14,42,DRY|RINSE,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f36v|f36v.5,f36v.6,f36v.7,f36v.8,f36v.9,f36v.10,f36v.11,f36v.12,f36v.13,f36v.14"
ZL3b|f37r|f37r.1-f37r.3,ZL3b,f37r|f37r.1-f37r.3,f37r,37,26,5,21,5,18,5,26,RINSE,False,False,BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f37r|f37r.1,f37r.2,f37r.3"
ZL3b|f37r|f37r.4-f37r.7,ZL3b,f37r|f37r.4-f37r.7,f37r,37,22,6,16,3,15,6,22,KEEP,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f37r|f37r.4,f37r.5,f37r.6,f37r.7"
ZL3b|f37r|f37r.8-f37r.11,ZL3b,f37r|f37r.8-f37r.11,f37r,37,30,7,23,4,23,7,30,GRIND|SORT,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f37r|f37r.8,f37r.9,f37r.10,f37r.11"
ZL3b|f37v|f37v.1-f37v.7,ZL3b,f37v|f37v.1-f37v.7,f37v,37,29,7,22,4,21,7,29,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f37v|f37v.1,f37v.2,f37v.3,f37v.4,f37v.5,f37v.6,f37v.7"
ZL3b|f37v|f37v.8-f37v.13,ZL3b,f37v|f37v.8-f37v.13,f37v,37,25,8,17,5,17,8,25,,False,False,BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f37v|f37v.8,f37v.9,f37v.10,f37v.11,f37v.12,f37v.13"
ZL3b|f37v|f37v.14-f37v.23,ZL3b,f37v|f37v.14-f37v.23,f37v,37,35,11,24,4,24,11,35,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f37v|f37v.14,f37v.15,f37v.16,f37v.17,f37v.18,f37v.19,f37v.20,f37v.21,f37v.22,f37v.23"
ZL3b|f38r|f38r.1-f38r.6,ZL3b,f38r|f38r.1-f38r.6,f38r,38,44,13,31,10,29,13,44,GRIND|RINSE,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f38r|f38r.1,f38r.2,f38r.3,f38r.4,f38r.5,f38r.6"
ZL3b|f38v|f38v.1-f38v.8,ZL3b,f38v|f38v.1-f38v.8,f38v,38,68,27,41,10,36,27,68,GRIND,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f38v|f38v.1,f38v.2,f38v.3,f38v.4,f38v.5,f38v.6,f38v.7,f38v.8"
ZL3b|f39r|f39r.1-f39r.5,ZL3b,f39r|f39r.1-f39r.5,f39r,39,47,4,43,3,40,4,47,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f39r|f39r.1,f39r.2,f39r.3,f39r.4,f39r.5"
ZL3b|f39r|f39r.6-f39r.9,ZL3b,f39r|f39r.6-f39r.9,f39r,39,39,4,35,4,33,4,39,DRY|KEEP,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f39r|f39r.6,f39r.7,f39r.8,f39r.9"
ZL3b|f39r|f39r.10-f39r.16,ZL3b,f39r|f39r.10-f39r.16,f39r,39,71,17,54,9,45,17,71,DRY|MIX|RETRIEVE,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f39r|f39r.10,f39r.11,f39r.12,f39r.13,f39r.14,f39r.15,f39r.16"
ZL3b|f39v|f39v.1-f39v.6,ZL3b,f39v|f39v.1-f39v.6,f39v,39,73,7,66,7,54,7,73,RINSE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f39v|f39v.1,f39v.2,f39v.3,f39v.4,f39v.5,f39v.6"
ZL3b|f39v|f39v.7-f39v.14,ZL3b,f39v|f39v.7-f39v.14,f39v,39,73,9,64,5,53,9,73,RINSE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f39v|f39v.7,f39v.8,f39v.9,f39v.10,f39v.11,f39v.12,f39v.13,f39v.14"
ZL3b|f3r|f3r.1-f3r.10,ZL3b,f3r|f3r.1-f3r.10,f3r,3,47,15,32,9,30,15,47,,True,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f3r|f3r.1,f3r.2,f3r.3,f3r.4,f3r.5,f3r.6,f3r.7,f3r.8,f3r.9,f3r.10"
ZL3b|f3r|f3r.11-f3r.14,ZL3b,f3r|f3r.11-f3r.14,f3r,3,20,5,15,4,14,5,20,DRY|KEEP,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f3r|f3r.11,f3r.12,f3r.13,f3r.14"
ZL3b|f3r|f3r.15-f3r.17,ZL3b,f3r|f3r.15-f3r.17,f3r,3,22,5,17,5,17,5,22,DRY,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f3r|f3r.15,f3r.16,f3r.17"
ZL3b|f3r|f3r.18-f3r.20,ZL3b,f3r|f3r.18-f3r.20,f3r,3,25,6,19,5,19,6,25,,False,False,BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f3r|f3r.18,f3r.19,f3r.20"
ZL3b|f3v|f3v.1-f3v.6,ZL3b,f3v|f3v.1-f3v.6,f3v,3,42,6,36,5,35,6,42,CRUSH|KEEP,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f3v|f3v.1,f3v.2,f3v.3,f3v.4,f3v.5,f3v.6"
ZL3b|f3v|f3v.7-f3v.14,ZL3b,f3v|f3v.7-f3v.14,f3v,3,43,11,32,8,30,11,43,,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f3v|f3v.7,f3v.8,f3v.9,f3v.10,f3v.11,f3v.12,f3v.13,f3v.14"
ZL3b|f40r|f40r.1-f40r.7,ZL3b,f40r|f40r.1-f40r.7,f40r,40,70,9,61,5,48,9,70,RINSE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f40r|f40r.1,f40r.2,f40r.3,f40r.4,f40r.5,f40r.6,f40r.7"
ZL3b|f40r|f40r.8-f40r.11,ZL3b,f40r|f40r.8-f40r.11,f40r,40,33,6,27,4,26,6,33,RINSE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f40r|f40r.8,f40r.9,f40r.10,f40r.11"
ZL3b|f40v|f40v.1-f40v.12,ZL3b,f40v|f40v.1-f40v.12,f40v,40,48,12,36,6,32,12,48,RINSE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f40v|f40v.1,f40v.2,f40v.3,f40v.4,f40v.5,f40v.6,f40v.7,f40v.8,f40v.9,f40v.10,f40v.11,f40v.12"
ZL3b|f40v|f40v.13-f40v.19,ZL3b,f40v|f40v.13-f40v.19,f40v,40,57,5,52,4,46,5,57,KEEP,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f40v|f40v.13,f40v.14,f40v.15,f40v.16,f40v.17,f40v.18,f40v.19"
ZL3b|f41r|f41r.1-f41r.5,ZL3b,f41r|f41r.1-f41r.5,f41r,41,47,1,46,1,41,1,47,SORT,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f41r|f41r.1,f41r.2,f41r.3,f41r.4,f41r.5"
ZL3b|f41r|f41r.6-f41r.11,ZL3b,f41r|f41r.6-f41r.11,f41r,41,50,1,49,1,40,1,50,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f41r|f41r.6,f41r.7,f41r.8,f41r.9,f41r.10,f41r.11"
ZL3b|f41v|f41v.2-f41v.8,ZL3b,f41v|f41v.2-f41v.8,f41v,41,65,6,59,4,54,6,65,RETRIEVE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f41v|f41v.2,f41v.3,f41v.4,f41v.5,f41v.6,f41v.7,f41v.8"
ZL3b|f42r|f42r.1-f42r.6,ZL3b,f42r|f42r.1-f42r.6,f42r,42,27,2,25,2,25,2,27,GRIND,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f42r|f42r.1,f42r.2,f42r.3,f42r.4,f42r.5,f42r.6"
ZL3b|f42r|f42r.7-f42r.15,ZL3b,f42r|f42r.7-f42r.15,f42r,42,64,25,39,12,38,25,64,GRIND|KEEP,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f42r|f42r.7,f42r.8,f42r.9,f42r.10,f42r.11,f42r.12,f42r.13,f42r.14,f42r.15"
ZL3b|f42r|f42r.16-f42r.23,ZL3b,f42r|f42r.16-f42r.23,f42r,42,50,19,31,9,31,19,50,KEEP,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f42r|f42r.16,f42r.17,f42r.18,f42r.19,f42r.20,f42r.21,f42r.22,f42r.23"
ZL3b|f42v|f42v.1-f42v.8,ZL3b,f42v|f42v.1-f42v.8,f42v,42,59,14,45,11,44,14,59,SIEVE|SORT,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f42v|f42v.1,f42v.2,f42v.3,f42v.4,f42v.5,f42v.6,f42v.7,f42v.8"
ZL3b|f42v|f42v.9-f42v.16,ZL3b,f42v|f42v.9-f42v.16,f42v,42,57,16,41,9,41,16,57,GRIND|KEEP,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f42v|f42v.9,f42v.10,f42v.11,f42v.12,f42v.13,f42v.14,f42v.15,f42v.16"
ZL3b|f43r|f43r.1-f43r.6,ZL3b,f43r|f43r.1-f43r.6,f43r,43,67,8,59,5,52,8,67,DRY|KEEP,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f43r|f43r.1,f43r.2,f43r.3,f43r.4,f43r.5,f43r.6"
ZL3b|f43r|f43r.7-f43r.9,ZL3b,f43r|f43r.7-f43r.9,f43r,43,30,1,29,1,27,1,30,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f43r|f43r.7,f43r.8,f43r.9"
ZL3b|f43r|f43r.10-f43r.14,ZL3b,f43r|f43r.10-f43r.14,f43r,43,56,7,49,5,45,7,56,KEEP,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f43r|f43r.10,f43r.11,f43r.12,f43r.13,f43r.14"
ZL3b|f43v|f43v.1-f43v.5,ZL3b,f43v|f43v.1-f43v.5,f43v,43,49,2,47,2,44,2,49,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f43v|f43v.1,f43v.2,f43v.3,f43v.4,f43v.5"
ZL3b|f43v|f43v.6-f43v.9,ZL3b,f43v|f43v.6-f43v.9,f43v,43,32,2,30,2,28,2,32,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f43v|f43v.6,f43v.7,f43v.8,f43v.9"
