gdt749_occurrence_id	target_surface	cell_id	page	physical_folio	locus	token_ordinal	reader_exact	gdt748_discovery_position	outside_discovery_primary	section	language	hand	line_token_count	line_position	line_third	left_whole_surface	left_whole_axes	right_whole_surface	right_whole_axes	immediate_known_axis_union	immediate_prior_axis_hits	immediate_rival_axis_hits	nearest_close_signature	left_close_distance_le5	right_close_distance_le5	written_line_eva	literal_identity	confirmed_lexeme	component_export_credit
G749-O0311	okeey	G733-C05308	f108r	f108	f108r.25	4	0	0	0	S	B	3	14	MIDDLE	FIRST_THIRD	aiin	OPEN	cheol	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	y cheeor aiin okeey cheol chedy opchsd opchedy alkedy al lkeam ol rain al	OPEN	0	0
G749-O0312	cheol	G733-C05309	f108r	f108	f108r.25	5	1	0	1	S	B	3	14	MIDDLE	FIRST_THIRD	okeey	OPEN	chedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	y cheeor aiin okeey cheol chedy opchsd opchedy alkedy al lkeam ol rain al	OPEN	0	0
G749-O0313	okal	G733-C05320	f108r	f108	f108r.26	2	1	0	1	S	B	3	11	MIDDLE	FIRST_THIRD	dair	OPEN	chedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dair okal chedy qokeedy oteor al qokedy qokedy otaiin otedar chalkeedy	OPEN	0	0
G749-O0314	qokedy	G733-C05325	f108r	f108	f108r.26	7	1	0	1	S	B	3	11	MIDDLE	MIDDLE_THIRD	al	OPEN	qokedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dair okal chedy qokeedy oteor al qokedy qokedy otaiin otedar chalkeedy	OPEN	0	0
G749-O0315	qokedy	G733-C05326	f108r	f108	f108r.26	8	1	0	1	S	B	3	11	MIDDLE	LAST_THIRD	qokedy	OPEN	otaiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dair okal chedy qokeedy oteor al qokedy qokedy otaiin otedar chalkeedy	OPEN	0	0
G749-O0316	okeey	G733-C05333	f108r	f108	f108r.27	4	1	0	1	S	B	3	10	MIDDLE	MIDDLE_THIRD	qoaiin	PART	qokeey	HOT|END_STAGE	HOT|END_STAGE|PART	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	ychedain orcheory qoaiin okeey qokeey chdal okedy qokedy okedam chdy	OPEN	0	0
G749-O0317	okedy	G733-C05336	f108r	f108	f108r.27	7	0	0	0	S	B	3	10	MIDDLE	LAST_THIRD	chdal	DRY|AMOUNT|MATERIAL|BEGIN_STAGE	qokedy	OPEN	DRY|BEGIN_STAGE|AMOUNT|MATERIAL	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ychedain orcheory qoaiin okeey qokeey chdal okedy qokedy okedam chdy	OPEN	0	0
G749-O0318	qokedy	G733-C05337	f108r	f108	f108r.27	8	1	0	1	S	B	3	10	MIDDLE	LAST_THIRD	okedy	OPEN	okedam	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ychedain orcheory qoaiin okeey qokeey chdal okedy qokedy okedam chdy	OPEN	0	0
G749-O0319	chdy	G733-C05339	f108r	f108	f108r.27	10	1	0	1	S	B	3	10	LAST	LAST_THIRD	okedam	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ychedain orcheory qoaiin okeey qokeey chdal okedy qokedy okedam chdy	OPEN	0	0
G749-O0320	okedy	G733-C05346	f108r	f108	f108r.29	2	1	0	1	S	B	3	9	MIDDLE	FIRST_THIRD	polchedy	OPEN	qopchedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	polchedy okedy qopchedy okeolkey teedy qotaiin otedy okeedy otedam	OPEN	0	0
G749-O0321	okedy	G733-C05356	f108r	f108	f108r.3	3	1	0	1	S	B	3	10	MIDDLE	FIRST_THIRD	qoter	OPEN	oteal	COLD|MATERIAL|PREPARATION|MIDDLE_STAGE	COLD|MIDDLE_STAGE|MATERIAL|PREPARATION	NONE	COLD	NO_CLOSE_WITHIN_5	NA	NA	cheodchy qoter okedy oteal lkedal okedy otedy okedal chckhedy chokedal	OPEN	0	0
G749-O0322	okedy	G733-C05359	f108r	f108	f108r.3	6	1	0	1	S	B	3	10	MIDDLE	MIDDLE_THIRD	lkedal	OPEN	otedy	OPEN	NONE	NONE	NONE	RIGHT_D3_5	NA	3	cheodchy qoter okedy oteal lkedal okedy otedy okedal chckhedy chokedal	OPEN	0	0
G749-O0323	qokedy	G733-C05368	f108r	f108	f108r.30	5	1	0	1	S	B	3	8	MIDDLE	MIDDLE_THIRD	o	OPEN	okchedy	OPEN	NONE	NONE	NONE	LEFT_D2	2	NA	ykeol chedal chokedy o qokedy okchedy saiin alkan	OPEN	0	0
G749-O0324	qokedy	G733-C05374	f108r	f108	f108r.31	3	1	0	1	S	B	3	10	MIDDLE	FIRST_THIRD	sheody	OPEN	qokeedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	keol sheody qokedy qokeedy qokoy qoiiedy otedy qokedy qokedy qokal	OPEN	0	0
G749-O0325	qokedy	G733-C05379	f108r	f108	f108r.31	8	1	0	1	S	B	3	10	MIDDLE	LAST_THIRD	otedy	OPEN	qokedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	keol sheody qokedy qokeedy qokoy qoiiedy otedy qokedy qokedy qokal	OPEN	0	0
G749-O0326	qokedy	G733-C05380	f108r	f108	f108r.31	9	0	0	0	S	B	3	10	MIDDLE	LAST_THIRD	qokedy	OPEN	qokal	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	keol sheody qokedy qokeedy qokoy qoiiedy otedy qokedy qokedy qokal	OPEN	0	0
G749-O0327	okedy	G733-C05387	f108r	f108	f108r.32	6	0	0	0	S	B	3	12	MIDDLE	MIDDLE_THIRD	otedy	OPEN	otedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ykedar chedy qokey lkeedy otedy okedy otedy otal shol alodar or alold	OPEN	0	0
G749-O0328	qokedy	G733-C05396	f108r	f108	f108r.33	3	1	0	1	S	B	3	10	MIDDLE	FIRST_THIRD	okchd	OPEN	okedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	solkedy okchd qokedy okedy okeol chdy okar okedy okedy chlar	OPEN	0	0
G749-O0329	okedy	G733-C05397	f108r	f108	f108r.33	4	1	0	1	S	B	3	10	MIDDLE	MIDDLE_THIRD	qokedy	OPEN	okeol	HOT|PREPARATION|MIDDLE_STAGE	HOT|MIDDLE_STAGE|PREPARATION	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	solkedy okchd qokedy okedy okeol chdy okar okedy okedy chlar	OPEN	0	0
G749-O0330	chdy	G733-C05399	f108r	f108	f108r.33	6	1	0	1	S	B	3	10	MIDDLE	MIDDLE_THIRD	okeol	HOT|PREPARATION|MIDDLE_STAGE	okar	OPEN	HOT|MIDDLE_STAGE|PREPARATION	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	solkedy okchd qokedy okedy okeol chdy okar okedy okedy chlar	OPEN	0	0
G749-O0331	okedy	G733-C05401	f108r	f108	f108r.33	8	1	0	1	S	B	3	10	MIDDLE	LAST_THIRD	okar	OPEN	okedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	solkedy okchd qokedy okedy okeol chdy okar okedy okedy chlar	OPEN	0	0
G749-O0332	okedy	G733-C05402	f108r	f108	f108r.33	9	0	0	0	S	B	3	10	MIDDLE	LAST_THIRD	okedy	OPEN	chlar	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	solkedy okchd qokedy okedy okeol chdy okar okedy okedy chlar	OPEN	0	0
G749-O0333	qokedy	G733-C05406	f108r	f108	f108r.34	3	1	0	1	S	B	3	4	MIDDLE	LAST_THIRD	chckhy	OPEN	okain	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ycheol chckhy qokedy okain	OPEN	0	0
G749-O0334	okechy	G733-C05418	f108r	f108	f108r.36	1	1	1	0	S	B	3	9	FIRST	FIRST_THIRD	EDGE	EDGE	okeol	HOT|PREPARATION|MIDDLE_STAGE	HOT|MIDDLE_STAGE|PREPARATION	HOT	NONE	RIGHT_D2	NA	2	okechy okeol okeedy cheedar okedy qotal chdy chedal chedy	OPEN	0	0
G749-O0335	okedy	G733-C05422	f108r	f108	f108r.36	5	1	0	1	S	B	3	9	MIDDLE	MIDDLE_THIRD	cheedar	OPEN	qotal	COLD|MATERIAL|BEGIN_STAGE	COLD|BEGIN_STAGE|MATERIAL	NONE	COLD	LEFT_D2	2	NA	okechy okeol okeedy cheedar okedy qotal chdy chedal chedy	OPEN	0	0
G749-O0336	chdy	G733-C05424	f108r	f108	f108r.36	7	1	0	1	S	B	3	9	MIDDLE	LAST_THIRD	qotal	COLD|MATERIAL|BEGIN_STAGE	chedal	DRY|AMOUNT|MATERIAL|MIDDLE_STAGE	COLD|DRY|BEGIN_STAGE|MIDDLE_STAGE|AMOUNT|MATERIAL	DRY	NONE	LEFT_D3_5	4	NA	okechy okeol okeedy cheedar okedy qotal chdy chedal chedy	OPEN	0	0
G749-O0337	okeey	G733-C05429	f108r	f108	f108r.37	3	1	0	1	S	B	3	12	MIDDLE	FIRST_THIRD	qokey	HOT|MIDDLE_STAGE	lkeey	OPEN	HOT|MIDDLE_STAGE	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	tchedy qokey okeey lkeey chedy cheokeey qokeey chedl al lkair alkeedy ram	OPEN	0	0
G749-O0338	lkeey	G733-C05430	f108r	f108	f108r.37	4	1	0	1	S	B	3	12	MIDDLE	FIRST_THIRD	okeey	OPEN	chedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tchedy qokey okeey lkeey chedy cheokeey qokeey chedl al lkair alkeedy ram	OPEN	0	0
G749-O0339	okedy	G733-C05456	f108r	f108	f108r.39	12	0	0	0	S	B	3	12	LAST	LAST_THIRD	oteedy	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	poro l tedo lchdain qokar otedy otarar yty sho qotedy oteedy okedy	OPEN	0	0
G749-O0340	chdy	G733-C05459	f108r	f108	f108r.4	3	1	0	1	S	B	3	6	MIDDLE	MIDDLE_THIRD	shky	OPEN	oteeody	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ychedaiin shky chdy oteeody chedor sheeky	OPEN	0	0
G749-O0341	okeey	G733-C05484	f108r	f108	f108r.42	1	1	0	1	S	B	3	10	FIRST	FIRST_THIRD	EDGE	EDGE	qokeey	HOT|END_STAGE	HOT|END_STAGE	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	okeey qokeey qokeedy qokeey chedal chedy qokeey okeedain otain oolals	OPEN	0	0
G749-O0342	qokedy	G733-C05497	f108r	f108	f108r.43	4	0	0	0	S	B	3	11	MIDDLE	FIRST_THIRD	lokeey	OPEN	ol	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	olkey okey lokeey qokedy ol kechy chedar olal oedy qckhy cheam	OPEN	0	0
G749-O0343	okeey	G733-C05513	f108r	f108	f108r.45	3	1	0	1	S	B	3	11	MIDDLE	FIRST_THIRD	sheckhy	OPEN	keey	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dain sheckhy okeey keey lchedy okeey qokedy chedy dalkedy qokedy dal	OPEN	0	0
G749-O0344	okeey	G733-C05516	f108r	f108	f108r.45	6	1	0	1	S	B	3	11	MIDDLE	MIDDLE_THIRD	lchedy	OPEN	qokedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dain sheckhy okeey keey lchedy okeey qokedy chedy dalkedy qokedy dal	OPEN	0	0
G749-O0345	qokedy	G733-C05517	f108r	f108	f108r.45	7	1	0	1	S	B	3	11	MIDDLE	MIDDLE_THIRD	okeey	OPEN	chedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dain sheckhy okeey keey lchedy okeey qokedy chedy dalkedy qokedy dal	OPEN	0	0
G749-O0346	qokedy	G733-C05520	f108r	f108	f108r.45	10	0	0	0	S	B	3	11	MIDDLE	LAST_THIRD	dalkedy	OPEN	dal	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dain sheckhy okeey keey lchedy okeey qokedy chedy dalkedy qokedy dal	OPEN	0	0
G749-O0347	okedy	G733-C05527	f108r	f108	f108r.46	6	0	0	0	S	B	3	11	MIDDLE	MIDDLE_THIRD	otedy	OPEN	qokaiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	yteedy qokeed y qokey otedy okedy qokaiin cheodar cheey qokedy al	OPEN	0	0
G749-O0348	qokaiin	G733-C05528	f108r	f108	f108r.46	7	1	0	1	S	B	3	11	MIDDLE	MIDDLE_THIRD	okedy	OPEN	cheodar	DRY|AMOUNT|PART|PREPARATION|PROCESS	DRY|AMOUNT|PART|PREPARATION|PROCESS	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	yteedy qokeed y qokey otedy okedy qokaiin cheodar cheey qokedy al	OPEN	0	0
G749-O0349	cheey	G733-C05530	f108r	f108	f108r.46	9	1	0	1	S	B	3	11	MIDDLE	LAST_THIRD	cheodar	DRY|AMOUNT|PART|PREPARATION|PROCESS	qokedy	OPEN	DRY|AMOUNT|PART|PREPARATION|PROCESS	DRY	NONE	NO_CLOSE_WITHIN_5	NA	NA	yteedy qokeed y qokey otedy okedy qokaiin cheodar cheey qokedy al	OPEN	0	0
G749-O0350	qokedy	G733-C05531	f108r	f108	f108r.46	10	1	0	1	S	B	3	11	MIDDLE	LAST_THIRD	cheey	OPEN	al	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	yteedy qokeed y qokey otedy okedy qokaiin cheodar cheey qokedy al	OPEN	0	0
G749-O0351	okedy	G733-C05537	f108r	f108	f108r.47	5	1	0	1	S	B	3	11	MIDDLE	MIDDLE_THIRD	sheol	MOIST|MATERIAL	lkeedy	OPEN	MOIST|MATERIAL	NONE	NONE	RIGHT_D3_5	NA	4	yched chockhey dain sheol okedy lkeedy oteedy qokeedy ched al keam	OPEN	0	0
G749-O0352	qokedy	G733-C05552	f108r	f108	f108r.48	9	0	0	0	S	B	3	12	MIDDLE	LAST_THIRD	otedy	OPEN	qokeedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	pcheedy qokeo l okeol keol dain ar otedy qokedy qokeedy qokeedy lchdy	OPEN	0	0
G749-O0353	okeey	G733-C05569	f108r	f108	f108r.5	4	1	0	1	S	B	3	12	MIDDLE	FIRST_THIRD	oteey	COLD|PREPARATION|END_STAGE	lkededy	OPEN	COLD|END_STAGE|PREPARATION	NONE	COLD	NO_CLOSE_WITHIN_5	NA	NA	tchokedy chey oteey okeey lkededy okche y pchofar cheo pchedy qotedy otol	OPEN	0	0
G749-O0354	chdy	G733-C05581	f108r	f108	f108r.50	4	1	0	1	S	B	3	10	MIDDLE	MIDDLE_THIRD	lkaiin	OPEN	qokey	HOT|MIDDLE_STAGE	HOT|MIDDLE_STAGE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokeedy lchedy lkaiin chdy qokey okedy okaram chdar ar okam	OPEN	0	0
G749-O0355	okedy	G733-C05583	f108r	f108	f108r.50	6	1	1	0	S	B	3	10	MIDDLE	MIDDLE_THIRD	qokey	HOT|MIDDLE_STAGE	okaram	HOT|AMOUNT|PART|PREPARATION	HOT|MIDDLE_STAGE|AMOUNT|PART|PREPARATION	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokeedy lchedy lkaiin chdy qokey okedy okaram chdar ar okam	OPEN	0	0
G749-O0356	cheol	G733-C05589	f108r	f108	f108r.6	2	1	0	1	S	B	3	13	MIDDLE	FIRST_THIRD	ol	OPEN	qo	PROCESS	PROCESS	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ol cheol qo qokeey qokeey qokeedy sheoky otedy qotey qokchey chdar aiin y	OPEN	0	0
G749-O0357	okedy	G733-C05602	f108r	f108	f108r.7	2	1	0	1	S	B	3	11	MIDDLE	FIRST_THIRD	okchey	HOT|DRY|PREPARATION|MIDDLE_STAGE	qokchedy	OPEN	HOT|DRY|MIDDLE_STAGE|PREPARATION	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	okchey okedy qokchedy chedy qokedy okar chdy okar char chkaiin chsy	OPEN	0	0
G749-O0358	qokedy	G733-C05605	f108r	f108	f108r.7	5	1	0	1	S	B	3	11	MIDDLE	MIDDLE_THIRD	chedy	OPEN	okar	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	okchey okedy qokchedy chedy qokedy okar chdy okar char chkaiin chsy	OPEN	0	0
G749-O0359	chdy	G733-C05607	f108r	f108	f108r.7	7	1	0	1	S	B	3	11	MIDDLE	MIDDLE_THIRD	okar	OPEN	okar	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	okchey okedy qokchedy chedy qokedy okar chdy okar char chkaiin chsy	OPEN	0	0
G749-O0360	okeey	G733-C05620	f108r	f108	f108r.8	9	1	0	1	S	B	3	12	MIDDLE	LAST_THIRD	ch	OPEN	qaiin	OPEN	NONE	NONE	NONE	RIGHT_D2	NA	2	pochedy shy shokeedar al kedal chokchy qokar ch okeey qaiin okeedy qetam	OPEN	0	0
G749-O0361	okedy	G733-C05627	f108r	f108	f108r.9	4	1	0	1	S	B	3	12	MIDDLE	FIRST_THIRD	chedy	OPEN	lkedy	OPEN	NONE	NONE	NONE	RIGHT_D3_5	NA	5	cthey chedain chedy okedy lkedy raraiin qokar otal kedy ar air ockhedy	OPEN	0	0
G749-O0362	cheey	G733-C05649	f108v	f108	f108v.10	2	1	0	1	S	B	3	11	MIDDLE	FIRST_THIRD	ol	OPEN	leedaiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ol cheey leedaiin shckhaiin okeal okar aralor om shee kay chectham	OPEN	0	0
G749-O0363	qokedy	G733-C05664	f108v	f108	f108v.11	6	1	0	1	S	B	3	12	MIDDLE	MIDDLE_THIRD	olkeeed	OPEN	lkeedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	sain al keed ain olkeeed qokedy lkeedy cho lkain oteshy shedy deedy	OPEN	0	0
G749-O0364	sheey	G733-C05674	f108v	f108	f108v.12	4	1	0	1	S	B	3	12	MIDDLE	FIRST_THIRD	akey	OPEN	teeody	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tshedky sheckhy akey sheey teeody qokedy qokeedy shok ar aiin okeey tedam	OPEN	0	0
G749-O0365	qokedy	G733-C05676	f108v	f108	f108v.12	6	1	0	1	S	B	3	12	MIDDLE	MIDDLE_THIRD	teeody	OPEN	qokeedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tshedky sheckhy akey sheey teeody qokedy qokeedy shok ar aiin okeey tedam	OPEN	0	0
G749-O0366	okeey	G733-C05681	f108v	f108	f108v.12	11	1	0	1	S	B	3	12	MIDDLE	LAST_THIRD	aiin	OPEN	tedam	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tshedky sheckhy akey sheey teeody qokedy qokeedy shok ar aiin okeey tedam	OPEN	0	0
G749-O0367	cheol	G733-C05684	f108v	f108	f108v.13	2	1	0	1	S	B	3	11	MIDDLE	FIRST_THIRD	daiin	OPEN	qokeey	HOT|END_STAGE	HOT|END_STAGE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	daiin cheol qokeey qokeedy qokeey raiin chckhy okeey qokeedy okedain aldor	OPEN	0	0
G749-O0368	okeey	G733-C05690	f108v	f108	f108v.13	8	1	0	1	S	B	3	11	MIDDLE	LAST_THIRD	chckhy	OPEN	qokeedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	daiin cheol qokeey qokeedy qokeey raiin chckhy okeey qokeedy okedain aldor	OPEN	0	0
G749-O0369	sheey	G733-C05706	f108v	f108	f108v.15	3	1	0	1	S	B	3	10	MIDDLE	FIRST_THIRD	okear	OPEN	qokeey	HOT|END_STAGE	HOT|END_STAGE	END_STAGE	NONE	NO_CLOSE_WITHIN_5	NA	NA	pcheor okear sheey qokeey ykeealkey rar aiin opsholal shedy ofaramoty	OPEN	0	0
G749-O0370	okeey	G733-C05714	f108v	f108	f108v.16	1	1	0	1	S	B	3	11	FIRST	FIRST_THIRD	EDGE	EDGE	lshey	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	okeey lshey qokeeal lkeey okeol okedy qotal sholkeedy chedy qokain teedu	OPEN	0	0
G749-O0371	lkeey	G733-C05717	f108v	f108	f108v.16	4	1	0	1	S	B	3	11	MIDDLE	FIRST_THIRD	qokeeal	OPEN	okeol	HOT|PREPARATION|MIDDLE_STAGE	HOT|MIDDLE_STAGE|PREPARATION	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	okeey lshey qokeeal lkeey okeol okedy qotal sholkeedy chedy qokain teedu	OPEN	0	0
G749-O0372	okedy	G733-C05719	f108v	f108	f108v.16	6	1	0	1	S	B	3	11	MIDDLE	MIDDLE_THIRD	okeol	HOT|PREPARATION|MIDDLE_STAGE	qotal	COLD|MATERIAL|BEGIN_STAGE	HOT|COLD|BEGIN_STAGE|MIDDLE_STAGE|MATERIAL|PREPARATION	HOT	COLD	NO_CLOSE_WITHIN_5	NA	NA	okeey lshey qokeeal lkeey okeol okedy qotal sholkeedy chedy qokain teedu	OPEN	0	0
G749-O0373	okeey	G733-C05736	f108v	f108	f108v.18	1	1	0	1	S	B	3	15	FIRST	FIRST_THIRD	EDGE	EDGE	l	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	okeey l keedy okeal okey cheykedy qoeedy lo rair cheey ol l s aiin am	OPEN	0	0
G749-O0374	cheey	G733-C05745	f108v	f108	f108v.18	10	1	0	1	S	B	3	15	MIDDLE	MIDDLE_THIRD	rair	OPEN	ol	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	okeey l keedy okeal okey cheykedy qoeedy lo rair cheey ol l s aiin am	OPEN	0	0
G749-O0375	qokedy	G733-C05756	f108v	f108	f108v.2	3	0	0	0	S	B	3	11	MIDDLE	FIRST_THIRD	shal	OPEN	qoeechy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	daiin shal qokedy qoeechy okain oteey checkhy lkeedy qokeedar araiin okam	OPEN	0	0
G749-O0376	sheey	G733-C05790	f108v	f108	f108v.22	3	1	0	1	S	B	3	12	MIDDLE	FIRST_THIRD	shey	OPEN	dain	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	daiin shey sheey dain alsar sheeo lkain shey cheeegaiin oloeeedy otaiin al	OPEN	0	0
G749-O0377	okeey	G733-C05801	f108v	f108	f108v.23	2	1	0	1	S	B	3	11	MIDDLE	FIRST_THIRD	qokeeor	HOT|AMOUNT|PROCESS|END_STAGE	qoeey	OPEN	HOT|END_STAGE|AMOUNT|PROCESS	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokeeor okeey qoeey chodaal daiin checthal cheeky otar aiin chckhy lteedy	OPEN	0	0
G749-O0378	sheey	G733-C05818	f108v	f108	f108v.24	8	1	0	1	S	B	3	12	MIDDLE	MIDDLE_THIRD	odar	AMOUNT|PART|PREPARATION|PROCESS	daiin	OPEN	AMOUNT|PART|PREPARATION|PROCESS	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	daiin chekeek checkhy ol r ain odar sheey daiin tchar okeedaiin oram	OPEN	0	0
G749-O0379	okeey	G733-C05824	f108v	f108	f108v.25	2	1	0	1	S	B	3	13	MIDDLE	FIRST_THIRD	sheeol	OPEN	kaiin	HOT|LEVEL_III	HOT|LEVEL_III	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	sheeol okeey kaiin okaiin ol lchey ctheo r aiin cheey qokeey qokeeaiin al	OPEN	0	0
G749-O0380	cheey	G733-C05832	f108v	f108	f108v.25	10	1	0	1	S	B	3	13	MIDDLE	LAST_THIRD	aiin	OPEN	qokeey	HOT|END_STAGE	HOT|END_STAGE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	sheeol okeey kaiin okaiin ol lchey ctheo r aiin cheey qokeey qokeeaiin al	OPEN	0	0
G749-O0381	cheol	G733-C05838	f108v	f108	f108v.26	3	1	0	1	S	B	3	14	MIDDLE	FIRST_THIRD	okeaiin	OPEN	shedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	sair okeaiin cheol shedy qokeeey dlaiin ar or lkar char aiin okal ldyr ls	OPEN	0	0
G749-O0382	okal	G733-C05847	f108v	f108	f108v.26	12	1	0	1	S	B	3	14	MIDDLE	LAST_THIRD	aiin	OPEN	ldyr	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	sair okeaiin cheol shedy qokeeey dlaiin ar or lkar char aiin okal ldyr ls	OPEN	0	0
G749-O0383	sheey	G733-C05873	f108v	f108	f108v.28	11	1	0	1	S	B	3	14	MIDDLE	LAST_THIRD	otain	OPEN	chol	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	paror aiin shedy qokey qol eees aiin lal lkeeedy otain sheey chol tan al	OPEN	0	0
G749-O0384	cheol	G733-C05880	f108v	f108	f108v.29	4	1	0	1	S	B	3	7	MIDDLE	MIDDLE_THIRD	o	OPEN	chedeey	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dar chey o cheol chedeey qokeedy chea	OPEN	0	0
G749-O0385	cheol	G733-C05906	f108v	f108	f108v.31	2	1	0	1	S	B	3	13	MIDDLE	FIRST_THIRD	ol	OPEN	shed	MOIST|PROCESS|MIDDLE_STAGE	MOIST|MIDDLE_STAGE|PROCESS	NONE	MOIST	RIGHT_D3_5	NA	5	ol cheol shed qokedy qokedain checkhed qoteedy otedy qokedy okeea r l kam	OPEN	0	0
G749-O0386	qokedy	G733-C05908	f108v	f108	f108v.31	4	1	0	1	S	B	3	13	MIDDLE	FIRST_THIRD	shed	MOIST|PROCESS|MIDDLE_STAGE	qokedain	OPEN	MOIST|MIDDLE_STAGE|PROCESS	NONE	MIDDLE_STAGE	RIGHT_D3_5	NA	3	ol cheol shed qokedy qokedain checkhed qoteedy otedy qokedy okeea r l kam	OPEN	0	0
G749-O0387	qokedy	G733-C05913	f108v	f108	f108v.31	9	0	0	0	S	B	3	13	MIDDLE	LAST_THIRD	otedy	OPEN	okeea	OPEN	NONE	NONE	NONE	LEFT_D2	2	NA	ol cheol shed qokedy qokedain checkhed qoteedy otedy qokedy okeea r l kam	OPEN	0	0
G749-O0388	qokedy	G733-C05935	f108v	f108	f108v.33	8	0	0	0	S	B	3	12	MIDDLE	MIDDLE_THIRD	oteey	COLD|PREPARATION|END_STAGE	qokeedy	OPEN	COLD|END_STAGE|PREPARATION	END_STAGE	NONE	RIGHT_D2	NA	2	sain ain chey lchs shed qokeedy oteey qokedy qokeedy cheedy qokeedar oldy	OPEN	0	0
