certificate_id	current_status	source_neighbor_count	component_recipe	visible_atom_count	visible_atoms	all_atoms_known	exact_catalog_key	catalog_intake_tier	incoming_action	incoming_argument	scope_context_mode	scope_incoming_action	next_visible_recipe	explicit_action_roots	explicit_argument_roots	visible_separated_chains	factor_gate_status	scope_selector_rules	portable_factor_rules	amber_factor_rules	blocked_factor_rules	blocked_rule_explanations	mechanism_flags	primary_intake_route	certificate_decision	route_explanation_de	ordered_literal_reading_de	outgoing_action	outgoing_argument	state_preserved_on_stop	direct_pair_promoted	invisible_separator_invented	meaning_revision	surface_prediction	occurrence_prediction	factor_gate_matches_gdt441
G445-CAN-1252	ABSENT	1	CH+T+OL+D_ADDR+AL	5	CH|T|OL|D_ADDR|AL	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|T	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:T<-AL|PAIR:CH>T	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	NEHMEN · EINSTELLEN · FORTSETZEN · HIER · ZIELORT	T	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1253	ABSENT	1	CH+T+OL+D_ADDR+L	5	CH|T|OL|D_ADDR|L	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|T	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK	FOCUS:T<-L|PAIR:CH>T	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	NEHMEN · EINSTELLEN · FORTSETZEN · HIER · VERBINDUNG	T	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1254	OBSERVED	2	CH+T+OR	3	CH|T|OR	YES	YES	T0_EXACT_OBSERVED	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|T	OR	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-OR|PAIR:CH>T	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	NEHMEN · EINSTELLEN · EINHEIT	T	OR	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1255	ABSENT	1	CH+T+OR+D_ADDR	4	CH|T|OR|D_ADDR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|T	OR	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-OR|PAIR:CH>T	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	NEHMEN · EINSTELLEN · EINHEIT · HIER	T	OR	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1256	ABSENT	1	CH+T+OT	3	CH|T|OT	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|T	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	NONE	PAIR:CH>T	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	NEHMEN · EINSTELLEN · DANACH	T	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1257	ABSENT	1	CH+T+OT+D_ADDR+AR	5	CH|T|OT|D_ADDR|AR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|T	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:T<-AR|PAIR:CH>T	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	NEHMEN · EINSTELLEN · DANACH · HIER · AUSGANG	T	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1258	ABSENT	1	CH+T+OT+S	4	CH|T|OT|S	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|T|S	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	NONE	PAIR:CH>T	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	NEHMEN · EINSTELLEN · DANACH · WÄHLEN	S	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1259	ABSENT	1	CH+T+R+E+CH	5	CH|T|R|E|CH	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|T|R|CH	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-E|PAIR:CH>T|PAIR:T>R	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	NEHMEN · EINSTELLEN · MARKIEREN · GRAD I · NEHMEN	CH	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1260	ABSENT	1	CH+T+S+OR	4	CH|T|S|OR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|T|S	OR	NONE	STOP__UNLICENSED_FACTOR	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-OR|PAIR:CH>T	NONE	PAIR:T>S	PAIR:T>S:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	NEHMEN · EINSTELLEN · WÄHLEN · EINHEIT	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1261	OBSERVED	2	CH+T+Y	3	CH|T|Y	YES	YES	T0_EXACT_OBSERVED	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|T	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-Y|PAIR:CH>T	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	NEHMEN · EINSTELLEN · POSTEN	T	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1262	ABSENT	2	CH+Y	2	CH|Y	YES	YES	T4_NARROW_APPENDIX	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-Y	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	NEHMEN · POSTEN	CH	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1263	ABSENT	1	CH+Y+CH+Y	4	CH|Y|CH|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|CH	Y|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-Y|FOCUS:CH<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	NEHMEN · POSTEN · NEHMEN · POSTEN	CH	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1264	ABSENT	1	CH+Y+IIN+R	4	CH|Y|IIN|R	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|R	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	NEHMEN · POSTEN · STUFE · MARKIEREN	R	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1265	ABSENT	1	CH+Y+K+CH+AM_ADDR	5	CH|Y|K|CH|AM_ADDR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|K|CH	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-Y|PAIR:K>CH	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	NEHMEN · POSTEN · GEBEN · NEHMEN · HIER	CH	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1266	ABSENT	1	CH+Y+K+E+AIIN	5	CH|Y|K|E|AIIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|K	Y|AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-Y|FOCUS:K<-E|FOCUS:K<-AIIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	NEHMEN · POSTEN · GEBEN · GRAD I · WERT	K	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1267	ABSENT	1	CH+Y+K+E+AIN	5	CH|Y|K|E|AIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|K	Y|AIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-Y|FOCUS:K<-E|FOCUS:K<-AIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	NEHMEN · POSTEN · GEBEN · GRAD I · ANTEIL	K	AIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1268	ABSENT	1	CH+Y+K+E+OR	5	CH|Y|K|E|OR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|K	Y|OR	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-Y|FOCUS:K<-E|FOCUS:K<-OR	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	NEHMEN · POSTEN · GEBEN · GRAD I · EINHEIT	K	OR	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1269	ABSENT	1	CH+Y+OK+CH+AM_ADDR	5	CH|Y|OK|CH|AM_ADDR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|OK|CH	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-Y|PAIR:OK>CH	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	NEHMEN · POSTEN · SETZEN · NEHMEN · HIER	CH	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1270	ABSENT	1	CH+Y+OK+E+Y	5	CH|Y|OK|E|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|OK	Y|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-Y|FOCUS:OK<-E|FOCUS:OK<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	NEHMEN · POSTEN · SETZEN · GRAD I · POSTEN	OK	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1271	ABSENT	1	CH+Y+OL+S+AL	5	CH|Y|OL|S|AL	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|S	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:CH<-Y|FOCUS:S<-AL	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	NEHMEN · POSTEN · FORTSETZEN · WÄHLEN · ZIELORT	S	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1272	ABSENT	1	CH+Y+P+E+Y	5	CH|Y|P|E|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|P	Y|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-Y|FOCUS:P<-E|FOCUS:P<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	NEHMEN · POSTEN · EINSETZEN · GRAD I · POSTEN	P	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1273	ABSENT	1	CH+Y+P+S+AM_ADDR	5	CH|Y|P|S|AM_ADDR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|P|S	Y	NONE	STOP__UNLICENSED_FACTOR	NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-Y	NONE	PAIR:P>S	PAIR:P>S:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	NEHMEN · POSTEN · EINSETZEN · WÄHLEN · HIER	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1274	ABSENT	1	CH+Y+SH+E+DY	5	CH|Y|SH|E|DY	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|SH	Y	1:CH+Y+SH__DIRECT_CH>SH_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-Y|FOCUS:SH<-E|CLOSE:SH	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	NEHMEN · POSTEN · HALTEN · GRAD I · SCHLUSS	SH	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1275	OBSERVED	1	CHD	1	CHD	YES	YES	T0_EXACT_OBSERVED	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	NONE	NONE	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	BEARBEITEN	CHD	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1276	OBSERVED	4	CHD+AIIN	2	CHD|AIIN	YES	YES	T0_EXACT_OBSERVED	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-AIIN	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	BEARBEITEN · WERT	CHD	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1277	ABSENT	1	CHD+AIIN+K+AIN	4	CHD|AIIN|K|AIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|K	AIIN|AIN	1:CHD+AIIN+K__DIRECT_CHD>K_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-AIIN|FOCUS:K<-AIN	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	BEARBEITEN · WERT · GEBEN · ANTEIL	K	AIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1278	ABSENT	1	CHD+AIIN+K+AR	4	CHD|AIIN|K|AR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|K	AIIN	1:CHD+AIIN+K__DIRECT_CHD>K_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:CHD<-AIIN|FOCUS:K<-AR	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	BEARBEITEN · WERT · GEBEN · AUSGANG	K	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1279	ABSENT	1	CHD+AIIN+L	3	CHD|AIIN|L	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|L_AIR_RIGHT_FALLBACK	FOCUS:CHD<-AIIN|FOCUS:CHD<-L	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	BEARBEITEN · WERT · VERBINDUNG	CHD	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1280	ABSENT	1	CHD+AIIN+OK+AM_ADDR	4	CHD|AIIN|OK|AM_ADDR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|OK	AIIN	1:CHD+AIIN+OK__DIRECT_CHD>OK_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-AIIN	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	BEARBEITEN · WERT · SETZEN · HIER	OK	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1281	ABSENT	1	CHD+AIIN+T+Y	4	CHD|AIIN|T|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|T	AIIN|Y	1:CHD+AIIN+T__DIRECT_CHD>T_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-AIIN|FOCUS:T<-Y	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	BEARBEITEN · WERT · EINSTELLEN · POSTEN	T	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1282	OBSERVED	3	CHD+AIN	2	CHD|AIN	YES	YES	T0_EXACT_OBSERVED	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	AIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-AIN	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	BEARBEITEN · ANTEIL	CHD	AIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1283	ABSENT	1	CHD+AIN+K+AIN	4	CHD|AIN|K|AIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|K	AIN|AIN	1:CHD+AIN+K__DIRECT_CHD>K_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-AIN|FOCUS:K<-AIN	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	BEARBEITEN · ANTEIL · GEBEN · ANTEIL	K	AIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1284	ABSENT	1	CHD+AIN+K+AR	4	CHD|AIN|K|AR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|K	AIN	1:CHD+AIN+K__DIRECT_CHD>K_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:CHD<-AIN|FOCUS:K<-AR	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	BEARBEITEN · ANTEIL · GEBEN · AUSGANG	K	AIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1285	ABSENT	1	CHD+AIN+L	3	CHD|AIN|L	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	AIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|L_AIR_RIGHT_FALLBACK	FOCUS:CHD<-AIN|FOCUS:CHD<-L	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	BEARBEITEN · ANTEIL · VERBINDUNG	CHD	AIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1286	ABSENT	1	CHD+AIN+OK+AM_ADDR	4	CHD|AIN|OK|AM_ADDR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|OK	AIN	1:CHD+AIN+OK__DIRECT_CHD>OK_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-AIN	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	BEARBEITEN · ANTEIL · SETZEN · HIER	OK	AIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1287	ABSENT	1	CHD+AIN+T+Y	4	CHD|AIN|T|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|T	AIN|Y	1:CHD+AIN+T__DIRECT_CHD>T_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-AIN|FOCUS:T<-Y	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	BEARBEITEN · ANTEIL · EINSTELLEN · POSTEN	T	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1288	OBSERVED	2	CHD+AIR	2	CHD|AIR	YES	YES	T0_EXACT_OBSERVED	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK	FOCUS:CHD<-AIR	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	BEARBEITEN · BAHN	CHD	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1289	OBSERVED	3	CHD+AL	2	CHD|AL	YES	YES	T0_EXACT_OBSERVED	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:CHD<-AL	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	BEARBEITEN · ZIELORT	CHD	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1290	OBSERVED	3	CHD+AR	2	CHD|AR	YES	YES	T0_EXACT_OBSERVED	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:CHD<-AR	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	BEARBEITEN · AUSGANG	CHD	NONE	YES	NO	NO	NO	NO	NO	YES
