probe_id	probe_family	expected_gate_status	expected_blocked_rules	component_recipe	visible_atom_count	visible_atoms	all_atoms_known	exact_catalog_key	catalog_intake_tier	incoming_action	incoming_argument	scope_context_mode	scope_incoming_action	next_visible_recipe	explicit_action_roots	explicit_argument_roots	visible_separated_chains	factor_gate_status	scope_selector_rules	portable_factor_rules	amber_factor_rules	blocked_factor_rules	blocked_rule_explanations	mechanism_flags	primary_intake_route	certificate_decision	route_explanation_de	ordered_literal_reading_de	outgoing_action	outgoing_argument	state_preserved_on_stop	direct_pair_promoted	invisible_separator_invented	meaning_revision	surface_prediction	occurrence_prediction	probe_matches_source
G445-CLOSE-0178	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AIR+OR+DY	3	AIR|OR|DY	YES	NO	NONE	SH	NONE	STATEMENT_SCOPE_INHERITED	SH	NONE	NONE	OR	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:SH<-AIR|FOCUS:SH<-OR|CLOSE:SH	NONE	NONE	NONE	INHERITED_HEAD_CLOSE	INHERITED_HEAD_CLOSE_GREEN	READ	Sichtbare Schlusskarte mit dem bereits aktiven Handlungskopf lesen.	BAHN · EINHEIT · SCHLUSS	SH	OR	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0179	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	AIR+OR+DY	3	AIR|OR|DY	YES	NO	NONE	T	NONE	OWNER_SCOPE_RESET	NONE	NONE	NONE	OR	NONE	FACTOR_AMBER_LOCAL_APPENDIX	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:T	FOCUS:OWNER<-AIR	NONE	NONE	INHERITED_HEAD_CLOSE|LOCAL_APPENDIX_EDGE_VISIBLE	INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	Sichtbare Schlusskarte mit aktivem Kopf und ausgewiesener lokaler Altkante lesen.	BAHN · EINHEIT · SCHLUSS	T	OR	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0180	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AIR+OR+DY	3	AIR|OR|DY	YES	NO	NONE	T	NONE	STATEMENT_SCOPE_INHERITED	T	NONE	NONE	OR	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:T<-AIR|FOCUS:T<-OR|CLOSE:T	NONE	NONE	NONE	INHERITED_HEAD_CLOSE	INHERITED_HEAD_CLOSE_GREEN	READ	Sichtbare Schlusskarte mit dem bereits aktiven Handlungskopf lesen.	BAHN · EINHEIT · SCHLUSS	T	OR	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0181	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+DY	2	AL|DY	YES	YES	T0_EXACT_OBSERVED	CH	NONE	OWNER_SCOPE_RESET	NONE	NONE	NONE	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AL|CLOSE:CH	NONE	NONE	NONE	EXACT_CATALOG_KEY|INHERITED_HEAD_CLOSE	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	ZIELORT · SCHLUSS	CH	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0182	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+DY	2	AL|DY	YES	YES	T0_EXACT_OBSERVED	CH	NONE	STATEMENT_SCOPE_INHERITED	CH	NONE	NONE	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:CH<-AL|CLOSE:CH	NONE	NONE	NONE	EXACT_CATALOG_KEY|INHERITED_HEAD_CLOSE	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	ZIELORT · SCHLUSS	CH	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0183	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+DY	2	AL|DY	YES	YES	T0_EXACT_OBSERVED	CHD	NONE	OWNER_SCOPE_RESET	NONE	NONE	NONE	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AL|CLOSE:CHD	NONE	NONE	NONE	EXACT_CATALOG_KEY|INHERITED_HEAD_CLOSE	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	ZIELORT · SCHLUSS	CHD	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0184	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+DY	2	AL|DY	YES	YES	T0_EXACT_OBSERVED	CHD	NONE	STATEMENT_SCOPE_INHERITED	CHD	NONE	NONE	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:CHD<-AL|CLOSE:CHD	NONE	NONE	NONE	EXACT_CATALOG_KEY|INHERITED_HEAD_CLOSE	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	ZIELORT · SCHLUSS	CHD	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0185	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+DY	2	AL|DY	YES	YES	T0_EXACT_OBSERVED	K	NONE	OWNER_SCOPE_RESET	NONE	NONE	NONE	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AL|CLOSE:K	NONE	NONE	NONE	EXACT_CATALOG_KEY|INHERITED_HEAD_CLOSE	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	ZIELORT · SCHLUSS	K	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0186	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+DY	2	AL|DY	YES	YES	T0_EXACT_OBSERVED	K	NONE	STATEMENT_SCOPE_INHERITED	K	NONE	NONE	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:K<-AL|CLOSE:K	NONE	NONE	NONE	EXACT_CATALOG_KEY|INHERITED_HEAD_CLOSE	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	ZIELORT · SCHLUSS	K	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0187	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+DY	2	AL|DY	YES	YES	T0_EXACT_OBSERVED	OK	NONE	OWNER_SCOPE_RESET	NONE	NONE	NONE	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AL|CLOSE:OK	NONE	NONE	NONE	EXACT_CATALOG_KEY|INHERITED_HEAD_CLOSE	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	ZIELORT · SCHLUSS	OK	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0188	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+DY	2	AL|DY	YES	YES	T0_EXACT_OBSERVED	OK	NONE	STATEMENT_SCOPE_INHERITED	OK	NONE	NONE	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:OK<-AL|CLOSE:OK	NONE	NONE	NONE	EXACT_CATALOG_KEY|INHERITED_HEAD_CLOSE	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	ZIELORT · SCHLUSS	OK	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0189	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+DY	2	AL|DY	YES	YES	T0_EXACT_OBSERVED	P	NONE	OWNER_SCOPE_RESET	NONE	NONE	NONE	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AL|CLOSE:P	NONE	NONE	NONE	EXACT_CATALOG_KEY|INHERITED_HEAD_CLOSE	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	ZIELORT · SCHLUSS	P	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0190	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+DY	2	AL|DY	YES	YES	T0_EXACT_OBSERVED	P	NONE	STATEMENT_SCOPE_INHERITED	P	NONE	NONE	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:P<-AL|CLOSE:P	NONE	NONE	NONE	EXACT_CATALOG_KEY|INHERITED_HEAD_CLOSE	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	ZIELORT · SCHLUSS	P	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0191	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+DY	2	AL|DY	YES	YES	T0_EXACT_OBSERVED	R	NONE	OWNER_SCOPE_RESET	NONE	NONE	NONE	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AL|CLOSE:R	NONE	NONE	NONE	EXACT_CATALOG_KEY|INHERITED_HEAD_CLOSE	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	ZIELORT · SCHLUSS	R	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0192	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+DY	2	AL|DY	YES	YES	T0_EXACT_OBSERVED	R	NONE	STATEMENT_SCOPE_INHERITED	R	NONE	NONE	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:R<-AL|CLOSE:R	NONE	NONE	NONE	EXACT_CATALOG_KEY|INHERITED_HEAD_CLOSE	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	ZIELORT · SCHLUSS	R	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0193	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+DY	2	AL|DY	YES	YES	T0_EXACT_OBSERVED	S	NONE	OWNER_SCOPE_RESET	NONE	NONE	NONE	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AL|CLOSE:S	NONE	NONE	NONE	EXACT_CATALOG_KEY|INHERITED_HEAD_CLOSE	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	ZIELORT · SCHLUSS	S	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0194	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+DY	2	AL|DY	YES	YES	T0_EXACT_OBSERVED	S	NONE	STATEMENT_SCOPE_INHERITED	S	NONE	NONE	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:S<-AL|CLOSE:S	NONE	NONE	NONE	EXACT_CATALOG_KEY|INHERITED_HEAD_CLOSE	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	ZIELORT · SCHLUSS	S	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0195	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+DY	2	AL|DY	YES	YES	T0_EXACT_OBSERVED	SH	NONE	OWNER_SCOPE_RESET	NONE	NONE	NONE	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AL|CLOSE:SH	NONE	NONE	NONE	EXACT_CATALOG_KEY|INHERITED_HEAD_CLOSE	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	ZIELORT · SCHLUSS	SH	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0196	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+DY	2	AL|DY	YES	YES	T0_EXACT_OBSERVED	SH	NONE	STATEMENT_SCOPE_INHERITED	SH	NONE	NONE	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:SH<-AL|CLOSE:SH	NONE	NONE	NONE	EXACT_CATALOG_KEY|INHERITED_HEAD_CLOSE	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	ZIELORT · SCHLUSS	SH	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0197	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+DY	2	AL|DY	YES	YES	T0_EXACT_OBSERVED	T	NONE	OWNER_SCOPE_RESET	NONE	NONE	NONE	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AL|CLOSE:T	NONE	NONE	NONE	EXACT_CATALOG_KEY|INHERITED_HEAD_CLOSE	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	ZIELORT · SCHLUSS	T	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0198	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+DY	2	AL|DY	YES	YES	T0_EXACT_OBSERVED	T	NONE	STATEMENT_SCOPE_INHERITED	T	NONE	NONE	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:T<-AL|CLOSE:T	NONE	NONE	NONE	EXACT_CATALOG_KEY|INHERITED_HEAD_CLOSE	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	ZIELORT · SCHLUSS	T	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0199	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+Y+DY	3	AL|Y|DY	YES	NO	NONE	CH	NONE	OWNER_SCOPE_RESET	NONE	NONE	NONE	Y	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AL|FOCUS:OWNER<-Y|CLOSE:CH	NONE	NONE	NONE	INHERITED_HEAD_CLOSE	INHERITED_HEAD_CLOSE_GREEN	READ	Sichtbare Schlusskarte mit dem bereits aktiven Handlungskopf lesen.	ZIELORT · POSTEN · SCHLUSS	CH	Y	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0200	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+Y+DY	3	AL|Y|DY	YES	NO	NONE	CH	NONE	STATEMENT_SCOPE_INHERITED	CH	NONE	NONE	Y	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:CH<-AL|FOCUS:CH<-Y|CLOSE:CH	NONE	NONE	NONE	INHERITED_HEAD_CLOSE	INHERITED_HEAD_CLOSE_GREEN	READ	Sichtbare Schlusskarte mit dem bereits aktiven Handlungskopf lesen.	ZIELORT · POSTEN · SCHLUSS	CH	Y	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0201	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+Y+DY	3	AL|Y|DY	YES	NO	NONE	CHD	NONE	OWNER_SCOPE_RESET	NONE	NONE	NONE	Y	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AL|FOCUS:OWNER<-Y|CLOSE:CHD	NONE	NONE	NONE	INHERITED_HEAD_CLOSE	INHERITED_HEAD_CLOSE_GREEN	READ	Sichtbare Schlusskarte mit dem bereits aktiven Handlungskopf lesen.	ZIELORT · POSTEN · SCHLUSS	CHD	Y	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0202	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+Y+DY	3	AL|Y|DY	YES	NO	NONE	CHD	NONE	STATEMENT_SCOPE_INHERITED	CHD	NONE	NONE	Y	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:CHD<-AL|FOCUS:CHD<-Y|CLOSE:CHD	NONE	NONE	NONE	INHERITED_HEAD_CLOSE	INHERITED_HEAD_CLOSE_GREEN	READ	Sichtbare Schlusskarte mit dem bereits aktiven Handlungskopf lesen.	ZIELORT · POSTEN · SCHLUSS	CHD	Y	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0203	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+Y+DY	3	AL|Y|DY	YES	NO	NONE	K	NONE	OWNER_SCOPE_RESET	NONE	NONE	NONE	Y	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AL|FOCUS:OWNER<-Y|CLOSE:K	NONE	NONE	NONE	INHERITED_HEAD_CLOSE	INHERITED_HEAD_CLOSE_GREEN	READ	Sichtbare Schlusskarte mit dem bereits aktiven Handlungskopf lesen.	ZIELORT · POSTEN · SCHLUSS	K	Y	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0204	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+Y+DY	3	AL|Y|DY	YES	NO	NONE	K	NONE	STATEMENT_SCOPE_INHERITED	K	NONE	NONE	Y	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:K<-AL|FOCUS:K<-Y|CLOSE:K	NONE	NONE	NONE	INHERITED_HEAD_CLOSE	INHERITED_HEAD_CLOSE_GREEN	READ	Sichtbare Schlusskarte mit dem bereits aktiven Handlungskopf lesen.	ZIELORT · POSTEN · SCHLUSS	K	Y	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0205	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+Y+DY	3	AL|Y|DY	YES	NO	NONE	OK	NONE	OWNER_SCOPE_RESET	NONE	NONE	NONE	Y	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AL|FOCUS:OWNER<-Y|CLOSE:OK	NONE	NONE	NONE	INHERITED_HEAD_CLOSE	INHERITED_HEAD_CLOSE_GREEN	READ	Sichtbare Schlusskarte mit dem bereits aktiven Handlungskopf lesen.	ZIELORT · POSTEN · SCHLUSS	OK	Y	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0206	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+Y+DY	3	AL|Y|DY	YES	NO	NONE	OK	NONE	STATEMENT_SCOPE_INHERITED	OK	NONE	NONE	Y	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:OK<-AL|FOCUS:OK<-Y|CLOSE:OK	NONE	NONE	NONE	INHERITED_HEAD_CLOSE	INHERITED_HEAD_CLOSE_GREEN	READ	Sichtbare Schlusskarte mit dem bereits aktiven Handlungskopf lesen.	ZIELORT · POSTEN · SCHLUSS	OK	Y	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0207	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+Y+DY	3	AL|Y|DY	YES	NO	NONE	P	NONE	OWNER_SCOPE_RESET	NONE	NONE	NONE	Y	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AL|FOCUS:OWNER<-Y|CLOSE:P	NONE	NONE	NONE	INHERITED_HEAD_CLOSE	INHERITED_HEAD_CLOSE_GREEN	READ	Sichtbare Schlusskarte mit dem bereits aktiven Handlungskopf lesen.	ZIELORT · POSTEN · SCHLUSS	P	Y	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0208	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+Y+DY	3	AL|Y|DY	YES	NO	NONE	P	NONE	STATEMENT_SCOPE_INHERITED	P	NONE	NONE	Y	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:P<-AL|FOCUS:P<-Y|CLOSE:P	NONE	NONE	NONE	INHERITED_HEAD_CLOSE	INHERITED_HEAD_CLOSE_GREEN	READ	Sichtbare Schlusskarte mit dem bereits aktiven Handlungskopf lesen.	ZIELORT · POSTEN · SCHLUSS	P	Y	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0209	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+Y+DY	3	AL|Y|DY	YES	NO	NONE	R	NONE	OWNER_SCOPE_RESET	NONE	NONE	NONE	Y	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AL|FOCUS:OWNER<-Y|CLOSE:R	NONE	NONE	NONE	INHERITED_HEAD_CLOSE	INHERITED_HEAD_CLOSE_GREEN	READ	Sichtbare Schlusskarte mit dem bereits aktiven Handlungskopf lesen.	ZIELORT · POSTEN · SCHLUSS	R	Y	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0210	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+Y+DY	3	AL|Y|DY	YES	NO	NONE	R	NONE	STATEMENT_SCOPE_INHERITED	R	NONE	NONE	Y	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:R<-AL|FOCUS:R<-Y|CLOSE:R	NONE	NONE	NONE	INHERITED_HEAD_CLOSE	INHERITED_HEAD_CLOSE_GREEN	READ	Sichtbare Schlusskarte mit dem bereits aktiven Handlungskopf lesen.	ZIELORT · POSTEN · SCHLUSS	R	Y	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0211	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+Y+DY	3	AL|Y|DY	YES	NO	NONE	S	NONE	OWNER_SCOPE_RESET	NONE	NONE	NONE	Y	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AL|FOCUS:OWNER<-Y|CLOSE:S	NONE	NONE	NONE	INHERITED_HEAD_CLOSE	INHERITED_HEAD_CLOSE_GREEN	READ	Sichtbare Schlusskarte mit dem bereits aktiven Handlungskopf lesen.	ZIELORT · POSTEN · SCHLUSS	S	Y	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0212	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+Y+DY	3	AL|Y|DY	YES	NO	NONE	S	NONE	STATEMENT_SCOPE_INHERITED	S	NONE	NONE	Y	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:S<-AL|FOCUS:S<-Y|CLOSE:S	NONE	NONE	NONE	INHERITED_HEAD_CLOSE	INHERITED_HEAD_CLOSE_GREEN	READ	Sichtbare Schlusskarte mit dem bereits aktiven Handlungskopf lesen.	ZIELORT · POSTEN · SCHLUSS	S	Y	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0213	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+Y+DY	3	AL|Y|DY	YES	NO	NONE	SH	NONE	OWNER_SCOPE_RESET	NONE	NONE	NONE	Y	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AL|FOCUS:OWNER<-Y|CLOSE:SH	NONE	NONE	NONE	INHERITED_HEAD_CLOSE	INHERITED_HEAD_CLOSE_GREEN	READ	Sichtbare Schlusskarte mit dem bereits aktiven Handlungskopf lesen.	ZIELORT · POSTEN · SCHLUSS	SH	Y	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0214	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+Y+DY	3	AL|Y|DY	YES	NO	NONE	SH	NONE	STATEMENT_SCOPE_INHERITED	SH	NONE	NONE	Y	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:SH<-AL|FOCUS:SH<-Y|CLOSE:SH	NONE	NONE	NONE	INHERITED_HEAD_CLOSE	INHERITED_HEAD_CLOSE_GREEN	READ	Sichtbare Schlusskarte mit dem bereits aktiven Handlungskopf lesen.	ZIELORT · POSTEN · SCHLUSS	SH	Y	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0215	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+Y+DY	3	AL|Y|DY	YES	NO	NONE	T	NONE	OWNER_SCOPE_RESET	NONE	NONE	NONE	Y	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AL|FOCUS:OWNER<-Y|CLOSE:T	NONE	NONE	NONE	INHERITED_HEAD_CLOSE	INHERITED_HEAD_CLOSE_GREEN	READ	Sichtbare Schlusskarte mit dem bereits aktiven Handlungskopf lesen.	ZIELORT · POSTEN · SCHLUSS	T	Y	YES	NO	NO	NO	NO	NO	YES
G445-CLOSE-0216	INHERITED_HEAD_CLOSE_MATRIX	FACTOR_GREEN_CROSS_PAGE	NONE	AL+Y+DY	3	AL|Y|DY	YES	NO	NONE	T	NONE	STATEMENT_SCOPE_INHERITED	T	NONE	NONE	Y	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:T<-AL|FOCUS:T<-Y|CLOSE:T	NONE	NONE	NONE	INHERITED_HEAD_CLOSE	INHERITED_HEAD_CLOSE_GREEN	READ	Sichtbare Schlusskarte mit dem bereits aktiven Handlungskopf lesen.	ZIELORT · POSTEN · SCHLUSS	T	Y	YES	NO	NO	NO	NO	NO	YES
