order_id	order_mark_id	page	unit	identity	observed_surface	house_model_surface	surface_relation	meaning_unchanged	concrete_default_de
WH04	WH04-M034	f83r	B4-S006	PROC099	shckhedy	shckhedy	HOUSE_MODEL	YES	HALTEN · DURCHLASS · EIN KURZER ARBEITSGANG · SCHLUSS
WH04	WH04-M035	f83r	B4-S007	PROC099	shckhedy	shckhedy	HOUSE_MODEL	YES	HALTEN · DURCHLASS · EIN KURZER ARBEITSGANG · SCHLUSS
WH04	WH04-M036	f83r	B4-S008	PROC009	saiin	daiin	LICENSED_LOCAL_ALTERNATE	YES	EIN KLEINER SCHOEPFBECHER
WH04	WH04-M037	f83r	B4-S008	PROC046	cheeky	cheeky	HOUSE_MODEL	YES	WAERMEN · DREI KURZE ARBEITSGAENGE · POSTEN
WH04	WH04-M039	f83r	B4-S008	PROC067	qokedy	qokedy	HOUSE_MODEL	YES	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS
WH04	WH04-M040	f83r	B4-S009	PROC078	shedy	shedy	HOUSE_MODEL	YES	STEHENLASSEN · SCHLUSS
WH04	WH04-M041	f83r	B4-S010	PROC047	oldy	oldy	HOUSE_MODEL	YES	WEITER · SCHLUSS
WH04	WH04-M042	f83r	B4-S011	PROC009	saiin	daiin	LICENSED_LOCAL_ALTERNATE	YES	EIN KLEINER SCHOEPFBECHER
WH04	WH04-M043	f83r	B4-S011	PROC083	cheky	cheky	HOUSE_MODEL	YES	WAERMEN · EIN KURZER ARBEITSGANG · POSTEN
WH04	WH04-M045	f83r	B4-S011	PROC080	okain	qokain	LICENSED_LOCAL_ALTERNATE	YES	ANSETZEN · EIN ABGEGRENZTER TEIL
WH04	WH04-M046	f83r	B4-S011	PROC042	chdy	chedy	LICENSED_LOCAL_ALTERNATE	YES	UMSETZEN · POSTEN
WH04	WH04-M047	f83r	B4-S011	PROC013	sol	ol	LICENSED_LOCAL_ALTERNATE	YES	WEITER
WH04	WH04-M049	f83r	B4-S012	PROC120	lchedy	lchedy	HOUSE_MODEL	YES	LEITEN · UMSETZEN · SCHLUSS
WH04	WH04-M051	f83r	B4-S013	PROC078	shedy	shedy	HOUSE_MODEL	YES	STEHENLASSEN · SCHLUSS
WH04	WH04-M052	f83r	B4-S014	PROC016	or	or	HOUSE_MODEL	YES	ANSATZ
WH04	WH04-M053	f83r	B4-S014	PROC019	chey	chey	HOUSE_MODEL	YES	POSTEN
WH04	WH04-M056	f83r	B4-S015	PROC080	qokain	qokain	HOUSE_MODEL	YES	ANSETZEN · EIN ABGEGRENZTER TEIL
WH04	WH04-M057	f83r	B4-S015	PROC031	shey	cheey	LICENSED_LOCAL_ALTERNATE	YES	HALTEN · DREI KURZE ARBEITSGAENGE · POSTEN
WH04	WH04-M058	f83r	B4-S015	PROC069	kain	kain	HOUSE_MODEL	YES	ZUGEBEN · EIN ABGEGRENZTER TEIL
WH04	WH04-M061	f83r	B4-S015	PROC120	lchedy	lchedy	HOUSE_MODEL	YES	LEITEN · UMSETZEN · SCHLUSS
WH04	WH04-M062	f83r	B4-S016	PROC070	qolkain	olkain	LICENSED_LOCAL_ALTERNATE	YES	WEITER · ZUGEBEN · EIN ABGEGRENZTER TEIL
WH04	WH04-M063	f83r	B4-S016	PROC055	dal	dal	HOUSE_MODEL	YES	ZIELSTELLE
WH04	WH04-M065	f83r	B4-S016	PROC078	shedy	shedy	HOUSE_MODEL	YES	STEHENLASSEN · SCHLUSS
WH05	WH05-M001	f56r	H5-S001	PROC051	chochor	chochor	HOUSE_MODEL	YES	ZUTAT · ENTNEHMEN · ANSATZ
WH05	WH05-M002	f56r	H5-S001	PROC052	cho	cho	HOUSE_MODEL	YES	ZUTAT
WH05	WH05-M003	f56r	H5-S001	PROC053	chodaly	chodaly	HOUSE_MODEL	YES	ZUTAT · ZIELSTELLE · POSTEN
WH05	WH05-M004	f56r	H5-S001	PROC009	daiin	daiin	HOUSE_MODEL	YES	EIN KLEINER SCHOEPFBECHER
WH05	WH05-M005	f56r	H5-S001	PROC052	sho	cho	LICENSED_LOCAL_ALTERNATE	YES	ZUTAT
WH05	WH05-M006	f56r	H5-S001	PROC054	kchol	kchol	HOUSE_MODEL	YES	ZUGEBEN · WEITER
WH05	WH05-M007	f56r	H5-S001	PROC020	otchor	otchor	HOUSE_MODEL	YES	DANACH · ENTNEHMEN · ANSATZ
WH05	WH05-M008	f56r	H5-S001	PROC008	choky	qoky	LICENSED_LOCAL_ALTERNATE	YES	ANSETZEN · POSTEN
WH05	WH05-M009	f56r	H5-S001	PROC055	dal	dal	HOUSE_MODEL	YES	ZIELSTELLE
WH05	WH05-M010	f56r	H5-S002	PROC034	schol	schol	HOUSE_MODEL	YES	DAVON
WH05	WH05-M011	f56r	H5-S002	PROC056	choy	choy	HOUSE_MODEL	YES	ZUTAT · POSTEN
WH05	WH05-M012	f56r	H5-S002	PROC008	choky	qoky	LICENSED_LOCAL_ALTERNATE	YES	ANSETZEN · POSTEN
WH05	WH05-M013	f56r	H5-S002	PROC057	cheeckhody	cheeckhody	HOUSE_MODEL	YES	ENTNEHMEN · DREI KURZE ARBEITSGAENGE · DURCHLASS · ARBEITSGANG · SCHLUSS
WH05	WH05-M015	f83r	B5-S002	PROC082	qokchdy	qokchdy	HOUSE_MODEL	YES	ANSETZEN · UMSETZEN · SCHLUSS
WH05	WH05-M016	f83r	B5-S003	PROC142	shedal	shedal	HOUSE_MODEL	YES	STEHENLASSEN · ZIELSTELLE
WH05	WH05-M017	f83r	B5-S003	PROC055	dal	dal	HOUSE_MODEL	YES	ZIELSTELLE
WH05	WH05-M018	f83r	B5-S003	PROC013	cheol	ol	LICENSED_LOCAL_ALTERNATE	YES	WEITER
WH05	WH05-M021	f83r	B5-S003	PROC009	aiin	daiin	LICENSED_LOCAL_ALTERNATE	YES	EIN KLEINER SCHOEPFBECHER
WH05	WH05-M022	f83r	B5-S003	PROC013	sol	ol	LICENSED_LOCAL_ALTERNATE	YES	WEITER
WH05	WH05-M024	f83r	B5-S003	PROC042	chedy	chedy	HOUSE_MODEL	YES	UMSETZEN · POSTEN
WH06	WH06-M001	f55v	H4-S001	PROC038	qokaiin	qokaiin	HOUSE_MODEL	YES	ANSETZEN · EIN KLEINER SCHOEPFBECHER
WH06	WH06-M002	f55v	H4-S001	PROC009	chaiin	daiin	LICENSED_LOCAL_ALTERNATE	YES	EIN KLEINER SCHOEPFBECHER
WH06	WH06-M003	f55v	H4-S001	PROC039	ykain	ykain	HOUSE_MODEL	YES	POSTEN · ZUGEBEN · EIN ABGEGRENZTER TEIL
WH06	WH06-M004	f55v	H4-S001	PROC040	ykan	ykan	HOUSE_MODEL	YES	POSTEN · ZUGEBEN · NACHGABE
WH06	WH06-M005	f55v	H4-S001	PROC041	ody	ody	HOUSE_MODEL	YES	ARBEITSGANG · SCHLUSS
WH06	WH06-M006	f55v	H4-S002	PROC009	daiin	daiin	HOUSE_MODEL	YES	EIN KLEINER SCHOEPFBECHER
WH06	WH06-M007	f55v	H4-S002	PROC042	chedy	chedy	HOUSE_MODEL	YES	UMSETZEN · POSTEN
WH06	WH06-M008	f55v	H4-S002	PROC043	talam	talam	HOUSE_MODEL	YES	BEISEITESTELLEN
WH06	WH06-M009	f55v	H4-S003	PROC044	ykaiin	ykaiin	HOUSE_MODEL	YES	POSTEN · ZUGEBEN · EIN KLEINER SCHOEPFBECHER
WH06	WH06-M010	f55v	H4-S003	PROC045	cheoar	cheoar	HOUSE_MODEL	YES	ENTNEHMEN · EIN KURZER ARBEITSGANG · ARBEITSGANG · QUELLE
WH06	WH06-M011	f55v	H4-S003	PROC046	cheeky	cheeky	HOUSE_MODEL	YES	WAERMEN · DREI KURZE ARBEITSGAENGE · POSTEN
WH06	WH06-M012	f55v	H4-S003	PROC047	oldy	oldy	HOUSE_MODEL	YES	WEITER · SCHLUSS
WH06	WH06-M013	f55v	H4-S004	PROC009	aiin	daiin	LICENSED_LOCAL_ALTERNATE	YES	EIN KLEINER SCHOEPFBECHER
WH06	WH06-M014	f55v	H4-S004	PROC048	okal	qokal	LICENSED_LOCAL_ALTERNATE	YES	ANSETZEN · ZIELSTELLE
WH06	WH06-M015	f55v	H4-S004	PROC049	oltchy	oltchy	HOUSE_MODEL	YES	WEITER · BEARBEITEN · POSTEN
WH06	WH06-M016	f55v	H4-S004	PROC016	or	or	HOUSE_MODEL	YES	ANSATZ
WH06	WH06-M017	f55v	H4-S004	PROC019	y	chey	LICENSED_LOCAL_ALTERNATE	YES	POSTEN
WH06	WH06-M018	f55v	H4-S004	PROC050	orain	orain	HOUSE_MODEL	YES	ANSATZ · EIN ABGEGRENZTER TEIL
WH06	WH06-M022	f83r	B6-S001	PROC013	ol	ol	HOUSE_MODEL	YES	WEITER
WH06	WH06-M023	f83r	B6-S001	PROC009	daiin	daiin	HOUSE_MODEL	YES	EIN KLEINER SCHOEPFBECHER
WH06	WH06-M024	f83r	B6-S001	PROC013	ol	ol	HOUSE_MODEL	YES	WEITER
WH06	WH06-M025	f83r	B6-S001	PROC156	dain	dain	HOUSE_MODEL	YES	EIN ABGEGRENZTER TEIL
WH06	WH06-M026	f83r	B6-S001	PROC019	chey	chey	HOUSE_MODEL	YES	POSTEN
