event_id	page	record	statement_id	locus	visible_owner_id	visible_owner_de	surface	card_no	component_parse	invariant_card_reading_de	minimum_source_clause_de	primitive	terminal	global_network_edge
E213	f82r	B2	B2-S015	f82r.26	B2_LOWER_POOL_EDGE_STATIONS	kleine Randstationen des unteren Beckens	qokeedy	PROC100	OK+EE+DY	ansetzen · länger · Schluss	ansetzen länger; schließen	HOLD_STATE>CLOSE	YES	NONE
E214	f82r	B2	B2-S016	f82r.26	B2_LOWER_POOL_EDGE_STATIONS	kleine Randstationen des unteren Beckens	cheal	PROC055	AL	Zielstelle	Zielstelle	TARGET_HANDOFF	NO	NONE
E215	f82r	B2	B2-S016	f82r.26	B2_LOWER_POOL_EDGE_STATIONS	kleine Randstationen des unteren Beckens	lchedar	PROC123	L+CHD+AR	führen · umsetzen · von dort	führen umsetzen von dort	SOURCE_DRAW	NO	NONE
E216	f82r	B2	B2-S016	f82r.26	B2_LOWER_POOL_EDGE_STATIONS	kleine Randstationen des unteren Beckens	ches	PROC124	WHOLE[ches]	teilen	teilen	ACTIVATE_CHARGE	NO	NONE
E217	f82r	B2	B2-S016	f82r.26	B2_LOWER_POOL_EDGE_STATIONS	kleine Randstationen des unteren Beckens	aiin	PROC009	AIIN	Maß	Maß	METER_CHECK	NO	NONE
E218	f82r	B2	B2-S016	f82r.26	B2_LOWER_POOL_EDGE_STATIONS	kleine Randstationen des unteren Beckens	oteey	PROC109	OT+EE+Y	danach · länger · dies	danach länger dies	HOLD_STATE	NO	NONE
E219	f82r	B2	B2-S016	f82r.26	B2_LOWER_POOL_EDGE_STATIONS	kleine Randstationen des unteren Beckens	qokaiin	PROC038	OK+AIIN	ansetzen · Maß	ansetzen Maß	METER_CHECK	NO	NONE
E220	f82r	B2	B2-S016	f82r.26	B2_LOWER_POOL_EDGE_STATIONS	kleine Randstationen des unteren Beckens	okey	PROC085	OK+E+Y	ansetzen · kurz · dies	ansetzen kurz dies	HOLD_STATE	NO	NONE
E221	f82r	B2	B2-S016	f82r.27	B2_LOWER_POOL_EDGE_STATIONS	kleine Randstationen des unteren Beckens	pchedy	PROC125	P+CHD+DY	hinein · umsetzen · Schluss	hinein umsetzen; schließen	MOVE_PASS>CLOSE	YES	NONE
E222	f82r	B2	B2-S017	f82r.27	B2_LOWER_POOL_EDGE_STATIONS	kleine Randstationen des unteren Beckens	rsheal	PROC126	R+SH+E+AL	abkühlen · halten · kurz · Zielstelle	abkühlen halten kurz Zielstelle	HOLD_STATE	NO	NONE
E223	f82r	B2	B2-S017	f82r.27	B2_LOWER_POOL_EDGE_STATIONS	kleine Randstationen des unteren Beckens	daldy	PROC127	AL+DY	Zielstelle · Schluss	Zielstelle; schließen	TARGET_HANDOFF>CLOSE	YES	NONE
E224	f82r	B2	B2-S018	f82r.27	B2_LOWER_POOL_EDGE_STATIONS	kleine Randstationen des unteren Beckens	qokeedy	PROC100	OK+EE+DY	ansetzen · länger · Schluss	ansetzen länger; schließen	HOLD_STATE>CLOSE	YES	NONE
E225	f82r	B2	B2-S019	f82r.27	B2_LOWER_POOL_EDGE_STATIONS	kleine Randstationen des unteren Beckens	rshedy	PROC128	R+SHED+DY	abkühlen · absetzen · Schluss	abkühlen absetzen; schließen	HOLD_STATE>CLOSE	YES	NONE
E226	f82r	B2	B2-S020	f82r.27	B2_LOWER_POOL_EDGE_STATIONS	kleine Randstationen des unteren Beckens	qoteedy	PROC129	OT+EE+DY	danach · länger · Schluss	danach länger; schließen	HOLD_STATE>CLOSE	YES	NONE
E227	f82r	B2	B2-S021	f82r.27	B2_LOWER_POOL_EDGE_STATIONS	kleine Randstationen des unteren Beckens	qokeedy	PROC100	OK+EE+DY	ansetzen · länger · Schluss	ansetzen länger; schließen	HOLD_STATE>CLOSE	YES	NONE
E228	f82r	B2	B2-S022	f82r.27	B2_LOWER_POOL_EDGE_STATIONS	kleine Randstationen des unteren Beckens	lochedy	PROC130	L+O+CHD+DY	führen · Arbeitsgang · umsetzen · Schluss	führen Arbeitsgang umsetzen; schließen	MOVE_PASS>CLOSE	YES	NONE
E229	f83r	B3	B3-S001	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	obere offene Fächerstation am Rand	olkeedy	PROC098	SOLK+EE+DY	auffangen · länger · Schluss	auffangen länger; schließen	HOLD_STATE>CLOSE	YES	NONE
E230	f83r	B3	B3-S002	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	obere offene Fächerstation am Rand	qotal	PROC131	OT+AL	danach · Zielstelle	danach Zielstelle	TARGET_HANDOFF	NO	NONE
E231	f83r	B3	B3-S002	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	obere offene Fächerstation am Rand	chkeedy	PROC132	CHK+EE+DY	wärmen · länger · Schluss	wärmen länger; schließen	HOLD_STATE>CLOSE	YES	NONE
E232	f83r	B3	B3-S003	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	obere offene Fächerstation am Rand	chey	PROC019	Y	dies	dies	CONTINUE_USE	NO	NONE
E233	f83r	B3	B3-S003	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	obere offene Fächerstation am Rand	daiin	PROC009	AIIN	Maß	Maß	METER_CHECK	NO	NONE
E234	f83r	B3	B3-S003	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	obere offene Fächerstation am Rand	chey	PROC019	Y	dies	dies	CONTINUE_USE	NO	NONE
E235	f83r	B3	B3-S003	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	obere offene Fächerstation am Rand	lchedy	PROC120	L+CHD+DY	führen · umsetzen · Schluss	führen umsetzen; schließen	MOVE_PASS>CLOSE	YES	NONE
E236	f83r	B3	B3-S004	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	obere offene Fächerstation am Rand	qokaiin	PROC038	OK+AIIN	ansetzen · Maß	ansetzen Maß	METER_CHECK	NO	NONE
E237	f83r	B3	B3-S004	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	obere offene Fächerstation am Rand	qotal	PROC131	OT+AL	danach · Zielstelle	danach Zielstelle	TARGET_HANDOFF	NO	NONE
E238	f83r	B3	B3-S004	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	obere offene Fächerstation am Rand	dar	PROC003	AR	von dort	von dort	SOURCE_DRAW	NO	NONE
E239	f83r	B3	B3-S005	f83r.6	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere Randfigur im runden Gefäß	schedy	PROC076	CHD+DY	umsetzen · Schluss	umsetzen; schließen	MOVE_PASS>CLOSE	YES	NONE
E240	f83r	B3	B3-S006	f83r.6	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere Randfigur im runden Gefäß	chedchy	PROC133	CHD+Y	umsetzen · dies	umsetzen dies	MOVE_PASS	NO	NONE
E241	f83r	B3	B3-S006	f83r.6	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere Randfigur im runden Gefäß	qokal	PROC048	OK+AL	ansetzen · Zielstelle	ansetzen Zielstelle	TARGET_HANDOFF	NO	NONE
E242	f83r	B3	B3-S006	f83r.6	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere Randfigur im runden Gefäß	olchedy	PROC079	OL+CHD+DY	fortsetzen · umsetzen · Schluss	fortsetzen umsetzen; schließen	MOVE_PASS>CLOSE	YES	NONE
E243	f83r	B3	B3-S007	f83r.6	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere Randfigur im runden Gefäß	qokaiin	PROC038	OK+AIIN	ansetzen · Maß	ansetzen Maß	METER_CHECK	NO	NONE
E244	f83r	B3	B3-S007	f83r.6	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere Randfigur im runden Gefäß	chedy	PROC042	CHD+Y	umsetzen · dies	umsetzen dies	MOVE_PASS	NO	NONE
E245	f83r	B3	B3-S007	f83r.6	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere Randfigur im runden Gefäß	qokeedy	PROC100	OK+EE+DY	ansetzen · länger · Schluss	ansetzen länger; schließen	HOLD_STATE>CLOSE	YES	NONE
E246	f83r	B3	B3-S008	f83r.6	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere Randfigur im runden Gefäß	lchedy	PROC120	L+CHD+DY	führen · umsetzen · Schluss	führen umsetzen; schließen	MOVE_PASS>CLOSE	YES	NONE
E247	f83r	B3	B3-S009	f83r.6	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere Randfigur im runden Gefäß	qoky	PROC008	OK+Y	ansetzen · dies	ansetzen dies	ACTIVATE_CHARGE	NO	NONE
E248	f83r	B3	B3-S010	f83r.8	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere Randfigur im korbartigen Gefäß	pchedal	PROC134	P+CHD+AL	hinein · umsetzen · Zielstelle	hinein umsetzen Zielstelle	TARGET_HANDOFF	NO	NONE
E249	f83r	B3	B3-S010	f83r.8	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere Randfigur im korbartigen Gefäß	otedy	PROC135	OT+E+DY	danach · kurz · Schluss	danach kurz; schließen	HOLD_STATE>CLOSE	YES	NONE
E250	f83r	B3	B3-S011	f83r.8	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere Randfigur im korbartigen Gefäß	shecthedchy	PROC136	SH+E+CTH+CHD+Y	halten · kurz · bereit · umsetzen · dies	halten kurz bereit umsetzen dies	HOLD_STATE	NO	NONE
E251	f83r	B3	B3-S011	f83r.8	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere Randfigur im korbartigen Gefäß	qoky	PROC008	OK+Y	ansetzen · dies	ansetzen dies	ACTIVATE_CHARGE	NO	NONE
E252	f83r	B3	B3-S011	f83r.8	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere Randfigur im korbartigen Gefäß	chedy	PROC042	CHD+Y	umsetzen · dies	umsetzen dies	MOVE_PASS	NO	NONE
E253	f83r	B3	B3-S011	f83r.8	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere Randfigur im korbartigen Gefäß	chary	PROC137	AR+Y	von dort · dies	von dort dies	SOURCE_DRAW	NO	NONE
E254	f83r	B3	B3-S012	f83r.11	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere Randfigur im korbartigen Gefäß	sor	PROC016	OR	Ansatz	Ansatz	ACTIVATE_CHARGE	NO	NONE
E255	f83r	B3	B3-S012	f83r.11	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere Randfigur im korbartigen Gefäß	shedy	PROC078	SHED+DY	absetzen · Schluss	absetzen; schließen	HOLD_STATE>CLOSE	YES	NONE
E256	f83r	B3	B3-S013	f83r.11	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere Randfigur im korbartigen Gefäß	qokaiin	PROC038	OK+AIIN	ansetzen · Maß	ansetzen Maß	METER_CHECK	NO	NONE
E257	f83r	B3	B3-S013	f83r.11	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere Randfigur im korbartigen Gefäß	chkain	PROC069	K+AIN	zuführen · Portion	zuführen Portion	ACTIVATE_CHARGE	NO	NONE
E258	f83r	B3	B3-S013	f83r.11	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere Randfigur im korbartigen Gefäß	shcthey	PROC117	CTH+E+Y	bereit · kurz · dies	bereit kurz dies	ACTIVATE_CHARGE	NO	NONE
E259	f83r	B3	B3-S013	f83r.11	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere Randfigur im korbartigen Gefäß	qokedy	PROC067	OK+E+DY	ansetzen · kurz · Schluss	ansetzen kurz; schließen	HOLD_STATE>CLOSE	YES	NONE
E260	f83r	B3	B3-S014	f83r.11	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere Randfigur im korbartigen Gefäß	okair	PROC138	OK+AIR	ansetzen · Lauf	ansetzen Lauf	MOVE_PASS	NO	NONE
E261	f83r	B3	B3-S014	f83r.11	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere Randfigur im korbartigen Gefäß	sheedy	PROC139	SH+EE+DY	halten · länger · Schluss	halten länger; schließen	HOLD_STATE>CLOSE	YES	NONE
E262	f83r	B3	B3-S015	f83r.11	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere Randfigur im korbartigen Gefäß	lchedy	PROC120	L+CHD+DY	führen · umsetzen · Schluss	führen umsetzen; schließen	MOVE_PASS>CLOSE	YES	NONE
E263	f83r	B3	B3-S016	f83r.11	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere Randfigur im korbartigen Gefäß	lo	PROC140	L+O	führen · Arbeitsgang	führen Arbeitsgang	MOVE_PASS	NO	NONE
E264	f83r	B3	B3-S016	f83r.14	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	unverbundener Zwischenbereich zwischen Rand und Hauptpaar	qokchedy	PROC091	OK+CHD+DY	ansetzen · umsetzen · Schluss	ansetzen umsetzen; schließen	ACTIVATE_CHARGE>CLOSE	YES	NONE
E265	f83r	B3	B3-S017	f83r.14	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	unverbundener Zwischenbereich zwischen Rand und Hauptpaar	qokeedy	PROC100	OK+EE+DY	ansetzen · länger · Schluss	ansetzen länger; schließen	HOLD_STATE>CLOSE	YES	NONE
E266	f83r	B3	B3-S018	f83r.14	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	unverbundener Zwischenbereich zwischen Rand und Hauptpaar	shedy	PROC078	SHED+DY	absetzen · Schluss	absetzen; schließen	HOLD_STATE>CLOSE	YES	NONE
E267	f83r	B3	B3-S019	f83r.14	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	unverbundener Zwischenbereich zwischen Rand und Hauptpaar	qokshedy	PROC141	OK+SH+E+DY	ansetzen · halten · kurz · Schluss	ansetzen halten kurz; schließen	HOLD_STATE>CLOSE	YES	NONE
E268	f83r	B3	B3-S020	f83r.14	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	unverbundener Zwischenbereich zwischen Rand und Hauptpaar	dal	PROC055	AL	Zielstelle	Zielstelle	TARGET_HANDOFF	NO	NONE
E269	f83r	B3	B3-S020	f83r.14	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	unverbundener Zwischenbereich zwischen Rand und Hauptpaar	lchedy	PROC120	L+CHD+DY	führen · umsetzen · Schluss	führen umsetzen; schließen	MOVE_PASS>CLOSE	YES	NONE
E270	f83r	B3	B3-S021	f83r.14	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	unverbundener Zwischenbereich zwischen Rand und Hauptpaar	qokaiin	PROC038	OK+AIIN	ansetzen · Maß	ansetzen Maß	METER_CHECK	NO	NONE
E271	f83r	B3	B3-S021	f83r.14	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	unverbundener Zwischenbereich zwischen Rand und Hauptpaar	shcthy	PROC014	CTH+Y	bereit · dies	bereit dies	HOLD_STATE	NO	NONE
E272	f83r	B3	B3-S021	f83r.14	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	unverbundener Zwischenbereich zwischen Rand und Hauptpaar	dal	PROC055	AL	Zielstelle	Zielstelle	TARGET_HANDOFF	NO	NONE
E273	f83r	B3	B3-S021	f83r.14	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	unverbundener Zwischenbereich zwischen Rand und Hauptpaar	sy	PROC019	Y	dies	dies	CONTINUE_USE	NO	NONE
E274	f83r	B3	B3-S021	f83r.15	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	unverbundener Zwischenbereich zwischen Rand und Hauptpaar	saiin	PROC009	AIIN	Maß	Maß	METER_CHECK	NO	NONE
E275	f83r	B3	B3-S021	f83r.15	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	unverbundener Zwischenbereich zwischen Rand und Hauptpaar	shedal	PROC142	SHED+AL	absetzen · Zielstelle	absetzen Zielstelle	HOLD_STATE	NO	NONE
E276	f83r	B3	B3-S021	f83r.15	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	unverbundener Zwischenbereich zwischen Rand und Hauptpaar	shecthy	PROC143	SH+E+CTH+Y	halten · kurz · bereit · dies	halten kurz bereit dies	HOLD_STATE	NO	NONE
E277	f83r	B3	B3-S021	f83r.15	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	unverbundener Zwischenbereich zwischen Rand und Hauptpaar	chey	PROC019	Y	dies	dies	CONTINUE_USE	NO	NONE
E278	f83r	B3	B3-S021	f83r.15	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	unverbundener Zwischenbereich zwischen Rand und Hauptpaar	tal	PROC055	AL	Zielstelle	Zielstelle	TARGET_HANDOFF	NO	NONE
E279	f83r	B3	B3-S021	f83r.15	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	unverbundener Zwischenbereich zwischen Rand und Hauptpaar	shcthy	PROC014	CTH+Y	bereit · dies	bereit dies	HOLD_STATE	NO	NONE
E280	f83r	B3	B3-S021	f83r.15	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	unverbundener Zwischenbereich zwischen Rand und Hauptpaar	dalchdy	PROC144	AL+CHD+DY	Zielstelle · umsetzen · Schluss	Zielstelle umsetzen; schließen	TARGET_HANDOFF>CLOSE	YES	NONE
E281	f83r	B3	B3-S022	f83r.15	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	unverbundener Zwischenbereich zwischen Rand und Hauptpaar	qotchedy	PROC145	OT+CHD+DY	danach · umsetzen · Schluss	danach umsetzen; schließen	MOVE_PASS>CLOSE	YES	NONE
E282	f83r	B3	B3-S023	f83r.15	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	unverbundener Zwischenbereich zwischen Rand und Hauptpaar	lchedy	PROC120	L+CHD+DY	führen · umsetzen · Schluss	führen umsetzen; schließen	MOVE_PASS>CLOSE	YES	NONE
E283	f83r	B3	B3-S024	f83r.16	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	unverbundener Zwischenbereich zwischen Rand und Hauptpaar	tchedy	PROC076	CHD+DY	umsetzen · Schluss	umsetzen; schließen	MOVE_PASS>CLOSE	YES	NONE
E284	f83r	B3	B3-S025	f83r.16	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	unverbundener Zwischenbereich zwischen Rand und Hauptpaar	qokchdy	PROC082	OK+CHD+DY	ansetzen · umsetzen · Schluss	ansetzen umsetzen; schließen	ACTIVATE_CHARGE>CLOSE	YES	NONE
E285	f83r	B3	B3-S026	f83r.16	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	unverbundener Zwischenbereich zwischen Rand und Hauptpaar	cheedar	PROC146	EE+AR	länger · von dort	länger von dort	HOLD_STATE	NO	NONE
E286	f83r	B3	B3-S026	f83r.16	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	unverbundener Zwischenbereich zwischen Rand und Hauptpaar	chldaiin	PROC147	L+AIIN	führen · Maß	führen Maß	METER_CHECK	NO	NONE
E287	f83r	B3	B3-S026	f83r.16	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	unverbundener Zwischenbereich zwischen Rand und Hauptpaar	chedy	PROC042	CHD+Y	umsetzen · dies	umsetzen dies	MOVE_PASS	NO	NONE
E288	f83r	B3	B3-S026	f83r.16	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	unverbundener Zwischenbereich zwischen Rand und Hauptpaar	qokain	PROC080	OK+AIN	ansetzen · Portion	ansetzen Portion	ACTIVATE_CHARGE	NO	NONE
E289	f83r	B3	B3-S026	f83r.16	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	unverbundener Zwischenbereich zwischen Rand und Hauptpaar	checthy	PROC014	CTH+Y	bereit · dies	bereit dies	HOLD_STATE	NO	NONE
E290	f83r	B3	B3-S026	f83r.16	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	unverbundener Zwischenbereich zwischen Rand und Hauptpaar	chealror	PROC148	AL+R+OR	Zielstelle · abkühlen · Ansatz	Zielstelle abkühlen Ansatz	ACTIVATE_CHARGE	NO	NONE
E291	f83r	B3	B3-S026	f83r.20	B3_MAIN_ARCH_LINKED_PAIR	unteres sichtbares Figurenpaar mit gemeinsamem Bogen	solkeedy	PROC098	SOLK+EE+DY	auffangen · länger · Schluss	auffangen länger; schließen	HOLD_STATE>CLOSE	YES	NONE
E292	f83r	B3	B3-S027	f83r.20	B3_MAIN_ARCH_LINKED_PAIR	unteres sichtbares Figurenpaar mit gemeinsamem Bogen	qoteedy	PROC129	OT+EE+DY	danach · länger · Schluss	danach länger; schließen	HOLD_STATE>CLOSE	YES	NONE
E293	f83r	B3	B3-S028	f83r.20	B3_MAIN_ARCH_LINKED_PAIR	unteres sichtbares Figurenpaar mit gemeinsamem Bogen	qokeey	PROC092	OK+EE+Y	ansetzen · länger · dies	ansetzen länger dies	HOLD_STATE	NO	NONE
E294	f83r	B3	B3-S028	f83r.20	B3_MAIN_ARCH_LINKED_PAIR	unteres sichtbares Figurenpaar mit gemeinsamem Bogen	qokedy	PROC067	OK+E+DY	ansetzen · kurz · Schluss	ansetzen kurz; schließen	HOLD_STATE>CLOSE	YES	NONE
E295	f83r	B3	B3-S029	f83r.20	B3_MAIN_ARCH_LINKED_PAIR	unteres sichtbares Figurenpaar mit gemeinsamem Bogen	sol	PROC013	OL	fortsetzen	fortsetzen	CONTINUE_USE	NO	NONE
E296	f83r	B3	B3-S029	f83r.20	B3_MAIN_ARCH_LINKED_PAIR	unteres sichtbares Figurenpaar mit gemeinsamem Bogen	cheeety	PROC149	EEE+T+Y	vollständig · eintragen · dies	vollständig eintragen dies	HOLD_STATE	NO	NONE
E297	f83r	B3	B3-S029	f83r.20	B3_MAIN_ARCH_LINKED_PAIR	unteres sichtbares Figurenpaar mit gemeinsamem Bogen	qokedy	PROC067	OK+E+DY	ansetzen · kurz · Schluss	ansetzen kurz; schließen	HOLD_STATE>CLOSE	YES	NONE
E298	f83r	B3	B3-S030	f83r.20	B3_MAIN_ARCH_LINKED_PAIR	unteres sichtbares Figurenpaar mit gemeinsamem Bogen	qoky	PROC008	OK+Y	ansetzen · dies	ansetzen dies	ACTIVATE_CHARGE	NO	NONE
E299	f83r	B3	B3-S030	f83r.20	B3_MAIN_ARCH_LINKED_PAIR	unteres sichtbares Figurenpaar mit gemeinsamem Bogen	saiin	PROC009	AIIN	Maß	Maß	METER_CHECK	NO	NONE
E300	f83r	B3	B3-S030	f83r.22	B3_MAIN_ARCH_LINKED_PAIR	unteres sichtbares Figurenpaar mit gemeinsamem Bogen	schedair	PROC150	CHD+AIR	umsetzen · Lauf	umsetzen Lauf	MOVE_PASS	NO	NONE
E301	f83r	B3	B3-S030	f83r.22	B3_MAIN_ARCH_LINKED_PAIR	unteres sichtbares Figurenpaar mit gemeinsamem Bogen	otchedy	PROC145	OT+CHD+DY	danach · umsetzen · Schluss	danach umsetzen; schließen	MOVE_PASS>CLOSE	YES	NONE
E302	f83r	B3	B3-S031	f83r.22	B3_MAIN_ARCH_LINKED_PAIR	unteres sichtbares Figurenpaar mit gemeinsamem Bogen	qokeedy	PROC100	OK+EE+DY	ansetzen · länger · Schluss	ansetzen länger; schließen	HOLD_STATE>CLOSE	YES	NONE
E303	f83r	B3	B3-S032	f83r.22	B3_MAIN_ARCH_LINKED_PAIR	unteres sichtbares Figurenpaar mit gemeinsamem Bogen	chedain	PROC151	CHD+AIN	umsetzen · Portion	umsetzen Portion	ACTIVATE_CHARGE	NO	NONE
E304	f83r	B3	B3-S032	f83r.22	B3_MAIN_ARCH_LINKED_PAIR	unteres sichtbares Figurenpaar mit gemeinsamem Bogen	chedy	PROC042	CHD+Y	umsetzen · dies	umsetzen dies	ACTIVATE_CHARGE	NO	NONE
E305	f83r	B3	B3-S032	f83r.22	B3_MAIN_ARCH_LINKED_PAIR	unteres sichtbares Figurenpaar mit gemeinsamem Bogen	qotedaiin	PROC152	OT+E+AIIN	danach · kurz · Maß	danach kurz Maß	METER_CHECK	NO	NONE
E306	f83r	B3	B3-S032	f83r.22	B3_MAIN_ARCH_LINKED_PAIR	unteres sichtbares Figurenpaar mit gemeinsamem Bogen	otaiin	PROC112	OT+AIIN	danach · Maß	danach Maß	METER_CHECK	NO	NONE
E307	f83r	B3	B3-S032	f83r.22	B3_MAIN_ARCH_LINKED_PAIR	unteres sichtbares Figurenpaar mit gemeinsamem Bogen	otedy	PROC135	OT+E+DY	danach · kurz · Schluss	danach kurz; schließen	HOLD_STATE>CLOSE	YES	NONE
E308	f83r	B3	B3-S033	f83r.22	B3_MAIN_ARCH_LINKED_PAIR	unteres sichtbares Figurenpaar mit gemeinsamem Bogen	ldy	PROC108	L+DY	führen · Schluss	führen; schließen	MOVE_PASS>CLOSE	YES	NONE
E309	f83r	B3	B3-S034	f83r.24	B3_MAIN_ARCH_LINKED_PAIR	unteres sichtbares Figurenpaar mit gemeinsamem Bogen	soiiin	PROC097	O+IIN	Arbeitsgang · Sollstufe	Arbeitsgang Sollstufe	METER_CHECK	NO	NONE
E310	f83r	B3	B3-S034	f83r.24	B3_MAIN_ARCH_LINKED_PAIR	unteres sichtbares Figurenpaar mit gemeinsamem Bogen	checthy	PROC014	CTH+Y	bereit · dies	bereit dies	HOLD_STATE	NO	NONE
E311	f83r	B3	B3-S034	f83r.24	B3_MAIN_ARCH_LINKED_PAIR	unteres sichtbares Figurenpaar mit gemeinsamem Bogen	chety	PROC004	T+Y	eintragen · dies	eintragen dies	ACTIVATE_CHARGE	NO	NONE
E312	f83r	B3	B3-S034	f83r.24	B3_MAIN_ARCH_LINKED_PAIR	unteres sichtbares Figurenpaar mit gemeinsamem Bogen	otaiin	PROC112	OT+AIIN	danach · Maß	danach Maß	METER_CHECK	NO	NONE
E313	f83r	B3	B3-S034	f83r.24	B3_MAIN_ARCH_LINKED_PAIR	unteres sichtbares Figurenpaar mit gemeinsamem Bogen	olsaly	PROC153	OL+AL+Y	fortsetzen · Zielstelle · dies	fortsetzen Zielstelle dies	TARGET_HANDOFF	NO	NONE
E314	f83r	B3	B3-S034	f83r.24	B3_MAIN_ARCH_LINKED_PAIR	unteres sichtbares Figurenpaar mit gemeinsamem Bogen	shedy	PROC078	SHED+DY	absetzen · Schluss	absetzen; schließen	HOLD_STATE>CLOSE	YES	NONE
E315	f83r	B4	B4-S001	f83r.25	B4_MAIN_ARCH_LINKED_PAIR	sichtbares Figurenpaar mit gemeinsamem Bogen im B4-Record	qokeedy	PROC100	OK+EE+DY	ansetzen · länger · Schluss	ansetzen länger; schließen	HOLD_STATE>CLOSE	YES	NONE
E316	f83r	B4	B4-S002	f83r.25	B4_MAIN_ARCH_LINKED_PAIR	sichtbares Figurenpaar mit gemeinsamem Bogen im B4-Record	qolchey	PROC154	OL+Y	fortsetzen · dies	fortsetzen dies	CONTINUE_USE	NO	NONE
E317	f83r	B4	B4-S002	f83r.25	B4_MAIN_ARCH_LINKED_PAIR	sichtbares Figurenpaar mit gemeinsamem Bogen im B4-Record	qokeey	PROC092	OK+EE+Y	ansetzen · länger · dies	ansetzen länger dies	HOLD_STATE	NO	NONE
E318	f83r	B4	B4-S002	f83r.25	B4_MAIN_ARCH_LINKED_PAIR	sichtbares Figurenpaar mit gemeinsamem Bogen im B4-Record	qokedy	PROC067	OK+E+DY	ansetzen · kurz · Schluss	ansetzen kurz; schließen	HOLD_STATE>CLOSE	YES	NONE
E319	f83r	B4	B4-S003	f83r.25	B4_MAIN_ARCH_LINKED_PAIR	sichtbares Figurenpaar mit gemeinsamem Bogen im B4-Record	chedy	PROC042	CHD+Y	umsetzen · dies	umsetzen dies	MOVE_PASS	NO	NONE
