introduced_round	enabled_by_surface	rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
2	dal	103	5209400	1	f86v3	f86v3.17	C	B	2	6	5	0	0	0	1	0.833333	6	6	1	1	dsheody qokchey dal or odaiin sar	[dsheody:?] | heiß und trocken in der Mitte des Grades | abgemessene Rohstoffmenge I | Drogenportion | Zubereitungsdosis III | Samenfraktion I	OPEN | GDT647:FAMILY_MIGRATION | GDT655:NEW_EXACT_WHOLE | GDT654:REVISE_AMBIGUOUS_TO_EXACT | GDT648:STRICT_WHOLE_COMPLETION | V13:SCOPED_RESIDUAL_HEAD_FORM	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1	dsheody	1	dsheody	<BOS>	qokchey	fertig aufbereitete Form	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	fertig aufbereitete Form; heiß und trocken in der Mitte des Grades; abgemessene Rohstoffmenge I; Drogenportion; Zubereitungsdosis III; Samenfraktion I
3	chdal	129	4209500	1	f115v	f115v.33	S	B	3	5	4	1	0	0	1	0.800000	5	5	1	1	ychedal qotchy chcthy chdal lchedy	[ychedal:?] | kalt und trocken am Anfang des Grades | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | trockene abgemessene Rohstoffmenge I am Gradanfang | getrocknetes Drogenholz	OPEN | GDT647:FAMILY_MIGRATION | V13:DRY_CTH_MATERIAL | GDT655:NEW_EXACT_WHOLE | V13:SCOPED_CONCRETE_HEAD_FORM	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1	ychedal	1	ychedal	<BOS>	qotchy	Rohstoff	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	Rohstoff; kalt und trocken am Anfang des Grades; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; trockene abgemessene Rohstoffmenge I am Gradanfang; getrocknetes Drogenholz
4	shedal	11	10198900	0	f77v	f77v.12	B	B	2	11	10	0	0	2	1	0.909091	9	9	1	0	lchedy shedal qokedy okal chedy qokal shedy chedy qol chdy lam	getrocknetes Drogenholz | feuchte abgemessene Rohstoffmenge I in der Gradmitte | heiß in der Mitte des Grades, abgeschlossen | Ansatz aus heißem Rohstoff, Form I | trocken in der Mitte des Grades, abgeschlossen | heiße Substanz | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [qol:?] | trocken am Anfang des Grades, abgeschlossen | Drogenholz: Maß-/Einheitsform I	V13:SCOPED_CONCRETE_HEAD_FORM | GDT655:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT640:ROUND_03 | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	9	qol	9	qol	chedy	chdy	Material/Zubereitungsstoff	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	getrocknetes Drogenholz; feuchte abgemessene Rohstoffmenge I in der Gradmitte; heiß in der Mitte des Grades, abgeschlossen; Ansatz aus heißem Rohstoff, Form I; trocken in der Mitte des Grades, abgeschlossen; heiße Substanz; feucht in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; Material/Zubereitungsstoff; trocken am Anfang des Grades, abgeschlossen; Drogenholz: Maß-/Einheitsform I
5	ail	136	4199500	0	f108r	f108r.13	S	B	3	5	4	0	0	2	1	0.800000	3	3	1	0	ykeey raiin ar ail odaiin	[ykeey:?] | Wurzel, Typ/Charge III | Drogenfraktion I | Rohstoffklasse II | Zubereitungsdosis III	OPEN | V13:SCOPED_CONCRETE_HEAD_FORM | GDT654:NEW_EXACT_WHOLE | GDT655:NEW_EXACT_WHOLE | GDT648:STRICT_WHOLE_COMPLETION	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	1	ykeey	1	ykeey	<BOS>	raiin	Grundform	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	Grundform; Wurzel, Typ/Charge III; Drogenfraktion I; Rohstoffklasse II; Zubereitungsdosis III
7	dail	104	5209400	1	f45v	f45v.4	H	A	1	6	5	1	0	0	1	0.833333	6	6	1	1	okchy qockhy dain dail dair shy	heiß-trockener Ansatz am Anfang des Grades | [qockhy:?] | Grad-/Maßwert II | abgemessene Rohstoffmenge II | abgemessene Fraktion II | feucht am Anfang des Grades	GDT647:FAMILY_MIGRATION | OPEN | V13:CONTEXTUAL_VALUE_SERIES | GDT655:NEW_EXACT_WHOLE | GDT649:STRONG_FAMILY_DEFAULT | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	2	qockhy	2	qockhy	okchy	dain	Grundform	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	heiß-trockener Ansatz am Anfang des Grades; Grundform; Grad-/Maßwert II; abgemessene Rohstoffmenge II; abgemessene Fraktion II; feucht am Anfang des Grades
7	dail	56	7299200	0	f77v	f77v.24	B	B	2	8	7	2	0	2	1	0.875000	6	6	1	0	daiin sheekey qokeedy daiin dail qokedy qokedy rol	Grad-/Maßwert III | [sheekey:?] | heiß am Ende des Grades, abgeschlossen | Grad-/Maßwert III | abgemessene Rohstoffmenge II | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | Wurzelstoff	V13:CONTEXTUAL_VALUE_SERIES | OPEN | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT655:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	2	sheekey	2	sheekey	daiin	qokeedy	Samendroge: Grundform	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	Grad-/Maßwert III; Samendroge: Grundform; heiß am Ende des Grades, abgeschlossen; Grad-/Maßwert III; abgemessene Rohstoffmenge II; heiß in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; Wurzelstoff
8	daiil	172	3299600	0	f78r	f78r.27	B	B	2	4	3	0	0	2	1	0.750000	1	1	1	0	daiin chckhal daiil aldy	Grad-/Maßwert III | trockenes Arzneikompositum, Rohstoffform I | abgemessene Rohstoffmenge III | [aldy:?]	V13:CONTEXTUAL_VALUE_SERIES | GDT653:STRONG_LEARNED_HEAD_COMPOUND | GDT655:READER_UNSTABLE_COMPOSITIONAL_WHOLE | OPEN	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	4	aldy	4	aldy	daiil	<EOS>	Rohstoff, fertig aufbereitete Form	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Grad-/Maßwert III; trockenes Arzneikompositum, Rohstoffform I; abgemessene Rohstoffmenge III; Rohstoff, fertig aufbereitete Form
9	aly	6	10298900	0	f113v	f113v.22	S	B	3	11	10	0	0	1	1	0.909091	10	10	1	0	okaiin okaiin cheeky raiin olal okaiin cheody okaiin okaiin otar aly	heiß, Grad III, im Ansatzrahmen | heiß, Grad III, im Ansatzrahmen | [cheeky:?] | Wurzel, Typ/Charge III | Ansatz aus Holzrohstoff, Form I | heiß, Grad III, im Ansatzrahmen | getrockneter Ansatz | heiß, Grad III, im Ansatzrahmen | heiß, Grad III, im Ansatzrahmen | kalte Drogenfraktion I im Ansatz | Rohstoffklasse I, Grundform	V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | OPEN | V13:SCOPED_CONCRETE_HEAD_FORM | GDT652:EXPLORATORY_RIVAL_SEGMENTATION | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | GDT654:NEW_EXACT_WHOLE | GDT655:NEW_EXACT_WHOLE	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	3	cheeky	3	cheeky	okaiin	raiin	trocken, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	heiß, Grad III, im Ansatzrahmen; heiß, Grad III, im Ansatzrahmen; trocken, Grundform; Wurzel, Typ/Charge III; Ansatz aus Holzrohstoff, Form I; heiß, Grad III, im Ansatzrahmen; getrockneter Ansatz; heiß, Grad III, im Ansatzrahmen; heiß, Grad III, im Ansatzrahmen; kalte Drogenfraktion I im Ansatz; Rohstoffklasse I, Grundform
11	daly	126	4299500	0	f43r	f43r.6	H	B	2	5	4	0	0	2	1	0.800000	3	3	1	0	kchedy chedy daly cheody cheolkeepchy	heiß und trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | abgemessene Rohstoffmenge I, Grundform | getrockneter Ansatz | [cheolkeepchy:?]	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT655:NEW_EXACT_WHOLE | V13:TARGET_SURFACE_DEFAULT | OPEN	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	5	cheolkeepchy	5	cheolkeepchy	cheody	<EOS>	trocken, Material/Zubereitungsstoff, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	heiß und trocken in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; abgemessene Rohstoffmenge I, Grundform; getrockneter Ansatz; trocken, Material/Zubereitungsstoff, Grundform
11	daly	214	1209800	1	f75r	f75r.48	B	B	2	2	1	0	0	0	1	0.500000	2	2	1	1	daly ychey	abgemessene Rohstoffmenge I, Grundform | [ychey:?]	GDT655:NEW_EXACT_WHOLE | OPEN	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	2	ychey	2	ychey	daly	<EOS>	Grundform	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	abgemessene Rohstoffmenge I, Grundform; Grundform
11	daly	77	6199300	0	f77v	f77v.18	B	B	2	7	6	0	0	1	1	0.857143	6	6	1	0	qokaiin sheol ekedy qokey qokal dal daly	heiß, Grad III | feuchtes Material | [ekedy:?] | heiß in der Mitte des Grades | heiße Substanz | abgemessene Rohstoffmenge I | abgemessene Rohstoffmenge I, Grundform	V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | OPEN | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT655:NEW_EXACT_WHOLE | GDT655:NEW_EXACT_WHOLE	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	3	ekedy	3	ekedy	sheol	qokey	fertig aufbereitete Form	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	heiß, Grad III; feuchtes Material; fertig aufbereitete Form; heiß in der Mitte des Grades; heiße Substanz; abgemessene Rohstoffmenge I; abgemessene Rohstoffmenge I, Grundform
12	daldy	63	7199200	0	f38v	f38v.7	H	A	1	8	7	2	0	3	1	0.875000	5	5	1	0	daiin qol chy dain or daiin dain daldy	Grad-/Maßwert III | [qol:?] | trocken am Anfang des Grades | Grad-/Maßwert II | Drogenportion | Menge/Portion III | Grad-/Maßwert II | abgemessene Rohstoffmenge I, abgeschlossen	V13:CONTEXTUAL_VALUE_SERIES | OPEN | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT654:REVISE_AMBIGUOUS_TO_EXACT | V13:CONTEXTUAL_VALUE_SERIES | V13:CONTEXTUAL_VALUE_SERIES | GDT655:NEW_EXACT_WHOLE	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	2	qol	2	qol	daiin	chy	Material/Zubereitungsstoff	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	Grad-/Maßwert III; Material/Zubereitungsstoff; trocken am Anfang des Grades; Grad-/Maßwert II; Drogenportion; Menge/Portion III; Grad-/Maßwert II; abgemessene Rohstoffmenge I, abgeschlossen
15	odal	159	4099500	0	f39r	f39r.9	H	B	2	5	4	1	0	0	1	0.800000	4	4	1	0	tchedy shol odal qokaiin shdaiin	kalt und trocken in der Mitte des Grades, abgeschlossen | feucht; nominal feuchtes Gut/Material | abgemessene Rohstoffmenge I im Ansatz | heiß, Grad III | [shdaiin:?]	GDT647:FAMILY_MIGRATION | V13:MOIST_OL_FORM | GDT655:NEW_EXACT_WHOLE | V13:TARGET_SURFACE_DEFAULT | OPEN	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	5	shdaiin	5	shdaiin	qokaiin	<EOS>	shdaiin: ungeklärt	NO_VISIBLE_COMPOSITION_NO_FILLER	OPEN	kalt und trocken in der Mitte des Grades, abgeschlossen; feucht; nominal feuchtes Gut/Material; abgemessene Rohstoffmenge I im Ansatz; heiß, Grad III; shdaiin: ungeklärt
