audit_id	round	surface	mode	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_exact	split_normalized	before_gloss_de	after_gloss_de	known_other_tokens	v31_line_de	v32_line_de	hard_collision	verdict
G655-A01-0057	1	al	NEW_EXACT_WHOLE	f108r	f108r.46	S	B	3	11	FINAL	qokedy	<EOS>	yteedy qokeed y qokey otedy okedy qokaiin cheodar cheey qokedy al	yteedy qokeedy qokey otedy okedy qokaiin cheodar cheey qokedy al	yteedy qokeed y qokey otedy oke y qokaiin cheodar cheey qokedy al	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	5	[yteedy:?] | [qokeed:?] | [y:?] | heiß in der Mitte des Grades | kalter Ansatz in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad III | [cheodar:?] | trocken am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | [al:?]	[yteedy:?] | [qokeed:?] | [y:?] | heiß in der Mitte des Grades | kalter Ansatz in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad III | [cheodar:?] | trocken am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | Rohstoffklasse I	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0058	1	al	NEW_EXACT_WHOLE	f108r	f108r.47	S	B	3	10	MEDIAL	ched	keam	yched chockhey dain sheol okedy lkeedy oteedy qokeedy ched al keam	yched chockhey dain sheol okedy lkeedy oteedy qokeedy ched al keam	yched chockhey ain sheol okedy lkch y otee y qokeedy ched al keam	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	4	[yched:?] | Arzneikompositum im Trockenansatz in der Gradmitte | Grad-/Maßwert II | feuchtes Material | heißer Ansatz in der Mitte des Grades, abgeschlossen | [lkeedy:?] | kalter Ansatz am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [ched:?] | [al:?] | [keam:?]	[yched:?] | Arzneikompositum im Trockenansatz in der Gradmitte | Grad-/Maßwert II | feuchtes Material | heißer Ansatz in der Mitte des Grades, abgeschlossen | [lkeedy:?] | kalter Ansatz am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [ched:?] | Rohstoffklasse I | [keam:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0059	1	al	NEW_EXACT_WHOLE	f108r	f108r.8	S	B	3	4	MEDIAL	shokeedar	kedal	pochedy shy shokeedar al kedal chokchy qokar ch okeey qaiin okeedy qetam	pochedy shy shokeedar al kedal chokchy qokar ch okeey qaiin okeedy qetam	pochedy shy shokeedar al kedal chokchy qokar ch okeey qaiin okeedy qetam	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	5	[pochedy:?] | feucht am Anfang des Grades | [shokeedar:?] | [al:?] | [kedal:?] | Trockenansatz: heiß-trockene Grundform | heiße Drogenfraktion I | [ch:?] | heißer Ansatz am Ende des Grades | [qaiin:?] | heißer Ansatz am Ende des Grades, abgeschlossen | [qetam:?]	[pochedy:?] | feucht am Anfang des Grades | [shokeedar:?] | Rohstoffklasse I | [kedal:?] | Trockenansatz: heiß-trockene Grundform | heiße Drogenfraktion I | [ch:?] | heißer Ansatz am Ende des Grades | [qaiin:?] | heißer Ansatz am Ende des Grades, abgeschlossen | [qetam:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0060	1	al	NEW_EXACT_WHOLE	f108v	f108v.11	S	B	3	2	MEDIAL	sain	keed	sain al keed ain olkeeed qokedy lkeedy cho lkain oteshy shedy deedy	sain al keedain olkeeed qokedy lkeedy cholkain oteshy shedy dady	sain al keedain olkeeed qokedy lkeedy cholkeiin otey edy eedy	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	1	[sain:?] | [al:?] | [keed:?] | Menge-/Klassenwert II | [olkeeed:?] | heiß in der Mitte des Grades, abgeschlossen | [lkeedy:?] | [cho:?] | [lkain:?] | [oteshy:?] | feucht in der Mitte des Grades, abgeschlossen | [deedy:?]	[sain:?] | Rohstoffklasse I | [keed:?] | Menge-/Klassenwert II | [olkeeed:?] | heiß in der Mitte des Grades, abgeschlossen | [lkeedy:?] | [cho:?] | [lkain:?] | [oteshy:?] | feucht in der Mitte des Grades, abgeschlossen | [deedy:?]	0	SHORT_OR_OPAQUE_CONTEXT
G655-A01-0061	1	al	NEW_EXACT_WHOLE	f108v	f108v.22	S	B	3	12	FINAL	otaiin	<EOS>	daiin shey sheey dain alsar sheeo lkain shey cheeegaiin oloeeedy otaiin al	daiin shey sheey dain olsar sheeo lkain shey cheeedaiin oloeeedy otaiin al	daiin shey sheey dain lsar sheeolkain shey cheee aiin oloeeedy otaiin al	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	6	Grad-/Maßwert III | feucht in der Mitte des Grades | feucht am Ende des Grades | Grad-/Maßwert II | [alsar:?] | [sheeo:?] | [lkain:?] | feucht in der Mitte des Grades | [cheeegaiin:?] | [oloeeedy:?] | kalt im Zubereitungsrahmen, Grad III | [al:?]	Grad-/Maßwert III | feucht in der Mitte des Grades | feucht am Ende des Grades | Grad-/Maßwert II | [alsar:?] | [sheeo:?] | [lkain:?] | feucht in der Mitte des Grades | [cheeegaiin:?] | [oloeeedy:?] | kalt im Zubereitungsrahmen, Grad III | Rohstoffklasse I	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0062	1	al	NEW_EXACT_WHOLE	f108v	f108v.25	S	B	3	13	FINAL	qokeeaiin	<EOS>	sheeol okeey kaiin okaiin ol lchey ctheo r aiin cheey qokeey qokeeaiin al	sheeol okeey kaiin okaiin ol lchey ctheor aiin cheey qokeey qokeeaiin al	sheeol okeey kaiin okaiin ol lchey ctheo r aiin cheey qokeey qokeeaiin al	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	7	[sheeol:?] | heißer Ansatz am Ende des Grades | heiß, Grad III | heiß, Grad III, im Ansatzrahmen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Drogenholz, trocken gebunden, Form I | [ctheo:?] | [r:?] | Menge III | trocken am Ende des Grades | heiß am Ende des Grades | [qokeeaiin:?] | [al:?]	[sheeol:?] | heißer Ansatz am Ende des Grades | heiß, Grad III | heiß, Grad III, im Ansatzrahmen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Drogenholz, trocken gebunden, Form I | [ctheo:?] | [r:?] | Menge III | trocken am Ende des Grades | heiß am Ende des Grades | [qokeeaiin:?] | Rohstoffklasse I	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0063	1	al	NEW_EXACT_WHOLE	f108v	f108v.27	S	B	3	12	MEDIAL	ykar	okalam	sal lcheal lkeeey okar ar ain olcheees ol cheal okaiin ykar al okalam	sal lcheal lkeeey okar ar ain olcheees ol cheal okaiin ykar al okalam	sal lcheal lkeeey okar ar ain olcheees ol cheal okaiin ykar al okalam	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	5	Saat-Rohstoff I | [lcheal:?] | [lkeeey:?] | heiße Drogenfraktion I im Ansatz | Drogenfraktion I | Menge-/Klassenwert II | [olcheees:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheal:?] | heiß, Grad III, im Ansatzrahmen | [ykar:?] | [al:?] | [okalam:?]	Saat-Rohstoff I | [lcheal:?] | [lkeeey:?] | heiße Drogenfraktion I im Ansatz | Drogenfraktion I | Menge-/Klassenwert II | [olcheees:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheal:?] | heiß, Grad III, im Ansatzrahmen | [ykar:?] | Rohstoffklasse I | [okalam:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0064	1	al	NEW_EXACT_WHOLE	f108v	f108v.28	S	B	3	14	FINAL	tan	<EOS>	paror aiin shedy qokey qol eees aiin lal lkeeedy otain sheey chol tan al	pororaiin shedy qokey qol eees aiin lal lkeeedy otain sheey chol kan al	p roraiin shedy qoke qol eees aiin lal lkeee y otain sheey chol tan al	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	6	[paror:?] | Menge III | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades | [qol:?] | [eees:?] | Menge III | Holzrohstoff I | [lkeeedy:?] | kalt im Zubereitungsrahmen, Grad II | feucht am Ende des Grades | trocken; nominal trockenes Gut/Material | kalt, Grad I | [al:?]	[paror:?] | Menge III | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades | [qol:?] | [eees:?] | Menge III | Holzrohstoff I | [lkeeedy:?] | kalt im Zubereitungsrahmen, Grad II | feucht am Ende des Grades | trocken; nominal trockenes Gut/Material | kalt, Grad I | Rohstoffklasse I	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0065	1	al	NEW_EXACT_WHOLE	f108v	f108v.39	S	B	3	7	MEDIAL	ain	chear	sain chey lkedain chey rar ain al chear olor chedaiin oteey chedy rl	sain chey lkedain chey rar ain al chear olor ched aiin oteey chedy rl	sain chey lke ain chey rar ain al chear olor chedaiin oteey chedy rl	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	8	[sain:?] | trocken in der Mitte des Grades | [lkedain:?] | trocken in der Mitte des Grades | Wurzelfraktion I | Menge-/Klassenwert II | [al:?] | trockene Fraktion I | Zutat | [chedaiin:?] | kalter Ansatz am Ende des Grades | trocken in der Mitte des Grades, abgeschlossen | [rl:?]	[sain:?] | trocken in der Mitte des Grades | [lkedain:?] | trocken in der Mitte des Grades | Wurzelfraktion I | Menge-/Klassenwert II | Rohstoffklasse I | trockene Fraktion I | Zutat | [chedaiin:?] | kalter Ansatz am Ende des Grades | trocken in der Mitte des Grades, abgeschlossen | [rl:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0066	1	al	NEW_EXACT_WHOLE	f108v	f108v.4	S	B	3	7	MEDIAL	arain	keedy	dchedy shedy qokeed qoteedy qoteedy arain al keedy	dchedy shedy qokeed qotedy qoteedy arain al keedy	dchedy shedy qokeed qotee y qoteedy ar ain al kee y	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	2	[dchedy:?] | feucht in der Mitte des Grades, abgeschlossen | [qokeed:?] | kalt am Ende des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | [arain:?] | [al:?] | heiß am Ende des Grades, abgeschlossen	[dchedy:?] | feucht in der Mitte des Grades, abgeschlossen | [qokeed:?] | kalt am Ende des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | [arain:?] | Rohstoffklasse I | heiß am Ende des Grades, abgeschlossen	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0067	1	al	NEW_EXACT_WHOLE	f108v	f108v.48	S	B	3	2	MEDIAL	dair	checthy	dair al checthy qol eeedy chckhey olchey sheey qokeeey qokeedar al keedy	dair al checthy qol eeedy chckhey olchey sheey qokeeey qokeedar alkeedy	air al checthy qol eeedy chckhey olchey sheey qokeeey qokeed ar al kee y	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	3	abgemessene Fraktion II | [al:?] | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | [qol:?] | [eeedy:?] | Arzneikompositum: trocken, Gradmitte | [olchey:?] | feucht am Ende des Grades | [qokeeey:?] | [qokeedar:?] | [al:?] | heiß am Ende des Grades, abgeschlossen	abgemessene Fraktion II | Rohstoffklasse I | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | [qol:?] | [eeedy:?] | Arzneikompositum: trocken, Gradmitte | [olchey:?] | feucht am Ende des Grades | [qokeeey:?] | [qokeedar:?] | Rohstoffklasse I | heiß am Ende des Grades, abgeschlossen	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0068	1	al	NEW_EXACT_WHOLE	f108v	f108v.48	S	B	3	11	MEDIAL	qokeedar	keedy	dair al checthy qol eeedy chckhey olchey sheey qokeeey qokeedar al keedy	dair al checthy qol eeedy chckhey olchey sheey qokeeey qokeedar alkeedy	air al checthy qol eeedy chckhey olchey sheey qokeeey qokeed ar al kee y	READER_VARIANT	0	0	[al:?]	Rohstoffklasse I	3	abgemessene Fraktion II | [al:?] | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | [qol:?] | [eeedy:?] | Arzneikompositum: trocken, Gradmitte | [olchey:?] | feucht am Ende des Grades | [qokeeey:?] | [qokeedar:?] | [al:?] | heiß am Ende des Grades, abgeschlossen	abgemessene Fraktion II | Rohstoffklasse I | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | [qol:?] | [eeedy:?] | Arzneikompositum: trocken, Gradmitte | [olchey:?] | feucht am Ende des Grades | [qokeeey:?] | [qokeedar:?] | Rohstoffklasse I | heiß am Ende des Grades, abgeschlossen	0	READER_VARIANT_WARNING
G655-A01-0069	1	al	NEW_EXACT_WHOLE	f111r	f111r.13	S	B	3	6	MEDIAL	lr	chr	qosheo lchdy lshedy olkeeedy lr al chr or dain shey arain chey teey cheodaiin	qosheo lchdy lshedy olkeeedy lr al chr or dain shey orain chey teey cheo daiin	qosheo lchdy lshedy olkeee y lr al chr or dain ey rain chey teey cheodaiin	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	6	[qosheo:?] | Drogenholz, getrocknete Kurz-/Kompaktform | eingeweichtes Drogenholz | [olkeeedy:?] | [lr:?] | [al:?] | [chr:?] | Drogenportion | Menge/Portion II | feucht in der Mitte des Grades | [arain:?] | trocken in der Mitte des Grades | kalt am Ende des Grades | [cheodaiin:?]	[qosheo:?] | Drogenholz, getrocknete Kurz-/Kompaktform | eingeweichtes Drogenholz | [olkeeedy:?] | [lr:?] | Rohstoffklasse I | [chr:?] | Drogenportion | Menge/Portion II | feucht in der Mitte des Grades | [arain:?] | trocken in der Mitte des Grades | kalt am Ende des Grades | [cheodaiin:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0070	1	al	NEW_EXACT_WHOLE	f111r	f111r.21	S	B	3	17	MEDIAL	ar	l	daiin okar ain teey oteey ox o r shey chey ky deedy cheo dain sheet ar al l cheotydy	daiin okar ain teey oteey oxor shey chey kydeedy cheo dain sheet ar al l cheotydy	daiin okar ain teey oteey oxor ey cheyk dee y cheo deiin sheet ar all cheotydy	READER_VARIANT	0	0	[al:?]	Rohstoffklasse I	7	Grad-/Maßwert III | heiße Drogenfraktion I im Ansatz | Menge-/Klassenwert II | kalt am Ende des Grades | kalter Ansatz am Ende des Grades | [ox:?] | [o:?] | [r:?] | feucht in der Mitte des Grades | trocken in der Mitte des Grades | heiß am Anfang des Grades | [deedy:?] | trocken angesetzte Zubereitung | Grad-/Maßwert II | [sheet:?] | Drogenfraktion I | [al:?] | [l:?] | [cheotydy:?]	Grad-/Maßwert III | heiße Drogenfraktion I im Ansatz | Menge-/Klassenwert II | kalt am Ende des Grades | kalter Ansatz am Ende des Grades | [ox:?] | [o:?] | [r:?] | feucht in der Mitte des Grades | trocken in der Mitte des Grades | heiß am Anfang des Grades | [deedy:?] | trocken angesetzte Zubereitung | Grad-/Maßwert II | [sheet:?] | Drogenfraktion I | Rohstoffklasse I | [l:?] | [cheotydy:?]	0	READER_VARIANT_WARNING
G655-A01-0071	1	al	NEW_EXACT_WHOLE	f111r	f111r.28	S	B	3	8	MEDIAL	qotees	dain	qokeeol shedy qokeod cheokeey sheokar shekeey qotees al dain chedy qotain alam	qokeeol shedy qokeod cheokeey sheokar shekeey qotees al dain chedy qotain alam	qokeeol she qokeod cheokeey sheakar shekchy qotees al dain chedy qotain al am	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	4	[qokeeol:?] | feucht in der Mitte des Grades, abgeschlossen | [qokeod:?] | trocken angesetzte heiße Zubereitung am Gradende | [sheokar:?] | [shekeey:?] | [qotees:?] | [al:?] | Grad-/Maßwert II | trocken in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | [alam:?]	[qokeeol:?] | feucht in der Mitte des Grades, abgeschlossen | [qokeod:?] | trocken angesetzte heiße Zubereitung am Gradende | [sheokar:?] | [shekeey:?] | [qotees:?] | Rohstoffklasse I | Grad-/Maßwert II | trocken in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | [alam:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0072	1	al	NEW_EXACT_WHOLE	f111r	f111r.29	S	B	3	8	MEDIAL	chr	ar	salkeedy lkeedy chckhy rky chey okeeo chr al ar qokeedy qokedy qoteedy qod	salkeedy lkeedy chckhy rky chey okeeo chr al ar qokeedy qokedy qoteedy qod	salkeedy lkeedy chckhy rky chey okeeo chr al ar qokee y qoke y qotee y qod	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	3	[salkeedy:?] | [lkeedy:?] | Arzneikompositum: trocken, Gradanfang | [rky:?] | trocken in der Mitte des Grades | [okeeo:?] | [chr:?] | [al:?] | Drogenfraktion I | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | [qod:?]	[salkeedy:?] | [lkeedy:?] | Arzneikompositum: trocken, Gradanfang | [rky:?] | trocken in der Mitte des Grades | [okeeo:?] | [chr:?] | Rohstoffklasse I | Drogenfraktion I | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | [qod:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0073	1	al	NEW_EXACT_WHOLE	f111r	f111r.34	S	B	3	3	MEDIAL	olkeeo	lkeeey	teo olkeeo al lkeeey olain ar akeom qokain al qokeeod lkedlkey teedar	teo olkeeo ol lkeeey olain ar okeom qokain al qokeeod lkedlkey teed s	teo olkeeo ol lkeeey olain ar akeam qokain al qokeeod lkedlkey tee y r	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	2	[teo:?] | [olkeeo:?] | [al:?] | [lkeeey:?] | [olain:?] | Drogenfraktion I | [akeom:?] | heiß, Grad II | [al:?] | [qokeeod:?] | [lkedlkey:?] | [teedar:?]	[teo:?] | [olkeeo:?] | Rohstoffklasse I | [lkeeey:?] | [olain:?] | Drogenfraktion I | [akeom:?] | heiß, Grad II | Rohstoffklasse I | [qokeeod:?] | [lkedlkey:?] | [teedar:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0074	1	al	NEW_EXACT_WHOLE	f111r	f111r.34	S	B	3	9	MEDIAL	qokain	qokeeod	teo olkeeo al lkeeey olain ar akeom qokain al qokeeod lkedlkey teedar	teo olkeeo ol lkeeey olain ar okeom qokain al qokeeod lkedlkey teed s	teo olkeeo ol lkeeey olain ar akeam qokain al qokeeod lkedlkey tee y r	READER_VARIANT	0	0	[al:?]	Rohstoffklasse I	2	[teo:?] | [olkeeo:?] | [al:?] | [lkeeey:?] | [olain:?] | Drogenfraktion I | [akeom:?] | heiß, Grad II | [al:?] | [qokeeod:?] | [lkedlkey:?] | [teedar:?]	[teo:?] | [olkeeo:?] | Rohstoffklasse I | [lkeeey:?] | [olain:?] | Drogenfraktion I | [akeom:?] | heiß, Grad II | Rohstoffklasse I | [qokeeod:?] | [lkedlkey:?] | [teedar:?]	0	READER_VARIANT_WARNING
G655-A01-0075	1	al	NEW_EXACT_WHOLE	f111r	f111r.38	S	B	3	3	MEDIAL	daiin	okeey	dched daiin al okeey kechedy chcthedy chedain otedy qokeedy key l ltain	dched daiin al okeey kechedy chcthedy chedain oteedy qokeedy key l ltain	dched daiin al okeey techedy chcthedy che ain ote y qokeedykey l ltain	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	2	[dched:?] | Grad-/Maßwert III | [al:?] | heißer Ansatz am Ende des Grades | [kechedy:?] | [chcthedy:?] | [chedain:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades | [l:?] | [ltain:?]	[dched:?] | Grad-/Maßwert III | Rohstoffklasse I | heißer Ansatz am Ende des Grades | [kechedy:?] | [chcthedy:?] | [chedain:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades | [l:?] | [ltain:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0076	1	al	NEW_EXACT_WHOLE	f111r	f111r.40	S	B	3	2	MEDIAL	saiin	keey	saiin al keey okedain otedy qokeokedy qokeedy oteeolkeey okeeo l lainal	saiin al keey okedain otedy qokeokedy qokeedy oteeolkeey okeeo l lain al	saiin al keey otedain otedy qokeoke y qokeedy oteeolkeey okeeo llain al	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	4	Samen/Saatgut, Typ/Charge III | [al:?] | heiß am Ende des Grades | [okedain:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [qokeokedy:?] | heiß am Ende des Grades, abgeschlossen | [oteeolkeey:?] | [okeeo:?] | [l:?] | [lainal:?]	Samen/Saatgut, Typ/Charge III | Rohstoffklasse I | heiß am Ende des Grades | [okedain:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [qokeokedy:?] | heiß am Ende des Grades, abgeschlossen | [oteeolkeey:?] | [okeeo:?] | [l:?] | [lainal:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0077	1	al	NEW_EXACT_WHOLE	f111r	f111r.46	S	B	3	9	MEDIAL	lkar	olchal	y cheeo lkeey oteed lkeedy okeeshey chey lkar al olchal or aiin cheom	y cheeo lkeey oteed lkeedy okeeesey chey lkar al olchal or aiin cheom	y cheeo lkeey oteed lkeedy okeeey chey lkar al olchal or aiin cheam	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	4	[y:?] | [cheeo:?] | [lkeey:?] | [oteed:?] | [lkeedy:?] | [okeeshey:?] | trocken in der Mitte des Grades | heiße Holzfraktion I | [al:?] | [olchal:?] | Drogenportion | Menge III | [cheom:?]	[y:?] | [cheeo:?] | [lkeey:?] | [oteed:?] | [lkeedy:?] | [okeeshey:?] | trocken in der Mitte des Grades | heiße Holzfraktion I | Rohstoffklasse I | [olchal:?] | Drogenportion | Menge III | [cheom:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0078	1	al	NEW_EXACT_WHOLE	f111r	f111r.47	S	B	3	6	MEDIAL	qeear	chedy	sheedy qokeey sheey qoteedy qeear al chedy okeey chedy	sheedy qokeey sheey qoteedy qeear al chedy okeey chedy	shee y qokeey sheey qotee y qeear al chedy oteey che y	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	3	feucht am Ende des Grades, abgeschlossen | heiß am Ende des Grades | feucht am Ende des Grades | kalt am Ende des Grades, abgeschlossen | [qeear:?] | [al:?] | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | trocken in der Mitte des Grades, abgeschlossen	feucht am Ende des Grades, abgeschlossen | heiß am Ende des Grades | feucht am Ende des Grades | kalt am Ende des Grades, abgeschlossen | [qeear:?] | Rohstoffklasse I | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | trocken in der Mitte des Grades, abgeschlossen	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0079	1	al	NEW_EXACT_WHOLE	f111r	f111r.51	S	B	3	10	MEDIAL	ain	lkeedy	polkeeo shey cheokeain chl kar r aiin char ain al lkeedy qokal okchy	polkeeo shey cheokeain chl kar r aiin ihar ain al lkeedy qokal okchy	polkeeo shey cheokeain chl kar r aiin char iiain al lkee y qokal okchy	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	5	[polkeeo:?] | feucht in der Mitte des Grades | [cheokeain:?] | [chl:?] | heiße Drogenfraktion I | [r:?] | Menge III | [char:?] | Menge-/Klassenwert II | [al:?] | [lkeedy:?] | heiße Substanz | heiß-trockener Ansatz am Anfang des Grades	[polkeeo:?] | feucht in der Mitte des Grades | [cheokeain:?] | [chl:?] | heiße Drogenfraktion I | [r:?] | Menge III | [char:?] | Menge-/Klassenwert II | Rohstoffklasse I | [lkeedy:?] | heiße Substanz | heiß-trockener Ansatz am Anfang des Grades	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0080	1	al	NEW_EXACT_WHOLE	f111r	f111r.52	S	B	3	2	MEDIAL	dair	qokeey	dair al qokeey qokaiin sheal qokeain shckhy sain chckhy char aiin alom	dair al qokeey qokaiin sheal qokeain shckhy sain chckhy char aiin alom	d air al qokeey qokaiin sheal qokeain shckhy sain chckhy char aiin alom	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	5	abgemessene Fraktion II | [al:?] | heiß am Ende des Grades | heiß, Grad III | [sheal:?] | [qokeain:?] | Arzneikompositum: feucht, Gradanfang | [sain:?] | Arzneikompositum: trocken, Gradanfang | [char:?] | Menge III | [alom:?]	abgemessene Fraktion II | Rohstoffklasse I | heiß am Ende des Grades | heiß, Grad III | [sheal:?] | [qokeain:?] | Arzneikompositum: feucht, Gradanfang | [sain:?] | Arzneikompositum: trocken, Gradanfang | [char:?] | Menge III | [alom:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0081	1	al	NEW_EXACT_WHOLE	f111v	f111v.15	S	B	3	6	MEDIAL	qokaiin	kain	sar shey l otain qokaiin al kain chedy otal lchedy qokain chtal otain l s	rain sheo l otain qokaiin al kain chedy otal lchedy qokain chtal otain l ls	sar she l otain qokaiin al kain che y otal lche y qokain chtal otain l ls	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	6	Samenfraktion I | feucht in der Mitte des Grades | [l:?] | kalt im Zubereitungsrahmen, Grad II | heiß, Grad III | [al:?] | heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | Ansatz aus kaltem Rohstoff, Form I | getrocknetes Drogenholz | heiß, Grad II | [chtal:?] | kalt im Zubereitungsrahmen, Grad II | [l:?] | [s:?]	Samenfraktion I | feucht in der Mitte des Grades | [l:?] | kalt im Zubereitungsrahmen, Grad II | heiß, Grad III | Rohstoffklasse I | heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | Ansatz aus kaltem Rohstoff, Form I | getrocknetes Drogenholz | heiß, Grad II | [chtal:?] | kalt im Zubereitungsrahmen, Grad II | [l:?] | [s:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0082	1	al	NEW_EXACT_WHOLE	f111v	f111v.16	S	B	3	7	MEDIAL	okar	qotal	qokain sheol qokain shckhey lchedy okar al qotal shedy otain far aiin am	qokain sheol qokain chckhey lchedy okar al qotal shedy otain far aiin am	qokain sheol qokain shckhey lchedy okar al qotal she y otain far aiin am	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	7	heiß, Grad II | feuchtes Material | heiß, Grad II | Arzneikompositum: feucht, Gradmitte | getrocknetes Drogenholz | heiße Drogenfraktion I im Ansatz | [al:?] | [qotal:?] | feucht in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad II | [far:?] | Menge III | [am:?]	heiß, Grad II | feuchtes Material | heiß, Grad II | Arzneikompositum: feucht, Gradmitte | getrocknetes Drogenholz | heiße Drogenfraktion I im Ansatz | Rohstoffklasse I | [qotal:?] | feucht in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad II | [far:?] | Menge III | [am:?]	0	CONCRETE_CONTEXT_COMPATIBLE
