event_id	pass910_event_id	dictionary_entry_id	physical_page	source_page	register	locus	source_kind	usage_class	line_order	token_index	surface	visible_owner_de	owner_binding_required	owner_description_de	component_recipe	meaning_mode	repair_origin	prior_local_code	atomic_reading_de	fluent_token_de	line_is_sentence_end	analysis_source	current_channel	current_spoken_unit	current_reading_de
P912-E0788	P910-E0788	P912-D0837	f75r	f75r	BIOLOGICAL	f75r.39	P	PROSE	39	5	otey	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OT+E+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · KURZ · DIESER POSTEN	danach; kurz; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0530	Danach weiter diesen Posten kurz zugeben; fertig.
P912-E0789	P910-E0789	P912-D0445	f75r	f75r	BIOLOGICAL	f75r.39	P	PROSE	39	6	koldy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	K+OL+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZUORDNEN/ZUGEBEN · FORTSETZEN · SCHLUSS	den Posten einsetzen; fortsetzen; den Schritt schließen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0530	Danach weiter diesen Posten kurz zugeben; fertig.
P912-E0790	P910-E0790	P912-D0321	f75r	f75r	BIOLOGICAL	f75r.40	P	PROSE	40	1	dar	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	D_ADDR+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	TEILADRESSE · QUELLSTELLE	an der Teiladresse; von der Quellstelle	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0531	Aus diesem Teil von der Entnahmestelle absetzen; fertig.
P912-E0791	P910-E0791	P912-D1132	f75r	f75r	BIOLOGICAL	f75r.40	P	PROSE	40	2	shedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	SHED+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	RUHESTUFE · SCHLUSS	an der Station halten; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0531	Aus diesem Teil von der Entnahmestelle absetzen; fertig.
P912-E0792	P910-E0792	P912-D0933	f75r	f75r	BIOLOGICAL	f75r.40	P	PROSE	40	3	qokain	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+AIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · PORTION	die Station ansetzen; eine Portion	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0532	Als eine Portion ansetzen.
P912-E0793	P910-E0793	P912-D1132	f75r	f75r	BIOLOGICAL	f75r.40	P	PROSE	40	4	shedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	SHED+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	RUHESTUFE · SCHLUSS	an der Station halten; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0533	Absetzen; fertig.
P912-E0794	P910-E0794	P912-D0306	f75r	f75r	BIOLOGICAL	f75r.40	P	PROSE	40	5	dal	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	AL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZIELSTELLE	zur Zielstelle	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0534	Länger zugeben zur Ziel- oder Anschlussstelle; fertig.
P912-E0795	P910-E0795	P912-D0434	f75r	f75r	BIOLOGICAL	f75r.40	P	PROSE	40	6	keedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	K+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZUORDNEN/ZUGEBEN · LANG · SCHLUSS	den Posten einsetzen; länger; den Schritt schließen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0534	Länger zugeben zur Ziel- oder Anschlussstelle; fertig.
P912-E0796	P910-E0796	P912-D1054	f75r	f75r	BIOLOGICAL	f75r.40	P	PROSE	40	7	rshedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	R+SHED+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	MARKIERTER ZUSTAND · RUHESTUFE · SCHLUSS	den Zustand markieren; an der Station halten; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0535	Kennzeichnen und absetzen; fertig.
P912-E0797	P910-E0797	P912-D1198	f75r	f75r	BIOLOGICAL	f75r.41	P	PROSE	41	1	sokeedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	S+OK+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	KONTEXT/PROBE · ANSETZEN · LANG · SCHLUSS	die Station prüfen; die Station ansetzen; länger; den Schritt schließen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0536	Länger wählen und ansetzen; fertig.
P912-E0798	P910-E0798	P912-D0955	f75r	f75r	BIOLOGICAL	f75r.41	P	PROSE	41	2	qokeedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · LANG · SCHLUSS	die Station ansetzen; länger; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0537	Länger ansetzen; fertig.
P912-E0799	P910-E0799	P912-D0811	f75r	f75r	BIOLOGICAL	f75r.41	P	PROSE	41	3	oteedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OT+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · LANG · SCHLUSS	danach; länger; den Schritt schließen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0538	Danach länger weiterarbeiten; fertig.
P912-E0800	P910-E0800	P912-D0980	f75r	f75r	BIOLOGICAL	f75r.41	P	PROSE	41	4	qoky	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · DIESER POSTEN	die Station ansetzen; diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0539	Diesen Posten ansetzen.
P912-E0801	P910-E0801	P912-D0389	f75r	f75r	BIOLOGICAL	f75r.41	P	PROSE	41	5	dy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN	diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0540	Diesen Posten länger zugeben; fertig.
P912-E0802	P910-E0802	P912-D0434	f75r	f75r	BIOLOGICAL	f75r.41	P	PROSE	41	6	keedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	K+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZUORDNEN/ZUGEBEN · LANG · SCHLUSS	den Posten einsetzen; länger; den Schritt schließen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0540	Diesen Posten länger zugeben; fertig.
P912-E0803	P910-E0803	P912-D1230	f75r	f75r	BIOLOGICAL	f75r.41	P	PROSE	41	7	sy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN	diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0541	Diesen Posten kurz halten; fertig.
P912-E0804	P910-E0804	P912-D0384	f75r	f75r	BIOLOGICAL	f75r.42	P	PROSE	42	1	dshedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	SH+E+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · KURZ · SCHLUSS	den Posten halten; kurz; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0541	Diesen Posten kurz halten; fertig.
P912-E0805	P910-E0805	P912-D0952	f75r	f75r	BIOLOGICAL	f75r.42	P	PROSE	42	2	qokedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+E+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · KURZ · SCHLUSS	die Station ansetzen; kurz; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0542	Kurz ansetzen; fertig.
P912-E0806	P910-E0806	P912-D0955	f75r	f75r	BIOLOGICAL	f75r.42	P	PROSE	42	3	qokeedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · LANG · SCHLUSS	die Station ansetzen; länger; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0543	Länger ansetzen; fertig.
P912-E0807	P910-E0807	P912-D1022	f75r	f75r	BIOLOGICAL	f75r.42	P	PROSE	42	4	qoteey	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OT+EE+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · LANG · DIESER POSTEN	danach; länger; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0544	Danach diesen Posten länger weiterarbeiten; fertig.
P912-E0808	P910-E0808	P912-D1020	f75r	f75r	BIOLOGICAL	f75r.42	P	PROSE	42	5	qoteedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OT+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · LANG · SCHLUSS	danach; länger; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0544	Danach diesen Posten länger weiterarbeiten; fertig.
P912-E0809	P910-E0809	P912-D0377	f75r	f75r	BIOLOGICAL	f75r.42	P	PROSE	42	6	dor	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	D_ADDR+OR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	TEILADRESSE · ANSATZ/EINTRAG	an der Teiladresse; mit dem Arbeitsansatz	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0545	Aus diesem Teil den Ansatz und diesen Posten kurz halten; fertig.
P912-E0810	P910-E0810	P912-D1350	f75r	f75r	BIOLOGICAL	f75r.43	P	PROSE	43	1	yshedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	Y+SH+E+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN · HALTEN · KURZ · SCHLUSS	diesen Posten; den Posten halten; kurz; den Schritt schließen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0545	Aus diesem Teil den Ansatz und diesen Posten kurz halten; fertig.
P912-E0811	P910-E0811	P912-D0130	f75r	f75r	BIOLOGICAL	f75r.43	P	PROSE	43	2	chekar	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	CHK+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZUSTAND BEHANDELN · QUELLSTELLE	den Stationszustand behandeln; von der Quellstelle	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0546	Von der Entnahmestelle behandeln.
P912-E0812	P910-E0812	P912-D0690	f75r	f75r	BIOLOGICAL	f75r.43	P	PROSE	43	3	oldy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OL+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN · SCHLUSS	fortsetzen; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0547	Weiter weiterarbeiten; fertig.
P912-E0813	P910-E0813	P912-D0933	f75r	f75r	BIOLOGICAL	f75r.43	P	PROSE	43	4	qokain	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+AIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · PORTION	die Station ansetzen; eine Portion	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0548	Als eine Portion ansetzen.
P912-E0814	P910-E0814	P912-D0173	f75r	f75r	BIOLOGICAL	f75r.43	P	PROSE	43	5	chkar	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	CHK+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZUSTAND BEHANDELN · QUELLSTELLE	den Stationszustand behandeln; von der Quellstelle	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0549	Von der Entnahmestelle behandeln.
P912-E0815	P910-E0815	P912-D0784	f75r	f75r	BIOLOGICAL	f75r.43	P	PROSE	43	6	otar	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OT+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · QUELLSTELLE	danach; von der Quellstelle	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0550	Danach weiter von der Entnahmestelle weiterarbeiten; fertig.
P912-E0816	P910-E0816	P912-D0690	f75r	f75r	BIOLOGICAL	f75r.43	P	PROSE	43	7	oldy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OL+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN · SCHLUSS	fortsetzen; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0550	Danach weiter von der Entnahmestelle weiterarbeiten; fertig.
P912-E0817	P910-E0817	P912-D0339	f75r	f75r	BIOLOGICAL	f75r.44	P	PROSE	44	1	dchedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	D_ADDR+CHD+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	TEILADRESSE · UMSETZEN · DIESER POSTEN	an der Teiladresse; den Posten umsetzen; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0551	Aus diesem Teil diesen Posten umsetzen.
P912-E0818	P910-E0818	P912-D1070	f75r	f75r	BIOLOGICAL	f75r.44	P	PROSE	44	2	sain	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	S+AIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	KONTEXT/PROBE · PORTION	die Station prüfen; eine Portion	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0552	Als eine Portion wählen.
P912-E0819	P910-E0819	P912-D0609	f75r	f75r	BIOLOGICAL	f75r.44	P	PROSE	44	3	okedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+E+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · KURZ · SCHLUSS	die Station ansetzen; kurz; den Schritt schließen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0553	Kurz ansetzen; fertig.
P912-E0820	P910-E0820	P912-D0952	f75r	f75r	BIOLOGICAL	f75r.44	P	PROSE	44	4	qokedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+E+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · KURZ · SCHLUSS	die Station ansetzen; kurz; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0554	Kurz ansetzen; fertig.
P912-E0821	P910-E0821	P912-D0807	f75r	f75r	BIOLOGICAL	f75r.44	P	PROSE	44	5	otedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OT+E+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · KURZ · SCHLUSS	danach; kurz; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0555	Danach kurz weiterarbeiten; fertig.
P912-E0822	P910-E0822	P912-D0658	f75r	f75r	BIOLOGICAL	f75r.44	P	PROSE	44	6	okoldy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+OL+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · FORTSETZEN · SCHLUSS	die Station ansetzen; fortsetzen; den Schritt schließen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0556	Weiter ansetzen; fertig.
P912-E0823	P910-E0823	P912-D0784	f75r	f75r	BIOLOGICAL	f75r.44	P	PROSE	44	7	otar	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OT+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · QUELLSTELLE	danach; von der Quellstelle	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0557	Danach weiter von der Entnahmestelle nach Sollmaß entnehmen zur Innenstelle.
P912-E0824	P910-E0824	P912-D0781	f75r	f75r	BIOLOGICAL	f75r.44	P	PROSE	44	8	otam	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OT+AM_ADDR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · GEGEN-/INNENFELD	danach; am Gegen-/Innenfeld	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0557	Danach weiter von der Entnahmestelle nach Sollmaß entnehmen zur Innenstelle.
P912-E0825	P910-E0825	P912-D0678	f75r	f75r	BIOLOGICAL	f75r.44	P	PROSE	44	9	olaiin	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OL+AIIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN · SOLL-MASS	fortsetzen; nach Sollmaß	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0557	Danach weiter von der Entnahmestelle nach Sollmaß entnehmen zur Innenstelle.
P912-E0826	P910-E0826	P912-D0058	f75r	f75r	BIOLOGICAL	f75r.44	P	PROSE	44	10	ch	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	CH	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ENTNEHMEN/ABLESEN	den Posten abnehmen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0557	Danach weiter von der Entnahmestelle nach Sollmaß entnehmen zur Innenstelle.
P912-E0827	P910-E0827	P912-D0321	f75r	f75r	BIOLOGICAL	f75r.44	P	PROSE	44	11	dar	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	D_ADDR+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	TEILADRESSE · QUELLSTELLE	an der Teiladresse; von der Quellstelle	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0558	Aus diesem Teil von der Entnahmestelle diesen Posten kurz wählen und halten; fertig.
P912-E0828	P910-E0828	P912-D0389	f75r	f75r	BIOLOGICAL	f75r.44	P	PROSE	44	12	dy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN	diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0558	Aus diesem Teil von der Entnahmestelle diesen Posten kurz wählen und halten; fertig.
P912-E0829	P910-E0829	P912-D1224	f75r	f75r	BIOLOGICAL	f75r.45	P	PROSE	45	1	sshedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	S+SH+E+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	KONTEXT/PROBE · HALTEN · KURZ · SCHLUSS	die Station prüfen; den Posten halten; kurz; den Schritt schließen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0558	Aus diesem Teil von der Entnahmestelle diesen Posten kurz wählen und halten; fertig.
P912-E0830	P910-E0830	P912-D1115	f75r	f75r	BIOLOGICAL	f75r.45	P	PROSE	45	2	shckhy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	SH+CKH+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · DURCHLASS · DIESER POSTEN	den Posten halten; durch den Durchlass; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0559	Diesen Posten halten durch den Durchlass.
P912-E0831	P910-E0831	P912-D0971	f75r	f75r	BIOLOGICAL	f75r.45	P	PROSE	45	3	qokey	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+E+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · KURZ · DIESER POSTEN	die Station ansetzen; kurz; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0560	Diesen Posten kurz ansetzen.
P912-E0832	P910-E0832	P912-D0609	f75r	f75r	BIOLOGICAL	f75r.45	P	PROSE	45	4	okedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+E+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · KURZ · SCHLUSS	die Station ansetzen; kurz; den Schritt schließen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0561	Kurz ansetzen; fertig.
P912-E0833	P910-E0833	P912-D1098	f75r	f75r	BIOLOGICAL	f75r.45	P	PROSE	45	5	sarol	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	S+AR+OL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	KONTEXT/PROBE · QUELLSTELLE · FORTSETZEN	die Station prüfen; von der Quellstelle; fortsetzen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0562	Weiter von der Entnahmestelle wählen.
P912-E0834	P910-E0834	P912-D0867	f75r	f75r	BIOLOGICAL	f75r.45	P	PROSE	45	6	oty	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OT+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · DIESER POSTEN	danach; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0563	Danach diesen Posten kurz weiterarbeiten; fertig.
P912-E0835	P910-E0835	P912-D0807	f75r	f75r	BIOLOGICAL	f75r.45	P	PROSE	45	7	otedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OT+E+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · KURZ · SCHLUSS	danach; kurz; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0563	Danach diesen Posten kurz weiterarbeiten; fertig.
P912-E0836	P910-E0836	P912-D1018	f75r	f75r	BIOLOGICAL	f75r.45	P	PROSE	45	8	qotedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OT+E+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · KURZ · SCHLUSS	danach; kurz; den Schritt schließen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0564	Danach kurz weiterarbeiten; fertig.
P912-E0837	P910-E0837	P912-D0807	f75r	f75r	BIOLOGICAL	f75r.45	P	PROSE	45	9	otedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OT+E+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · KURZ · SCHLUSS	danach; kurz; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0565	Danach kurz weiterarbeiten; fertig.
P912-E0838	P910-E0838	P912-D0569	f75r	f75r	BIOLOGICAL	f75r.45	P	PROSE	45	10	okaiin	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+AIIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · SOLL-MASS	die Station ansetzen; nach Sollmaß	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0566	Nach Sollmaß ansetzen.
P912-E0839	P910-E0839	P912-D0971	f75r	f75r	BIOLOGICAL	f75r.46	P	PROSE	46	1	qokey	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+E+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · KURZ · DIESER POSTEN	die Station ansetzen; kurz; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0567	Diesen Posten kurz ansetzen.
P912-E0840	P910-E0840	P912-D0952	f75r	f75r	BIOLOGICAL	f75r.46	P	PROSE	46	2	qokedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+E+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · KURZ · SCHLUSS	die Station ansetzen; kurz; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0568	Kurz ansetzen; fertig.
P912-E0841	P910-E0841	P912-D1154	f75r	f75r	BIOLOGICAL	f75r.46	P	PROSE	46	3	sheol	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	SH+E+OL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · KURZ · FORTSETZEN	den Posten halten; kurz; fortsetzen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0569	Weiter kurz halten.
P912-E0842	P910-E0842	P912-D0952	f75r	f75r	BIOLOGICAL	f75r.46	P	PROSE	46	4	qokedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+E+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · KURZ · SCHLUSS	die Station ansetzen; kurz; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0570	Kurz ansetzen; fertig.
