panel_row_id	cell_id	consensus_group_id	locus	page	physical_folio	section	symbol_count	manual_role	target_class
LRG008-C034|R007	LRG008-C034	f73r.33|C004	f73r.33	f73r	f73	Z	6	C	DIAGRAM
LRG008-C035|R001	LRG008-C035	f73v.15|C002	f73v.15	f73v	f73	Z	1	L	LABEL
LRG008-C035|R002	LRG008-C035	f73v.33|C005	f73v.33	f73v	f73	Z	1	C	DIAGRAM
LRG008-C036|R001	LRG008-C036	f73v.25|C001	f73v.25	f73v	f73	Z	3	L	LABEL
LRG008-C036|R002	LRG008-C036	f73v.33|C006	f73v.33	f73v	f73	Z	3	C	DIAGRAM
LRG008-C037|R001	LRG008-C037	f73v.14|C001	f73v.14	f73v	f73	Z	4	L	LABEL
LRG008-C037|R002	LRG008-C037	f73v.15|C001	f73v.15	f73v	f73	Z	4	L	LABEL
LRG008-C037|R003	LRG008-C037	f73v.1|C001	f73v.1	f73v	f73	Z	4	L	LABEL
LRG008-C037|R004	LRG008-C037	f73v.27|C001	f73v.27	f73v	f73	Z	4	L	LABEL
LRG008-C037|R005	LRG008-C037	f73v.28|C001	f73v.28	f73v	f73	Z	4	L	LABEL
LRG008-C037|R006	LRG008-C037	f73v.31|C001	f73v.31	f73v	f73	Z	4	L	LABEL
LRG008-C037|R007	LRG008-C037	f73v.32|C001	f73v.32	f73v	f73	Z	4	L	LABEL
LRG008-C037|R008	LRG008-C037	f73v.7|C001	f73v.7	f73v	f73	Z	4	L	LABEL
LRG008-C037|R009	LRG008-C037	f73v.8|C001	f73v.8	f73v	f73	Z	4	L	LABEL
LRG008-C037|R010	LRG008-C037	f73v.33|C002	f73v.33	f73v	f73	Z	4	C	DIAGRAM
LRG008-C037|R011	LRG008-C037	f73v.33|C007	f73v.33	f73v	f73	Z	4	C	DIAGRAM
LRG008-C038|R001	LRG008-C038	f73v.10|C001	f73v.10	f73v	f73	Z	5	L	LABEL
LRG008-C038|R002	LRG008-C038	f73v.11|C001	f73v.11	f73v	f73	Z	5	L	LABEL
LRG008-C038|R003	LRG008-C038	f73v.17|C001	f73v.17	f73v	f73	Z	5	L	LABEL
LRG008-C038|R004	LRG008-C038	f73v.19|C001	f73v.19	f73v	f73	Z	5	L	LABEL
LRG008-C038|R005	LRG008-C038	f73v.20|C001	f73v.20	f73v	f73	Z	5	L	LABEL
LRG008-C038|R006	LRG008-C038	f73v.23|C001	f73v.23	f73v	f73	Z	5	L	LABEL
LRG008-C038|R007	LRG008-C038	f73v.30|C001	f73v.30	f73v	f73	Z	5	L	LABEL
LRG008-C038|R008	LRG008-C038	f73v.33|C003	f73v.33	f73v	f73	Z	5	C	DIAGRAM
LRG008-C038|R009	LRG008-C038	f73v.33|C008	f73v.33	f73v	f73	Z	5	C	DIAGRAM
LRG008-C038|R010	LRG008-C038	f73v.33|C009	f73v.33	f73v	f73	Z	5	C	DIAGRAM
LRG008-C039|R001	LRG008-C039	f73v.12|C001	f73v.12	f73v	f73	Z	6	L	LABEL
LRG008-C039|R002	LRG008-C039	f73v.13|C001	f73v.13	f73v	f73	Z	6	L	LABEL
LRG008-C039|R003	LRG008-C039	f73v.16|C001	f73v.16	f73v	f73	Z	6	L	LABEL
LRG008-C039|R004	LRG008-C039	f73v.18|C001	f73v.18	f73v	f73	Z	6	L	LABEL
LRG008-C039|R005	LRG008-C039	f73v.2|C001	f73v.2	f73v	f73	Z	6	L	LABEL
LRG008-C039|R006	LRG008-C039	f73v.6|C001	f73v.6	f73v	f73	Z	6	L	LABEL
LRG008-C039|R007	LRG008-C039	f73v.33|C004	f73v.33	f73v	f73	Z	6	C	DIAGRAM
LRG008-C039|R008	LRG008-C039	f73v.33|C010	f73v.33	f73v	f73	Z	6	C	DIAGRAM
LRG008-C040|R001	LRG008-C040	f73v.21|C001	f73v.21	f73v	f73	Z	7	L	LABEL
LRG008-C040|R002	LRG008-C040	f73v.33|C001	f73v.33	f73v	f73	Z	7	C	DIAGRAM
