pair_id	family_shell	left_member	right_member	left_official_example	right_official_example	observed_physical_count	structural_label	forward_observed	forward_expected	forward_opportunities	forward_log_observed_expected	forward_eligible_folios	forward_positive_folios	forward_negative_folios	forward_zero_folios	forward_positive_fraction	forward_negative_fraction	forward_currier_A_observed	forward_currier_A_expected	forward_currier_A_opportunities	forward_currier_A_log_observed_expected	forward_currier_B_observed	forward_currier_B_expected	forward_currier_B_opportunities	forward_currier_B_log_observed_expected	reversed_observed	reversed_expected	reversed_opportunities	reversed_log_observed_expected	reversed_eligible_folios	reversed_positive_folios	reversed_negative_folios	reversed_zero_folios	reversed_positive_fraction	reversed_negative_fraction	reversed_currier_A_observed	reversed_currier_A_expected	reversed_currier_A_opportunities	reversed_currier_A_log_observed_expected	reversed_currier_B_observed	reversed_currier_B_expected	reversed_currier_B_opportunities	reversed_currier_B_log_observed_expected
Ad>Qf	AQ	Ad	Qf	y'	@137;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ad>Qg	AQ	Ad	Qg	y'	@151;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ad>Qh	AQ	Ad	Qh	y'	@156;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ad>Qi	AQ	Ad	Qi	y'	@159;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ad>Qj	AQ	Ad	Qj	y'	@161;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ad>Qk	AQ	Ad	Qk	y'	@186;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ad>Ql	AQ	Ad	Ql	y'	@212;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ae>Q1	AQ	Ae	Q1	a'	k	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	11.068607109511301	3935	-3.14144232640346	92	0	92	0	0.0	1.0	0	4.902329173834952	943	-2.3799773696227358	0	6.166277935676365	2992	-2.5902088540972077
Ae>Q2	AQ	Ae	Q2	a'	t	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	7.8723236246861745	2426	-2.8180786399969455	88	0	88	0	0.0	1.0	0	3.959571057469676	752	-2.188199766511533	0	3.9127525672165087	1674	-2.177645840210507
Ae>Qa	AQ	Ae	Qa	a'	@176;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ae>Qe	AQ	Ae	Qe	a'	@146;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ae>Qf	AQ	Ae	Qf	a'	@137;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ae>Qg	AQ	Ae	Qg	a'	@151;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ae>Qh	AQ	Ae	Qh	a'	@156;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ae>Qi	AQ	Ae	Qi	a'	@159;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ae>Qj	AQ	Ae	Qj	a'	@161;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ae>Qk	AQ	Ae	Qk	a'	@186;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ae>Ql	AQ	Ae	Ql	a'	@212;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ag>Q1	AQ	Ag	Q1	@240;	k	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	11.068607109511301	3935	-3.14144232640346	92	0	92	0	0.0	1.0	0	4.902329173834952	943	-2.3799773696227358	0	6.166277935676365	2992	-2.5902088540972077
Ag>Q2	AQ	Ag	Q2	@240;	t	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	7.8723236246861745	2426	-2.8180786399969455	88	0	88	0	0.0	1.0	0	3.959571057469676	752	-2.188199766511533	0	3.9127525672165087	1674	-2.177645840210507
Ag>Qa	AQ	Ag	Qa	@240;	@176;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ag>Qe	AQ	Ag	Qe	@240;	@146;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ag>Qf	AQ	Ag	Qf	@240;	@137;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ag>Qg	AQ	Ag	Qg	@240;	@151;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ag>Qh	AQ	Ag	Qh	@240;	@156;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ag>Qi	AQ	Ag	Qi	@240;	@159;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ag>Qj	AQ	Ag	Qj	@240;	@161;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ag>Qk	AQ	Ag	Qk	@240;	@186;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ag>Ql	AQ	Ag	Ql	@240;	@212;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ai>Q1	AQ	Ai	Q1	@190;	k	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	11.068607109511301	3935	-3.14144232640346	92	0	92	0	0.0	1.0	0	4.902329173834952	943	-2.3799773696227358	0	6.166277935676365	2992	-2.5902088540972077
Ai>Q2	AQ	Ai	Q2	@190;	t	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	7.8723236246861745	2426	-2.8180786399969455	88	0	88	0	0.0	1.0	0	3.959571057469676	752	-2.188199766511533	0	3.9127525672165087	1674	-2.177645840210507
Ai>Qa	AQ	Ai	Qa	@190;	@176;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ai>Qe	AQ	Ai	Qe	@190;	@146;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ai>Qf	AQ	Ai	Qf	@190;	@137;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ai>Qg	AQ	Ai	Qg	@190;	@151;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ai>Qh	AQ	Ai	Qh	@190;	@156;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ai>Qi	AQ	Ai	Qi	@190;	@159;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ai>Qj	AQ	Ai	Qj	@190;	@161;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ai>Qk	AQ	Ai	Qk	@190;	@186;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ai>Ql	AQ	Ai	Ql	@190;	@212;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ak>Q1	AQ	Ak	Q1	@193;	k	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	11.068607109511301	3935	-3.14144232640346	92	0	92	0	0.0	1.0	0	4.902329173834952	943	-2.3799773696227358	0	6.166277935676365	2992	-2.5902088540972077
Ak>Q2	AQ	Ak	Q2	@193;	t	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	7.8723236246861745	2426	-2.8180786399969455	88	0	88	0	0.0	1.0	0	3.959571057469676	752	-2.188199766511533	0	3.9127525672165087	1674	-2.177645840210507
Ak>Qa	AQ	Ak	Qa	@193;	@176;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ak>Qe	AQ	Ak	Qe	@193;	@146;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ak>Qf	AQ	Ak	Qf	@193;	@137;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ak>Qg	AQ	Ak	Qg	@193;	@151;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ak>Qh	AQ	Ak	Qh	@193;	@156;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ak>Qi	AQ	Ak	Qi	@193;	@159;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ak>Qj	AQ	Ak	Qj	@193;	@161;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ak>Qk	AQ	Ak	Qk	@193;	@186;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ak>Ql	AQ	Ak	Ql	@193;	@212;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
An>Q1	AQ	An	Q1	@136;	k	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	11.068607109511301	3935	-3.14144232640346	92	0	92	0	0.0	1.0	0	4.902329173834952	943	-2.3799773696227358	0	6.166277935676365	2992	-2.5902088540972077
An>Q2	AQ	An	Q2	@136;	t	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	7.8723236246861745	2426	-2.8180786399969455	88	0	88	0	0.0	1.0	0	3.959571057469676	752	-2.188199766511533	0	3.9127525672165087	1674	-2.177645840210507
An>Qa	AQ	An	Qa	@136;	@176;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
An>Qe	AQ	An	Qe	@136;	@146;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
An>Qf	AQ	An	Qf	@136;	@137;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
An>Qg	AQ	An	Qg	@136;	@151;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
An>Qh	AQ	An	Qh	@136;	@156;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
An>Qi	AQ	An	Qi	@136;	@159;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
An>Qj	AQ	An	Qj	@136;	@161;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
An>Qk	AQ	An	Qk	@136;	@186;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
An>Ql	AQ	An	Ql	@136;	@212;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
D1>A1	DA	D1	A1	q	o	3514	UNRESOLVED	3514	3414.3277817260614	3519	0.028770205831146888	90	89	1	0	0.9888888888888889	0.011111111111111112	676	633.3920725484655	677	0.06505374023822405	2838	2780.9357091776287	2842	0.020308507086223265	3514	3487.192926432422	3514	0.007656802609254776	90	90	0	0	1.0	0.0	676	664.8019262584482	676	0.016691485544107695	2838	2822.3910001739664	2838	0.005514206447409547
D1>A2	DA	D1	A2	q	y	4	UNRESOLVED	4	11.830999908744658	3519	-1.0080390127116374	90	3	87	0	0.03333333333333333	0.9666666666666667	1	4.523174361926989	677	-1.208596968764217	3	7.307825546817558	2842	-0.8023635374889679	4	3.8783124785361434	4	0.027414025499920107	0	0	0	0	0.0	0.0	1	0.9933554817275747	1	0.00443951894536512	3	2.884956996808568	3	0.03342176625656295
D1>A3	DA	D1	A3	q	a	1	UNRESOLVED	1	9.356709778535192	3519	-1.8826873109576663	90	1	89	0	0.011111111111111112	0.9888888888888889	0	3.5531593717824785	677	-2.0926438493630766	1	5.803550406752685	2842	-1.4356479231783328	1	0.993127147766323	1	0.004592430574210171	0	0	0	0	0.0	0.0	0	0.0	0	0.0	1	0.993127147766323	1	0.004592430574210171
D1>A4	DA	D1	A4	q	u	0	UNRESOLVED	0	8.348450858662982	3519	-2.873389580038884	90	0	90	0	0.0	1.0	0	3.5531593717824785	677	-2.0926438493630766	0	4.79529148688057	2842	-2.359965207556236	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
D1>Aa	DA	D1	Aa	q	@221;	0	UNRESOLVED	0	8.348450858662982	3519	-2.873389580038884	90	0	90	0	0.0	1.0	0	3.5531593717824785	677	-2.0926438493630766	0	4.79529148688057	2842	-2.359965207556236	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
D1>Ab	DA	D1	Ab	q	@222;	0	UNRESOLVED	0	8.348450858662982	3519	-2.873389580038884	90	0	90	0	0.0	1.0	0	3.5531593717824785	677	-2.0926438493630766	0	4.79529148688057	2842	-2.359965207556236	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
D1>Ac	DA	D1	Ac	q	o'	0	UNRESOLVED	0	8.348450858662982	3519	-2.873389580038884	90	0	90	0	0.0	1.0	0	3.5531593717824785	677	-2.0926438493630766	0	4.79529148688057	2842	-2.359965207556236	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
D1>Ad	DA	D1	Ad	q	y'	0	UNRESOLVED	0	8.348450858662982	3519	-2.873389580038884	90	0	90	0	0.0	1.0	0	3.5531593717824785	677	-2.0926438493630766	0	4.79529148688057	2842	-2.359965207556236	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
D1>Ae	DA	D1	Ae	q	a'	0	UNRESOLVED	0	8.348450858662982	3519	-2.873389580038884	90	0	90	0	0.0	1.0	0	3.5531593717824785	677	-2.0926438493630766	0	4.79529148688057	2842	-2.359965207556236	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
D1>Ag	DA	D1	Ag	q	@240;	0	UNRESOLVED	0	8.348450858662982	3519	-2.873389580038884	90	0	90	0	0.0	1.0	0	3.5531593717824785	677	-2.0926438493630766	0	4.79529148688057	2842	-2.359965207556236	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
D1>Ai	DA	D1	Ai	q	@190;	0	UNRESOLVED	0	8.348450858662982	3519	-2.873389580038884	90	0	90	0	0.0	1.0	0	3.5531593717824785	677	-2.0926438493630766	0	4.79529148688057	2842	-2.359965207556236	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
D1>Ak	DA	D1	Ak	q	@193;	0	UNRESOLVED	0	8.348450858662982	3519	-2.873389580038884	90	0	90	0	0.0	1.0	0	3.5531593717824785	677	-2.0926438493630766	0	4.79529148688057	2842	-2.359965207556236	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
D1>An	DA	D1	An	q	@136;	0	UNRESOLVED	0	8.348450858662982	3519	-2.873389580038884	90	0	90	0	0.0	1.0	0	3.5531593717824785	677	-2.0926438493630766	0	4.79529148688057	2842	-2.359965207556236	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Da>A1	DA	Da	A1	q'	o	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	13.40353678380031	3514	-3.325290433208704	90	0	90	0	0.0	1.0	0	5.599036870775992	676	-2.5012780492365443	0	7.804499913024293	2838	-2.8099447066435395
Da>A2	DA	Da	A2	q'	y	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.06084376073192853	4	-0.11483426694268495	0	0	0	0	0.0	0.0	0	0.0033222591362126247	1	-0.006622540760493494	0	0.05752150159571591	3	-0.10889297205305258
Da>A3	DA	Da	A3	q'	a	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.003436426116838488	1	-0.006849341845574783	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.003436426116838488	1	-0.006849341845574783
Da>A4	DA	Da	A4	q'	u	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Da>Aa	DA	Da	Aa	q'	@221;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Da>Ab	DA	Da	Ab	q'	@222;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Da>Ac	DA	Da	Ac	q'	o'	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Da>Ad	DA	Da	Ad	q'	y'	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Da>Ae	DA	Da	Ae	q'	a'	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Da>Ag	DA	Da	Ag	q'	@240;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Da>Ai	DA	Da	Ai	q'	@190;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Da>Ak	DA	Da	Ak	q'	@193;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Da>An	DA	Da	An	q'	@136;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Dc>A1	DA	Dc	A1	{q@207;}	o	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	13.40353678380031	3514	-3.325290433208704	90	0	90	0	0.0	1.0	0	5.599036870775992	676	-2.5012780492365443	0	7.804499913024293	2838	-2.8099447066435395
