source_record_id	source_section	source_page	current_page_key	legacy_alias_applied	source_unit	source_item	source_location	source_physical_location_id	source_transcriber_code	source_text	source_alternate_text	source_normalized	source_object_class	source_object_guess	source_comments	source_attribute_tags	source_certainty	physical_location_record_count	same_physical_location_record_ids	physical_location_transcriber_codes	physical_location_normalized_source_texts	matching_method	manual_position_description_used_for_mapping	descriptions_used_for_matching	position_candidate_locus	sequence_candidate_locus	position_key	current_page	current_locus	current_code	current_kind	current_subtype	ZL3b_text	IT2a_text	RF1b_text	all_three_present	string_ratio	row_second_ratio	column_second_ratio	minimum_margin	source_text_physical_location_multiplicity_on_current_page	cluster_exact_target_count_on_current_page	target_exact_cluster_count_on_current_page	target_old_unit	source_group_size	sequence_reversed	sequence_rotation	sequence_mean_ratio	sequence_exact_count	sequence_runner_mean_ratio	sequence_group_margin	match_status	primary_eligible
STOLFI_BEST_0317	astro	f68v2	f68v2	0	y	2	f68v2.y.2	f68v2.y.2	V	opar.ykchy	opab.ykchy	oparykchy	?	?	starred sector #2, around trees?		HEDGED	1	STOLFI_BEST_0317	V	oparykchy	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0																	1											NO_CURRENT_PAGE_OR_ASSIGNMENT	0
STOLFI_BEST_0318	astro	f68v2	f68v2	0	y	3	f68v2.y.3	f68v2.y.3	V	ysaikchy.dam	-	ysaikchydam	?	?	starred sector #3, around trees?		HEDGED	1	STOLFI_BEST_0318	V	ysaikchydam	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f68v2	f68v2.3	+P0	P	0	qoeeey shekeey shkeey s alchey cthy shteody qoteeody dam	qoeeey shekeey shkeey s alchey cthy shteody qoteeody dam	qoeeey shekeey shkeey s alchey cthy shteody qoteeo y dam	1	0.310345	0.500000	0.338983	-0.189655	1	0	0									AMBIGUOUS_OR_LOW	0
STOLFI_BEST_0319	astro	f68v2	f68v2	0	y	4	f68v2.y.4	f68v2.y.4	V	otairoroldy	otaiborolGy	otairoroldy	?	?	starred sector #4, around trees?		HEDGED	1	STOLFI_BEST_0319	V	otairoroldy	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0																	1											NO_CURRENT_PAGE_OR_ASSIGNMENT	0
STOLFI_BEST_0320	astro	f68v2	f68v2	0	y	5	f68v2.y.5	f68v2.y.5	V	dchal.daim	Gchal.daim	dchaldaim	?	?	starred sector #5, around trees?		HEDGED	1	STOLFI_BEST_0320	V	dchaldaim	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0																	1											NO_CURRENT_PAGE_OR_ASSIGNMENT	0
STOLFI_BEST_0321	astro	f68v2	f68v2	0	y	6	f68v2.y.6	f68v2.y.6	V	yteody.san	-	yteodysan	?	?	starred sector #6, around trees?		HEDGED	1	STOLFI_BEST_0321	V	yteodysan	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0																	1											NO_CURRENT_PAGE_OR_ASSIGNMENT	0
STOLFI_BEST_0322	astro	f68v2	f68v2	0	y	7	f68v2.y.7	f68v2.y.7	V	okchy.daldy	okchy.dalGy	okchydaldy	?	?	starred sector #7, around trees?		HEDGED	1	STOLFI_BEST_0322	V	okchydaldy	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f68v2	f68v2.2	+P0	P	0	dchaiin shey dcheedy qokeey shckeey dal dy sheetey daldy	dchaiin shey dcheedy qokeey shekeey dal dy sheetey daldy	dchaiin shey cheedy qokeey shekeey dal dy sheetey daldy	1	0.344828	0.571429	0.338983	-0.226601	1	0	0									AMBIGUOUS_OR_LOW	0
STOLFI_BEST_0323	astro	f68v2	f68v2	0	y	8	f68v2.y.8	f68v2.y.8	V	yfcheodly	-	yfcheodly	?	?	starred sector #8, around trees?		HEDGED	1	STOLFI_BEST_0323	V	yfcheodly	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f68v2	f68v2.4	+P0	P	0	okeey sheoy keol ycheety okeody shey qokey chol chekody	okeey sheoy keol ycheety okeody shey qokey chol chekody	okeey sheoy keol ycheety okeody shey qokey chol chetody	1	0.285714	0.500000	0.372881	-0.214286	1	0	0									AMBIGUOUS_OR_LOW	0
STOLFI_BEST_0324	astro	f68v2	f68v2	0	y	9	f68v2.y.9	f68v2.y.9	V	ytcheos.aly	-	ytcheosaly	?	?	starred sector #9, around trees?		HEDGED	1	STOLFI_BEST_0324	V	ytcheosaly	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f68v2	f68v2.1	@P0	P	0	teeody shcthey psheody shocthy ykeody shdy shot ytchy	teeody shcthey psheody shocthy ykeody shdy shot ytchy	teeody shcthey psheody shocthy ykeody shdy shot ytchy	1	0.285714	0.695652	0.379310	-0.409938	1	0	0									AMBIGUOUS_OR_LOW	0
STOLFI_BEST_0325	astro	f68v2	f68v2	0	z	1	f68v2.z.1	f68v2.z.1	V	oooooooool.ar.****s**r***	oooooooool.ab.****s**r***	ooooooooolarsr	A	title?	outside edge of circle		HEDGED	1	STOLFI_BEST_0325	V	ooooooooolarsr	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f68v2	f68v2.5	+P0	P	0	scheos seekey okey chody okeos cheo sal ar oallchdm	scheos seekey okey chody okeos cheo salar oalchdm	scheos shekey okey cho y okeos cheo salar oallchdg	1	0.321429	0.370370	0.400000	-0.078571	1	0	0									AMBIGUOUS_OR_LOW	0
STOLFI_BEST_0326	astro	f68v1	f68v1	0	x	1	f68v1.x.1	f68v1.x.1	V	dairpchety.dy	daibpchety.dy	dairpchetydy	?	?	-		HEDGED	1	STOLFI_BEST_0326	V	dairpchetydy	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f68v1	f68v1.3	@Ro	R	o	dair apeeety dy	dair cpchety dy	dair apeeety dy	1	0.960000	0.480000	0.461538	0.480000	1	0	0									HIGH_RATIO_UNIQUE	1
STOLFI_BEST_0327	astro	f68v1	f68v1	0	x	2	f68v1.x.2	f68v1.x.2	V	dar.shes.shokey	Gar.Uhes.Shokey	darshesshokey	?	?	-		HEDGED	1	STOLFI_BEST_0327	V	darshesshokey	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f68v1	f68v1.9	@Ro	R	o	dar shes shokey	dar shes shokey	ar shes shokey	1	1.000000	0.461538	0.480000	0.520000	1	1	1									EXACT_UNIQUE	1
STOLFI_BEST_0328	astro	f68v1	f68v1	0	x	3	f68v1.x.3	f68v1.x.3	V	okechdarol	-	okechdarol	?	?	-		HEDGED	1	STOLFI_BEST_0328	V	okechdarol	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f68v1	f68v1.6	@Ro	R	o	okechdaral	okechdaral	okechdaral	1	0.900000	0.476190	0.476190	0.423810	1	0	0									MARGINED_RATIO	1
STOLFI_BEST_0329	astro	f68v1	f68v1	0	x	4	f68v1.x.4	f68v1.x.4	V	okeey.chek.chekeys	-	okeeychekchekeys	?	?	-		HEDGED	1	STOLFI_BEST_0329	V	okeeychekchekeys	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f68v1	f68v1.8	@Ro	R	o	okeey chek chekeys	okeey ch ek chekeys	okeey chek chekeys	1	1.000000	0.428571	0.413793	0.571429	1	1	1									EXACT_UNIQUE	1
STOLFI_BEST_0330	astro	f68v1	f68v1	0	x	5	f68v1.x.5	f68v1.x.5	V	oteeus.arany	-	oteeusarany	?	?	-		HEDGED	1	STOLFI_BEST_0330	V	oteeusarany	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f68v1	f68v1.5	@Ro	R	o	oteeor arany	oteeos araly	oteeos arany	1	0.909091	0.545455	0.583333	0.325758	1	0	0									MARGINED_RATIO	1
STOLFI_BEST_0331	astro	f68v1	f68v1	0	x	6	f68v1.x.6	f68v1.x.6	V	oteodain.sam	-	oteodainsam	?	?	-		HEDGED	1	STOLFI_BEST_0331	V	oteodainsam	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f68v1	f68v1.10	@Ro	R	o	oteodain sam	oteodain sar	oteodain sam	1	1.000000	0.545455	0.545455	0.454545	1	1	1									EXACT_UNIQUE	1
STOLFI_BEST_0332	astro	f68v1	f68v1	0	x	7	f68v1.x.7	f68v1.x.7	V	otol.chcs.otaly	-	otolchcsotaly	?	?	-		HEDGED	1	STOLFI_BEST_0332	V	otolchcsotaly	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f68v1	f68v1.7	@Ro	R	o	otol ches otaly	otol chcs otaly	otol ches otaly	1	1.000000	0.583333	0.500000	0.416667	1	1	1									EXACT_UNIQUE	1
STOLFI_BEST_0333	astro	f68v1	f68v1	0	x	8	f68v1.x.8	f68v1.x.8	V	sair.aroyser	sair.aboyseb	sairaroyser	?	?	('er' combined)		HEDGED	1	STOLFI_BEST_0333	V	sairaroyser	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f68v1	f68v1.4	@Ro	R	o	sair aroyser	sair arolsas	sair aro rer	1	1.000000	0.454545	0.454545	0.545455	1	1	1									EXACT_UNIQUE	1
STOLFI_BEST_0336	zodiac	f70v2	f70v2	0	c	1	f70v2.c.1	f70v2.c.1	V	otolal	-	otolal	Z	day?	pisces, central star	STAR	HEDGED	1	STOLFI_BEST_0336	V	otolal	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f70v2	f70v2.33	@Lz	L	z	otolal	otylal	otolal	1	1.000000	0.120000	0.000000	0.880000	1	1	1									EXACT_UNIQUE	1
STOLFI_BEST_0339	zodiac	f70v2	f70v2	0	s1	1	f70v2.s1.1	f70v2.s1.1	V	oky.amy	-	okyamy	Z	day?	pisces, outer, #2, vert. barrel	VERTICAL_BARREL	HEDGED	1	STOLFI_BEST_0339	V	okyamy	HUMAN_GROVE_SCOPE_NUMBER	1	1	f70v2.6	f70v2.6	OUTER:GROVE_2	f70v2	f70v2.6	&Lz	L	z	oky ody	oky ody	oky o y	1	0.727273				1											EXPLICIT_HUMAN_POSITION_KEY	1
STOLFI_BEST_0342	zodiac	f70v2	f70v2	0	s1	2	f70v2.s1.2	f70v2.s1.2	V	oty.ar	oty.ab	otyar	Z	day?	pisces, outer, #3, vert. barrel	VERTICAL_BARREL	HEDGED	1	STOLFI_BEST_0342	V	otyar	HUMAN_GROVE_SCOPE_NUMBER	1	1	f70v2.7	f70v2.7	OUTER:GROVE_3	f70v2	f70v2.7	&Lz	L	z	oty ar	oty or	oty ar	1	1.000000				1											EXPLICIT_HUMAN_POSITION_KEY	1
STOLFI_BEST_0345	zodiac	f70v2	f70v2	0	s1	3	f70v2.s1.3	f70v2.s1.3	V	okaly	-	okaly	Z	day?	pisces, outer, #4, vert. barrel	VERTICAL_BARREL	HEDGED	1	STOLFI_BEST_0345	V	okaly	HUMAN_GROVE_SCOPE_NUMBER	1	1	f70v2.8	f70v2.8	OUTER:GROVE_4	f70v2	f70v2.8	&Lz	L	z	okala	okaly	okaly	1	1.000000				1											EXPLICIT_HUMAN_POSITION_KEY	1
STOLFI_BEST_0348	zodiac	f70v2	f70v2	0	s1	4	f70v2.s1.4	f70v2.s1.4	V	otody	otoGy	otody	Z	day?	pisces, outer, #5, vert. barrel	VERTICAL_BARREL	HEDGED	1	STOLFI_BEST_0348	V	otody	HUMAN_GROVE_SCOPE_NUMBER	1	1	f70v2.9	f70v2.9	OUTER:GROVE_5	f70v2	f70v2.9	&Lz	L	z	otody	otody	oto	1	1.000000				1											EXPLICIT_HUMAN_POSITION_KEY	1
STOLFI_BEST_0351	zodiac	f70v2	f70v2	0	s1	5	f70v2.s1.5	f70v2.s1.5	V	otald	-	otald	Z	day?	pisces, outer, #6, vert. barrel	VERTICAL_BARREL	HEDGED	1	STOLFI_BEST_0351	V	otald	HUMAN_GROVE_SCOPE_NUMBER	1	1	f70v2.10	f70v2.10	OUTER:GROVE_6	f70v2	f70v2.10	&Lz	L	z	otald	otald	otal	1	1.000000				1											EXPLICIT_HUMAN_POSITION_KEY	1
STOLFI_BEST_0354	zodiac	f70v2	f70v2	0	s1	6	f70v2.s1.6	f70v2.s1.6	V	otaldar	otaldab	otaldar	Z	day?	pisces, outer, #7, vert. barrel	VERTICAL_BARREL	HEDGED	1	STOLFI_BEST_0354	V	otaldar	HUMAN_GROVE_SCOPE_NUMBER	1	1	f70v2.11	f70v2.11	OUTER:GROVE_7	f70v2	f70v2.11	&Lz	L	z	otaldar	otal dar	otaldar	1	1.000000				1											EXPLICIT_HUMAN_POSITION_KEY	1
STOLFI_BEST_0357	zodiac	f70v2	f70v2	0	s1	7	f70v2.s1.7	f70v2.s1.7	V	okody	okoGy	okody	Z	day?	pisces, outer, #8, vert. barrel	VERTICAL_BARREL	HEDGED	1	STOLFI_BEST_0357	V	okody	HUMAN_GROVE_SCOPE_NUMBER	1	1	f70v2.12	f70v2.12	OUTER:GROVE_8	f70v2	f70v2.12	&Lz	L	z	okody	okody	oko y	1	1.000000				1											EXPLICIT_HUMAN_POSITION_KEY	1
STOLFI_BEST_0360	zodiac	f70v2	f70v2	0	s1	8	f70v2.s1.8	f70v2.s1.8	V	opys.am	-	opysam	Z	day?	pisces, outer, #9, vert. barrel	VERTICAL_BARREL	HEDGED	1	STOLFI_BEST_0360	V	opysam	HUMAN_GROVE_SCOPE_NUMBER	1	1	f70v2.13	f70v2.13	OUTER:GROVE_9	f70v2	f70v2.13	&Lz	L	z	opysam	opys am	opysam	1	1.000000				1											EXPLICIT_HUMAN_POSITION_KEY	1
STOLFI_BEST_0363	zodiac	f70v2	f70v2	0	s1	9	f70v2.s1.9	f70v2.s1.9	V	chckhey	chcKhey	chckhey	Z	day?	pisces, outer, #10, vert. barrel, male, beard	MALE;VERTICAL_BARREL	HEDGED	1	STOLFI_BEST_0363	V	chckhey	HUMAN_GROVE_SCOPE_NUMBER	1	1	f70v2.14	f70v2.14	OUTER:GROVE_10	f70v2	f70v2.14	&Lz	L	z	chy	chckhhy	chy	1	0.857143				1											EXPLICIT_HUMAN_POSITION_KEY	1
STOLFI_BEST_0366	zodiac	f70v2	f70v2	0	s1	10	f70v2.s1.10	f70v2.s1.10	V	otaly	-	otaly	Z	day?	pisces, outer, #11, vert. barrel	VERTICAL_BARREL	HEDGED	1	STOLFI_BEST_0366	V	otaly	HUMAN_GROVE_SCOPE_NUMBER	1	1	f70v2.15	f70v2.15	OUTER:GROVE_11	f70v2	f70v2.15	&Lz	L	z	otaly	otaly	otaly	1	1.000000				1											EXPLICIT_HUMAN_POSITION_KEY	1
STOLFI_BEST_0369	zodiac	f70v2	f70v2	0	s1	11	f70v2.s1.11	f70v2.s1.11	V	otal.arar	otal.arab	otalarar	Z	day?	pisces, outer, #12, vert. barrel	VERTICAL_BARREL	HEDGED	1	STOLFI_BEST_0369	V	otalarar	HUMAN_GROVE_SCOPE_NUMBER	1	1	f70v2.16	f70v2.16	OUTER:GROVE_12	f70v2	f70v2.16	&Lz	L	z	otal arar	otal rar	otal arar	1	1.000000				1											EXPLICIT_HUMAN_POSITION_KEY	1
STOLFI_BEST_0372	zodiac	f70v2	f70v2	0	s1	12	f70v2.s1.12	f70v2.s1.12	V	otaldy	otalGy	otaldy	Z	day?	pisces, outer, #13, vert. barrel	VERTICAL_BARREL	HEDGED	1	STOLFI_BEST_0372	V	otaldy	HUMAN_GROVE_SCOPE_NUMBER	1	1	f70v2.17	f70v2.17	OUTER:GROVE_13	f70v2	f70v2.17	&Lz	L	z	otaldy	otal dy	otal y	1	1.000000				1											EXPLICIT_HUMAN_POSITION_KEY	1
STOLFI_BEST_0375	zodiac	f70v2	f70v2	0	s1	13	f70v2.s1.13	f70v2.s1.13	V	okeoly	-	okeoly	Z	day?	pisces, outer, #14, vert. barrel	VERTICAL_BARREL	HEDGED	1	STOLFI_BEST_0375	V	okeoly	HUMAN_GROVE_SCOPE_NUMBER	1	1	f70v2.18	f70v2.18	OUTER:GROVE_14	f70v2	f70v2.18	&Lz	L	z	okeoly	okeoly	okeoly	1	1.000000				1											EXPLICIT_HUMAN_POSITION_KEY	1
STOLFI_BEST_0378	zodiac	f70v2	f70v2	0	s1	14	f70v2.s1.14	f70v2.s1.14	V	okydy	-	okydy	Z	day?	pisces, outer, #15, vert. barrel	VERTICAL_BARREL	HEDGED	1	STOLFI_BEST_0378	V	okydy	HUMAN_GROVE_SCOPE_NUMBER	1	1	f70v2.19	f70v2.19	OUTER:GROVE_15	f70v2	f70v2.19	&Lz	L	z	okydy	okydy	okydy	1	1.000000				1											EXPLICIT_HUMAN_POSITION_KEY	1
STOLFI_BEST_0381	zodiac	f70v2	f70v2	0	s1	15	f70v2.s1.15	f70v2.s1.15	V	okeer	-	okeer	Z	day?	pisces, outer, #16, vert. barrel	VERTICAL_BARREL	HEDGED	1	STOLFI_BEST_0381	V	okeer	HUMAN_GROVE_SCOPE_NUMBER	1	1	f70v2.20	f70v2.20	OUTER:GROVE_16	f70v2	f70v2.20	&Lz	L	z	okees	okees	okees	1	0.800000				1											EXPLICIT_HUMAN_POSITION_KEY	1
STOLFI_BEST_0384	zodiac	f70v2	f70v2	0	s1	16	f70v2.s1.16	f70v2.s1.16	V	otala.m	-	otalam	Z	day?	pisces, outer, #17, vert. barrel	VERTICAL_BARREL	HEDGED	1	STOLFI_BEST_0384	V	otalam	HUMAN_GROVE_SCOPE_NUMBER	1	1	f70v2.2	f70v2.2	OUTER:GROVE_17	f70v2	f70v2.2	@Lz	L	z	otalalg	otalalg	otalalg	1	0.769231				2											EXPLICIT_HUMAN_POSITION_KEY	1
STOLFI_BEST_0387	zodiac	f70v2	f70v2	0	s1	17	f70v2.s1.17	f70v2.s1.17	V	okary	-	okary	Z	day?	pisces, outer, #18, vert. barrel	VERTICAL_BARREL	HEDGED	1	STOLFI_BEST_0387	V	okary	HUMAN_GROVE_SCOPE_NUMBER	1	1	f70v2.3	f70v2.3	OUTER:GROVE_18	f70v2	f70v2.3	&Lz	L	z	ykary	okasy	okasy	1	0.800000				1											EXPLICIT_HUMAN_POSITION_KEY	1
STOLFI_BEST_0390	zodiac	f70v2	f70v2	0	s1	18	f70v2.s1.18	f70v2.s1.18	V	otar.r	otab.r	otarr	Z	day?	pisces, outer, #19, vert. barrel	VERTICAL_BARREL	HEDGED	1	STOLFI_BEST_0390	V	otarr	HUMAN_GROVE_SCOPE_NUMBER	1	1	f70v2.4	f70v2.4	OUTER:GROVE_19	f70v2	f70v2.4	&Lz	L	z	otar	otar	otar	1	0.888889				1											EXPLICIT_HUMAN_POSITION_KEY	1
STOLFI_BEST_0393	zodiac	f70v2	f70v2	0	s1	19	f70v2.s1.19	f70v2.s1.19	V	oty	-	oty	Z	day?	pisces, outer, #1, vert. barrel	VERTICAL_BARREL	HEDGED	1	STOLFI_BEST_0393	V	oty	HUMAN_GROVE_SCOPE_NUMBER	1	1	f70v2.5	f70v2.5	OUTER:GROVE_1	f70v2	f70v2.5	&Lz	L	z	oty	oty	oty	1	1.000000				1											EXPLICIT_HUMAN_POSITION_KEY	1
STOLFI_BEST_0396	zodiac	f70v2	f70v2	0	s2	1	f70v2.s2.1	f70v2.s2.1	V	ykolaiin	-	ykolaiin	Z	day?	pisces, inner, #9, hor. barrel, facing left, hat, dressed?	FACING_LEFT;HAT;DRESSED;HORIZONTAL_BARREL	HEDGED	1	STOLFI_BEST_0396	V	ykolaiin	HUMAN_GROVE_SCOPE_NUMBER	1	1	f70v2.31	f70v2.31	INNER:GROVE_9	f70v2	f70v2.31	&Lz	L	z	ykolaiin	ykolaiin	ykolaiin	1	1.000000				1											EXPLICIT_HUMAN_POSITION_KEY	1
STOLFI_BEST_0399	zodiac	f70v2	f70v2	0	s2	2	f70v2.s2.2	f70v2.s2.2	V	sair.am	saib.am	sairam	Z	day?	pisces, inner, #10, hor. barrel, facing left	FACING_LEFT;HORIZONTAL_BARREL	HEDGED	1	STOLFI_BEST_0399	V	sairam	HUMAN_GROVE_SCOPE_NUMBER	1	1	f70v2.22	f70v2.22	INNER:GROVE_10	f70v2	f70v2.22	@Lz	L	z	otar am	sar am	atar am	1	0.909091				1											EXPLICIT_HUMAN_POSITION_KEY	1
STOLFI_BEST_0402	zodiac	f70v2	f70v2	0	s2	3	f70v2.s2.3	f70v2.s2.3	V	otaral	otabal	otaral	Z	day?	pisces, inner, #1, hor. barrel, facing right	FACING_RIGHT;HORIZONTAL_BARREL	HEDGED	1	STOLFI_BEST_0402	V	otaral	HUMAN_GROVE_SCOPE_NUMBER	1	1	f70v2.23	f70v2.23	INNER:GROVE_1	f70v2	f70v2.23	&Lz	L	z	otar al	otaral	otaral	1	1.000000				1											EXPLICIT_HUMAN_POSITION_KEY	1
STOLFI_BEST_0405	zodiac	f70v2	f70v2	0	s2	4	f70v2.s2.4	f70v2.s2.4	V	otalar	otalab	otalar	Z	day?	pisces, inner, #2, hor. barrel, facing left	FACING_LEFT;HORIZONTAL_BARREL	HEDGED	1	STOLFI_BEST_0405	V	otalar	HUMAN_GROVE_SCOPE_NUMBER	1	1	f70v2.24	f70v2.24	INNER:GROVE_2	f70v2	f70v2.24	&Lz	L	z	otalar	otalar	otalar	1	1.000000				1											EXPLICIT_HUMAN_POSITION_KEY	1
STOLFI_BEST_0408	zodiac	f70v2	f70v2	0	s2	5	f70v2.s2.5	f70v2.s2.5	V	otalam	-	otalam	Z	day?	pisces, inner, #3, hor. barrel, facing left	FACING_LEFT;HORIZONTAL_BARREL	HEDGED	1	STOLFI_BEST_0408	V	otalam	HUMAN_GROVE_SCOPE_NUMBER	1	1	f70v2.25	f70v2.25	INNER:GROVE_3	f70v2	f70v2.25	&Lz	L	z	otalam	otalam	otalam	1	1.000000				2											EXPLICIT_HUMAN_POSITION_KEY	1
STOLFI_BEST_0411	zodiac	f70v2	f70v2	0	s2	6	f70v2.s2.6	f70v2.s2.6	V	dolararm	dolababm	dolararm	Z	day?	pisces, inner, #4, hor. barrel, facing left ('bm' combined)	FACING_LEFT;HORIZONTAL_BARREL	HEDGED	1	STOLFI_BEST_0411	V	dolararm	HUMAN_GROVE_SCOPE_NUMBER	1	1	f70v2.26	f70v2.26	INNER:GROVE_4	f70v2	f70v2.26	&Lz	L	z	dolaram	dolaram	dolaram	1	0.933333				1											EXPLICIT_HUMAN_POSITION_KEY	1
STOLFI_BEST_0414	zodiac	f70v2	f70v2	0	s2	7	f70v2.s2.7	f70v2.s2.7	V	okaram	-	okaram	Z	day?	pisces, inner, #5, hor. barrel, facing left	FACING_LEFT;HORIZONTAL_BARREL	HEDGED	1	STOLFI_BEST_0414	V	okaram	HUMAN_GROVE_SCOPE_NUMBER	1	1	f70v2.27	f70v2.27	INNER:GROVE_5	f70v2	f70v2.27	&Lz	L	z	okaram	okaram	okaram	1	1.000000				1											EXPLICIT_HUMAN_POSITION_KEY	1
STOLFI_BEST_0417	zodiac	f70v2	f70v2	0	s2	8	f70v2.s2.8	f70v2.s2.8	V	oteosar	oteosab	oteosar	Z	day?	pisces, inner, #6, hor. barrel, facing left	FACING_LEFT;HORIZONTAL_BARREL	HEDGED	1	STOLFI_BEST_0417	V	oteosar	HUMAN_GROVE_SCOPE_NUMBER	1	1	f70v2.28	f70v2.28	INNER:GROVE_6	f70v2	f70v2.28	&Lz	L	z	oteosal	oteosal	oteosal	1	0.857143				1											EXPLICIT_HUMAN_POSITION_KEY	1
STOLFI_BEST_0420	zodiac	f70v2	f70v2	0	s2	9	f70v2.s2.9	f70v2.s2.9	V	syrols	sybols	syrols	Z	day?	pisces, inner, #7, hor. barrel, facing left	FACING_LEFT;HORIZONTAL_BARREL	HEDGED	1	STOLFI_BEST_0420	V	syrols	HUMAN_GROVE_SCOPE_NUMBER	1	1	f70v2.29	f70v2.29	INNER:GROVE_7	f70v2	f70v2.29	&Lz	L	z	salols	salols	salols	1	0.666667				1											EXPLICIT_HUMAN_POSITION_KEY	1
STOLFI_BEST_0423	zodiac	f70v2	f70v2	0	s2	10	f70v2.s2.10	f70v2.s2.10	V	okyldyl	-	okyldyl	Z	day?	pisces, inner, #8, hor. barrel, facing left	FACING_LEFT;HORIZONTAL_BARREL	HEDGED	1	STOLFI_BEST_0423	V	okyldyl	HUMAN_GROVE_SCOPE_NUMBER	1	1	f70v2.30	f70v2.30	INNER:GROVE_8	f70v2	f70v2.30	&Lz	L	z	okaldal	okaldal	okaldal	1	0.714286				1											EXPLICIT_HUMAN_POSITION_KEY	1
STOLFI_BEST_0425	zodiac	f70v1	f70v1	0	s	1	f70v1.s.1	f70v1.s.1	V	okoey	-	okoey	Z	day?	aries dk, inner, #1, vert. barrel, striped tail on star	VERTICAL_BARREL;STAR	HEDGED	1	STOLFI_BEST_0425	V	okoey	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f70v1	f70v1.13	@Lz	L	z	okoly	okoly	okoly	1	0.800000	0.666667	0.833333	-0.033333	1	0	0									AMBIGUOUS_OR_LOW	0
STOLFI_BEST_0427	zodiac	f70v1	f70v1	0	s	2	f70v1.s.2	f70v1.s.2	V	otalaiin	-	otalaiin	Z	day?	aries dk, inner, #2, vert. barrel	VERTICAL_BARREL	HEDGED	1	STOLFI_BEST_0427	V	otalaiin	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f70v1	f70v1.14	&Lz	L	z	otalaiin	otolaiin	otalaiin	1	1.000000	0.705882	0.705882	0.294118	1	1	1									EXACT_UNIQUE	1
STOLFI_BEST_0429	zodiac	f70v1	f70v1	0	s	3	f70v1.s.3	f70v1.s.3	V	oteo.alols.araly	-	oteoalolsaraly	Z	day?	aries dk, inner, #3, vert. barrel	VERTICAL_BARREL	HEDGED	1	STOLFI_BEST_0429	V	oteoalolsaraly	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f70v1	f70v1.15	&Lz	L	z	oteo alals araly	oteo alols asaly	oteo alols araly	1	1.000000	0.720000	0.692308	0.280000	1	1	1									EXACT_UNIQUE	1
STOLFI_BEST_0431	zodiac	f70v1	f70v1	0	s	4	f70v1.s.4	f70v1.s.4	V	oteoeeyd*.otal.okeal.ar	-	oteoeeydotalokealar	Z	day?	aries dk, inner, #4, vert. barrel	VERTICAL_BARREL	HEDGED	1	STOLFI_BEST_0431	V	oteoeeydotalokealar	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f70v1	f70v1.16	&Lz	L	z	oteoeey otal okealar	oteoeey otal okeal ar	oteoeey otal okealar	1	0.972973	0.606061	0.625000	0.347973	1	0	0									HIGH_RATIO_UNIQUE	1
STOLFI_BEST_0433	zodiac	f70v1	f70v1	0	s	5	f70v1.s.5	f70v1.s.5	V	otear.araydy	-	oteararaydy	Z	day?	aries dk, inner, #5, vert. barrel	VERTICAL_BARREL	HEDGED	1	STOLFI_BEST_0433	V	oteararaydy	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f70v1	f70v1.17	&Lz	L	z	otear araydy	oteas araydy	otear araydy	1	1.000000	0.640000	0.720000	0.280000	1	1	1									EXACT_UNIQUE	1
STOLFI_BEST_0435	zodiac	f70v1	f70v1	0	s	6	f70v1.s.6	f70v1.s.6	V	otalchy.tar.amdy	otalchy.tab.amGy	otalchytaramdy	Z	day?	aries dk, outer, #1, vert. barrel	VERTICAL_BARREL	HEDGED	1	STOLFI_BEST_0435	V	otalchytaramdy	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f70v1	f70v1.2	@Lz	L	z	otalchy tar am dy	otalchy tar am dy	otalchy tar am y	1	1.000000	0.640000	0.640000	0.360000	1	1	1									EXACT_UNIQUE	1
