unit_id	cell_id	physical_folio	section
LRG005-Ud3b6221ae1bc360cad8a	LRG005-C053	f89	P
LRG005-Uda6519baaa181077af5c	LRG005-C053	f89	P
LRG005-Uf821240d2b93f6a97046	LRG005-C053	f89	P
LRG005-Ua788291e32ce363c984e	LRG005-C054	f89	P
LRG005-Uba5990100550011c59cc	LRG005-C054	f89	P
LRG005-Udb208b8246566c17bbb0	LRG005-C054	f89	P
LRG005-Uf1d18f863406ee3829bd	LRG005-C054	f89	P
LRG005-U267b9e677b5ec26a19a3	LRG005-C055	f89	P
LRG005-U53f1f9813f6b8b514993	LRG005-C055	f89	P
LRG005-U31c50e7b17f4124c7b8b	LRG005-C056	f89	P
LRG005-U7361947013040f107add	LRG005-C056	f89	P
LRG005-U1c93919af8745570e4a0	LRG005-C057	f89	P
LRG005-U293f6741fd6af740e806	LRG005-C057	f89	P
LRG005-U97130930a24d1792c219	LRG005-C057	f89	P
LRG005-Ub8e26ad244a7062f18a9	LRG005-C057	f89	P
LRG005-U3f66d9cedc4012441f2b	LRG005-C058	f89	P
LRG005-U682f5945826bdfe91355	LRG005-C058	f89	P
LRG005-U4ec6ad3ba63044d3f785	LRG005-C059	f99	P
LRG005-U703caa4b016d355ff3fb	LRG005-C059	f99	P
LRG005-U89e081d62e329c55eb0a	LRG005-C059	f99	P
LRG005-Ua50bf172687afb8d9467	LRG005-C059	f99	P
LRG005-Uc8d265875e4c3fd631b4	LRG005-C059	f99	P
LRG005-Ue2546bb83ac1e151d598	LRG005-C059	f99	P
LRG005-U884b2f9fd5bb5d99ea6b	LRG005-C060	f99	P
LRG005-U9aae7c77aa343d1dea36	LRG005-C060	f99	P
LRG005-Uf9ee620c6d3fe57cce00	LRG005-C060	f99	P
LRG005-U2a7327cc532bb43a70a9	LRG005-C061	f99	P
LRG005-U32fee96e02a3575424da	LRG005-C061	f99	P
LRG005-U3433e25fda7f6484f281	LRG005-C061	f99	P
LRG005-U3587232458b9d946efc2	LRG005-C061	f99	P
LRG005-U3d956367ae3ce958498b	LRG005-C061	f99	P
LRG005-U4bd172645a0fc8afbfb6	LRG005-C061	f99	P
LRG005-U60db1489439f6daa86da	LRG005-C061	f99	P
LRG005-U6298f3f22a25465f096e	LRG005-C061	f99	P
LRG005-U72c1af7ae9aaf3b0345b	LRG005-C061	f99	P
LRG005-U8f95c94e2a0143f5ba82	LRG005-C061	f99	P
LRG005-Uacf0ba66b2cb1549911d	LRG005-C061	f99	P
LRG005-Ub5642344a02a2b9d6bde	LRG005-C061	f99	P
LRG005-Ud5ad73edfb32da791979	LRG005-C061	f99	P
LRG005-Ue0a9d0dbb267d92a2732	LRG005-C061	f99	P
LRG005-Ue68b88834ed6c3841143	LRG005-C061	f99	P
LRG005-U005f818405b6b517b937	LRG005-C062	f99	P
LRG005-U2b991c6976fd5883aa47	LRG005-C062	f99	P
LRG005-U3c04d2fe28762fe97a31	LRG005-C062	f99	P
LRG005-U44dd5319f4b802064824	LRG005-C062	f99	P
LRG005-U45f2a9346e415a0c1488	LRG005-C062	f99	P
LRG005-U688937b85ef20e4bdf5a	LRG005-C062	f99	P
LRG005-U6e5b81cf6c432708cb5e	LRG005-C062	f99	P
LRG005-U7ba7d6227ae41f22dedc	LRG005-C062	f99	P
LRG005-U88120b67fe8b98f7d461	LRG005-C062	f99	P
LRG005-U8b7d6c54028535d2ab5e	LRG005-C062	f99	P
LRG005-U9125c1510ef2f619dc10	LRG005-C062	f99	P
LRG005-Ud56a704caf01c0f801c4	LRG005-C062	f99	P
LRG005-Ud7ae1e0fca8b650e8e9f	LRG005-C062	f99	P
LRG005-Uec34b6f51f5daedde47f	LRG005-C062	f99	P
LRG005-Uf46064544dfbb1c27434	LRG005-C062	f99	P
LRG005-Uf6adb1e6654e6fb48f49	LRG005-C062	f99	P
LRG005-Ufeafd09b50d958039cf9	LRG005-C062	f99	P
LRG005-U16f5216625f6b37f9033	LRG005-C063	f99	P
LRG005-U3d48e593a324dc6a7724	LRG005-C063	f99	P
LRG005-U536f70390263bd3ab941	LRG005-C063	f99	P
LRG005-U5e51574c31366648073f	LRG005-C063	f99	P
LRG005-U671d1f972641386f4c45	LRG005-C063	f99	P
LRG005-U79e602eec9f580d34ea0	LRG005-C063	f99	P
LRG005-U7a44efdc3d0e8c8350e0	LRG005-C063	f99	P
LRG005-Uba088ecf1295ff15b25e	LRG005-C063	f99	P
LRG005-U2d5515b434658ad40457	LRG005-C064	f99	P
LRG005-U5791277df0b33abb40b4	LRG005-C064	f99	P
LRG005-U0a32b74f9e47cc92bdae	LRG005-C065	f99	P
LRG005-U1b7604aa039ca90e8dc0	LRG005-C065	f99	P
LRG005-U20c7adc8c1d6cd467fc8	LRG005-C065	f99	P
LRG005-U371946b8f2e5ccf4f779	LRG005-C065	f99	P
LRG005-U37c6eaa07d057c20259d	LRG005-C065	f99	P
LRG005-U3963dd540bb5cfc4cbfa	LRG005-C065	f99	P
LRG005-U3d92e6168d9b0a209ac4	LRG005-C065	f99	P
LRG005-U691313036c5bcb9ee264	LRG005-C065	f99	P
LRG005-U7063b906fad027b931aa	LRG005-C065	f99	P
LRG005-U7567dfa66ab3ce0d1bf9	LRG005-C065	f99	P
LRG005-U785b83f88468f8ad7de3	LRG005-C065	f99	P
LRG005-U7cdf56e5b05d44e2c857	LRG005-C065	f99	P
LRG005-U8681cb2bd61c56c7c162	LRG005-C065	f99	P
LRG005-U8a14d13cdd46d0f88b93	LRG005-C065	f99	P
LRG005-U8a9a61bf1ab3ecd0613e	LRG005-C065	f99	P
LRG005-Ua8e06ef25029bbaab752	LRG005-C065	f99	P
LRG005-Ub02feeb2601cbc8953f5	LRG005-C065	f99	P
LRG005-Ub2c41e5cd990cbdcc9c4	LRG005-C065	f99	P
LRG005-Ue3fa56cf1530faaf7772	LRG005-C065	f99	P
LRG005-Uf2c2dde25df3538f7b1f	LRG005-C065	f99	P
LRG005-Uf69261411c52cf149bd4	LRG005-C065	f99	P
LRG005-U0a83df5504d2a3a0885e	LRG005-C066	f99	P
LRG005-U336104d93362f3ff6b92	LRG005-C066	f99	P
LRG005-U58a810bc71d93cf35e9a	LRG005-C066	f99	P
LRG005-U5a4743625992cb75a551	LRG005-C066	f99	P
LRG005-U688d53e9ff79420b096b	LRG005-C066	f99	P
LRG005-U70d24a3ab16693169548	LRG005-C066	f99	P
LRG005-U7f939ed8aef9c795722c	LRG005-C066	f99	P
LRG005-U8fd8a5937dc5cd3b6442	LRG005-C066	f99	P
LRG005-U938d31d483169b014c6d	LRG005-C066	f99	P
LRG005-Ud4f6df0493c91746eab0	LRG005-C066	f99	P
LRG005-Ud913cd1da42f19491c1d	LRG005-C066	f99	P
LRG005-Uf12671a80998052f18c2	LRG005-C066	f99	P
LRG005-U049c9779bb532e866771	LRG005-C067	f99	P
LRG005-U0e8f2231e354f1282bab	LRG005-C067	f99	P
LRG005-U19d4a7f00c6aed12cef8	LRG005-C067	f99	P
LRG005-U1cb852e1e9bcb2759470	LRG005-C067	f99	P
LRG005-U2f5ce16cc171e1b8dae3	LRG005-C067	f99	P
LRG005-U2fa75016c1e89c86f2db	LRG005-C067	f99	P
LRG005-U3dfa3fa8bf2b08a8bbe7	LRG005-C067	f99	P
LRG005-U5f9332d1ef677e5e76e1	LRG005-C067	f99	P
LRG005-U70f06cd9a9f069c05d37	LRG005-C067	f99	P
LRG005-U7a5a57cd0076bbf86d63	LRG005-C067	f99	P
LRG005-U8f0fed8581497b08458b	LRG005-C067	f99	P
LRG005-U9e112a5f914403eabb68	LRG005-C067	f99	P
LRG005-Ua69b71da2a22f8497979	LRG005-C067	f99	P
LRG005-Uad65294568e7b889b841	LRG005-C067	f99	P
LRG005-Ud40623e5201053bd916a	LRG005-C067	f99	P
LRG005-U0bd572782b2cb8f98757	LRG005-C068	f99	P
LRG005-U123e03813313b5fe5755	LRG005-C068	f99	P
LRG005-U5b72b8a53c042f0ff5c9	LRG005-C068	f99	P
LRG005-U8d78ebc5e3f2e2a8fa93	LRG005-C068	f99	P
LRG005-Ub1de087ec1ac8f653297	LRG005-C068	f99	P
