anonymous_event_id	trigger_family_surface	trigger_state	physical_folio	section	currier	hand	code	kind	trigger_group_index	locus_group_count	remaining_groups_after_trigger
EO001-3d58506560b27a9a7234	DAQKA	CORE	f14	H	A	1	+P0	P	5	7	2
EO001-3d7b0037f33be7613971	DAQKA	FIRST	f99	P	A	1	+P0	P	1	9	8
EO001-3dd3ccd200d365505527	QAC	CORE	f102	P	A	1	+P0	P	4	10	6
EO001-3de0c0dbf21cc7fc74d2	AQKA	CORE	f108	S	B	3	+P0	P	7	11	4
EO001-3e353e99d6b5a91885ac	DAQKBA	CORE	f50	H	B	2	+P0	P	3	11	8
EO001-3e54793171f1f71b083d	DAQKA	CORE	f108	S	B	3	+P0	P	2	11	9
EO001-3ec0d6b5955d9aa685bf	DAQKBA	FIRST	f78	B	B	2	+P0	P	1	7	6
EO001-3f3bcbc3c57306098df5	AQKA	CORE	f108	S	B	3	+P0	P	3	13	10
EO001-3f58e3ee445f29ff2212	DAQKBA	CORE	f115	S	B	@	+P0	P	2	11	9
EO001-3f92ed8d824f8d358d87	CAF	CORE	f116	S	B	3	+P0	P	2	12	10
EO001-3fbf8a3114af385e4404	CAF	CORE	f112	S	B	3	+P0	P	2	11	9
EO001-3fee7f6faa3fe58f3e11	DAQKBA	CORE	f103	S	B	3	+P0	P	6	9	3
EO001-403bfc50b6e4e790f6c4	DAQKBA	CORE	f79	B	B	2	+P0	P	5	8	3
EO001-40537c1e75b0ca794615	DAQKA	CORE	f111	S	B	3	+P0	P	7	12	5
EO001-40828f341a8cb7a9fd12	QAC	CORE	f113	S	B	3	+P0	P	3	13	10
EO001-40a3d4e1e5e7f3d2da4b	BLJBA	FIRST	f43	H	B	2	+P0	P	1	10	9
EO001-40c03dcc18a2a355893a	LA	CORE	f35	H	A	1	+P0	P	3	6	3
EO001-40d78dd106b94ebe05f7	DAQKA	CORE	f19	H	A	1	+P0	P	2	5	3
EO001-411069b6c6c32b1bcba9	LA	CORE	f103	S	B	3	+P0	P	3	12	9
EO001-412515225455d83f889c	DAQKA	CORE	f80	B	B	2	+P0	P	2	8	6
EO001-4158dcf43e85edb20ddd	DAQKA	CORE	f111	S	B	3	+P0	P	2	9	7
EO001-4167a38b940f47164265	DAQKA	CORE	f77	B	B	2	+P0	P	4	8	4
EO001-417108f13b4ecf723ebc	DAQKBA	CORE	f95	H	B	3	+P0	P	6	10	4
EO001-41828f581b1a854b23d1	QAC	CORE	f75	B	B	2	+P0	P	2	11	9
EO001-41c3a3acffab5c4ecdcf	CAG	FIRST	f111	S	B	3	+P0	P	1	12	11
EO001-42432ea85ccbc99aba40	LA	CORE	f107	S	B	3	+P0	P	6	14	8
EO001-428204a4d0ec0037c34f	DAQKA	CORE	f104	S	B	3	+P0	P	4	13	9
EO001-430912e9a558d22ef821	QAC	CORE	f101	P	A	1	+P0	P	6	25	19
EO001-430a91521f0102e04063	QKJBA	CORE	f40	H	B	2	+P0	P	4	10	6
EO001-430ca3491671baab8023	DAQKA	FIRST	f104	S	B	3	+P0	P	1	10	9
EO001-430ed981bbb86b4b2c96	DAQKBA	FIRST	f84	B	B	2	+P0	P	1	11	10
EO001-432de57cfed49fe3360c	DAQKBA	CORE	f108	S	B	3	+P0	P	4	10	6
EO001-435d0cca0df1f08da326	AQKA	FIRST	f103	S	B	3	+P0	P	1	8	7
EO001-436e15af46bc3ba8114a	AQKA	CORE	f111	S	B	3	+P0	P	6	12	6
EO001-4378b7377ed26ec6830b	DAQKA	CORE	f9	H	A	1	+P0	P	3	5	2
EO001-43b8cf780f863d140f91	AQKA	CORE	f116	S	B	3	+P0	P	7	9	2
EO001-43dd1f90247173583d91	DAQKBA	CORE	f115	S	B	@	+P0	P	6	11	5
EO001-43f999d13a2e2d44447e	AQKA	CORE	f86	C	B	2	+Pb	P	5	7	2
EO001-441e9e2e1615f153495d	AQKA	CORE	f105	S	B	3	+P0	P	2	11	9
EO001-44298edcb0900205fdb9	DAQKA	CORE	f80	B	B	2	+P0	P	8	11	3
EO001-443401244e8d8545830a	AQKA	CORE	f56	H	A	1	+P0	P	2	7	5
EO001-444b9577e27e65b98264	DAQKA	CORE	f108	S	B	3	+P0	P	3	11	8
EO001-4465173f7714f62ea82b	LA	CORE	f32	H	A	1	@P0	P	5	8	3
EO001-44a8402490c6e0840ddc	AQKA	CORE	f107	S	B	3	+P0	P	9	11	2
EO001-44ba8f6a590b1c3f9b30	QAC	FIRST	f90	H	A	1	+P0	P	1	10	9
EO001-44bec6f407dfbabd8026	AQKA	CORE	f113	S	B	3	+P0	P	7	10	3
EO001-44fbb379bcc3eec3e508	BLJBA	FIRST	f43	H	B	2	+P0	P	1	5	4
EO001-44ff5d5d8adceecf586b	QAC	FIRST	f58	S	A	3	@P0	P	1	9	8
EO001-4503be0c67c87f041ff3	BLJBA	FIRST	f75	B	B	2	+P0	P	1	9	8
EO001-4530ebe55d8407940589	CAF	CORE	f112	S	B	3	+P0	P	7	9	2
EO001-45621e2acce6d8e7fd58	CAF	FIRST	f112	S	B	3	+P0	P	1	6	5
EO001-457fa0f9b752d747077f	AQKA	CORE	f79	B	B	2	+P0	P	3	9	6
EO001-45cb414a85c670d92087	CAG	CORE	f58	S	A	3	+P0	P	3	6	3
EO001-45ead23925ac7db2eb3a	DAQKBA	CORE	f112	S	B	3	+P0	P	7	9	2
EO001-461680dcb3d5394d8616	DAQKBA	CORE	f83	B	B	2	+P0	P	5	9	4
EO001-4631120bbed6f9a8ee10	CAF	FIRST	f86	C	B	2	+Pb	P	1	7	6
EO001-463404b2ba6c350c3374	CAF	FIRST	f81	B	B	2	+P0	P	1	5	4
EO001-4672ec66cfae6f5c6932	QAC	CORE	f84	B	B	2	+P0	P	2	12	10
EO001-467ba9a91003c69f58fd	DAQKA	CORE	f37	H	A	1	+P0	P	2	5	3
EO001-46ace08bed8b53265b13	DAQKA	CORE	f76	T	B	2	=P0	P	5	13	8
EO001-46b9043ec3f23db25785	DAQKBA	CORE	f84	B	B	2	@P1	P	5	8	3
EO001-46e7224b6b0b1555aa16	AQKA	CORE	f76	B	B	2	@P0	P	4	10	6
EO001-46eb3159975b22a4d9a2	CAF	FIRST	f34	H	B	2	+P0	P	1	8	7
EO001-471593eeacf95da1c154	AQKA	CORE	f44	H	A	1	+P0	P	3	5	2
EO001-475b3576f97afd0b371a	AQKA	CORE	f106	S	B	3	+P0	P	6	11	5
EO001-4769d0b113eb790bc4a9	DAQKA	CORE	f108	S	B	3	+P0	P	10	12	2
EO001-47fbb8f6090cbc1a947f	DAQKA	CORE	f76	T	B	2	=P0	P	4	11	7
EO001-4813ba88fe7ab4cd1b12	CAF	FIRST	f76	B	B	2	+P0	P	1	10	9
EO001-484cc57930b06a9a198f	DAQKBA	CORE	f80	B	B	2	+P0	P	6	9	3
EO001-4881d46ddcddf0669f56	CAG	CORE	f85	T	B	2	+P0	P	6	9	3
EO001-48963d9e07a792c813b0	DAQKBA	CORE	f108	S	B	3	+P0	P	7	12	5
EO001-48a4029af77afa4a7aa4	DAQKBA	CORE	f76	B	B	2	+P0	P	9	11	2
EO001-48b8b094f6dfe11b6d22	AQKA	CORE	f79	B	B	2	+P0	P	2	10	8
EO001-490e0fdeb6614fbbf0b6	LA	CORE	f27	H	A	1	@P0	P	5	7	2
EO001-496f56d533dbbef05603	DAQKA	CORE	f112	S	B	3	+P0	P	4	8	4
EO001-4996153bcb35e843f009	AQKA	CORE	f79	B	B	2	+P0	P	5	8	3
EO001-49ae60ca5ebea907a3a9	DAQKBA	CORE	f114	S	B	3	+P0	P	7	10	3
EO001-49d2b41063c3588e31b1	AQKA	CORE	f103	S	B	3	+P0	P	4	6	2
EO001-49e53f65990d0bc8f625	DAQKBA	CORE	f108	S	B	3	+P0	P	5	10	5
EO001-49f10d3f9b3a15ff2a5e	AQKA	CORE	f94	H	B	3	+P0	P	3	7	4
EO001-49f1cf6e2a2d93c53d8e	AQKA	CORE	f86	C	B	2	+Pb	P	3	8	5
EO001-4a3e749832ee866fefff	AQKA	FIRST	f105	S	B	3	+P0	P	1	11	10
EO001-4a4857cfd4d120bbbe1c	CAG	CORE	f106	S	B	3	+P0	P	6	12	6
EO001-4a6c1c8b847c499faf2e	DAQKA	CORE	f111	S	B	3	+P0	P	2	13	11
EO001-4a924b17dc922bb71438	AQKA	CORE	f111	S	B	3	+P0	P	9	12	3
EO001-4b1574cd2db82e60ccf9	AQKA	FIRST	f88	P	A	1	+P0	P	1	8	7
EO001-4b949570b2de3664a00e	DAQKBA	CORE	f112	S	B	3	+P0	P	5	8	3
EO001-4be5edba1d3fb199dd97	AQKA	CORE	f76	T	B	2	+P0	P	8	15	7
EO001-4d128362c40bf80dc1a2	DAQKA	CORE	f107	S	B	3	+P0	P	3	12	9
EO001-4d146548b609047e1aa5	CAG	CORE	f104	S	B	3	+P0	P	3	10	7
EO001-4d19a56e4fd16b43ca6c	LA	CORE	f102	P	A	1	+P0	P	2	12	10
EO001-4d2fdfec7ef15b10f5b2	CAF	FIRST	f112	S	B	3	+P0	P	1	10	9
EO001-4d73eef9fd4b501e1876	LA	FIRST	f28	H	A	1	+P0	P	1	8	7
EO001-4d9913869c36ae756263	AQKA	CORE	f15	H	A	1	+P0	P	4	6	2
EO001-4dfa090afafe0de59d7e	DAQKA	CORE	f52	H	A	1	+P0	P	3	5	2
EO001-4e2693c4a8b1be522676	AQKA	CORE	f113	S	B	3	+P0	P	13	16	3
EO001-4e841e40bf4a3e59ffca	DAQKBA	CORE	f76	B	B	2	+P0	P	7	10	3
EO001-4e9b09dd11f55e287182	AQKA	CORE	f103	S	B	3	+P0	P	2	11	9
EO001-4ebbd9f572be90e5b033	AQKA	FIRST	f45	H	A	1	+P0	P	1	6	5
EO001-4ec5083f7b7aad782678	AQKA	CORE	f45	H	A	1	+P0	P	3	5	2
EO001-4ed338e37905cd550cee	QKJBA	FIRST	f83	B	B	2	+P0	P	1	9	8
EO001-4f29e4e76b85acea8c4d	CAG	CORE	f108	S	B	3	+P0	P	8	11	3
EO001-4f37b4e18e7555a9ee56	AQKA	CORE	f112	S	B	3	+P0	P	6	10	4
EO001-4f3b6358d0df219f652a	CAG	FIRST	f76	T	B	2	+P0	P	1	10	9
EO001-4f765f415e22acfea6fa	DAQKA	CORE	f16	H	A	1	+P0	P	3	5	2
EO001-4f9e953dd13dc66094d1	CAG	CORE	f105	S	B	3	+P0	P	4	13	9
EO001-4fc45bbaa0c17fce060a	LA	CORE	f9	H	A	1	@P0	P	6	10	4
EO001-505ca35a94286b47c401	AQKA	CORE	f112	S	B	3	+P0	P	6	10	4
EO001-506fd0af488b06680771	QAC	CORE	f38	H	A	1	+P0	P	3	7	4
EO001-50747b602eb6586d57e5	DAQKBA	CORE	f75	B	B	2	+P0	P	11	13	2
EO001-50bfaf8bf1354404a0bf	DAQKA	CORE	f11	H	A	1	=P0	P	2	9	7
EO001-50d8faea5d06fefeb994	CAF	FIRST	f106	S	B	3	+P0	P	1	12	11
EO001-50f5f5cca065f3946d7e	DAQKBA	CORE	f115	S	B	3	+P0	P	7	10	3
EO001-510b4b0b2a432cc7c2e0	DAQKBA	CORE	f76	B	B	2	+P0	P	2	10	8
EO001-51114180a33c681cb82d	DAQKA	CORE	f104	S	B	3	+P0	P	4	11	7
EO001-515cfe61faab33bbaf0e	DAQKA	CORE	f83	B	B	2	+P0	P	6	10	4
EO001-516f279441726c5c3017	LA	CORE	f42	H	A	1	+P0	P	6	8	2
EO001-51860adf366c34a1bed4	AQKA	CORE	f78	B	B	2	+P0	P	4	10	6
EO001-52131115cd6a6ae91769	DAQKBA	CORE	f79	B	B	2	+P0	P	8	10	2
EO001-521e7c97444e05bec562	CAF	FIRST	f66	T	B	5	+P0	P	1	9	8
EO001-524865881f013823d11c	DAQKA	CORE	f79	B	B	2	+P0	P	2	8	6
EO001-52559faff1ffefc0b03d	LA	CORE	f27	H	A	1	+P0	P	4	8	4
EO001-528e2c16be46203aa8e0	AQKA	CORE	f103	S	B	3	+P0	P	4	9	5
EO001-52a900a162064a211754	DAQKA	CORE	f115	S	B	3	+P0	P	3	10	7
EO001-52ce5f9cb723fd92a285	AQKA	CORE	f48	H	B	5	+Pr	P	5	7	2
EO001-530c465c01720e8a8236	AQKA	FIRST	f89	P	A	1	+P0	P	1	11	10
EO001-5349b1a17006416b9fa5	AQKA	CORE	f107	S	B	3	+P0	P	5	11	6
EO001-5383c58bae4ccc457927	LA	CORE	f47	H	A	1	+P0	P	2	7	5
EO001-53fbada88adf2b4a9dcc	QAC	FIRST	f87	H	A	1	+P0	P	1	8	7
EO001-54420cfeb365aa6cd8f0	QKJBA	CORE	f115	S	B	3	+P0	P	8	10	2
EO001-54867546d19e08f05816	DAQKA	CORE	f108	S	B	3	+P0	P	7	12	5
EO001-54990fee0e0301805cb2	CAF	CORE	f78	B	B	2	+P0	P	2	10	8
EO001-54dcbcaf7e6a9f2c3320	AQKA	CORE	f82	B	B	2	+P0	P	8	10	2
EO001-5505db99ab9c5e58675f	AQKA	CORE	f86	T	B	2	+P0	P	9	11	2
EO001-5570ee79dc87c6d5dd29	LA	FIRST	f4	H	A	1	+P0	P	1	6	5
EO001-5575f28e2da0c0959c4c	QKJBA	FIRST	f76	B	B	2	+P0	P	1	5	4
EO001-55f0a51192858b996514	AQKA	CORE	f34	H	B	2	+P0	P	4	11	7
EO001-56382eefada1672cfbce	QAC	CORE	f105	S	B	3	+P0	P	10	12	2
EO001-5648cf9504f7511c9365	DAQKA	CORE	f88	P	A	1	+P0	P	7	9	2
EO001-565d9a56d706f4df35f6	DAQKA	CORE	f103	S	B	3	+P0	P	4	10	6
EO001-5665fa53d0bbbaa0f97b	QAC	CORE	f84	B	B	2	+P0	P	8	13	5
EO001-5732dcc526eca4abf69b	AQKA	CORE	f112	S	B	3	+P0	P	7	11	4
EO001-5744acf640e89731e49a	DAQKBA	CORE	f82	B	B	2	+P0	P	3	8	5
EO001-574b0dce529242490e90	DAQKA	CORE	f111	S	B	3	+P0	P	4	11	7
EO001-5765c8bc9982a699b30b	BLJBA	CORE	f81	B	B	2	+P0	P	3	9	6
EO001-576f4917a046de96598e	DAQKBA	CORE	f111	S	B	3	+P0	P	4	9	5
EO001-577c31d4911ac7353ed2	DAQKA	CORE	f108	S	B	3	+P0	P	8	10	2
EO001-57b77e6babeb28cdeb73	LA	CORE	f79	B	B	2	+P0	P	2	10	8
EO001-57bff18e83a094cd20d9	CAG	FIRST	f83	B	B	2	+P1	P	1	6	5
EO001-5856644a02c558c9e5e7	QAC	CORE	f34	H	B	2	+P0	P	4	13	9
EO001-58777e4e96c23510bd10	DAQKA	CORE	f107	S	B	3	@P0	P	4	10	6
EO001-5887d9cb7695033223ca	DAQKBA	CORE	f75	B	B	2	+P0	P	2	6	4
EO001-59267b8822d26575a825	DAQKA	CORE	f76	T	B	2	=P0	P	2	13	11
EO001-594cfaec2a728b29fa6a	DAQKA	CORE	f103	S	B	3	+P0	P	3	5	2
EO001-597b7066429698a8c0ec	BLJBA	CORE	f78	B	B	2	+P0	P	2	8	6
EO001-59c2f3a5b30afb3eff63	DAQKA	CORE	f18	H	A	1	+P0	P	2	6	4
EO001-5a32e9d31b9a5c0846f1	AQKA	CORE	f33	H	B	2	+P0	P	5	14	9
EO001-5a535990a7b098fe4a1c	DAQKBA	CORE	f79	B	B	2	+P0	P	5	8	3
EO001-5a5de90c8a8d5e3d4823	CAG	FIRST	f84	B	B	2	+P1	P	1	4	3
EO001-5b2213d04704e7e8dfa1	DAQKBA	CORE	f116	S	B	3	+P0	P	10	12	2
EO001-5b916b6018e866a437bd	BLJBA	CORE	f111	S	B	3	+P0	P	3	12	9
EO001-5c0a85ce028135757928	DAQKBA	CORE	f77	B	B	2	+P0	P	2	6	4
EO001-5c497b3583470b7e93b7	QAC	FIRST	f112	S	B	3	+P0	P	1	5	4
EO001-5cc565230b88cd63751a	AQKA	FIRST	f17	H	A	1	+P0	P	1	6	5
EO001-5ccb9059768d2815ae5a	DAQKBA	FIRST	f41	H	B	5	+P0	P	1	10	9
EO001-5ce638b296e02259d011	DAQKBA	CORE	f108	S	B	3	+P0	P	6	10	4
EO001-5d3116ae6851dc1f56f5	LA	CORE	f89	P	A	1	+P0	P	5	15	10
EO001-5dbd1546bb1198350314	CAG	FIRST	f103	S	B	3	+P0	P	1	5	4
EO001-5dc10a0480c65fa34d5b	CAG	FIRST	f83	B	B	2	+P1	P	1	5	4
EO001-5de7f1047f8507b38cf5	DAQKBA	CORE	f113	S	B	3	+P0	P	6	9	3
EO001-5e1d2c5753629c896b8b	AQKA	CORE	f108	S	B	3	+P0	P	6	11	5
EO001-5e1f28e49d4f9aa09e64	QAC	CORE	f86	T	B	2	+P0	P	6	11	5
EO001-5e92822c220d69b95dd0	DAQKA	CORE	f111	S	B	3	+P0	P	6	12	6
EO001-5e979aebe7ca691ed4b8	CAG	CORE	f85	T	B	2	+P0	P	9	12	3
EO001-5ea863c925934c0e001d	LA	CORE	f4	H	A	1	+P0	P	2	8	6
EO001-5ea9de934fb3cbc50329	DAQKA	CORE	f79	B	B	2	+P0	P	5	8	3
EO001-5eae112f685da7921075	DAQKBA	CORE	f105	S	B	3	+P0	P	3	8	5
EO001-5eb3ca07b93afae28546	BLJBA	FIRST	f41	H	B	5	+P0	P	1	13	12
EO001-5ebb38bd6237b62da4f2	DAQKA	CORE	f84	B	B	2	+P0	P	3	6	3
EO001-5ec58e3e2e6f324b3c8b	CAG	CORE	f107	S	B	3	+P0	P	7	10	3
EO001-5eed21c9f5dc9e43c0cd	AQKA	CORE	f20	H	A	1	+P0	P	4	8	4
EO001-5f0b03eb1b581ddf8639	DAQKBA	CORE	f107	S	B	3	+P0	P	2	11	9
EO001-5f4e02a2619e429f82bf	DAQKA	CORE	f38	H	A	1	+P0	P	4	9	5
EO001-5f6d9f84a4f23d71fecf	DAQKA	CORE	f20	H	A	1	+P0	P	6	8	2
EO001-5f833801cbf8e41cba7c	CAG	FIRST	f94	H	B	3	+P0	P	1	10	9
EO001-5fd4a091ef90f97b56b2	DAQKA	CORE	f76	T	B	2	+P0	P	2	13	11
EO001-5fe99a7f45dff4c17508	QAC	FIRST	f82	B	B	2	+P0	P	1	10	9
EO001-60589e14a7b353303504	AQKA	CORE	f11	H	A	1	+P0	P	6	9	3
EO001-608799949dabad6d5d8e	DAQKBA	FIRST	f80	B	B	2	+P0	P	1	8	7
EO001-60b1535e8bf7003ffe08	DAQKBA	CORE	f108	S	B	3	+P0	P	7	11	4
EO001-60d9c86203f27435dc7e	BLJBA	CORE	f76	B	B	2	@P0	P	6	10	4
EO001-60e67fce7d61d1361ad7	CAF	CORE	f111	S	B	3	+P0	P	8	12	4
EO001-60ef386b59b6da8f8b5f	DAQKA	CORE	f106	S	B	3	+P0	P	8	12	4
EO001-6174f3ad7553eab8a212	QAC	CORE	f86	T	B	2	+P0	P	3	11	8
EO001-61afa23a0e24ca9b1c95	DAQKA	CORE	f103	S	B	3	+P0	P	7	13	6
EO001-61d1f59bac733ae0ec00	DAQKBA	CORE	f86	C	B	2	@Pb	P	2	7	5
EO001-6206fc68183364a2f5c7	CAG	CORE	f90	H	A	1	+P0	P	7	10	3
EO001-620fd595fa36bd40052e	CAG	CORE	f33	H	B	2	+P0	P	6	13	7
EO001-6210ff18b6997dce28d4	DAQKA	CORE	f108	S	B	3	+P0	P	3	11	8
EO001-6219397c5a21200d2366	AQKA	CORE	f99	P	A	1	+P0	P	2	9	7
EO001-6231b50ddf0c90b17d15	DAQKA	CORE	f76	T	B	2	+P0	P	3	14	11
EO001-6275d77314cb32540874	DAQKA	CORE	f104	S	B	3	+P0	P	4	12	8
EO001-62847a70b78d21217ba9	DAQKA	FIRST	f88	P	A	1	+P0	P	1	8	7
EO001-62cd5a116a5b9cea049d	CAG	CORE	f111	S	B	3	+P0	P	9	13	4
EO001-62ea31087f7e22beed93	DAQKBA	CORE	f79	B	B	2	+P0	P	6	9	3
EO001-63278c64a989ea1781ad	QAC	CORE	f88	P	A	1	+P0	P	3	8	5
EO001-6383be8c9b5631f25185	DAQKBA	FIRST	f114	S	B	3	+P0	P	1	5	4
EO001-63f03b53c85b5bade2e8	AQKA	FIRST	f112	S	B	3	+P0	P	1	11	10
EO001-63fdab61c0cd47e73c2e	DAQKA	CORE	f111	S	B	3	+P0	P	3	12	9
EO001-64171de3a5d12ffa0dae	LA	CORE	f25	H	A	1	@P0	P	4	9	5
EO001-6427114dbf441d5b4807	DAQKBA	CORE	f84	B	B	2	+P0	P	2	11	9
EO001-645fe7f6ede2f5365955	AQKA	FIRST	f41	H	B	5	+P0	P	1	9	8
EO001-649c5999f15f69f683c3	DAQKA	FIRST	f83	B	B	2	+P0	P	1	10	9
EO001-64ccd3f9f6ddb6aae087	QAC	CORE	f37	H	A	1	+P0	P	3	5	2
EO001-64f1180dfd45a1b7acd1	DAQKBA	CORE	f108	S	B	3	+P0	P	4	10	6
EO001-651628a5078c87e47693	AQKA	CORE	f79	B	B	2	+P0	P	10	12	2
EO001-65e52707621c0d874358	BLJBA	CORE	f80	B	B	2	+P0	P	6	13	7
EO001-65fa761f89abd121ec1d	DAQKA	CORE	f111	S	B	3	+P0	P	5	12	7
EO001-663c59b21cc0d475927b	DAQKA	CORE	f52	H	A	1	+P0	P	4	9	5
EO001-664579657f55458f9ff5	DAQKBA	CORE	f76	T	B	2	+P0	P	6	10	4
EO001-66a24439d8501ee427f9	DAQKA	CORE	f99	P	A	1	@P0	P	3	9	6
EO001-66fc5e5c939c086be1f8	BLJBA	FIRST	f78	B	B	2	+P0	P	1	8	7
EO001-670e921e2ab3acdfbcf1	DAQKBA	CORE	f84	B	B	2	+P0	P	3	6	3
EO001-6767123844ef1295ed72	DAQKA	FIRST	f32	H	A	1	+P0	P	1	3	2
EO001-677c8649307d817295b8	CAG	CORE	f31	H	B	2	+P0	P	2	8	6
EO001-67883556988c25718a70	CAF	CORE	f103	S	B	3	+P0	P	6	11	5
EO001-679466ebd03621349503	CAF	FIRST	f86	T	B	2	+P0	P	1	6	5
EO001-68689a5b8dd1aaaf377b	AQKA	CORE	f31	H	B	2	+P0	P	5	8	3
EO001-687013fb6d699ae94536	BLJBA	CORE	f84	B	B	2	+P1	P	3	8	5
EO001-687eb9a3112599771859	DAQKBA	CORE	f82	B	B	2	+P0	P	6	11	5
EO001-68c4aa8c5ce1b771a185	AQKA	FIRST	f114	S	B	3	+P0	P	1	8	7
EO001-68f595666ce8827b795b	AQKA	CORE	f90	H	A	1	+P0	P	9	11	2
EO001-695e43e8e5201bb95e4f	DAQKBA	CORE	f85	T	B	2	+P0	P	3	11	8
EO001-699e4be0ecd58ea6e658	DAQKBA	CORE	f86	C	B	2	+P0	P	3	7	4
EO001-69d38f9af51a984843b2	DAQKA	CORE	f80	B	B	2	+P0	P	2	10	8
EO001-69da9e13af42432c1a03	DAQKBA	CORE	f111	S	B	3	+P0	P	7	12	5
EO001-6a63a06fa77f07a33b7f	AQKA	CORE	f8	H	A	1	+P0	P	4	8	4
EO001-6a74808d44cbad358900	AQKA	CORE	f106	S	B	3	+P0	P	7	9	2
EO001-6a7a93c3a79cd005eeb8	AQKA	FIRST	f105	S	B	3	+P0	P	1	16	15
EO001-6b20965ce3449006bd05	DAQKBA	CORE	f106	S	B	3	+P0	P	3	11	8
EO001-6b6053e4023fc682eb16	DAQKA	CORE	f21	H	A	1	+P0	P	2	8	6
EO001-6bd8974f7f41cb579796	DAQKA	CORE	f106	S	B	3	+P0	P	4	10	6
EO001-6cad58216cceb202292f	QKJBA	CORE	f104	S	B	3	+P0	P	5	12	7
EO001-6cc5683d3cf318fdf935	DAQKBA	CORE	f106	S	B	3	+P0	P	4	10	6
EO001-6cd095a548fd5e8a4501	DAQKA	FIRST	f22	H	A	1	+P0	P	1	5	4
EO001-6d4f0e92e099bb6c372b	DAQKA	CORE	f81	B	B	2	+P0	P	2	6	4
EO001-6db8c28f399e7769f471	DAQKA	CORE	f75	B	B	2	+P0	P	8	12	4
EO001-6dba1d648863e54fee79	LA	CORE	f49	H	A	1	+P0	P	2	8	6
EO001-6dc55c572f2cd3ca9989	QKJBA	CORE	f79	B	B	2	+P0	P	5	9	4
EO001-6e054bc274f3972d2475	DAQKBA	CORE	f77	B	B	2	+P0	P	4	8	4
EO001-6e338562a5cf05845ae9	DAQKBA	CORE	f103	S	B	3	+P0	P	5	12	7
EO001-6e4348e8b2c442da7e08	LA	CORE	f114	S	B	3	+P0	P	2	10	8
EO001-6ea2abc8541a95ed2d10	LA	CORE	f81	B	B	2	+P0	P	6	11	5
EO001-6f04293b31268abaa554	DAQKBA	CORE	f107	S	B	3	+P0	P	4	9	5
EO001-6f27a34c4b258bc56a4b	CAG	FIRST	f76	B	B	2	+P0	P	1	3	2
EO001-6f637523a7dc7574baf2	AQKA	CORE	f108	S	B	3	+P0	P	3	12	9
EO001-6f8532948e4e20048e4b	DAQKBA	CORE	f103	S	B	3	+P0	P	9	13	4
EO001-6fda18b4b15b13a6dfd4	DAQKA	FIRST	f42	H	A	1	+P0	P	1	8	7
EO001-7082a6169bb564fe0b82	DAQKBA	CORE	f108	S	B	3	+P0	P	5	11	6
EO001-7087cc3b223f3588bc7a	DAQKA	CORE	f103	S	B	3	+P0	P	5	8	3
EO001-70bdf770e7ec4e18083f	AQKA	CORE	f82	B	B	2	+P0	P	7	9	2
EO001-710394d7f0886ff13276	AQKA	CORE	f14	H	A	1	+P0	P	5	9	4
EO001-713244580c6d253c18dc	AQKA	FIRST	f21	H	A	1	+P0	P	1	8	7
EO001-714cf6accbc51f3814ef	DAQKBA	CORE	f50	H	B	2	+P0	P	4	11	7
EO001-71bd7bfdbf0889a232fa	DAQKBA	CORE	f104	S	B	3	+P0	P	6	11	5
EO001-72198288d3df6bc4f31d	BLJBA	FIRST	f76	T	B	2	+P0	P	1	12	11
EO001-7220a75ce15cae9a229e	AQKA	FIRST	f108	S	B	3	+P0	P	1	10	9
EO001-728cd3002229375f85e9	AQKA	FIRST	f108	S	B	3	+P0	P	1	5	4
EO001-72c90be26706c69f8c13	DAQKA	CORE	f103	S	B	3	+P0	P	7	11	4
EO001-72e219d410539979c966	DAQKBA	CORE	f105	S	B	3	+P0	P	3	8	5
EO001-72f8683f977f045c920c	QAC	CORE	f58	S	A	3	+P0	P	3	11	8
EO001-7309c8cdebe6bf410cb4	DAQKA	CORE	f112	S	B	3	+P0	P	5	9	4
EO001-7313a696ca419770129c	LA	CORE	f24	H	A	1	+P0	P	5	7	2
EO001-7323554fef9f1f477fc3	CAG	CORE	f107	S	B	3	+P0	P	8	11	3
EO001-733c945b54788bc8dfe8	DAQKBA	CORE	f112	S	B	3	+P0	P	5	10	5
EO001-73499086dddef43df4ae	AQKA	CORE	f58	S	A	3	+P0	P	5	8	3
EO001-734cb3753b5d1361cc84	DAQKA	CORE	f112	S	B	3	+P0	P	5	9	4
EO001-7361342e89b6e2f3d5db	DAQKBA	FIRST	f84	B	B	2	@P1	P	1	8	7
EO001-7393a1bf66b805876e5d	DAQKA	CORE	f86	T	B	2	+Pr	P	3	5	2
EO001-73a4b038b8782a120817	AQKA	CORE	f111	S	B	3	+P0	P	7	13	6
EO001-740dae908ffec4833ea0	LA	CORE	f37	H	A	1	+P0	P	2	8	6
EO001-74bb2eef2ff16c8a744f	DAQKA	CORE	f56	H	A	1	+P0	P	3	5	2
EO001-74e68bc5f3f5cb856658	DAQKBA	CORE	f50	H	B	2	@P0	P	5	10	5
EO001-74f912703fe613cf7d1f	AQKA	CORE	f10	H	A	1	+P0	P	2	9	7
EO001-75050fd011582c6ffdd9	DAQKA	CORE	f116	S	B	3	+P0	P	9	11	2
EO001-7508817fcf6fe54435a9	DAQKBA	CORE	f77	B	B	2	+P0	P	4	12	8
