source_group_id	edition	locus	page	collapsed_page	physical_folio	side	page_state	section	currier	hand	kind	grammar_scope	primary_sta_symbol_count	page_position_quartile	group_position_class
ZL3b|f89v1.15|G005	ZL3b	f89v1.15	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE
ZL3b|f89v1.15|G006	ZL3b	f89v1.15	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE
ZL3b|f89v1.15|G007	ZL3b	f89v1.15	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE
ZL3b|f89v1.15|G008	ZL3b	f89v1.15	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE
ZL3b|f89v1.15|G010	ZL3b	f89v1.15	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	3	LAST
ZL3b|f89v1.16|G001	ZL3b	f89v1.16	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	3	FIRST
ZL3b|f89v1.16|G003	ZL3b	f89v1.16	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE
ZL3b|f89v1.16|G004	ZL3b	f89v1.16	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	3	MIDDLE
ZL3b|f89v1.16|G005	ZL3b	f89v1.16	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE
ZL3b|f89v1.16|G006	ZL3b	f89v1.16	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	3	MIDDLE
ZL3b|f89v1.16|G008	ZL3b	f89v1.16	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE
ZL3b|f89v1.16|G009	ZL3b	f89v1.16	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	3	LAST
ZL3b|f89v1.17|G001	ZL3b	f89v1.17	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	3	FIRST
ZL3b|f89v1.17|G003	ZL3b	f89v1.17	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE
ZL3b|f89v1.17|G004	ZL3b	f89v1.17	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE
ZL3b|f89v1.17|G007	ZL3b	f89v1.17	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	3	MIDDLE
ZL3b|f89v1.17|G008	ZL3b	f89v1.17	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE
ZL3b|f89v1.17|G009	ZL3b	f89v1.17	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	3	LAST
ZL3b|f89v1.18|G001	ZL3b	f89v1.18	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	3	FIRST
ZL3b|f89v1.18|G003	ZL3b	f89v1.18	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE
ZL3b|f89v1.18|G004	ZL3b	f89v1.18	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	3	MIDDLE
ZL3b|f89v1.18|G006	ZL3b	f89v1.18	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	3	MIDDLE
ZL3b|f89v1.18|G007	ZL3b	f89v1.18	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE
ZL3b|f89v1.18|G008	ZL3b	f89v1.18	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	3	MIDDLE
ZL3b|f89v1.18|G009	ZL3b	f89v1.18	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	3	MIDDLE
ZL3b|f89v1.19|G001	ZL3b	f89v1.19	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	3	FIRST
ZL3b|f89v1.19|G002	ZL3b	f89v1.19	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	1	3	MIDDLE
ZL3b|f89v1.19|G004	ZL3b	f89v1.19	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	2	3	MIDDLE
ZL3b|f89v1.19|G005	ZL3b	f89v1.19	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE
ZL3b|f89v1.19|G006	ZL3b	f89v1.19	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE
ZL3b|f89v1.19|G008	ZL3b	f89v1.19	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE
ZL3b|f89v1.19|G009	ZL3b	f89v1.19	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE
ZL3b|f89v1.19|G010	ZL3b	f89v1.19	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	7	3	LAST
ZL3b|f89v1.2|G001	ZL3b	f89v1.2	f89v1	f89v	f89	v	1	P	A	1	L	DIAGNOSTIC_NONPROSE	5	2	SINGLE
ZL3b|f89v1.20|G001	ZL3b	f89v1.20	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	3	FIRST
ZL3b|f89v1.20|G004	ZL3b	f89v1.20	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	3	MIDDLE
ZL3b|f89v1.20|G005	ZL3b	f89v1.20	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	3	MIDDLE
ZL3b|f89v1.20|G006	ZL3b	f89v1.20	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE
ZL3b|f89v1.21|G001	ZL3b	f89v1.21	f89v1	f89v	f89	v	1	P	A	1	L	DIAGNOSTIC_NONPROSE	7	3	SINGLE
ZL3b|f89v1.23|G001	ZL3b	f89v1.23	f89v1	f89v	f89	v	1	P	A	1	L	DIAGNOSTIC_NONPROSE	4	3	FIRST
ZL3b|f89v1.23|G002	ZL3b	f89v1.23	f89v1	f89v	f89	v	1	P	A	1	L	DIAGNOSTIC_NONPROSE	4	3	LAST
ZL3b|f89v1.24|G001	ZL3b	f89v1.24	f89v1	f89v	f89	v	1	P	A	1	L	DIAGNOSTIC_NONPROSE	7	3	SINGLE
ZL3b|f89v1.3|G001	ZL3b	f89v1.3	f89v1	f89v	f89	v	1	P	A	1	L	DIAGNOSTIC_NONPROSE	5	2	SINGLE
ZL3b|f89v1.5|G001	ZL3b	f89v1.5	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	2	FIRST
ZL3b|f89v1.5|G002	ZL3b	f89v1.5	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE
ZL3b|f89v1.5|G003	ZL3b	f89v1.5	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	2	MIDDLE
ZL3b|f89v1.5|G005	ZL3b	f89v1.5	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	2	MIDDLE
ZL3b|f89v1.5|G006	ZL3b	f89v1.5	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	2	MIDDLE
ZL3b|f89v1.5|G007	ZL3b	f89v1.5	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE
ZL3b|f89v1.5|G008	ZL3b	f89v1.5	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE
ZL3b|f89v1.5|G009	ZL3b	f89v1.5	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	2	LAST
ZL3b|f89v1.6|G001	ZL3b	f89v1.6	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	2	FIRST
ZL3b|f89v1.6|G003	ZL3b	f89v1.6	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE
ZL3b|f89v1.6|G005	ZL3b	f89v1.6	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE
ZL3b|f89v1.6|G006	ZL3b	f89v1.6	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE
ZL3b|f89v1.6|G007	ZL3b	f89v1.6	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	2	MIDDLE
ZL3b|f89v1.6|G008	ZL3b	f89v1.6	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE
ZL3b|f89v1.6|G009	ZL3b	f89v1.6	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE
ZL3b|f89v1.6|G010	ZL3b	f89v1.6	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	2	LAST
ZL3b|f89v1.7|G001	ZL3b	f89v1.7	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	2	FIRST
ZL3b|f89v1.7|G002	ZL3b	f89v1.7	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	2	MIDDLE
ZL3b|f89v1.7|G004	ZL3b	f89v1.7	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	2	2	MIDDLE
ZL3b|f89v1.7|G005	ZL3b	f89v1.7	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	2	2	MIDDLE
ZL3b|f89v1.7|G006	ZL3b	f89v1.7	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE
ZL3b|f89v1.7|G008	ZL3b	f89v1.7	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	1	2	MIDDLE
ZL3b|f89v1.7|G009	ZL3b	f89v1.7	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	2	2	MIDDLE
ZL3b|f89v1.8|G002	ZL3b	f89v1.8	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	2	MIDDLE
ZL3b|f89v1.8|G004	ZL3b	f89v1.8	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	2	MIDDLE
ZL3b|f89v1.8|G007	ZL3b	f89v1.8	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	2	MIDDLE
ZL3b|f89v1.8|G008	ZL3b	f89v1.8	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	8	2	LAST
ZL3b|f89v1.9|G001	ZL3b	f89v1.9	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	2	FIRST
ZL3b|f89v1.9|G002	ZL3b	f89v1.9	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	2	MIDDLE
ZL3b|f89v1.9|G003	ZL3b	f89v1.9	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE
ZL3b|f89v1.9|G005	ZL3b	f89v1.9	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	2	2	MIDDLE
ZL3b|f89v1.9|G006	ZL3b	f89v1.9	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	2	2	MIDDLE
ZL3b|f89v1.9|G007	ZL3b	f89v1.9	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	2	2	MIDDLE
ZL3b|f89v1.9|G009	ZL3b	f89v1.9	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE
ZL3b|f89v1.9|G010	ZL3b	f89v1.9	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	2	2	LAST
ZL3b|f89v2.10|G001	ZL3b	f89v2.10	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	0	FIRST
ZL3b|f89v2.10|G002	ZL3b	f89v2.10	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	2	0	MIDDLE
ZL3b|f89v2.10|G005	ZL3b	f89v2.10	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	0	MIDDLE
ZL3b|f89v2.10|G008	ZL3b	f89v2.10	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	1	0	MIDDLE
ZL3b|f89v2.10|G009	ZL3b	f89v2.10	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	2	0	MIDDLE
ZL3b|f89v2.10|G011	ZL3b	f89v2.10	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	0	MIDDLE
ZL3b|f89v2.10|G012	ZL3b	f89v2.10	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	0	LAST
ZL3b|f89v2.11|G001	ZL3b	f89v2.11	f89v2	f89v	f89	v	1	P	A	1	L	DIAGNOSTIC_NONPROSE	5	0	SINGLE
ZL3b|f89v2.12|G001	ZL3b	f89v2.12	f89v2	f89v	f89	v	1	P	A	1	L	DIAGNOSTIC_NONPROSE	4	0	FIRST
ZL3b|f89v2.13|G001	ZL3b	f89v2.13	f89v2	f89v	f89	v	1	P	A	1	L	DIAGNOSTIC_NONPROSE	7	0	SINGLE
ZL3b|f89v2.15|G001	ZL3b	f89v2.15	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	0	FIRST
ZL3b|f89v2.15|G002	ZL3b	f89v2.15	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE
ZL3b|f89v2.15|G005	ZL3b	f89v2.15	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE
ZL3b|f89v2.15|G006	ZL3b	f89v2.15	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE
ZL3b|f89v2.15|G007	ZL3b	f89v2.15	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE
ZL3b|f89v2.15|G009	ZL3b	f89v2.15	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	0	LAST
ZL3b|f89v2.16|G001	ZL3b	f89v2.16	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	1	0	FIRST
ZL3b|f89v2.16|G002	ZL3b	f89v2.16	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	0	MIDDLE
ZL3b|f89v2.16|G003	ZL3b	f89v2.16	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE
ZL3b|f89v2.16|G004	ZL3b	f89v2.16	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE
ZL3b|f89v2.16|G005	ZL3b	f89v2.16	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	0	MIDDLE
ZL3b|f89v2.16|G006	ZL3b	f89v2.16	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	1	0	MIDDLE
ZL3b|f89v2.16|G007	ZL3b	f89v2.16	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	2	0	MIDDLE
ZL3b|f89v2.16|G008	ZL3b	f89v2.16	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	0	MIDDLE
ZL3b|f89v2.16|G009	ZL3b	f89v2.16	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	0	MIDDLE
ZL3b|f89v2.16|G010	ZL3b	f89v2.16	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE
ZL3b|f89v2.16|G011	ZL3b	f89v2.16	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	0	MIDDLE
ZL3b|f89v2.16|G012	ZL3b	f89v2.16	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE
ZL3b|f89v2.16|G013	ZL3b	f89v2.16	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	0	MIDDLE
ZL3b|f89v2.16|G014	ZL3b	f89v2.16	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	2	0	LAST
ZL3b|f89v2.17|G001	ZL3b	f89v2.17	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	1	0	FIRST
ZL3b|f89v2.17|G002	ZL3b	f89v2.17	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	0	MIDDLE
ZL3b|f89v2.17|G003	ZL3b	f89v2.17	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	0	MIDDLE
ZL3b|f89v2.17|G005	ZL3b	f89v2.17	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	0	MIDDLE
ZL3b|f89v2.17|G006	ZL3b	f89v2.17	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	0	MIDDLE
ZL3b|f89v2.17|G007	ZL3b	f89v2.17	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	2	0	MIDDLE
ZL3b|f89v2.17|G008	ZL3b	f89v2.17	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	0	MIDDLE
ZL3b|f89v2.17|G009	ZL3b	f89v2.17	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	0	MIDDLE
ZL3b|f89v2.17|G010	ZL3b	f89v2.17	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	0	MIDDLE
ZL3b|f89v2.17|G012	ZL3b	f89v2.17	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE
ZL3b|f89v2.17|G013	ZL3b	f89v2.17	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE
ZL3b|f89v2.17|G014	ZL3b	f89v2.17	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	2	0	LAST
ZL3b|f89v2.18|G001	ZL3b	f89v2.18	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	1	FIRST
ZL3b|f89v2.18|G003	ZL3b	f89v2.18	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	2	1	MIDDLE
ZL3b|f89v2.18|G004	ZL3b	f89v2.18	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	1	MIDDLE
ZL3b|f89v2.18|G007	ZL3b	f89v2.18	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	1	MIDDLE
ZL3b|f89v2.18|G008	ZL3b	f89v2.18	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	2	1	MIDDLE
ZL3b|f89v2.18|G010	ZL3b	f89v2.18	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE
ZL3b|f89v2.18|G011	ZL3b	f89v2.18	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	1	MIDDLE
ZL3b|f89v2.19|G001	ZL3b	f89v2.19	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	1	FIRST
ZL3b|f89v2.19|G002	ZL3b	f89v2.19	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	7	1	MIDDLE
ZL3b|f89v2.19|G003	ZL3b	f89v2.19	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE
ZL3b|f89v2.19|G005	ZL3b	f89v2.19	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	1	MIDDLE
ZL3b|f89v2.19|G008	ZL3b	f89v2.19	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	1	MIDDLE
ZL3b|f89v2.19|G009	ZL3b	f89v2.19	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE
ZL3b|f89v2.19|G010	ZL3b	f89v2.19	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE
ZL3b|f89v2.19|G011	ZL3b	f89v2.19	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE
ZL3b|f89v2.19|G013	ZL3b	f89v2.19	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	1	LAST
ZL3b|f89v2.2|G001	ZL3b	f89v2.2	f89v2	f89v	f89	v	1	P	A	1	L	DIAGNOSTIC_NONPROSE	4	0	SINGLE
ZL3b|f89v2.20|G001	ZL3b	f89v2.20	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	1	FIRST
ZL3b|f89v2.20|G002	ZL3b	f89v2.20	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	1	MIDDLE
ZL3b|f89v2.20|G004	ZL3b	f89v2.20	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE
ZL3b|f89v2.20|G005	ZL3b	f89v2.20	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	2	1	MIDDLE
ZL3b|f89v2.20|G006	ZL3b	f89v2.20	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	1	MIDDLE
ZL3b|f89v2.20|G007	ZL3b	f89v2.20	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE
ZL3b|f89v2.20|G009	ZL3b	f89v2.20	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	2	1	MIDDLE
ZL3b|f89v2.20|G010	ZL3b	f89v2.20	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	8	1	MIDDLE
ZL3b|f89v2.20|G011	ZL3b	f89v2.20	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	7	1	MIDDLE
ZL3b|f89v2.20|G013	ZL3b	f89v2.20	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE
ZL3b|f89v2.20|G015	ZL3b	f89v2.20	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	1	LAST
ZL3b|f89v2.21|G001	ZL3b	f89v2.21	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	1	FIRST
ZL3b|f89v2.21|G002	ZL3b	f89v2.21	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE
ZL3b|f89v2.21|G003	ZL3b	f89v2.21	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE
ZL3b|f89v2.21|G004	ZL3b	f89v2.21	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE
ZL3b|f89v2.21|G006	ZL3b	f89v2.21	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	1	MIDDLE
ZL3b|f89v2.21|G007	ZL3b	f89v2.21	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE
ZL3b|f89v2.21|G008	ZL3b	f89v2.21	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	1	MIDDLE
ZL3b|f89v2.21|G009	ZL3b	f89v2.21	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE
ZL3b|f89v2.21|G011	ZL3b	f89v2.21	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE
ZL3b|f89v2.21|G012	ZL3b	f89v2.21	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	1	MIDDLE
ZL3b|f89v2.21|G013	ZL3b	f89v2.21	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE
ZL3b|f89v2.21|G014	ZL3b	f89v2.21	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	1	LAST
ZL3b|f89v2.22|G001	ZL3b	f89v2.22	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	1	FIRST
ZL3b|f89v2.22|G002	ZL3b	f89v2.22	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	1	MIDDLE
ZL3b|f89v2.22|G003	ZL3b	f89v2.22	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE
ZL3b|f89v2.22|G004	ZL3b	f89v2.22	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	1	1	MIDDLE
ZL3b|f89v2.22|G005	ZL3b	f89v2.22	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	1	MIDDLE
ZL3b|f89v2.22|G006	ZL3b	f89v2.22	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	2	1	MIDDLE
ZL3b|f89v2.22|G007	ZL3b	f89v2.22	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	1	MIDDLE
ZL3b|f89v2.22|G008	ZL3b	f89v2.22	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	1	MIDDLE
ZL3b|f89v2.22|G009	ZL3b	f89v2.22	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	2	1	MIDDLE
ZL3b|f89v2.22|G011	ZL3b	f89v2.22	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	1	MIDDLE
ZL3b|f89v2.22|G012	ZL3b	f89v2.22	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	1	MIDDLE
ZL3b|f89v2.22|G014	ZL3b	f89v2.22	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	1	LAST
ZL3b|f89v2.23|G001	ZL3b	f89v2.23	f89v2	f89v	f89	v	1	P	A	1	L	DIAGNOSTIC_NONPROSE	7	1	SINGLE
ZL3b|f89v2.24|G001	ZL3b	f89v2.24	f89v2	f89v	f89	v	1	P	A	1	L	DIAGNOSTIC_NONPROSE	6	1	SINGLE
ZL3b|f89v2.25|G001	ZL3b	f89v2.25	f89v2	f89v	f89	v	1	P	A	1	L	DIAGNOSTIC_NONPROSE	4	1	SINGLE
ZL3b|f89v2.27|G001	ZL3b	f89v2.27	f89v2	f89v	f89	v	1	P	A	1	L	DIAGNOSTIC_NONPROSE	5	1	SINGLE
ZL3b|f89v2.28|G001	ZL3b	f89v2.28	f89v2	f89v	f89	v	1	P	A	1	L	DIAGNOSTIC_NONPROSE	6	1	SINGLE
ZL3b|f89v2.7|G001	ZL3b	f89v2.7	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	0	FIRST
ZL3b|f89v2.7|G003	ZL3b	f89v2.7	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	1	0	MIDDLE
ZL3b|f89v2.7|G004	ZL3b	f89v2.7	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	2	0	MIDDLE
ZL3b|f89v2.7|G005	ZL3b	f89v2.7	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	0	MIDDLE
