array_index	array_id	slot_index	slot_count	occupied	physical_folio	page	unit	locus	source_locus	normalized_code	unit_description	local_comment	local_relation_tags	unit_relation_tags	relation_scope	certainty	source_path
8	SCARR008|f68r1|S1	27	29	YES	f68	f68r1	S1	f68r1.30	f68r1.30	@Ls	Labels on 29 stars.	Label on star at 03:30 - mid-radius. Bridging 4-loop gallows. Seven points, blank core.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
8	SCARR008|f68r1|S1	28	29	YES	f68	f68r1	S1	f68r1.29	f68r1.29	@Ls	Labels on 29 stars.	Label on star at 04:30 - near center. Six points,no core.	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
8	SCARR008|f68r1|S1	29	29	YES	f68	f68r1	S1	f68r1.18	f68r1.18	@Ls	Labels on 29 stars.	Label on star at 02:00 - near border. Eight points, blank core.	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
9	SCARR009|f68r2|S1	1	24	YES	f68	f68r2	S1	f68r2.7	f68r2.7	@Ls	Labels on 25 stars inside diagram.	Read in row from left to right across the page, and from top to bottom (i.e. normal reading order). Distances from the diagram's center are given as fractions of the diagram's radius. Label on star at 11:00, distance 0.8. Six points, no code, yellow	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
9	SCARR009|f68r2|S1	2	24	YES	f68	f68r2	S1	f68r2.8	f68r2.8	@Ls	Labels on 25 stars inside diagram.	There is an un-named star at 00:45, distance 0.8. Seven points, no core, fully painted minus 2 rays. Label on star at 10:30, distance 0.8. Seven points, blank core.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
9	SCARR009|f68r2|S1	3	24	YES	f68	f68r2	S1	f68r2.9	f68r2.9	@Ls	Labels on 25 stars inside diagram.	Label on star at 11:00, distance 0.6. Six points, no core.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
9	SCARR009|f68r2|S1	4	24	YES	f68	f68r2	S1	f68r2.10	f68r2.10	@Ls	Labels on 25 stars inside diagram.	Label on star at 12:30, distance 0.7. Seven points, no core, fully painted.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
9	SCARR009|f68r2|S1	5	24	YES	f68	f68r2	S1	f68r2.11	f68r2.11	@Ls	Labels on 25 stars inside diagram.	Unnnamed star at 01:15, distance 0.8. Seven points, no core. Label on star at 10:00, distance 0.8. Seven points, dot core.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
9	SCARR009|f68r2|S1	6	24	YES	f68	f68r2	S1	f68r2.12	f68r2.12	@Ls	Labels on 25 stars inside diagram.	Unnnamed star at 10:15, distance 0.6. Six points, no core. Label on star at 10:00, distance 0.6. Seven points, dot core or no core.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
9	SCARR009|f68r2|S1	7	24	YES	f68	f68r2	S1	f68r2.13	f68r2.13	@Ls	Labels on 25 stars inside diagram.	Label on star at 12:30, distance 0.3. Eight points, dot core. The right side of the final @y lies on top of the star's outline. The star points seem to be arranged on purpose to allow that.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
9	SCARR009|f68r2|S1	8	24	YES	f68	f68r2	S1	f68r2.14	f68r2.14	@Ls	Labels on 25 stars inside diagram.	Label on star at 01:15, distance 0.5. Seven points, unpainted core.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
9	SCARR009|f68r2|S1	9	24	YES	f68	f68r2	S1	f68r2.15	f68r2.15	@Ls	Labels on 25 stars inside diagram.	Label on star at 09:15, distance 0.8. Six points, no core.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
9	SCARR009|f68r2|S1	10	24	YES	f68	f68r2	S1	f68r2.16	f68r2.16	@Ls	Labels on 25 stars inside diagram.	Label on star at 09:00, distance 0.6. Seven points, no core.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
9	SCARR009|f68r2|S1	11	24	YES	f68	f68r2	S1	f68r2.17	f68r2.17	@Ls	Labels on 25 stars inside diagram.	Label on star at 12:00, distance 0.1. Seven points, no core.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
9	SCARR009|f68r2|S1	12	24	YES	f68	f68r2	S1	f68r2.19	f68r2.19	@Ls	Labels on 25 stars inside diagram.	Label on star at 08:30, distance 0.8. Six points, blank core.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
9	SCARR009|f68r2|S1	13	24	YES	f68	f68r2	S1	f68r2.18	f68r2.18	@Ls	Labels on 25 stars inside diagram.	Label on star at 02:30, distance 0.6. Seven points, blank core.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
9	SCARR009|f68r2|S1	14	24	YES	f68	f68r2	S1	f68r2.20	f68r2.20	@Ls	Labels on 25 stars inside diagram.	Label on star at 08:00, distance 0.5. Seven points, no core. Label seems to have been retraced in darker ink.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
9	SCARR009|f68r2|S1	15	24	YES	f68	f68r2	S1	f68r2.21	f68r2.21	@Ls	Labels on 25 stars inside diagram.	Label on star at 04:30, distance 0.1. Seven points, no core.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
9	SCARR009|f68r2|S1	16	24	YES	f68	f68r2	S1	f68r2.22	f68r2.22	@Ls	Labels on 25 stars inside diagram.	Label on star at 07:45, distance 0.8. Seven points, no core.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
9	SCARR009|f68r2|S1	17	24	YES	f68	f68r2	S1	f68r2.23	f68r2.23	@Ls	Labels on 25 stars inside diagram.	Label on star at 07:15, distance 0.5. Seven points, no core.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
9	SCARR009|f68r2|S1	18	24	YES	f68	f68r2	S1	f68r2.24	f68r2.24	@Ls	Labels on 25 stars inside diagram.	Label on star at 05:30, distance 0.2. Seven points, no core. Label seems to have been retraced in darker ink.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
9	SCARR009|f68r2|S1	19	24	YES	f68	f68r2	S1	f68r2.25	f68r2.25	@Ls	Labels on 25 stars inside diagram.	Label on star at 04:00, distance 0.6. Seven points, blank core. Merged with <f68r2.S1.19;R>, <f68r2.S1.19;V>	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
9	SCARR009|f68r2|S1	20	24	YES	f68	f68r2	S1	f68r2.26	f68r2.26	@Ls	Labels on 25 stars inside diagram.	<f68r2.S1.19;R>, <f68r2.S1.19;V> deleted, see above. Label on star at 07:15, distance 0.8. Six points, no core	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
9	SCARR009|f68r2|S1	21	24	YES	f68	f68r2	S1	f68r2.27	f68r2.27	@Ls	Labels on 25 stars inside diagram.	Label on star at 06:30, distance 0.6. Six points, blank core	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
9	SCARR009|f68r2|S1	22	24	YES	f68	f68r2	S1	f68r2.28	f68r2.28	@Ls	Labels on 25 stars inside diagram.	Label on star at 04:45, distance 0.6. Seven points, no core. The first half of the label seems to have been retraced in darker ink.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
9	SCARR009|f68r2|S1	23	24	YES	f68	f68r2	S1	f68r2.29	f68r2.29	@Ls	Labels on 25 stars inside diagram.	Label on star at 03:30, distance 0.7. Six points, blank core.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
9	SCARR009|f68r2|S1	24	24	YES	f68	f68r2	S1	f68r2.30	f68r2.30	@Ls	Labels on 25 stars inside diagram.	Label on star at 05:00, distance 0.7. Seven points, no core.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
10	SCARR010|f68r3|S1	1	11	YES	f68	f68r3	S1	f68r3.12	f68r3.12	@La	Labels on stars in sectors.	"In 10:00 sector, near group of small stars (Pleiades?). Grove's L2. Rene confirmed the ""B"" reading @'doary' (not @'doaro') against the original MS. In 10:00 sector, near curved tail from Pleiades. Grove's L3."	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
10	SCARR010|f68r3|S1	2	11	YES	f68	f68r3	S1	f68r3.10	f68r3.10	@Ls	Labels on stars in sectors.	In 10:00 sector, outer lone star Grove's L1.	NONE	REL_EXPLICIT_ATTACHMENT	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
10	SCARR010|f68r3|S1	3	11	YES	f68	f68r3	S1	f68r3.14	f68r3.14	=Ls	Labels on stars in sectors.	Sector 01:00, outermost of two stars. Grove's L5. Over crease, hard to read.	NONE	REL_EXPLICIT_ATTACHMENT	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
10	SCARR010|f68r3|S1	4	11	YES	f68	f68r3	S1	f68r3.13	f68r3.13	@Ls	Labels on stars in sectors.	Sector 01:00, innermost of two stars. Grove's L4.	NONE	REL_EXPLICIT_ATTACHMENT	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
10	SCARR010|f68r3|S1	5	11	YES	f68	f68r3	S1	f68r3.17	f68r3.17	+Ls	Labels on stars in sectors.	Sector 04:00, star at 04:15, near border. Grove's L6.	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
10	SCARR010|f68r3|S1	6	11	YES	f68	f68r3	S1	f68r3.16	f68r3.16	+Ls	Labels on stars in sectors.	Sector 04:00, star at 04:00, near center. Grove's L7.	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
10	SCARR010|f68r3|S1	7	11	YES	f68	f68r3	S1	f68r3.15	f68r3.15	@Ls	Labels on stars in sectors.	Sector 04:00, star at 03:45, near border. Grove's L8.	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
10	SCARR010|f68r3|S1	8	11	YES	f68	f68r3	S1	f68r3.20	f68r3.20	=Ls	Labels on stars in sectors.	Sector 07:00, outermost of the two stars at 07:00. Grove's L10.	NONE	REL_EXPLICIT_ATTACHMENT	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
10	SCARR010|f68r3|S1	9	11	YES	f68	f68r3	S1	f68r3.18	f68r3.18	@Ls	Labels on stars in sectors.	Sector 07:00, star at 06:45, near border. Grove's L11.	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
10	SCARR010|f68r3|S1	10	11	YES	f68	f68r3	S1	f68r3.21	f68r3.21	*Ls	Labels on stars in sectors.	Sector 07:00, star at 07:15, near border. Grove's L9.	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
10	SCARR010|f68r3|S1	11	11	YES	f68	f68r3	S1	f68r3.19	f68r3.19	+Ls	Labels on stars in sectors.	Sector 07:00, innermost of the two stars at 07:00. Grove's L12.	NONE	REL_EXPLICIT_ATTACHMENT	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
11	SCARR011|f68v2|E1	1	8	YES	f68	f68v2	E1	f68v2.18	f68v2.18	@Ro	Radial titles, outwards from points of big central star.	Numbered clockwise, starting at 11:30. The numbering follows Grove's numbering, and interleaves with the star label numbers (unit <f68v2.S1>) From star point at 11:30. Grove's S1.	NONE	NONE	OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
11	SCARR011|f68v2|E1	2	8	YES	f68	f68v2	E1	f68v2.7	f68v2.7	@Ro	Radial titles, outwards from points of big central star.	From star point at 00:30. Grove's S2.	NONE	NONE	OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
11	SCARR011|f68v2|E1	3	8	YES	f68	f68v2	E1	f68v2.9	f68v2.9	@Ro	Radial titles, outwards from points of big central star.	From star point at 02:30. Grove's S3.	NONE	NONE	OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
11	SCARR011|f68v2|E1	4	8	YES	f68	f68v2	E1	f68v2.10	f68v2.10	@Ro	Radial titles, outwards from points of big central star.	From star point at 3:30. Grove's S4.	NONE	NONE	OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
11	SCARR011|f68v2|E1	5	8	YES	f68	f68v2	E1	f68v2.12	f68v2.12	@Ro	Radial titles, outwards from points of big central star.	From star point at 5:30. Grove's S5.	NONE	NONE	OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
11	SCARR011|f68v2|E1	6	8	YES	f68	f68v2	E1	f68v2.13	f68v2.13	@Ro	Radial titles, outwards from points of big central star.	From star point at 6:30. Grove's S6.	NONE	NONE	OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
11	SCARR011|f68v2|E1	7	8	YES	f68	f68v2	E1	f68v2.15	f68v2.15	@Ro	Radial titles, outwards from points of big central star.	From star point at 8:30. Grove's S7.	NONE	NONE	OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
11	SCARR011|f68v2|E1	8	8	YES	f68	f68v2	E1	f68v2.16	f68v2.16	@Ro	Radial titles, outwards from points of big central star.	From star point at 9:30. Grove's S8.	NONE	NONE	OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
12	SCARR012|f68v2|S1	1	4	YES	f68	f68v2	S1	f68v2.17	f68v2.17	@Ro	Star labels in sectors between points of big central star.	Labels read outwards. Numbered clockwise, starting at 10:30. Sector at 10:30. Grove's L1.	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
12	SCARR012|f68v2|S1	2	4	YES	f68	f68v2	S1	f68v2.8	f68v2.8	@Ro	Star labels in sectors between points of big central star.	Sector at 01:30. Grove's L2. &Sa; = a @C ligd to an @a with an @s-plume on the lig stroke.	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
12	SCARR012|f68v2|S1	3	4	YES	f68	f68v2	S1	f68v2.11	f68v2.11	@Ro	Star labels in sectors between points of big central star.	Sector at 04:30. Grove's L3.	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
12	SCARR012|f68v2|S1	4	4	YES	f68	f68v2	S1	f68v2.14	f68v2.14	@Ro	Star labels in sectors between points of big central star.	Sector at 07:30. Grove's L4. The lsat @e is barely more than a dot. Assuming accident.	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
13	SCARR013|f69r|E1	1	22	YES	f69	f69r	E1	f69r.30	f69r.30	@Ro	"Radial lines between ""flower stalks"""	"Transcribed clockwise from decorated wedge at 02:00. Here is the approximate correspondence between radial lines (""E1.NN"") and sectors in the outer text ring (""X1.NN""). However many radial lines are aligned with a sector boundary. E1.1 X1.2 E1.2 X1.3 E1.3 X1.3 E1.4 X1.4 E1.5 X1.5 E1.6 X1.6 E1.7 X1.6 E1.8 X1.7 E1.9 X1.8 E1.10 X1.9 E1.11 X1.9 E1.12 X1.10 E1.13 X1.10 E1.14 X1.11 E1.15 X1.11 E1.16 X1.12 E1.17 X1.13 E1.18 X1.13 E1.19 X1.14 E1.20 X1.15 E1.21 X1.15 E1.22 X1.16 At 02:30."	REL_PROXIMITY	REL_PROXIMITY	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
13	SCARR013|f69r|E1	2	22	YES	f69	f69r	E1	f69r.31	f69r.31	@Ro	"Radial lines between ""flower stalks"""	At 03:00.	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
13	SCARR013|f69r|E1	3	22	YES	f69	f69r	E1	f69r.32	f69r.32	@Ro	"Radial lines between ""flower stalks"""	At 03:30.	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
13	SCARR013|f69r|E1	4	22	YES	f69	f69r	E1	f69r.33	f69r.33	@Ro	"Radial lines between ""flower stalks"""	At 04:00.	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
13	SCARR013|f69r|E1	5	22	YES	f69	f69r	E1	f69r.34	f69r.34	@Ro	"Radial lines between ""flower stalks"""	At 05:00.	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
13	SCARR013|f69r|E1	6	22	YES	f69	f69r	E1	f69r.35	f69r.35	@Ro	"Radial lines between ""flower stalks"""	At 05:30.	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
13	SCARR013|f69r|E1	7	22	YES	f69	f69r	E1	f69r.36	f69r.36	@Ro	"Radial lines between ""flower stalks"""	At 05:45.	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
13	SCARR013|f69r|E1	8	22	YES	f69	f69r	E1	f69r.37	f69r.37	@Ro	"Radial lines between ""flower stalks"""	At 06:15.	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
13	SCARR013|f69r|E1	9	22	YES	f69	f69r	E1	f69r.38	f69r.38	@Ro	"Radial lines between ""flower stalks"""	At 06:45.	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
13	SCARR013|f69r|E1	10	22	YES	f69	f69r	E1	f69r.39	f69r.39	@Ro	"Radial lines between ""flower stalks"""	At 07:00.	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
13	SCARR013|f69r|E1	11	22	YES	f69	f69r	E1	f69r.40	f69r.40	@Ro	"Radial lines between ""flower stalks"""	At 07:30.	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
13	SCARR013|f69r|E1	12	22	YES	f69	f69r	E1	f69r.41	f69r.41	@Ro	"Radial lines between ""flower stalks"""	At 08:00.	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
13	SCARR013|f69r|E1	13	22	YES	f69	f69r	E1	f69r.42	f69r.42	@Ro	"Radial lines between ""flower stalks"""	At 08:45.	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
13	SCARR013|f69r|E1	14	22	YES	f69	f69r	E1	f69r.21	f69r.21	@Ro	"Radial lines between ""flower stalks"""	At 09:15.	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
13	SCARR013|f69r|E1	15	22	YES	f69	f69r	E1	f69r.22	f69r.22	@Ro	"Radial lines between ""flower stalks"""	At 10:00.	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
13	SCARR013|f69r|E1	16	22	YES	f69	f69r	E1	f69r.23	f69r.23	@Ro	"Radial lines between ""flower stalks"""	At 10:30.	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
13	SCARR013|f69r|E1	17	22	YES	f69	f69r	E1	f69r.24	f69r.24	@Ro	"Radial lines between ""flower stalks"""	At 11:00.	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
13	SCARR013|f69r|E1	18	22	YES	f69	f69r	E1	f69r.25	f69r.25	@Ro	"Radial lines between ""flower stalks"""	At 11:30.	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
13	SCARR013|f69r|E1	19	22	YES	f69	f69r	E1	f69r.26	f69r.26	@Ro	"Radial lines between ""flower stalks"""	At 00:00.	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
13	SCARR013|f69r|E1	20	22	YES	f69	f69r	E1	f69r.27	f69r.27	@Ro	"Radial lines between ""flower stalks"""	At 00:30.	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
13	SCARR013|f69r|E1	21	22	YES	f69	f69r	E1	f69r.28	f69r.28	@Ro	"Radial lines between ""flower stalks"""	At 01:00.	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
13	SCARR013|f69r|E1	22	22	YES	f69	f69r	E1	f69r.29	f69r.29	@Ro	"Radial lines between ""flower stalks"""	At 01:30.	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
14	SCARR014|f69r|K1	1	6	YES	f69	f69r	K1	f69r.45	f69r.45	@L0	Letter labels on central disk sectors, between star arms.	At 11:30.	NONE	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
14	SCARR014|f69r|K1	2	6	YES	f69	f69r	K1	f69r.46	f69r.46	@L0	Letter labels on central disk sectors, between star arms.	At 01:00.	NONE	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
14	SCARR014|f69r|K1	3	6	YES	f69	f69r	K1	f69r.47	f69r.47	@L0	Letter labels on central disk sectors, between star arms.	At 03:00.	NONE	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
14	SCARR014|f69r|K1	4	6	YES	f69	f69r	K1	f69r.48	f69r.48	@L0	Letter labels on central disk sectors, between star arms.	At 04:30.	NONE	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
14	SCARR014|f69r|K1	5	6	YES	f69	f69r	K1	f69r.49	f69r.49	@L0	Letter labels on central disk sectors, between star arms.	"At 07:30. Rene confirmed the ""B"" reading @'ed' against the original MS."	NONE	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
14	SCARR014|f69r|K1	6	6	YES	f69	f69r	K1	f69r.44	f69r.44	@L0	Letter labels on central disk sectors, between star arms.	At 10:30.	NONE	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
15	SCARR015|f69v|X1	1	28	YES	f69	f69v	X1	f69v.7	f69v.7	@Ri	"Radial labels extending outwards from ""logs"" around star."	Log at 11:00, long. Grove's Y.1.	NONE	NONE	OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
15	SCARR015|f69v|X1	2	28	YES	f69	f69v	X1	f69v.8	f69v.8	@Ri	"Radial labels extending outwards from ""logs"" around star."	Log at 11:30, short. Grove's X.2.	NONE	NONE	OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
