unit_id	consensus_group_id	locus	page	physical_folio	section	currier	hand	kind	locus_position	symbol_count	length_bin	opening_family	core_first_family	core_last_family	baseline_cell	full_cell	masked_family_surface	outside_folio_baseline_support	outside_folio_full_support	target_eligible
f112r.40|C001	f112r.40|C001	f112r.40	f112r	f112	S	B	3	P	FIRST	3	3	C	A	A	A|A|3|FIRST|B	A|A|3|FIRST|B|C	CA#	381	133	1
f112r.40|C002	f112r.40|C002	f112r.40	f112r	f112	S	B	3	P	MIDDLE	4	4	A	Q	A	Q|A|4|MIDDLE|B	Q|A|4|MIDDLE|B|A	AQA#	857	722	1
f112r.40|C003	f112r.40|C003	f112r.40	f112r	f112	S	B	3	P	MIDDLE	5	5	B	Q	B	Q|B|5|MIDDLE|B	Q|B|5|MIDDLE|B|B	BQKB#	413	45	1
f112r.40|C004	f112r.40|C004	f112r.40	f112r	f112	S	B	3	P	MIDDLE	4	4	A	Q	A	Q|A|4|MIDDLE|B	Q|A|4|MIDDLE|B|A	AQA#	857	722	1
f112r.40|C005	f112r.40|C005	f112r.40	f112r	f112	S	B	3	P	MIDDLE	6	6	A	Q	B	Q|B|6|MIDDLE|B	Q|B|6|MIDDLE|B|A	AQKJB#	106	79	1
f112r.40|C006	f112r.40|C006	f112r.40	f112r	f112	S	B	3	P	MIDDLE	5	5	D	A	A	A|A|5|MIDDLE|B	A|A|5|MIDDLE|B|D	DAQA#	937	810	1
f112r.40|C007	f112r.40|C007	f112r.40	f112r	f112	S	B	3	P	MIDDLE	4	4	Q	K	B	K|B|4|MIDDLE|B	K|B|4|MIDDLE|B|Q	QKB#	172	53	1
f112r.40|C008	f112r.40|C008	f112r.40	f112r	f112	S	B	3	P	MIDDLE	4	4	K	Q	J	Q|J|4|MIDDLE|B	Q|J|4|MIDDLE|B|K	KQJ#	57	1	0
f112r.40|C009	f112r.40|C009	f112r.40	f112r	f112	S	B	3	P	MIDDLE	3	3	A	Q	Q	Q|Q|3|MIDDLE|B	Q|Q|3|MIDDLE|B|A	AQ#	95	63	1
f112r.40|C010	f112r.40|C010	f112r.40	f112r	f112	S	B	3	P	LAST	4	4	A	C	A	C|A|4|LAST|B	C|A|4|LAST|B|A	ACA#	40	37	1
f112r.41|C001	f112r.41|C001	f112r.41	f112r	f112	S	B	3	P	FIRST	5	5	A	L	C	L|C|5|FIRST|B	L|C|5|FIRST|B|A	ALJC#	1	0	0
f112r.41|C002	f112r.41|C002	f112r.41	f112r	f112	S	B	3	P	MIDDLE	4	4	A	B	A	B|A|4|MIDDLE|B	B|A|4|MIDDLE|B|A	ABA#	175	101	1
f112r.41|C003	f112r.41|C003	f112r.41	f112r	f112	S	B	3	P	MIDDLE	3	3	K	K	K	K|K|3|MIDDLE|B	K|K|3|MIDDLE|B|K	KK#	213	99	1
f112r.41|C004	f112r.41|C004	f112r.41	f112r	f112	S	B	3	P	MIDDLE	5	5	A	Q	J	Q|J|5|MIDDLE|B	Q|J|5|MIDDLE|B|A	AQKJ#	44	32	1
f112r.41|C005	f112r.41|C005	f112r.41	f112r	f112	S	B	3	P	MIDDLE	5	5	D	A	K	A|K|5|MIDDLE|B	A|K|5|MIDDLE|B|D	DAQK#	256	245	1
f112r.41|C006	f112r.41|C006	f112r.41	f112r	f112	S	B	3	P	MIDDLE	5	5	A	Q	A	Q|A|5|MIDDLE|B	Q|A|5|MIDDLE|B|A	AQKA#	81	65	1
f112r.41|C007	f112r.41|C007	f112r.41	f112r	f112	S	B	3	P	MIDDLE	5	5	A	Q	A	Q|A|5|MIDDLE|B	Q|A|5|MIDDLE|B|A	AQKA#	81	65	1
f112r.41|C008	f112r.41|C008	f112r.41	f112r	f112	S	B	3	P	MIDDLE	4	4	A	Q	K	Q|K|4|MIDDLE|B	Q|K|4|MIDDLE|B|A	AQK#	206	168	1
f112r.41|C009	f112r.41|C009	f112r.41	f112r	f112	S	B	3	P	LAST	3	3	A	C	C	C|C|3|LAST|B	C|C|3|LAST|B|A	AC#	19	19	0
f112r.4|C001	f112r.4|C001	f112r.4	f112r	f112	S	B	3	P	FIRST	6	6	D	A	B	A|B|6|FIRST|B	A|B|6|FIRST|B|D	DAQKB#	60	49	1
f112r.4|C002	f112r.4|C002	f112r.4	f112r	f112	S	B	3	P	MIDDLE	5	5	K	A	A	A|A|5|MIDDLE|B	A|A|5|MIDDLE|B|K	KAQA#	937	56	1
f112r.4|C003	f112r.4|C003	f112r.4	f112r	f112	S	B	3	P	MIDDLE	4	4	A	Q	A	Q|A|4|MIDDLE|B	Q|A|4|MIDDLE|B|A	AQA#	857	722	1
f112r.4|C004	f112r.4|C004	f112r.4	f112r	f112	S	B	3	P	MIDDLE	4	4	A	Q	A	Q|A|4|MIDDLE|B	Q|A|4|MIDDLE|B|A	AQA#	857	722	1
f112r.4|C005	f112r.4|C005	f112r.4	f112r	f112	S	B	3	P	MIDDLE	4	4	K	J	B	J|B|4|MIDDLE|B	J|B|4|MIDDLE|B|K	KJB#	643	302	1
f112r.4|C006	f112r.4|C006	f112r.4	f112r	f112	S	B	3	P	MIDDLE	4	4	Q	A	E	A|E|4|MIDDLE|B	A|E|4|MIDDLE|B|Q	QAE#	1	0	0
f112r.4|C007	f112r.4|C007	f112r.4	f112r	f112	S	B	3	P	LAST	4	4	A	C	A	C|A|4|LAST|B	C|A|4|LAST|B|A	ACA#	40	37	1
f112r.5|C001	f112r.5|C001	f112r.5	f112r	f112	S	B	3	P	FIRST	4	4	A	Q	A	Q|A|4|FIRST|B	Q|A|4|FIRST|B|A	AQA#	41	38	1
f112r.5|C002	f112r.5|C002	f112r.5	f112r	f112	S	B	3	P	MIDDLE	5	5	A	Q	B	Q|B|5|MIDDLE|B	Q|B|5|MIDDLE|B|A	AQAB#	413	360	1
f112r.5|C003	f112r.5|C003	f112r.5	f112r	f112	S	B	3	P	MIDDLE	5	5	A	Q	B	Q|B|5|MIDDLE|B	Q|B|5|MIDDLE|B|A	AQAB#	413	360	1
f112r.5|C004	f112r.5|C004	f112r.5	f112r	f112	S	B	3	P	MIDDLE	4	4	A	Q	A	Q|A|4|MIDDLE|B	Q|A|4|MIDDLE|B|A	AQA#	857	722	1
f112r.5|C005	f112r.5|C005	f112r.5	f112r	f112	S	B	3	P	MIDDLE	4	4	A	Q	M	Q|M|4|MIDDLE|B	Q|M|4|MIDDLE|B|A	AQM#	26	19	1
f112r.5|C006	f112r.5|C006	f112r.5	f112r	f112	S	B	3	P	MIDDLE	4	4	A	Q	A	Q|A|4|MIDDLE|B	Q|A|4|MIDDLE|B|A	AQA#	857	722	1
f112r.5|C008	f112r.5|C008	f112r.5	f112r	f112	S	B	3	P	MIDDLE	3	3	A	A	A	A|A|3|MIDDLE|B	A|A|3|MIDDLE|B|A	AA#	1155	12	1
f112r.6|C001	f112r.6|C001	f112r.6	f112r	f112	S	B	3	P	FIRST	5	5	K	J	A	J|A|5|FIRST|B	J|A|5|FIRST|B|K	KJBA#	8	2	0
f112r.6|C002	f112r.6|C002	f112r.6	f112r	f112	S	B	3	P	MIDDLE	5	5	A	Q	B	Q|B|5|MIDDLE|B	Q|B|5|MIDDLE|B|A	AQKB#	413	360	1
f112r.6|C003	f112r.6|C003	f112r.6	f112r	f112	S	B	3	P	MIDDLE	4	4	A	Q	K	Q|K|4|MIDDLE|B	Q|K|4|MIDDLE|B|A	AQK#	206	168	1
f112r.6|C004	f112r.6|C004	f112r.6	f112r	f112	S	B	3	P	MIDDLE	6	6	D	A	B	A|B|6|MIDDLE|B	A|B|6|MIDDLE|B|D	DAQKB#	588	551	1
f112r.6|C005	f112r.6|C005	f112r.6	f112r	f112	S	B	3	P	MIDDLE	6	6	A	B	B	B|B|6|MIDDLE|B	B|B|6|MIDDLE|B|A	ABQKB#	97	95	1
f112r.6|C006	f112r.6|C006	f112r.6	f112r	f112	S	B	3	P	LAST	8	8	A	Q	A	Q|A|8|LAST|B	Q|A|8|LAST|B|A	AQKAACA#	3	2	0
f112r.7|C001	f112r.7|C001	f112r.7	f112r	f112	S	B	3	P	FIRST	3	3	Q	A	A	A|A|3|FIRST|B	A|A|3|FIRST|B|Q	QA#	381	35	1
f112r.7|C002	f112r.7|C002	f112r.7	f112r	f112	S	B	3	P	MIDDLE	6	6	A	B	B	B|B|6|MIDDLE|B	B|B|6|MIDDLE|B|A	ABQKB#	97	95	1
f112r.7|C003	f112r.7|C003	f112r.7	f112r	f112	S	B	3	P	MIDDLE	5	5	D	A	J	A|J|5|MIDDLE|B	A|J|5|MIDDLE|B|D	DAQJ#	96	89	1
f112r.7|C004	f112r.7|C004	f112r.7	f112r	f112	S	B	3	P	MIDDLE	4	4	B	A	K	A|K|4|MIDDLE|B	A|K|4|MIDDLE|B|B	BAK#	7	1	0
f112r.7|C005	f112r.7|C005	f112r.7	f112r	f112	S	B	3	P	MIDDLE	3	3	Q	K	K	K|K|3|MIDDLE|B	K|K|3|MIDDLE|B|Q	QK#	213	30	1
f112r.7|C006	f112r.7|C006	f112r.7	f112r	f112	S	B	3	P	MIDDLE	5	5	D	A	K	A|K|5|MIDDLE|B	A|K|5|MIDDLE|B|D	DAQK#	256	245	1
f112r.7|C007	f112r.7|C007	f112r.7	f112r	f112	S	B	3	P	LAST	8	8	A	Q	A	Q|A|8|LAST|B	Q|A|8|LAST|B|A	AQKBACA#	3	2	0
f112v.10|C001	f112v.10|C001	f112v.10	f112v	f112	S	B	3	P	FIRST	3	3	B	A	A	A|A|3|FIRST|B	A|A|3|FIRST|B|B	BA#	381	138	1
f112v.10|C002	f112v.10|C002	f112v.10	f112v	f112	S	B	3	P	MIDDLE	3	3	L	K	K	K|K|3|MIDDLE|B	K|K|3|MIDDLE|B|L	LK#	213	62	1
f112v.10|C003	f112v.10|C003	f112v.10	f112v	f112	S	B	3	P	MIDDLE	6	6	A	Q	B	Q|B|6|MIDDLE|B	Q|B|6|MIDDLE|B|A	AQKJB#	106	79	1
f112v.10|C004	f112v.10|C004	f112v.10	f112v	f112	S	B	3	P	LAST	4	4	A	C	A	C|A|4|LAST|B	C|A|4|LAST|B|A	ACA#	40	37	1
f112v.11|C001	f112v.11|C001	f112v.11	f112v	f112	S	B	3	P	FIRST	4	4	Q	K	A	K|A|4|FIRST|B	K|A|4|FIRST|B|Q	QKA#	17	5	0
f112v.11|C003	f112v.11|C003	f112v.11	f112v	f112	S	B	3	P	MIDDLE	5	5	A	B	B	B|B|5|MIDDLE|B	B|B|5|MIDDLE|B|A	ABKB#	18	13	0
f112v.11|C004	f112v.11|C004	f112v.11	f112v	f112	S	B	3	P	MIDDLE	4	4	A	Q	M	Q|M|4|MIDDLE|B	Q|M|4|MIDDLE|B|A	AQM#	26	19	1
f112v.11|C005	f112v.11|C005	f112v.11	f112v	f112	S	B	3	P	MIDDLE	5	5	D	A	J	A|J|5|MIDDLE|B	A|J|5|MIDDLE|B|D	DAQJ#	96	89	1
f112v.11|C006	f112v.11|C006	f112v.11	f112v	f112	S	B	3	P	MIDDLE	4	4	B	A	B	A|B|4|MIDDLE|B	A|B|4|MIDDLE|B|B	BAB#	67	7	1
f112v.11|C007	f112v.11|C007	f112v.11	f112v	f112	S	B	3	P	MIDDLE	3	3	K	T	T	T|T|3|MIDDLE|B	T|T|3|MIDDLE|B|K	KT#	1	1	0
f112v.11|C008	f112v.11|C008	f112v.11	f112v	f112	S	B	3	P	MIDDLE	4	4	A	K	A	K|A|4|MIDDLE|B	K|A|4|MIDDLE|B|A	AKA#	60	2	0
f112v.11|C010	f112v.11|C010	f112v.11	f112v	f112	S	B	3	P	LAST	4	4	A	B	Q	B|Q|4|LAST|B	B|Q|4|LAST|B|A	ABQ#	4	4	0
f112v.12|C001	f112v.12|C001	f112v.12	f112v	f112	S	B	3	P	FIRST	3	3	B	A	A	A|A|3|FIRST|B	A|A|3|FIRST|B|B	BA#	381	138	1
f112v.12|C003	f112v.12|C003	f112v.12	f112v	f112	S	B	3	P	MIDDLE	7	7	A	B	A	B|A|7|MIDDLE|B	B|A|7|MIDDLE|B|A	ABQKBA#	4	3	0
f112v.12|C004	f112v.12|C004	f112v.12	f112v	f112	S	B	3	P	MIDDLE	4	4	A	Q	K	Q|K|4|MIDDLE|B	Q|K|4|MIDDLE|B|A	AQK#	206	168	1
f112v.12|C005	f112v.12|C005	f112v.12	f112v	f112	S	B	3	P	MIDDLE	4	4	L	K	A	K|A|4|MIDDLE|B	K|A|4|MIDDLE|B|L	LKA#	60	6	1
f112v.12|C006	f112v.12|C006	f112v.12	f112v	f112	S	B	3	P	MIDDLE	6	6	D	A	B	A|B|6|MIDDLE|B	A|B|6|MIDDLE|B|D	DAQKB#	588	551	1
f112v.12|C007	f112v.12|C007	f112v.12	f112v	f112	S	B	3	P	MIDDLE	5	5	D	A	A	A|A|5|MIDDLE|B	A|A|5|MIDDLE|B|D	DAKA#	937	810	1
f112v.12|C008	f112v.12|C008	f112v.12	f112v	f112	S	B	3	P	MIDDLE	4	4	A	Q	K	Q|K|4|MIDDLE|B	Q|K|4|MIDDLE|B|A	AQK#	206	168	1
f112v.12|C009	f112v.12|C009	f112v.12	f112v	f112	S	B	3	P	LAST	4	4	D	A	Q	A|Q|4|LAST|B	A|Q|4|LAST|B|D	DAQ#	30	24	1
f112v.13|C001	f112v.13|C001	f112v.13	f112v	f112	S	B	3	P	FIRST	6	6	B	K	Q	K|Q|6|FIRST|B	K|Q|6|FIRST|B|B	BKJAQ#	4	0	0
f112v.13|C003	f112v.13|C003	f112v.13	f112v	f112	S	B	3	P	MIDDLE	6	6	A	Q	B	Q|B|6|MIDDLE|B	Q|B|6|MIDDLE|B|A	AQKJB#	106	79	1
f112v.13|C004	f112v.13|C004	f112v.13	f112v	f112	S	B	3	P	MIDDLE	4	4	K	J	B	J|B|4|MIDDLE|B	J|B|4|MIDDLE|B|K	KJB#	643	302	1
f112v.13|C005	f112v.13|C005	f112v.13	f112v	f112	S	B	3	P	MIDDLE	3	3	B	A	A	A|A|3|MIDDLE|B	A|A|3|MIDDLE|B|B	BA#	1155	434	1
f112v.13|C006	f112v.13|C006	f112v.13	f112v	f112	S	B	3	P	MIDDLE	5	5	K	J	A	J|A|5|MIDDLE|B	J|A|5|MIDDLE|B|K	KJBA#	145	95	1
f112v.13|C007	f112v.13|C007	f112v.13	f112v	f112	S	B	3	P	MIDDLE	4	4	K	J	B	J|B|4|MIDDLE|B	J|B|4|MIDDLE|B|K	KJB#	643	302	1
f112v.13|C008	f112v.13|C008	f112v.13	f112v	f112	S	B	3	P	MIDDLE	5	5	D	A	A	A|A|5|MIDDLE|B	A|A|5|MIDDLE|B|D	DAQA#	937	810	1
f112v.13|C009	f112v.13|C009	f112v.13	f112v	f112	S	B	3	P	LAST	4	4	A	Q	A	Q|A|4|LAST|B	Q|A|4|LAST|B|A	AQA#	103	88	1
f112v.18|C001	f112v.18|C001	f112v.18	f112v	f112	S	B	3	P	FIRST	3	3	C	A	A	A|A|3|FIRST|B	A|A|3|FIRST|B|C	CA#	381	133	1
f112v.18|C004	f112v.18|C004	f112v.18	f112v	f112	S	B	3	P	MIDDLE	3	3	K	J	J	J|J|3|MIDDLE|B	J|J|3|MIDDLE|B|K	KJ#	389	218	1
f112v.18|C005	f112v.18|C005	f112v.18	f112v	f112	S	B	3	P	MIDDLE	6	6	D	A	B	A|B|6|MIDDLE|B	A|B|6|MIDDLE|B|D	DAQKB#	588	551	1
f112v.18|C006	f112v.18|C006	f112v.18	f112v	f112	S	B	3	P	MIDDLE	5	5	D	A	M	A|M|5|MIDDLE|B	A|M|5|MIDDLE|B|D	DAQM#	6	6	0
f112v.18|C007	f112v.18|C007	f112v.18	f112v	f112	S	B	3	P	MIDDLE	7	7	D	A	B	A|B|7|MIDDLE|B	A|B|7|MIDDLE|B|D	DAQKAB#	182	148	1
f112v.18|C008	f112v.18|C008	f112v.18	f112v	f112	S	B	3	P	MIDDLE	5	5	D	A	A	A|A|5|MIDDLE|B	A|A|5|MIDDLE|B|D	DAQA#	937	810	1
f112v.18|C009	f112v.18|C009	f112v.18	f112v	f112	S	B	3	P	MIDDLE	4	4	A	B	A	B|A|4|MIDDLE|B	B|A|4|MIDDLE|B|A	ABA#	175	101	1
f112v.19|C001	f112v.19|C001	f112v.19	f112v	f112	S	B	3	P	FIRST	5	5	C	A	A	A|A|5|FIRST|B	A|A|5|FIRST|B|C	CACA#	124	16	1
f112v.19|C004	f112v.19|C004	f112v.19	f112v	f112	S	B	3	P	MIDDLE	4	4	D	A	M	A|M|4|MIDDLE|B	A|M|4|MIDDLE|B|D	DAM#	3	2	0
f112v.19|C005	f112v.19|C005	f112v.19	f112v	f112	S	B	3	P	MIDDLE	5	5	D	A	J	A|J|5|MIDDLE|B	A|J|5|MIDDLE|B|D	DAQJ#	96	89	1
f112v.19|C007	f112v.19|C007	f112v.19	f112v	f112	S	B	3	P	MIDDLE	4	4	A	H	A	H|A|4|MIDDLE|B	H|A|4|MIDDLE|B|A	AHA#	0	0	0
f112v.19|C008	f112v.19|C008	f112v.19	f112v	f112	S	B	3	P	LAST	5	5	K	A	A	A|A|5|LAST|B	A|A|5|LAST|B|K	KABA#	103	10	1
f112v.1|C001	f112v.1|C001	f112v.1	f112v	f112	S	B	3	P	FIRST	5	5	Q	K	A	K|A|5|FIRST|B	K|A|5|FIRST|B|Q	QKAA#	50	9	1
f112v.1|C002	f112v.1|C002	f112v.1	f112v	f112	S	B	3	P	MIDDLE	4	4	K	A	A	A|A|4|MIDDLE|B	A|A|4|MIDDLE|B|K	KAA#	22	3	0
f112v.1|C003	f112v.1|C003	f112v.1	f112v	f112	S	B	3	P	MIDDLE	4	4	A	P	A	P|A|4|MIDDLE|B	P|A|4|MIDDLE|B|A	APA#	27	23	1
f112v.1|C004	f112v.1|C004	f112v.1	f112v	f112	S	B	3	P	MIDDLE	6	6	A	Q	A	Q|A|6|MIDDLE|B	Q|A|6|MIDDLE|B|A	AQABA#	80	66	1
f112v.1|C006	f112v.1|C006	f112v.1	f112v	f112	S	B	3	P	MIDDLE	5	5	P	K	A	K|A|5|MIDDLE|B	K|A|5|MIDDLE|B|P	PKJA#	44	6	1
f112v.1|C007	f112v.1|C007	f112v.1	f112v	f112	S	B	3	P	MIDDLE	4	4	A	Q	K	Q|K|4|MIDDLE|B	Q|K|4|MIDDLE|B|A	AQK#	206	168	1
f112v.1|C008	f112v.1|C008	f112v.1	f112v	f112	S	B	3	P	MIDDLE	3	3	D	A	A	A|A|3|MIDDLE|B	A|A|3|MIDDLE|B|D	DA#	1155	114	1
f112v.21|C001	f112v.21|C001	f112v.21	f112v	f112	S	B	3	P	FIRST	3	3	C	A	A	A|A|3|FIRST|B	A|A|3|FIRST|B|C	CA#	381	133	1
f112v.21|C002	f112v.21|C002	f112v.21	f112v	f112	S	B	3	P	MIDDLE	5	5	K	J	A	J|A|5|MIDDLE|B	J|A|5|MIDDLE|B|K	KJQA#	145	95	1
f112v.21|C003	f112v.21|C003	f112v.21	f112v	f112	S	B	3	P	MIDDLE	4	4	K	J	A	J|A|4|MIDDLE|B	J|A|4|MIDDLE|B|K	KJA#	224	113	1
f112v.21|C004	f112v.21|C004	f112v.21	f112v	f112	S	B	3	P	MIDDLE	5	5	D	A	B	A|B|5|MIDDLE|B	A|B|5|MIDDLE|B|D	DAKB#	39	24	1
f112v.21|C005	f112v.21|C005	f112v.21	f112v	f112	S	B	3	P	MIDDLE	3	3	K	A	A	A|A|3|MIDDLE|B	A|A|3|MIDDLE|B|K	KA#	1155	152	1
f112v.21|C006	f112v.21|C006	f112v.21	f112v	f112	S	B	3	P	MIDDLE	4	4	Q	K	B	K|B|4|MIDDLE|B	K|B|4|MIDDLE|B|Q	QKB#	172	53	1
f112v.21|C007	f112v.21|C007	f112v.21	f112v	f112	S	B	3	P	MIDDLE	5	5	D	A	A	A|A|5|MIDDLE|B	A|A|5|MIDDLE|B|D	DAQA#	937	810	1
f112v.21|C008	f112v.21|C008	f112v.21	f112v	f112	S	B	3	P	MIDDLE	4	4	L	J	B	J|B|4|MIDDLE|B	J|B|4|MIDDLE|B|L	LJB#	643	266	1
f112v.21|C009	f112v.21|C009	f112v.21	f112v	f112	S	B	3	P	MIDDLE	6	6	D	A	A	A|A|6|MIDDLE|B	A|A|6|MIDDLE|B|D	DAQJA#	93	62	1
f112v.21|C010	f112v.21|C010	f112v.21	f112v	f112	S	B	3	P	LAST	3	3	Q	A	A	A|A|3|LAST|B	A|A|3|LAST|B|Q	QA#	185	14	1
f112v.23|C001	f112v.23|C001	f112v.23	f112v	f112	S	B	3	P	FIRST	5	5	A	K	A	K|A|5|FIRST|B	K|A|5|FIRST|B|A	AKJA#	50	11	1
f112v.23|C002	f112v.23|C002	f112v.23	f112v	f112	S	B	3	P	MIDDLE	4	4	Q	K	A	K|A|4|MIDDLE|B	K|A|4|MIDDLE|B|Q	QKA#	60	18	1
f112v.23|C003	f112v.23|C003	f112v.23	f112v	f112	S	B	3	P	MIDDLE	5	5	A	B	M	B|M|5|MIDDLE|B	B|M|5|MIDDLE|B|A	ABQM#	10	10	0
f112v.23|C004	f112v.23|C004	f112v.23	f112v	f112	S	B	3	P	MIDDLE	5	5	K	J	A	J|A|5|MIDDLE|B	J|A|5|MIDDLE|B|K	KJBA#	145	95	1
f112v.23|C006	f112v.23|C006	f112v.23	f112v	f112	S	B	3	P	MIDDLE	5	5	K	K	A	K|A|5|MIDDLE|B	K|A|5|MIDDLE|B|K	KKBA#	44	11	1
f112v.23|C007	f112v.23|C007	f112v.23	f112v	f112	S	B	3	P	MIDDLE	4	4	L	K	B	K|B|4|MIDDLE|B	K|B|4|MIDDLE|B|L	LKB#	172	62	1
f112v.23|C008	f112v.23|C008	f112v.23	f112v	f112	S	B	3	P	MIDDLE	6	6	D	A	B	A|B|6|MIDDLE|B	A|B|6|MIDDLE|B|D	DAQKB#	588	551	1
f112v.23|C009	f112v.23|C009	f112v.23	f112v	f112	S	B	3	P	LAST	5	5	D	A	A	A|A|5|LAST|B	A|A|5|LAST|B|D	DAQA#	103	59	1
f112v.25|C001	f112v.25|C001	f112v.25	f112v	f112	S	B	3	P	FIRST	5	5	P	K	A	K|A|5|FIRST|B	K|A|5|FIRST|B|P	PKBA#	50	14	1
f112v.25|C002	f112v.25|C002	f112v.25	f112v	f112	S	B	3	P	MIDDLE	4	4	L	J	B	J|B|4|MIDDLE|B	J|B|4|MIDDLE|B|L	LJB#	643	266	1
f112v.25|C003	f112v.25|C003	f112v.25	f112v	f112	S	B	3	P	MIDDLE	4	4	A	Q	A	Q|A|4|MIDDLE|B	Q|A|4|MIDDLE|B|A	AQA#	857	722	1
f112v.25|C004	f112v.25|C004	f112v.25	f112v	f112	S	B	3	P	MIDDLE	4	4	K	K	B	K|B|4|MIDDLE|B	K|B|4|MIDDLE|B|K	KKB#	172	32	1
f112v.25|C005	f112v.25|C005	f112v.25	f112v	f112	S	B	3	P	MIDDLE	5	5	D	A	M	A|M|5|MIDDLE|B	A|M|5|MIDDLE|B|D	DAQM#	6	6	0
f112v.25|C006	f112v.25|C006	f112v.25	f112v	f112	S	B	3	P	MIDDLE	5	5	B	Q	B	Q|B|5|MIDDLE|B	Q|B|5|MIDDLE|B|B	BQMB#	413	45	1
f112v.25|C007	f112v.25|C007	f112v.25	f112v	f112	S	B	3	P	MIDDLE	3	3	K	K	K	K|K|3|MIDDLE|B	K|K|3|MIDDLE|B|K	KK#	213	99	1
f112v.25|C008	f112v.25|C008	f112v.25	f112v	f112	S	B	3	P	MIDDLE	3	3	B	A	A	A|A|3|MIDDLE|B	A|A|3|MIDDLE|B|B	BA#	1155	434	1
f112v.25|C009	f112v.25|C009	f112v.25	f112v	f112	S	B	3	P	MIDDLE	3	3	M	B	B	B|B|3|MIDDLE|B	B|B|3|MIDDLE|B|M	MB#	161	2	0
f112v.25|C010	f112v.25|C010	f112v.25	f112v	f112	S	B	3	P	LAST	5	5	D	A	K	A|K|5|LAST|B	A|K|5|LAST|B|D	DAQK#	11	8	0
f112v.26|C001	f112v.26|C001	f112v.26	f112v	f112	S	B	3	P	FIRST	6	6	A	K	A	K|A|6|FIRST|B	K|A|6|FIRST|B|A	AKJBA#	40	9	1
f112v.26|C002	f112v.26|C002	f112v.26	f112v	f112	S	B	3	P	MIDDLE	5	5	K	J	J	J|J|5|MIDDLE|B	J|J|5|MIDDLE|B|K	KJUJ#	25	14	1
f112v.26|C003	f112v.26|C003	f112v.26	f112v	f112	S	B	3	P	MIDDLE	4	4	K	J	U	J|U|4|MIDDLE|B	J|U|4|MIDDLE|B|K	KJU#	91	52	1
f112v.26|C004	f112v.26|C004	f112v.26	f112v	f112	S	B	3	P	MIDDLE	4	4	K	K	A	K|A|4|MIDDLE|B	K|A|4|MIDDLE|B|K	KKA#	60	13	1
f112v.26|C005	f112v.26|C005	f112v.26	f112v	f112	S	B	3	P	MIDDLE	6	6	D	A	B	A|B|6|MIDDLE|B	A|B|6|MIDDLE|B|D	DAQKB#	588	551	1
f112v.26|C006	f112v.26|C006	f112v.26	f112v	f112	S	B	3	P	MIDDLE	8	8	D	A	A	A|A|8|MIDDLE|B	A|A|8|MIDDLE|B|D	DAQJACA#	10	9	0
f112v.26|C007	f112v.26|C007	f112v.26	f112v	f112	S	B	3	P	LAST	3	3	K	A	A	A|A|3|LAST|B	A|A|3|LAST|B|K	KA#	185	10	1
f112v.27|C001	f112v.27|C001	f112v.27	f112v	f112	S	B	3	P	FIRST	6	6	P	K	A	K|A|6|FIRST|B	K|A|6|FIRST|B|P	PKABA#	40	17	1
f112v.27|C003	f112v.27|C003	f112v.27	f112v	f112	S	B	3	P	MIDDLE	4	4	Q	M	B	M|B|4|MIDDLE|B	M|B|4|MIDDLE|B|Q	QMB#	6	4	0
f112v.27|C004	f112v.27|C004	f112v.27	f112v	f112	S	B	3	P	MIDDLE	4	4	D	A	K	A|K|4|MIDDLE|B	A|K|4|MIDDLE|B|D	DAK#	7	6	0
f112v.27|C005	f112v.27|C005	f112v.27	f112v	f112	S	B	3	P	MIDDLE	5	5	A	Q	B	Q|B|5|MIDDLE|B	Q|B|5|MIDDLE|B|A	AQKB#	413	360	1
f112v.27|C006	f112v.27|C006	f112v.27	f112v	f112	S	B	3	P	MIDDLE	6	6	D	A	A	A|A|6|MIDDLE|B	A|A|6|MIDDLE|B|D	DAQKA#	93	62	1
f112v.27|C008	f112v.27|C008	f112v.27	f112v	f112	S	B	3	P	MIDDLE	6	6	A	Q	A	Q|A|6|MIDDLE|B	Q|A|6|MIDDLE|B|A	AQJBA#	80	66	1
f112v.27|C009	f112v.27|C009	f112v.27	f112v	f112	S	B	3	P	MIDDLE	6	6	A	B	B	B|B|6|MIDDLE|B	B|B|6|MIDDLE|B|A	ABQKB#	97	95	1
f112v.27|C010	f112v.27|C010	f112v.27	f112v	f112	S	B	3	P	LAST	6	6	D	A	B	A|B|6|LAST|B	A|B|6|LAST|B|D	DAQJB#	32	20	1
f112v.28|C001	f112v.28|C001	f112v.28	f112v	f112	S	B	3	P	FIRST	3	3	L	J	J	J|J|3|FIRST|B	J|J|3|FIRST|B|L	LJ#	10	4	0
f112v.28|C002	f112v.28|C002	f112v.28	f112v	f112	S	B	3	P	MIDDLE	5	5	Q	K	A	K|A|5|MIDDLE|B	K|A|5|MIDDLE|B|Q	QKBA#	44	12	1
f112v.28|C004	f112v.28|C004	f112v.28	f112v	f112	S	B	3	P	MIDDLE	4	4	K	J	A	J|A|4|MIDDLE|B	J|A|4|MIDDLE|B|K	KJA#	224	113	1
f112v.28|C005	f112v.28|C005	f112v.28	f112v	f112	S	B	3	P	MIDDLE	5	5	Q	M	B	M|B|5|MIDDLE|B	M|B|5|MIDDLE|B|Q	QMAB#	0	0	0
