consensus_group_id	locus	page	section	currier	hand	code	kind	grammar_scope	strict_zero_alternative	consensus_group_index	consensus_group_count	start_symbol_1based	end_symbol_1based	symbol_count	family_surface	zl_sta_codes	it_sta_codes	rf_sta_codes	left_boundary_profile	right_boundary_profile
f114v.34|C006	f114v.34	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	6	10	19	25	7	DAQJBAB	D1 A1 Q2 J1 B1 A3 B2	D1 A1 Q2 J1 B1 A3 B2	D1 A1 Q2 J1 Ba A3 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.34|C007	f114v.34	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	7	10	26	28	3	AUA	A1 U2 A2	A1 U2 A2	A1 U2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.34|C008	f114v.34	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	8	10	29	33	5	CAQJA	C2 A1 Q2 J1 A2	C2 A1 Q2 J1 A2	C2 A1 Q2 J1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.34|C009	f114v.34	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	9	10	34	37	4	KJAC	K1 J1 A1 C2	K1 J1 A1 C1	K1 J1 A1 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.34|C010	f114v.34	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	10	10	38	39	2	AF	A3 F3	A3 F3	A3 F3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f114v.35|C001	f114v.35	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	1	7	1	4	4	ALJA	A2 L1 J1 A2	A2 L1 J1 A2	A2 L1 J1 A2	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.35|C002	f114v.35	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	2	7	5	7	3	QAF	Q1 A3 F3	Q1 A3 F3	Q1 A3 F3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.35|C003	f114v.35	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	3	7	8	11	4	AQMA	A2 Q2 M1 A2	A2 Q2 M1 A2	A2 Q2 M1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.35|C004	f114v.35	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	4	7	12	16	5	DAQAG	D1 A1 Q1 A3 G1	D1 A1 Q1 A3 G1	D1 A1 Q1 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.35|C005	f114v.35	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	5	7	17	19	3	KUA	K1 U1 A2	K1 U1 A2	K1 U1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.35|C006	f114v.35	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	6	7	20	24	5	KABAG	K1 A1 B1 A3 G1	K1 A1 B1 A3 G1	K1 A1 B1 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.35|C007	f114v.35	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	7	7	25	30	6	ABQAEB	A1 B2 Q1 A3 E1 B3	A1 B2 Q1 A3 E1 B3	A1 B2 Q1 A3 E1 B3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f114v.37|C001	f114v.37	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	1	10	1	4	4	BKKA	B1 K1 K2 A2	B1 K1 K2 A2	B1 K1 K2 A2	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.37|C002	f114v.37	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	2	10	5	6	2	AB	A1 B2	A1 B2	A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.37|C003	f114v.37	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	3	10	7	12	6	KJABAH	K1 J1 A1 B1 A3 H1	K1 J1 A1 B1 A3 H1	K1 J1 A1 Ba A3 H1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.37|C004	f114v.37	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	4	10	13	17	5	DAQAC	D1 A1 Q1 A3 C1	D1 A1 Q1 A3 C1	D1 A1 Q1 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.37|C005	f114v.37	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	5	10	18	21	4	AQAG	A1 Q2 A3 G1	A1 Q2 A3 G1	A1 Q2 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.37|C006	f114v.37	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	6	10	22	25	4	AQAB	A1 Q2 A3 B2	A1 Q2 A3 B2	A1 Q2 A3 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.37|C007	f114v.37	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	7	10	26	29	4	AQAG	A1 Q1 A3 G1	A1 Q1 A3 G1	A1 Q1 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.37|C008	f114v.37	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	8	10	30	32	3	KJA	K1 J1 A2	K1 J1 A2	K1 J1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.37|C009	f114v.37	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	9	10	33	35	3	QAC	Q2 A3 C1	Q2 A3 C1	Q2 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.37|C010	f114v.37	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	10	10	36	40	5	ACABA	A3 C1 A1 B1 A2	A3 C1 A1 B1 A2	A3 C1 A1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f114v.38|C001	f114v.38	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	1	8	1	4	4	AQKA	A1 Q2 K2 A2	A1 Q2 K2 A1	A1 Q2 K2 A1	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.38|C002	f114v.38	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	2	8	5	10	6	AQJBAG	A1 Q1 J1 B1 A3 G1	A1 Q1 J1 B1 A3 G1	A1 Q1 J1 B1 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.38|C003	f114v.38	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	3	8	11	14	4	AQAG	A1 Q2 A3 G1	A1 Q2 A3 G1	A1 Q2 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.38|C004	f114v.38	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	4	8	15	20	6	DAQKJA	D1 A1 Q2 K1 J1 A2	D1 A1 Q2 K1 J1 A2	D1 A1 Q2 K1 J1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.38|C005	f114v.38	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	5	8	21	27	7	DAQKABA	D1 A1 Q2 K2 A1 B1 A2	D1 A1 Q2 K2 A1 B1 A2	D1 A1 Q2 K2 A1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.38|C006	f114v.38	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	6	8	28	31	4	AQAG	A1 Q2 A3 G1	A1 Q2 A3 G1	A1 Q2 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.38|C007	f114v.38	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	7	8	32	35	4	AQAB	A1 Q1 A3 B2	A1 Q1 A3 B2	A1 Q1 A3 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.38|C008	f114v.38	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	8	8	36	39	4	BABC	B1 A3 B2 C2	B1 A3 B2 C1	B1 A3 B2 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f114v.40|C001	f114v.40	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	0	1	11	1	2	2	KA	K2 A1	K2 A1	K2 A1	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.40|C002	f114v.40	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	0	2	11	3	5	3	KJA	K1 J1 A1	K1 J1 A1	K1 J1 Aa	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:NONE;RF1b:DEFINITE_SPACE
f114v.40|C003	f114v.40	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	0	3	11	6	6	1	A	A2	A2	A2	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:NONE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.40|C004	f114v.40	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	0	4	11	7	10	4	AQKA	A1 Q2 K2 A2	A1 Q2 K2 A2	A1 Q2 K2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.40|C005	f114v.40	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	0	5	11	11	15	5	DAQAG	D1 A1 Q2 A3 G1	D1 A1 Q2 A3 G1	D1 A1 Q2 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.40|C006	f114v.40	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	0	6	11	16	19	4	KJAB	K1 J1 A1 B2	K1 J1 A1 B2	K1 J1 A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.40|C007	f114v.40	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	0	7	11	20	23	4	AQMA	A1 Q2 M1 A2	A1 Q2 M1 A2	A1 Q2 M1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.40|C008	f114v.40	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	0	8	11	24	26	3	BAG	B1 A3 G1	B1 A3 G1	Ba A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.40|C009	f114v.40	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	0	9	11	27	30	4	AQKA	A1 Q2 K2 A2	A1 Q2 K2 A2	A1 Q2 K2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.40|C010	f114v.40	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	0	10	11	31	34	4	QMBA	Q2 M1 B1 A2	Q2 M1 B1 A2	Q2 M1 Ba A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.40|C011	f114v.40	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	0	11	11	35	36	2	BB	B1 B3	B1 B3	Ba B3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f114v.5|C001	f114v.5	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	1	5	1	4	4	KJBA	K1 J1 B1 A2	K1 J1 B1 A2	K1 J1 B1 A2	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.5|C002	f114v.5	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	2	5	5	10	6	DAQKBA	D1 A1 Q1 K2 B1 A2	D1 A1 Q1 K2 B1 A2	D1 A1 Q1 K2 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.5|C003	f114v.5	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	3	5	11	15	5	AQABA	A1 Q1 A3 B2 A2	A1 Q1 A3 B2 A2	A1 Q1 A3 B2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.5|C004	f114v.5	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	4	5	16	20	5	KKBAF	K1 K2 B1 A3 F1	K1 K2 B1 A3 F1	K1 K2 B1 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.5|C005	f114v.5	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	5	5	21	24	4	LJBA	L1 J1 B1 A2	L1 J1 B1 A2	L1 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f114v.6|C001	f114v.6	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	1	10	1	6	6	QJBKJA	Q2 J1 B1 K1 J1 A1	Q2 J1 B1 K1 J1 A1	Q2 J1 B1 K1 J1 A1	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.6|C002	f114v.6	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	2	10	7	9	3	KJA	K1 J1 A1	K1 J1 A1	K1 J1 A1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.6|C003	f114v.6	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	3	10	10	13	4	UJBA	U2 J1 B1 A2	U2 J1 B1 A2	U2 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.6|C004	f114v.6	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	4	10	14	20	7	DAQKJBA	D1 A1 Q2 K1 J1 B1 A2	D1 A1 Q2 K1 J1 B1 A2	D1 A1 Q2 K1 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.6|C005	f114v.6	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	5	10	21	25	5	DAQAG	D1 A1 Q2 A3 G1	D1 A1 Q2 A3 G1	D1 A1 Q2 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.6|C006	f114v.6	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	6	10	26	31	6	APKJBA	A1 P1 K1 J1 B1 A2	A1 P1 K1 J1 B1 A2	A1 P1 K1 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.6|C007	f114v.6	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	7	10	32	35	4	LJBA	L1 J1 B1 A2	L1 J1 B1 A2	L1 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.6|C008	f114v.6	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	8	10	36	42	7	DJPAJPA	D1 J1 P1 A1 J1 P1 A2	D1 J1 P1 A1 J1 P1 A2	D1 J1 P1 A1 J1 P1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.6|C009	f114v.6	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	9	10	43	47	5	KJBAC	K1 J1 B1 A3 C1	K1 J1 B1 A3 C1	K1 J1 B1 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.6|C010	f114v.6	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	10	10	48	51	4	BAFA	B1 A3 F3 A2	B1 A3 F3 A2	B1 A3 F3 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f114v.8|C001	f114v.8	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	1	9	1	7	7	PKJBKBA	P1 K1 J1 B1 K1 B1 A2	P1 K1 J1 B1 K1 B1 A2	P1 K1 J1 B1 K1 B1 A2	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.8|C002	f114v.8	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	2	9	8	13	6	DAQKBA	D1 A1 Q2 K2 B1 A2	D1 A1 Q2 K2 B1 A2	D1 A1 Q2 K2 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.8|C003	f114v.8	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	3	9	14	20	7	DAQJBAF	D1 A1 Q1 J1 B1 A3 F1	D1 A1 Q1 J1 B1 A3 F1	D1 A1 Q1 J1 B1 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.8|C004	f114v.8	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	4	9	21	24	4	KBAG	K1 B1 A3 G1	K1 B1 A3 G1	K1 B1 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.8|C005	f114v.8	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	5	9	25	30	6	DAQJBA	D1 A1 Q1 J1 B1 A2	D1 A1 Q1 J1 B1 A2	D1 A1 Q1 J1 Ba A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.8|C006	f114v.8	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	6	9	31	35	5	KJBAF	K1 J1 B1 A3 F1	K1 J1 B1 A3 F1	K1 J1 B1 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.8|C007	f114v.8	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	7	9	36	40	5	DAKBA	D1 A1 K2 B1 A2	D1 A1 K2 B1 A2	D1 A1 K2 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.8|C008	f114v.8	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	8	9	41	45	5	DAQJA	D1 A1 Q2 J1 A2	D1 A1 Q2 J1 A2	D1 A1 Q2 J1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.8|C009	f114v.8	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	9	9	46	50	5	DAQAG	D1 A1 Q2 A3 G1	D1 A1 Q2 A3 G1	D1 A1 Q2 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f114v.9|C001	f114v.9	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	1	11	1	4	4	CAJC	C2 A1 J1 C2	C2 A1 J1 C2	C2 A1 J1 C2	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.9|C002	f114v.9	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	2	11	5	8	4	AKAC	A1 K2 A1 C2	A1 K2 A1 C2	A1 K2 A1 C2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.9|C003	f114v.9	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	3	11	9	10	2	AG	A3 G1	A3 G1	A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.9|C004	f114v.9	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	4	11	11	15	5	ABQKA	A1 B2 Q1 K2 A2	A1 B2 Q1 K2 A2	A1 B2 Q1 K2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.9|C005	f114v.9	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	5	11	16	19	4	QJAB	Q1 J1 A1 B2	Q1 J1 A1 B2	Q1 J1 A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
