unit_id	locus	page	physical_folio	section	currier	kind	symbol_count
f68r3.5|C001	f68r3.5	f68r3	f68	A		R	5
f68r3.5|C002	f68r3.5	f68r3	f68	A		R	5
f68r3.5|C003	f68r3.5	f68r3	f68	A		R	5
f68r3.5|C004	f68r3.5	f68r3	f68	A		R	6
f68r3.5|C005	f68r3.5	f68r3	f68	A		R	5
f68r3.8|C001	f68r3.8	f68r3	f68	A		R	5
f68r3.8|C002	f68r3.8	f68r3	f68	A		R	4
f68r3.8|C003	f68r3.8	f68r3	f68	A		R	3
f68r3.8|C004	f68r3.8	f68r3	f68	A		R	6
f68r3.8|C005	f68r3.8	f68r3	f68	A		R	4
f68r3.9|C001	f68r3.9	f68r3	f68	A		R	4
f68r3.9|C002	f68r3.9	f68r3	f68	A		R	5
f68r3.9|C003	f68r3.9	f68r3	f68	A		R	4
f68r3.9|C004	f68r3.9	f68r3	f68	A		R	3
f68r3.9|C005	f68r3.9	f68r3	f68	A		R	5
f68v1.6|C001	f68v1.6	f68v1	f68	A		R	9
f68v1.7|C001	f68v1.7	f68v1	f68	A		R	4
f68v1.7|C002	f68v1.7	f68v1	f68	A		R	3
f68v1.7|C003	f68v1.7	f68v1	f68	A		R	5
f68v1.8|C001	f68v1.8	f68v1	f68	A		R	4
f68v1.8|C002	f68v1.8	f68v1	f68	A		R	3
f68v1.8|C003	f68v1.8	f68v1	f68	A		R	6
f68v1.9|C001	f68v1.9	f68v1	f68	A		R	3
f68v1.9|C002	f68v1.9	f68v1	f68	A		R	3
f68v1.9|C003	f68v1.9	f68v1	f68	A		R	5
f68v2.10|C001	f68v2.10	f68v2	f68	A		R	4
f68v2.10|C002	f68v2.10	f68v2	f68	A		R	4
f68v2.11|C001	f68v2.11	f68v2	f68	A		R	6
f68v2.11|C002	f68v2.11	f68v2	f68	A		R	7
f68v2.12|C001	f68v2.12	f68v2	f68	A		R	6
f68v2.12|C002	f68v2.12	f68v2	f68	A		R	5
f68v2.13|C001	f68v2.13	f68v2	f68	A		R	5
f68v2.13|C002	f68v2.13	f68v2	f68	A		R	6
f68v2.14|C001	f68v2.14	f68v2	f68	A		R	5
f68v2.14|C002	f68v2.14	f68v2	f68	A		R	5
f68v2.15|C001	f68v2.15	f68v2	f68	A		R	7
f68v2.15|C002	f68v2.15	f68v2	f68	A		R	2
f68v2.16|C001	f68v2.16	f68v2	f68	A		R	6
f68v2.16|C002	f68v2.16	f68v2	f68	A		R	3
f68v2.17|C001	f68v2.17	f68v2	f68	A		R	6
f68v2.17|C002	f68v2.17	f68v2	f68	A		R	4
f68v2.18|C001	f68v2.18	f68v2	f68	A		R	5
f68v2.18|C002	f68v2.18	f68v2	f68	A		R	4
f68v2.1|C001	f68v2.1	f68v2	f68	A		P	5
f68v2.1|C002	f68v2.1	f68v2	f68	A		P	4
f68v2.1|C003	f68v2.1	f68v2	f68	A		P	6
f68v2.1|C004	f68v2.1	f68v2	f68	A		P	4
f68v2.1|C005	f68v2.1	f68v2	f68	A		P	6
f68v2.1|C006	f68v2.1	f68v2	f68	A		P	3
f68v2.1|C007	f68v2.1	f68v2	f68	A		P	3
f68v2.1|C008	f68v2.1	f68v2	f68	A		P	4
f68v2.2|C001	f68v2.2	f68v2	f68	A		P	4
f68v2.2|C002	f68v2.2	f68v2	f68	A		P	3
f68v2.2|C003	f68v2.2	f68v2	f68	A		P	5
f68v2.2|C004	f68v2.2	f68v2	f68	A		P	5
f68v2.2|C005	f68v2.2	f68v2	f68	A		P	5
f68v2.2|C006	f68v2.2	f68v2	f68	A		P	3
f68v2.2|C007	f68v2.2	f68v2	f68	A		P	2
f68v2.2|C008	f68v2.2	f68v2	f68	A		P	5
f68v2.2|C009	f68v2.2	f68v2	f68	A		P	5
f68v2.3|C001	f68v2.3	f68v2	f68	A		P	4
f68v2.3|C002	f68v2.3	f68v2	f68	A		P	5
f68v2.3|C003	f68v2.3	f68v2	f68	A		P	4
f68v2.3|C004	f68v2.3	f68v2	f68	A		P	1
f68v2.3|C005	f68v2.3	f68v2	f68	A		P	5
f68v2.3|C006	f68v2.3	f68v2	f68	A		P	2
f68v2.3|C007	f68v2.3	f68v2	f68	A		P	6
f68v2.3|C008	f68v2.3	f68v2	f68	A		P	7
f68v2.3|C009	f68v2.3	f68v2	f68	A		P	3
f68v2.4|C001	f68v2.4	f68v2	f68	A		P	4
f68v2.4|C002	f68v2.4	f68v2	f68	A		P	4
f68v2.4|C003	f68v2.4	f68v2	f68	A		P	4
f68v2.4|C004	f68v2.4	f68v2	f68	A		P	5
f68v2.4|C005	f68v2.4	f68v2	f68	A		P	6
f68v2.4|C006	f68v2.4	f68v2	f68	A		P	3
f68v2.4|C007	f68v2.4	f68v2	f68	A		P	5
f68v2.4|C008	f68v2.4	f68v2	f68	A		P	3
f68v2.4|C009	f68v2.4	f68v2	f68	A		P	6
f68v2.7|C001	f68v2.7	f68v2	f68	A		R	4
f68v2.7|C002	f68v2.7	f68v2	f68	A		R	5
f68v2.8|C001	f68v2.8	f68v2	f68	A		R	6
f68v2.8|C002	f68v2.8	f68v2	f68	A		R	4
f68v2.9|C001	f68v2.9	f68v2	f68	A		R	6
f68v2.9|C002	f68v2.9	f68v2	f68	A		R	2
f68v2.9|C003	f68v2.9	f68v2	f68	A		R	2
f68v3.10|C001	f68v3.10	f68v3	f68	C		R	7
f68v3.10|C002	f68v3.10	f68v3	f68	C		R	4
f68v3.10|C003	f68v3.10	f68v3	f68	C		R	5
f68v3.10|C004	f68v3.10	f68v3	f68	C		R	3
f68v3.10|C005	f68v3.10	f68v3	f68	C		R	7
f68v3.10|C006	f68v3.10	f68v3	f68	C		R	4
f68v3.11|C001	f68v3.11	f68v3	f68	C		R	4
f68v3.11|C002	f68v3.11	f68v3	f68	C		R	3
f68v3.11|C003	f68v3.11	f68v3	f68	C		R	5
f68v3.11|C004	f68v3.11	f68v3	f68	C		R	4
f68v3.15|C001	f68v3.15	f68v3	f68	C		L	6
f68v3.16|C001	f68v3.16	f68v3	f68	C		L	7
f68v3.18|C001	f68v3.18	f68v3	f68	C		P	5
f68v3.18|C002	f68v3.18	f68v3	f68	C		P	2
f68v3.18|C003	f68v3.18	f68v3	f68	C		P	6
f68v3.18|C004	f68v3.18	f68v3	f68	C		P	2
f68v3.1|C001	f68v3.1	f68v3	f68	C		P	5
f68v3.1|C002	f68v3.1	f68v3	f68	C		P	5
f68v3.1|C003	f68v3.1	f68v3	f68	C		P	5
f68v3.1|C004	f68v3.1	f68v3	f68	C		P	3
f68v3.1|C005	f68v3.1	f68v3	f68	C		P	6
f68v3.1|C006	f68v3.1	f68v3	f68	C		P	6
f68v3.1|C007	f68v3.1	f68v3	f68	C		P	3
f68v3.1|C008	f68v3.1	f68v3	f68	C		P	1
f68v3.1|C009	f68v3.1	f68v3	f68	C		P	3
f68v3.1|C010	f68v3.1	f68v3	f68	C		P	5
f68v3.1|C011	f68v3.1	f68v3	f68	C		P	7
f68v3.1|C012	f68v3.1	f68v3	f68	C		P	4
f68v3.1|C013	f68v3.1	f68v3	f68	C		P	5
f68v3.1|C014	f68v3.1	f68v3	f68	C		P	3
f68v3.4|C001	f68v3.4	f68v3	f68	C		P	4
f68v3.4|C002	f68v3.4	f68v3	f68	C		P	4
f68v3.4|C003	f68v3.4	f68v3	f68	C		P	4
f68v3.7|C001	f68v3.7	f68v3	f68	C		R	1
f68v3.7|C002	f68v3.7	f68v3	f68	C		R	2
f68v3.7|C003	f68v3.7	f68v3	f68	C		R	5
f68v3.7|C004	f68v3.7	f68v3	f68	C		R	6
f68v3.7|C005	f68v3.7	f68v3	f68	C		R	6
f69r.10|C001	f69r.10	f69r	f69	C		L	4
f69r.10|C002	f69r.10	f69r	f69	C		L	2
f69r.10|C003	f69r.10	f69r	f69	C		L	2
f69r.11|C001	f69r.11	f69r	f69	C		L	2
f69r.11|C002	f69r.11	f69r	f69	C		L	5
f69r.12|C001	f69r.12	f69r	f69	C		L	2
f69r.12|C002	f69r.12	f69r	f69	C		L	6
f69r.13|C001	f69r.13	f69r	f69	C		L	4
f69r.13|C002	f69r.13	f69r	f69	C		L	5
f69r.14|C001	f69r.14	f69r	f69	C		L	3
f69r.14|C002	f69r.14	f69r	f69	C		L	2
f69r.14|C003	f69r.14	f69r	f69	C		L	4
f69r.14|C004	f69r.14	f69r	f69	C		L	3
f69r.15|C001	f69r.15	f69r	f69	C		L	4
f69r.15|C002	f69r.15	f69r	f69	C		L	2
f69r.15|C003	f69r.15	f69r	f69	C		L	2
f69r.17|C001	f69r.17	f69r	f69	C		L	5
f69r.17|C002	f69r.17	f69r	f69	C		L	5
f69r.19|C001	f69r.19	f69r	f69	C		L	3
f69r.19|C002	f69r.19	f69r	f69	C		L	3
f69r.19|C003	f69r.19	f69r	f69	C		L	6
f69r.1|C001	f69r.1	f69r	f69	C		P	5
f69r.1|C002	f69r.1	f69r	f69	C		P	3
f69r.1|C003	f69r.1	f69r	f69	C		P	4
f69r.1|C004	f69r.1	f69r	f69	C		P	3
f69r.1|C005	f69r.1	f69r	f69	C		P	3
f69r.1|C006	f69r.1	f69r	f69	C		P	8
f69r.1|C007	f69r.1	f69r	f69	C		P	2
f69r.1|C008	f69r.1	f69r	f69	C		P	2
f69r.1|C009	f69r.1	f69r	f69	C		P	4
f69r.1|C010	f69r.1	f69r	f69	C		P	3
f69r.20|C001	f69r.20	f69r	f69	C		L	10
f69r.21|C001	f69r.21	f69r	f69	C		R	5
f69r.21|C002	f69r.21	f69r	f69	C		R	5
f69r.22|C001	f69r.22	f69r	f69	C		R	4
f69r.22|C002	f69r.22	f69r	f69	C		R	2
f69r.22|C003	f69r.22	f69r	f69	C		R	5
f69r.23|C001	f69r.23	f69r	f69	C		R	7
f69r.23|C002	f69r.23	f69r	f69	C		R	6
f69r.24|C001	f69r.24	f69r	f69	C		R	5
f69r.24|C002	f69r.24	f69r	f69	C		R	2
f69r.24|C003	f69r.24	f69r	f69	C		R	3
f69r.24|C004	f69r.24	f69r	f69	C		R	3
f69r.25|C001	f69r.25	f69r	f69	C		R	4
f69r.25|C002	f69r.25	f69r	f69	C		R	3
f69r.25|C003	f69r.25	f69r	f69	C		R	3
f69r.26|C001	f69r.26	f69r	f69	C		R	4
f69r.26|C002	f69r.26	f69r	f69	C		R	3
f69r.26|C003	f69r.26	f69r	f69	C		R	3
f69r.26|C004	f69r.26	f69r	f69	C		R	4
f69r.27|C001	f69r.27	f69r	f69	C		R	5
f69r.27|C002	f69r.27	f69r	f69	C		R	5
f69r.27|C003	f69r.27	f69r	f69	C		R	4
f69r.28|C001	f69r.28	f69r	f69	C		R	7
f69r.28|C002	f69r.28	f69r	f69	C		R	4
f69r.29|C001	f69r.29	f69r	f69	C		R	4
f69r.29|C002	f69r.29	f69r	f69	C		R	3
f69r.29|C003	f69r.29	f69r	f69	C		R	5
f69r.2|C001	f69r.2	f69r	f69	C		P	3
f69r.2|C002	f69r.2	f69r	f69	C		P	3
f69r.2|C003	f69r.2	f69r	f69	C		P	4
f69r.2|C004	f69r.2	f69r	f69	C		P	5
f69r.2|C005	f69r.2	f69r	f69	C		P	3
f69r.2|C006	f69r.2	f69r	f69	C		P	3
f69r.2|C007	f69r.2	f69r	f69	C		P	2
f69r.2|C008	f69r.2	f69r	f69	C		P	2
f69r.2|C009	f69r.2	f69r	f69	C		P	4
f69r.2|C010	f69r.2	f69r	f69	C		P	3
f69r.30|C001	f69r.30	f69r	f69	C		R	6
f69r.30|C002	f69r.30	f69r	f69	C		R	4
f69r.30|C003	f69r.30	f69r	f69	C		R	2
f69r.34|C001	f69r.34	f69r	f69	C		R	3
f69r.34|C002	f69r.34	f69r	f69	C		R	2
f69r.34|C003	f69r.34	f69r	f69	C		R	7
f69r.35|C001	f69r.35	f69r	f69	C		R	5
f69r.35|C002	f69r.35	f69r	f69	C		R	2
f69r.35|C003	f69r.35	f69r	f69	C		R	3
f69r.36|C001	f69r.36	f69r	f69	C		R	5
f69r.36|C002	f69r.36	f69r	f69	C		R	4
f69r.36|C003	f69r.36	f69r	f69	C		R	3
f69r.37|C001	f69r.37	f69r	f69	C		R	6
f69r.37|C002	f69r.37	f69r	f69	C		R	8
f69r.39|C001	f69r.39	f69r	f69	C		R	3
f69r.39|C002	f69r.39	f69r	f69	C		R	2
f69r.39|C003	f69r.39	f69r	f69	C		R	5
f69r.39|C004	f69r.39	f69r	f69	C		R	5
f69r.40|C001	f69r.40	f69r	f69	C		R	5
f69r.40|C002	f69r.40	f69r	f69	C		R	5
f69r.40|C003	f69r.40	f69r	f69	C		R	3
f69r.41|C001	f69r.41	f69r	f69	C		R	6
f69r.41|C002	f69r.41	f69r	f69	C		R	4
f69r.42|C001	f69r.42	f69r	f69	C		R	5
f69r.42|C002	f69r.42	f69r	f69	C		R	4
f69r.42|C003	f69r.42	f69r	f69	C		R	2
f69r.44|C001	f69r.44	f69r	f69	C		L	1
f69r.45|C001	f69r.45	f69r	f69	C		L	1
f69r.46|C001	f69r.46	f69r	f69	C		L	1
f69r.47|C001	f69r.47	f69r	f69	C		L	1
f69r.48|C001	f69r.48	f69r	f69	C		L	1
f69r.4|C001	f69r.4	f69r	f69	C		P	7
f69r.4|C002	f69r.4	f69r	f69	C		P	4
f69r.4|C003	f69r.4	f69r	f69	C		P	4
f69r.4|C004	f69r.4	f69r	f69	C		P	5
f69r.4|C005	f69r.4	f69r	f69	C		P	3
f69r.4|C006	f69r.4	f69r	f69	C		P	4
f69r.4|C007	f69r.4	f69r	f69	C		P	3
f69r.6|C001	f69r.6	f69r	f69	C		L	2
f69r.6|C002	f69r.6	f69r	f69	C		L	4
f69r.6|C003	f69r.6	f69r	f69	C		L	5
f69r.7|C001	f69r.7	f69r	f69	C		L	3
f69r.7|C002	f69r.7	f69r	f69	C		L	3
f69r.7|C003	f69r.7	f69r	f69	C		L	5
f69r.8|C001	f69r.8	f69r	f69	C		L	4
f69r.8|C002	f69r.8	f69r	f69	C		L	3
f69r.8|C003	f69r.8	f69r	f69	C		L	2
f69r.9|C001	f69r.9	f69r	f69	C		L	6
f69r.9|C002	f69r.9	f69r	f69	C		L	2
f69v.10|C001	f69v.10	f69v	f69	C		R	5
f69v.11|C001	f69v.11	f69v	f69	C		R	5
f69v.12|C001	f69v.12	f69v	f69	C		R	5
f69v.14|C001	f69v.14	f69v	f69	C		R	5
f69v.15|C001	f69v.15	f69v	f69	C		R	5
f69v.16|C001	f69v.16	f69v	f69	C		R	5
f69v.17|C001	f69v.17	f69v	f69	C		R	6
f69v.18|C001	f69v.18	f69v	f69	C		R	5
f69v.19|C001	f69v.19	f69v	f69	C		R	5
f69v.20|C001	f69v.20	f69v	f69	C		R	3
f69v.21|C001	f69v.21	f69v	f69	C		R	6
f69v.22|C001	f69v.22	f69v	f69	C		R	6
f69v.23|C001	f69v.23	f69v	f69	C		R	6
f69v.24|C001	f69v.24	f69v	f69	C		R	4
f69v.25|C001	f69v.25	f69v	f69	C		R	4
f69v.25|C002	f69v.25	f69v	f69	C		R	2
f69v.27|C001	f69v.27	f69v	f69	C		R	5
f69v.28|C001	f69v.28	f69v	f69	C		R	6
f69v.29|C001	f69v.29	f69v	f69	C		R	6
f69v.31|C001	f69v.31	f69v	f69	C		R	3
f69v.31|C002	f69v.31	f69v	f69	C		R	4
f69v.4|C001	f69v.4	f69v	f69	C		R	4
f69v.4|C002	f69v.4	f69v	f69	C		R	3
f69v.5|C001	f69v.5	f69v	f69	C		R	4
f69v.5|C002	f69v.5	f69v	f69	C		R	2
f69v.6|C001	f69v.6	f69v	f69	C		R	5
f69v.7|C001	f69v.7	f69v	f69	C		R	4
f69v.8|C001	f69v.8	f69v	f69	C		R	5
f69v.9|C001	f69v.9	f69v	f69	C		R	4
f70r1.11|C001	f70r1.11	f70r1	f70	C		R	6
f70r1.11|C002	f70r1.11	f70r1	f70	C		R	3
f70r1.12|C001	f70r1.12	f70r1	f70	C		R	4
f70r1.12|C002	f70r1.12	f70r1	f70	C		R	5
f70r1.14|C001	f70r1.14	f70r1	f70	C		R	5
f70r1.15|C001	f70r1.15	f70r1	f70	C		R	6
f70r1.16|C001	f70r1.16	f70r1	f70	C		R	5
f70r1.17|C001	f70r1.17	f70r1	f70	C		R	6
f70r1.18|C001	f70r1.18	f70r1	f70	C		R	5
f70r1.19|C001	f70r1.19	f70r1	f70	C		R	5
f70r1.4|C001	f70r1.4	f70r1	f70	C		R	8
f70r1.5|C001	f70r1.5	f70r1	f70	C		R	6
f70r1.5|C002	f70r1.5	f70r1	f70	C		R	3
f70r1.6|C001	f70r1.6	f70r1	f70	C		R	4
f70r1.6|C002	f70r1.6	f70r1	f70	C		R	3
f70r1.6|C003	f70r1.6	f70r1	f70	C		R	3
f70r1.7|C001	f70r1.7	f70r1	f70	C		R	4
f70r1.7|C002	f70r1.7	f70r1	f70	C		R	4
f70r1.9|C001	f70r1.9	f70r1	f70	C		R	4
f70r1.9|C002	f70r1.9	f70r1	f70	C		R	6
f70r2.11|C001	f70r2.11	f70r2	f70	C		P	3
f70r2.11|C002	f70r2.11	f70r2	f70	C		P	5
f70r2.11|C003	f70r2.11	f70r2	f70	C		P	5
f70r2.11|C004	f70r2.11	f70r2	f70	C		P	3
f70r2.11|C005	f70r2.11	f70r2	f70	C		P	6
f70r2.12|C001	f70r2.12	f70r2	f70	C		P	5
f70r2.12|C002	f70r2.12	f70r2	f70	C		P	4
f70r2.12|C003	f70r2.12	f70r2	f70	C		P	3
f70r2.12|C004	f70r2.12	f70r2	f70	C		P	2
f70r2.12|C005	f70r2.12	f70r2	f70	C		P	5
f70r2.12|C006	f70r2.12	f70r2	f70	C		P	3
f70r2.13|C001	f70r2.13	f70r2	f70	C		P	5
f70r2.13|C002	f70r2.13	f70r2	f70	C		P	3
f70r2.13|C003	f70r2.13	f70r2	f70	C		P	3
f70r2.13|C004	f70r2.13	f70r2	f70	C		P	5
f70r2.13|C005	f70r2.13	f70r2	f70	C		P	3
f70r2.13|C006	f70r2.13	f70r2	f70	C		P	3
f70r2.14|C001	f70r2.14	f70r2	f70	C		P	4
f70r2.14|C002	f70r2.14	f70r2	f70	C		P	3
f70r2.14|C003	f70r2.14	f70r2	f70	C		P	1
f70r2.14|C004	f70r2.14	f70r2	f70	C		P	2
f70r2.14|C005	f70r2.14	f70r2	f70	C		P	3
f70r2.1|C001	f70r2.1	f70r2	f70	C		P	5
f70r2.1|C002	f70r2.1	f70r2	f70	C		P	4
f70r2.1|C003	f70r2.1	f70r2	f70	C		P	4
f70r2.1|C004	f70r2.1	f70r2	f70	C		P	3
f70r2.1|C005	f70r2.1	f70r2	f70	C		P	2
f70r2.1|C006	f70r2.1	f70r2	f70	C		P	1
f70r2.1|C007	f70r2.1	f70r2	f70	C		P	2
f70r2.1|C008	f70r2.1	f70r2	f70	C		P	3
f70r2.1|C009	f70r2.1	f70r2	f70	C		P	6
f70r2.1|C010	f70r2.1	f70r2	f70	C		P	4
f70r2.4|C001	f70r2.4	f70r2	f70	C		P	3
f70r2.4|C002	f70r2.4	f70r2	f70	C		P	4
f70r2.4|C003	f70r2.4	f70r2	f70	C		P	4
f70r2.4|C004	f70r2.4	f70r2	f70	C		P	3
f70r2.4|C005	f70r2.4	f70r2	f70	C		P	4
f70r2.4|C006	f70r2.4	f70r2	f70	C		P	3
f70r2.4|C007	f70r2.4	f70r2	f70	C		P	3
f70r2.4|C008	f70r2.4	f70r2	f70	C		P	3
f70r2.7|C001	f70r2.7	f70r2	f70	C		P	3
f70r2.7|C002	f70r2.7	f70r2	f70	C		P	3
f70r2.7|C003	f70r2.7	f70r2	f70	C		P	2
f70r2.7|C004	f70r2.7	f70r2	f70	C		P	3
f70r2.7|C005	f70r2.7	f70r2	f70	C		P	5
f70r2.7|C006	f70r2.7	f70r2	f70	C		P	5
f70r2.7|C007	f70r2.7	f70r2	f70	C		P	2
f70v1.10|C001	f70v1.10	f70v1	f70	Z		L	6
f70v1.11|C001	f70v1.11	f70v1	f70	Z		L	4
f70v1.11|C002	f70v1.11	f70v1	f70	Z		L	7
f70v1.13|C001	f70v1.13	f70v1	f70	Z		L	5
f70v1.14|C001	f70v1.14	f70v1	f70	Z		L	6
f70v1.15|C001	f70v1.15	f70v1	f70	Z		L	4
f70v1.15|C002	f70v1.15	f70v1	f70	Z		L	5
f70v1.15|C003	f70v1.15	f70v1	f70	Z		L	5
f70v1.16|C001	f70v1.16	f70v1	f70	Z		L	6
f70v1.16|C002	f70v1.16	f70v1	f70	Z		L	4
f70v1.16|C003	f70v1.16	f70v1	f70	Z		L	7
f70v1.17|C001	f70v1.17	f70v1	f70	Z		L	5
f70v1.17|C002	f70v1.17	f70v1	f70	Z		L	6
f70v1.2|C001	f70v1.2	f70v1	f70	Z		L	6
f70v1.2|C002	f70v1.2	f70v1	f70	Z		L	3
f70v1.2|C003	f70v1.2	f70v1	f70	Z		L	2
f70v1.2|C004	f70v1.2	f70v1	f70	Z		L	2
f70v1.3|C001	f70v1.3	f70v1	f70	Z		L	5
f70v1.3|C002	f70v1.3	f70v1	f70	Z		L	3
f70v1.4|C001	f70v1.4	f70v1	f70	Z		L	9
f70v1.5|C001	f70v1.5	f70v1	f70	Z		L	6
f70v1.6|C001	f70v1.6	f70v1	f70	Z		L	5
f70v1.7|C001	f70v1.7	f70v1	f70	Z		L	6
f70v1.8|C001	f70v1.8	f70v1	f70	Z		L	8
f70v1.9|C001	f70v1.9	f70v1	f70	Z		L	6
f70v2.10|C001	f70v2.10	f70v2	f70	Z		L	5
f70v2.11|C001	f70v2.11	f70v2	f70	Z		L	7
f70v2.12|C001	f70v2.12	f70v2	f70	Z		L	5
f70v2.13|C001	f70v2.13	f70v2	f70	Z		L	6
f70v2.14|C001	f70v2.14	f70v2	f70	Z		L	3
f70v2.15|C001	f70v2.15	f70v2	f70	Z		L	5
f70v2.17|C001	f70v2.17	f70v2	f70	Z		L	6
f70v2.18|C001	f70v2.18	f70v2	f70	Z		L	6
f70v2.19|C001	f70v2.19	f70v2	f70	Z		L	5
f70v2.23|C001	f70v2.23	f70v2	f70	Z		L	6
f70v2.24|C001	f70v2.24	f70v2	f70	Z		L	6
f70v2.25|C001	f70v2.25	f70v2	f70	Z		L	6
f70v2.26|C001	f70v2.26	f70v2	f70	Z		L	7
f70v2.27|C001	f70v2.27	f70v2	f70	Z		L	6
f70v2.28|C001	f70v2.28	f70v2	f70	Z		L	7
f70v2.29|C001	f70v2.29	f70v2	f70	Z		L	6
f70v2.2|C001	f70v2.2	f70v2	f70	Z		L	7
f70v2.30|C001	f70v2.30	f70v2	f70	Z		L	7
f70v2.31|C001	f70v2.31	f70v2	f70	Z		L	6
f70v2.33|C001	f70v2.33	f70v2	f70	Z		L	6
f70v2.3|C001	f70v2.3	f70v2	f70	Z		L	5
f70v2.5|C001	f70v2.5	f70v2	f70	Z		L	3
f70v2.6|C001	f70v2.6	f70v2	f70	Z		L	3
f70v2.6|C002	f70v2.6	f70v2	f70	Z		L	3
f70v2.7|C001	f70v2.7	f70v2	f70	Z		L	3
f70v2.7|C002	f70v2.7	f70v2	f70	Z		L	2
f70v2.8|C001	f70v2.8	f70v2	f70	Z		L	5
f70v2.9|C001	f70v2.9	f70v2	f70	Z		L	5
f71r.10|C001	f71r.10	f71r	f71	Z		L	7
f71r.10|C002	f71r.10	f71r	f71	Z		L	4
f71r.11|C001	f71r.11	f71r	f71	Z		L	7
f71r.13|C001	f71r.13	f71r	f71	Z		L	7
f71r.14|C001	f71r.14	f71r	f71	Z		L	9
f71r.15|C001	f71r.15	f71r	f71	Z		L	5
f71r.16|C001	f71r.16	f71r	f71	Z		L	6
f71r.17|C001	f71r.17	f71r	f71	Z		L	4
f71r.17|C002	f71r.17	f71r	f71	Z		L	3
f71r.2|C001	f71r.2	f71r	f71	Z		L	5
f71r.2|C002	f71r.2	f71r	f71	Z		L	4
f71r.3|C001	f71r.3	f71r	f71	Z		L	6
f71r.4|C001	f71r.4	f71r	f71	Z		L	8
f71r.5|C001	f71r.5	f71r	f71	Z		L	7
f71r.6|C001	f71r.6	f71r	f71	Z		L	7
f71r.7|C001	f71r.7	f71r	f71	Z		L	7
f71r.8|C001	f71r.8	f71r	f71	Z		L	7
f71v.10|C001	f71v.10	f71v	f71	Z		L	6
f71v.10|C002	f71v.10	f71v	f71	Z		L	2
f71v.10|C003	f71v.10	f71v	f71	Z		L	3
f71v.11|C001	f71v.11	f71v	f71	Z		L	6
f71v.11|C002	f71v.11	f71v	f71	Z		L	2
f71v.14|C001	f71v.14	f71v	f71	Z		L	7
f71v.15|C001	f71v.15	f71v	f71	Z		L	6
f71v.17|C001	f71v.17	f71v	f71	Z		L	6
f71v.18|C001	f71v.18	f71v	f71	Z		C	4
f71v.18|C002	f71v.18	f71v	f71	Z		C	7
f71v.18|C003	f71v.18	f71v	f71	Z		C	4
f71v.18|C004	f71v.18	f71v	f71	Z		C	5
f71v.18|C005	f71v.18	f71v	f71	Z		C	4
f71v.18|C006	f71v.18	f71v	f71	Z		C	5
f71v.18|C007	f71v.18	f71v	f71	Z		C	4
f71v.18|C008	f71v.18	f71v	f71	Z		C	5
f71v.18|C009	f71v.18	f71v	f71	Z		C	3
f71v.18|C010	f71v.18	f71v	f71	Z		C	4
f71v.18|C011	f71v.18	f71v	f71	Z		C	3
f71v.2|C001	f71v.2	f71v	f71	Z		L	3
f71v.2|C002	f71v.2	f71v	f71	Z		L	4
f71v.3|C001	f71v.3	f71v	f71	Z		L	5
f71v.4|C001	f71v.4	f71v	f71	Z		L	6
f71v.5|C001	f71v.5	f71v	f71	Z		L	6
f71v.6|C001	f71v.6	f71v	f71	Z		L	4
f71v.7|C001	f71v.7	f71v	f71	Z		L	4
f71v.8|C001	f71v.8	f71v	f71	Z		L	6
f71v.9|C001	f71v.9	f71v	f71	Z		L	4
f71v.9|C002	f71v.9	f71v	f71	Z		L	2
f71v.9|C003	f71v.9	f71v	f71	Z		L	3
f72r1.10|C001	f72r1.10	f72r1	f72	Z		L	6
f72r1.10|C002	f72r1.10	f72r1	f72	Z		L	2
f72r1.10|C003	f72r1.10	f72r1	f72	Z		L	4
f72r1.12|C001	f72r1.12	f72r1	f72	Z		C	7
f72r1.12|C002	f72r1.12	f72r1	f72	Z		C	4
f72r1.12|C003	f72r1.12	f72r1	f72	Z		C	4
f72r1.12|C004	f72r1.12	f72r1	f72	Z		C	5
f72r1.12|C005	f72r1.12	f72r1	f72	Z		C	6
f72r1.12|C006	f72r1.12	f72r1	f72	Z		C	6
f72r1.12|C007	f72r1.12	f72r1	f72	Z		C	4
f72r1.12|C008	f72r1.12	f72r1	f72	Z		C	6
f72r1.12|C009	f72r1.12	f72r1	f72	Z		C	4
f72r1.12|C010	f72r1.12	f72r1	f72	Z		C	5
f72r1.12|C011	f72r1.12	f72r1	f72	Z		C	6
f72r1.12|C012	f72r1.12	f72r1	f72	Z		C	9
f72r1.12|C013	f72r1.12	f72r1	f72	Z		C	4
f72r1.12|C014	f72r1.12	f72r1	f72	Z		C	5
f72r1.12|C015	f72r1.12	f72r1	f72	Z		C	4
f72r1.12|C016	f72r1.12	f72r1	f72	Z		C	2
f72r1.12|C017	f72r1.12	f72r1	f72	Z		C	3
f72r1.12|C018	f72r1.12	f72r1	f72	Z		C	4
f72r1.12|C019	f72r1.12	f72r1	f72	Z		C	7
f72r1.12|C020	f72r1.12	f72r1	f72	Z		C	4
f72r1.12|C021	f72r1.12	f72r1	f72	Z		C	5
f72r1.12|C022	f72r1.12	f72r1	f72	Z		C	4
f72r1.12|C023	f72r1.12	f72r1	f72	Z		C	2
f72r1.12|C024	f72r1.12	f72r1	f72	Z		C	6
f72r1.13|C001	f72r1.13	f72r1	f72	Z		L	8
f72r1.14|C001	f72r1.14	f72r1	f72	Z		L	6
