parser	edition	folio	cho_groups	che_groups	classifiable_groups	cho_rate	threshold_state	em_state	em_responsibility_high	assignment_disagrees
PUBLISHED_MERGE	RF1b	f29v	25	5	30	0.8333333333333334	1	1	0.9999999999999791	0
PUBLISHED_MERGE	RF1b	f2r	17	6	23	0.7391304347826086	1	1	0.9999999939916338	0
PUBLISHED_MERGE	RF1b	f2v	21	4	25	0.84	1	1	0.9999999999973899	0
PUBLISHED_MERGE	RF1b	f30r	20	26	46	0.43478260869565216	0	1	0.9795107128600968	1
PUBLISHED_MERGE	RF1b	f30v	21	11	32	0.65625	1	1	0.9999999976691425	0
PUBLISHED_MERGE	RF1b	f31r	1	31	32	0.03125	0	0	4.041282355195765e-13	0
PUBLISHED_MERGE	RF1b	f31v	4	27	31	0.12903225806451613	0	0	1.5204222463177126e-09	0
PUBLISHED_MERGE	RF1b	f32r	21	6	27	0.7777777777777778	1	1	0.9999999999818128	0
PUBLISHED_MERGE	RF1b	f32v	19	4	23	0.8260869565217391	1	1	0.9999999999525584	0
PUBLISHED_MERGE	RF1b	f33r	3	14	17	0.17647058823529413	0	0	0.00010772657188161379	0
PUBLISHED_MERGE	RF1b	f33v	5	8	13	0.38461538461538464	0	0	0.3984859186886829	0
PUBLISHED_MERGE	RF1b	f34r	4	24	28	0.14285714285714285	0	0	2.7965010658659837e-08	0
PUBLISHED_MERGE	RF1b	f34v	4	23	27	0.14814814814814814	0	0	7.381850254777512e-08	0
PUBLISHED_MERGE	RF1b	f35r	15	10	25	0.6	1	1	0.999994697860801	0
PUBLISHED_MERGE	RF1b	f35v	26	8	34	0.7647058823529411	1	1	0.9999999999999101	0
PUBLISHED_MERGE	RF1b	f36r	6	0	6	1.0	1	1	0.9998498181306863	0
PUBLISHED_MERGE	RF1b	f36v	10	3	13	0.7692307692307693	1	1	0.9999916374655234	0
PUBLISHED_MERGE	RF1b	f37r	16	3	19	0.8421052631578947	1	1	0.9999999986073127	0
PUBLISHED_MERGE	RF1b	f37v	20	4	24	0.8333333333333334	1	1	0.9999999999888722	0
PUBLISHED_MERGE	RF1b	f38r	11	3	14	0.7857142857142857	1	1	0.9999980384801397	0
PUBLISHED_MERGE	RF1b	f38v	13	2	15	0.8666666666666667	1	1	0.9999999591165724	0
PUBLISHED_MERGE	RF1b	f39r	6	33	39	0.15384615384615385	0	0	8.168806871672159e-11	0
PUBLISHED_MERGE	RF1b	f39v	11	13	24	0.4583333333333333	0	1	0.968787768037181	1
PUBLISHED_MERGE	RF1b	f3r	30	17	47	0.6382978723404256	1	1	0.9999999999983054	0
PUBLISHED_MERGE	RF1b	f3v	22	6	28	0.7857142857142857	1	1	0.9999999999957341	0
PUBLISHED_MERGE	RF1b	f40r	0	13	13	0.0	0	0	3.670069772298082e-06	0
PUBLISHED_MERGE	RF1b	f40v	4	18	22	0.18181818181818182	0	0	9.46046456103849e-06	0
PUBLISHED_MERGE	RF1b	f41r	2	27	29	0.06896551724137931	0	0	8.36504406581297e-11	0
PUBLISHED_MERGE	RF1b	f41v	2	12	14	0.14285714285714285	0	0	0.00017605391753474687	0
PUBLISHED_MERGE	RF1b	f42r	53	13	66	0.803030303030303	1	1	1.0	0
PUBLISHED_MERGE	RF1b	f42v	22	20	42	0.5238095238095238	1	1	0.9999965981228379	0
PUBLISHED_MERGE	RF1b	f43r	12	23	35	0.34285714285714286	0	0	0.007992162366775166	0
PUBLISHED_MERGE	RF1b	f43v	4	35	39	0.10256410256410256	0	0	6.450035755020002e-13	0
PUBLISHED_MERGE	RF1b	f44r	19	8	27	0.7037037037037037	1	1	0.9999999976966447	0
PUBLISHED_MERGE	RF1b	f44v	19	5	24	0.7916666666666666	1	1	0.9999999998747695	0
PUBLISHED_MERGE	RF1b	f45r	11	3	14	0.7857142857142857	1	1	0.9999980384801397	0
PUBLISHED_MERGE	RF1b	f45v	19	4	23	0.8260869565217391	1	1	0.9999999999525584	0
PUBLISHED_MERGE	RF1b	f46r	10	41	51	0.19607843137254902	0	0	1.144849767987869e-11	0
PUBLISHED_MERGE	RF1b	f46v	7	23	30	0.23333333333333334	0	0	5.720141251690436e-06	0
PUBLISHED_MERGE	RF1b	f47r	28	6	34	0.8235294117647058	1	1	0.9999999999999993	0
PUBLISHED_MERGE	RF1b	f47v	21	13	34	0.6176470588235294	1	1	0.9999999837588693	0
PUBLISHED_MERGE	RF1b	f48r	2	16	18	0.1111111111111111	0	0	3.6267660134389376e-06	0
PUBLISHED_MERGE	RF1b	f48v	4	23	27	0.14814814814814814	0	0	7.381850254777512e-08	0
PUBLISHED_MERGE	RF1b	f49r	45	21	66	0.6818181818181818	1	1	1.0	0
PUBLISHED_MERGE	RF1b	f49v	59	16	75	0.7866666666666666	1	1	1.0	0
PUBLISHED_MERGE	RF1b	f4r	16	3	19	0.8421052631578947	1	1	0.9999999986073127	0
PUBLISHED_MERGE	RF1b	f4v	25	10	35	0.7142857142857143	1	1	0.9999999999973272	0
PUBLISHED_MERGE	RF1b	f50r	3	15	18	0.16666666666666666	0	0	4.081329330358928e-05	0
PUBLISHED_MERGE	RF1b	f50v	6	13	19	0.3157894736842105	0	0	0.02156239508938556	0
PUBLISHED_MERGE	RF1b	f51r	13	11	24	0.5416666666666666	1	1	0.9997456749101411	0
PUBLISHED_MERGE	RF1b	f51v	14	10	24	0.5833333333333334	1	1	0.9999773956719024	0
PUBLISHED_MERGE	RF1b	f52r	10	4	14	0.7142857142857143	1	1	0.9999779259395221	0
PUBLISHED_MERGE	RF1b	f52v	13	8	21	0.6190476190476191	1	1	0.9999861693407764	0
PUBLISHED_MERGE	RF1b	f53r	11	2	13	0.8461538461538461	1	1	0.9999992569073304	0
PUBLISHED_MERGE	RF1b	f53v	13	13	26	0.5	0	1	0.9982305794538382	1
PUBLISHED_MERGE	RF1b	f54r	23	13	36	0.6388888888888888	1	1	0.999999999106447	0
PUBLISHED_MERGE	RF1b	f54v	11	7	18	0.6111111111111112	1	1	0.9999047745024031	0
PUBLISHED_MERGE	RF1b	f55r	9	8	17	0.5294117647058824	1	1	0.99545157548529	0
PUBLISHED_MERGE	RF1b	f55v	1	12	13	0.07692307692307693	0	0	4.130058763072871e-05	0
PUBLISHED_MERGE	RF1b	f56r	39	11	50	0.78	1	1	1.0	0
PUBLISHED_MERGE	RF1b	f56v	37	12	49	0.7551020408163265	1	1	1.0	0
PUBLISHED_MERGE	RF1b	f57r	3	30	33	0.09090909090909091	0	0	1.9389447735556987e-11	0
PUBLISHED_MERGE	RF1b	f57v	1	7	8	0.125	0	0	0.005265416062615197	0
PUBLISHED_MERGE	RF1b	f58r	57	38	95	0.6	1	1	1.0	0
PUBLISHED_MERGE	RF1b	f58v	29	39	68	0.4264705882352941	0	1	0.9866007472876863	1
PUBLISHED_MERGE	RF1b	f5r	14	7	21	0.6666666666666666	1	1	0.9999987710050441	0
PUBLISHED_MERGE	RF1b	f5v	17	4	21	0.8095238095238095	1	1	0.9999999991377049	0
PUBLISHED_MERGE	RF1b	f65v	2	14	16	0.125	0	0	2.527031531683108e-05	0
PUBLISHED_MERGE	RF1b	f66r	22	91	113	0.19469026548672566	0	0	3.4531171367395155e-25	0
PUBLISHED_MERGE	RF1b	f66v	8	32	40	0.2	0	0	3.9192671873493026e-09	0
PUBLISHED_MERGE	RF1b	f67r	25	39	64	0.390625	0	0	0.18225751953528452	0
PUBLISHED_MERGE	RF1b	f67v	8	22	30	0.26666666666666666	0	0	6.43694109022479e-05	0
PUBLISHED_MERGE	RF1b	f68r	41	54	95	0.43157894736842106	0	1	0.9992077304732951	1
PUBLISHED_MERGE	RF1b	f68v	35	80	115	0.30434782608695654	0	0	2.3013786466344602e-12	0
PUBLISHED_MERGE	RF1b	f69r	17	19	36	0.4722222222222222	0	1	0.9981881501239374	1
PUBLISHED_MERGE	RF1b	f69v	8	16	24	0.3333333333333333	0	0	0.02131339844625914	0
PUBLISHED_MERGE	RF1b	f6r	21	6	27	0.7777777777777778	1	1	0.9999999999818128	0
PUBLISHED_MERGE	RF1b	f6v	27	8	35	0.7714285714285715	1	1	0.9999999999999789	0
PUBLISHED_MERGE	RF1b	f70r	48	48	96	0.5	0	1	0.9999999999084455	1
PUBLISHED_MERGE	RF1b	f70v	16	31	47	0.3404255319148936	0	0	0.0011278438455684496	0
PUBLISHED_MERGE	RF1b	f71r	6	7	13	0.46153846153846156	0	1	0.8817310597207717	1
PUBLISHED_MERGE	RF1b	f71v	4	15	19	0.21052631578947367	0	0	0.0001739769821782054	0
PUBLISHED_MERGE	RF1b	f72r	27	53	80	0.3375	0	0	5.079944978090804e-06	0
PUBLISHED_MERGE	RF1b	f72v	21	55	76	0.27631578947368424	0	0	1.2141511126203345e-10	0
PUBLISHED_MERGE	RF1b	f73r	4	26	30	0.13333333333333333	0	0	4.013418757461505e-09	0
PUBLISHED_MERGE	RF1b	f73v	8	9	17	0.47058823529411764	0	1	0.9510939566303609	1
PUBLISHED_MERGE	RF1b	f75r	3	92	95	0.031578947368421054	0	0	1.4172589588525558e-37	0
PUBLISHED_MERGE	RF1b	f75v	1	74	75	0.013333333333333334	0	0	3.018964036305079e-31	0
PUBLISHED_MERGE	RF1b	f76r	9	153	162	0.05555555555555555	0	0	1.6419925909416376e-59	0
PUBLISHED_MERGE	RF1b	f76v	4	131	135	0.02962962962962963	0	0	2.1914773897246473e-53	0
PUBLISHED_MERGE	RF1b	f77r	3	99	102	0.029411764705882353	0	0	1.5870747373712875e-40	0
PUBLISHED_MERGE	RF1b	f77v	5	107	112	0.044642857142857144	0	0	1.2237459504750681e-42	0
PUBLISHED_MERGE	RF1b	f78r	2	44	46	0.043478260869565216	0	0	5.703136726051938e-18	0
PUBLISHED_MERGE	RF1b	f78v	4	67	71	0.056338028169014086	0	0	2.0890736254981214e-26	0
PUBLISHED_MERGE	RF1b	f79r	14	119	133	0.10526315789473684	0	0	4.975308902237708e-42	0
PUBLISHED_MERGE	RF1b	f79v	1	76	77	0.012987012987012988	0	0	4.3326879968308503e-32	0
PUBLISHED_MERGE	RF1b	f7r	21	11	32	0.65625	1	1	0.9999999976691425	0
PUBLISHED_MERGE	RF1b	f7v	17	8	25	0.68	1	1	0.9999999581344401	0
PUBLISHED_MERGE	RF1b	f80r	2	116	118	0.01694915254237288	0	0	2.5380194005989057e-48	0
PUBLISHED_MERGE	RF1b	f80v	5	90	95	0.05263157894736842	0	0	1.7949225651875607e-35	0
PUBLISHED_MERGE	RF1b	f81r	6	54	60	0.1	0	0	1.147104891871316e-19	0
PUBLISHED_MERGE	RF1b	f81v	3	51	54	0.05555555555555555	0	0	2.722763641760862e-20	0
PUBLISHED_MERGE	RF1b	f82r	1	94	95	0.010526315789473684	0	0	1.11905827883888e-39	0
PUBLISHED_MERGE	RF1b	f82v	6	82	88	0.06818181818181818	0	0	1.8038308196812333e-31	0
PUBLISHED_MERGE	RF1b	f83r	3	117	120	0.025	0	0	4.0991392070937466e-48	0
PUBLISHED_MERGE	RF1b	f83v	2	85	87	0.022988505747126436	0	0	2.968609355063594e-35	0
PUBLISHED_MERGE	RF1b	f84r	5	66	71	0.07042253521126761	0	0	2.3509965909146495e-25	0
PUBLISHED_MERGE	RF1b	f84v	2	64	66	0.030303030303030304	0	0	2.114017355585878e-26	0
PUBLISHED_MERGE	RF1b	f85r	21	96	117	0.1794871794871795	0	0	6.319926252791003e-28	0
PUBLISHED_MERGE	RF1b	f86v	78	217	295	0.26440677966101694	0	0	4.883889767508562e-43	0
PUBLISHED_MERGE	RF1b	f87r	16	21	37	0.43243243243243246	0	1	0.9488376790002282	1
PUBLISHED_MERGE	RF1b	f87v	8	20	28	0.2857142857142857	0	0	0.00044834595552952107	0
PUBLISHED_MERGE	RF1b	f88r	17	36	53	0.32075471698113206	0	0	3.755946844663092e-05	0
PUBLISHED_MERGE	RF1b	f88v	14	35	49	0.2857142857142857	0	0	1.2795035087546416e-06	0
PUBLISHED_MERGE	RF1b	f89r	39	83	122	0.319672131147541	0	0	4.133607721687986e-11	0
PUBLISHED_MERGE	RF1b	f89v	35	51	86	0.4069767441860465	0	1	0.7943735020460768	1
PUBLISHED_MERGE	RF1b	f8r	38	22	60	0.6333333333333333	1	1	0.999999999999998	0
PUBLISHED_MERGE	RF1b	f8v	29	14	43	0.6744186046511628	1	1	0.9999999999996072	0
PUBLISHED_MERGE	RF1b	f90r	24	9	33	0.7272727272727273	1	1	0.999999999995683	0
PUBLISHED_MERGE	RF1b	f90v	14	41	55	0.2545454545454545	0	0	3.7821649421664565e-09	0
PUBLISHED_MERGE	RF1b	f93r	47	20	67	0.7014925373134329	1	1	1.0	0
PUBLISHED_MERGE	RF1b	f93v	23	11	34	0.6764705882352942	1	1	0.999999999871761	0
PUBLISHED_MERGE	RF1b	f94r	3	12	15	0.2	0	0	0.0007501433186944927	0
PUBLISHED_MERGE	RF1b	f94v	3	11	14	0.21428571428571427	0	0	0.0019777011108001604	0
PUBLISHED_MERGE	RF1b	f95r	10	23	33	0.30303030303030304	0	0	0.00044305817226450266	0
PUBLISHED_MERGE	RF1b	f95v	12	29	41	0.2926829268292683	0	0	2.381427047357173e-05	0
PUBLISHED_MERGE	RF1b	f96r	24	14	38	0.631578947368421	1	1	0.9999999994467486	0
PUBLISHED_MERGE	RF1b	f96v	1	16	17	0.058823529411764705	0	0	8.5069278895305e-07	0
PUBLISHED_MERGE	RF1b	f99r	21	26	47	0.44680851063829785	0	1	0.9951174800990245	1
PUBLISHED_MERGE	RF1b	f99v	16	9	25	0.64	1	1	0.9999995288545839	0
PUBLISHED_MERGE	RF1b	f9r	19	2	21	0.9047619047619048	1	1	0.9999999999931914	0
PUBLISHED_MERGE	RF1b	f9v	18	2	20	0.9	1	1	0.9999999999709726	0
PUBLISHED_MERGE	ZL3b	f100r	29	19	48	0.6041666666666666	1	1	0.9999999999851386	0
PUBLISHED_MERGE	ZL3b	f100v	21	16	37	0.5675675675675675	1	1	0.9999998816035025	0
PUBLISHED_MERGE	ZL3b	f101r	27	47	74	0.36486486486486486	0	0	0.008982613444385687	0
PUBLISHED_MERGE	ZL3b	f101v	20	38	58	0.3448275862068966	0	0	0.001515989941256672	0
PUBLISHED_MERGE	ZL3b	f102r	21	36	57	0.3684210526315789	0	0	0.042916105656093405	0
PUBLISHED_MERGE	ZL3b	f102v	29	61	90	0.32222222222222224	0	0	2.8213683021775136e-07	0
PUBLISHED_MERGE	ZL3b	f103r	16	143	159	0.10062893081761007	0	0	1.4668627325157919e-49	0
PUBLISHED_MERGE	ZL3b	f103v	11	117	128	0.0859375	0	0	5.12622241915298e-42	0
PUBLISHED_MERGE	ZL3b	f104r	28	101	129	0.21705426356589147	0	0	1.8099321746377473e-24	0
PUBLISHED_MERGE	ZL3b	f104v	34	156	190	0.17894736842105263	0	0	2.282094836249998e-43	0
PUBLISHED_MERGE	ZL3b	f105r	8	73	81	0.09876543209876543	0	0	9.690120070591993e-26	0
PUBLISHED_MERGE	ZL3b	f105v	9	73	82	0.10975609756097561	0	0	4.257407013483411e-25	0
PUBLISHED_MERGE	ZL3b	f106r	42	123	165	0.2545454545454545	0	0	1.4275673423931537e-24	0
PUBLISHED_MERGE	ZL3b	f106v	38	97	135	0.2814814814814815	0	0	2.191899248971456e-16	0
PUBLISHED_MERGE	ZL3b	f107r	22	96	118	0.1864406779661017	0	0	2.947907978428781e-26	0
PUBLISHED_MERGE	ZL3b	f107v	20	72	92	0.21739130434782608	0	0	1.2997829988449276e-17	0
PUBLISHED_MERGE	ZL3b	f108r	20	91	111	0.18018018018018017	0	0	1.7890793206178882e-25	0
PUBLISHED_MERGE	ZL3b	f108v	13	157	170	0.07647058823529412	0	0	2.788995921908955e-57	0
PUBLISHED_MERGE	ZL3b	f10r	22	2	24	0.9166666666666666	1	1	0.9999999999999565	0
PUBLISHED_MERGE	ZL3b	f10v	11	3	14	0.7857142857142857	1	1	0.9999986733558667	0
PUBLISHED_MERGE	ZL3b	f111r	10	172	182	0.054945054945054944	0	0	2.045298706785207e-65	0
PUBLISHED_MERGE	ZL3b	f111v	10	163	173	0.057803468208092484	0	0	1.0826862017493823e-61	0
PUBLISHED_MERGE	ZL3b	f112r	13	59	72	0.18055555555555555	0	0	9.837908517933622e-17	0
PUBLISHED_MERGE	ZL3b	f112v	17	92	109	0.1559633027522936	0	0	8.136394875560657e-28	0
PUBLISHED_MERGE	ZL3b	f113r	61	155	216	0.2824074074074074	0	0	1.3431223447363218e-25	0
PUBLISHED_MERGE	ZL3b	f113v	17	99	116	0.14655172413793102	0	0	1.033202001951436e-30	0
PUBLISHED_MERGE	ZL3b	f114r	24	108	132	0.18181818181818182	0	0	6.168100915500261e-30	0
PUBLISHED_MERGE	ZL3b	f114v	22	113	135	0.16296296296296298	0	0	2.7275438784734613e-33	0
PUBLISHED_MERGE	ZL3b	f115r	40	156	196	0.20408163265306123	0	0	1.6414579633552476e-39	0
PUBLISHED_MERGE	ZL3b	f115v	32	119	151	0.2119205298013245	0	0	2.4067702540939746e-29	0
PUBLISHED_MERGE	ZL3b	f116r	4	121	125	0.032	0	0	3.5899400543812274e-48	0
PUBLISHED_MERGE	ZL3b	f11r	16	1	17	0.9411764705882353	1	1	0.9999999998794475	0
PUBLISHED_MERGE	ZL3b	f11v	11	2	13	0.8461538461538461	1	1	0.9999994883119729	0
PUBLISHED_MERGE	ZL3b	f13r	19	2	21	0.9047619047619048	1	1	0.9999999999963147	0
PUBLISHED_MERGE	ZL3b	f13v	10	2	12	0.8333333333333334	1	1	0.9999977518746971	0
PUBLISHED_MERGE	ZL3b	f14r	22	4	26	0.8461538461538461	1	1	0.999999999999708	0
PUBLISHED_MERGE	ZL3b	f14v	12	0	12	1.0	1	1	0.9999999826743166	0
PUBLISHED_MERGE	ZL3b	f15r	17	5	22	0.7727272727272727	1	1	0.9999999987601818	0
PUBLISHED_MERGE	ZL3b	f15v	24	2	26	0.9230769230769231	1	1	0.9999999999999978	0
PUBLISHED_MERGE	ZL3b	f16r	15	5	20	0.75	1	1	0.9999999760673915	0
PUBLISHED_MERGE	ZL3b	f16v	21	2	23	0.9130434782608695	1	1	0.999999999999809	0
PUBLISHED_MERGE	ZL3b	f17r	20	7	27	0.7407407407407407	1	1	0.9999999999017326	0
PUBLISHED_MERGE	ZL3b	f17v	26	19	45	0.5777777777777777	1	1	0.9999999987396027	0
PUBLISHED_MERGE	ZL3b	f18r	21	2	23	0.9130434782608695	1	1	0.999999999999809	0
PUBLISHED_MERGE	ZL3b	f18v	8	0	8	1.0	1	1	0.999993544176739	0
PUBLISHED_MERGE	ZL3b	f19r	19	1	20	0.95	1	1	0.9999999999985785	0
PUBLISHED_MERGE	ZL3b	f19v	16	3	19	0.8421052631578947	1	1	0.9999999991896458	0
PUBLISHED_MERGE	ZL3b	f1r	43	18	61	0.7049180327868853	1	1	1.0	0
PUBLISHED_MERGE	ZL3b	f1v	25	6	31	0.8064516129032258	1	1	0.9999999999999769	0
PUBLISHED_MERGE	ZL3b	f20r	32	16	48	0.6666666666666666	1	1	0.99999999999999	0
PUBLISHED_MERGE	ZL3b	f20v	27	7	34	0.7941176470588235	1	1	0.9999999999999969	0
PUBLISHED_MERGE	ZL3b	f21r	23	16	39	0.5897435897435898	1	1	0.9999999938665209	0
PUBLISHED_MERGE	ZL3b	f21v	23	3	26	0.8846153846153846	1	1	0.9999999999999745	0
PUBLISHED_MERGE	ZL3b	f22r	21	2	23	0.9130434782608695	1	1	0.999999999999809	0
PUBLISHED_MERGE	ZL3b	f22v	18	1	19	0.9473684210526315	1	1	0.9999999999937548	0
PUBLISHED_MERGE	ZL3b	f23r	16	2	18	0.8888888888888888	1	1	0.9999999996874458	0
PUBLISHED_MERGE	ZL3b	f23v	16	5	21	0.7619047619047619	1	1	0.9999999945527911	0
PUBLISHED_MERGE	ZL3b	f24r	10	11	21	0.47619047619047616	0	1	0.9882393990924602	1
PUBLISHED_MERGE	ZL3b	f24v	24	7	31	0.7741935483870968	1	1	0.9999999999997362	0
PUBLISHED_MERGE	ZL3b	f25r	7	4	11	0.6363636363636364	1	1	0.998719992978389	0
PUBLISHED_MERGE	ZL3b	f25v	14	4	18	0.7777777777777778	1	1	0.9999999594438705	0
PUBLISHED_MERGE	ZL3b	f26r	2	21	23	0.08695652173913043	0	0	4.40970088753037e-08	0
PUBLISHED_MERGE	ZL3b	f26v	1	27	28	0.03571428571428571	0	0	3.304425002517916e-11	0
PUBLISHED_MERGE	ZL3b	f27r	19	15	34	0.5588235294117647	1	1	0.9999991185026537	0
PUBLISHED_MERGE	ZL3b	f27v	19	6	25	0.76	1	1	0.9999999998334765	0
PUBLISHED_MERGE	ZL3b	f28r	27	1	28	0.9642857142857143	1	1	1.0	0
PUBLISHED_MERGE	ZL3b	f28v	21	7	28	0.75	1	1	0.9999999999776337	0
PUBLISHED_MERGE	ZL3b	f29r	19	12	31	0.6129032258064516	1	1	0.9999999494207074	0
PUBLISHED_MERGE	ZL3b	f29v	26	7	33	0.7878787878787878	1	1	0.9999999999999862	0
PUBLISHED_MERGE	ZL3b	f2r	17	6	23	0.7391304347826086	1	1	0.9999999967855435	0
PUBLISHED_MERGE	ZL3b	f2v	21	4	25	0.84	1	1	0.9999999999987166	0
PUBLISHED_MERGE	ZL3b	f30r	20	25	45	0.4444444444444444	0	1	0.9972539619692473	1
PUBLISHED_MERGE	ZL3b	f30v	18	11	29	0.6206896551724138	1	1	0.9999999142884777	0
PUBLISHED_MERGE	ZL3b	f31r	1	31	32	0.03125	0	0	7.313036488469917e-13	0
PUBLISHED_MERGE	ZL3b	f31v	4	27	31	0.12903225806451613	0	0	2.8024891301570816e-09	0
PUBLISHED_MERGE	ZL3b	f32r	22	6	28	0.7857142857142857	1	1	0.9999999999980365	0
PUBLISHED_MERGE	ZL3b	f32v	19	4	23	0.8260869565217391	1	1	0.9999999999752271	0
PUBLISHED_MERGE	ZL3b	f33r	2	14	16	0.125	0	0	3.4724887603590916e-05	0
PUBLISHED_MERGE	ZL3b	f33v	4	8	12	0.3333333333333333	0	0	0.1691615905252386	0
PUBLISHED_MERGE	ZL3b	f34r	4	24	28	0.14285714285714285	0	0	4.8841898437437436e-08	0
PUBLISHED_MERGE	ZL3b	f34v	3	23	26	0.11538461538461539	0	0	2.8822129945876997e-08	0
PUBLISHED_MERGE	ZL3b	f35r	15	10	25	0.6	1	1	0.9999971962678175	0
PUBLISHED_MERGE	ZL3b	f35v	26	8	34	0.7647058823529411	1	1	0.9999999999999645	0
PUBLISHED_MERGE	ZL3b	f36r	6	0	6	1.0	1	1	0.9998753958969063	0
PUBLISHED_MERGE	ZL3b	f36v	10	3	13	0.7692307692307693	1	1	0.999994171343008	0
PUBLISHED_MERGE	ZL3b	f37r	16	3	19	0.8421052631578947	1	1	0.9999999991896458	0
PUBLISHED_MERGE	ZL3b	f37v	22	4	26	0.8461538461538461	1	1	0.999999999999708	0
PUBLISHED_MERGE	ZL3b	f38r	11	3	14	0.7857142857142857	1	1	0.9999986733558667	0
PUBLISHED_MERGE	ZL3b	f38v	13	2	15	0.8666666666666667	1	1	0.9999999734922149	0
PUBLISHED_MERGE	ZL3b	f39r	6	33	39	0.15384615384615385	0	0	1.7810607161915413e-10	0
PUBLISHED_MERGE	ZL3b	f39v	11	14	25	0.44	0	1	0.9549216813816294	1
PUBLISHED_MERGE	ZL3b	f3r	32	17	49	0.6530612244897959	1	1	0.999999999999974	0
PUBLISHED_MERGE	ZL3b	f3v	21	7	28	0.75	1	1	0.9999999999776337	0
PUBLISHED_MERGE	ZL3b	f40r	1	14	15	0.06666666666666667	0	0	7.903809866991168e-06	0
PUBLISHED_MERGE	ZL3b	f40v	4	18	22	0.18181818181818182	0	0	1.483485663021831e-05	0
PUBLISHED_MERGE	ZL3b	f41r	1	30	31	0.03225806451612903	0	0	1.89603906096586e-12	0
PUBLISHED_MERGE	ZL3b	f41v	2	12	14	0.14285714285714285	0	0	0.00023337463098736157	0
PUBLISHED_MERGE	ZL3b	f42r	48	13	61	0.7868852459016393	1	1	1.0	0
PUBLISHED_MERGE	ZL3b	f42v	22	20	42	0.5238095238095238	1	1	0.9999987823554654	0
PUBLISHED_MERGE	ZL3b	f43r	11	26	37	0.2972972972972973	0	0	0.00022956509621156464	0
PUBLISHED_MERGE	ZL3b	f43v	4	35	39	0.10256410256410256	0	0	1.372611457121721e-12	0
PUBLISHED_MERGE	ZL3b	f44r	18	8	26	0.6923076923076923	1	1	0.9999999950819762	0
PUBLISHED_MERGE	ZL3b	f44v	22	6	28	0.7857142857142857	1	1	0.9999999999980365	0
PUBLISHED_MERGE	ZL3b	f45r	12	3	15	0.8	1	1	0.9999996980473308	0
PUBLISHED_MERGE	ZL3b	f45v	19	4	23	0.8260869565217391	1	1	0.9999999999752271	0
PUBLISHED_MERGE	ZL3b	f46r	10	44	54	0.18518518518518517	0	0	1.8650816032336026e-12	0
PUBLISHED_MERGE	ZL3b	f46v	5	23	28	0.17857142857142858	0	0	5.563625236617508e-07	0
PUBLISHED_MERGE	ZL3b	f47r	27	6	33	0.8181818181818182	1	1	0.9999999999999989	0
PUBLISHED_MERGE	ZL3b	f47v	20	12	32	0.625	1	1	0.9999999884878416	0
PUBLISHED_MERGE	ZL3b	f48r	2	16	18	0.1111111111111111	0	0	5.166002435869498e-06	0
PUBLISHED_MERGE	ZL3b	f48v	4	24	28	0.14285714285714285	0	0	4.8841898437437436e-08	0
PUBLISHED_MERGE	ZL3b	f49r	45	22	67	0.6716417910447762	1	1	1.0	0
PUBLISHED_MERGE	ZL3b	f49v	59	17	76	0.7763157894736842	1	1	1.0	0
PUBLISHED_MERGE	ZL3b	f4r	16	4	20	0.8	1	1	0.9999999978990075	0
PUBLISHED_MERGE	ZL3b	f4v	25	10	35	0.7142857142857143	1	1	0.999999999998954	0
PUBLISHED_MERGE	ZL3b	f50r	3	16	19	0.15789473684210525	0	0	2.269671508028913e-05	0
PUBLISHED_MERGE	ZL3b	f50v	6	13	19	0.3157894736842105	0	0	0.0324592720796081	0
PUBLISHED_MERGE	ZL3b	f51r	14	11	25	0.56	1	1	0.9999680633449985	0
PUBLISHED_MERGE	ZL3b	f51v	14	10	24	0.5833333333333334	1	1	0.999987681767203	0
PUBLISHED_MERGE	ZL3b	f52r	10	5	15	0.6666666666666666	1	1	0.9999608210228276	0
PUBLISHED_MERGE	ZL3b	f52v	13	8	21	0.6190476190476191	1	1	0.999991948678041	0
PUBLISHED_MERGE	ZL3b	f53r	11	3	14	0.7857142857142857	1	1	0.9999986733558667	0
PUBLISHED_MERGE	ZL3b	f53v	15	13	28	0.5357142857142857	1	1	0.9999511386858898	0
PUBLISHED_MERGE	ZL3b	f54r	23	13	36	0.6388888888888888	1	1	0.9999999996480684	0
PUBLISHED_MERGE	ZL3b	f54v	11	7	18	0.6111111111111112	1	1	0.999940058563974	0
PUBLISHED_MERGE	ZL3b	f55r	8	8	16	0.5	0	1	0.9869904077089904	1
PUBLISHED_MERGE	ZL3b	f55v	1	12	13	0.07692307692307693	0	0	5.3127077128976405e-05	0
PUBLISHED_MERGE	ZL3b	f56r	40	11	51	0.7843137254901961	1	1	1.0	0
PUBLISHED_MERGE	ZL3b	f56v	34	10	44	0.7727272727272727	1	1	1.0	0
PUBLISHED_MERGE	ZL3b	f57r	4	33	37	0.10810810810810811	0	0	9.226706355712083e-12	0
PUBLISHED_MERGE	ZL3b	f57v	1	6	7	0.14285714285714285	0	0	0.015881216146910664	0
PUBLISHED_MERGE	ZL3b	f58r	58	42	100	0.58	1	1	1.0	0
PUBLISHED_MERGE	ZL3b	f58v	29	41	70	0.4142857142857143	0	1	0.9815305851738381	1
PUBLISHED_MERGE	ZL3b	f5r	14	7	21	0.6666666666666666	1	1	0.9999992931865083	0
