edition	locus	page	section	currier	hand	code	kind	grammar_scope	paragraph_state	line_carrier	word_count	surface	root_sequence	role_sequence	formal_interlinear	confirmed_edges	core34_covered_words	hybrid95_covered_words
IT2a	f107r.19	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		11	oaiin ol rar sheey ylar aiin cholal dy cheeody okeeey cheodaiin aldy	o ol r H l aii Hol H+od ok H+od al+d	REL_I BARE FREE_R BOUND_E FREE_R BARE FREE_L BOUND_E+BARE BOUND_E BOUND_E+REL_I BARE+BARE	oaiin=C05[REL_I]{H95:COMP} | ol=C03[BARE]{H95:COMP} | rar=C20[FREE_R]{H95:COMP} | sheey=C01[BOUND_E]{H95:COMP} | ylar=C09[FREE_R]{H95:COMP} | aiin=C06[BARE]{H95:EXACT} | cholal=R:Hol[FREE_L]{H95:EXACT} | cheeody=C01+C10[BOUND_E+BARE]{H95:COMP} | okeeey=C02[BOUND_E]{H95:COMP} | cheodaiin=C01+C10[BOUND_E+REL_I]{H95:COMP} | aldy=C13+C16[BARE+BARE]{H95:COMP}		10	11
IT2a	f107r.2	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT	d	13	dchey qoteos aiin shedy oteed qor aiin cheockhy olkeey qotain chey qeeey lor	H ot+os aii H ot or aii H+o+ckh ol+k ot H e l+or	BOUND_E Q_BOUND_E+BARE BARE BOUND_D BOUND_D Q_BARE BARE BOUND_E+BARE+BARE BARE+BOUND_E Q_REL_I BOUND_E Q_BOUND_E BARE+BARE	dchey=C01[BOUND_E]{H95:COMP} | qoteos=C04+C27[Q_BOUND_E+BARE]{H95:COMP} | aiin=C06[BARE]{H95:EXACT} | shedy=C01[BOUND_D]{H95:COMP} | oteed=C04[BOUND_D]{H95:COMP} | qor=C07[Q_BARE]{H95:COMP} | aiin=C06[BARE]{H95:EXACT} | cheockhy=C01+C05+C21[BOUND_E+BARE+BARE]{H95:COMP} | olkeey=C03+C08[BARE+BOUND_E]{H95:COMP} | qotain=C04[Q_REL_I]{H95:COMP} | chey=C01[BOUND_E]{H95:COMP} | qeeey=C11[Q_BOUND_E]{H95:COMP} | lor=C09+C07[BARE+BARE]{H95:COMP}	W1>W2:BOUND_E>Q_BOUND_E;W5>W6:BOUND_D>Q_BARE;W11>W12:BOUND_E>Q_BOUND_E	13	13
IT2a	f107r.20	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT	t	2	tcheol kcheedy	H+ol H	BOUND_E+BARE BOUND_D	tcheol=C01+C03[BOUND_E+BARE]{H95:COMP} | kcheedy=C01[BOUND_D]{H95:COMP}		2	2
IT2a	f107r.21	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	OPEN		11	taror olal okain okaiin qotal shaiin qokeol lkaiin okeeo lkaiin aiin	ar+or ol ok ok ot H ok+ol l+k ok+o l+k aii	BARE+BARE FREE_L REL_I REL_I Q_FREE_L REL_I Q_BOUND_E+BARE BARE+REL_I BOUND_E+BARE BARE+REL_I BARE	taror=C12+C07[BARE+BARE]{H95:EXACT} | olal=C03[FREE_L]{H95:COMP} | okain=C02[REL_I]{H95:COMP} | okaiin=C02[REL_I]{H95:COMP} | qotal=C04[Q_FREE_L]{H95:COMP} | shaiin=C01[REL_I]{H95:COMP} | qokeol=C02+C03[Q_BOUND_E+BARE]{H95:COMP} | lkaiin=C09+C08[BARE+REL_I]{H95:COMP} | okeeo=C02+C05[BOUND_E+BARE]{H95:COMP} | lkaiin=C09+C08[BARE+REL_I]{H95:COMP} | aiin=C06[BARE]{H95:EXACT}		11	11
IT2a	f107r.22	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		11	yksheol okaiiin shoikhy daiin qotalal lshedy qokal r aiiin okair lldy	H+ol ok Hoi+kh aii otal l+H ok r aiii okair ll+d	BOUND_E+BARE REL_I BARE+BARE BARE Q_FREE_L BARE+BOUND_D Q_FREE_L BARE BARE BARE BARE+BARE	yksheol=C01+C03[BOUND_E+BARE]{H95:COMP} | okaiiin=C02[REL_I]{H95:COMP} | shoikhy=R:Hoi+R:kh[BARE+BARE]{H95:OPEN} | daiin=C06[BARE]{H95:EXACT} | qotalal=R:otal[Q_FREE_L]{H95:EXACT} | lshedy=C09+C01[BARE+BOUND_D]{H95:COMP} | qokal=C02[Q_FREE_L]{H95:COMP} | r=C20[BARE]{H95:COMP} | aiiin=R:aiii[BARE]{H95:EXACT} | okair=R:okair[BARE]{H95:EXACT} | lldy=R:ll+C16[BARE+BARE]{H95:OPEN}		6	9
IT2a	f107r.23	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		3	chodaiin shar chodaiin	Hod H Hod	REL_I FREE_R REL_I	chodaiin=C22[REL_I]{H95:EXACT} | shar=C01[FREE_R]{H95:COMP} | chodaiin=C22[REL_I]{H95:EXACT}		3	3
IT2a	f107r.24	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	OPEN		12	pal alchky okilcheol kair lkain qokeeo kair dar aiin pchod lkaiiin olfy	al al+Hk okil+H+ol air l+k ok+o air ar aii Hod l+k ol	BARE BARE+BARE BARE+BOUND_E+BARE BARE BARE+REL_I Q_BOUND_E+BARE BARE BARE BARE BARE BARE+REL_I BARE	pal=C13[BARE]{H95:COMP} | alchky=C13+C29[BARE+BARE]{H95:OPEN} | okilcheol=R:okil+C01+C03[BARE+BOUND_E+BARE]{H95:OPEN} | kair=C26[BARE]{H95:EXACT} | lkain=C09+C08[BARE+REL_I]{H95:COMP} | qokeeo=C02+C05[Q_BOUND_E+BARE]{H95:COMP} | kair=C26[BARE]{H95:EXACT} | dar=C12[BARE]{H95:EXACT} | aiin=C06[BARE]{H95:EXACT} | pchod=C22[BARE]{H95:EXACT} | lkaiiin=C09+C08[BARE+REL_I]{H95:COMP} | olfy=C03[BARE]{H95:COMP}		11	10
IT2a	f107r.25	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		11	ycheain chal kal chedy qokaiin chody qokchdy qokal char chdalal om	H H al H ok Hod ok+Hd ok H Hdal o	BOUND_E FREE_L BARE BOUND_D Q_REL_I BARE Q_BARE+BARE Q_FREE_L FREE_R FREE_L BARE	ycheain=C01[BOUND_E]{H95:COMP} | chal=C01[FREE_L]{H95:COMP} | kal=C13[BARE]{H95:COMP} | chedy=C01[BOUND_D]{H95:COMP} | qokaiin=C02[Q_REL_I]{H95:COMP} | chody=C22[BARE]{H95:EXACT} | qokchdy=C02+C14[Q_BARE+BARE]{H95:COMP} | qokal=C02[Q_FREE_L]{H95:COMP} | char=C01[FREE_R]{H95:COMP} | chdalal=R:Hdal[FREE_L]{H95:OPEN} | om=C05[BARE]{H95:COMP}	W4>W5:BOUND_D>Q_REL_I	10	10
IT2a	f107r.26	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT	ol	8	olcheor shey cheey olcheol kaiin otair okal cheody	ol+H+or H H ol+H+ol aii otair ok H+od	BARE+BOUND_E+BARE BOUND_E BOUND_E BARE+BOUND_E+BARE BARE BARE FREE_L BOUND_E+BARE	olcheor=C03+C01+C07[BARE+BOUND_E+BARE]{H95:COMP} | shey=C01[BOUND_E]{H95:COMP} | cheey=C01[BOUND_E]{H95:COMP} | olcheol=C03+C01+C03[BARE+BOUND_E+BARE]{H95:COMP} | kaiin=C06[BARE]{H95:EXACT} | otair=R:otair[BARE]{H95:EXACT} | okal=C02[FREE_L]{H95:COMP} | cheody=C01+C10[BOUND_E+BARE]{H95:COMP}		7	8
IT2a	f107r.27	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	OPEN		10	podar aiisod qokiir otiir ofchedy qofchedy qofchol chkaiin chpaiin orol	od aii+s+od okiir otiir o+H o+H o+H Hk H or+ol	FREE_R BARE+BARE+BARE Q_BARE BARE BARE+BOUND_D Q_BARE+BOUND_D Q_BARE+FREE_L REL_I REL_I BARE+BARE	podar=C10[FREE_R]{H95:COMP} | aiisod=C06+C18+C10[BARE+BARE+BARE]{H95:OPEN} | qokiir=R:okiir[Q_BARE]{H95:OPEN} | otiir=R:otiir[BARE]{H95:OPEN} | ofchedy=C05+C01[BARE+BOUND_D]{H95:COMP} | qofchedy=C05+C01[Q_BARE+BOUND_D]{H95:COMP} | qofchol=C05+C01[Q_BARE+FREE_L]{H95:COMP} | chkaiin=C29[REL_I]{H95:EXACT} | chpaiin=C01[REL_I]{H95:COMP} | orol=C07+C03[BARE+BARE]{H95:COMP}	W5>W6:BOUND_D>Q_BARE;W6>W7:BOUND_D>Q_BARE	8	7
IT2a	f107r.28	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		12	kar aiin chl cholor sheees aiin cheey otchy lkaiin ykaiin ykal kal	ar aii Hl H+or Heees aii H ot+H l+k aii al al	BARE BARE BARE FREE_L+BARE BARE BARE BOUND_E BARE+BARE BARE+REL_I BARE BARE BARE	kar=C12[BARE]{H95:EXACT} | aiin=C06[BARE]{H95:EXACT} | chl=R:Hl[BARE]{H95:EXACT} | cholor=C01+C07[FREE_L+BARE]{H95:COMP} | sheees=R:Heees[BARE]{H95:OPEN} | aiin=C06[BARE]{H95:EXACT} | cheey=C01[BOUND_E]{H95:COMP} | otchy=C04+C01[BARE+BARE]{H95:COMP} | lkaiin=C09+C08[BARE+REL_I]{H95:COMP} | ykaiin=C06[BARE]{H95:EXACT} | ykal=C13[BARE]{H95:COMP} | kal=C13[BARE]{H95:COMP}		10	11
IT2a	f107r.29	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT	ol	4	olkeeo lkeeo ar shol	ol+k+o l+k+o ar H	BARE+BOUND_E+BARE BARE+BOUND_E+BARE BARE FREE_L	olkeeo=C03+C08+C05[BARE+BOUND_E+BARE]{H95:COMP} | lkeeo=C09+C08+C05[BARE+BOUND_E+BARE]{H95:COMP} | ar=C12[BARE]{H95:EXACT} | shol=C01[FREE_L]{H95:COMP}		4	4
IT2a	f107r.3	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT	ol	8	olcheey sheos qokeeey ycheedy qotain ykain okeey raiin	ol+H H+os ok H ot ai ok r	BARE+BOUND_E BOUND_E+BARE Q_BOUND_E BOUND_D Q_REL_I BARE BOUND_E REL_I	olcheey=C03+C01[BARE+BOUND_E]{H95:COMP} | sheos=C01+C27[BOUND_E+BARE]{H95:COMP} | qokeeey=C02[Q_BOUND_E]{H95:COMP} | ycheedy=C01[BOUND_D]{H95:COMP} | qotain=C04[Q_REL_I]{H95:COMP} | ykain=C19[BARE]{H95:EXACT} | okeey=C02[BOUND_E]{H95:COMP} | raiin=C20[REL_I]{H95:COMP}	W4>W5:BOUND_D>Q_REL_I	8	8
IT2a	f107r.30	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	OPEN		9	pair aiiikhedy shalkaiin kairy okaral qokaiin opaichy opal rary ky	air aiii+kh H+k air okar ok o+H o r	BARE BARE+BOUND_D FREE_L+REL_I BARE FREE_L Q_REL_I REL_I+BARE FREE_L FREE_R	pair=C26[BARE]{H95:EXACT} | aiiikhedy=R:aiii+R:kh[BARE+BOUND_D]{H95:OPEN} | shalkaiin=C01+C08[FREE_L+REL_I]{H95:COMP} | kairy=C26[BARE]{H95:EXACT} | okaral=R:okar[FREE_L]{H95:EXACT} | qokaiin=C02[Q_REL_I]{H95:COMP} | opaichy=C05+C01[REL_I+BARE]{H95:COMP} | opal=C05[FREE_L]{H95:COMP} | rary=C20[FREE_R]{H95:COMP}		7	8
IT2a	f107r.31	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		13	daiin sheol chdy okaiin sheykal shy kl al kal chdy raiin chain yols	aii H+ol Hd ok H+k H l al al Hd r H ol+s	BARE BOUND_E+BARE BARE REL_I BOUND_E+FREE_L BARE BARE BARE BARE BARE REL_I REL_I BARE+BARE	daiin=C06[BARE]{H95:EXACT} | sheol=C01+C03[BOUND_E+BARE]{H95:COMP} | chdy=C14[BARE]{H95:COMP} | okaiin=C02[REL_I]{H95:COMP} | sheykal=C01+C08[BOUND_E+FREE_L]{H95:COMP} | shy=C01[BARE]{H95:COMP} | kl=C09[BARE]{H95:COMP} | al=C13[BARE]{H95:COMP} | kal=C13[BARE]{H95:COMP} | chdy=C14[BARE]{H95:COMP} | raiin=C20[REL_I]{H95:COMP} | chain=C01[REL_I]{H95:COMP} | yols=C03+C18[BARE+BARE]{H95:COMP}		13	13
IT2a	f107r.32	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		9	salxar shy qokaiin okal qockhedy okraiin otar qocthy ralky	al+x H ok ok o+ckh okr ot o+cth r+k	BARE+FREE_R BARE Q_REL_I FREE_L Q_BARE+BOUND_D REL_I FREE_R Q_BARE+BARE FREE_L+BARE	salxar=C13+R:x[BARE+FREE_R]{H95:OPEN} | shy=C01[BARE]{H95:COMP} | qokaiin=C02[Q_REL_I]{H95:COMP} | okal=C02[FREE_L]{H95:COMP} | qockhedy=C05+C21[Q_BARE+BOUND_D]{H95:COMP} | okraiin=R:okr[REL_I]{H95:OPEN} | otar=C04[FREE_R]{H95:COMP} | qocthy=C05+C17[Q_BARE+BARE]{H95:COMP} | ralky=C20+C08[FREE_L+BARE]{H95:COMP}		7	7
IT2a	f107r.33	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		11	yaiin chekain cheo kaiin chey qol kaiiin chky lcheel lkar okal	aii H+k H+o aii H ol aiii Hk l+Heel l+k ok	BARE BOUND_E+REL_I BOUND_E+BARE BARE BOUND_E Q_BARE BARE BARE BARE+BARE BARE+FREE_R FREE_L	yaiin=C06[BARE]{H95:EXACT} | chekain=C01+C08[BOUND_E+REL_I]{H95:COMP} | cheo=C01+C05[BOUND_E+BARE]{H95:COMP} | kaiin=C06[BARE]{H95:EXACT} | chey=C01[BOUND_E]{H95:COMP} | qol=C03[Q_BARE]{H95:COMP} | kaiiin=R:aiii[BARE]{H95:EXACT} | chky=C29[BARE]{H95:EXACT} | lcheel=C09+R:Heel[BARE+BARE]{H95:OPEN} | lkar=C09+C08[BARE+FREE_R]{H95:COMP} | okal=C02[FREE_L]{H95:COMP}	W5>W6:BOUND_E>Q_BARE	9	10
IT2a	f107r.34	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	OPEN		11	pairar al aro lkeey qotal cheotain dar okaiin otaiin otar opaim	air al ar+o l+k ot H+ot ar ok ot ot o	FREE_R BARE BARE+BARE BARE+BOUND_E Q_FREE_L BOUND_E+REL_I BARE REL_I REL_I FREE_R REL_I	pairar=C26[FREE_R]{H95:EXACT} | al=C13[BARE]{H95:COMP} | aro=C12+C05[BARE+BARE]{H95:EXACT} | lkeey=C09+C08[BARE+BOUND_E]{H95:COMP} | qotal=C04[Q_FREE_L]{H95:COMP} | cheotain=C01+C04[BOUND_E+REL_I]{H95:COMP} | dar=C12[BARE]{H95:EXACT} | okaiin=C02[REL_I]{H95:COMP} | otaiin=C04[REL_I]{H95:COMP} | otar=C04[FREE_R]{H95:COMP} | opaim=C05[REL_I]{H95:COMP}		11	11
IT2a	f107r.35	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		11	daiin shl lkeeol lchedy qokor lkaiin chedy qotaiin al ol kaldaim	aii Hl l+k+ol l+H ok+or l+k H ot al ol al+d	BARE BARE BARE+BOUND_E+BARE BARE+BOUND_D Q_BARE+BARE BARE+REL_I BOUND_D Q_REL_I BARE BARE BARE+REL_I	daiin=C06[BARE]{H95:EXACT} | shl=R:Hl[BARE]{H95:EXACT} | lkeeol=C09+C08+C03[BARE+BOUND_E+BARE]{H95:COMP} | lchedy=C09+C01[BARE+BOUND_D]{H95:COMP} | qokor=C02+C07[Q_BARE+BARE]{H95:COMP} | lkaiin=C09+C08[BARE+REL_I]{H95:COMP} | chedy=C01[BOUND_D]{H95:COMP} | qotaiin=C04[Q_REL_I]{H95:COMP} | al=C13[BARE]{H95:COMP} | ol=C03[BARE]{H95:COMP} | kaldaim=C13+C16[BARE+REL_I]{H95:COMP}	W4>W5:BOUND_D>Q_BARE;W7>W8:BOUND_D>Q_REL_I	10	11
IT2a	f107r.36	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		12	dar alchor kcheo rkeey chaiin al dal qokchey qokl chey lkaiin lkar	ar al+H H+o r+k H al al ok+H okl H l+k l+k	BARE BARE+FREE_R BOUND_E+BARE BARE+BOUND_E REL_I BARE BARE Q_BARE+BOUND_E Q_BARE BOUND_E BARE+REL_I BARE+FREE_R	dar=C12[BARE]{H95:EXACT} | alchor=C13+C01[BARE+FREE_R]{H95:COMP} | kcheo=C01+C05[BOUND_E+BARE]{H95:COMP} | rkeey=C20+C08[BARE+BOUND_E]{H95:COMP} | chaiin=C01[REL_I]{H95:COMP} | al=C13[BARE]{H95:COMP} | dal=C13[BARE]{H95:COMP} | qokchey=C02+C01[Q_BARE+BOUND_E]{H95:COMP} | qokl=R:okl[Q_BARE]{H95:EXACT} | chey=C01[BOUND_E]{H95:COMP} | lkaiin=C09+C08[BARE+REL_I]{H95:COMP} | lkar=C09+C08[BARE+FREE_R]{H95:COMP}	W8>W9:BOUND_E>Q_BARE	11	12
IT2a	f107r.37	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		5	ychkl kaiin chckhy chol alkain	Hkl aii Hckh H al+k	BARE BARE BARE FREE_L BARE+REL_I	ychkl=R:Hkl[BARE]{H95:OPEN} | kaiin=C06[BARE]{H95:EXACT} | chckhy=C25[BARE]{H95:EXACT} | chol=C01[FREE_L]{H95:COMP} | alkain=C13+C08[BARE+REL_I]{H95:COMP}		4	4
IT2a	f107r.38	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	OPEN		9	poaral orar ofchey qoteedy qotaiin opchedy qokchey otlchdain aly	oar or o+H ot ot o+H ok+H otl+Hd al	FREE_L FREE_R BARE+BOUND_E Q_BOUND_D Q_REL_I BARE+BOUND_D Q_BARE+BOUND_E BARE+REL_I BARE	poaral=R:oar[FREE_L]{H95:OPEN} | orar=C07[FREE_R]{H95:COMP} | ofchey=C05+C01[BARE+BOUND_E]{H95:COMP} | qoteedy=C04[Q_BOUND_D]{H95:COMP} | qotaiin=C04[Q_REL_I]{H95:COMP} | opchedy=C05+C01[BARE+BOUND_D]{H95:COMP} | qokchey=C02+C01[Q_BARE+BOUND_E]{H95:COMP} | otlchdain=R:otl+C14[BARE+REL_I]{H95:OPEN} | aly=C13[BARE]{H95:COMP}	W6>W7:BOUND_D>Q_BARE	7	7
IT2a	f107r.39	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		12	tair cheol cheol kchekain cheear ol oiin cho lkain al oeedy chey	air H+ol H+ol H+k H ol oii Ho l+k al o H	BARE BOUND_E+BARE BOUND_E+BARE BOUND_E+REL_I BOUND_E BARE BARE BARE BARE+REL_I BARE BOUND_D BOUND_E	tair=C26[BARE]{H95:EXACT} | cheol=C01+C03[BOUND_E+BARE]{H95:COMP} | cheol=C01+C03[BOUND_E+BARE]{H95:COMP} | kchekain=C01+C08[BOUND_E+REL_I]{H95:COMP} | cheear=C01[BOUND_E]{H95:COMP} | ol=C03[BARE]{H95:COMP} | oiin=C33[BARE]{H95:EXACT} | cho=C15[BARE]{H95:COMP} | lkain=C09+C08[BARE+REL_I]{H95:COMP} | al=C13[BARE]{H95:COMP} | oeedy=C05[BOUND_D]{H95:COMP} | chey=C01[BOUND_E]{H95:COMP}		12	12
IT2a	f107r.4	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	OPEN		12	teeody chedain qoteey qokar deeo ltedy otar ain chady otokcho qoked okchedy	e+od H ot ok e+o l+t ot ai H+d ot+ok+Ho ok ok+H	BOUND_E+BARE BOUND_D Q_BOUND_E Q_FREE_R BOUND_E+BARE BARE+BOUND_D FREE_R BARE FREE_A+BARE BARE+BARE+BARE Q_BOUND_D BARE+BOUND_D	teeody=C11+C10[BOUND_E+BARE]{H95:COMP} | chedain=C01[BOUND_D]{H95:COMP} | qoteey=C04[Q_BOUND_E]{H95:COMP} | qokar=C02[Q_FREE_R]{H95:COMP} | deeo=C11+C05[BOUND_E+BARE]{H95:COMP} | ltedy=C09+C24[BARE+BOUND_D]{H95:COMP} | otar=C04[FREE_R]{H95:COMP} | ain=C19[BARE]{H95:EXACT} | chady=C01+C16[FREE_A+BARE]{H95:COMP} | otokcho=C04+C02+C15[BARE+BARE+BARE]{H95:COMP} | qoked=C02[Q_BOUND_D]{H95:COMP} | okchedy=C02+C01[BARE+BOUND_D]{H95:COMP}	W2>W3:BOUND_D>Q_BOUND_E	12	12
IT2a	f107r.40	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT	l	10	lolkaiin chey qokaiin chal aiin okaiin olkar otair okal okal	l+ol+k H ok H aii ok ol+k otair ok ok	BARE+BARE+REL_I BOUND_E Q_REL_I FREE_L BARE REL_I BARE+FREE_R BARE FREE_L FREE_L	lolkaiin=C09+C03+C08[BARE+BARE+REL_I]{H95:COMP} | chey=C01[BOUND_E]{H95:COMP} | qokaiin=C02[Q_REL_I]{H95:COMP} | chal=C01[FREE_L]{H95:COMP} | aiin=C06[BARE]{H95:EXACT} | okaiin=C02[REL_I]{H95:COMP} | olkar=C03+C08[BARE+FREE_R]{H95:COMP} | otair=R:otair[BARE]{H95:EXACT} | okal=C02[FREE_L]{H95:COMP} | okal=C02[FREE_L]{H95:COMP}		9	10
IT2a	f107r.41	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		6	qokain ar ockhey qokal otal otam	ok ar o+ckh ok ot ot	Q_REL_I BARE BARE+BOUND_E Q_FREE_L FREE_L FREE_A	qokain=C02[Q_REL_I]{H95:COMP} | ar=C12[BARE]{H95:EXACT} | ockhey=C05+C21[BARE+BOUND_E]{H95:COMP} | qokal=C02[Q_FREE_L]{H95:COMP} | otal=C04[FREE_L]{H95:COMP} | otam=C04[FREE_A]{H95:COMP}		6	6
IT2a	f107r.42	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	OPEN		11	pcholky sokeey aiin oteey ykchey paichy okeey tain ar arodl kairam	H+k ok aii ot H ai+H ok ai ar ar+odl air	FREE_L+BARE BOUND_E BARE BOUND_E BOUND_E BARE+BARE BOUND_E BARE BARE BARE+BARE FREE_A	pcholky=C01+C08[FREE_L+BARE]{H95:COMP} | sokeey=C02[BOUND_E]{H95:COMP} | aiin=C06[BARE]{H95:EXACT} | oteey=C04[BOUND_E]{H95:COMP} | ykchey=C01[BOUND_E]{H95:COMP} | paichy=C19+C01[BARE+BARE]{H95:OPEN} | okeey=C02[BOUND_E]{H95:COMP} | tain=C19[BARE]{H95:EXACT} | ar=C12[BARE]{H95:EXACT} | arodl=C12+R:odl[BARE+BARE]{H95:OPEN} | kairam=C26[FREE_A]{H95:EXACT}		10	9
IT2a	f107r.43	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		10	okeear aithy daiin sheody ykchedy chykaiin otal taiin chotaiin aram	ok ai+th aii H+od H Hk ot aii Hot ar	BOUND_E BARE+BARE BARE BOUND_E+BARE BOUND_D REL_I FREE_L BARE REL_I FREE_A	okeear=C02[BOUND_E]{H95:COMP} | aithy=C19+R:th[BARE+BARE]{H95:EXACT} | daiin=C06[BARE]{H95:EXACT} | sheody=C01+C10[BOUND_E+BARE]{H95:COMP} | ykchedy=C01[BOUND_D]{H95:COMP} | chykaiin=C29[REL_I]{H95:EXACT} | otal=C04[FREE_L]{H95:COMP} | taiin=C06[BARE]{H95:EXACT} | chotaiin=C31[REL_I]{H95:EXACT} | aram=C12[FREE_A]{H95:EXACT}		9	10
IT2a	f107r.44	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		4	ycheodain okeey qokeeody qokaiin	H+od ok ok+od ok	BOUND_E+REL_I BOUND_E Q_BOUND_E+BARE Q_REL_I	ycheodain=C01+C10[BOUND_E+REL_I]{H95:COMP} | okeey=C02[BOUND_E]{H95:COMP} | qokeeody=C02+C10[Q_BOUND_E+BARE]{H95:COMP} | qokaiin=C02[Q_REL_I]{H95:COMP}	W2>W3:BOUND_E>Q_BOUND_E	4	4
IT2a	f107r.45	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	OPEN	t	10	todky chedy qockhy qokeedy qokokil y chees opal kaiin otaiin otaram	od+k H o+ckh ok ok+okil Hees o aii ot otar	BARE+BARE BOUND_D Q_BARE+BARE Q_BOUND_D Q_BARE+BARE BARE FREE_L BARE REL_I FREE_A	todky=C10+C08[BARE+BARE]{H95:COMP} | chedy=C01[BOUND_D]{H95:COMP} | qockhy=C05+C21[Q_BARE+BARE]{H95:COMP} | qokeedy=C02[Q_BOUND_D]{H95:COMP} | qokokil=C02+R:okil[Q_BARE+BARE]{H95:OPEN} | chees=R:Hees[BARE]{H95:EXACT} | opal=C05[FREE_L]{H95:COMP} | kaiin=C06[BARE]{H95:EXACT} | otaiin=C04[REL_I]{H95:COMP} | otaram=R:otar[FREE_A]{H95:EXACT}	W2>W3:BOUND_D>Q_BARE	7	9
IT2a	f107r.46	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		12	sar cheey qodaiin qokaiin ol cheor aiin otal taiin qokaiin otal alkal	ar H od ok ol H+or aii ot aii ok ot al+k	BARE BOUND_E Q_REL_I Q_REL_I BARE BOUND_E+BARE BARE FREE_L BARE Q_REL_I FREE_L BARE+FREE_L	sar=C12[BARE]{H95:EXACT} | cheey=C01[BOUND_E]{H95:COMP} | qodaiin=C10[Q_REL_I]{H95:COMP} | qokaiin=C02[Q_REL_I]{H95:COMP} | ol=C03[BARE]{H95:COMP} | cheor=C01+C07[BOUND_E+BARE]{H95:COMP} | aiin=C06[BARE]{H95:EXACT} | otal=C04[FREE_L]{H95:COMP} | taiin=C06[BARE]{H95:EXACT} | qokaiin=C02[Q_REL_I]{H95:COMP} | otal=C04[FREE_L]{H95:COMP} | alkal=C13+C08[BARE+FREE_L]{H95:COMP}		12	12
IT2a	f107r.47	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		5	okain cheey lol loeey oiinal	ok H l+ol l+o oii+al	REL_I BOUND_E BARE+BARE BARE+BOUND_E BARE+BARE	okain=C02[REL_I]{H95:COMP} | cheey=C01[BOUND_E]{H95:COMP} | lol=C09+C03[BARE+BARE]{H95:COMP} | loeey=C09+C05[BARE+BOUND_E]{H95:COMP} | oiinal=C33+C13[BARE+BARE]{H95:OPEN}		5	4
IT2a	f107r.48	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	OPEN		12	faiiral chkal lky otain ar kalkal qotain oty lky otaiin ytaiin om	aiir Hk l+k ot ar al+k ot ot l+k ot aii o	FREE_L FREE_L BARE+BARE REL_I BARE BARE+FREE_L Q_REL_I BARE BARE+BARE REL_I BARE BARE	faiiral=R:aiir[FREE_L]{H95:EXACT} | chkal=C29[FREE_L]{H95:EXACT} | lky=C09+C08[BARE+BARE]{H95:COMP} | otain=C04[REL_I]{H95:COMP} | ar=C12[BARE]{H95:EXACT} | kalkal=C13+C08[BARE+FREE_L]{H95:COMP} | qotain=C04[Q_REL_I]{H95:COMP} | oty=C04[BARE]{H95:COMP} | lky=C09+C08[BARE+BARE]{H95:COMP} | otaiin=C04[REL_I]{H95:COMP} | ytaiin=C06[BARE]{H95:EXACT} | om=C05[BARE]{H95:COMP}		11	12
