family_surface	total_count	physical_folios	pages	first_count	last_count	core_count	single_count	effective_folios	maximum_folio_share	effective_sections	currier_a_count	currier_b_count	currier_unknown_count	first_last_support	first_last_log_odds_ratio	first_last_positive_folds	first_last_negative_folds	first_last_minimum_fold	first_last_maximum_fold	first_last_label	edge_core_support	edge_core_log_odds_ratio	edge_core_positive_folds	edge_core_negative_folds	edge_core_minimum_fold	edge_core_maximum_fold	edge_core_label
AJAB	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1209521621557805	2.2329592811735894	INSUFFICIENT
AJAC	1	1	1	1	0	0	0	1.0	1.0	1.0	1	0	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1318364998684736	2.2329592811735894	INSUFFICIENT
AJAF	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1242233297640947	INSUFFICIENT
AJCAB	1	1	1	0	1	0	0	1.0	1.0	1.0	0	1	0	1	-1.0989859807501865	0	93	-1.0989972001432238	0.0	INSUFFICIENT	1	2.226321556839621	94	0	1.1207587395925744	2.2329592811735894	INSUFFICIENT
AJPAG	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.125418990569538	INSUFFICIENT
AJPKQLKA	1	1	1	0	0	1	0	1.0	1.0	1.0	1	0	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1333741530401404	INSUFFICIENT
AJQABKB	1	1	1	0	1	0	0	1.0	1.0	1.0	1	0	0	1	-1.0989859807501865	0	93	-1.0989972001432238	0.0	INSUFFICIENT	1	2.226321556839621	94	0	1.1243414074677078	2.2329592811735894	INSUFFICIENT
AJQAC	1	1	1	1	0	0	0	1.0	1.0	1.0	1	0	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1307664173997456	2.2329592811735894	INSUFFICIENT
AJQCA	1	1	1	0	1	0	0	1.0	1.0	1.0	1	0	0	1	-1.0989859807501865	0	93	-1.0989972001432238	0.0	INSUFFICIENT	1	2.226321556839621	94	0	1.127366676100967	2.2329592811735894	INSUFFICIENT
AJQJA	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1224621033226967	INSUFFICIENT
AJQJABA	2	2	2	0	0	2	0	2.0	0.5	1.0	1	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	2	-0.4820365007392946	2	92	-0.4947192548538051	0.025667314102421512	INSUFFICIENT
AJQKA	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1261210086671707	INSUFFICIENT
AJQKBA	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1185580377890183	INSUFFICIENT
AKA	9	8	9	3	1	5	0	7.715195845677657	0.2222222222222222	3.5716523669284483	5	4	0	4	0.8480456637497767	94	0	0.5112012811708592	1.9470405184296289	INSUFFICIENT	9	0.9272967668333181	94	0	0.6737027300220433	1.3734012286467492	INSUFFICIENT
AKAA	1	1	1	1	0	0	0	1.0	1.0	1.0	1	0	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1309617868584518	2.2329592811735894	INSUFFICIENT
AKAAG	1	1	1	1	0	0	0	1.0	1.0	1.0	1	0	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1287227550622316	2.2329592811735894	INSUFFICIENT
AKAB	16	13	15	12	2	2	0	11.940733288722281	0.1875	2.01963929931604	13	3	0	14	1.613183936668568	94	0	1.33765459368737	2.1244781018255106	INSUFFICIENT	16	2.88787835609266	94	0	2.6613915897367284	3.3961015529133647	INSUFFICIENT
AKABA	5	5	5	4	1	0	0	5.000000000000001	0.2	1.6493848884661177	4	1	0	5	1.0997342035202688	94	0	0.848050447440599	2.1987527533738285	INSUFFICIENT	5	3.5263522744377513	94	0	3.3214244818894194	3.533000487309657	INSUFFICIENT
AKABAF	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1206638988657784	INSUFFICIENT
AKABAG	1	1	1	1	0	0	0	1.0	1.0	1.0	1	0	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1295441776876702	2.2329592811735894	INSUFFICIENT
AKABLAB	1	1	1	1	0	0	0	1.0	1.0	1.0	1	0	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1287227550622316	2.2329592811735894	INSUFFICIENT
AKAC	21	16	19	17	0	4	0	14.724838672758072	0.14285714285714285	2.0688675133103955	16	5	0	17	3.561719897140477	94	0	3.3725818532445575	3.5619117916182064	INSUFFICIENT	21	2.4885850111726224	94	0	2.3034416860604194	3.0738417309479855	EDGE_ASSOCIATED
AKACAC	1	1	1	1	0	0	0	1.0	1.0	1.0	1	0	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1295441776876702	2.2329592811735894	INSUFFICIENT
AKAEQA	1	1	1	1	0	0	0	1.0	1.0	1.0	1	0	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1294000542468607	2.2329592811735894	INSUFFICIENT
AKAF	3	3	3	3	0	0	0	2.9999999999999996	0.3333333333333333	1.0	3	0	0	3	1.947031644499963	94	0	1.6101896508645401	1.947065328236526	INSUFFICIENT	3	3.073993214072593	94	0	2.7381992027335222	3.0806361807011218	INSUFFICIENT
AKAG	2	2	2	1	1	0	0	2.0	0.5	2.0	2	0	0	2	0.0	1	1	-1.0989889365068375	1.0989902176219655	INSUFFICIENT	2	2.7373340615629855	94	0	2.22640197843013	2.743974406550911	INSUFFICIENT
AKAQKA	1	1	1	1	0	0	0	1.0	1.0	1.0	1	0	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1341575267982058	2.232697191565168	INSUFFICIENT
AKAUA	4	3	3	4	0	0	0	2.82842712474619	0.5	1.0	4	0	0	4	2.198720184270455	94	0	1.6101947715052347	2.198765112976922	INSUFFICIENT	4	3.3254945931859754	94	0	2.74319045919742	3.3321401824423114	INSUFFICIENT
AKBA	5	4	4	0	0	5	0	3.7892914162759954	0.4	2.586409289858933	0	5	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	5	-1.2706754042205537	0	94	-1.2833653419423396	-0.823537619697384	INSUFFICIENT
AKBAF	1	1	1	0	1	0	0	1.0	1.0	1.0	1	0	0	1	-1.0989859807501865	0	93	-1.0989972001432238	0.0	INSUFFICIENT	1	2.226321556839621	94	0	1.129589991650312	2.2329592811735894	INSUFFICIENT
AKC	7	6	6	4	0	3	0	5.742347492053464	0.2857142857142857	2.729838563103603	3	4	0	4	2.198720184270455	94	0	1.9470400926783615	2.198762152115403	INSUFFICIENT	7	1.3794029229829499	94	0	1.1218942334482442	1.7193924012197404	INSUFFICIENT
AKCABA	1	1	1	0	0	1	0	1.0	1.0	1.0	1	0	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1291716827229081	INSUFFICIENT
AKJA	18	16	18	14	1	3	0	15.43039169135531	0.1111111111111111	4.303202067131412	5	13	0	15	2.273554289052043	94	0	2.124507369729904	3.3008388002499163	INSUFFICIENT	18	2.6182243193411825	94	0	2.4737482903019594	2.955662665099176	INSUFFICIENT
AKJAAB	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1225598537418677	2.2329592811735894	INSUFFICIENT
AKJAAC	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1225598537418677	2.2329592811735894	INSUFFICIENT
AKJAB	11	9	11	10	0	0	1	8.54923454974006	0.18181818181818182	2.3630833747998654	4	7	0	10	3.048265657516202	94	0	2.8362316447819	3.0483782358299636	INSUFFICIENT	10	4.173914893126062	94	0	3.9557026378433124	4.1805762389117955	INSUFFICIENT
AKJABA	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1209521621557805	2.2329592811735894	INSUFFICIENT
AKJABAB	1	1	1	0	1	0	0	1.0	1.0	1.0	1	0	0	1	-1.0989859807501865	0	93	-1.0989972001432238	0.0	INSUFFICIENT	1	2.226321556839621	94	0	1.1304756862868262	2.2329592811735894	INSUFFICIENT
AKJABAF	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1224621033226967	2.2329592811735894	INSUFFICIENT
AKJABAG	1	1	1	1	0	0	0	1.0	1.0	1.0	1	0	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1333741530401404	2.2329592811735894	INSUFFICIENT
AKJAC	11	9	10	8	0	3	0	8.54923454974006	0.18181818181818182	2.9069066786738817	9	2	0	8	2.8362067981156525	94	0	2.5672173607017252	2.8362967922498696	INSUFFICIENT	11	2.0161398427351314	94	0	1.7475906916999473	2.3505891554014333	INSUFFICIENT
AKJACAG	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1224621033226967	2.2329592811735894	INSUFFICIENT
AKJAF	2	2	2	2	0	0	0	2.0	0.5	2.0	0	2	0	2	1.6101854362962316	94	0	1.0989961658321328	1.6102078835982232	INSUFFICIENT	2	2.7373340615629855	94	0	2.2212664780459495	2.743974406550911	INSUFFICIENT
AKJAQA	3	3	3	3	0	0	0	2.9999999999999996	0.3333333333333333	2.9999999999999996	2	1	0	3	1.947031644499963	94	0	1.6101882407379202	1.947065328236526	INSUFFICIENT	3	3.073993214072593	94	0	2.7323815328505425	3.0806361807011218	INSUFFICIENT
AKJAUA	1	1	1	1	0	0	0	1.0	1.0	1.0	1	0	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1243414074677078	2.2329592811735894	INSUFFICIENT
AKJB	2	2	2	2	0	0	0	2.0	0.5	2.0	0	2	0	2	1.6101854362962316	94	0	1.0989942596429603	1.6102078835982232	INSUFFICIENT	2	2.7373340615629855	94	0	2.2176579805671945	2.743974406550911	INSUFFICIENT
AKJBA	14	11	12	7	0	6	1	10.401960023958639	0.14285714285714285	4.190235983519266	0	14	0	7	2.710668982995405	94	0	2.567225966299129	2.7107476979209455	INSUFFICIENT	13	1.2715688465317265	94	0	1.1245102130022857	1.6334276397574166	INSUFFICIENT
AKJBAB	3	3	3	2	1	0	0	2.9999999999999996	0.3333333333333333	1.0	0	3	0	3	0.5111994555460453	92	0	0.0	1.6102011255984134	INSUFFICIENT	3	3.073993214072593	94	0	2.7332558095335093	3.0806361807011218	INSUFFICIENT
AKJBAC	2	2	2	1	1	0	0	2.0	0.5	2.0	0	2	0	2	0.0	1	1	-1.0989938224384763	1.0989922278824067	INSUFFICIENT	2	2.7373340615629855	94	0	2.223026385315652	2.743974406550911	INSUFFICIENT
AKJBAF	2	2	2	2	0	0	0	2.0	0.5	1.0	0	2	0	2	1.6101854362962316	94	0	1.0989938224384763	1.6102078835982232	INSUFFICIENT	2	2.7373340615629855	94	0	2.2176579805671945	2.743974406550911	INSUFFICIENT
AKJBAG	2	2	2	2	0	0	0	2.0	0.5	1.0	0	2	0	2	1.6101854362962316	94	0	1.0989945516697066	1.6102078835982232	INSUFFICIENT	2	2.7373340615629855	94	0	2.2176579805671945	2.743974406550911	INSUFFICIENT
AKJC	2	2	2	1	0	1	0	2.0	0.5	2.0	0	2	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	2	1.127648764783303	94	0	0.024761673605029344	2.2274336987840813	INSUFFICIENT
AKJQKA	2	2	2	2	0	0	0	2.0	0.5	1.0	2	0	0	2	1.6101854362962316	94	0	1.098988087244498	1.6102078835982232	INSUFFICIENT	2	2.7373340615629855	94	0	2.2283065355299074	2.743974406550911	INSUFFICIENT
AKJQKAC	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1286336519479399	INSUFFICIENT
AKJUJA	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.125418990569538	2.2329592811735894	INSUFFICIENT
AKKA	23	16	19	18	1	4	0	13.881471337965705	0.17391304347826086	2.505275540760643	3	20	0	19	2.518679848783081	94	0	2.2736854755639513	3.6177142385966565	INSUFFICIENT	23	2.597173513803937	94	0	2.3619545536217483	2.846526142360252	EDGE_ASSOCIATED
AKKAA	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1206638988657784	2.2329592811735894	INSUFFICIENT
AKKAB	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1209521621557805	2.2329592811735894	INSUFFICIENT
AKKABAF	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.114844455611722	2.2329592811735894	INSUFFICIENT
AKKABAG	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1242233297640947	2.2329592811735894	INSUFFICIENT
AKKAC	2	2	2	2	0	0	0	2.0	0.5	2.0	0	2	0	2	1.6101854362962316	94	0	1.0989949905480199	1.6102078835982232	INSUFFICIENT	2	2.7373340615629855	94	0	2.2176579805671945	2.743974406550911	INSUFFICIENT
AKKAQABAG	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989964607819396	INSUFFICIENT	1	2.226321556839621	94	0	1.1215048546555597	2.2329592811735894	INSUFFICIENT
AKKBA	4	4	4	1	0	3	0	4.0	0.25	2.0	0	4	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	4	0.2802298866365953	93	1	-0.8226603448355356	0.6161604857971681	INSUFFICIENT
AKKBAG	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1234360355195898	2.2329592811735894	INSUFFICIENT
AKKC	2	2	2	2	0	0	0	2.0	0.5	2.0	0	2	0	2	1.6101854362962316	94	0	1.0989941137968418	1.6102078835982232	INSUFFICIENT	2	2.7373340615629855	94	0	2.217361604192983	2.743974406550911	INSUFFICIENT
AKKQKA	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.129795353651905	2.2329592811735894	INSUFFICIENT
AKQA	2	2	2	1	0	0	1	2.0	0.5	2.0	1	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.13013432005993	2.2329592811735894	INSUFFICIENT
AKQAG	1	1	1	1	0	0	0	1.0	1.0	1.0	1	0	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1316061207300772	2.2329592811735894	INSUFFICIENT
AKQBQAG	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1224621033226967	2.2329592811735894	INSUFFICIENT
AKUA	1	1	1	0	0	0	1	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	0	1.1275224221321036	94	0	1.114844455611722	1.1341575267982058	INSUFFICIENT
AKUAB	1	1	1	0	1	0	0	1.0	1.0	1.0	1	0	0	1	-1.0989859807501865	0	93	-1.0989972001432238	0.0	INSUFFICIENT	1	2.226321556839621	94	0	1.1289148381645586	2.2329592811735894	INSUFFICIENT
AL	1	1	1	1	0	0	0	1.0	1.0	1.0	1	0	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1316061207300772	2.2329592811735894	INSUFFICIENT
ALA	3	3	3	3	0	0	0	2.9999999999999996	0.3333333333333333	1.0	3	0	0	3	1.947031644499963	94	0	1.6101882407379202	1.947065328236526	INSUFFICIENT	3	3.073993214072593	94	0	2.737651324227092	3.0806361807011218	INSUFFICIENT
ALAAF	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1209521621557805	2.2329592811735894	INSUFFICIENT
ALAB	2	2	2	2	0	0	0	2.0	0.5	1.0	2	0	0	2	1.6101854362962316	94	0	1.0989882285221615	1.6102078835982232	INSUFFICIENT	2	2.7373340615629855	94	0	2.226433198984747	2.743974406550911	INSUFFICIENT
ALABLA	1	1	1	1	0	0	0	1.0	1.0	1.0	1	0	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1243414074677078	2.2329592811735894	INSUFFICIENT
ALAC	3	3	3	3	0	0	0	2.9999999999999996	0.3333333333333333	1.8898815748423097	2	1	0	3	1.947031644499963	94	0	1.6101896508645401	1.947065328236526	INSUFFICIENT	3	3.073993214072593	94	0	2.730484110836218	3.0806361807011218	INSUFFICIENT
ALAG	1	1	1	1	0	0	0	1.0	1.0	1.0	1	0	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1304756862868262	2.2329592811735894	INSUFFICIENT
ALJ	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.114844455611722	2.2329592811735894	INSUFFICIENT
ALJA	13	10	11	9	0	4	0	8.485826035113762	0.3076923076923077	2.745874928063433	1	12	0	9	2.947807245823968	94	0	2.7107250211914544	2.9479085277509904	INSUFFICIENT	13	1.8761776609413172	94	0	1.7558280440034468	2.2235617375830152	INSUFFICIENT
ALJAAC	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989964607819396	INSUFFICIENT	1	2.226321556839621	94	0	1.1215048546555597	2.2329592811735894	INSUFFICIENT
ALJAB	4	4	4	3	0	1	0	4.0	0.25	2.82842712474619	2	2	0	3	1.947031644499963	94	0	1.6101919181248654	1.947065328236526	INSUFFICIENT	4	1.9753204220162754	94	0	1.6319030118085307	3.0743117430091917	INSUFFICIENT
ALJABA	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1225598537418677	2.2329592811735894	INSUFFICIENT
ALJABAG	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1206638988657784	2.2329592811735894	INSUFFICIENT
ALJABBA	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.125418990569538	2.2329592811735894	INSUFFICIENT
ALJABQAF	1	1	1	1	0	0	0	1.0	1.0	1.0	1	0	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1243414074677078	2.2329592811735894	INSUFFICIENT
ALJAC	1	1	1	1	0	0	0	1.0	1.0	1.0	1	0	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1316061207300772	2.2329592811735894	INSUFFICIENT
ALJAQAG	1	1	1	1	0	0	0	1.0	1.0	1.0	1	0	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1254283616974623	2.2329592811735894	INSUFFICIENT
ALJBA	10	8	9	8	0	2	0	7.578582832551992	0.2	2.454555595891148	0	10	0	8	2.8362067981156525	94	0	2.567247768739586	2.8362967922498696	INSUFFICIENT	10	2.352672590066759	94	0	2.081954901948108	2.8598036340172692	INSUFFICIENT
ALJBAF	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1286336519479399	2.2329592811735894	INSUFFICIENT
ALJCA	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1247978918259296	2.2329592811735894	INSUFFICIENT
ALJPABC	1	1	1	0	1	0	0	1.0	1.0	1.0	0	1	0	1	-1.0989859807501865	0	93	-1.0989972001432238	0.0	INSUFFICIENT	1	2.226321556839621	94	0	1.1185580377890183	2.2329592811735894	INSUFFICIENT
ALK	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1263841373806587	2.2329592811735894	INSUFFICIENT
ALKA	6	4	5	5	0	1	0	3.77976314968462	0.3333333333333333	3.77976314968462	1	5	0	5	2.3997651312339805	94	0	1.947065328236526	2.399817610952828	INSUFFICIENT	6	2.4276794823814334	94	0	1.969317497478588	3.323409191447799	INSUFFICIENT
ALKAAG	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1209521621557805	2.2329592811735894	INSUFFICIENT
ALKAB	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1265588375597306	2.2329592811735894	INSUFFICIENT
ALKABA	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1207587395925744	2.2329592811735894	INSUFFICIENT
ALKADACAC	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1238655198041339	2.2329592811735894	INSUFFICIENT
ALKB	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1234360355195898	2.2329592811735894	INSUFFICIENT
ALKBA	4	4	4	3	0	1	0	4.0	0.25	2.82842712474619	0	4	0	3	1.947031644499963	94	0	1.6101962063092985	1.947065328236526	INSUFFICIENT	4	1.9753204220162754	94	0	1.6319030118085307	3.0679924820714835	INSUFFICIENT
ALKC	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.125418990569538	2.2329592811735894	INSUFFICIENT
ALKQA	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1236213488344555	INSUFFICIENT
ALUA	1	1	1	1	0	0	0	1.0	1.0	1.0	1	0	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1327724970998658	2.2329592811735894	INSUFFICIENT
AMA	2	2	2	1	0	1	0	2.0	0.5	1.0	1	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	2	1.127648764783303	94	0	0.033163468929799045	2.2254675521371023	INSUFFICIENT
AMABA	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1247978918259296	INSUFFICIENT
AMBA	1	1	1	0	1	0	0	1.0	1.0	1.0	0	1	0	1	-1.0989859807501865	0	93	-1.0989972001432238	0.0	INSUFFICIENT	1	2.226321556839621	94	0	1.1282445484436254	2.2329592811735894	INSUFFICIENT
AMBAF	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1188539741070866	2.2329592811735894	INSUFFICIENT
AMC	5	5	5	0	0	5	0	5.000000000000001	0.2	1.6493848884661177	4	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	5	-1.2706754042205537	0	94	-1.2833653419423396	-1.0656310686908836	INSUFFICIENT
AMCAA	1	1	1	1	0	0	0	1.0	1.0	1.0	1	0	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1278371536754872	2.2329592811735894	INSUFFICIENT
AMQA	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1247978918259296	INSUFFICIENT
ANC	1	1	1	1	0	0	0	1.0	1.0	1.0	1	0	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1284127541007387	2.2329592811735894	INSUFFICIENT
APA	8	7	7	0	4	4	0	6.727171322029715	0.25	4.0	3	5	0	4	-2.198720184270455	0	94	-2.198762152115403	-1.9470396672476904	INSUFFICIENT	8	1.128027980329862	94	0	0.8699635136556625	1.3798598329973035	INSUFFICIENT
APAAG	1	1	1	0	0	1	0	1.0	1.0	1.0	1	0	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.126870947868868	INSUFFICIENT
APAB	13	11	12	0	5	8	0	10.503129936189445	0.15384615384615385	2.5527107992820115	5	8	0	5	-2.3997651312339805	0	94	-2.399821313455412	-2.1987263609862233	INSUFFICIENT	13	0.692654800746372	94	0	0.484941233106181	0.9583280837188265	INSUFFICIENT
