event_id	edition	locus	page	surface_position_1based	residual_token	coverage_class	neutral_directions	replacement_directions	candidate_count	mapping_preserving_has_other_locus_witness	mapping_preserving_has_same_edition_witness	direct_same_locus_witness_directions	direct_sole_boundary_mapping_preserving_directions	candidate_json
IT2a|f57v.2|22	IT2a	f57v.2	f57v	22	yty	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f57v.2|24	IT2a	f57v.2	f57v	24	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f57v.2|28	IT2a	f57v.2	f57v	28	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""dshdy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""H[BARE]"",""neighbor_surface"":""dsh"",""role"":""BARE"",""root"":""Hd""}]"
IT2a|f57v.3|9	IT2a	f57v.3	f57v	9	f	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f57v.3|12	IT2a	f57v.3	f57v	12	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""ry"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""r[BARE]"",""neighbor_surface"":""r"",""role"":""BARE"",""root"":""r""}]"
IT2a|f57v.3|21	IT2a	f57v.3	f57v	21	m	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f57v.3|22	IT2a	f57v.3	f57v	22	f	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f57v.3|25	IT2a	f57v.3	f57v	25	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""ry"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""r[BARE]"",""neighbor_surface"":""r"",""role"":""BARE"",""root"":""r""}]"
IT2a|f57v.3|35	IT2a	f57v.3	f57v	35	p	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f57v.3|38	IT2a	f57v.3	f57v	38	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""ry"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""r[BARE]"",""neighbor_surface"":""r"",""role"":""BARE"",""root"":""r""}]"
IT2a|f57v.3|48	IT2a	f57v.3	f57v	48	p	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f57v.3|51	IT2a	f57v.3	f57v	51	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""ry"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""r[BARE]"",""neighbor_surface"":""r"",""role"":""BARE"",""root"":""r""}]"
IT2a|f57v.4|15	IT2a	f57v.4	f57v	15	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ychedaiin"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_D]"",""neighbor_surface"":""chedaiin"",""role"":""BOUND_D"",""root"":""H""}]"
IT2a|f57v.5|5	IT2a	f57v.5	f57v	5	m	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f57v.5|9	IT2a	f57v.5	f57v	9	f	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f57v.5|11	IT2a	f57v.5	f57v	11	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yl"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""l[BARE]"",""neighbor_surface"":""l"",""role"":""BARE"",""root"":""l""}]"
IT2a|f57v.5|24	IT2a	f57v.5	f57v	24	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yar"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ar[BARE]"",""neighbor_surface"":""ar"",""role"":""BARE"",""root"":""ar""}]"
IT2a|f58r.1|9	IT2a	f58r.1	f58r	9	m	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""dalm"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""al[BARE]"",""neighbor_surface"":""dal"",""role"":""BARE"",""root"":""al""}]"
IT2a|f58r.15|1	IT2a	f58r.15	f58r	1	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f58r.15|6	IT2a	f58r.15	f58r	6	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f58r.33|8	IT2a	f58r.33	f58r	8	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""qokardy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":false,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ok[Q_FREE_R]"",""neighbor_surface"":""qokar"",""role"":""Q_FREE_R+BARE"",""root"":""ok+d""}]"
IT2a|f58r.8|9	IT2a	f58r.8	f58r	9	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""kaldy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""al[BARE]"",""neighbor_surface"":""kal"",""role"":""BARE+BARE"",""root"":""al+d""}]"
IT2a|f58v.11|4	IT2a	f58v.11	f58v	4	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f58v.12|6	IT2a	f58v.12	f58v	6	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f58v.2|5	IT2a	f58v.2	f58v	5	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f58v.27|5	IT2a	f58v.27	f58v	5	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""aly"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""al[BARE]"",""neighbor_surface"":""al"",""role"":""BARE"",""root"":""al""}]"
IT2a|f58v.32|5	IT2a	f58v.32	f58v	5	ky	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f58v.4|4	IT2a	f58v.4	f58v	4	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""okairy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""okair[BARE]"",""neighbor_surface"":""okair"",""role"":""BARE"",""root"":""okair""}]"
IT2a|f58v.7|1	IT2a	f58v.7	f58v	1	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ydaiin"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""aii[BARE]"",""neighbor_surface"":""daiin"",""role"":""BARE"",""root"":""aii""}]"
IT2a|f5r.1|9	IT2a	f5r.1	f5r	9	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f5r.3|10	IT2a	f5r.3	f5r	10	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""qotchody"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ot+Ho[Q_BARE+BARE]"",""neighbor_surface"":""qotcho"",""role"":""Q_BARE+BARE"",""root"":""ot+Hod""}]"
IT2a|f5r.6|9	IT2a	f5r.6	f5r	9	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f5v.2|2	IT2a	f5v.2	f5v	2	sy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f65v.1|3	IT2a	f65v.1	f65v	3	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f65v.3|4	IT2a	f65v.3	f65v	4	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f65v.5|8	IT2a	f65v.5	f65v	8	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f66r.16|1	IT2a	f66r.16	f66r	1	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f66r.20|1	IT2a	f66r.20	f66r	1	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f66r.23|1	IT2a	f66r.23	f66r	1	f	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f66r.29|1	IT2a	f66r.29	f66r	1	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f66r.30|1	IT2a	f66r.30	f66r	1	f	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f66r.31|1	IT2a	f66r.31	f66r	1	f	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f66r.32|1	IT2a	f66r.32	f66r	1	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f66r.36|1	IT2a	f66r.36	f66r	1	f	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f66r.48|1	IT2a	f66r.48	f66r	1	p	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f66r.52|7	IT2a	f66r.52	f66r	7	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""okchody"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ok+Ho[BARE+BARE]"",""neighbor_surface"":""okcho"",""role"":""BARE+BARE"",""root"":""ok+Hod""}]"
IT2a|f66r.58|4	IT2a	f66r.58	f66r	4	ky	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""dalky"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""al[BARE]"",""neighbor_surface"":""dal"",""role"":""BARE+BARE"",""root"":""al+k""}]"
IT2a|f66r.65|11	IT2a	f66r.65	f66r	11	sy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f66v.2|9	IT2a	f66v.2	f66v	9	sy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f67r1.3|4	IT2a	f67r1.3	f67r1	4	g	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""og"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":false,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""o[BARE]"",""neighbor_surface"":""o"",""role"":""BARE"",""root"":""o""}]"
IT2a|f67r1.5|20	IT2a	f67r1.5	f67r1	20	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f67r2.16|4	IT2a	f67r2.16	f67r2	4	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f67r2.17|3	IT2a	f67r2.17	f67r2	3	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f67r2.39|3	IT2a	f67r2.39	f67r2	3	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f67r2.48|3	IT2a	f67r2.48	f67r2	3	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f67v2.3|7	IT2a	f67v2.3	f67v2	7	m	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f68r1.5|1	IT2a	f68r1.5	f68r1	1	yky	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f68r3.15|2	IT2a	f68r3.15	f68r3	2	yky	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f68r3.7|4	IT2a	f68r3.7	f68r3	4	dsy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f68v1.1|29	IT2a	f68v1.1	f68v1	29	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f68v1.1|30	IT2a	f68v1.1	f68v1	30	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f68v1.3|3	IT2a	f68v1.3	f68v1	3	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f68v2.2|7	IT2a	f68v2.2	f68v2	7	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""daldy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""al[BARE]"",""neighbor_surface"":""dal"",""role"":""BARE+BARE"",""root"":""al+d""}]"
IT2a|f68v3.18|4	IT2a	f68v3.18	f68v3	4	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f68v3.5|22	IT2a	f68v3.5	f68v3	22	yty	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f68v3.5|23	IT2a	f68v3.5	f68v3	23	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f68v3.5|24	IT2a	f68v3.5	f68v3	24	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f68v3.6|7	IT2a	f68v3.6	f68v3	7	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f69r.4|6	IT2a	f69r.4	f69r	6	yty	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f69r.42|3	IT2a	f69r.42	f69r	3	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f69r.44|1	IT2a	f69r.44	f69r	1	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f69r.8|3	IT2a	f69r.8	f69r	3	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""cheydy"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""chey"",""role"":""BOUND_D"",""root"":""H""}]"
IT2a|f69v.1|17	IT2a	f69v.1	f69v	17	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f69v.1|23	IT2a	f69v.1	f69v	23	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f69v.2|20	IT2a	f69v.2	f69v	20	ydy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f69v.2|23	IT2a	f69v.2	f69v	23	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chydy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""H[BARE]"",""neighbor_surface"":""chy"",""role"":""BARE"",""root"":""Hd""}]"
IT2a|f69v.25|2	IT2a	f69v.25	f69v	2	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""okchydy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":false,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ok+H[BARE+BARE]"",""neighbor_surface"":""okchy"",""role"":""BARE+BARE"",""root"":""ok+Hd""}]"
IT2a|f69v.3|4	IT2a	f69v.3	f69v	4	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""dairy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""air[BARE]"",""neighbor_surface"":""dair"",""role"":""BARE"",""root"":""air""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ychdy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""Hd[BARE]"",""neighbor_surface"":""chdy"",""role"":""BARE"",""root"":""Hd""}]"
IT2a|f69v.3|8	IT2a	f69v.3	f69v	8	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""ary"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ar[BARE]"",""neighbor_surface"":""ar"",""role"":""BARE"",""root"":""ar""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ychy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BARE]"",""neighbor_surface"":""chy"",""role"":""BARE"",""root"":""H""}]"
IT2a|f69v.5|2	IT2a	f69v.5	f69v	2	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""okeody"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ok+o[BOUND_E+BARE]"",""neighbor_surface"":""okeo"",""role"":""BOUND_E+BARE"",""root"":""ok+od""}]"
IT2a|f6r.1|2	IT2a	f6r.1	f6r	2	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yshol"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[FREE_L]"",""neighbor_surface"":""shol"",""role"":""FREE_L"",""root"":""H""}]"
IT2a|f6r.14|3	IT2a	f6r.14	f6r	3	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f6v.1|2	IT2a	f6v.1	f6v	2	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""koary"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""o[FREE_R]"",""neighbor_surface"":""koar"",""role"":""FREE_R"",""root"":""o""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ysar"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":false,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ar[BARE]"",""neighbor_surface"":""sar"",""role"":""BARE"",""root"":""ar""}]"
IT2a|f6v.11|5	IT2a	f6v.11	f6v	5	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""cthomdy"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ctho[BARE]"",""neighbor_surface"":""cthom"",""role"":""BARE"",""root"":""cthod""}]"
IT2a|f6v.17|1	IT2a	f6v.17	f6v	1	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f6v.17|5	IT2a	f6v.17	f6v	5	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f6v.4|1	IT2a	f6v.4	f6v	1	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yshckhy"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""Hckh[BARE]"",""neighbor_surface"":""shckhy"",""role"":""BARE"",""root"":""Hckh""}]"
IT2a|f6v.4|5	IT2a	f6v.4	f6v	5	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f70r1.12|3	IT2a	f70r1.12	f70r1	3	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""daldy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""al[BARE]"",""neighbor_surface"":""dal"",""role"":""BARE+BARE"",""root"":""al+d""}]"
IT2a|f70r1.3|10	IT2a	f70r1.3	f70r1	10	yky	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f70r1.3|36	IT2a	f70r1.3	f70r1	36	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f70r1.6|3	IT2a	f70r1.6	f70r1	3	yky	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f70r1.8|1	IT2a	f70r1.8	f70r1	1	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f70r2.15|10	IT2a	f70r2.15	f70r2	10	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""choldy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""H[FREE_L]"",""neighbor_surface"":""chol"",""role"":""FREE_L+BARE"",""root"":""H+d""}]"
IT2a|f70r2.18|34	IT2a	f70r2.18	f70r2	34	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""daldy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""al[BARE]"",""neighbor_surface"":""dal"",""role"":""BARE+BARE"",""root"":""al+d""}]"
IT2a|f70r2.3|2	IT2a	f70r2.3	f70r2	2	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ys"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""s[BARE]"",""neighbor_surface"":""s"",""role"":""BARE"",""root"":""s""}]"
IT2a|f70r2.7|8	IT2a	f70r2.7	f70r2	8	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
