boundary_id	locus	page	physical_folio	section	currier	hand	code	kind	left_group_index	right_group_index	group_count	normalized_boundary_position	boundary_class
f23v.6|B002	f23v.6	f23v	f23	H	A	1	+P0	P	2	3	7	0.285714285714	DEFINITE_SPACE
f23v.6|B003	f23v.6	f23v	f23	H	A	1	+P0	P	3	4	7	0.428571428571	DEFINITE_SPACE
f23v.6|B004	f23v.6	f23v	f23	H	A	1	+P0	P	4	5	7	0.571428571429	DEFINITE_SPACE
f23v.6|B005	f23v.6	f23v	f23	H	A	1	+P0	P	5	6	7	0.714285714286	DRAWING_INTERRUPTION
f23v.6|B006	f23v.6	f23v	f23	H	A	1	+P0	P	6	7	7	0.857142857143	DEFINITE_SPACE
f23v.7|B001	f23v.7	f23v	f23	H	A	1	+P0	P	1	2	9	0.111111111111	DEFINITE_SPACE
f23v.7|B002	f23v.7	f23v	f23	H	A	1	+P0	P	2	3	9	0.222222222222	DEFINITE_SPACE
f23v.7|B003	f23v.7	f23v	f23	H	A	1	+P0	P	3	4	9	0.333333333333	DEFINITE_SPACE
f23v.7|B004	f23v.7	f23v	f23	H	A	1	+P0	P	4	5	9	0.444444444444	DEFINITE_SPACE
f23v.7|B005	f23v.7	f23v	f23	H	A	1	+P0	P	5	6	9	0.555555555556	DEFINITE_SPACE
f23v.7|B006	f23v.7	f23v	f23	H	A	1	+P0	P	6	7	9	0.666666666667	DRAWING_INTERRUPTION
f23v.7|B007	f23v.7	f23v	f23	H	A	1	+P0	P	7	8	9	0.777777777778	DEFINITE_SPACE
f23v.7|B008	f23v.7	f23v	f23	H	A	1	+P0	P	8	9	9	0.888888888889	DEFINITE_SPACE
f23v.8|B001	f23v.8	f23v	f23	H	A	1	+P0	P	1	2	9	0.111111111111	DEFINITE_SPACE
f23v.8|B002	f23v.8	f23v	f23	H	A	1	+P0	P	2	3	9	0.222222222222	DEFINITE_SPACE
f23v.8|B003	f23v.8	f23v	f23	H	A	1	+P0	P	3	4	9	0.333333333333	DEFINITE_SPACE
f23v.8|B005	f23v.8	f23v	f23	H	A	1	+P0	P	5	6	9	0.555555555556	DEFINITE_SPACE
f23v.8|B006	f23v.8	f23v	f23	H	A	1	+P0	P	6	7	9	0.666666666667	DRAWING_INTERRUPTION
f23v.8|B007	f23v.8	f23v	f23	H	A	1	+P0	P	7	8	9	0.777777777778	DEFINITE_SPACE
f23v.9|B001	f23v.9	f23v	f23	H	A	1	+P0	P	1	2	10	0.100000000000	DEFINITE_SPACE
f23v.9|B002	f23v.9	f23v	f23	H	A	1	+P0	P	2	3	10	0.200000000000	DEFINITE_SPACE
f23v.9|B003	f23v.9	f23v	f23	H	A	1	+P0	P	3	4	10	0.300000000000	DEFINITE_SPACE
f23v.9|B004	f23v.9	f23v	f23	H	A	1	+P0	P	4	5	10	0.400000000000	DEFINITE_SPACE
f23v.9|B005	f23v.9	f23v	f23	H	A	1	+P0	P	5	6	10	0.500000000000	DEFINITE_SPACE
f23v.9|B006	f23v.9	f23v	f23	H	A	1	+P0	P	6	7	10	0.600000000000	DRAWING_INTERRUPTION
f23v.9|B007	f23v.9	f23v	f23	H	A	1	+P0	P	7	8	10	0.700000000000	DEFINITE_SPACE
f23v.9|B009	f23v.9	f23v	f23	H	A	1	+P0	P	9	10	10	0.900000000000	DEFINITE_SPACE
f26r.10|B001	f26r.10	f26r	f26	H	B	2	+P0	P	1	2	5	0.200000000000	DEFINITE_SPACE
f26r.10|B002	f26r.10	f26r	f26	H	B	2	+P0	P	2	3	5	0.400000000000	DEFINITE_SPACE
f26r.10|B003	f26r.10	f26r	f26	H	B	2	+P0	P	3	4	5	0.600000000000	DEFINITE_SPACE
f26r.4|B001	f26r.4	f26r	f26	H	B	2	+P0	P	1	2	10	0.100000000000	DEFINITE_SPACE
f26r.4|B002	f26r.4	f26r	f26	H	B	2	+P0	P	2	3	10	0.200000000000	DEFINITE_SPACE
f26r.4|B003	f26r.4	f26r	f26	H	B	2	+P0	P	3	4	10	0.300000000000	DEFINITE_SPACE
f26r.4|B004	f26r.4	f26r	f26	H	B	2	+P0	P	4	5	10	0.400000000000	DRAWING_INTERRUPTION
f26r.4|B005	f26r.4	f26r	f26	H	B	2	+P0	P	5	6	10	0.500000000000	DEFINITE_SPACE
f26r.4|B006	f26r.4	f26r	f26	H	B	2	+P0	P	6	7	10	0.600000000000	DRAWING_INTERRUPTION
f26r.4|B007	f26r.4	f26r	f26	H	B	2	+P0	P	7	8	10	0.700000000000	DEFINITE_SPACE
f26r.4|B008	f26r.4	f26r	f26	H	B	2	+P0	P	8	9	10	0.800000000000	DEFINITE_SPACE
f26r.6|B001	f26r.6	f26r	f26	H	B	2	+P0	P	1	2	2	0.500000000000	DEFINITE_SPACE
f26r.7|B001	f26r.7	f26r	f26	H	B	2	+P0	P	1	2	10	0.100000000000	DEFINITE_SPACE
f26r.7|B002	f26r.7	f26r	f26	H	B	2	+P0	P	2	3	10	0.200000000000	DEFINITE_SPACE
f26r.7|B004	f26r.7	f26r	f26	H	B	2	+P0	P	4	5	10	0.400000000000	DEFINITE_SPACE
f26r.7|B005	f26r.7	f26r	f26	H	B	2	+P0	P	5	6	10	0.500000000000	DEFINITE_SPACE
f26r.7|B006	f26r.7	f26r	f26	H	B	2	+P0	P	6	7	10	0.600000000000	DRAWING_INTERRUPTION
f26r.7|B007	f26r.7	f26r	f26	H	B	2	+P0	P	7	8	10	0.700000000000	DRAWING_INTERRUPTION
f26r.7|B008	f26r.7	f26r	f26	H	B	2	+P0	P	8	9	10	0.800000000000	DEFINITE_SPACE
f26r.7|B009	f26r.7	f26r	f26	H	B	2	+P0	P	9	10	10	0.900000000000	DEFINITE_SPACE
f26r.8|B001	f26r.8	f26r	f26	H	B	2	+P0	P	1	2	10	0.100000000000	DEFINITE_SPACE
f26r.8|B002	f26r.8	f26r	f26	H	B	2	+P0	P	2	3	10	0.200000000000	DEFINITE_SPACE
f26r.8|B003	f26r.8	f26r	f26	H	B	2	+P0	P	3	4	10	0.300000000000	DEFINITE_SPACE
f26r.8|B004	f26r.8	f26r	f26	H	B	2	+P0	P	4	5	10	0.400000000000	DEFINITE_SPACE
f26r.8|B005	f26r.8	f26r	f26	H	B	2	+P0	P	5	6	10	0.500000000000	DRAWING_INTERRUPTION
f26r.8|B006	f26r.8	f26r	f26	H	B	2	+P0	P	6	7	10	0.600000000000	DRAWING_INTERRUPTION
f26r.8|B007	f26r.8	f26r	f26	H	B	2	+P0	P	7	8	10	0.700000000000	DRAWING_INTERRUPTION
f26r.8|B008	f26r.8	f26r	f26	H	B	2	+P0	P	8	9	10	0.800000000000	DEFINITE_SPACE
f26r.8|B009	f26r.8	f26r	f26	H	B	2	+P0	P	9	10	10	0.900000000000	DEFINITE_SPACE
f26r.9|B001	f26r.9	f26r	f26	H	B	2	+P0	P	1	2	10	0.100000000000	DEFINITE_SPACE
f26r.9|B002	f26r.9	f26r	f26	H	B	2	+P0	P	2	3	10	0.200000000000	DEFINITE_SPACE
f26r.9|B003	f26r.9	f26r	f26	H	B	2	+P0	P	3	4	10	0.300000000000	DEFINITE_SPACE
f26r.9|B004	f26r.9	f26r	f26	H	B	2	+P0	P	4	5	10	0.400000000000	DEFINITE_SPACE
f26r.9|B005	f26r.9	f26r	f26	H	B	2	+P0	P	5	6	10	0.500000000000	DRAWING_INTERRUPTION
f26r.9|B006	f26r.9	f26r	f26	H	B	2	+P0	P	6	7	10	0.600000000000	DRAWING_INTERRUPTION
f26r.9|B007	f26r.9	f26r	f26	H	B	2	+P0	P	7	8	10	0.700000000000	DRAWING_INTERRUPTION
f26r.9|B008	f26r.9	f26r	f26	H	B	2	+P0	P	8	9	10	0.800000000000	DEFINITE_SPACE
f26r.9|B009	f26r.9	f26r	f26	H	B	2	+P0	P	9	10	10	0.900000000000	DEFINITE_SPACE
f27r.1|B001	f27r.1	f27r	f27	H	A	1	@P0	P	1	2	7	0.142857142857	DEFINITE_SPACE
f27r.1|B002	f27r.1	f27r	f27	H	A	1	@P0	P	2	3	7	0.285714285714	DEFINITE_SPACE
f27r.1|B003	f27r.1	f27r	f27	H	A	1	@P0	P	3	4	7	0.428571428571	DEFINITE_SPACE
f27r.1|B004	f27r.1	f27r	f27	H	A	1	@P0	P	4	5	7	0.571428571429	DEFINITE_SPACE
f27r.1|B005	f27r.1	f27r	f27	H	A	1	@P0	P	5	6	7	0.714285714286	DRAWING_INTERRUPTION
f27r.1|B006	f27r.1	f27r	f27	H	A	1	@P0	P	6	7	7	0.857142857143	DEFINITE_SPACE
f27r.10|B001	f27r.10	f27r	f27	H	A	1	+P0	P	1	2	7	0.142857142857	DEFINITE_SPACE
f27r.10|B002	f27r.10	f27r	f27	H	A	1	+P0	P	2	3	7	0.285714285714	DEFINITE_SPACE
f27r.10|B003	f27r.10	f27r	f27	H	A	1	+P0	P	3	4	7	0.428571428571	DEFINITE_SPACE
f27r.10|B004	f27r.10	f27r	f27	H	A	1	+P0	P	4	5	7	0.571428571429	DEFINITE_SPACE
f27r.10|B005	f27r.10	f27r	f27	H	A	1	+P0	P	5	6	7	0.714285714286	DEFINITE_SPACE
f27r.10|B006	f27r.10	f27r	f27	H	A	1	+P0	P	6	7	7	0.857142857143	DEFINITE_SPACE
f27r.12|B001	f27r.12	f27r	f27	H	A	1	+P0	P	1	2	5	0.200000000000	DEFINITE_SPACE
f27r.12|B002	f27r.12	f27r	f27	H	A	1	+P0	P	2	3	5	0.400000000000	DEFINITE_SPACE
f27r.12|B003	f27r.12	f27r	f27	H	A	1	+P0	P	3	4	5	0.600000000000	DEFINITE_SPACE
f27r.12|B004	f27r.12	f27r	f27	H	A	1	+P0	P	4	5	5	0.800000000000	DEFINITE_SPACE
f27r.2|B001	f27r.2	f27r	f27	H	A	1	+P0	P	1	2	9	0.111111111111	DEFINITE_SPACE
f27r.2|B002	f27r.2	f27r	f27	H	A	1	+P0	P	2	3	9	0.222222222222	DEFINITE_SPACE
f27r.2|B003	f27r.2	f27r	f27	H	A	1	+P0	P	3	4	9	0.333333333333	DEFINITE_SPACE
f27r.2|B004	f27r.2	f27r	f27	H	A	1	+P0	P	4	5	9	0.444444444444	DEFINITE_SPACE
f27r.2|B005	f27r.2	f27r	f27	H	A	1	+P0	P	5	6	9	0.555555555556	DEFINITE_SPACE
f27r.2|B006	f27r.2	f27r	f27	H	A	1	+P0	P	6	7	9	0.666666666667	DRAWING_INTERRUPTION
f27r.2|B007	f27r.2	f27r	f27	H	A	1	+P0	P	7	8	9	0.777777777778	DEFINITE_SPACE
f27r.4|B001	f27r.4	f27r	f27	H	A	1	+P0	P	1	2	8	0.125000000000	DEFINITE_SPACE
f27r.4|B002	f27r.4	f27r	f27	H	A	1	+P0	P	2	3	8	0.250000000000	DEFINITE_SPACE
f27r.4|B003	f27r.4	f27r	f27	H	A	1	+P0	P	3	4	8	0.375000000000	DEFINITE_SPACE
f27r.4|B004	f27r.4	f27r	f27	H	A	1	+P0	P	4	5	8	0.500000000000	DEFINITE_SPACE
f27r.4|B005	f27r.4	f27r	f27	H	A	1	+P0	P	5	6	8	0.625000000000	DEFINITE_SPACE
f27r.4|B006	f27r.4	f27r	f27	H	A	1	+P0	P	6	7	8	0.750000000000	DRAWING_INTERRUPTION
f27r.4|B007	f27r.4	f27r	f27	H	A	1	+P0	P	7	8	8	0.875000000000	DEFINITE_SPACE
f27r.5|B001	f27r.5	f27r	f27	H	A	1	+P0	P	1	2	8	0.125000000000	DEFINITE_SPACE
f27r.5|B002	f27r.5	f27r	f27	H	A	1	+P0	P	2	3	8	0.250000000000	DEFINITE_SPACE
f27r.5|B004	f27r.5	f27r	f27	H	A	1	+P0	P	4	5	8	0.500000000000	DEFINITE_SPACE
f27r.5|B006	f27r.5	f27r	f27	H	A	1	+P0	P	6	7	8	0.750000000000	DRAWING_INTERRUPTION
f27r.5|B007	f27r.5	f27r	f27	H	A	1	+P0	P	7	8	8	0.875000000000	DEFINITE_SPACE
f27r.6|B001	f27r.6	f27r	f27	H	A	1	+P0	P	1	2	6	0.166666666667	DEFINITE_SPACE
f27r.6|B002	f27r.6	f27r	f27	H	A	1	+P0	P	2	3	6	0.333333333333	DEFINITE_SPACE
f27r.6|B003	f27r.6	f27r	f27	H	A	1	+P0	P	3	4	6	0.500000000000	DEFINITE_SPACE
f27r.6|B004	f27r.6	f27r	f27	H	A	1	+P0	P	4	5	6	0.666666666667	DRAWING_INTERRUPTION
f27r.6|B005	f27r.6	f27r	f27	H	A	1	+P0	P	5	6	6	0.833333333333	DEFINITE_SPACE
f27r.8|B001	f27r.8	f27r	f27	H	A	1	+P0	P	1	2	9	0.111111111111	DEFINITE_SPACE
f27r.8|B002	f27r.8	f27r	f27	H	A	1	+P0	P	2	3	9	0.222222222222	DEFINITE_SPACE
f27r.8|B003	f27r.8	f27r	f27	H	A	1	+P0	P	3	4	9	0.333333333333	DEFINITE_SPACE
f27r.8|B006	f27r.8	f27r	f27	H	A	1	+P0	P	6	7	9	0.666666666667	DEFINITE_SPACE
f27r.8|B007	f27r.8	f27r	f27	H	A	1	+P0	P	7	8	9	0.777777777778	DRAWING_INTERRUPTION
f27r.8|B008	f27r.8	f27r	f27	H	A	1	+P0	P	8	9	9	0.888888888889	DEFINITE_SPACE
f27r.9|B001	f27r.9	f27r	f27	H	A	1	+P0	P	1	2	7	0.142857142857	DEFINITE_SPACE
f27r.9|B002	f27r.9	f27r	f27	H	A	1	+P0	P	2	3	7	0.285714285714	DEFINITE_SPACE
f27r.9|B003	f27r.9	f27r	f27	H	A	1	+P0	P	3	4	7	0.428571428571	DEFINITE_SPACE
f27r.9|B004	f27r.9	f27r	f27	H	A	1	+P0	P	4	5	7	0.571428571429	DEFINITE_SPACE
f27r.9|B005	f27r.9	f27r	f27	H	A	1	+P0	P	5	6	7	0.714285714286	DRAWING_INTERRUPTION
f27v.1|B001	f27v.1	f27v	f27	H	A	1	@P0	P	1	2	9	0.111111111111	DEFINITE_SPACE
f27v.1|B002	f27v.1	f27v	f27	H	A	1	@P0	P	2	3	9	0.222222222222	DEFINITE_SPACE
f27v.1|B004	f27v.1	f27v	f27	H	A	1	@P0	P	4	5	9	0.444444444444	DEFINITE_SPACE
f27v.1|B005	f27v.1	f27v	f27	H	A	1	@P0	P	5	6	9	0.555555555556	DEFINITE_SPACE
f27v.1|B006	f27v.1	f27v	f27	H	A	1	@P0	P	6	7	9	0.666666666667	DEFINITE_SPACE
f27v.1|B007	f27v.1	f27v	f27	H	A	1	@P0	P	7	8	9	0.777777777778	DEFINITE_SPACE
f27v.1|B008	f27v.1	f27v	f27	H	A	1	@P0	P	8	9	9	0.888888888889	DEFINITE_SPACE
f27v.7|B001	f27v.7	f27v	f27	H	A	1	+P0	P	1	2	6	0.166666666667	DEFINITE_SPACE
f27v.7|B002	f27v.7	f27v	f27	H	A	1	+P0	P	2	3	6	0.333333333333	DEFINITE_SPACE
f27v.7|B003	f27v.7	f27v	f27	H	A	1	+P0	P	3	4	6	0.500000000000	DRAWING_INTERRUPTION
f27v.7|B004	f27v.7	f27v	f27	H	A	1	+P0	P	4	5	6	0.666666666667	DRAWING_INTERRUPTION
f27v.7|B005	f27v.7	f27v	f27	H	A	1	+P0	P	5	6	6	0.833333333333	DRAWING_INTERRUPTION
f27v.8|B001	f27v.8	f27v	f27	H	A	1	+P0	P	1	2	2	0.500000000000	DEFINITE_SPACE
f28r.1|B001	f28r.1	f28r	f28	H	A	1	@P0	P	1	2	9	0.111111111111	DEFINITE_SPACE
f28r.1|B002	f28r.1	f28r	f28	H	A	1	@P0	P	2	3	9	0.222222222222	DEFINITE_SPACE
f28r.1|B003	f28r.1	f28r	f28	H	A	1	@P0	P	3	4	9	0.333333333333	DEFINITE_SPACE
f28r.1|B004	f28r.1	f28r	f28	H	A	1	@P0	P	4	5	9	0.444444444444	DEFINITE_SPACE
f28r.1|B005	f28r.1	f28r	f28	H	A	1	@P0	P	5	6	9	0.555555555556	DRAWING_INTERRUPTION
f28r.1|B006	f28r.1	f28r	f28	H	A	1	@P0	P	6	7	9	0.666666666667	DEFINITE_SPACE
f28r.3|B001	f28r.3	f28r	f28	H	A	1	+P0	P	1	2	7	0.142857142857	DEFINITE_SPACE
f28r.3|B002	f28r.3	f28r	f28	H	A	1	+P0	P	2	3	7	0.285714285714	DEFINITE_SPACE
f28r.3|B003	f28r.3	f28r	f28	H	A	1	+P0	P	3	4	7	0.428571428571	DEFINITE_SPACE
f28r.3|B004	f28r.3	f28r	f28	H	A	1	+P0	P	4	5	7	0.571428571429	DEFINITE_SPACE
f28r.3|B005	f28r.3	f28r	f28	H	A	1	+P0	P	5	6	7	0.714285714286	DRAWING_INTERRUPTION
f28r.3|B006	f28r.3	f28r	f28	H	A	1	+P0	P	6	7	7	0.857142857143	DEFINITE_SPACE
f28r.4|B001	f28r.4	f28r	f28	H	A	1	+P0	P	1	2	8	0.125000000000	DEFINITE_SPACE
f28r.4|B002	f28r.4	f28r	f28	H	A	1	+P0	P	2	3	8	0.250000000000	DEFINITE_SPACE
f28r.4|B003	f28r.4	f28r	f28	H	A	1	+P0	P	3	4	8	0.375000000000	DEFINITE_SPACE
f28r.4|B004	f28r.4	f28r	f28	H	A	1	+P0	P	4	5	8	0.500000000000	DEFINITE_SPACE
f28r.4|B005	f28r.4	f28r	f28	H	A	1	+P0	P	5	6	8	0.625000000000	DRAWING_INTERRUPTION
f28r.4|B006	f28r.4	f28r	f28	H	A	1	+P0	P	6	7	8	0.750000000000	DEFINITE_SPACE
f28r.4|B007	f28r.4	f28r	f28	H	A	1	+P0	P	7	8	8	0.875000000000	DEFINITE_SPACE
f28r.5|B001	f28r.5	f28r	f28	H	A	1	+P0	P	1	2	8	0.125000000000	DEFINITE_SPACE
f28r.5|B003	f28r.5	f28r	f28	H	A	1	+P0	P	3	4	8	0.375000000000	DEFINITE_SPACE
f28r.5|B004	f28r.5	f28r	f28	H	A	1	+P0	P	4	5	8	0.500000000000	DEFINITE_SPACE
f28r.5|B005	f28r.5	f28r	f28	H	A	1	+P0	P	5	6	8	0.625000000000	DRAWING_INTERRUPTION
f28r.5|B007	f28r.5	f28r	f28	H	A	1	+P0	P	7	8	8	0.875000000000	DEFINITE_SPACE
f28r.6|B001	f28r.6	f28r	f28	H	A	1	+P0	P	1	2	7	0.142857142857	DEFINITE_SPACE
f28r.6|B002	f28r.6	f28r	f28	H	A	1	+P0	P	2	3	7	0.285714285714	DEFINITE_SPACE
f28r.6|B003	f28r.6	f28r	f28	H	A	1	+P0	P	3	4	7	0.428571428571	DEFINITE_SPACE
f28r.6|B004	f28r.6	f28r	f28	H	A	1	+P0	P	4	5	7	0.571428571429	DRAWING_INTERRUPTION
f28r.6|B005	f28r.6	f28r	f28	H	A	1	+P0	P	5	6	7	0.714285714286	DEFINITE_SPACE
f28r.6|B006	f28r.6	f28r	f28	H	A	1	+P0	P	6	7	7	0.857142857143	DEFINITE_SPACE
f28r.7|B001	f28r.7	f28r	f28	H	A	1	+P0	P	1	2	8	0.125000000000	DEFINITE_SPACE
f28r.7|B002	f28r.7	f28r	f28	H	A	1	+P0	P	2	3	8	0.250000000000	DEFINITE_SPACE
f28r.7|B003	f28r.7	f28r	f28	H	A	1	+P0	P	3	4	8	0.375000000000	DEFINITE_SPACE
f28r.7|B004	f28r.7	f28r	f28	H	A	1	+P0	P	4	5	8	0.500000000000	DEFINITE_SPACE
f28r.7|B005	f28r.7	f28r	f28	H	A	1	+P0	P	5	6	8	0.625000000000	DRAWING_INTERRUPTION
f28r.7|B006	f28r.7	f28r	f28	H	A	1	+P0	P	6	7	8	0.750000000000	DEFINITE_SPACE
f28r.7|B007	f28r.7	f28r	f28	H	A	1	+P0	P	7	8	8	0.875000000000	DEFINITE_SPACE
f28r.8|B001	f28r.8	f28r	f28	H	A	1	+P0	P	1	2	8	0.125000000000	DEFINITE_SPACE
f28r.8|B002	f28r.8	f28r	f28	H	A	1	+P0	P	2	3	8	0.250000000000	DEFINITE_SPACE
f28r.8|B003	f28r.8	f28r	f28	H	A	1	+P0	P	3	4	8	0.375000000000	DEFINITE_SPACE
f28r.8|B004	f28r.8	f28r	f28	H	A	1	+P0	P	4	5	8	0.500000000000	DEFINITE_SPACE
f28r.8|B005	f28r.8	f28r	f28	H	A	1	+P0	P	5	6	8	0.625000000000	DRAWING_INTERRUPTION
f28r.8|B006	f28r.8	f28r	f28	H	A	1	+P0	P	6	7	8	0.750000000000	DEFINITE_SPACE
f28r.8|B007	f28r.8	f28r	f28	H	A	1	+P0	P	7	8	8	0.875000000000	DEFINITE_SPACE
f28r.9|B001	f28r.9	f28r	f28	H	A	1	+P0	P	1	2	4	0.250000000000	DEFINITE_SPACE
f28r.9|B002	f28r.9	f28r	f28	H	A	1	+P0	P	2	3	4	0.500000000000	DEFINITE_SPACE
f28r.9|B003	f28r.9	f28r	f28	H	A	1	+P0	P	3	4	4	0.750000000000	DEFINITE_SPACE
f28v.2|B001	f28v.2	f28v	f28	H	A	1	+P0	P	1	2	10	0.100000000000	DEFINITE_SPACE
f28v.2|B002	f28v.2	f28v	f28	H	A	1	+P0	P	2	3	10	0.200000000000	DEFINITE_SPACE
f28v.2|B004	f28v.2	f28v	f28	H	A	1	+P0	P	4	5	10	0.400000000000	DEFINITE_SPACE
f28v.2|B005	f28v.2	f28v	f28	H	A	1	+P0	P	5	6	10	0.500000000000	DEFINITE_SPACE
f28v.2|B006	f28v.2	f28v	f28	H	A	1	+P0	P	6	7	10	0.600000000000	DEFINITE_SPACE
f28v.2|B007	f28v.2	f28v	f28	H	A	1	+P0	P	7	8	10	0.700000000000	DEFINITE_SPACE
f28v.2|B008	f28v.2	f28v	f28	H	A	1	+P0	P	8	9	10	0.800000000000	DEFINITE_SPACE
f28v.2|B009	f28v.2	f28v	f28	H	A	1	+P0	P	9	10	10	0.900000000000	DEFINITE_SPACE
f28v.3|B001	f28v.3	f28v	f28	H	A	1	+P0	P	1	2	4	0.250000000000	DEFINITE_SPACE
f28v.3|B002	f28v.3	f28v	f28	H	A	1	+P0	P	2	3	4	0.500000000000	DEFINITE_SPACE
f28v.3|B003	f28v.3	f28v	f28	H	A	1	+P0	P	3	4	4	0.750000000000	DEFINITE_SPACE
f28v.4|B001	f28v.4	f28v	f28	H	A	1	+P0	P	1	2	10	0.100000000000	DEFINITE_SPACE
f28v.4|B002	f28v.4	f28v	f28	H	A	1	+P0	P	2	3	10	0.200000000000	DEFINITE_SPACE
f28v.4|B003	f28v.4	f28v	f28	H	A	1	+P0	P	3	4	10	0.300000000000	DEFINITE_SPACE
f28v.4|B004	f28v.4	f28v	f28	H	A	1	+P0	P	4	5	10	0.400000000000	DEFINITE_SPACE
f28v.4|B005	f28v.4	f28v	f28	H	A	1	+P0	P	5	6	10	0.500000000000	DEFINITE_SPACE
f28v.4|B006	f28v.4	f28v	f28	H	A	1	+P0	P	6	7	10	0.600000000000	DEFINITE_SPACE
f28v.4|B007	f28v.4	f28v	f28	H	A	1	+P0	P	7	8	10	0.700000000000	DEFINITE_SPACE
f28v.4|B008	f28v.4	f28v	f28	H	A	1	+P0	P	8	9	10	0.800000000000	DEFINITE_SPACE
f28v.4|B009	f28v.4	f28v	f28	H	A	1	+P0	P	9	10	10	0.900000000000	DEFINITE_SPACE
f28v.5|B001	f28v.5	f28v	f28	H	A	1	+P0	P	1	2	8	0.125000000000	DEFINITE_SPACE
f28v.5|B002	f28v.5	f28v	f28	H	A	1	+P0	P	2	3	8	0.250000000000	DEFINITE_SPACE
f28v.5|B003	f28v.5	f28v	f28	H	A	1	+P0	P	3	4	8	0.375000000000	DEFINITE_SPACE
f28v.5|B004	f28v.5	f28v	f28	H	A	1	+P0	P	4	5	8	0.500000000000	DEFINITE_SPACE
f28v.5|B005	f28v.5	f28v	f28	H	A	1	+P0	P	5	6	8	0.625000000000	DEFINITE_SPACE
f28v.5|B006	f28v.5	f28v	f28	H	A	1	+P0	P	6	7	8	0.750000000000	DEFINITE_SPACE
f28v.5|B007	f28v.5	f28v	f28	H	A	1	+P0	P	7	8	8	0.875000000000	DEFINITE_SPACE
f28v.6|B001	f28v.6	f28v	f28	H	A	1	+Pr	P	1	2	2	0.500000000000	DEFINITE_SPACE
f28v.8|B001	f28v.8	f28v	f28	H	A	1	+P0	P	1	2	9	0.111111111111	DEFINITE_SPACE
f28v.8|B002	f28v.8	f28v	f28	H	A	1	+P0	P	2	3	9	0.222222222222	DEFINITE_SPACE
f28v.8|B003	f28v.8	f28v	f28	H	A	1	+P0	P	3	4	9	0.333333333333	DEFINITE_SPACE
f28v.8|B004	f28v.8	f28v	f28	H	A	1	+P0	P	4	5	9	0.444444444444	DEFINITE_SPACE
f28v.8|B005	f28v.8	f28v	f28	H	A	1	+P0	P	5	6	9	0.555555555556	DRAWING_INTERRUPTION
f28v.8|B006	f28v.8	f28v	f28	H	A	1	+P0	P	6	7	9	0.666666666667	DRAWING_INTERRUPTION
f28v.8|B007	f28v.8	f28v	f28	H	A	1	+P0	P	7	8	9	0.777777777778	DRAWING_INTERRUPTION
f28v.8|B008	f28v.8	f28v	f28	H	A	1	+P0	P	8	9	9	0.888888888889	DEFINITE_SPACE
f29r.1|B001	f29r.1	f29r	f29	H	A	1	@P0	P	1	2	9	0.111111111111	DEFINITE_SPACE
f29r.1|B002	f29r.1	f29r	f29	H	A	1	@P0	P	2	3	9	0.222222222222	DEFINITE_SPACE
f29r.1|B003	f29r.1	f29r	f29	H	A	1	@P0	P	3	4	9	0.333333333333	DEFINITE_SPACE
f29r.1|B005	f29r.1	f29r	f29	H	A	1	@P0	P	5	6	9	0.555555555556	DEFINITE_SPACE
f29r.1|B006	f29r.1	f29r	f29	H	A	1	@P0	P	6	7	9	0.666666666667	DEFINITE_SPACE
f29r.1|B007	f29r.1	f29r	f29	H	A	1	@P0	P	7	8	9	0.777777777778	DEFINITE_SPACE
f29r.1|B008	f29r.1	f29r	f29	H	A	1	@P0	P	8	9	9	0.888888888889	DEFINITE_SPACE
f29r.2|B001	f29r.2	f29r	f29	H	A	1	+P0	P	1	2	11	0.090909090909	DEFINITE_SPACE
f29r.2|B002	f29r.2	f29r	f29	H	A	1	+P0	P	2	3	11	0.181818181818	DEFINITE_SPACE
f29r.2|B003	f29r.2	f29r	f29	H	A	1	+P0	P	3	4	11	0.272727272727	DEFINITE_SPACE
f29r.2|B004	f29r.2	f29r	f29	H	A	1	+P0	P	4	5	11	0.363636363636	DEFINITE_SPACE
f29r.2|B006	f29r.2	f29r	f29	H	A	1	+P0	P	6	7	11	0.545454545455	DEFINITE_SPACE
f29r.2|B007	f29r.2	f29r	f29	H	A	1	+P0	P	7	8	11	0.636363636364	DEFINITE_SPACE
f29r.2|B008	f29r.2	f29r	f29	H	A	1	+P0	P	8	9	11	0.727272727273	DEFINITE_SPACE
f29r.3|B001	f29r.3	f29r	f29	H	A	1	+P0	P	1	2	7	0.142857142857	DEFINITE_SPACE
f29r.3|B002	f29r.3	f29r	f29	H	A	1	+P0	P	2	3	7	0.285714285714	DEFINITE_SPACE
f29r.3|B003	f29r.3	f29r	f29	H	A	1	+P0	P	3	4	7	0.428571428571	DEFINITE_SPACE
f29r.3|B004	f29r.3	f29r	f29	H	A	1	+P0	P	4	5	7	0.571428571429	DEFINITE_SPACE
f29r.3|B005	f29r.3	f29r	f29	H	A	1	+P0	P	5	6	7	0.714285714286	DRAWING_INTERRUPTION
f29r.3|B006	f29r.3	f29r	f29	H	A	1	+P0	P	6	7	7	0.857142857143	DEFINITE_SPACE
f29r.4|B001	f29r.4	f29r	f29	H	A	1	+P0	P	1	2	3	0.333333333333	DEFINITE_SPACE
f29r.4|B002	f29r.4	f29r	f29	H	A	1	+P0	P	2	3	3	0.666666666667	DEFINITE_SPACE
