source_group_id	edition	locus	source_group_index	source_group_count	left_separator	right_separator	sta_group_raw	primary_sta_codes	primary_sta_families	primary_sta_symbol_count	alternative_site_count	nearest_basic_eva_primary
ZL3b|f86v4.2|G019	ZL3b	f86v4.2	19	32	DEFINITE_SPACE	DEFINITE_SPACE	L1J1B1A2	L1 J1 B1 A2	LJBA	4	0	shedy
ZL3b|f86v4.2|G020	ZL3b	f86v4.2	20	32	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q2J1B1A3G1	D1 A1 Q2 J1 B1 A3 G1	DAQJBAG	7	0	qotedaiin
ZL3b|f86v4.2|G021	ZL3b	f86v4.2	21	32	DEFINITE_SPACE	DEFINITE_SPACE	K1J1B1A2	K1 J1 B1 A2	KJBA	4	0	chedy
ZL3b|f86v4.2|G022	ZL3b	f86v4.2	22	32	DEFINITE_SPACE	DEFINITE_SPACE	Q2K1B1A2	Q2 K1 B1 A2	QKBA	4	0	tchdy
ZL3b|f86v4.2|G023	ZL3b	f86v4.2	23	32	DEFINITE_SPACE	DEFINITE_SPACE	K1J1Q2B1A2	K1 J1 Q2 B1 A2	KJQBA	5	0	chetdy
ZL3b|f86v4.2|G024	ZL3b	f86v4.2	24	32	DEFINITE_SPACE	DEFINITE_SPACE	K1J1B1A2	K1 J1 B1 A2	KJBA	4	0	chedy
ZL3b|f86v4.2|G025	ZL3b	f86v4.2	25	32	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q2A3C1	D1 A1 Q2 A3 C1	DAQAC	5	0	qotar
ZL3b|f86v4.2|G026	ZL3b	f86v4.2	26	32	DEFINITE_SPACE	DEFINITE_SPACE	K1J1B1A2	K1 J1 B1 A2	KJBA	4	0	chedy
ZL3b|f86v4.2|G027	ZL3b	f86v4.2	27	32	DEFINITE_SPACE	DEFINITE_SPACE	K1U1A2	K1 U1 A2	KUA	3	0	chckhy
ZL3b|f86v4.2|G028	ZL3b	f86v4.2	28	32	DEFINITE_SPACE	DEFINITE_SPACE	B1A3G1	B1 A3 G1	BAG	3	0	daiin
ZL3b|f86v4.2|G029	ZL3b	f86v4.2	29	32	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2J1B1A2	A1 Q2 J1 B1 A2	AQJBA	5	0	otedy
ZL3b|f86v4.2|G030	ZL3b	f86v4.2	30	32	DEFINITE_SPACE	DEFINITE_SPACE	C2M1B1A2	C2 M1 B1 A2	CMBA	4	0	seeedy
ZL3b|f86v4.2|G031	ZL3b	f86v4.2	31	32	DEFINITE_SPACE	DEFINITE_SPACE	A2Q2K2A2	A2 Q2 K2 A2	AQKA	4	0	yteey
ZL3b|f86v4.2|G032	ZL3b	f86v4.2	32	32	DEFINITE_SPACE	LINE_END	C2A3B3	C2 A3 B3	CAB	3	0	sam
ZL3b|f86v4.3|G001	ZL3b	f86v4.3	1	37	LINE_START	DEFINITE_SPACE	Q2K1J1A2	Q2 K1 J1 A2	QKJA	4	0	tchey
ZL3b|f86v4.3|G002	ZL3b	f86v4.3	2	37	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	B1A3F3	B1 A3 F3	BAF	3	0	dair
ZL3b|f86v4.3|G003	ZL3b	f86v4.3	3	37	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	A3B2A1B1A2	A3 B2 A1 B1 A2	ABABA	5	0	alody
ZL3b|f86v4.3|G004	ZL3b	f86v4.3	4	37	DEFINITE_SPACE	DEFINITE_SPACE	L1J1C2	L1 J1 C2	LJC	3	0	shes
ZL3b|f86v4.3|G005	ZL3b	f86v4.3	5	37	DEFINITE_SPACE	DEFINITE_SPACE	D1K2A1C1	D1 K2 A1 C1	DKAC	4	0	qeeor
ZL3b|f86v4.3|G006	ZL3b	f86v4.3	6	37	DEFINITE_SPACE	DEFINITE_SPACE	A1C1	A1 C1	AC	2	0	or
ZL3b|f86v4.3|G007	ZL3b	f86v4.3	7	37	DEFINITE_SPACE	DEFINITE_SPACE	A1B1A3C1K1B1A2	A1 B1 A3 C1 K1 B1 A2	ABACKBA	7	0	odarchdy
ZL3b|f86v4.3|G008	ZL3b	f86v4.3	8	37	DEFINITE_SPACE	DEFINITE_SPACE	K1B1A2	K1 B1 A2	KBA	3	0	chdy
ZL3b|f86v4.3|G009	ZL3b	f86v4.3	9	37	DEFINITE_SPACE	DEFINITE_SPACE	A1C1K1J1A1C2	A1 C1 K1 J1 A1 C2	ACKJAC	6	0	orcheos
ZL3b|f86v4.3|G010	ZL3b	f86v4.3	10	37	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	A1[C2:C1]	A1 C2	AC	2	1	os
ZL3b|f86v4.3|G011	ZL3b	f86v4.3	11	37	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	A3F1	A3 F1	AF	2	0	ain
ZL3b|f86v4.3|G012	ZL3b	f86v4.3	12	37	DEFINITE_SPACE	DEFINITE_SPACE	A1C1	A1 C1	AC	2	0	or
ZL3b|f86v4.3|G013	ZL3b	f86v4.3	13	37	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2K2[B1:Z1]	A1 Q2 K2 B1	AQKB	4	1	oteed
ZL3b|f86v4.3|G014	ZL3b	f86v4.3	14	37	DEFINITE_SPACE	DEFINITE_SPACE	K1J1B1K2C2	K1 J1 B1 K2 C2	KJBKC	5	0	chedees
ZL3b|f86v4.3|G015	ZL3b	f86v4.3	15	37	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2K2B1A2	A1 Q2 K2 B1 A2	AQKBA	5	0	oteedy
ZL3b|f86v4.3|G016	ZL3b	f86v4.3	16	37	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q2A2	D1 A1 Q2 A2	DAQA	4	0	qoty
ZL3b|f86v4.3|G017	ZL3b	f86v4.3	17	37	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2J1B1A2	A1 Q2 J1 B1 A2	AQJBA	5	0	otedy
ZL3b|f86v4.3|G018	ZL3b	f86v4.3	18	37	DEFINITE_SPACE	DEFINITE_SPACE	L1J1B1A2	L1 J1 B1 A2	LJBA	4	0	shedy
ZL3b|f86v4.3|G019	ZL3b	f86v4.3	19	37	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2J1B1A2	A1 Q2 J1 B1 A2	AQJBA	5	0	otedy
ZL3b|f86v4.3|G020	ZL3b	f86v4.3	20	37	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	B1A3C1	B1 A3 C1	BAC	3	0	dar
ZL3b|f86v4.3|G021	ZL3b	f86v4.3	21	37	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	L1B1	L1 B1	LB	2	0	shd
ZL3b|f86v4.3|G022	ZL3b	f86v4.3	22	37	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	L1A2	L1 A2	LA	2	0	shy
ZL3b|f86v4.3|G023	ZL3b	f86v4.3	23	37	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	A2	A2	A	1	0	y
ZL3b|f86v4.3|G024	ZL3b	f86v4.3	24	37	DEFINITE_SPACE	DEFINITE_SPACE	C2K1B1A2	C2 K1 B1 A2	CKBA	4	0	schdy
ZL3b|f86v4.3|G025	ZL3b	f86v4.3	25	37	DEFINITE_SPACE	DEFINITE_SPACE	K1B1K2B1A2	K1 B1 K2 B1 A2	KBKBA	5	0	chdeedy
ZL3b|f86v4.3|G026	ZL3b	f86v4.3	26	37	DEFINITE_SPACE	DEFINITE_SPACE	B1A1B1A3C1	B1 A1 B1 A3 C1	BABAC	5	0	dodar
ZL3b|f86v4.3|G027	ZL3b	f86v4.3	27	37	DEFINITE_SPACE	DEFINITE_SPACE	A1G1	A1 G1	AG	2	0	oiin
ZL3b|f86v4.3|G028	ZL3b	f86v4.3	28	37	DEFINITE_SPACE	DEFINITE_SPACE	A1C1	A1 C1	AC	2	0	or
ZL3b|f86v4.3|G029	ZL3b	f86v4.3	29	37	DEFINITE_SPACE	DEFINITE_SPACE	A1G1	A1 G1	AG	2	0	oiin
ZL3b|f86v4.3|G030	ZL3b	f86v4.3	30	37	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	C2A3C1	C2 A3 C1	CAC	3	0	sar
ZL3b|f86v4.3|G031	ZL3b	f86v4.3	31	37	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	A1C1K1J1B1A2	A1 C1 K1 J1 B1 A2	ACKJBA	6	0	orchedy
ZL3b|f86v4.3|G032	ZL3b	f86v4.3	32	37	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q2K1B1A2	D1 A1 Q2 K1 B1 A2	DAQKBA	6	0	qotchdy
ZL3b|f86v4.3|G033	ZL3b	f86v4.3	33	37	DEFINITE_SPACE	DEFINITE_SPACE	B1K1B1J1C2	B1 K1 B1 J1 C2	BKBJC	5	0	dchdes
ZL3b|f86v4.3|G034	ZL3b	f86v4.3	34	37	DEFINITE_SPACE	DEFINITE_SPACE	A3C1	A3 C1	AC	2	0	ar
ZL3b|f86v4.3|G035	ZL3b	f86v4.3	35	37	DEFINITE_SPACE	DEFINITE_SPACE	L1J1A1B1A2	L1 J1 A1 B1 A2	LJABA	5	0	sheody
ZL3b|f86v4.3|G036	ZL3b	f86v4.3	36	37	DEFINITE_SPACE	DEFINITE_SPACE	A1P1K1A1	A1 P1 K1 A1	APKA	4	0	opcho
ZL3b|f86v4.3|G037	ZL3b	f86v4.3	37	37	DEFINITE_SPACE	LINE_END	P2K1J1A1B3	P2 K1 J1 A1 B3	PKJAB	5	0	fcheom
ZL3b|f86v4.4|G001	ZL3b	f86v4.4	1	34	LINE_START	DEFINITE_SPACE	P1K1J1B1A3C1	P1 K1 J1 B1 A3 C1	PKJBAC	6	0	pchedar
ZL3b|f86v4.4|G002	ZL3b	f86v4.4	2	34	DEFINITE_SPACE	DEFINITE_SPACE	A3C1	A3 C1	AC	2	0	ar
ZL3b|f86v4.4|G003	ZL3b	f86v4.4	3	34	DEFINITE_SPACE	DEFINITE_SPACE	A1RbA1C1	A1 Rb A1 C1	ARAC	4	0	ocpor
ZL3b|f86v4.4|G004	ZL3b	f86v4.4	4	34	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2K2C2	A1 Q2 K2 C2	AQKC	4	0	otees
ZL3b|f86v4.4|G005	ZL3b	f86v4.4	5	34	DEFINITE_SPACE	DEFINITE_SPACE	A1J1C2	A1 J1 C2	AJC	3	0	oes
ZL3b|f86v4.4|G006	ZL3b	f86v4.4	6	34	DEFINITE_SPACE	DEFINITE_SPACE	A3[G3:G1]	A3 G3	AG	2	1	aiir
ZL3b|f86v4.4|G007	ZL3b	f86v4.4	7	34	DEFINITE_SPACE	DEFINITE_SPACE	A1B2Q1J1A1C1	A1 B2 Q1 J1 A1 C1	ABQJAC	6	0	olkeor
ZL3b|f86v4.4|G008	ZL3b	f86v4.4	8	34	DEFINITE_SPACE	DEFINITE_SPACE	B1A3C1	B1 A3 C1	BAC	3	0	dar
ZL3b|f86v4.4|G009	ZL3b	f86v4.4	9	34	DEFINITE_SPACE	DEFINITE_SPACE	A3F1	A3 F1	AF	2	0	ain
ZL3b|f86v4.4|G010	ZL3b	f86v4.4	10	34	DEFINITE_SPACE	DEFINITE_SPACE	B1J1C2A2	B1 J1 C2 A2	BJCA	4	0	desy
ZL3b|f86v4.4|G011	ZL3b	f86v4.4	11	34	DEFINITE_SPACE	DEFINITE_SPACE	B1A1K2B1J1A2	B1 A1 K2 B1 J1 A2	BAKBJA	6	0	doeedey
ZL3b|f86v4.4|G012	ZL3b	f86v4.4	12	34	DEFINITE_SPACE	DEFINITE_SPACE	A1P1K1J1B1A2	A1 P1 K1 J1 B1 A2	APKJBA	6	0	opchedy
ZL3b|f86v4.4|G013	ZL3b	f86v4.4	13	34	DEFINITE_SPACE	DEFINITE_SPACE	L1J1B1A3G1	L1 J1 B1 A3 G1	LJBAG	5	0	shedaiin
ZL3b|f86v4.4|G014	ZL3b	f86v4.4	14	34	DEFINITE_SPACE	DEFINITE_SPACE	B1A3C1	B1 A3 C1	BAC	3	0	dar
ZL3b|f86v4.4|G015	ZL3b	f86v4.4	15	34	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2J1B1A2	A1 Q2 J1 B1 A2	AQJBA	5	0	otedy
ZL3b|f86v4.4|G016	ZL3b	f86v4.4	16	34	DEFINITE_SPACE	DEFINITE_SPACE	B1A3F1	B1 A3 F1	BAF	3	0	dain
ZL3b|f86v4.4|G017	ZL3b	f86v4.4	17	34	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2J1A2	A1 Q2 J1 A2	AQJA	4	0	otey
ZL3b|f86v4.4|G018	ZL3b	f86v4.4	18	34	DEFINITE_SPACE	DEFINITE_SPACE	B1A3B3	B1 A3 B3	BAB	3	0	dam
ZL3b|f86v4.4|G019	ZL3b	f86v4.4	19	34	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2J1B1A2	A1 Q2 J1 B1 A2	AQJBA	5	0	otedy
ZL3b|f86v4.4|G020	ZL3b	f86v4.4	20	34	DEFINITE_SPACE	DEFINITE_SPACE	B1A3G1	B1 A3 G1	BAG	3	0	daiin
ZL3b|f86v4.4|G021	ZL3b	f86v4.4	21	34	DEFINITE_SPACE	DEFINITE_SPACE	K1A1U2A2	K1 A1 U2 A2	KAUA	4	0	chocthy
ZL3b|f86v4.4|G022	ZL3b	f86v4.4	22	34	DEFINITE_SPACE	DEFINITE_SPACE	B1Q2J1B1A3F3	B1 Q2 J1 B1 A3 F3	BQJBAF	6	0	dtedair
ZL3b|f86v4.4|G023	ZL3b	f86v4.4	23	34	DEFINITE_SPACE	DEFINITE_SPACE	K1A1B1A2	K1 A1 B1 A2	KABA	4	0	chody
ZL3b|f86v4.4|G024	ZL3b	f86v4.4	24	34	DEFINITE_SPACE	DEFINITE_SPACE	L1J1A1C2	L1 J1 A1 C2	LJAC	4	0	sheos
ZL3b|f86v4.4|G025	ZL3b	f86v4.4	25	34	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2J1B1A1C2	A1 Q2 J1 B1 A1 C2	AQJBAC	6	0	otedos
ZL3b|f86v4.4|G026	ZL3b	f86v4.4	26	34	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q1J1K1A2	D1 A1 Q1 J1 K1 A2	DAQJKA	6	0	qokechy
ZL3b|f86v4.4|G027	ZL3b	f86v4.4	27	34	DEFINITE_SPACE	DEFINITE_SPACE	P1K1B1K2B1A2	P1 K1 B1 K2 B1 A2	PKBKBA	6	0	pchdeedy
ZL3b|f86v4.4|G028	ZL3b	f86v4.4	28	34	DEFINITE_SPACE	DEFINITE_SPACE	B1A3E2	B1 A3 E2	BAE	3	0	dan
ZL3b|f86v4.4|G029	ZL3b	f86v4.4	29	34	DEFINITE_SPACE	DEFINITE_SPACE	A1B2	A1 B2	AB	2	0	ol
ZL3b|f86v4.4|G030	ZL3b	f86v4.4	30	34	DEFINITE_SPACE	DEFINITE_SPACE	B1A1B2	B1 A1 B2	BAB	3	0	dol
ZL3b|f86v4.4|G031	ZL3b	f86v4.4	31	34	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2A2	A1 Q2 A2	AQA	3	0	oty
ZL3b|f86v4.4|G032	ZL3b	f86v4.4	32	34	DEFINITE_SPACE	DEFINITE_SPACE	L1A1	L1 A1	LA	2	0	sho
ZL3b|f86v4.4|G033	ZL3b	f86v4.4	33	34	DEFINITE_SPACE	DEFINITE_SPACE	P1A1B2	P1 A1 B2	PAB	3	0	pol
ZL3b|f86v4.4|G034	ZL3b	f86v4.4	34	34	DEFINITE_SPACE	LINE_END	A1Q2A1B2B1A2B2	A1 Q2 A1 B2 B1 A2 B2	AQABBAB	7	0	otoldyl
ZL3b|f86v4.5|G001	ZL3b	f86v4.5	1	9	LINE_START	DEFINITE_SPACE	P1K1J1A1B1A3C1	P1 K1 J1 A1 B1 A3 C1	PKJABAC	7	0	pcheodar
ZL3b|f86v4.5|G002	ZL3b	f86v4.5	2	9	DEFINITE_SPACE	DEFINITE_SPACE	A1J1B1A2	A1 J1 B1 A2	AJBA	4	0	oedy
ZL3b|f86v4.5|G003	ZL3b	f86v4.5	3	9	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q1J1A1B2	D1 A1 Q1 J1 A1 B2	DAQJAB	6	0	qokeol
ZL3b|f86v4.5|G004	ZL3b	f86v4.5	4	9	DEFINITE_SPACE	DRAWING_INTERRUPTION	D1A1J1A1B2	D1 A1 J1 A1 B2	DAJAB	5	0	qoeol
ZL3b|f86v4.5|G005	ZL3b	f86v4.5	5	9	DRAWING_INTERRUPTION	DEFINITE_SPACE	A1D1A1Q1J1A1B2	A1 D1 A1 Q1 J1 A1 B2	ADAQJAB	7	0	oqokeol
ZL3b|f86v4.5|G006	ZL3b	f86v4.5	6	9	DEFINITE_SPACE	DEFINITE_SPACE	B1A3C1	B1 A3 C1	BAC	3	0	dar
ZL3b|f86v4.5|G007	ZL3b	f86v4.5	7	9	DEFINITE_SPACE	DEFINITE_SPACE	A1B2	A1 B2	AB	2	0	ol
ZL3b|f86v4.5|G008	ZL3b	f86v4.5	8	9	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	A1B2A3F3	A1 B2 A3 F3	ABAF	4	0	olair
ZL3b|f86v4.5|G009	ZL3b	f86v4.5	9	9	UNCERTAIN_SMALL_SPACE	LINE_END	A3B3	A3 B3	AB	2	0	am
ZL3b|f86v4.6|G001	ZL3b	f86v4.6	1	13	LINE_START	DEFINITE_SPACE	A2K1J1A1B2Q2A3C1	A2 K1 J1 A1 B2 Q2 A3 C1	AKJABQAC	8	0	ycheoltar
ZL3b|f86v4.6|G002	ZL3b	f86v4.6	2	13	DEFINITE_SPACE	DEFINITE_SPACE	A1B2	A1 B2	AB	2	0	ol
ZL3b|f86v4.6|G003	ZL3b	f86v4.6	3	13	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	A1B2	A1 B2	AB	2	0	ol
ZL3b|f86v4.6|G004	ZL3b	f86v4.6	4	13	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	L1K2A2	L1 K2 A2	LKA	3	0	sheey
ZL3b|f86v4.6|G005	ZL3b	f86v4.6	5	13	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q1J1A2	D1 A1 Q1 J1 A2	DAQJA	5	0	qokey
ZL3b|f86v4.6|G006	ZL3b	f86v4.6	6	13	DEFINITE_SPACE	DEFINITE_SPACE	A1C1	A1 C1	AC	2	0	or
ZL3b|f86v4.6|G007	ZL3b	f86v4.6	7	13	DEFINITE_SPACE	DEFINITE_SPACE	A3G1	A3 G1	AG	2	0	aiin
ZL3b|f86v4.6|G008	ZL3b	f86v4.6	8	13	DEFINITE_SPACE	DEFINITE_SPACE	L1K2A1C1	L1 K2 A1 C1	LKAC	4	0	sheeor
ZL3b|f86v4.6|G009	ZL3b	f86v4.6	9	13	DEFINITE_SPACE	DEFINITE_SPACE	C2A3C1	C2 A3 C1	CAC	3	0	sar
ZL3b|f86v4.6|G010	ZL3b	f86v4.6	10	13	DEFINITE_SPACE	DEFINITE_SPACE	A3B2	A3 B2	AB	2	0	al
ZL3b|f86v4.6|G011	ZL3b	f86v4.6	11	13	DEFINITE_SPACE	DEFINITE_SPACE	A1B2	A1 B2	AB	2	0	ol
ZL3b|f86v4.6|G012	ZL3b	f86v4.6	12	13	DEFINITE_SPACE	DEFINITE_SPACE	L1K2A2	L1 K2 A2	LKA	3	0	sheey
ZL3b|f86v4.6|G013	ZL3b	f86v4.6	13	13	DEFINITE_SPACE	LINE_END	D1A1U1K2A2	D1 A1 U1 K2 A2	DAUKA	5	0	qockheey
ZL3b|f86v4.7|G001	ZL3b	f86v4.7	1	12	LINE_START	UNCERTAIN_SMALL_SPACE	Q2A1B2	Q2 A1 B2	QAB	3	0	tol
ZL3b|f86v4.7|G002	ZL3b	f86v4.7	2	12	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	L1	L1	L	1	0	sh
ZL3b|f86v4.7|G003	ZL3b	f86v4.7	3	12	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	C2	C2	C	1	0	s
ZL3b|f86v4.7|G004	ZL3b	f86v4.7	4	12	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	A1C1	A1 C1	AC	2	0	or
ZL3b|f86v4.7|G005	ZL3b	f86v4.7	5	12	DEFINITE_SPACE	DEFINITE_SPACE	A3G1	A3 G1	AG	2	0	aiin
ZL3b|f86v4.7|G006	ZL3b	f86v4.7	6	12	DEFINITE_SPACE	DEFINITE_SPACE	A1B2	A1 B2	AB	2	0	ol
ZL3b|f86v4.7|G007	ZL3b	f86v4.7	7	12	DEFINITE_SPACE	DEFINITE_SPACE	Q1K2A1B1	Q1 K2 A1 B1	QKAB	4	0	keeod
ZL3b|f86v4.7|G008	ZL3b	f86v4.7	8	12	DEFINITE_SPACE	DEFINITE_SPACE	B2K1J1A1B1A2	B2 K1 J1 A1 B1 A2	BKJABA	6	0	lcheody
ZL3b|f86v4.7|G009	ZL3b	f86v4.7	9	12	DEFINITE_SPACE	DEFINITE_SPACE	A1Q1J1B1A2	A1 Q1 J1 B1 A2	AQJBA	5	0	okedy
ZL3b|f86v4.7|G010	ZL3b	f86v4.7	10	12	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q1J1A1B1A2	D1 A1 Q1 J1 A1 B1 A2	DAQJABA	7	0	qokeody
ZL3b|f86v4.7|G011	ZL3b	f86v4.7	11	12	DEFINITE_SPACE	DEFINITE_SPACE	D1A1A3F1	D1 A1 A3 F1	DAAF	4	0	qoain
ZL3b|f86v4.7|G012	ZL3b	f86v4.7	12	12	DEFINITE_SPACE	LINE_END	A3Z1	A3 Z1	AZ	2	0	a?
ZL3b|f86v4.8|G001	ZL3b	f86v4.8	1	11	LINE_START	DEFINITE_SPACE	B1A3G1	B1 A3 G1	BAG	3	0	daiin
ZL3b|f86v4.8|G002	ZL3b	f86v4.8	2	11	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	A1B2	A1 B2	AB	2	0	ol
ZL3b|f86v4.8|G003	ZL3b	f86v4.8	3	11	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	Q1K2B1A2	Q1 K2 B1 A2	QKBA	4	0	keedy
ZL3b|f86v4.8|G004	ZL3b	f86v4.8	4	11	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2A3C1	A1 Q2 A3 C1	AQAC	4	0	otar
ZL3b|f86v4.8|G005	ZL3b	f86v4.8	5	11	DEFINITE_SPACE	DEFINITE_SPACE	A1B2L1J1B1A2	A1 B2 L1 J1 B1 A2	ABLJBA	6	0	olshedy
ZL3b|f86v4.8|G006	ZL3b	f86v4.8	6	11	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	A1Q1A1B2	A1 Q1 A1 B2	AQAB	4	0	okol
ZL3b|f86v4.8|G007	ZL3b	f86v4.8	7	11	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	A3G1	A3 G1	AG	2	0	aiin
ZL3b|f86v4.8|G008	ZL3b	f86v4.8	8	11	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	A1Q1A3B2	A1 Q1 A3 B2	AQAB	4	0	okal
ZL3b|f86v4.8|G009	ZL3b	f86v4.8	9	11	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	K1J1A1U1A2	K1 J1 A1 U1 A2	KJAUA	5	0	cheockhy
ZL3b|f86v4.8|G010	ZL3b	f86v4.8	10	11	DEFINITE_SPACE	DEFINITE_SPACE	L1A1W2A2	L1 A1 W2 A2	LAWA	4	0	shocthhy
ZL3b|f86v4.8|G011	ZL3b	f86v4.8	11	11	DEFINITE_SPACE	LINE_END	B1A3G1	B1 A3 G1	BAG	3	0	daiin
ZL3b|f86v4.9|G001	ZL3b	f86v4.9	1	4	LINE_START	DEFINITE_SPACE	B1A3C1	B1 A3 C1	BAC	3	0	dar
ZL3b|f86v4.9|G002	ZL3b	f86v4.9	2	4	DEFINITE_SPACE	DEFINITE_SPACE	A1B2K2A2	A1 B2 K2 A2	ABKA	4	0	oleey
ZL3b|f86v4.9|G003	ZL3b	f86v4.9	3	4	DEFINITE_SPACE	DEFINITE_SPACE	A1B2	A1 B2	AB	2	0	ol
ZL3b|f86v4.9|G004	ZL3b	f86v4.9	4	4	DEFINITE_SPACE	LINE_END	A2A2	A2 A2	AA	2	0	yy
ZL3b|f86v6.1|G001	ZL3b	f86v6.1	1	10	LINE_START	DEFINITE_SPACE	P1K1J1A2P1K1B1A3C1	P1 K1 J1 A2 P1 K1 B1 A3 C1	PKJAPKBAC	9	0	pcheypchdar
ZL3b|f86v6.1|G002	ZL3b	f86v6.1	2	10	DEFINITE_SPACE	DEFINITE_SPACE	A1P1[A1:A3]C1TiA2	A1 P1 A1 C1 Ti A2	APACTA	6	1	oporcphy
ZL3b|f86v6.1|G003	ZL3b	f86v6.1	3	10	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	K1J1C2	K1 J1 C2	KJC	3	0	ches
ZL3b|f86v6.1|G004	ZL3b	f86v6.1	4	10	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	A3G1	A3 G1	AG	2	0	aiin
ZL3b|f86v6.1|G005	ZL3b	f86v6.1	5	10	DEFINITE_SPACE	DEFINITE_SPACE	A1P2A2	A1 P2 A2	APA	3	0	ofy
ZL3b|f86v6.1|G006	ZL3b	f86v6.1	6	10	DEFINITE_SPACE	DEFINITE_SPACE	K1J1B1A2	K1 J1 B1 A2	KJBA	4	0	chedy
ZL3b|f86v6.1|G007	ZL3b	f86v6.1	7	10	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2J1B1A3B2A1B2	A1 Q2 J1 B1 A3 B2 A1 B2	AQJBABAB	8	0	otedalol
ZL3b|f86v6.1|G008	ZL3b	f86v6.1	8	10	DEFINITE_SPACE	DEFINITE_SPACE	A1C1A3F3A1B1A2	A1 C1 A3 F3 A1 B1 A2	ACAFABA	7	0	orairody
ZL3b|f86v6.1|G009	ZL3b	f86v6.1	9	10	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q2K1B1A3G1	D1 A1 Q2 K1 B1 A3 G1	DAQKBAG	7	0	qotchdaiin
ZL3b|f86v6.1|G010	ZL3b	f86v6.1	10	10	DEFINITE_SPACE	LINE_END	D1A1P1A2	D1 A1 P1 A2	DAPA	4	0	qopy
ZL3b|f86v6.2|G001	ZL3b	f86v6.2	1	12	LINE_START	DEFINITE_SPACE	A1K1A1B1A2	A1 K1 A1 B1 A2	AKABA	5	0	ochody
ZL3b|f86v6.2|G002	ZL3b	f86v6.2	2	12	DEFINITE_SPACE	DEFINITE_SPACE	K1A1B2	K1 A1 B2	KAB	3	0	chol
ZL3b|f86v6.2|G003	ZL3b	f86v6.2	3	12	DEFINITE_SPACE	DEFINITE_SPACE	K1J1A2	K1 J1 A2	KJA	3	0	chey
ZL3b|f86v6.2|G004	ZL3b	f86v6.2	4	12	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q2K1B1A2	D1 A1 Q2 K1 B1 A2	DAQKBA	6	0	qotchdy
ZL3b|f86v6.2|G005	ZL3b	f86v6.2	5	12	DEFINITE_SPACE	DEFINITE_SPACE	Q1K1B1A2	Q1 K1 B1 A2	QKBA	4	0	kchdy
ZL3b|f86v6.2|G006	ZL3b	f86v6.2	6	12	DEFINITE_SPACE	DEFINITE_SPACE	D1A1P1K1B1	D1 A1 P1 K1 B1	DAPKB	5	0	qopchd
ZL3b|f86v6.2|G007	ZL3b	f86v6.2	7	12	DEFINITE_SPACE	DEFINITE_SPACE	K1P1K1A2	K1 P1 K1 A2	KPKA	4	0	chpchy
