family_surface	total_count	physical_folios	old_first_last_label	new_first_last_label	first_last_support	first_last_log_odds_ratio	first_last_positive_folds	first_last_negative_folds	old_edge_core_label	new_edge_core_label	edge_core_support	edge_core_log_odds_ratio	edge_core_positive_folds	edge_core_negative_folds	first_count	last_count	core_count	single_count
AQB	2	2	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	2	-0.6401064786745464	0	94	0	0	2	0
AQBA	3	3	INSUFFICIENT	INSUFFICIENT	3	-0.5111598483680325	0	92	INSUFFICIENT	INSUFFICIENT	3	2.9158695585941947	94	0	1	2	0	0
AQBAB	2	2	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	2	0.9695618535503562	93	1	0	1	1	0
AQBABA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQBAF	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQBAG	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQBB	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
AQBKA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQBKBAF	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQC	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQEB	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQG	2	2	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	2	0.9695618535503562	93	1	1	0	1	0
AQJA	77	33	INSUFFICIENT	INSUFFICIENT	12	0.31082438439578763	93	0	UNRESOLVED	UNRESOLVED	76	-0.6735350119216996	0	94	7	5	64	1
AQJAAB	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
AQJAAG	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
AQJAB	75	34	INSUFFICIENT	INSUFFICIENT	14	0.26893366684739833	94	0	UNRESOLVED	UNRESOLVED	74	-0.4605039072986129	0	94	8	6	60	1
AQJABA	38	23	INSUFFICIENT	INSUFFICIENT	6	0.5884554494112464	94	0	UNRESOLVED	UNRESOLVED	38	-0.6410064901094619	0	94	4	2	32	0
AQJABAB	4	3	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	4	-1.228019882273328	0	94	0	0	4	0
AQJABAC	2	2	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	2	0.9695618535503562	93	1	1	0	1	0
AQJABAE	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQJABAF	3	3	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	3	-0.9766420826362535	0	94	0	0	3	0
AQJABAG	3	3	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	3	-0.9766420826362535	0	94	0	0	3	0
AQJABB	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
AQJABBA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQJABKA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQJABLA	1	1	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	1	0	0	0
AQJABLJA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQJABQJA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQJAC	32	22	INSUFFICIENT	INSUFFICIENT	7	0.7894607049300479	94	0	UNRESOLVED	UNRESOLVED	32	-0.2547324818137636	0	94	5	2	25	0
AQJACA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQJACABA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQJACB	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQJACKCA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQJACKJAB	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQJAF	2	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	2	-0.6401064786745464	1	93	0	0	2	0
AQJAG	3	3	INSUFFICIENT	INSUFFICIENT	2	0.0	1	1	INSUFFICIENT	INSUFFICIENT	3	1.4805545616943463	94	0	1	1	1	0
AQJAJLA	1	1	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	1	0	0	0
AQJAJPAB	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
AQJAKA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQJAQA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQJAQAC	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQJAQAF	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQJAQJAC	1	1	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	1	0	0	0
AQJAUJA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQJB	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQJBA	204	33	INSUFFICIENT	UNRESOLVED	24	-0.32411499903815405	0	94	CORE_ASSOCIATED	CORE_ASSOCIATED	204	-1.0350522683715744	0	94	10	14	180	0
AQJBAAC	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQJBAB	13	11	INSUFFICIENT	INSUFFICIENT	7	-2.710391339295256	0	94	INSUFFICIENT	INSUFFICIENT	13	1.1133487656902057	94	0	0	7	6	0
AQJBABA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQJBABAC	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
AQJBABC	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
AQJBAC	13	8	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	13	-2.3272026939363104	0	94	0	0	13	0
AQJBAF	3	3	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	3	-0.9766420826362535	0	94	0	0	3	0
AQJBAG	5	5	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	5	-1.4287539531078304	0	94	0	0	5	0
AQJBAQAC	1	1	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	1	0	0	0
AQJBKA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQJBUA	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
AQJC	3	3	INSUFFICIENT	INSUFFICIENT	2	1.6101062499694205	94	0	INSUFFICIENT	INSUFFICIENT	3	1.4805545616943463	94	0	2	0	1	0
AQJCA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQJKA	3	3	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	3	0.45867286645903693	93	1	1	0	2	0
AQJKAB	2	2	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	2	0.9695618535503562	93	1	1	0	1	0
AQJKAQJB	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQJKB	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQJKBA	2	2	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	2	-0.6401064786745464	0	94	0	0	2	0
AQJKJA	2	2	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	2	0.9695618535503562	93	1	1	0	1	0
AQJKJB	1	1	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	1	0	0	0
AQJKJBA	5	3	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	5	-0.12924053713974426	2	92	1	0	4	0
AQJKKBA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQJLA	3	3	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	3	-0.9766420826362535	0	94	0	0	3	0
AQJLAC	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQJLJA	1	1	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	1	0	0	0
AQJLJBA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQK	2	2	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	2	0.9695618535503562	93	1	1	0	1	0
AQKA	301	75	FIRST_ASSOCIATED	FIRST_ASSOCIATED	66	1.9458500312243467	94	0	UNRESOLVED	UNRESOLVED	300	-0.29464606124595494	0	94	58	8	234	1
AQKAA	3	3	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	3	0.45867286645903693	93	1	1	0	2	0
AQKAABA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQKAACAB	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
AQKAB	66	41	INSUFFICIENT	UNRESOLVED	24	0.8506518799661196	94	0	UNRESOLVED	UNRESOLVED	65	0.44385389548032994	94	0	17	7	41	1
AQKABA	33	25	INSUFFICIENT	INSUFFICIENT	11	0.5118296399145892	94	0	UNRESOLVED	UNRESOLVED	33	0.2987342073996323	94	0	7	4	22	0
AQKABAB	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQKABAC	4	4	INSUFFICIENT	INSUFFICIENT	2	0.0	1	1	INSUFFICIENT	INSUFFICIENT	4	0.969665574603027	94	0	1	1	2	0
AQKABAEB	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQKABAF	1	1	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	1	0	0	0
AQKABAG	2	2	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	2	0.9695618535503562	93	1	1	0	1	0
AQKABAUAB	1	1	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	1	0	0	0
AQKABB	2	2	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	2	0.9695618535503562	93	1	0	1	1	0
AQKABC	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
AQKABDAB	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQKABKA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQKABKAC	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQKABKJAG	1	1	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	1	0	0	0
AQKABLJBA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQKABQKA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQKABQKKA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQKABQL	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	0	0.9694581563955543	94	0	0	0	0	1
AQKAC	60	39	INSUFFICIENT	FIRST_ASSOCIATED	24	1.2703620049676243	94	0	UNRESOLVED	UNRESOLVED	60	0.572552623261723	94	0	19	5	36	0
AQKACA	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
AQKACAB	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
AQKACB	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	0	0.9694581563955543	94	0	0	0	0	1
AQKAE	2	2	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	2	0.9695618535503562	93	1	1	0	1	0
AQKAF	1	1	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	1	0	0	0
AQKAG	6	6	INSUFFICIENT	INSUFFICIENT	2	1.6101062499694205	94	0	INSUFFICIENT	INSUFFICIENT	6	0.38175217100424597	92	2	2	0	4	0
AQKAH	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQKAKABA	1	1	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	1	0	0	0
AQKAKJA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQKAQA	2	2	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	2	0.9695618535503562	93	1	0	1	1	0
AQKAQAB	2	2	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	1
AQKAQJA	1	1	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	1	0	0	0
AQKAQKA	1	1	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	1	0	0	0
AQKAQKBA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQKAQLA	2	2	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	2	0.9695618535503562	93	1	0	1	1	0
AQKAUAB	1	1	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	1	0	0	0
AQKB	11	11	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	11	-2.1667332328410835	0	94	0	0	11	0
AQKBA	202	39	UNRESOLVED	UNRESOLVED	39	-0.0503466680559735	4	85	UNRESOLVED	UNRESOLVED	200	-0.44246325112951124	0	94	19	20	161	2
AQKBAB	10	9	INSUFFICIENT	INSUFFICIENT	2	0.0	1	1	INSUFFICIENT	INSUFFICIENT	9	-0.12926359092938577	6	88	1	1	7	1
AQKBAC	7	6	INSUFFICIENT	INSUFFICIENT	3	1.9469128229361083	94	0	INSUFFICIENT	INSUFFICIENT	7	0.718391519925313	93	1	3	0	4	0
AQKBACAB	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
AQKBAF	4	3	INSUFFICIENT	INSUFFICIENT	2	0.0	1	1	INSUFFICIENT	INSUFFICIENT	4	0.969665574603027	94	0	1	1	2	0
AQKBAG	2	2	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	2	0.9695618535503562	93	1	1	0	1	0
AQKBAQJA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQKBB	2	2	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	2	0.9695618535503562	93	1	0	1	1	0
AQKBJA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQKBPKA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQKC	12	9	INSUFFICIENT	INSUFFICIENT	3	1.9469128229361083	94	0	INSUFFICIENT	INSUFFICIENT	12	-0.029139798938682016	7	87	3	0	9	0
AQKCABAC	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQKJ	1	1	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	1	0	0	0
AQKJA	46	32	INSUFFICIENT	INSUFFICIENT	6	1.3006205532980801	94	0	UNRESOLVED	UNRESOLVED	46	-0.8615763920427683	0	94	5	1	40	0
AQKJAB	2	2	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	2	0.9695618535503562	93	1	1	0	1	0
AQKJABA	4	4	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	4	0.12213726249733003	93	1	1	0	3	0
AQKJABAB	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
AQKJABAC	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
AQKJABAF	1	1	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	1	0	0	0
AQKJABAG	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQKJAC	3	3	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	3	-0.9766420826362535	0	94	0	0	3	0
AQKJAKA	2	1	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	2	0.9695618535503562	94	0	1	0	1	0
AQKJAPKJBA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQKJBA	38	18	INSUFFICIENT	INSUFFICIENT	13	0.4363224235351072	94	0	UNRESOLVED	UNRESOLVED	38	0.3340581152399389	94	0	8	5	25	0
AQKJBAB	2	2	INSUFFICIENT	INSUFFICIENT	2	0.0	1	1	INSUFFICIENT	INSUFFICIENT	2	2.5792302096731277	94	0	1	1	0	0
AQKJBAC	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQKJBAF	2	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	2	-0.6401064786745464	1	93	0	0	2	0
AQKJBAG	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQKJBJA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQKJC	2	2	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	2	-0.6401064786745464	0	94	0	0	2	0
AQKJKA	2	2	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	2	0.9695618535503562	93	1	1	0	1	0
AQKJLB	1	1	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	1	0	0	0
AQKKA	11	9	INSUFFICIENT	INSUFFICIENT	5	1.0996152977792788	94	0	INSUFFICIENT	INSUFFICIENT	11	0.8028594171842696	94	0	4	1	6	0
AQKKB	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQKKBA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQKLA	3	3	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	3	-0.9766420826362535	0	94	0	0	3	0
AQKLJBA	1	1	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	1	0	0	0
AQL	2	2	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	2	0.9695618535503562	93	1	1	0	1	0
AQLA	15	13	INSUFFICIENT	INSUFFICIENT	8	1.6114449376938678	94	0	INSUFFICIENT	INSUFFICIENT	15	1.0955149336465204	94	0	7	1	7	0
AQLAB	4	4	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	4	0.12213726249733003	93	1	1	0	3	0
AQLABA	1	1	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	1	0	0	0
AQLAC	2	2	INSUFFICIENT	INSUFFICIENT	2	1.6101062499694205	94	0	INSUFFICIENT	INSUFFICIENT	2	2.5792302096731277	94	0	2	0	0	0
AQLB	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQLBA	3	3	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	3	-0.9766420826362535	0	94	0	0	3	0
AQLCAG	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
AQLJA	10	6	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	10	-0.8767718560037392	0	94	1	0	9	0
