query_id	edition	physical_query_key	locus	source_group_index	collapsed_page	panel_page	physical_folio	paragraph_id	line_quartile	masked_template	same_paragraph_training_groups	other_paragraph_training_groups	common_all_three
IT2a|f115r.11|G004	IT2a	f115r.11|G004|chXdy	f115r.11	4	f115r	f115r	f115	f115r|P004	0	chXdy	1	3	1
IT2a|f115r.14|G005	IT2a	f115r.14|G005|chXey	f115r.14	5	f115r	f115r	f115	f115r|P005	1	chXey	1	1	0
IT2a|f115r.15|G005	IT2a	f115r.15|G005|chXdy	f115r.15	5	f115r	f115r	f115	f115r|P005	1	chXdy	1	4	0
IT2a|f115r.15|G007	IT2a	f115r.15|G007|chXdy	f115r.15	7	f115r	f115r	f115	f115r|P005	1	chXdy	1	4	0
IT2a|f115r.17|G002	IT2a	f115r.17|G002|chXey	f115r.17	2	f115r	f115r	f115	f115r|P005	1	chXey	1	1	1
IT2a|f115r.22|G005	IT2a	f115r.22|G005|chXdy	f115r.22	5	f115r	f115r	f115	f115r|P007	1	chXdy	2	3	1
IT2a|f115r.22|G008	IT2a	f115r.22|G008|chXedy	f115r.22	8	f115r	f115r	f115	f115r|P007	1	chXedy	1	1	1
IT2a|f115r.22|G010	IT2a	f115r.22|G010|chXedy	f115r.22	10	f115r	f115r	f115	f115r|P007	1	chXedy	1	1	1
IT2a|f115r.23|G004	IT2a	f115r.23|G004|chXdy	f115r.23	4	f115r	f115r	f115	f115r|P007	1	chXdy	2	3	1
IT2a|f115r.23|G010	IT2a	f115r.23|G010|chXdy	f115r.23	10	f115r	f115r	f115	f115r|P007	1	chXdy	2	3	0
IT2a|f115r.24|G006	IT2a	f115r.24|G006|chXey	f115r.24	6	f115r	f115r	f115	f115r|P007	2	chXey	2	2	1
IT2a|f115r.25|G003	IT2a	f115r.25|G003|chXey	f115r.25	3	f115r	f115r	f115	f115r|P007	2	chXey	2	2	1
IT2a|f115r.25|G007	IT2a	f115r.25|G007|chXey	f115r.25	7	f115r	f115r	f115	f115r|P007	2	chXey	2	2	1
IT2a|f115r.30|G008	IT2a	f115r.30|G008|chXey	f115r.30	8	f115r	f115r	f115	f115r|P009	2	chXey	1	3	0
IT2a|f115r.33|G007	IT2a	f115r.33|G007|chXey	f115r.33	7	f115r	f115r	f115	f115r|P009	2	chXey	1	3	0
IT2a|f115r.43|G005	IT2a	f115r.43|G005|qokchXdy	f115r.43	5	f115r	f115r	f115	f115r|P013	3	qokchXdy	1	1	1
IT2a|f115r.43|G006	IT2a	f115r.43|G006|qokchXdy	f115r.43	6	f115r	f115r	f115	f115r|P013	3	qokchXdy	1	1	1
IT2a|f115r.6|G008	IT2a	f115r.6|G008|chXdy	f115r.6	8	f115r	f115r	f115	f115r|P002	0	chXdy	1	3	0
IT2a|f115r.7|G003	IT2a	f115r.7|G003|chXdy	f115r.7	3	f115r	f115r	f115	f115r|P002	0	chXdy	1	3	0
IT2a|f116r.11|G008	IT2a	f116r.11|G008|chXdy	f116r.11	8	f116r	f116r	f116	f116r|P004	0	chXdy	1	5	1
IT2a|f116r.13|G007	IT2a	f116r.13|G007|chXdy	f116r.13	7	f116r	f116r	f116	f116r|P004	0	chXdy	1	5	1
IT2a|f116r.16|G002	IT2a	f116r.16|G002|chXdy	f116r.16	2	f116r	f116r	f116	f116r|P005	1	chXdy	1	3	1
IT2a|f116r.17|G008	IT2a	f116r.17|G008|chXdy	f116r.17	8	f116r	f116r	f116	f116r|P005	1	chXdy	1	3	1
IT2a|f116r.1|G002	IT2a	f116r.1|G002|shXy	f116r.1	2	f116r	f116r	f116	f116r|P001	0	shXy	1	1	1
IT2a|f116r.20|G007	IT2a	f116r.20|G007|chXdy	f116r.20	7	f116r	f116r	f116	f116r|P006	1	chXdy	2	2	1
IT2a|f116r.22|G005	IT2a	f116r.22|G005|chXdy	f116r.22	5	f116r	f116r	f116	f116r|P006	1	chXdy	2	2	1
IT2a|f116r.22|G011	IT2a	f116r.22|G011|chXdy	f116r.22	11	f116r	f116r	f116	f116r|P006	1	chXdy	2	2	1
IT2a|f116r.27|G004	IT2a	f116r.27|G004|lshXdy	f116r.27	4	f116r	f116r	f116	f116r|P006	2	lshXdy	1	1	1
IT2a|f116r.27|G010	IT2a	f116r.27|G010|lshXdy	f116r.27	10	f116r	f116r	f116	f116r|P006	2	lshXdy	1	1	1
IT2a|f116r.32|G003	IT2a	f116r.32|G003|shXy	f116r.32	3	f116r	f116r	f116	f116r|P007	2	shXy	3	1	1
IT2a|f116r.32|G006	IT2a	f116r.32|G006|shXy	f116r.32	6	f116r	f116r	f116	f116r|P007	2	shXy	3	1	1
IT2a|f116r.35|G005	IT2a	f116r.35|G005|lchXy	f116r.35	5	f116r	f116r	f116	f116r|P007	2	lchXy	1	1	1
IT2a|f116r.36|G003	IT2a	f116r.36|G003|shXy	f116r.36	3	f116r	f116r	f116	f116r|P007	2	shXy	3	1	1
IT2a|f116r.37|G007	IT2a	f116r.37|G007|lchXy	f116r.37	7	f116r	f116r	f116	f116r|P007	2	lchXy	1	1	0
IT2a|f116r.38|G006	IT2a	f116r.38|G006|shXy	f116r.38	6	f116r	f116r	f116	f116r|P007	2	shXy	3	1	1
IT2a|f116r.39|G002	IT2a	f116r.39|G002|chXy	f116r.39	2	f116r	f116r	f116	f116r|P007	3	chXy	1	3	1
IT2a|f116r.39|G005	IT2a	f116r.39|G005|shXy	f116r.39	5	f116r	f116r	f116	f116r|P007	3	shXy	6	2	1
IT2a|f116r.3|G007	IT2a	f116r.3|G007|shXy	f116r.3	7	f116r	f116r	f116	f116r|P001	0	shXy	1	1	1
IT2a|f116r.40|G002	IT2a	f116r.40|G002|shXy	f116r.40	2	f116r	f116r	f116	f116r|P007	3	shXy	6	2	1
IT2a|f116r.40|G004	IT2a	f116r.40|G004|shXy	f116r.40	4	f116r	f116r	f116	f116r|P007	3	shXy	6	2	1
IT2a|f116r.41|G007	IT2a	f116r.41|G007|shXy	f116r.41	7	f116r	f116r	f116	f116r|P007	3	shXy	6	2	0
IT2a|f116r.42|G008	IT2a	f116r.42|G008|shXy	f116r.42	8	f116r	f116r	f116	f116r|P007	3	shXy	6	2	1
IT2a|f116r.43|G012	IT2a	f116r.43|G012|shXy	f116r.43	12	f116r	f116r	f116	f116r|P007	3	shXy	6	2	0
IT2a|f116r.44|G008	IT2a	f116r.44|G008|chXy	f116r.44	8	f116r	f116r	f116	f116r|P007	3	chXy	1	3	0
IT2a|f116r.45|G002	IT2a	f116r.45|G002|shXy	f116r.45	2	f116r	f116r	f116	f116r|P007	3	shXy	6	2	0
IT2a|f116r.46|G003	IT2a	f116r.46|G003|shXy	f116r.46	3	f116r	f116r	f116	f116r|P008	3	shXy	1	7	1
IT2a|f116r.48|G005	IT2a	f116r.48|G005|chXy	f116r.48	5	f116r	f116r	f116	f116r|P008	3	chXy	2	2	0
IT2a|f116r.48|G007	IT2a	f116r.48|G007|chXy	f116r.48	7	f116r	f116r	f116	f116r|P008	3	chXy	2	2	0
IT2a|f116r.49|G002	IT2a	f116r.49|G002|shXy	f116r.49	2	f116r	f116r	f116	f116r|P008	3	shXy	1	7	1
IT2a|f116r.49|G005	IT2a	f116r.49|G005|chXy	f116r.49	5	f116r	f116r	f116	f116r|P008	3	chXy	2	2	1
IT2a|f116r.4|G008	IT2a	f116r.4|G008|chXdy	f116r.4	8	f116r	f116r	f116	f116r|P002	0	chXdy	3	3	1
IT2a|f116r.5|G005	IT2a	f116r.5|G005|chXdy	f116r.5	5	f116r	f116r	f116	f116r|P002	0	chXdy	3	3	1
IT2a|f116r.6|G004	IT2a	f116r.6|G004|chXdy	f116r.6	4	f116r	f116r	f116	f116r|P002	0	chXdy	3	3	1
IT2a|f116r.6|G006	IT2a	f116r.6|G006|chXdy	f116r.6	6	f116r	f116r	f116	f116r|P002	0	chXdy	3	3	1
IT2a|f22r.8|G001	IT2a	f22r.8|G001|dchXr	f22r.8	1	f22r	f22r	f22	f22r|P003	2	dchXr	1	1	1
IT2a|f22r.8|G009	IT2a	f22r.8|G009|dchXr	f22r.8	9	f22r	f22r	f22	f22r|P003	2	dchXr	1	1	1
IT2a|f34v.4|G008	IT2a	f34v.4|G008|chXdy	f34v.4	8	f34v	f34v	f34	f34v|P001	1	chXdy	1	1	1
IT2a|f34v.5|G007	IT2a	f34v.5|G007|chXdy	f34v.5	7	f34v	f34v	f34	f34v|P001	1	chXdy	1	1	0
IT2a|f3r.20|G002	IT2a	f3r.20|G002|chXl	f3r.20	2	f3r	f3r	f3	f3r|P004	3	chXl	1	1	1
IT2a|f3r.20|G004	IT2a	f3r.20|G004|chXl	f3r.20	4	f3r	f3r	f3	f3r|P004	3	chXl	1	1	1
IT2a|f42r.13|G002	IT2a	f42r.13|G002|shXl	f42r.13	2	f42r	f42r	f42	f42r|P002	2	shXl	2	1	1
IT2a|f42r.13|G004	IT2a	f42r.13|G004|shXl	f42r.13	4	f42r	f42r	f42	f42r|P002	2	shXl	2	1	1
IT2a|f42r.13|G005	IT2a	f42r.13|G005|shXl	f42r.13	5	f42r	f42r	f42	f42r|P002	2	shXl	2	1	1
IT2a|f49v.36|G003	IT2a	f49v.36|G003|chXl	f49v.36	3	f49v	f49v	f49	f49v|P003	2	chXl	1	1	0
IT2a|f49v.40|G004	IT2a	f49v.40|G004|chXl	f49v.40	4	f49v	f49v	f49	f49v|P003	2	chXl	1	1	0
IT2a|f58r.31|G004	IT2a	f58r.31|G004|chXl	f58r.31	4	f58r	f58r	f58	f58r|P003	2	chXl	1	1	0
IT2a|f58r.31|G007	IT2a	f58r.31|G007|chXl	f58r.31	7	f58r	f58r	f58	f58r|P003	2	chXl	1	1	0
IT2a|f58v.25|G003	IT2a	f58v.25|G003|shXey	f58v.25	3	f58v	f58v	f58	f58v|P002	2	shXey	1	1	1
IT2a|f58v.28|G008	IT2a	f58v.28|G008|shXey	f58v.28	8	f58v	f58v	f58	f58v|P002	2	shXey	1	1	0
IT2a|f66r.59|G004	IT2a	f66r.59|G004|shXdy	f66r.59	4	f66r	f66r	f66	f66r|P002	1	shXdy	1	1	0
IT2a|f66r.61|G007	IT2a	f66r.61|G007|shXdy	f66r.61	7	f66r	f66r	f66	f66r|P002	1	shXdy	1	1	0
IT2a|f66r.63|G006	IT2a	f66r.63|G006|chXdy	f66r.63	6	f66r	f66r	f66	f66r|P003	1	chXdy	1	1	0
IT2a|f66r.65|G004	IT2a	f66r.65|G004|chXdy	f66r.65	4	f66r	f66r	f66	f66r|P003	1	chXdy	1	1	0
IT2a|f66r.67|G007	IT2a	f66r.67|G007|shXdy	f66r.67	7	f66r	f66r	f66	f66r|P004	2	shXdy	1	2	1
IT2a|f66r.67|G008	IT2a	f66r.67|G008|shXdy	f66r.67	8	f66r	f66r	f66	f66r|P004	2	shXdy	1	2	1
IT2a|f75r.15|G009	IT2a	f75r.15|G009|shXdy	f75r.15	9	f75r	f75r	f75	f75r|P001	1	shXdy	2	1	0
IT2a|f75r.17|G008	IT2a	f75r.17|G008|shXdy	f75r.17	8	f75r	f75r	f75	f75r|P001	1	shXdy	2	1	1
IT2a|f75r.18|G004	IT2a	f75r.18|G004|shXdy	f75r.18	4	f75r	f75r	f75	f75r|P001	1	shXdy	2	1	1
IT2a|f75r.28|G013	IT2a	f75r.28|G013|chXdy	f75r.28	13	f75r	f75r	f75	f75r|P002	2	chXdy	2	1	0
IT2a|f75r.29|G011	IT2a	f75r.29|G011|chXdy	f75r.29	11	f75r	f75r	f75	f75r|P002	2	chXdy	2	1	0
IT2a|f75r.30|G008	IT2a	f75r.30|G008|chXdy	f75r.30	8	f75r	f75r	f75	f75r|P002	2	chXdy	2	1	0
IT2a|f75r.30|G010	IT2a	f75r.30|G010|shXdy	f75r.30	10	f75r	f75r	f75	f75r|P002	2	shXdy	1	6	0
IT2a|f75r.31|G005	IT2a	f75r.31|G005|shXdy	f75r.31	5	f75r	f75r	f75	f75r|P002	2	shXdy	1	6	1
IT2a|f75r.32|G003	IT2a	f75r.32|G003|shXdy	f75r.32	3	f75r	f75r	f75	f75r|P003	2	shXdy	5	2	1
IT2a|f75r.32|G007	IT2a	f75r.32|G007|shXdy	f75r.32	7	f75r	f75r	f75	f75r|P003	2	shXdy	5	2	1
IT2a|f75r.32|G009	IT2a	f75r.32|G009|shXdy	f75r.32	9	f75r	f75r	f75	f75r|P003	2	shXdy	5	2	1
IT2a|f75r.35|G006	IT2a	f75r.35|G006|shXdy	f75r.35	6	f75r	f75r	f75	f75r|P003	2	shXdy	5	2	1
IT2a|f75r.40|G002	IT2a	f75r.40|G002|shXdy	f75r.40	2	f75r	f75r	f75	f75r|P003	2	shXdy	5	2	1
IT2a|f75r.40|G004	IT2a	f75r.40|G004|shXdy	f75r.40	4	f75r	f75r	f75	f75r|P003	2	shXdy	5	2	1
IT2a|f75v.41|G004	IT2a	f75v.41|G004|shXy	f75v.41	4	f75v	f75v	f75	f75v|P002	1	shXy	2	1	0
IT2a|f75v.41|G007	IT2a	f75v.41|G007|shXy	f75v.41	7	f75v	f75v	f75	f75v|P002	1	shXy	2	1	0
IT2a|f75v.41|G009	IT2a	f75v.41|G009|shXy	f75v.41	9	f75v	f75v	f75	f75v|P002	1	shXy	2	1	0
IT2a|f76r.33|G004	IT2a	f76r.33|G004|shXdy	f76r.33	4	f76r	f76r	f76	f76r|P001	2	shXdy	5	1	1
IT2a|f76r.33|G010	IT2a	f76r.33|G010|shXy	f76r.33	10	f76r	f76r	f76	f76r|P001	2	shXy	2	3	0
IT2a|f76r.34|G002	IT2a	f76r.34|G002|shXy	f76r.34	2	f76r	f76r	f76	f76r|P001	2	shXy	2	3	1
IT2a|f76r.34|G004	IT2a	f76r.34|G004|shXdy	f76r.34	4	f76r	f76r	f76	f76r|P001	2	shXdy	5	1	1
IT2a|f76r.34|G005	IT2a	f76r.34|G005|shXdy	f76r.34	5	f76r	f76r	f76	f76r|P001	2	shXdy	5	1	1
IT2a|f76r.34|G006	IT2a	f76r.34|G006|shXy	f76r.34	6	f76r	f76r	f76	f76r|P001	2	shXy	2	3	1
IT2a|f76r.34|G007	IT2a	f76r.34|G007|shXdy	f76r.34	7	f76r	f76r	f76	f76r|P001	2	shXdy	5	1	1
IT2a|f76r.35|G002	IT2a	f76r.35|G002|shXdy	f76r.35	2	f76r	f76r	f76	f76r|P001	2	shXdy	5	1	1
IT2a|f76r.36|G002	IT2a	f76r.36|G002|shXdy	f76r.36	2	f76r	f76r	f76	f76r|P001	2	shXdy	5	1	1
IT2a|f76r.36|G006	IT2a	f76r.36|G006|chXl	f76r.36	6	f76r	f76r	f76	f76r|P001	2	chXl	1	1	0
IT2a|f76r.36|G010	IT2a	f76r.36|G010|chXl	f76r.36	10	f76r	f76r	f76	f76r|P001	2	chXl	1	1	0
IT2a|f76r.41|G009	IT2a	f76r.41|G009|shXy	f76r.41	9	f76r	f76r	f76	f76r|P002	2	shXy	1	4	1
IT2a|f76r.42|G002	IT2a	f76r.42|G002|chXy	f76r.42	2	f76r	f76r	f76	f76r|P002	2	chXy	1	1	1
IT2a|f76r.42|G005	IT2a	f76r.42|G005|chXy	f76r.42	5	f76r	f76r	f76	f76r|P002	2	chXy	1	1	1
IT2a|f76r.43|G002	IT2a	f76r.43|G002|shXy	f76r.43	2	f76r	f76r	f76	f76r|P002	2	shXy	1	4	1
IT2a|f76r.46|G007	IT2a	f76r.46|G007|chXdy	f76r.46	7	f76r	f76r	f76	f76r|P003	3	chXdy	2	2	1
IT2a|f76r.46|G009	IT2a	f76r.46|G009|chXdy	f76r.46	9	f76r	f76r	f76	f76r|P003	3	chXdy	2	2	1
IT2a|f76r.47|G004	IT2a	f76r.47|G004|shXey	f76r.47	4	f76r	f76r	f76	f76r|P003	3	shXey	1	1	0
IT2a|f76r.47|G007	IT2a	f76r.47|G007|shXey	f76r.47	7	f76r	f76r	f76	f76r|P003	3	shXey	1	1	0
IT2a|f76r.49|G008	IT2a	f76r.49|G008|chXdy	f76r.49	8	f76r	f76r	f76	f76r|P003	3	chXdy	2	2	0
IT2a|f76r.51|G002	IT2a	f76r.51|G002|shXdy	f76r.51	2	f76r	f76r	f76	f76r|P004	3	shXdy	3	1	1
IT2a|f76r.51|G009	IT2a	f76r.51|G009|chXdy	f76r.51	9	f76r	f76r	f76	f76r|P004	3	chXdy	1	3	1
IT2a|f76r.52|G008	IT2a	f76r.52|G008|shXdy	f76r.52	8	f76r	f76r	f76	f76r|P004	3	shXdy	3	1	1
IT2a|f76r.53|G003	IT2a	f76r.53|G003|shXdy	f76r.53	3	f76r	f76r	f76	f76r|P004	3	shXdy	3	1	1
IT2a|f76r.54|G003	IT2a	f76r.54|G003|chXdy	f76r.54	3	f76r	f76r	f76	f76r|P004	3	chXdy	1	3	1
IT2a|f76r.56|G003	IT2a	f76r.56|G003|shXdy	f76r.56	3	f76r	f76r	f76	f76r|P004	3	shXdy	3	1	1
IT2a|f76v.10|G005	IT2a	f76v.10|G005|shXdy	f76v.10	5	f76v	f76v	f76	f76v|P002	0	shXdy	1	1	1
IT2a|f76v.11|G008	IT2a	f76v.11|G008|shXdy	f76v.11	8	f76v	f76v	f76	f76v|P002	0	shXdy	1	1	1
IT2a|f76v.22|G009	IT2a	f76v.22|G009|chXdy	f76v.22	9	f76v	f76v	f76	f76v|P003	2	chXdy	2	1	1
IT2a|f76v.22|G011	IT2a	f76v.22|G011|chXdy	f76v.22	11	f76v	f76v	f76	f76v|P003	2	chXdy	2	1	1
IT2a|f76v.22|G012	IT2a	f76v.22|G012|lchXdy	f76v.22	12	f76v	f76v	f76	f76v|P003	2	lchXdy	1	1	1
IT2a|f76v.23|G007	IT2a	f76v.23|G007|chXdy	f76v.23	7	f76v	f76v	f76	f76v|P003	2	chXdy	2	1	1
IT2a|f76v.24|G004	IT2a	f76v.24|G004|lchXdy	f76v.24	4	f76v	f76v	f76	f76v|P003	2	lchXdy	1	1	1
IT2a|f76v.32|G004	IT2a	f76v.32|G004|chXdy	f76v.32	4	f76v	f76v	f76	f76v|P004	3	chXdy	1	5	1
IT2a|f76v.32|G006	IT2a	f76v.32|G006|chXdy	f76v.32	6	f76v	f76v	f76	f76v|P004	3	chXdy	1	5	1
IT2a|f76v.34|G003	IT2a	f76v.34|G003|chXdy	f76v.34	3	f76v	f76v	f76	f76v|P005	3	chXdy	1	5	0
IT2a|f76v.35|G006	IT2a	f76v.35|G006|chXdy	f76v.35	6	f76v	f76v	f76	f76v|P005	3	chXdy	1	5	0
IT2a|f76v.38|G002	IT2a	f76v.38|G002|chXdy	f76v.38	2	f76v	f76v	f76	f76v|P006	3	chXdy	2	4	1
IT2a|f76v.41|G003	IT2a	f76v.41|G003|chXdy	f76v.41	3	f76v	f76v	f76	f76v|P006	3	chXdy	2	4	1
IT2a|f76v.41|G005	IT2a	f76v.41|G005|chXdy	f76v.41	5	f76v	f76v	f76	f76v|P006	3	chXdy	2	4	1
IT2a|f77r.21|G006	IT2a	f77r.21|G006|chXdy	f77r.21	6	f77r	f77r	f77	f77r|P001	1	chXdy	2	1	1
IT2a|f77r.22|G003	IT2a	f77r.22|G003|lchXdy	f77r.22	3	f77r	f77r	f77	f77r|P001	1	lchXdy	1	1	1
IT2a|f77r.23|G003	IT2a	f77r.23|G003|chXdy	f77r.23	3	f77r	f77r	f77	f77r|P001	1	chXdy	2	1	1
IT2a|f77r.23|G004	IT2a	f77r.23|G004|lchXdy	f77r.23	4	f77r	f77r	f77	f77r|P001	1	lchXdy	1	1	1
IT2a|f77r.23|G007	IT2a	f77r.23|G007|chXdy	f77r.23	7	f77r	f77r	f77	f77r|P001	1	chXdy	2	1	1
IT2a|f77r.25|G003	IT2a	f77r.25|G003|shXdy	f77r.25	3	f77r	f77r	f77	f77r|P002	1	shXdy	1	1	1
IT2a|f77r.27|G004	IT2a	f77r.27|G004|shXdy	f77r.27	4	f77r	f77r	f77	f77r|P002	1	shXdy	1	1	1
IT2a|f77r.38|G002	IT2a	f77r.38|G002|shXdy	f77r.38	2	f77r	f77r	f77	f77r|P003	2	shXdy	1	1	1
IT2a|f77r.38|G008	IT2a	f77r.38|G008|shXdy	f77r.38	8	f77r	f77r	f77	f77r|P003	2	shXdy	1	1	1
IT2a|f77v.25|G003	IT2a	f77v.25|G003|shXdy	f77v.25	3	f77v	f77v	f77	f77v|P002	2	shXdy	1	1	1
IT2a|f77v.26|G002	IT2a	f77v.26|G002|shXdy	f77v.26	2	f77v	f77v	f77	f77v|P002	2	shXdy	1	1	1
IT2a|f77v.30|G009	IT2a	f77v.30|G009|chXdy	f77v.30	9	f77v	f77v	f77	f77v|P003	2	chXdy	2	1	1
IT2a|f77v.32|G004	IT2a	f77v.32|G004|chXdy	f77v.32	4	f77v	f77v	f77	f77v|P003	2	chXdy	2	1	0
IT2a|f77v.33|G004	IT2a	f77v.33|G004|chXdy	f77v.33	4	f77v	f77v	f77	f77v|P003	2	chXdy	2	1	1
IT2a|f78v.21|G001	IT2a	f78v.21|G001|chXdy	f78v.21	1	f78v	f78v	f78	f78v|P002	2	chXdy	1	1	1
IT2a|f78v.21|G007	IT2a	f78v.21|G007|shXdy	f78v.21	7	f78v	f78v	f78	f78v|P002	2	shXdy	2	1	1
IT2a|f78v.22|G004	IT2a	f78v.22|G004|shXdy	f78v.22	4	f78v	f78v	f78	f78v|P002	2	shXdy	2	1	1
IT2a|f78v.23|G002	IT2a	f78v.23|G002|chXdy	f78v.23	2	f78v	f78v	f78	f78v|P002	2	chXdy	1	1	1
IT2a|f78v.24|G002	IT2a	f78v.24|G002|shXdy	f78v.24	2	f78v	f78v	f78	f78v|P002	2	shXdy	2	1	1
IT2a|f79r.14|G007	IT2a	f79r.14|G007|chXy	f79r.14	7	f79r	f79r	f79	f79r|P003	1	chXy	1	1	0
IT2a|f79r.15|G002	IT2a	f79r.15|G002|shXy	f79r.15	2	f79r	f79r	f79	f79r|P003	1	shXy	2	1	1
IT2a|f79r.16|G008	IT2a	f79r.16|G008|shXy	f79r.16	8	f79r	f79r	f79	f79r|P003	1	shXy	2	1	1
IT2a|f79r.18|G004	IT2a	f79r.18|G004|chXy	f79r.18	4	f79r	f79r	f79	f79r|P003	1	chXy	1	1	0
IT2a|f79r.19|G007	IT2a	f79r.19|G007|shXy	f79r.19	7	f79r	f79r	f79	f79r|P003	1	shXy	2	1	0
IT2a|f79r.1|G002	IT2a	f79r.1|G002|shXdy	f79r.1	2	f79r	f79r	f79	f79r|P001	0	shXdy	2	1	0
IT2a|f79r.1|G010	IT2a	f79r.1|G010|shXdy	f79r.1	10	f79r	f79r	f79	f79r|P001	0	shXdy	2	1	0
IT2a|f79r.31|G002	IT2a	f79r.31|G002|shXy	f79r.31	2	f79r	f79r	f79	f79r|P006	2	shXy	1	1	0
IT2a|f79r.32|G007	IT2a	f79r.32|G007|shXy	f79r.32	7	f79r	f79r	f79	f79r|P006	2	shXy	1	1	0
IT2a|f79r.3|G006	IT2a	f79r.3|G006|chXy	f79r.3	6	f79r	f79r	f79	f79r|P001	0	chXy	2	1	0
IT2a|f79r.40|G002	IT2a	f79r.40|G002|shXdy	f79r.40	2	f79r	f79r	f79	f79r|P008	3	shXdy	1	1	0
IT2a|f79r.41|G002	IT2a	f79r.41|G002|shXdy	f79r.41	2	f79r	f79r	f79	f79r|P008	3	shXdy	1	1	0
IT2a|f79r.41|G008	IT2a	f79r.41|G008|chXdy	f79r.41	8	f79r	f79r	f79	f79r|P008	3	chXdy	1	1	0
IT2a|f79r.42|G003	IT2a	f79r.42|G003|chXdy	f79r.42	3	f79r	f79r	f79	f79r|P008	3	chXdy	1	1	0
IT2a|f79r.5|G002	IT2a	f79r.5|G002|shXdy	f79r.5	2	f79r	f79r	f79	f79r|P001	0	shXdy	2	1	1
IT2a|f79r.5|G009	IT2a	f79r.5|G009|chXy	f79r.5	9	f79r	f79r	f79	f79r|P001	0	chXy	2	1	1
IT2a|f79r.6|G010	IT2a	f79r.6|G010|chXy	f79r.6	10	f79r	f79r	f79	f79r|P001	0	chXy	2	1	0
IT2a|f80r.25|G008	IT2a	f80r.25|G008|chXcthy	f80r.25	8	f80r	f80r	f80	f80r|P001	1	chXcthy	1	1	1
IT2a|f80r.27|G009	IT2a	f80r.27|G009|chXcthy	f80r.27	9	f80r	f80r	f80	f80r|P001	1	chXcthy	1	1	1
IT2a|f80r.28|G009	IT2a	f80r.28|G009|shXdy	f80r.28	9	f80r	f80r	f80	f80r|P002	1	shXdy	2	1	0
IT2a|f80r.29|G005	IT2a	f80r.29|G005|shXdy	f80r.29	5	f80r	f80r	f80	f80r|P002	1	shXdy	2	1	1
IT2a|f80r.30|G005	IT2a	f80r.30|G005|shXdy	f80r.30	5	f80r	f80r	f80	f80r|P002	1	shXdy	2	1	1
IT2a|f80r.35|G004	IT2a	f80r.35|G004|shXdy	f80r.35	4	f80r	f80r	f80	f80r|P003	2	shXdy	2	1	0
IT2a|f80r.35|G006	IT2a	f80r.35|G006|shXdy	f80r.35	6	f80r	f80r	f80	f80r|P003	2	shXdy	2	1	0
IT2a|f80r.39|G005	IT2a	f80r.39|G005|shXdy	f80r.39	5	f80r	f80r	f80	f80r|P003	2	shXdy	2	1	1
IT2a|f80r.43|G002	IT2a	f80r.43|G002|shXckhy	f80r.43	2	f80r	f80r	f80	f80r|P004	2	shXckhy	1	1	1
IT2a|f80r.43|G006	IT2a	f80r.43|G006|shXckhy	f80r.43	6	f80r	f80r	f80	f80r|P004	2	shXckhy	1	1	1
IT2a|f80r.47|G005	IT2a	f80r.47|G005|chXey	f80r.47	5	f80r	f80r	f80	f80r|P005	3	chXey	2	1	1
IT2a|f80r.48|G004	IT2a	f80r.48|G004|chXey	f80r.48	4	f80r	f80r	f80	f80r|P005	3	chXey	2	1	1
IT2a|f80r.48|G009	IT2a	f80r.48|G009|chXey	f80r.48	9	f80r	f80r	f80	f80r|P005	3	chXey	2	1	1
IT2a|f80v.4|G004	IT2a	f80v.4|G004|chXdy	f80v.4	4	f80v	f80v	f80	f80v|P001	0	chXdy	2	1	1
IT2a|f80v.5|G002	IT2a	f80v.5|G002|chXdy	f80v.5	2	f80v	f80v	f80	f80v|P001	0	chXdy	2	1	1
IT2a|f80v.6|G009	IT2a	f80v.6|G009|chXdy	f80v.6	9	f80v	f80v	f80	f80v|P001	0	chXdy	2	1	1
IT2a|f80v.7|G004	IT2a	f80v.7|G004|shXdy	f80v.7	4	f80v	f80v	f80	f80v|P002	0	shXdy	1	1	1
IT2a|f80v.8|G003	IT2a	f80v.8|G003|shXdy	f80v.8	3	f80v	f80v	f80	f80v|P002	0	shXdy	1	1	1
IT2a|f82r.18|G003	IT2a	f82r.18|G003|shXdy	f82r.18	3	f82r	f82r	f82	f82r|P002	2	shXdy	1	2	1
IT2a|f82r.18|G004	IT2a	f82r.18|G004|shXdy	f82r.18	4	f82r	f82r	f82	f82r|P002	2	shXdy	1	2	1
IT2a|f82r.20|G004	IT2a	f82r.20|G004|shXdy	f82r.20	4	f82r	f82r	f82	f82r|P003	2	shXdy	1	2	1
IT2a|f82r.20|G008	IT2a	f82r.20|G008|shXdy	f82r.20	8	f82r	f82r	f82	f82r|P003	2	shXdy	1	2	0
IT2a|f82v.10|G005	IT2a	f82v.10|G005|chXdy	f82v.10	5	f82v	f82v	f82	f82v|P001	0	chXdy	4	1	1
IT2a|f82v.10|G007	IT2a	f82v.10|G007|shXdy	f82v.10	7	f82v	f82v	f82	f82v|P001	0	shXdy	2	1	0
IT2a|f82v.22|G005	IT2a	f82v.22|G005|shXy	f82v.22	5	f82v	f82v	f82	f82v|P004	2	shXy	1	1	1
IT2a|f82v.24|G005	IT2a	f82v.24|G005|shXdy	f82v.24	5	f82v	f82v	f82	f82v|P004	2	shXdy	2	2	1
