unit_id	cell_id	physical_folio	section
LRG006-Ua745fe265354b507fe85	LRG006-C037	f84	B
LRG006-Ua952166572e7ba66bbd4	LRG006-C037	f84	B
LRG006-Ub11630d3a5112096dd5c	LRG006-C037	f84	B
LRG006-Ucad97f82fa630f875852	LRG006-C037	f84	B
LRG006-Ucafc33284dfc903819e5	LRG006-C037	f84	B
LRG006-Ucc9634d93e4bf0b74a5d	LRG006-C037	f84	B
LRG006-Ue228a943abcb0062c8de	LRG006-C037	f84	B
LRG006-Ufc349902f4f32a31a513	LRG006-C037	f84	B
LRG006-U39c0e2631904ac8ccf8c	LRG006-C038	f84	B
LRG006-U59d87fad71acaa65d1c7	LRG006-C038	f84	B
LRG006-U646678e8cd9bb3228c3e	LRG006-C038	f84	B
LRG006-U77f568bb46f58166b402	LRG006-C038	f84	B
LRG006-U8806a97257664ea90d56	LRG006-C038	f84	B
LRG006-U9338201005d1b8ba59e7	LRG006-C038	f84	B
LRG006-U9a7d5f732d64dd8aacd6	LRG006-C038	f84	B
LRG006-Uc5bba82c5d4ac5ce9ddd	LRG006-C038	f84	B
LRG006-Ucce49625274017bc0da8	LRG006-C038	f84	B
LRG006-Ud900a44eec277bf7c9e1	LRG006-C038	f84	B
LRG006-U11967e8ad47accd72ec6	LRG006-C039	f88	P
LRG006-U22c092b0b8a2e2507cf5	LRG006-C039	f88	P
LRG006-U30e3d981ab12315eeea6	LRG006-C039	f88	P
LRG006-U589434f81b171466be19	LRG006-C039	f88	P
LRG006-U86756cbbddd55bc1247a	LRG006-C039	f88	P
LRG006-Uae4fff1850707af60933	LRG006-C039	f88	P
LRG006-Uccefe46acaeb5976a3d6	LRG006-C039	f88	P
LRG006-Ue5ed9c7f9d42bc822a1c	LRG006-C039	f88	P
LRG006-Ue6acf2f4b2042b90cfbf	LRG006-C039	f88	P
LRG006-Uee2cfe748f842dd34113	LRG006-C039	f88	P
LRG006-Uf577ac2c3a2a5a055f6f	LRG006-C039	f88	P
LRG006-Uf95963a23762752fecdd	LRG006-C039	f88	P
LRG006-U689ce84f7daecf9945f8	LRG006-C040	f88	P
LRG006-U708cbbae92debf7dee84	LRG006-C040	f88	P
LRG006-U75b106c4dc669d10aaad	LRG006-C040	f88	P
LRG006-U78482e7c319dd0214f15	LRG006-C040	f88	P
LRG006-U8de982dfa14f394170db	LRG006-C040	f88	P
LRG006-Ua874385bf2d57dd48d2c	LRG006-C040	f88	P
LRG006-Uae71b4838f5b8e07d08e	LRG006-C040	f88	P
LRG006-Uc9e52a72184011209d74	LRG006-C040	f88	P
LRG006-Ucb4bbc3a1300ea7754b1	LRG006-C040	f88	P
LRG006-Ue610b852b98845512de1	LRG006-C040	f88	P
LRG006-Uedf91ca5d6982bdcfc5a	LRG006-C040	f88	P
LRG006-U0e77a51099ffb0e02d59	LRG006-C041	f88	P
LRG006-U0ec96a98e0e05a0405b2	LRG006-C041	f88	P
LRG006-U265d84317347e91db6ce	LRG006-C041	f88	P
LRG006-U32d9772ff37299d138c1	LRG006-C041	f88	P
LRG006-U33ba8347f34f46dca107	LRG006-C041	f88	P
LRG006-U36e3e066546a0699d3fb	LRG006-C041	f88	P
LRG006-U4edd0d5652fd5ef543bb	LRG006-C041	f88	P
LRG006-Uf81a9a3ca37d03d85a8c	LRG006-C041	f88	P
LRG006-U41d0fb193c7e54064853	LRG006-C042	f88	P
LRG006-U46f3fa56f3a002d487c0	LRG006-C042	f88	P
LRG006-Ufd5b6a9d1909cefe543f	LRG006-C042	f88	P
LRG006-U07d14f3d11cca5931e49	LRG006-C043	f88	P
LRG006-U475c7a709024f26d773d	LRG006-C043	f88	P
LRG006-U5e2123eefdae2294dff2	LRG006-C043	f88	P
LRG006-U5ef7241caa37e2891bad	LRG006-C043	f88	P
LRG006-U67ebec56339733601145	LRG006-C043	f88	P
LRG006-U9256f5ad614f64b83386	LRG006-C043	f88	P
LRG006-Ufd499bfd00a337d8032d	LRG006-C043	f88	P
LRG006-U94e50f398b03c0467738	LRG006-C044	f88	P
LRG006-Ucbe8f8d46cbca245f880	LRG006-C044	f88	P
LRG006-Ud9a82db4609ceeff4540	LRG006-C044	f88	P
LRG006-Udc7225f78422789c8516	LRG006-C044	f88	P
LRG006-U1afc94e96d1f1d610be1	LRG006-C045	f88	P
LRG006-U2a2c43d86103b66d970c	LRG006-C045	f88	P
LRG006-U497d775e2ee43d0ec94d	LRG006-C045	f88	P
LRG006-U999268353075bf733b61	LRG006-C045	f88	P
LRG006-Ua215d8e7dda0496df1b1	LRG006-C045	f88	P
LRG006-Ua807ef1ff62e7764d0c3	LRG006-C045	f88	P
LRG006-Ucbf7ad2f72fa969789c3	LRG006-C045	f88	P
LRG006-Uf2abdfe5f83812748d82	LRG006-C045	f88	P
LRG006-U175d91a2606b20cb64f7	LRG006-C046	f88	P
LRG006-U303ee63797ab1973817e	LRG006-C046	f88	P
LRG006-Ua293239e0b59078df84a	LRG006-C046	f88	P
LRG006-Ufbb3e6cb0546427fadbf	LRG006-C046	f88	P
LRG006-U0f36598ab92d7f639bfc	LRG006-C047	f89	P
LRG006-U3bc2119afb9af351da2e	LRG006-C047	f89	P
LRG006-Uba39671707997c752082	LRG006-C047	f89	P
LRG006-U070ef7fdf3690c0b028c	LRG006-C048	f89	P
LRG006-U0b61bd9595af1d941eb3	LRG006-C048	f89	P
LRG006-U72fb3510ddd31658559f	LRG006-C048	f89	P
LRG006-U91413ccefcc3b9027dfc	LRG006-C048	f89	P
LRG006-U9e92b7bf83447353f1ec	LRG006-C048	f89	P
LRG006-Ua36b616581844c2c32d0	LRG006-C048	f89	P
LRG006-U3d8cf429fc42ab0a64ec	LRG006-C049	f89	P
LRG006-U4c183e431865059c8ca2	LRG006-C049	f89	P
LRG006-U7686c88656bfc7885fd0	LRG006-C049	f89	P
LRG006-Udf1623e15c02fe56737b	LRG006-C049	f89	P
LRG006-Ueb0f7b93000bd27ba5ba	LRG006-C049	f89	P
LRG006-U1c092be8e02213a1ccab	LRG006-C050	f89	P
LRG006-Ubbf8b44608ae6091bf8c	LRG006-C050	f89	P
LRG006-Uf5b97b0eb16feab1dab3	LRG006-C050	f89	P
LRG006-U438f56d6a29c8cd96f01	LRG006-C051	f89	P
LRG006-U4e0339c5f5f1434a61e9	LRG006-C051	f89	P
LRG006-U9b672792150152492639	LRG006-C051	f89	P
LRG006-U9daf15d63ebc91fb252e	LRG006-C051	f89	P
LRG006-Ua9ed5a3fe04b424ef38b	LRG006-C051	f89	P
LRG006-Ud8c35b1a1e7c967f6f59	LRG006-C051	f89	P
LRG006-Udc3adf01c0aeac1e12c4	LRG006-C051	f89	P
LRG006-Uf81561b2df141a0bf6f0	LRG006-C051	f89	P
LRG006-U009034e4f34811fcf114	LRG006-C052	f89	P
LRG006-U60402728c779ab9eff12	LRG006-C052	f89	P
LRG006-U64e93303516bcf0dd5eb	LRG006-C052	f89	P
LRG006-U6b068c7df428a75ba17b	LRG006-C052	f89	P
LRG006-U82125c05da1479a4d2c1	LRG006-C052	f89	P
LRG006-U932fd2f3cc0421ff96ec	LRG006-C052	f89	P
LRG006-U9611701aef8757dd73b2	LRG006-C052	f89	P
LRG006-Ub46df2a873eff9918d53	LRG006-C052	f89	P
LRG006-Uc35776fcef2c2318f705	LRG006-C052	f89	P
LRG006-Uc80a4f7a0b784df31edd	LRG006-C052	f89	P
LRG006-Ucc29212e9c977578b6d6	LRG006-C052	f89	P
LRG006-Udcdd7e1e9e93641af9ba	LRG006-C052	f89	P
LRG006-Ue89f9416295cf47dc4f4	LRG006-C052	f89	P
LRG006-U07a5a9e591b495f5c9b5	LRG006-C053	f89	P
LRG006-U24b2f8d7fc1e4bb4bb53	LRG006-C053	f89	P
LRG006-U2f3d86e5961a418b8ccc	LRG006-C053	f89	P
LRG006-U348f3e9b8c896eaa079b	LRG006-C053	f89	P
LRG006-Udcc7a8526ad720def211	LRG006-C053	f89	P
LRG006-U0c8bee994fb3690621a9	LRG006-C054	f89	P
LRG006-U693292d67f0e83bd013a	LRG006-C054	f89	P
LRG006-U460ea55cca8d42f7177a	LRG006-C055	f89	P
LRG006-Udddd6ab5459612e43ea7	LRG006-C055	f89	P
LRG006-U0b695a5c41089c2a44ea	LRG006-C056	f89	P
LRG006-U2f2565e90d2bf377a7be	LRG006-C056	f89	P
LRG006-U951667c2c93343268bb2	LRG006-C056	f89	P
LRG006-Ub446c554841ba1e77b09	LRG006-C056	f89	P
LRG006-Ucb39ce0318b733d470ed	LRG006-C056	f89	P
LRG006-Ud2468cf85ec0207bcea8	LRG006-C057	f89	P
LRG006-Uf66ad7e7c8ddb4e3fbdd	LRG006-C057	f89	P
LRG006-U818b199dc91d6d11dbd2	LRG006-C058	f99	P
LRG006-U84849b3d2234a2202513	LRG006-C058	f99	P
LRG006-U87976de1323bb19387bb	LRG006-C058	f99	P
LRG006-U91949fa277fd8dfa50e5	LRG006-C058	f99	P
LRG006-U9c71cbcdb0f0f84c7644	LRG006-C058	f99	P
LRG006-U9eecadc25f4d55ec2327	LRG006-C058	f99	P
LRG006-Ua962bb294aa8c1995b04	LRG006-C058	f99	P
LRG006-Ueb21b45c88b63212637b	LRG006-C058	f99	P
LRG006-Ufa1556bddcc39b2ca15f	LRG006-C058	f99	P
LRG006-U4bd3968cfabdff9fd4c3	LRG006-C059	f99	P
LRG006-U798befd8a7f64d9ec5e0	LRG006-C059	f99	P
LRG006-Ua0601298b2b8d71f6fad	LRG006-C059	f99	P
LRG006-Ua3e0686f7212e8267046	LRG006-C059	f99	P
LRG006-Ucfac757577c3982fdac7	LRG006-C059	f99	P
LRG006-Uf2fe7a788e97963b732d	LRG006-C059	f99	P
LRG006-U171f5b28f6238e6a1a66	LRG006-C060	f99	P
LRG006-U2ad8f59d1c0bb97df39f	LRG006-C060	f99	P
LRG006-U401591aba74a0eee061d	LRG006-C060	f99	P
LRG006-U411f47c1bbfb1a0da891	LRG006-C060	f99	P
LRG006-U508881776ea0e4141288	LRG006-C060	f99	P
LRG006-U55b8c918374f29065130	LRG006-C060	f99	P
LRG006-U5a128a5a2ec0f533c17e	LRG006-C060	f99	P
LRG006-U6a2fcc9f06dd859820cf	LRG006-C060	f99	P
LRG006-U6c10f4a2c3d4b10b758d	LRG006-C060	f99	P
LRG006-Ua21425935f69bd0dbd24	LRG006-C060	f99	P
LRG006-Ub0d91303cafb0bed467c	LRG006-C060	f99	P
LRG006-Ub8ac5efbdd789f404e78	LRG006-C060	f99	P
LRG006-Ucafc4f5456c2fa787e5c	LRG006-C060	f99	P
LRG006-Udb2e5a72e1eb81e6c4c0	LRG006-C060	f99	P
LRG006-Udb9c5d29ce136097cdea	LRG006-C060	f99	P
LRG006-Ue95ca01f48746bc4a957	LRG006-C060	f99	P
LRG006-Ueb4edcbaef699bdd3c83	LRG006-C060	f99	P
LRG006-Uf108dfed969b664b5af9	LRG006-C060	f99	P
LRG006-Ufe83a14b1438a1faad75	LRG006-C060	f99	P
LRG006-U06f4e04f3c6d9a5b99fc	LRG006-C061	f99	P
LRG006-U0a33835f35bb524165a4	LRG006-C061	f99	P
LRG006-U0e590c89592d7c572b86	LRG006-C061	f99	P
LRG006-U13fbc8dc9db9b5a3db8d	LRG006-C061	f99	P
LRG006-U1a58ef6800b0c7625e4a	LRG006-C061	f99	P
LRG006-U2360a1b56dd52bc262cb	LRG006-C061	f99	P
LRG006-U5db0a3e0416090c24387	LRG006-C061	f99	P
LRG006-U61c32597b8e3207ecee4	LRG006-C061	f99	P
LRG006-U77dcfec955461995ae26	LRG006-C061	f99	P
LRG006-U7ba5ab63ce62a6af8b87	LRG006-C061	f99	P
LRG006-U80742508d7a4e2898a6d	LRG006-C061	f99	P
LRG006-U89520d2eefba975fb5c3	LRG006-C061	f99	P
LRG006-U9438ad287ec70c24f0b5	LRG006-C061	f99	P
LRG006-U9cdf1ac8d058b140e222	LRG006-C061	f99	P
LRG006-U9d273485ff4d188a30aa	LRG006-C061	f99	P
LRG006-U9eae5f4a03b5d27987dc	LRG006-C061	f99	P
LRG006-Ua61b7a26d93372b1ef4e	LRG006-C061	f99	P
LRG006-Uacafc061b9f139a07f85	LRG006-C061	f99	P
LRG006-Udd42057cc10007ecdf03	LRG006-C061	f99	P
LRG006-Ufe35c0b08745df66357a	LRG006-C061	f99	P
LRG006-U00beb4449e1cc40123d1	LRG006-C062	f99	P
LRG006-U1c4a11f67b4666fd38b5	LRG006-C062	f99	P
LRG006-U3c36f52589d40b1b540d	LRG006-C062	f99	P
LRG006-U4df217735b024db91126	LRG006-C062	f99	P
LRG006-U5f3a4fb9f7a836b1d6b8	LRG006-C062	f99	P
LRG006-U876069d5734abd3d58ca	LRG006-C062	f99	P
LRG006-U8ad4fe7893e3a0f2ab74	LRG006-C062	f99	P
LRG006-U992806093ab4dbc0c4d2	LRG006-C062	f99	P
LRG006-Ub334cfb7674a0d223276	LRG006-C062	f99	P
LRG006-Udcca0249fa0cbfee01f9	LRG006-C062	f99	P
LRG006-U2403bded1c4e820683bb	LRG006-C063	f99	P
LRG006-U4acf1fc8f4d151b8f616	LRG006-C063	f99	P
LRG006-U655adbfe887fe80f32c1	LRG006-C064	f99	P
LRG006-U8c4ace0e33bfbf00f2ac	LRG006-C064	f99	P
LRG006-Uc55e28e09712019b7d59	LRG006-C064	f99	P
LRG006-U0d232dce5cb1450af69d	LRG006-C065	f99	P
LRG006-U15fa08b8cc824531149c	LRG006-C065	f99	P
LRG006-U19af19bba7fb86e8d78f	LRG006-C065	f99	P
LRG006-U1efde9b47ef1a857aa3e	LRG006-C065	f99	P
LRG006-U2011e2ceb05edb0cb5ef	LRG006-C065	f99	P
LRG006-U3ff6238665df7b4e6f7c	LRG006-C065	f99	P
LRG006-U4e1ed39db359ad15c279	LRG006-C065	f99	P
LRG006-U584771857361ade1b91e	LRG006-C065	f99	P
LRG006-U5db49a4b24c2c152767a	LRG006-C065	f99	P
LRG006-U6363438fb500555dfa28	LRG006-C065	f99	P
LRG006-U6575649a2b37acb6dca1	LRG006-C065	f99	P
LRG006-U690034ef605a9d2b82cc	LRG006-C065	f99	P
LRG006-U7451d06ae6d467b54868	LRG006-C065	f99	P
LRG006-U7b3f674a50712a19bef5	LRG006-C065	f99	P
LRG006-U7fa5a4f51fcc9fa9ee04	LRG006-C065	f99	P
LRG006-U813aa51883be1bf51f21	LRG006-C065	f99	P
LRG006-U913f726ddbfe64679eec	LRG006-C065	f99	P
LRG006-U94f51dc8aee4a1d61e40	LRG006-C065	f99	P
LRG006-Uae8e7a47952be9cad399	LRG006-C065	f99	P
LRG006-Uba8104c86429f23035fb	LRG006-C065	f99	P
LRG006-Ud955b1c780ee93b181c9	LRG006-C065	f99	P
LRG006-Ue52af86a3100dca3e310	LRG006-C065	f99	P
LRG006-Ueae3e74cdc6fea3eb81b	LRG006-C065	f99	P
LRG006-Uff155a43ad5aa2b339cc	LRG006-C065	f99	P
LRG006-U3134ae099d8befa6bdd6	LRG006-C066	f99	P
LRG006-U48a2b6318625431815af	LRG006-C066	f99	P
LRG006-U60cbf1f73a74d77bc68c	LRG006-C066	f99	P
LRG006-U643026ebff2703d16fc8	LRG006-C066	f99	P
LRG006-U7d761fb28457f0184353	LRG006-C066	f99	P
LRG006-U82673b0a1beffdbc8c81	LRG006-C066	f99	P
LRG006-U83483d9241c753dfa687	LRG006-C066	f99	P
LRG006-U8ace8070e67dacf39fe3	LRG006-C066	f99	P
LRG006-U9555752a0fedf031b430	LRG006-C066	f99	P
LRG006-U9a885218bdc88b831dcb	LRG006-C066	f99	P
LRG006-U9c2a4403874160e0d0ed	LRG006-C066	f99	P
LRG006-Uabc072840cddf02e3f26	LRG006-C066	f99	P
LRG006-Ud165e54e58fe54866d96	LRG006-C066	f99	P
LRG006-Ud4656e4c257683693100	LRG006-C066	f99	P
LRG006-Ue47851074c018c012b9d	LRG006-C066	f99	P
LRG006-U05891a21140c0c008a7a	LRG006-C067	f99	P
LRG006-U0b5b720a045dfa4011c6	LRG006-C067	f99	P
LRG006-U1c13a4aacd2399fe673e	LRG006-C067	f99	P
LRG006-U229102d2022eac93f70f	LRG006-C067	f99	P
LRG006-U4774bb6e1531d56b5d94	LRG006-C067	f99	P
LRG006-U897bf6fe8428dd6cc00f	LRG006-C067	f99	P
LRG006-U91e36c8f08c201aa5d71	LRG006-C067	f99	P
LRG006-U9254c7b31199e0c19b14	LRG006-C067	f99	P
LRG006-Ua110a05141b8a0ee8ab0	LRG006-C067	f99	P
LRG006-Ua1d16f5a6e1da57f5805	LRG006-C067	f99	P
LRG006-Uae2316f502b382677f51	LRG006-C067	f99	P
LRG006-Uc5d4e4b88ac3c6ee07f0	LRG006-C067	f99	P
LRG006-Uc7fd43ba17bf3ae4dd30	LRG006-C067	f99	P
LRG006-Uc99300b40c8d8f1229c5	LRG006-C067	f99	P
LRG006-Ud42ad0a068251a348f8a	LRG006-C067	f99	P
LRG006-Udbd7bff14f2b5b5f45ac	LRG006-C067	f99	P
LRG006-U32670f55f1b64161ac20	LRG006-C068	f99	P
LRG006-U3e07e1bf1c521003a3fc	LRG006-C068	f99	P
LRG006-U5bb4159803403613b2e9	LRG006-C068	f99	P
LRG006-U8ed209bdfd6a41bb9f61	LRG006-C068	f99	P
LRG006-U955c403c7f9e09a2f566	LRG006-C068	f99	P
LRG006-Ub027328cdb36c0183d8e	LRG006-C068	f99	P
LRG006-U644acdfc06acb0a7e99d	LRG006-C069	f99	P
LRG006-Ub5059a876e7737c4d654	LRG006-C069	f99	P
LRG006-Ub57a74f87439a991174a	LRG006-C069	f99	P
