unit_id	cell_id	physical_folio	section	position
LRG007-Ua3dd7faff4c04a3168cb	LRG007-C031	f76	B	CORE
LRG007-Ua4172fac5991de013632	LRG007-C031	f76	B	CORE
LRG007-Ua721cba2dbad25f48c59	LRG007-C031	f76	B	CORE
LRG007-Ub2ec9e926ebdcb8b3c6d	LRG007-C031	f76	B	CORE
LRG007-Ub54e1261905fe14a9125	LRG007-C031	f76	B	CORE
LRG007-Ub74bc1fcacd13325fb9c	LRG007-C031	f76	B	CORE
LRG007-Ub8fa5729ba4fc2292a79	LRG007-C031	f76	B	CORE
LRG007-Ubd3b15dcaa446d0447ab	LRG007-C031	f76	B	CORE
LRG007-Ubdb6e7fe60a4eac4eb89	LRG007-C031	f76	B	CORE
LRG007-Uc58de00c7b3ec8e4621d	LRG007-C031	f76	B	CORE
LRG007-Uc98fc16ccaa541781f34	LRG007-C031	f76	B	CORE
LRG007-Uc9f89e67913c6cf8143e	LRG007-C031	f76	B	CORE
LRG007-Ucb9e2d4f8aa76df8030d	LRG007-C031	f76	B	FIRST
LRG007-Ucc2ae2809fd03ca9b484	LRG007-C031	f76	B	CORE
LRG007-Ucd91dbc7f6314e7d2b35	LRG007-C031	f76	B	CORE
LRG007-Uce8fff83952418f4de4c	LRG007-C031	f76	B	CORE
LRG007-Ucf41b1b127a53f5d6dd5	LRG007-C031	f76	B	CORE
LRG007-Ud15825bf4aca04867508	LRG007-C031	f76	B	CORE
LRG007-Ud1cba2ef32b77ee66df1	LRG007-C031	f76	B	CORE
LRG007-Ud63f18c142733b80a528	LRG007-C031	f76	B	CORE
LRG007-Ud96552efa9917833bf51	LRG007-C031	f76	B	LAST
LRG007-Udc28966b086e2ccd55c4	LRG007-C031	f76	B	CORE
LRG007-Udcf42f806fda761f8f7b	LRG007-C031	f76	B	CORE
LRG007-Ude5d34dcbab416d16f71	LRG007-C031	f76	B	CORE
LRG007-Ue08dc7af2e5e3566a374	LRG007-C031	f76	B	CORE
LRG007-Ue529b5f391e072c4e1fc	LRG007-C031	f76	B	CORE
LRG007-Ue6b33811d4ef8b2ebd22	LRG007-C031	f76	B	CORE
LRG007-Uead3b97da301dc4fa87a	LRG007-C031	f76	B	CORE
LRG007-Uec424545f9fcbc7047f7	LRG007-C031	f76	B	CORE
LRG007-Uedfe8e2cd08c41ed2527	LRG007-C031	f76	B	CORE
LRG007-Uf12186088ff1b5f39d93	LRG007-C031	f76	B	CORE
LRG007-Uf2389c67b821e7791e33	LRG007-C031	f76	B	LAST
LRG007-Uf3b1513f5937d426ae8d	LRG007-C031	f76	B	CORE
LRG007-U08a4446f129ad73ddf9a	LRG007-C032	f76	B	CORE
LRG007-U0b37a19ed063c4952153	LRG007-C032	f76	B	LAST
LRG007-U1c4aa04b72f005301ebe	LRG007-C032	f76	B	FIRST
LRG007-U1cd1923cbade7d4596dd	LRG007-C032	f76	B	CORE
LRG007-U229362f1109a76622963	LRG007-C032	f76	B	CORE
LRG007-U2306c3e6bc8bd4fd9de9	LRG007-C032	f76	B	CORE
LRG007-U2bc103eecea53d693ccf	LRG007-C032	f76	B	CORE
LRG007-U2c5e6c65af39b67225bc	LRG007-C032	f76	B	CORE
LRG007-U40edbd5580531d273a98	LRG007-C032	f76	B	CORE
LRG007-U429d31fe34dda6ae74c9	LRG007-C032	f76	B	CORE
LRG007-U452def62584f715146e1	LRG007-C032	f76	B	CORE
LRG007-U493d2030a112e5cb2cf8	LRG007-C032	f76	B	CORE
LRG007-U6cf68be2955d5b9089cc	LRG007-C032	f76	B	CORE
LRG007-U7141de3310abb11f97ec	LRG007-C032	f76	B	CORE
LRG007-U78cedeed478866a374a7	LRG007-C032	f76	B	CORE
LRG007-U7a01a35ab126cdc524c8	LRG007-C032	f76	B	LAST
LRG007-U7bc8edaaf0e6f3df9f0d	LRG007-C032	f76	B	CORE
LRG007-U871a4212b73403d76fb5	LRG007-C032	f76	B	CORE
LRG007-U874b57633babbee7fdbe	LRG007-C032	f76	B	CORE
LRG007-U89bd64ecadd7cceac14e	LRG007-C032	f76	B	CORE
LRG007-U8c19e4babdbe88d04dc9	LRG007-C032	f76	B	CORE
LRG007-U9efa181e4ad439f7422b	LRG007-C032	f76	B	CORE
LRG007-Ua1c86151d51ba60a5755	LRG007-C032	f76	B	CORE
LRG007-Uaced49458801f42dc4a8	LRG007-C032	f76	B	CORE
LRG007-Ub084638a2b85655c7eb3	LRG007-C032	f76	B	CORE
LRG007-Ub232b0108391027cb5f0	LRG007-C032	f76	B	CORE
LRG007-Ub368350da292320334f2	LRG007-C032	f76	B	CORE
LRG007-Ub383cfbfa937322ff0ea	LRG007-C032	f76	B	CORE
LRG007-Uc00feec570ea96810aca	LRG007-C032	f76	B	CORE
LRG007-Uc788d37845c450f5f329	LRG007-C032	f76	B	CORE
LRG007-Uc9341ac670fbf744e6ac	LRG007-C032	f76	B	CORE
LRG007-Ucbc6982ca6d0721b7a43	LRG007-C032	f76	B	CORE
LRG007-Uce1295f5437c43a74fe6	LRG007-C032	f76	B	CORE
LRG007-Uce25a48d43614a478589	LRG007-C032	f76	B	CORE
LRG007-Ud0a36355889ea6147098	LRG007-C032	f76	B	CORE
LRG007-Ud29ce458506a063e13c2	LRG007-C032	f76	B	CORE
LRG007-Ud63809e24430d04d8cdb	LRG007-C032	f76	B	CORE
LRG007-Ud8119d25213f210d401e	LRG007-C032	f76	B	CORE
LRG007-Udefc6cc3c4752ba9b46d	LRG007-C032	f76	B	LAST
LRG007-Ue44f528b71b8982fc87a	LRG007-C032	f76	B	CORE
LRG007-Ue72ca21c52b8232f25c0	LRG007-C032	f76	B	CORE
LRG007-Ue7eb6f1a4a85a145b26c	LRG007-C032	f76	B	CORE
LRG007-Ueebc63dff9b2b1d5c323	LRG007-C032	f76	B	LAST
LRG007-Uf5981595de3d0ad97fdd	LRG007-C032	f76	B	CORE
LRG007-U1ede728a87989c339c93	LRG007-C033	f76	B	FIRST
LRG007-U1f300ea7109e4fd78729	LRG007-C033	f76	B	CORE
LRG007-U227e8f718d82b924cae6	LRG007-C033	f76	B	CORE
LRG007-U67f6d348557f613e218d	LRG007-C033	f76	B	FIRST
LRG007-U6ec9bbbf1404ac3d0daf	LRG007-C033	f76	B	LAST
LRG007-U78b17380de73ed681bc6	LRG007-C033	f76	B	CORE
LRG007-U87c9b04e9bbd457034ec	LRG007-C033	f76	B	CORE
LRG007-U9668e15f3e9b370fe867	LRG007-C033	f76	B	CORE
LRG007-U9e288feb52440cbc3fbf	LRG007-C033	f76	B	CORE
LRG007-Ua07471fd3e30399c64f4	LRG007-C033	f76	B	FIRST
LRG007-Ua82e53f0c14894891859	LRG007-C033	f76	B	CORE
LRG007-Ud9824f51c73bf2e303b3	LRG007-C033	f76	B	CORE
LRG007-Uf999a2e2a1114ad52688	LRG007-C033	f76	B	FIRST
LRG007-U07f00229b6a71791bab8	LRG007-C034	f77	B	FIRST
LRG007-U0f25e851d216c5a86d37	LRG007-C034	f77	B	CORE
LRG007-U117503df82ddd5fd029b	LRG007-C034	f77	B	FIRST
LRG007-U172497443f9e40ee868e	LRG007-C034	f77	B	CORE
LRG007-U198ade3f6090e7a3b857	LRG007-C034	f77	B	CORE
LRG007-U1c1b298f918eec5c3a5e	LRG007-C034	f77	B	CORE
LRG007-U1cc1026f802594242a9c	LRG007-C034	f77	B	LAST
LRG007-U1d30cd1b1ea72b483d43	LRG007-C034	f77	B	LAST
LRG007-U260e7f206442ed378e75	LRG007-C034	f77	B	LAST
LRG007-U2c401c1286e0b0f524fc	LRG007-C034	f77	B	CORE
LRG007-U2cb7b3454d4949872189	LRG007-C034	f77	B	FIRST
LRG007-U31fb9c42c3eeca67ca15	LRG007-C034	f77	B	FIRST
LRG007-U324aa5a967add8c45aff	LRG007-C034	f77	B	LAST
LRG007-U340282fd1047a40411d0	LRG007-C034	f77	B	LAST
LRG007-U3447e17b5212bac024aa	LRG007-C034	f77	B	CORE
LRG007-U345e999c7f093f9ebc79	LRG007-C034	f77	B	FIRST
LRG007-U38cfafb685a2ab20dc87	LRG007-C034	f77	B	CORE
LRG007-U393aab2ad894796da04d	LRG007-C034	f77	B	CORE
LRG007-U3a7eb9bedf32e5f9c70a	LRG007-C034	f77	B	LAST
LRG007-U3e66c42bd213a5271c94	LRG007-C034	f77	B	CORE
LRG007-U4375e626f2c9c6238acf	LRG007-C034	f77	B	CORE
LRG007-U48ad1642d1664e9a6da9	LRG007-C034	f77	B	CORE
LRG007-U4e4e3ed89acbdc59a2dd	LRG007-C034	f77	B	CORE
LRG007-U4fd4aa4b22ad7318cce1	LRG007-C034	f77	B	CORE
LRG007-U51e925c44acabe8201f5	LRG007-C034	f77	B	CORE
LRG007-U53b727dedee54965910f	LRG007-C034	f77	B	FIRST
LRG007-U546af876c99a4d2cd0db	LRG007-C034	f77	B	LAST
LRG007-U577d2275db6fb0137867	LRG007-C034	f77	B	CORE
LRG007-U674ee55f6faf4a5d48f3	LRG007-C034	f77	B	CORE
LRG007-U6bddaeda0eac2824198b	LRG007-C034	f77	B	CORE
LRG007-U751d7ba4590409c68a4c	LRG007-C034	f77	B	LAST
LRG007-U7952d9415a0c5732fda0	LRG007-C034	f77	B	CORE
LRG007-U7a90b8fc32270424059d	LRG007-C034	f77	B	LAST
LRG007-U83ecc03cf08eb052d807	LRG007-C034	f77	B	LAST
LRG007-U873342ee595d09c3caff	LRG007-C034	f77	B	CORE
LRG007-U891758756a3e46cb9d29	LRG007-C034	f77	B	FIRST
LRG007-U8a9335d930f1b080d137	LRG007-C034	f77	B	CORE
LRG007-U965b4f207f8350ccde61	LRG007-C034	f77	B	LAST
LRG007-U96c525a1d6c84cd19393	LRG007-C034	f77	B	FIRST
LRG007-U96f969f7ad2cac9b0723	LRG007-C034	f77	B	FIRST
LRG007-U982b07223bcd9ef24299	LRG007-C034	f77	B	CORE
LRG007-U98b771464164e86f22db	LRG007-C034	f77	B	CORE
LRG007-Ua109422b6b10ce6f93e7	LRG007-C034	f77	B	CORE
LRG007-Ua186ef3236906b46e7b7	LRG007-C034	f77	B	CORE
LRG007-Ua4b66479f35bce4ccdba	LRG007-C034	f77	B	CORE
LRG007-Uac7eb708ffb41256f2e2	LRG007-C034	f77	B	CORE
LRG007-Ub0bb1d61195951057da2	LRG007-C034	f77	B	CORE
LRG007-Ub2ac41df97a64a44e016	LRG007-C034	f77	B	FIRST
LRG007-Ub7dbb485de753027a86f	LRG007-C034	f77	B	CORE
LRG007-Ubc4238c951da5605f99a	LRG007-C034	f77	B	CORE
LRG007-Uc7d00de44c4a3cdf11d5	LRG007-C034	f77	B	CORE
LRG007-Uc8dae089325860946477	LRG007-C034	f77	B	CORE
LRG007-Uca8ee0703d8165f2684e	LRG007-C034	f77	B	LAST
LRG007-Ud37e4d32a801c4bf0dd4	LRG007-C034	f77	B	CORE
LRG007-Ud55030af2f3cb618a897	LRG007-C034	f77	B	CORE
LRG007-Ud72facb75a069b18728a	LRG007-C034	f77	B	LAST
LRG007-Udccddf839fd25a9c4241	LRG007-C034	f77	B	CORE
LRG007-Ue6a25d033cea0ad46746	LRG007-C034	f77	B	LAST
LRG007-Uf02a1f295fe1ef67fe83	LRG007-C034	f77	B	CORE
LRG007-Uf595521e28fef04f8dd4	LRG007-C034	f77	B	CORE
LRG007-Uf6ee114c8fcf457229c0	LRG007-C034	f77	B	CORE
LRG007-Uffa914ab34ce88033b17	LRG007-C034	f77	B	CORE
LRG007-U02bbeb7e5029aea715e0	LRG007-C035	f77	B	CORE
LRG007-U04443a5a7eb91e79b91f	LRG007-C035	f77	B	CORE
LRG007-U04cd59f0d8eaa89c4b6a	LRG007-C035	f77	B	LAST
LRG007-U0826e40b74dbd149e52d	LRG007-C035	f77	B	CORE
LRG007-U0d19f512e1f2ccbdf6cb	LRG007-C035	f77	B	CORE
LRG007-U196f6329e94e8ea7c95e	LRG007-C035	f77	B	CORE
LRG007-U1a7cbf5e706c70006668	LRG007-C035	f77	B	CORE
LRG007-U1ad0b1990f4c57c93cb5	LRG007-C035	f77	B	CORE
LRG007-U1c2cf13ba030382ec0d0	LRG007-C035	f77	B	CORE
LRG007-U1d8255a125ff19489f61	LRG007-C035	f77	B	CORE
LRG007-U20494117a3f07ed644dd	LRG007-C035	f77	B	CORE
LRG007-U21e73fc8060c7c03f2b3	LRG007-C035	f77	B	CORE
LRG007-U2f32fe46245c0e60d1bd	LRG007-C035	f77	B	CORE
LRG007-U354d4ea49ede0be58e45	LRG007-C035	f77	B	CORE
LRG007-U354f011ef31a80268598	LRG007-C035	f77	B	CORE
LRG007-U387f831f230bbe675c63	LRG007-C035	f77	B	LAST
LRG007-U3d7cc8ef64ca324ebf45	LRG007-C035	f77	B	CORE
LRG007-U3e2458679b46905519ed	LRG007-C035	f77	B	CORE
LRG007-U44c0f037c523a9dfce25	LRG007-C035	f77	B	CORE
LRG007-U478fb2bb0cde58585b35	LRG007-C035	f77	B	CORE
LRG007-U4ee7a212af189d3a1aee	LRG007-C035	f77	B	CORE
LRG007-U4f91fdb6777b205614f7	LRG007-C035	f77	B	CORE
LRG007-U4fde9a0821672abc9371	LRG007-C035	f77	B	CORE
LRG007-U5533e115e6a31057830b	LRG007-C035	f77	B	CORE
LRG007-U5c7e866697060dc53208	LRG007-C035	f77	B	CORE
LRG007-U5f6fe4bfe5fc1d36a562	LRG007-C035	f77	B	CORE
LRG007-U64ba4a5a3d6db7957387	LRG007-C035	f77	B	CORE
LRG007-U6651e4f67d9c1838b462	LRG007-C035	f77	B	LAST
LRG007-U6abdfb7c46cbb5d7e2d7	LRG007-C035	f77	B	CORE
LRG007-U6c47718e869d15f96625	LRG007-C035	f77	B	CORE
LRG007-U79f2ade34ad255ce0a2a	LRG007-C035	f77	B	CORE
LRG007-U83c697ecac2eca99868c	LRG007-C035	f77	B	CORE
LRG007-U88b6afc9b9a5aa5ab822	LRG007-C035	f77	B	CORE
LRG007-U8950a198dbb560c28c2c	LRG007-C035	f77	B	CORE
LRG007-U9a86d4b0adf938a3a2f0	LRG007-C035	f77	B	CORE
LRG007-U9b82e0a9fbbc154cefde	LRG007-C035	f77	B	CORE
LRG007-Uaabc6438d96be39e7907	LRG007-C035	f77	B	CORE
LRG007-Ub079ff2fe48c75b76afd	LRG007-C035	f77	B	CORE
LRG007-Ub08dad24965c9d81b7f8	LRG007-C035	f77	B	CORE
LRG007-Ub2c0752cc608af68a96b	LRG007-C035	f77	B	CORE
LRG007-Ub4ce4b7d42db1ba483a7	LRG007-C035	f77	B	FIRST
LRG007-Ub55794930e3c05785c0a	LRG007-C035	f77	B	CORE
LRG007-Ub666534cc5be93b51b06	LRG007-C035	f77	B	CORE
LRG007-Ub8d319e2131aaa42707d	LRG007-C035	f77	B	CORE
LRG007-Ubfdacef9913f67fe6897	LRG007-C035	f77	B	CORE
LRG007-Uc3a1faed1f63d83742d3	LRG007-C035	f77	B	CORE
LRG007-Uc4a0628e919843fb0af0	LRG007-C035	f77	B	CORE
LRG007-Uc67f1b68c26110394a38	LRG007-C035	f77	B	CORE
LRG007-Uc78272e9a288735f7869	LRG007-C035	f77	B	CORE
LRG007-Ucc61accab20eab2e4990	LRG007-C035	f77	B	CORE
LRG007-Ud0fe6cd97cfec2c14792	LRG007-C035	f77	B	CORE
LRG007-Ud4dcd3aba6a9998f5e27	LRG007-C035	f77	B	CORE
LRG007-Ud5131da85adf6c649664	LRG007-C035	f77	B	CORE
LRG007-Ue0e96c9f0a1cdd8cbcff	LRG007-C035	f77	B	CORE
LRG007-Ue479be3490050e764ab1	LRG007-C035	f77	B	LAST
LRG007-Uecbc9d6a801293dab459	LRG007-C035	f77	B	CORE
LRG007-Uedd69d666afcf092919f	LRG007-C035	f77	B	CORE
LRG007-Uef25fa211ee337007af9	LRG007-C035	f77	B	CORE
LRG007-Uf7132076beb8aa859334	LRG007-C035	f77	B	CORE
LRG007-Uff989183afd5a08e4164	LRG007-C035	f77	B	CORE
LRG007-U068490bda427cdaa422e	LRG007-C036	f77	B	LAST
LRG007-U068bc80328f6de2533b1	LRG007-C036	f77	B	CORE
LRG007-U1221b7fee07efb46611f	LRG007-C036	f77	B	LAST
LRG007-U17c6a9a2ac26f5e55771	LRG007-C036	f77	B	FIRST
LRG007-U19edb12a91724149b5f4	LRG007-C036	f77	B	CORE
LRG007-U1bee944d653e9cd489d8	LRG007-C036	f77	B	CORE
LRG007-U26574294febad3c8394b	LRG007-C036	f77	B	CORE
LRG007-U2de3df7684b6e7f7e4dc	LRG007-C036	f77	B	CORE
LRG007-U30fa98e316fe88ab4a43	LRG007-C036	f77	B	FIRST
LRG007-U31d86093ee8d8d13895b	LRG007-C036	f77	B	CORE
LRG007-U35197d7c947877c46732	LRG007-C036	f77	B	CORE
LRG007-U3dca9887a146078e9a00	LRG007-C036	f77	B	CORE
LRG007-U3dcccad76d0e6a95c8a0	LRG007-C036	f77	B	CORE
LRG007-U3f18cc2c7737775331b2	LRG007-C036	f77	B	CORE
LRG007-U4233d40715fa1b44f2d3	LRG007-C036	f77	B	CORE
LRG007-U4945f06771ac6ee7f9e3	LRG007-C036	f77	B	CORE
LRG007-U4d813e6fa147cd5217f1	LRG007-C036	f77	B	CORE
LRG007-U5212c6c99e74a0581a64	LRG007-C036	f77	B	CORE
LRG007-U5d0ba318ade84538cade	LRG007-C036	f77	B	CORE
LRG007-U5d74ce28dfdfea0c8bf7	LRG007-C036	f77	B	FIRST
LRG007-U65ce91fabd6d6a247c09	LRG007-C036	f77	B	CORE
LRG007-U6baa123b402a9ae07e9e	LRG007-C036	f77	B	LAST
LRG007-U6d1bd73f8d52b166bf45	LRG007-C036	f77	B	CORE
LRG007-U6ed98c6d4b4213295558	LRG007-C036	f77	B	CORE
LRG007-U70aa26a0e93de26eaaf5	LRG007-C036	f77	B	CORE
LRG007-U795ce7bdbc85ba09b91c	LRG007-C036	f77	B	FIRST
LRG007-U7ac78c1695144cca3513	LRG007-C036	f77	B	CORE
LRG007-U7b1a1a6e7c1b9c22e73e	LRG007-C036	f77	B	LAST
LRG007-U7f1c0006e043ca28d8ff	LRG007-C036	f77	B	CORE
LRG007-U7fa20ac3d3bfa7f43384	LRG007-C036	f77	B	CORE
LRG007-U8dda5f4d01590e2f3a34	LRG007-C036	f77	B	CORE
LRG007-U93f2a19be2fd9b6d9e5b	LRG007-C036	f77	B	CORE
LRG007-U95e3e49c9eed27c08ba9	LRG007-C036	f77	B	FIRST
LRG007-U967d4010d2881d13a7e8	LRG007-C036	f77	B	CORE
LRG007-U9eac60024ec9844f033a	LRG007-C036	f77	B	FIRST
LRG007-U9f81ab9a516e351df9e7	LRG007-C036	f77	B	CORE
LRG007-U9fe56bea2aae0570aacd	LRG007-C036	f77	B	CORE
LRG007-Ua3287ea3d1baa96d9028	LRG007-C036	f77	B	FIRST
LRG007-Ua4dbd92ef255f2ab49bb	LRG007-C036	f77	B	CORE
LRG007-Ua68f60e61fcffb5b19ea	LRG007-C036	f77	B	CORE
LRG007-Ua8bebf378470d5799f89	LRG007-C036	f77	B	CORE
LRG007-Uae05856f78168bd6eaeb	LRG007-C036	f77	B	CORE
LRG007-Ub27c2f4b650a4089d451	LRG007-C036	f77	B	LAST
LRG007-Ub3a94603892f01252d2b	LRG007-C036	f77	B	FIRST
LRG007-Ub8bd93adce141c1a1463	LRG007-C036	f77	B	CORE
LRG007-Ubb06366a53854f7e34c6	LRG007-C036	f77	B	CORE
LRG007-Ubc21989771901de59027	LRG007-C036	f77	B	CORE
LRG007-Uc289b2a94c81f25b2b1d	LRG007-C036	f77	B	CORE
LRG007-Uc6a559ec430ab43a6740	LRG007-C036	f77	B	CORE
LRG007-Uc8b6a41524b61832578b	LRG007-C036	f77	B	CORE
LRG007-Ucb78d0a0356faa483f0f	LRG007-C036	f77	B	LAST
LRG007-Ud1f4ee23fb31d8d7dde4	LRG007-C036	f77	B	CORE
LRG007-Ud2d52810543a218c7711	LRG007-C036	f77	B	CORE
LRG007-Ud8da2a7bc770029d7c0a	LRG007-C036	f77	B	FIRST
LRG007-Ud9c15750eda547183732	LRG007-C036	f77	B	FIRST
LRG007-Udab82d81c6bc50937744	LRG007-C036	f77	B	CORE
LRG007-Ue9f1be290dc7433cda9a	LRG007-C036	f77	B	CORE
LRG007-Uf08816802331823227f9	LRG007-C036	f77	B	CORE
LRG007-Ufa232352178208003fdd	LRG007-C036	f77	B	CORE
LRG007-Ufce498fa477459299c81	LRG007-C036	f77	B	LAST
LRG007-Ufd35e4e1b9b81e3aa308	LRG007-C036	f77	B	CORE
LRG007-Ufe89482e41aa06998244	LRG007-C036	f77	B	CORE
LRG007-U00a37982ccd6539e4e37	LRG007-C037	f77	B	CORE
LRG007-U01c68bfe50fc69fe226a	LRG007-C037	f77	B	CORE
LRG007-U01f52b2c61041c06995a	LRG007-C037	f77	B	CORE
LRG007-U1110e2c42fdfe5365712	LRG007-C037	f77	B	CORE
LRG007-U11e37018b3c4e6b623b8	LRG007-C037	f77	B	CORE
LRG007-U15fe4eec1e1ebf4d24eb	LRG007-C037	f77	B	LAST
LRG007-U1772916e75fc17f1ec6e	LRG007-C037	f77	B	CORE
LRG007-U1c0a907e1ac34ca298f1	LRG007-C037	f77	B	CORE
LRG007-U23ffa41b72c21a0d60d4	LRG007-C037	f77	B	CORE
LRG007-U25585e6fe02181a956ee	LRG007-C037	f77	B	FIRST
LRG007-U26f4af8feaad347002f3	LRG007-C037	f77	B	FIRST
LRG007-U2c9071079534b00c9d66	LRG007-C037	f77	B	CORE
LRG007-U2ef95a0951d66303b373	LRG007-C037	f77	B	FIRST
LRG007-U374e9b0c106ecd940aa9	LRG007-C037	f77	B	CORE
LRG007-U3b58f377698b9b48d701	LRG007-C037	f77	B	CORE
LRG007-U410952df80e88cad0427	LRG007-C037	f77	B	FIRST
LRG007-U425f893017195fae9655	LRG007-C037	f77	B	FIRST
LRG007-U430d19af12e3ef636a11	LRG007-C037	f77	B	CORE
LRG007-U47e495a8a06614d500fe	LRG007-C037	f77	B	CORE
LRG007-U4da6157e7650fff46e5c	LRG007-C037	f77	B	CORE
LRG007-U54fc661ed1296d122791	LRG007-C037	f77	B	CORE
LRG007-U602d796cdec448889e47	LRG007-C037	f77	B	CORE
LRG007-U67fd95f54bc0116bb9c0	LRG007-C037	f77	B	CORE
LRG007-U76b108bd56a319c7c32b	LRG007-C037	f77	B	LAST
LRG007-U77c4b94faaf044422f39	LRG007-C037	f77	B	FIRST
LRG007-U7b377cc3e3ad52f0a9c7	LRG007-C037	f77	B	CORE
LRG007-U85349c62ed26505e3176	LRG007-C037	f77	B	CORE
LRG007-U8727a8a2bf841a2a22d9	LRG007-C037	f77	B	CORE
LRG007-U8790f8fa065d67b673e5	LRG007-C037	f77	B	FIRST
LRG007-U8da31938f718652b3f03	LRG007-C037	f77	B	FIRST
LRG007-U98b0d12cd3a8b9865006	LRG007-C037	f77	B	CORE
LRG007-U9d7afdba17311a6e0b3c	LRG007-C037	f77	B	FIRST
LRG007-Ua2bf1df77e4a91cf86b1	LRG007-C037	f77	B	CORE
LRG007-Ua56b20326ae9cdd102e1	LRG007-C037	f77	B	LAST
LRG007-Ub0b32ec70810cb035a23	LRG007-C037	f77	B	CORE
LRG007-Ub4a834bfd74fa329747c	LRG007-C037	f77	B	CORE
LRG007-Ub4d9c48509a107cfb457	LRG007-C037	f77	B	CORE
LRG007-Uc49aaa0181687a985795	LRG007-C037	f77	B	CORE
LRG007-Uccbaa6fa259a9b6b66b3	LRG007-C037	f77	B	CORE
LRG007-Ud34b04267003b74008a4	LRG007-C037	f77	B	FIRST
LRG007-Ue36c340b647775fc4b96	LRG007-C037	f77	B	CORE
LRG007-Ue7cddf1f537d0eec0e3a	LRG007-C037	f77	B	CORE
LRG007-Ued10f56085cb5bf55787	LRG007-C037	f77	B	CORE
LRG007-Uee5417e42db8081ea9ba	LRG007-C037	f77	B	CORE
LRG007-Uf1bf34ffded0428b4eea	LRG007-C037	f77	B	LAST
LRG007-Uf1c04c4fa3d376e017bc	LRG007-C037	f77	B	CORE
LRG007-Uff7f05ad8c2b6345ef55	LRG007-C037	f77	B	CORE
LRG007-U08e60e742ad132d021b5	LRG007-C038	f77	B	CORE
LRG007-U345ed4e19a495a0f28c0	LRG007-C038	f77	B	CORE
LRG007-U42810becbf5797db7c6e	LRG007-C038	f77	B	FIRST
LRG007-Uc0bd269f0a1d7b7a4837	LRG007-C038	f77	B	LAST
LRG007-Uf33df5225c415df7f0ea	LRG007-C038	f77	B	CORE
LRG007-Uf71a24750ca8e8c20036	LRG007-C038	f77	B	CORE
LRG007-U016fcfe8f3e8cf4e0e71	LRG007-C039	f77	B	CORE
LRG007-U0242101cd14e5d8f75a8	LRG007-C039	f77	B	CORE
LRG007-U072407eb3a4ceb83bcf7	LRG007-C039	f77	B	CORE
LRG007-U079e52b1fa9dddf57ab0	LRG007-C039	f77	B	CORE
LRG007-U0d4be40a855b578eba5b	LRG007-C039	f77	B	CORE
LRG007-U142674dc28e66ff08b7c	LRG007-C039	f77	B	LAST
LRG007-U164f3d719bf7fe1892b9	LRG007-C039	f77	B	CORE
LRG007-U16ba1769ea1fcaa7fe86	LRG007-C039	f77	B	CORE
LRG007-U2a1366d8bddfd5ef92f6	LRG007-C039	f77	B	LAST
LRG007-U312a946e518239f0c99d	LRG007-C039	f77	B	CORE
LRG007-U3469c791b94224c6a1ab	LRG007-C039	f77	B	FIRST
LRG007-U352eef1805abb1320074	LRG007-C039	f77	B	CORE
LRG007-U3749f12b27949a6ba0c9	LRG007-C039	f77	B	CORE
LRG007-U4965146394c4cd58dd8f	LRG007-C039	f77	B	CORE
LRG007-U4b048e202ae499f267d4	LRG007-C039	f77	B	LAST
LRG007-U4bc2cc43f4905bd9082a	LRG007-C039	f77	B	CORE
LRG007-U5291752694004d764c73	LRG007-C039	f77	B	LAST
LRG007-U53bd3ea1ee9efb27c867	LRG007-C039	f77	B	CORE
LRG007-U543c87b3c4b777960683	LRG007-C039	f77	B	FIRST
LRG007-U5e771fba6bfe92cd8f1b	LRG007-C039	f77	B	CORE
LRG007-U62a0e97bdbbb3c8df6af	LRG007-C039	f77	B	CORE
LRG007-U66e4f0bd957f97cecb1b	LRG007-C039	f77	B	CORE
LRG007-U676ae3beebb1eefc4398	LRG007-C039	f77	B	LAST
LRG007-U6a4c9ea73003218fc42f	LRG007-C039	f77	B	CORE
LRG007-U6c31bb3dfbbd535e92f2	LRG007-C039	f77	B	LAST
LRG007-U72ca7c2390e7eb1e4288	LRG007-C039	f77	B	CORE
LRG007-U784cf195998d090b0c6e	LRG007-C039	f77	B	CORE
LRG007-U7973ed72e161eb427c1d	LRG007-C039	f77	B	CORE
LRG007-U7b6e32bb6f4c30f4d141	LRG007-C039	f77	B	CORE
LRG007-U846e38597fa13526ad46	LRG007-C039	f77	B	CORE
LRG007-U84f54bcddab8fb4a77f3	LRG007-C039	f77	B	CORE
LRG007-U85142a611dfd517c71f1	LRG007-C039	f77	B	CORE
LRG007-U8590d7ffb9c12dcc9647	LRG007-C039	f77	B	CORE
LRG007-U8ab686a745671e59e9ba	LRG007-C039	f77	B	LAST
LRG007-U8d2b1b42fcb58e6891ea	LRG007-C039	f77	B	CORE
LRG007-U934ed33c7e925a7b269c	LRG007-C039	f77	B	CORE
LRG007-U9791797061d74030e7ec	LRG007-C039	f77	B	CORE
LRG007-U97ff6c1d713c7125e10d	LRG007-C039	f77	B	LAST
LRG007-U9c21550c299ac3e0e32b	LRG007-C039	f77	B	LAST
LRG007-Ua46577ce22ccb3e0fbe2	LRG007-C039	f77	B	CORE
LRG007-Ua5216767e2208271aa32	LRG007-C039	f77	B	CORE
LRG007-Ua7a2514116235181f4b7	LRG007-C039	f77	B	LAST
