source_group_id	edition	locus	page	grammar_scope	kind	source_group_index	source_group_count	left_separator	right_separator	ivtff_group_raw	clean_ascii_fragments	clean_ascii_fragment_count	legacy_surface_positions_1based	retained_fragment_positions_1based	omitted_fragment_positions_1based	retained_fragments	omitted_fragments	legacy_mapping_status	formal_impact_class
RF1b|f106v.26|G003	RF1b	f106v.26	f106v	CONFIRMED_PROSE	P	3	13	DEFINITE_SPACE	DEFINITE_SPACE	ksh@152;ain	ksh ain	2	3,4	3,4		ksh ain		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f106v.26|G007	RF1b	f106v.26	f106v	CONFIRMED_PROSE	P	7	13	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	che@152;y	che y	2	8,9	8	9	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f106v.28|G002	RF1b	f106v.28	f106v	CONFIRMED_PROSE	P	2	10	DEFINITE_SPACE	DEFINITE_SPACE	olkee@152;y	olkee y	2	2,3	2	3	olkee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f106v.29|G003	RF1b	f106v.29	f106v	CONFIRMED_PROSE	P	3	11	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	3,4	3	4	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f106v.30|G006	RF1b	f106v.30	f106v	CONFIRMED_PROSE	P	6	10	DEFINITE_SPACE	DEFINITE_SPACE	otee@152;y	otee y	2	6,7	6	7	otee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f106v.32|G010	RF1b	f106v.32	f106v	CONFIRMED_PROSE	P	10	11	DEFINITE_SPACE	DEFINITE_SPACE	ypo@152;aiin	ypo aiin	2	10,11	10,11		ypo aiin		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f106v.37|G008	RF1b	f106v.37	f106v	CONFIRMED_PROSE	P	8	11	DEFINITE_SPACE	DEFINITE_SPACE	ote@152;ar	ote ar	2	8,9	8,9		ote ar		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f106v.37|G010	RF1b	f106v.37	f106v	CONFIRMED_PROSE	P	10	11	DEFINITE_SPACE	DEFINITE_SPACE	fche@152;y	fche y	2	11,12	11	12	fche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f106v.4|G007	RF1b	f106v.4	f106v	CONFIRMED_PROSE	P	7	8	DEFINITE_SPACE	DEFINITE_SPACE	ch@152;am	ch am	2	7,8	7,8		ch am		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f106v.40|G009	RF1b	f106v.40	f106v	CONFIRMED_PROSE	P	9	13	DEFINITE_SPACE	DEFINITE_SPACE	opche@152;y	opche y	2	9,10	9	10	opche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f106v.40|G011	RF1b	f106v.40	f106v	CONFIRMED_PROSE	P	11	13	DEFINITE_SPACE	DEFINITE_SPACE	@176;olche@152;y	olche y	2	12,13	12	13	olche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f106v.40|G012	RF1b	f106v.40	f106v	CONFIRMED_PROSE	P	12	13	DEFINITE_SPACE	DEFINITE_SPACE	tcheo@152;ar	tcheo ar	2	14,15	14,15		tcheo ar		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f106v.40|G013	RF1b	f106v.40	f106v	CONFIRMED_PROSE	P	13	13	DEFINITE_SPACE	LINE_END	po@152;kos	po kos	2	16,17	16,17		po kos		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f106v.41|G009	RF1b	f106v.41	f106v	CONFIRMED_PROSE	P	9	10	DEFINITE_SPACE	DEFINITE_SPACE	qotee@152;y	qotee y	2	9,10	9	10	qotee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f106v.42|G004	RF1b	f106v.42	f106v	CONFIRMED_PROSE	P	4	12	DEFINITE_SPACE	DEFINITE_SPACE	qotee@152;y	qotee y	2	4,5	4	5	qotee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f106v.42|G007	RF1b	f106v.42	f106v	CONFIRMED_PROSE	P	7	12	DEFINITE_SPACE	DEFINITE_SPACE	ote@152;y	ote y	2	8,9	8	9	ote	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f106v.42|G011	RF1b	f106v.42	f106v	CONFIRMED_PROSE	P	11	12	DEFINITE_SPACE	DEFINITE_SPACE	kee@152;y	kee y	2	13,14	13	14	kee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f106v.44|G008	RF1b	f106v.44	f106v	CONFIRMED_PROSE	P	8	11	DEFINITE_SPACE	DEFINITE_SPACE	che@152;ar	che ar	2	8,9	8,9		che ar		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f106v.5|G004	RF1b	f106v.5	f106v	CONFIRMED_PROSE	P	4	12	DEFINITE_SPACE	DEFINITE_SPACE	shypche@152;y	shypche y	2	4,5	4	5	shypche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f106v.6|G003	RF1b	f106v.6	f106v	CONFIRMED_PROSE	P	3	10	DEFINITE_SPACE	DEFINITE_SPACE	kche@152;y	kche y	2	3,4	3	4	kche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f106v.7|G002	RF1b	f106v.7	f106v	CONFIRMED_PROSE	P	2	13	DEFINITE_SPACE	DEFINITE_SPACE	she@221;lsho	she lsho	2	2,3	2,3		she lsho		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f106v.9|G001	RF1b	f106v.9	f106v	CONFIRMED_PROSE	P	1	10	LINE_START	DEFINITE_SPACE	tsho@152;aiin	tsho aiin	2	1,2	1,2		tsho aiin		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f107r.1|G002	RF1b	f107r.1	f107r	CONFIRMED_PROSE	P	2	10	DEFINITE_SPACE	DEFINITE_SPACE	she@221;lor	she lor	2	2,3	2,3		she lor		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f107r.10|G001	RF1b	f107r.10	f107r	CONFIRMED_PROSE	P	1	11	LINE_START	DEFINITE_SPACE	ytee@152;y	ytee y	2	1,2	1	2	ytee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107r.10|G002	RF1b	f107r.10	f107r	CONFIRMED_PROSE	P	2	11	DEFINITE_SPACE	DEFINITE_SPACE	qokee@152;y	qokee y	2	3,4	3	4	qokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107r.13|G007	RF1b	f107r.13	f107r	CONFIRMED_PROSE	P	7	10	DEFINITE_SPACE	DEFINITE_SPACE	pshe@152;aiin	pshe aiin	2	7,8	7,8		pshe aiin		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f107r.13|G009	RF1b	f107r.13	f107r	CONFIRMED_PROSE	P	9	10	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	10,11	10	11	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107r.14|G002	RF1b	f107r.14	f107r	CONFIRMED_PROSE	P	2	12	DEFINITE_SPACE	DEFINITE_SPACE	lshe@152;y	lshe y	2	2,3	2	3	lshe	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107r.16|G002	RF1b	f107r.16	f107r	CONFIRMED_PROSE	P	2	9	DEFINITE_SPACE	DEFINITE_SPACE	olkee@152;y	olkee y	2	2,3	2	3	olkee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107r.18|G006	RF1b	f107r.18	f107r	CONFIRMED_PROSE	P	6	11	DEFINITE_SPACE	DEFINITE_SPACE	f@221;l	f l	2	6,7	7	6	l	f	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107r.19|G012	RF1b	f107r.19	f107r	CONFIRMED_PROSE	P	12	12	DEFINITE_SPACE	LINE_END	al@152;y	al y	2	12,13	12	13	al	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107r.2|G004	RF1b	f107r.2	f107r	CONFIRMED_PROSE	P	4	13	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	4,5	4	5	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107r.22|G001	RF1b	f107r.22	f107r	CONFIRMED_PROSE	P	1	11	LINE_START	DEFINITE_SPACE	ykshe@221;l	ykshe l	2	1,2	1,2		ykshe l		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f107r.23|G003	RF1b	f107r.23	f107r	CONFIRMED_PROSE	P	3	3	DEFINITE_SPACE	LINE_END	cho@152;aiin	cho aiin	2	3,4	3,4		cho aiin		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f107r.25|G004	RF1b	f107r.25	f107r	CONFIRMED_PROSE	P	4	11	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	4,5	4	5	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107r.27|G006	RF1b	f107r.27	f107r	CONFIRMED_PROSE	P	6	11	DEFINITE_SPACE	DEFINITE_SPACE	ofche@152;y	ofche y	2	6,7	6	7	ofche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107r.27|G007	RF1b	f107r.27	f107r	CONFIRMED_PROSE	P	7	11	DEFINITE_SPACE	DEFINITE_SPACE	qofche@152;y	qofche y	2	8,9	8	9	qofche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107r.30|G002	RF1b	f107r.30	f107r	CONFIRMED_PROSE	P	2	11	DEFINITE_SPACE	DEFINITE_SPACE	aiickhee@152;y	aiickhee y	2	2,3	2	3	aiickhee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107r.31|G003	RF1b	f107r.31	f107r	CONFIRMED_PROSE	P	3	14	DEFINITE_SPACE	DEFINITE_SPACE	ch@152;y	ch y	2	3,4	3	4	ch	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107r.31|G010	RF1b	f107r.31	f107r	CONFIRMED_PROSE	P	10	14	DEFINITE_SPACE	DEFINITE_SPACE	ch@152;y	ch y	2	11,12	11	12	ch	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107r.35|G004	RF1b	f107r.35	f107r	CONFIRMED_PROSE	P	4	11	DEFINITE_SPACE	DEFINITE_SPACE	lche@152;y	lche y	2	4,5	4	5	lche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107r.35|G011	RF1b	f107r.35	f107r	CONFIRMED_PROSE	P	11	11	DEFINITE_SPACE	LINE_END	kal@152;aim	kal aim	2	12,13	12,13		kal aim		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f107r.5|G002	RF1b	f107r.5	f107r	CONFIRMED_PROSE	P	2	10	DEFINITE_SPACE	DEFINITE_SPACE	te@152;y	te y	2	2,3	2	3	te	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107r.5|G008	RF1b	f107r.5	f107r	CONFIRMED_PROSE	P	8	10	DEFINITE_SPACE	DEFINITE_SPACE	chokche@152;y	chokche y	2	9,10	9	10	chokche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107r.6|G002	RF1b	f107r.6	f107r	CONFIRMED_PROSE	P	2	10	DEFINITE_SPACE	DEFINITE_SPACE	qokee@152;y	qokee y	2	2,3	2	3	qokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107r.6|G003	RF1b	f107r.6	f107r	CONFIRMED_PROSE	P	3	10	DEFINITE_SPACE	DEFINITE_SPACE	chotche@152;y	chotche y	2	4,5	4	5	chotche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107r.6|G007	RF1b	f107r.6	f107r	CONFIRMED_PROSE	P	7	10	DEFINITE_SPACE	DEFINITE_SPACE	che@152;aiin	che aiin	2	9,10	9,10		che aiin		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f107r.8|G005	RF1b	f107r.8	f107r	CONFIRMED_PROSE	P	5	10	DEFINITE_SPACE	DEFINITE_SPACE	qoke@152;y	qoke y	2	5,6	5	6	qoke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107r.9|G001	RF1b	f107r.9	f107r	CONFIRMED_PROSE	P	1	11	LINE_START	DEFINITE_SPACE	ok@221;iin	ok iin	2	1,2	1,2		ok iin		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f107v.1|G001	RF1b	f107v.1	f107v	CONFIRMED_PROSE	P	1	11	LINE_START	DEFINITE_SPACE	kais@221;r	kais r	2	1,2	1,2		kais r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f107v.1|G005	RF1b	f107v.1	f107v	CONFIRMED_PROSE	P	5	11	DEFINITE_SPACE	DEFINITE_SPACE	oto@152;y	oto y	2	6,7	6	7	oto	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107v.11|G003	RF1b	f107v.11	f107v	CONFIRMED_PROSE	P	3	10	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	3,4	3	4	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107v.12|G006	RF1b	f107v.12	f107v	CONFIRMED_PROSE	P	6	11	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	6,7	6	7	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107v.13|G003	RF1b	f107v.13	f107v	CONFIRMED_PROSE	P	3	10	DEFINITE_SPACE	DEFINITE_SPACE	ockheo@152;y	ockheo y	2	3,4	3	4	ockheo	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107v.14|G009	RF1b	f107v.14	f107v	CONFIRMED_PROSE	P	9	10	DEFINITE_SPACE	DEFINITE_SPACE	okch@152;y	okch y	2	9,10	9	10	okch	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107v.16|G008	RF1b	f107v.16	f107v	CONFIRMED_PROSE	P	8	10	DEFINITE_SPACE	DEFINITE_SPACE	t@221;lk@221;l	t lk l	3	8,9,10	8,9,10		t lk l		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f107v.18|G003	RF1b	f107v.18	f107v	CONFIRMED_PROSE	P	3	10	DEFINITE_SPACE	DEFINITE_SPACE	qekch@152;y	qekch y	2	3,4	3	4	qekch	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107v.20|G008	RF1b	f107v.20	f107v	CONFIRMED_PROSE	P	8	10	DEFINITE_SPACE	DEFINITE_SPACE	qopche@152;y	qopche y	2	8,9	8	9	qopche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107v.21|G005	RF1b	f107v.21	f107v	CONFIRMED_PROSE	P	5	12	DEFINITE_SPACE	DEFINITE_SPACE	kche@152;y	kche y	2	5,6	5	6	kche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107v.22|G006	RF1b	f107v.22	f107v	CONFIRMED_PROSE	P	6	6	DEFINITE_SPACE	LINE_END	ch@152;ar	ch ar	2	6,7	6,7		ch ar		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f107v.26|G004	RF1b	f107v.26	f107v	CONFIRMED_PROSE	P	4	9	DEFINITE_SPACE	DEFINITE_SPACE	cheo@152;y	cheo y	2	4,5	4	5	cheo	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107v.29|G001	RF1b	f107v.29	f107v	CONFIRMED_PROSE	P	1	9	LINE_START	DEFINITE_SPACE	tolkeee@152;y	tolkeee y	2	1,2	1	2	tolkeee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107v.29|G005	RF1b	f107v.29	f107v	CONFIRMED_PROSE	P	5	9	DEFINITE_SPACE	DEFINITE_SPACE	qokche@152;y	qokche y	2	6,7	6	7	qokche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107v.31|G004	RF1b	f107v.31	f107v	CONFIRMED_PROSE	P	4	8	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	4,5	4	5	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107v.31|G006	RF1b	f107v.31	f107v	CONFIRMED_PROSE	P	6	8	DEFINITE_SPACE	DEFINITE_SPACE	okeo@152;y	okeo y	2	7,8	7	8	okeo	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107v.33|G011	RF1b	f107v.33	f107v	CONFIRMED_PROSE	P	11	11	DEFINITE_SPACE	LINE_END	al@152;y	al y	2	11,12	11	12	al	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107v.35|G001	RF1b	f107v.35	f107v	CONFIRMED_PROSE	P	1	10	LINE_START	DEFINITE_SPACE	polche@152;y	polche y	2	1,2	1	2	polche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107v.35|G009	RF1b	f107v.35	f107v	CONFIRMED_PROSE	P	9	10	DEFINITE_SPACE	DEFINITE_SPACE	qokee@152;y	qokee y	2	10,11	10	11	qokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107v.36|G001	RF1b	f107v.36	f107v	CONFIRMED_PROSE	P	1	10	LINE_START	DEFINITE_SPACE	t@221;l	t l	2	1,2	1,2		t l		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f107v.36|G006	RF1b	f107v.36	f107v	CONFIRMED_PROSE	P	6	10	DEFINITE_SPACE	DEFINITE_SPACE	olkee@152;y	olkee y	2	7,8	7	8	olkee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107v.36|G007	RF1b	f107v.36	f107v	CONFIRMED_PROSE	P	7	10	DEFINITE_SPACE	DEFINITE_SPACE	o@176;ar	o ar	2	9,10	9,10		o ar		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f107v.37|G009	RF1b	f107v.37	f107v	CONFIRMED_PROSE	P	9	9	DEFINITE_SPACE	LINE_END	ot@221;ry	ot ry	2	9,10	9,10		ot ry		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f107v.39|G008	RF1b	f107v.39	f107v	CONFIRMED_PROSE	P	8	9	DEFINITE_SPACE	DEFINITE_SPACE	o@152;aiin	o aiin	2	8,9	8,9		o aiin		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f107v.41|G010	RF1b	f107v.41	f107v	CONFIRMED_PROSE	P	10	12	DEFINITE_SPACE	DEFINITE_SPACE	lkee@152;y	lkee y	2	10,11	10	11	lkee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107v.45|G001	RF1b	f107v.45	f107v	CONFIRMED_PROSE	P	1	10	LINE_START	DEFINITE_SPACE	p@221;rain	p rain	2	1,2	2	1	rain	p	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107v.45|G003	RF1b	f107v.45	f107v	CONFIRMED_PROSE	P	3	10	DEFINITE_SPACE	DEFINITE_SPACE	okech@152;y	okech y	2	4,5	4	5	okech	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107v.45|G006	RF1b	f107v.45	f107v	CONFIRMED_PROSE	P	6	10	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	8,9	8	9	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107v.46|G007	RF1b	f107v.46	f107v	CONFIRMED_PROSE	P	7	10	DEFINITE_SPACE	DEFINITE_SPACE	ke@152;y	ke y	2	7,8	7	8	ke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107v.48|G001	RF1b	f107v.48	f107v	CONFIRMED_PROSE	P	1	10	LINE_START	DEFINITE_SPACE	otee@152;y	otee y	2	1,2	1	2	otee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107v.5|G002	RF1b	f107v.5	f107v	CONFIRMED_PROSE	P	2	11	DEFINITE_SPACE	DEFINITE_SPACE	sheockhe@152;y	sheockhe y	2	2,3	2	3	sheockhe	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107v.5|G005	RF1b	f107v.5	f107v	CONFIRMED_PROSE	P	5	11	DEFINITE_SPACE	DEFINITE_SPACE	otech@152;y	otech y	2	6,7	6	7	otech	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107v.5|G007	RF1b	f107v.5	f107v	CONFIRMED_PROSE	P	7	11	DEFINITE_SPACE	DEFINITE_SPACE	te@152;aiin	te aiin	2	9,10	9,10		te aiin		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f107v.6|G011	RF1b	f107v.6	f107v	CONFIRMED_PROSE	P	11	11	DEFINITE_SPACE	LINE_END	qokal@152;y	qokal y	2	11,12	11	12	qokal	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f107v.9|G004	RF1b	f107v.9	f107v	CONFIRMED_PROSE	P	4	8	DEFINITE_SPACE	DEFINITE_SPACE	qoke@152;y	qoke y	2	4,5	4	5	qoke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.1|G001	RF1b	f108r.1	f108r	CONFIRMED_PROSE	P	1	11	LINE_START	DEFINITE_SPACE	teodee@221;r	teodee r	2	1,2	1,2		teodee r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f108r.13|G004	RF1b	f108r.13	f108r	CONFIRMED_PROSE	P	4	4	DEFINITE_SPACE	LINE_END	ailo@152;aiin	ailo aiin	2	4,5	4,5		ailo aiin		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f108r.14|G003	RF1b	f108r.14	f108r	CONFIRMED_PROSE	P	3	11	DEFINITE_SPACE	DEFINITE_SPACE	qok@221;r	qok r	2	3,4	3,4		qok r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f108r.14|G004	RF1b	f108r.14	f108r	CONFIRMED_PROSE	P	4	11	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	5,6	5	6	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.15|G005	RF1b	f108r.15	f108r	CONFIRMED_PROSE	P	5	10	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	5,6	5	6	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.15|G006	RF1b	f108r.15	f108r	CONFIRMED_PROSE	P	6	10	DEFINITE_SPACE	DEFINITE_SPACE	okche@152;y	okche y	2	7,8	7	8	okche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.16|G001	RF1b	f108r.16	f108r	CONFIRMED_PROSE	P	1	6	LINE_START	DEFINITE_SPACE	s@221;{ith}y	s y	2	1,2	1	2	s	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.17|G007	RF1b	f108r.17	f108r	CONFIRMED_PROSE	P	7	10	DEFINITE_SPACE	DEFINITE_SPACE	l@221;iin	l iin	2	7,8	7,8		l iin		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f108r.18|G001	RF1b	f108r.18	f108r	CONFIRMED_PROSE	P	1	11	LINE_START	DEFINITE_SPACE	okee@152;y	okee y	2	1,2	1	2	okee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.18|G007	RF1b	f108r.18	f108r	CONFIRMED_PROSE	P	7	11	DEFINITE_SPACE	DEFINITE_SPACE	qoke@152;y	qoke y	2	8,9	8	9	qoke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.18|G008	RF1b	f108r.18	f108r	CONFIRMED_PROSE	P	8	11	DEFINITE_SPACE	DEFINITE_SPACE	lke@152;y	lke y	2	10,11	10	11	lke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.18|G011	RF1b	f108r.18	f108r	CONFIRMED_PROSE	P	11	11	DEFINITE_SPACE	LINE_END	che@152;ly	che ly	2	14,15	14,15		che ly		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
